GeneID	control	control	perturbed	perturbed
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	2142	1670	2747	2587
2046	2	0	0	0
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	2627	1912	4123	3994
100616391	0	2	0	1
100422914	63	34	104	100
646262	0	0	0	0
729059	0	0	0	0
23028	4044	3095	2686	2261
100422866	1	1	0	0
7798	3784	2886	4943	4557
3352	198	134	38	28
100996511	49	35	71	49
10236	7180	5441	5247	4654
80818	437	350	736	658
148898	67	57	73	43
6920	241	196	74	84
55616	2331	1828	915	851
1870	96	89	135	142
101928163	3	4	4	3
105376859	3	0	3	2
3399	75	43	72	83
107984928	0	0	0	0
259283	0	0	0	0
6135	15262	12090	16712	15436
6924	1941	1556	4221	3817
100506963	149	118	105	97
57095	895	702	1349	1141
105376860	194	136	319	273
11313	2145	1608	3642	3522
2582	2292	1766	1837	1771
3155	909	584	680	662
105376861	6	5	6	5
2517	3266	2451	3358	3191
1269	1	2	0	0
107984929	0	0	0	0
100616492	0	0	0	0
55629	3093	2296	2616	2417
10772	4195	3281	4791	4333
105378615	0	0	0	0
105376863	0	0	1	0
107984931	0	0	1	0
127294	10	4	11	3
107985737	1	0	0	0
105376864	0	0	1	0
58985	80	60	14	19
163702	377	232	248	215
284632	0	0	0	0
105376871	3	0	0	0
57822	103	73	144	131
90529	1017	774	719	681
57185	5338	4040	3612	3373
100750325	8	4	4	3
11123	1201	908	1601	1484
100506985	60	45	77	91
400746	6	1	0	2
10250	3644	2543	3467	3121
25932	34216	24857	25072	22177
105376876	0	0	1	0
864	8	8	1	1
102465437	0	0	0	0
107984932	0	0	0	0
105376878	138	84	19	19
100616365	0	0	0	0
105376879	2	2	4	2
25949	2710	1980	2195	2104
57035	1059	746	1314	1189
105376882	0	0	0	1
6007	15	15	16	9
23585	4454	3424	6169	5645
6006	1940	1411	2234	2086
55219	1606	1172	2222	2053
26119	3041	2328	3065	2783
57134	208	155	113	103
57190	8919	6851	4829	4308
56181	1447	1132	566	526
646471	185	111	128	104
79000	753	576	419	413
164091	1888	1462	1909	1710
3925	18962	14853	8558	7929
100500808	949	750	569	462
105376885	0	0	0	0
5051	352	247	476	420
101928216	21	27	15	17
2134	43	36	25	17
7780	1	0	0	0
105376910	1	0	0	0
84676	47	39	18	15
149420	554	408	398	360
105376886	0	3	1	2
79927	0	4	3	3
110806296	0	0	0	0
51042	1053	755	1081	1060
10256	193	149	167	161
378807	0	1	0	1
101928303	0	0	0	0
64793	2401	1843	1724	1551
83442	12026	8683	17214	16339
91544	460	363	855	741
1043	6	4	4	9
55057	163	146	156	151
257101	0	0	0	0
79727	3	4	0	2
79947	1325	1073	2698	2584
101928324	10	7	13	11
3151	9423	7165	5712	5308
6195	2770	2101	3505	3325
100302190	0	0	1	0
105376888	1	2	0	1
101928728	15	11	31	28
8289	5453	4125	4124	3995
55650	801	583	1078	972
84243	2231	1714	3024	2780
2810	2620	1990	4162	3998
54707	1343	1055	1482	1284
63906	492	380	646	610
10726	6363	4633	5846	5297
8431	0	0	2	1
126695	0	1	0	0
388610	481	361	501	461
115572	426	308	348	327
101928391	5	2	1	0
6548	2491	1800	2411	2246
102723760	0	0	0	0
105376890	0	0	1	1
23038	5130	3858	3492	3267
84065	1061	833	1593	1439
644961	73	56	81	63
84958	721	522	111	92
9064	926	745	2525	2393
8547	2	3	0	0
388611	2	0	0	0
2827	284	238	304	267
10163	8159	6279	7783	7169
105376892	0	2	1	0
27245	1695	1325	2135	1986
2268	1	3	0	0
111216282	0	1	1	0
2537	2101	1488	1722	1497
199870	322	241	287	274
23673	1846	1386	2954	2775
5511	2159	1739	2119	2009
677774	4	0	1	1
9473	775	562	458	426
6118	2254	1685	3227	3127
27293	489	370	231	227
55113	1464	1092	2251	2010
2140	626	516	970	893
5724	37	30	18	17
22826	5432	4125	5157	4644
93974	2855	2304	3576	3124
83667	1754	1336	1250	1135
54797	731	577	624	539
65979	2182	1726	1748	1635
1104	4655	3444	4910	4554
8420	3285	2480	2290	2035
6080	248	185	146	134
26768	255	246	246	169
54952	694	538	909	836
85028	322	300	448	386
692212	12	6	12	5
677838	42	32	51	49
677825	10	13	31	32
692073	24	15	35	37
115273	243	147	61	55
6883	369	291	239	217
105378616	14	13	30	16
26824	3	1	3	2
10691	790	612	1006	988
51441	3625	2714	4466	4151
4985	30	16	17	17
2035	2357	1861	1342	1143
399474	1681	1278	702	584
6429	3351	2499	1578	1396
51102	925	736	1057	896
10076	2623	1982	2568	2490
101928460	0	0	0	0
107984933	0	0	0	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	18	18	12	14
100129196	51	42	20	30
7805	2459	1747	3608	3420
100616164	0	0	0	0
105378620	8	5	3	3
105378621	0	0	0	0
105378622	0	1	1	0
400748	0	2	5	0
9672	4234	3286	9952	9242
9698	4634	3604	4428	4171
692234	9	4	8	9
692235	8	7	9	10
692200	2	2	0	4
107984935	2	1	8	7
79570	14	6	25	13
9410	1762	1390	1742	1577
51538	1637	1219	1446	1315
2170	18	13	11	11
105378623	0	0	1	0
107985470	0	0	1	0
347735	13264	9670	17280	16471
105378625	1	1	0	1
105379772	2	0	4	2
149086	0	0	0	2
284551	2	1	0	2
105378626	37	25	43	39
64129	6661	5043	9125	7970
3061	214	144	290	265
553115	3003	2231	3601	3525
107985471	116	79	189	167
105378628	1	1	2	5
1307	390	328	302	284
101929444	32	17	16	8
576	1090	792	230	210
100423028	1	1	1	1
90853	447	359	1439	1333
8073	15621	11920	12499	11208
10657	6283	4828	5965	5540
55116	856	626	998	893
100847018	0	0	0	1
23633	8697	6839	5918	5526
200081	5320	4125	7194	6788
79140	262	190	404	355
56063	262	212	499	470
55721	142	111	131	112
149069	53	44	61	62
8668	9138	6774	11897	11066
339483	133	85	76	87
84734	26	11	23	36
3932	1	4	0	3
3065	3795	2795	5754	5343
65108	552	398	295	247
105378629	3	10	7	7
81629	312	213	286	252
100128071	117	73	110	79
55108	1806	1420	3626	3438
728116	1	1	0	0
653121	577	430	436	380
102723870	16	18	4	7
339487	916	759	1018	905
5928	4126	3222	2560	2408
81493	1044	829	656	603
57648	3102	2371	3412	3167
8565	13707	10519	8856	8213
64766	1151	879	1025	965
252995	4	9	6	9
105378631	5	2	1	0
3208	92	71	39	38
113452	3243	2370	1677	1688
105378632	11	4	11	8
127544	956	703	845	835
204	5671	4415	6917	6342
105378635	4	3	1	1
113451	697	514	246	215
112268224	19	20	3	0
55223	542	437	408	386
149076	854	654	438	394
127550	3	5	3	1
1912	7736	5859	8970	8452
100500853	265	207	354	290
101929464	10	11	3	11
7579	291	185	379	343
114784	1	0	1	0
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	0	0	0	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	3	5	5	1
2709	17	10	2	0
127534	18	14	2	3
2707	786	609	928	920
2701	10	6	2	1
113444	1513	1151	2973	2916
58512	7	6	0	0
653160	49	38	24	11
100506144	1266	979	1135	1111
9204	736	515	963	818
79830	1885	1392	1573	1455
105378644	1	1	0	0
6421	10231	7607	10517	9295
9202	4247	3101	3053	2966
100861513	99	89	86	73
79932	4084	3174	6613	6182
23154	1294	879	2610	2453
339488	246	214	182	174
105378645	32	30	13	21
5690	6096	4627	5881	5572
105378646	0	0	0	0
127703	678	529	999	909
63967	1803	1227	3512	3184
192670	1639	1262	1511	1338
26523	1539	1203	1641	1449
192669	1428	1082	1396	1366
105378647	1	0	0	0
27285	5	2	3	2
54936	1917	1421	2356	2384
1296	81	69	18	13
27095	2980	2142	4045	3752
55700	10111	7830	14918	13563
9967	7939	6306	10808	10082
79729	389	309	285	259
55194	118	73	64	74
83931	9334	6846	11963	11262
84967	1283	975	1135	1048
127700	287	258	181	212
109616970	0	0	0	0
107984940	1	0	0	1
64960	3266	2374	3260	3239
1441	1	0	0	0
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	0	0
100422898	0	0	0	0
107984942	0	0	0	1
728431	199	142	132	127
80149	4427	3275	4592	4075
102465438	26	21	36	28
64769	1628	1263	2082	1879
100847010	5	7	10	7
105378649	54	44	67	56
79753	963	717	1096	981
7802	21	19	20	20
29889	2720	2116	3590	3507
284654	0	0	0	0
54955	836	649	1137	1000
55143	3550	2581	889	876
284656	117	82	44	65
105378650	0	0	0	0
149175	897	662	1692	1644
79693	1939	1443	2224	2040
127687	1515	1104	2191	1979
4520	1804	1450	1520	1498
3633	806	590	723	652
105378651	3	0	0	2
10946	4487	3496	5688	5291
2275	981	727	979	923
51118	1841	1386	2648	2462
5453	2	0	1	2
107985103	2	1	6	0
105378653	1	2	2	2
100500801	0	0	0	0
105378655	0	0	0	0
105378654	0	0	0	0
339442	0	0	0	0
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	0	0	0
64121	2668	1989	5344	5137
100527950	1073	798	1104	964
26292	1044	776	1068	937
105378663	8	7	23	18
81025	23	18	37	29
54933	397	306	708	645
105378662	75	48	126	109
79647	3072	2278	4135	3697
4725	4125	3255	4893	4605
23499	21002	16845	23861	21799
643314	3480	2776	1584	1481
105378950	1	1	2	3
353500	63	39	41	41
192217	8	4	7	13
728448	15	8	9	13
8761	8394	6288	9647	8549
101929516	1068	802	1249	1121
677834	14	16	10	13
26508	281	237	108	101
84618	9	7	6	2
51440	183	126	30	18
10450	2228	1633	2604	2438
656	803	572	303	291
64064	26	9	26	33
105378666	3	4	1	2
101929536	5	1	5	6
105378951	1	0	1	1
107985740	1	2	1	0
105378665	0	1	0	0
105378667	0	0	0	0
54802	1044	813	1178	1088
4610	90	69	128	113
105378668	8	8	9	12
84879	1102	854	479	454
105378669	3	3	2	1
10487	17722	13706	23523	22210
5538	12881	9939	20681	19619
105378671	1	1	2	1
6018	2413	1752	1628	1591
127391	1	0	1	1
10269	5346	3961	4293	4041
1298	1203	896	461	428
107984945	0	0	0	0
64744	1267	992	1854	1750
65243	607	411	702	630
339559	182	149	183	202
105378672	12	15	27	22
64789	366	305	642	587
127396	158	101	97	95
105378673	1	1	0	0
9783	902	720	642	573
105378675	5	8	11	10
105378674	0	0	0	0
100130557	149	112	170	172
4802	1368	956	1438	1374
407034	1	0	0	0
407031	1	0	0	0
9132	151	109	28	39
105378676	0	0	0	0
163732	102	87	45	43
1503	6151	4559	4686	4265
100507178	316	244	189	169
200172	206	195	86	87
22955	2382	1842	1752	1642
100132074	174	147	49	42
101929901	15	11	15	18
105378678	16	21	42	28
1907	11	11	109	95
59269	2665	2094	1965	1876
2981	0	0	0	0
2980	0	0	1	1
22887	3319	2479	3514	3132
284716	62	48	12	19
84217	71	43	18	19
728621	297	226	231	237
79717	1656	1323	1331	1245
10465	1330	1033	1330	1244
4904	23113	17119	24148	22281
149461	1	2	0	0
64175	6940	5303	9842	9059
79078	431	337	375	352
105378683	15	7	4	3
100129924	15	12	4	2
107984946	4	4	3	0
374969	522	375	637	525
114625	380	328	652	567
51058	242	184	272	257
339539	0	2	0	1
6513	21787	16481	27676	25746
440584	41	36	20	21
440585	4	12	1	2
10969	4504	3547	7552	6942
102465439	2	1	6	6
149465	56	28	23	25
105378685	3	1	3	3
128218	1	0	0	0
149466	0	0	0	0
7075	111	91	95	87
4352	6	5	7	7
105378687	7	3	4	13
991	6143	4680	2152	1921
64834	4136	3065	9252	8572
102466723	0	1	5	5
112268225	9	12	15	11
112950	2029	1600	2286	2192
107984947	227	156	259	224
23334	4081	3170	3787	3581
100873952	69	51	75	58
102465440	5	3	2	3
81888	2061	1602	1683	1611
5792	22182	16068	21084	19711
9682	2923	2281	3158	2868
100132774	253	180	244	234
6487	1628	1177	965	924
101929592	4	7	1	1
102464830	0	4	4	3
9048	402	349	125	144
105378688	13	6	11	7
101929609	160	125	281	239
9670	1860	1439	3045	2661
1802	1385	1087	1990	1822
533	3990	3020	4787	4394
8704	3301	2502	3135	3099
149473	397	289	362	326
6536	1530	1083	529	407
107984948	38	27	9	8
128209	159	129	143	119
105378952	1	0	0	0
55929	902	722	1214	1125
79033	2147	1678	2382	2269
100874278	67	47	57	70
106635545	0	0	0	2
55182	2284	1840	2244	1973
107984951	3	2	2	2
100847089	2	0	0	0
107984950	684	529	587	547
79639	406	356	454	410
109623472	5	1	1	2
339541	38	16	5	8
105378690	9	2	6	8
26828	1	1	9	7
26830	1	2	13	5
11004	5587	4143	1683	1708
109623476	6	6	3	6
6202	27506	21016	26827	25103
26811	21	18	22	19
94161	29	19	11	18
94162	32	19	15	19
94163	17	18	15	11
266675	26	24	20	10
1263	1213	838	1447	1298
343521	253	191	127	119
149478	219	142	110	97
107984952	24	12	13	15
8643	46	36	16	14
8891	1048	793	1455	1319
79654	3810	2894	7524	6932
7389	5033	3951	6239	6073
57643	264	258	262	235
105378691	1	6	8	8
400752	1	6	8	8
84842	2	6	3	3
4595	401	298	402	385
114034	580	474	835	809
10420	721	583	386	324
126661	176	128	59	64
25974	2066	1602	2987	2765
5052	7658	6175	12433	11353
10327	2180	1653	1499	1353
4678	5555	4179	5320	4970
149483	96	73	103	95
60313	4698	3598	4403	4252
728963	23	19	17	12
51249	2093	1681	2599	2409
3652	544	382	379	310
105378693	1	0	0	0
23139	5379	4046	5215	5161
105378694	9	5	9	3
110117499	151	112	147	137
8503	183	139	168	174
101929626	1	0	0	0
10103	32	33	20	33
110117498	0	0	0	0
55624	5436	4159	7076	6611
541468	15	14	3	2
8438	938	768	773	755
10489	4364	3281	4614	4176
7388	4446	3525	4101	4005
387338	981	749	1061	968
2166	154	98	105	111
729041	24	9	11	23
101929651	0	2	8	2
127343	23	21	4	1
105378696	1	1	2	0
100507423	160	120	167	142
148930	0	1	0	0
8569	1635	1226	2020	1864
148932	559	478	976	884
105378697	3	2	2	2
64756	1378	1024	1766	1640
374973	3	4	1	4
100130197	250	157	225	246
9813	8189	6533	7813	7220
105378698	32	26	55	38
105378699	0	0	0	0
1580	0	1	0	0
163720	0	0	0	0
1579	0	0	0	0
260293	27	37	17	14
199974	0	0	2	2
284541	2	1	1	1
105378701	24	13	29	33
100874253	2	3	16	10
10158	2521	1982	5195	4887
6886	1	1	0	0
6491	2144	1682	1394	1360
51727	7020	5044	9402	8581
102724077	130	84	42	28
2301	3	4	0	2
84793	153	135	151	152
2306	46	27	34	25
107984953	0	0	0	0
388630	0	0	1	0
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	1	0
54558	1	0	0	1
84871	0	0	0	0
79656	0	0	0	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	0	0	0	0
105378709	0	0	0	0
107984955	0	1	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	1	0	0	1
105378714	0	0	0	0
11124	2848	2337	3037	2828
105378715	16	17	10	6
112268262	5	4	8	4
1031	883	693	470	439
100616189	0	0	0	0
