GeneID	control	control	control	control	perturbed	perturbed	perturbed	perturbed
127262	7453	9308	8443	7930	7013	6516	6756	8789
49856	1309	1687	1560	1456	1845	1773	1755	2054
7161	49	95	104	47	107	99	78	140
105378610	1	9	1	1	11	11	12	17
105378609	0	0	0	0	0	6	0	0
57212	4100	4469	4123	3978	5121	4645	4542	6174
148870	4	9	10	13	8	0	6	27
388588	37	58	67	44	50	36	47	68
57470	5945	7813	6949	6166	3677	3824	3541	4618
9731	4387	5563	4964	4733	5313	4647	4780	6639
1677	747	853	891	897	822	870	741	1181
107984910	58	76	52	32	36	48	43	115
339448	2119	2578	2504	2290	2230	1863	2008	2791
100133612	19	23	11	13	24	13	43	22
728716	0	0	0	0	0	0	0	5
105376672	0	0	0	0	0	0	0	2
105376673	0	0	0	1	0	0	0	0
284661	0	0	0	0	0	0	0	0
105376674	0	0	2	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0
107985376	0	0	0	0	0	0	0	0
55966	181	198	200	254	206	140	180	298
105376680	0	0	1	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0
105376686	0	0	0	0	0	0	0	0
100616421	1	0	3	0	0	1	0	0
261734	3326	3985	3517	3578	3269	3195	2819	4038
8514	2279	3033	2589	2460	1890	1987	1817	2352
26038	45	53	58	54	90	44	52	97
105376687	0	0	0	0	0	3	0	0
6146	52427	66225	57186	52099	57026	46915	49439	69708
107985733	593	638	433	595	583	468	537	790
102724450	58	47	51	62	26	29	64	98
388591	877	848	774	720	880	890	792	1145
23463	13173	16732	15279	14425	13232	12513	12112	16173
148645	8	6	5	16	6	2	3	6
390992	2	0	1	0	0	0	0	0
387509	3274	3841	3296	2822	2875	2790	2421	3002
11332	6381	8642	7860	6616	6353	6057	5892	7652
54626	41	50	41	27	186	114	137	211
83715	88	80	117	73	212	114	148	132
100422975	0	0	0	0	0	0	0	0
8718	970	1050	964	842	1446	1398	1367	1574
57449	6407	6758	6565	6093	7826	7537	7235	9241
79707	4195	4724	4341	4001	4062	3598	3552	4844
80835	43	49	18	31	87	49	37	69
107984912	0	6	2	4	2	5	5	9
3104	1335	1482	1248	1102	1556	1386	1289	1770
9903	6832	8802	7927	6935	8491	8238	7978	10575
107984913	148	144	177	105	220	210	151	265
148479	4657	5468	4984	4738	4242	3677	3890	4920
90326	2076	2536	2278	2118	2104	2040	1978	2437
55735	5636	7486	6650	5955	5869	5725	5353	7967
100505887	0	0	0	0	0	0	0	0
110841581	8	0	2	2	5	5	5	15
23261	2310	2990	2577	2430	2218	2011	1964	2846
105376692	0	0	0	0	0	0	0	0
102725193	0	0	0	3	0	0	0	2
101928836	4	2	0	3	0	0	0	0
105376691	0	0	0	0	0	0	0	0
105376689	23	0	6	5	0	5	8	1
9341	18676	23553	21009	19416	19038	16555	16894	24150
8863	663	775	812	711	537	549	647	639
10911	0	0	0	1	0	0	0	0
3604	15	25	2	7	6	12	0	3
11315	19551	25747	22158	21135	20431	18749	19086	25603
54206	48237	58775	50844	49723	30566	26786	26707	41130
107984915	0	2	2	0	0	0	0	0
102724539	4	2	12	5	0	3	1	3
105376695	0	2	0	0	4	0	0	0
50651	683	967	888	777	846	832	756	906
473	14959	16635	16462	15200	14096	13360	13268	17299
102724552	16	25	11	17	13	6	8	20
106632271	0	1	0	4	0	0	2	2
2023	251169	324519	290711	263096	125434	123032	123774	159474
102465436	12	4	2	14	8	13	13	18
100505975	17	12	15	15	22	20	30	27
112268261	2	3	2	8	4	7	2	2
765	0	0	0	0	0	0	0	0
155184	0	0	0	0	0	0	0	0
6518	93	165	118	73	107	45	55	140
80045	1673	2081	1654	1619	1204	1130	1076	1261
106614088	2746	2733	2535	2524	4736	4070	4273	5895
407040	31	33	27	30	78	54	53	70
102724571	325	423	460	361	536	568	517	713
9563	31441	36584	33551	32372	23337	21163	20317	28457
80176	1796	2200	1957	1631	1802	1610	1621	2204
100506022	75	136	122	111	91	96	113	143
84275	1097	1700	1472	1354	1068	935	949	1352
199953	1896	2338	1917	1778	1548	1637	1486	1814
107985734	31	55	37	34	39	35	46	37
105376712	0	0	0	0	0	0	0	0
5293	1099	1545	1385	1095	920	786	762	1162
644997	0	0	0	0	0	0	0	0
101929074	39	43	48	55	72	38	52	35
22883	23613	28715	27404	24844	23267	21981	21745	28847
56998	2363	2844	2596	2443	1650	1727	1569	2011
105376717	124	194	156	123	86	58	64	103
84328	6068	7633	6867	6115	7178	5652	6105	8866
64802	1875	2503	2166	2158	2036	1826	1785	2576
113391335	13	0	3	7	1	1	9	13
100847055	0	5	0	0	1	0	4	0
116362	17	4	5	1	0	0	3	5
10277	8589	10558	9275	9041	7829	7456	7782	10328
23095	18574	21996	21149	19609	14918	13914	13426	19478
105376725	27	14	16	11	3	27	8	57
5226	17690	22725	20587	18692	21101	19090	19200	25629
100526739	378	430	384	395	333	290	286	387
378708	372	464	417	447	364	367	316	447
1325	54	41	54	40	53	39	48	45
1676	10989	13360	12101	11417	13949	12325	12213	16050
5195	1947	2299	1985	1825	1662	1651	1549	2097
54897	229	237	264	210	324	275	246	281
105376733	0	0	0	1	0	0	0	0
105376735	0	0	0	2	0	0	0	0
148345	0	0	0	0	0	0	0	0
23435	15354	18968	16954	16560	15790	14138	13203	19635
10747	307	255	201	256	460	330	291	400
6723	13481	17755	15693	13756	11556	11042	11440	13773
5394	6950	7992	7423	6701	8532	7991	7861	11337
105376736	230	240	249	225	267	262	298	359
2475	8707	10755	9974	9246	8573	8898	8534	12201
100873935	157	163	148	139	170	108	120	198
10218	46	61	65	25	27	38	11	55
29914	2030	2353	2218	1873	2189	2187	1970	2520
105376737	0	0	2	6	0	2	1	0
105376739	0	3	0	0	0	0	0	0
105376740	3	2	2	0	0	0	0	0
57540	39	55	49	40	31	29	19	30
112268221	4	0	1	1	0	0	2	2
101929181	0	0	0	0	3	0	0	0
26232	122	167	176	128	240	248	239	286
93611	1294	1515	1417	1086	1934	1739	1933	2729
26270	418	581	506	545	687	586	643	805
10459	3966	4674	4147	3909	2833	2829	2590	3716
374946	364	711	405	380	3764	3229	3156	3720
57085	1637	1924	1998	1649	2368	2421	2286	2880
284498	791	729	662	613	633	650	584	823
102724659	1	1	1	2	0	0	1	0
4524	3288	3485	3137	2928	3223	3002	2902	3836
1185	3119	3681	3307	2962	2878	2743	3123	3531
100379251	428	417	405	399	293	349	329	437
4878	29	46	40	28	29	41	42	29
4879	0	0	0	0	0	0	4	0
26829	13	6	5	5	7	11	7	4
90231	6623	8606	7593	6976	4593	4523	4427	5002
5351	95250	120585	107688	99577	88000	85561	83482	109115
9927	16616	21242	20111	17794	21412	20739	19037	27241
60672	1268	1477	1408	1155	1047	1151	1013	1319
102466982	3	2	10	1	5	7	1	11
943	28	53	13	50	7	1	25	53
102465836	15	27	16	23	16	6	9	9
7133	1623	1957	1783	1869	1132	799	1004	1485
100616438	0	0	0	0	0	0	0	0
107984917	1	4	0	6	2	0	3	0
55187	9973	11564	10989	11046	11241	11194	10897	16265
677885	21	17	16	19	11	24	12	11
105376744	2	10	3	5	3	7	18	4
9249	412	571	440	421	429	450	486	539
102466722	2	0	0	0	0	0	0	3
343066	0	1	1	0	0	0	0	0
126767	0	0	0	0	0	0	0	0
93190	0	0	0	0	0	6	0	0
390999	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0
343069	59	69	72	70	39	52	56	67
65122	0	0	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0
343071	0	0	0	0	2	0	0	0
441871	0	0	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0
649330	1	1	5	3	2	1	2	1
441873	0	0	0	0	0	0	0	0
649324	0	0	0	0	0	0	0	0
440563	22	40	31	44	20	25	26	47
645354	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0
101060301	2	6	4	5	1	4	3	11
343070	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0
391002	0	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0
126755	0	0	0	0	0	0	2	4
102724856	0	0	0	0	0	0	0	0
107984918	0	0	0	0	0	0	2	0
10630	268	263	194	175	616	560	450	676
107984919	0	0	0	0	0	1	0	0
105378612	0	1	0	0	0	1	0	1
105376756	0	0	0	0	0	0	0	0
7799	6357	7706	6687	6966	6513	6423	5738	8626
23254	1601	2344	1881	2018	1366	1153	1183	1488
107985467	9	0	0	0	10	6	1	6
107985468	0	0	0	0	0	0	0	0
105376762	0	0	1	1	1	0	0	0
105376759	0	1	0	0	0	7	0	0
107985469	0	0	15	0	6	0	0	7
200197	31	33	23	36	45	24	27	33
55092	110	90	75	113	75	80	62	75
727684	3	0	0	0	0	0	5	0
114827	109	142	171	81	120	121	161	212
101927417	21	41	52	24	38	54	54	38
101927441	18	10	13	26	30	36	18	47
79180	7996	10842	9688	8472	8209	7619	7679	9059
11330	9	4	0	4	7	18	26	22
63036	4	10	8	3	9	1	3	0
105376767	4	8	7	1	5	0	9	0
51032	23	24	9	6	22	17	11	13
842	621	767	632	618	1090	962	1058	1057
23341	4491	5142	4889	4793	5201	4675	5065	7061
107397391	6	0	0	0	0	3	0	7
79814	359	394	262	391	309	276	321	430
84301	5103	5653	5068	4842	8722	7594	7305	11745
6248	771	988	886	833	1366	1205	1086	1912
23207	10527	12874	12051	10221	10285	9863	9632	13078
284723	94	118	130	132	243	236	229	292
110806303	20	5	6	13	13	21	7	10
388595	4	0	1	0	0	4	0	0
54751	10481	12518	11081	10339	8160	7409	7826	9391
440567	1439	1757	1658	1415	1621	1248	1334	1971
729614	166	276	257	203	252	244	302	295
23013	11976	13989	13154	12024	9837	8855	8938	13016
7709	2244	2560	2508	2189	2511	2278	2185	2865
149563	0	0	3	1	3	0	0	0
27129	1219	1589	1305	1119	610	678	612	707
1187	12	20	11	0	0	2	6	16
1188	4	5	20	1	1	4	11	15
348487	161	178	165	151	149	119	131	155
1969	9559	12288	11299	10638	12527	12377	12162	14962
101927479	167	129	159	86	99	128	135	214
128272	564	729	645	610	946	763	825	935
101927546	60	57	45	68	51	96	51	92
79363	306	383	293	311	383	359	272	365
54455	4064	5130	4229	4394	3047	2960	2866	3893
26099	13306	16882	14979	14046	13829	13020	12949	16803
374955	7218	9492	8203	7811	7637	7217	7361	9664
55707	6479	8369	7401	7133	2638	2613	2509	3439
107984921	276	219	295	187	213	238	204	205
114819	932	673	750	756	1181	1089	811	1242
26871	534	290	326	578	168	350	142	545
107985757	0	0	0	0	0	0	0	0
100132147	4	13	2	3	8	19	4	15
107985758	2	2	1	0	0	1	0	2
7195	1	2	5	1	3	1	0	0
55672	4461	4654	4454	4397	4456	4384	4175	5626
105376794	1819	1503	1536	1457	2066	1939	1574	2363
84809	1109	1044	919	908	1122	1086	1037	1403
11209	180	241	194	173	438	390	334	493
107985736	14	11	19	19	13	22	17	12
26869	525	273	303	543	163	320	134	512
107985759	0	0	0	0	0	0	0	0
284729	0	0	0	1	3	0	0	0
100189045	0	0	0	0	0	0	0	0
6060	46	41	34	55	21	29	24	77
11223	134	103	137	105	266	219	222	256
100500876	0	0	0	0	0	0	0	0
100189298	1	2	0	1	0	1	0	0
112267871	6	4	4	7	1	8	4	11
7193	1	2	0	0	0	1	3	2
100189183	0	0	0	0	0	3	0	0
105376805	177	262	204	182	215	186	193	245
791226	0	0	0	0	0	0	0	0
26870	34	30	38	35	18	27	20	53
9696	2857	3035	3130	2703	3851	3834	3509	4333
4237	2097	2392	2035	1773	2523	2376	2348	2684
105376806	421	457	370	403	545	464	431	471
23400	5649	6549	6229	5425	5326	5197	5187	6275
6390	5044	6822	6036	5682	6119	5608	5649	8253
11240	61	101	71	51	901	484	569	916
105376808	0	0	0	0	0	0	0	0
400743	24	16	13	28	21	3	16	9
29943	77	79	88	106	45	43	65	96
51702	7	6	1	7	18	26	22	13
100616188	0	0	0	0	0	0	0	0
23569	0	0	0	0	3	0	0	0
353238	0	0	0	0	0	0	0	0
55920	14078	16717	14640	14470	20137	19550	18884	25172
55160	2719	3023	2933	2780	2999	3035	3021	3988
107984028	0	0	0	2	0	0	0	0
81569	6	4	4	0	0	21	0	0
105376809	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0
84966	1	2	0	0	0	0	0	0
105376814	0	0	0	0	0	0	0	1
127707	0	9	3	0	4	3	5	1
5081	47	98	32	57	45	50	35	95
80834	0	0	0	0	0	0	0	0
8659	1527	1956	1660	1576	1491	1408	1533	1980
100616120	0	0	0	0	0	1	2	0
100302276	0	4	0	0	0	0	0	0
126917	2358	3158	2752	2714	3571	3387	3515	4795
105376815	0	0	0	0	0	0	6	0
23352	29056	28868	29510	28745	31183	32063	29507	43277
101927895	732	913	861	799	830	709	778	1004
23065	21214	26285	24111	23244	21334	19711	19275	28317
51154	5364	6973	6391	5888	5853	5536	5171	7176
246181	246	306	360	243	159	176	155	243
22977	309	298	277	253	248	244	166	272
100506730	988	1083	1096	1044	709	721	656	1011
8574	6669	8190	7357	7023	5153	4948	4903	5875
54896	1670	1833	1736	1554	2148	2072	1877	2607
832	33928	41454	36576	35042	31605	29815	29825	40644
105376819	15	4	10	12	18	14	6	5
105376818	2	2	0	0	0	0	0	0
105376817	0	5	1	5	4	0	0	1
105378614	7	0	1	0	0	0	5	0
440574	5737	7497	6415	5795	6205	5259	5409	7694
100532736	10074	12036	10661	9705	9968	9470	9253	11938
644068	105	126	104	92	83	89	92	130
4681	7741	9258	8181	7442	7591	7355	7044	9058
3362	2	18	1	3	3	0	2	14
255104	759	931	994	792	791	674	778	883
54546	0	0	0	0	0	0	0	0
105376823	16	8	2	0	0	2	2	7
23252	3684	4492	4125	3986	2538	2663	2480	3535
30814	0	0	0	0	0	0	0	0
5320	0	3	0	0	0	1	0	0
5322	0	0	10	0	2	0	0	0
26279	0	0	0	1	0	0	0	0
64600	0	0	0	0	0	0	0	0
391013	0	0	0	0	0	0	0	0
127733	0	3	4	0	0	1	0	0
101928017	0	0	0	0	0	0	0	0
105376825	1	0	0	0	0	0	0	0
105376826	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0
127731	0	0	0	3	0	0	0	2
339505	1	6	7	1	0	0	4	0
55450	3718	5061	4497	4211	6222	5708	5972	7931
79594	2845	3727	3268	3192	3221	2980	3259	3869
163933	167	171	219	173	119	122	128	143
978	262	409	351	276	203	262	191	221
65018	5876	7061	6781	6050	5777	5405	5451	7166
102464833	227	272	281	248	227	189	232	196
100861548	6929	8514	7861	7096	7125	6450	6609	8627
1650	36744	46371	41175	37955	41269	37964	37888	50236
57576	81	113	131	96	94	74	112	150
400745	303	449	453	371	318	301	308	330
112268222	5141	6103	5828	5362	3967	3735	4025	5146
50809	23735	27747	25521	23482	18703	17347	17858	24914
8672	25956	32971	29819	27606	24452	22022	22858	32842
105376830	28	8	5	8	15	49	21	26
105376829	42	12	22	14	17	16	19	14
100302155	1	0	4	0	0	3	0	0
1889	27297	33013	31286	28301	31624	30445	30486	39902
100506801	38	61	47	43	37	50	56	78
105376832	0	1	0	0	0	0	0	0
84224	1855	2047	2078	2103	1850	1748	1676	2078
249	3308	3975	3303	3069	3277	2936	2495	3452
105376834	9	0	0	1	0	0	0	0
5909	463	445	470	423	193	190	196	243
84196	11494	13364	12508	11475	12965	11268	11274	17515
401944	15015	16225	15760	14298	11397	10903	10859	13222
3339	212939	218156	225083	207462	154946	160090	147687	193415
23436	0	10	0	0	1	1	1	2
10136	1	5	16	0	35	41	16	16
101928043	52	20	23	21	33	36	34	37
29092	1135	1342	1191	1211	1629	1442	1399	2150
112268223	61	99	97	79	79	75	73	111
998	31159	38044	35114	32422	32742	29283	29162	43196
54361	189	124	94	166	89	80	46	194
105376845	27	24	16	7	16	15	20	36
105376850	14	17	2	15	9	7	5	4
107985377	0	0	0	4	0	0	0	0
100616433	0	0	0	1	0	0	0	0
105376856	10	0	0	2	2	0	0	0
9923	3620	4603	4343	3882	4356	4343	3978	5258
2046	3	0	0	2	0	0	0	0
102466615	0	0	0	0	0	0	0	0
712	0	4	0	4	0	0	0	6
714	0	0	0	0	0	0	0	0
713	1	0	0	0	3	0	0	0
2048	9135	11877	11380	10053	8625	8217	8049	10795
100616391	1	0	0	0	0	0	0	0
100422914	149	211	178	170	137	155	123	179
646262	0	10	0	0	0	0	0	0
729059	0	0	8	2	5	8	12	9
23028	12924	15893	14369	13056	12153	10874	11290	15013
100422866	5	0	6	3	1	4	0	0
7798	12082	14856	13833	12792	13303	11739	12186	17216
3352	0	4	0	1	0	0	13	0
100996511	606	443	310	437	504	314	274	586
10236	16580	20419	18734	18159	14310	13271	13349	18107
80818	2672	3283	2916	2630	2631	2331	2424	3724
148898	465	456	372	417	459	392	399	574
6920	1923	2483	2310	1971	2764	2531	2535	3133
55616	3015	3391	3042	2614	2546	2319	2476	2895
1870	81	123	83	60	69	121	70	65
101928163	1	2	1	2	1	0	3	8
105376859	12	13	3	15	29	7	22	9
3399	5320	8467	7458	7009	8494	7965	7755	10585
107984928	3	0	0	0	0	0	1	1
259283	1	0	5	7	0	0	0	6
6135	98073	128347	108366	100004	112910	101713	102675	138834
6924	7112	8587	7762	7552	9911	8917	8786	12133
100506963	815	1032	834	824	994	839	863	1258
57095	4964	6302	5521	5122	6204	5855	5969	7607
105376860	335	409	398	382	649	519	608	814
11313	5370	6444	5663	5306	8372	8287	7883	9627
2582	3131	4024	3426	3365	2606	2395	2507	3317
3155	4045	5443	4337	4305	3226	3034	3066	4244
105376861	1	0	2	0	4	0	5	2
2517	448	580	719	496	1116	1180	1205	1456
1269	2	9	8	7	2	6	4	6
107984929	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0
55629	5882	7447	6373	5969	7329	6397	6493	9709
10772	12039	13332	12593	12220	12290	10535	10742	16468
105378615	0	0	0	0	0	0	0	0
105376863	0	2	2	0	6	0	2	0
107984931	29	31	26	23	16	34	14	17
127294	1111	1345	1174	854	1155	798	796	1174
107985737	18	15	23	18	7	0	2	6
105376864	15	10	34	7	9	7	4	10
58985	1	5	0	3	7	0	0	4
163702	0	1	0	6	0	8	6	1
284632	0	0	4	0	3	0	0	0
105376871	4	11	13	1	23	0	2	29
57822	44	41	51	14	246	231	197	248
90529	1157	1583	1389	1142	654	705	687	838
57185	8904	12134	10892	10300	6797	6567	6976	8988
100750325	2	1	1	7	4	2	0	7
11123	2152	2486	2429	2177	1763	1565	1649	2496
100506985	104	107	140	97	125	105	85	160
400746	0	0	0	1	0	8	0	0
10250	12826	14797	14972	13561	11252	10710	11205	15706
25932	126329	158129	144095	136884	109587	97791	99543	149807
105376876	5	1	6	1	5	7	10	3
864	1594	1911	1942	1669	930	777	998	1205
102465437	0	0	0	1	1	1	2	0
107984932	31	0	0	9	8	1	6	0
105376878	45	42	54	49	25	31	38	27
100616365	0	0	0	0	0	0	0	0
105376879	0	0	0	0	10	0	0	0
25949	3562	5168	4024	3772	5960	5306	5166	7692
57035	7487	8096	6908	6805	8197	6826	5936	9957
105376882	7	1	1	1	3	3	6	8
6007	92	82	49	41	86	75	54	118
23585	10349	13326	11907	11249	10660	9876	10044	14734
6006	4225	5868	5099	4649	4435	4045	4186	6200
55219	3953	4855	4635	4177	4213	4141	3879	5573
26119	1606	1966	2036	1717	2018	2114	1915	2256
57134	249	225	237	184	429	338	385	518
57190	34919	43285	38739	35037	32248	30229	30624	38989
56181	4767	5954	5188	4872	5946	5519	5333	7351
646471	1129	1301	1145	1140	1637	1434	1231	1760
79000	1088	1361	1176	1133	1204	1098	1074	1497
164091	3597	4247	3587	3386	4510	4085	4145	4998
3925	9500	12312	10854	10246	9832	8888	9165	12644
100500808	350	402	413	404	395	352	370	458
105376885	0	0	0	0	0	0	0	0
5051	1667	2074	1798	1801	2215	1856	1943	2640
101928216	115	95	98	90	83	82	71	107
2134	560	632	528	498	431	414	335	377
7780	14	5	8	6	1	25	7	5
105376910	0	0	0	0	0	0	0	0
84676	69	134	91	45	115	94	98	109
149420	512	645	689	590	643	563	643	983
105376886	0	2	1	2	5	0	0	0
79927	2	0	0	0	1	3	1	2
110806296	0	0	0	0	0	0	0	0
51042	1148	1428	1208	1130	1310	1276	1248	1723
10256	74	73	82	61	62	56	41	57
378807	2	0	0	0	0	0	0	2
101928303	22	21	12	5	10	12	10	4
64793	2589	2934	2837	2550	1959	1667	1874	2254
83442	54043	72126	62533	54355	62430	55989	58462	72581
91544	855	885	979	695	841	786	694	920
1043	50	77	59	30	45	22	40	79
55057	0	1	1	2	0	0	1	2
257101	0	0	0	0	0	0	0	0
79727	3	0	0	0	4	0	0	0
79947	5429	6955	6418	6099	5716	5363	5474	7164
101928324	42	50	25	20	24	18	13	58
