GeneID	perturbed	perturbed	control	control
102724539	3	1	1	2
105376695	1	0	0	0
50651	4	7	3	0
473	784	657	839	984
102724552	1	0	2	0
106632271	0	0	0	0
2023	8279	7462	7119	7416
102465436	2	2	2	2
100505975	5	3	4	4
112268261	1	0	0	2
765	0	0	0	0
155184	0	0	0	0
6518	0	0	0	0
80045	61	73	73	100
106614088	28	21	33	39
407040	0	0	0	0
102724571	9	5	9	10
9563	127	91	114	127
80176	27	29	31	42
100506022	0	0	0	0
84275	69	72	102	87
199953	51	47	56	51
107985734	28	26	29	19
105376712	0	0	0	0
5293	124	94	108	123
644997	0	0	0	0
101929074	36	46	62	38
22883	467	370	353	406
56998	78	82	48	62
105376717	2	1	1	2
84328	219	200	199	167
64802	41	34	37	28
113391335	0	0	0	0
100847055	0	0	1	0
116362	22	17	35	43
10277	320	225	329	335
23095	334	293	362	356
105376725	4	1	2	2
5226	372	320	303	325
100526739	99	65	81	80
378708	136	94	125	125
1325	11	11	7	16
1676	625	493	547	666
5195	70	49	58	42
54897	120	103	131	126
105376733	0	0	0	0
105376735	0	1	1	1
148345	1	1	1	0
23435	835	753	916	885
10747	0	2	1	3
6723	374	353	401	422
5394	350	293	373	330
105376736	12	1	8	4
2475	210	199	206	231
100873935	1	0	0	0
10218	0	0	0	1
29914	114	95	103	110
105376737	0	0	0	0
105376739	0	0	0	0
105376740	0	0	0	0
57540	1	0	1	3
112268221	0	0	0	0
101929181	0	1	0	1
26232	56	34	86	102
93611	28	28	60	48
26270	0	3	1	6
10459	267	231	204	240
374946	6	3	18	26
57085	59	49	61	76
284498	3	0	1	0
102724659	0	0	0	1
4524	91	87	96	92
1185	51	38	58	43
100379251	3	2	7	4
4878	2	0	2	1
4879	7	5	5	5
26829	1	0	1	2
90231	225	180	199	245
5351	243	229	265	278
9927	460	426	473	470
60672	41	37	21	35
102466982	0	0	0	0
943	6	1	7	4
102465836	0	0	0	0
7133	908	732	904	1027
100616438	0	0	0	0
107984917	2	0	2	3
55187	149	126	182	167
677885	1	1	0	1
105376744	0	0	0	0
9249	140	154	201	189
102466722	0	0	0	0
343066	0	0	0	0
126767	0	0	0	0
93190	0	0	0	0
390999	0	0	0	0
65121	0	0	0	0
105376745	0	0	0	0
440560	0	0	0	1
343069	0	0	2	1
65122	0	0	0	0
400735	0	0	0	0
343071	0	0	0	0
441871	0	0	0	0
440561	0	0	0	0
101929983	0	0	0	0
649330	0	0	0	0
441873	0	0	0	0
649324	0	0	0	0
440563	0	0	0	0
645354	0	0	0	0
645359	0	0	0	0
101060301	0	0	0	0
343070	0	0	0	0
400736	0	0	0	0
391003	0	0	0	0
343068	0	0	0	0
391002	0	0	0	0
645382	0	0	0	0
653619	0	0	0	0
729528	0	0	0	0
645414	0	0	0	0
391004	0	0	0	0
645425	0	0	0	0
126755	0	0	0	0
102724856	0	1	0	0
107984918	0	0	0	0
10630	0	0	0	0
107984919	0	0	0	0
105378612	0	1	0	0
105376756	0	0	0	0
7799	304	239	246	251
23254	102	75	77	103
107985467	2	0	3	0
107985468	0	0	0	0
105376762	0	1	1	1
105376759	0	0	1	0
107985469	0	0	1	0
200197	5	1	7	4
55092	260	189	243	229
727684	3	0	0	1
114827	42	28	30	46
101927417	33	22	34	36
101927441	1	4	1	1
79180	255	221	301	331
11330	0	0	1	0
63036	0	0	0	0
105376767	0	0	0	0
51032	1	0	0	0
842	51	53	39	54
23341	163	129	127	125
107397391	4	2	5	3
79814	44	35	28	43
84301	175	142	171	146
6248	8	7	6	9
23207	148	136	135	136
284723	0	0	0	3
110806303	0	0	0	0
388595	0	0	0	0
54751	21	13	26	11
440567	15	15	29	21
729614	149	152	107	111
23013	472	409	518	464
7709	75	92	92	85
149563	0	0	0	1
27129	0	0	0	0
1187	1	2	1	1
1188	1	0	1	0
348487	3	0	2	2
1969	198	157	326	361
101927479	60	42	48	79
128272	40	31	44	32
101927546	0	1	0	0
79363	1	0	1	2
54455	39	41	56	55
26099	152	136	144	163
374955	94	81	99	102
55707	93	57	116	125
107984921	2	3	6	6
114819	9	5	6	9
26871	4	4	4	5
107985757	0	0	0	0
100132147	0	0	0	0
107985758	0	0	0	0
7195	0	0	0	0
55672	84	65	77	87
105376794	41	32	30	39
84809	26	16	21	25
11209	8	6	8	5
107985736	2	4	1	1
26869	4	4	3	2
107985759	0	0	0	0
284729	0	0	0	0
100189045	2	0	1	0
6060	5	3	4	5
11223	8	4	7	3
100500876	0	0	0	0
100189298	0	0	0	0
112267871	0	0	0	1
7193	0	0	0	0
100189183	0	0	0	0
105376805	11	9	9	14
791226	0	0	0	0
26870	5	3	4	5
9696	36	38	46	47
4237	8	5	9	13
105376806	1	1	0	0
23400	31	25	26	39
6390	223	156	354	290
11240	2	0	5	3
105376808	0	0	0	0
400743	2	0	0	1
29943	771	682	555	666
51702	244	208	232	272
100616188	0	0	0	0
23569	0	0	0	0
353238	0	0	0	0
55920	878	653	1056	1167
55160	36	26	22	36
107984028	0	0	0	0
81569	0	1	3	0
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	9	13	21	27
105376814	0	0	0	0
127707	25	20	25	21
5081	0	0	0	0
80834	0	0	0	0
8659	83	66	81	108
100616120	0	0	0	0
100302276	0	0	0	0
126917	70	65	71	60
105376815	0	0	0	0
23352	521	428	480	480
101927895	2	3	4	3
23065	167	119	182	172
51154	492	376	522	534
246181	2	7	3	8
22977	3	4	2	0
100506730	19	16	27	21
8574	361	317	263	317
54896	81	48	59	79
832	711	594	776	732
105376819	0	0	0	0
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	0	0	1
440574	417	340	522	522
100532736	118	105	144	165
644068	417	281	682	749
4681	112	98	93	116
3362	0	0	2	1
255104	57	34	43	51
54546	0	0	0	0
105376823	4	1	5	5
23252	108	109	113	95
30814	0	0	0	0
5320	0	0	0	0
5322	2	2	1	1
26279	0	0	0	0
64600	0	0	0	0
391013	0	0	0	2
127733	129	92	139	124
101928017	69	49	98	84
105376825	6	11	15	8
105376826	0	0	0	0
105376827	0	0	0	0
105376828	0	0	0	0
127731	0	0	0	0
339505	0	0	0	0
55450	55	54	144	149
79594	86	78	76	74
163933	8	7	9	11
978	89	72	104	102
65018	124	92	105	117
102464833	0	0	0	0
100861548	178	127	173	196
1650	184	135	197	202
57576	6	0	3	2
400745	21	12	14	20
112268222	200	176	250	250
50809	810	771	990	931
8672	905	782	1065	1052
105376830	3	4	3	3
105376829	1	0	5	1
100302155	0	0	0	0
1889	301	222	470	572
100506801	0	2	0	0
105376832	0	0	0	0
84224	25	27	34	30
249	2	3	3	0
105376834	1	0	0	0
5909	5	9	14	13
84196	627	536	513	516
401944	52	46	29	36
3339	54	48	34	39
23436	0	0	0	0
10136	0	0	0	0
101928043	0	0	0	0
29092	11	5	5	5
112268223	1	2	1	3
998	681	544	672	722
54361	6	2	1	3
105376845	2	0	1	0
105376850	0	2	0	1
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	195	192	230	184
2046	1	0	1	1
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	114	81	105	121
100616391	0	0	0	0
100422914	0	0	0	0
646262	0	0	0	0
729059	0	0	0	0
23028	290	240	263	252
100422866	0	0	0	0
7798	516	424	402	396
3352	0	0	0	0
100996511	10	8	6	10
10236	1476	1266	1578	1460
80818	9	10	14	14
148898	22	20	27	24
6920	18	22	42	42
55616	13	6	8	10
1870	65	45	30	57
101928163	0	0	0	0
105376859	0	0	0	0
3399	12	4	8	9
107984928	0	0	0	0
259283	0	0	0	0
6135	4260	3764	4734	4452
6924	267	240	318	323
100506963	7	4	7	11
57095	103	97	91	89
105376860	0	0	0	0
11313	246	199	177	213
2582	213	205	289	309
3155	98	83	80	85
105376861	3	0	1	0
2517	614	575	750	711
1269	0	0	0	0
107984929	0	0	0	0
100616492	0	0	0	0
55629	479	431	622	559
10772	1540	1418	1968	1890
105378615	0	0	0	0
105376863	74	68	144	169
107984931	0	0	0	0
127294	5	5	6	9
107985737	2	0	2	2
105376864	2	1	0	0
58985	6	4	8	8
163702	15	14	19	23
284632	0	0	0	0
105376871	0	0	0	0
57822	0	0	0	0
90529	5	4	3	8
57185	127	89	102	160
100750325	2	2	1	5
11123	182	169	198	172
100506985	3	0	1	1
400746	10	14	16	4
10250	1760	1568	2213	2314
25932	272	266	392	323
105376876	0	0	0	0
864	274	160	312	324
102465437	0	0	0	0
107984932	11	6	22	8
105376878	2	0	2	2
100616365	0	0	0	0
105376879	1	0	1	0
25949	484	458	515	491
57035	715	682	717	658
105376882	0	0	0	0
6007	1	2	3	0
23585	155	121	255	222
6006	153	111	242	207
55219	268	185	240	264
26119	174	125	150	179
57134	10	5	7	16
57190	54	54	56	51
56181	22	24	31	33
646471	3	1	5	2
79000	61	57	47	63
164091	11	3	13	7
3925	2720	2282	2631	2559
100500808	2	2	6	2
105376885	1	0	0	1
5051	56	57	70	47
101928216	0	1	2	0
2134	1	2	2	0
7780	0	0	2	0
105376910	0	0	0	0
84676	2	1	0	0
149420	31	19	45	32
105376886	0	0	0	0
79927	1	1	3	7
110806296	0	0	0	0
51042	149	151	136	141
10256	35	25	32	32
378807	0	0	0	0
101928303	6	6	11	2
64793	166	150	123	141
83442	471	462	529	519
91544	10	7	4	5
1043	17	11	11	13
55057	33	33	26	23
257101	0	0	0	0
79727	6	1	0	1
79947	104	83	93	87
101928324	1	0	4	4
3151	1040	935	1135	1102
6195	92	93	102	96
100302190	0	0	0	0
105376888	0	0	1	0
101928728	5	3	6	7
8289	346	305	387	336
55650	25	25	22	20
84243	71	61	64	64
2810	487	362	445	467
54707	94	64	120	94
63906	26	25	11	20
10726	373	323	326	386
8431	0	0	0	0
126695	2	12	3	12
388610	56	78	78	72
115572	54	47	39	52
101928391	0	0	0	0
6548	105	105	80	77
102723760	0	0	0	0
105376890	0	0	0	0
23038	58	37	62	100
84065	59	50	53	47
644961	18	14	13	14
84958	41	24	18	19
9064	43	30	36	28
8547	0	0	0	0
388611	3	0	1	3
2827	14	11	14	12
10163	762	701	691	775
105376892	0	2	5	2
27245	82	53	83	114
2268	1	0	1	0
111216282	0	0	0	0
2537	185	157	205	245
199870	112	63	73	82
23673	125	94	99	110
5511	192	167	183	194
677774	8	5	16	21
9473	5	7	10	8
6118	230	200	243	231
27293	28	19	30	33
55113	26	32	29	38
2140	198	148	162	148
5724	2	2	2	0
22826	1759	1560	1787	1636
93974	1348	1220	1324	1278
83667	84	94	61	66
54797	32	34	37	46
65979	614	454	630	642
1104	324	244	394	374
8420	344	285	584	555
6080	1	2	4	6
26768	5	3	9	3
54952	53	56	65	75
85028	176	140	160	154
692212	8	6	3	2
677838	2	5	7	8
677825	15	12	21	26
692073	4	2	1	1
115273	72	53	75	78
6883	116	96	85	104
105378616	2	1	2	1
26824	1	1	2	1
10691	123	125	167	173
51441	468	446	504	499
4985	0	1	3	2
2035	197	167	211	223
399474	48	40	51	65
6429	522	405	565	550
51102	69	60	46	66
10076	59	67	54	46
101928460	0	0	0	2
107984933	0	0	0	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	1	2	3	1
100129196	17	19	18	15
7805	11	17	23	15
100616164	0	0	0	0
105378620	3	0	1	0
105378621	0	0	0	0
105378622	4	2	2	0
400748	0	0	0	0
9672	134	114	147	151
9698	525	433	660	699
692234	0	0	0	0
692235	0	0	0	0
692200	0	0	0	0
107984935	6	6	7	2
79570	4	1	9	14
9410	31	30	53	61
51538	213	197	297	275
2170	132	113	109	112
105378623	0	0	0	0
107985470	0	0	0	0
347735	1194	1101	896	1043
105378625	0	0	0	0
105379772	1	2	6	0
149086	0	0	0	1
284551	1	0	1	1
105378626	16	6	15	10
64129	1216	1117	1272	1417
3061	0	0	0	0
553115	227	181	168	171
107985471	0	0	1	0
105378628	0	0	1	1
1307	50	66	55	65
101929444	0	0	0	0
576	2	6	6	6
100423028	0	0	0	0
90853	3	1	1	0
8073	1701	1501	1751	1799
10657	1498	1264	1819	1674
55116	83	52	100	100
100847018	0	0	0	0
23633	733	589	720	714
200081	459	371	344	362
79140	25	17	19	24
56063	25	19	22	25
55721	11	15	12	9
149069	1	2	2	6
8668	364	281	411	378
339483	2	1	5	4
84734	2	2	2	1
3932	3	6	5	6
3065	554	461	550	656
65108	74	57	56	83
105378629	1	0	0	0
81629	21	21	36	26
100128071	7	6	7	14
55108	80	70	152	134
728116	2	0	2	3
653121	94	100	80	86
102723870	0	0	0	0
339487	122	110	164	133
5928	504	436	548	509
81493	193	145	203	186
57648	43	24	86	76
8565	359	306	336	313
64766	126	134	120	139
252995	4	5	3	6
105378631	0	0	0	0
3208	4	2	6	9
113452	24	9	18	30
105378632	0	0	0	0
127544	14	17	11	12
204	605	542	586	590
105378635	0	0	0	0
113451	13	2	9	11
112268224	6	3	0	2
55223	16	21	20	44
149076	102	86	85	85
127550	0	0	0	0
1912	363	291	348	345
100500853	0	0	1	1
101929464	2	3	1	2
7579	11	11	8	13
114784	2	0	2	1
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	0	0	3	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	0	0	0	0
2709	0	0	0	0
127534	0	0	0	1
2707	95	97	101	93
2701	0	0	0	0
113444	117	96	126	118
58512	0	2	2	1
653160	10	4	3	7
100506144	84	75	144	135
9204	78	72	89	98
79830	125	107	137	120
105378644	0	0	0	0
6421	2688	2296	3027	2847
9202	295	265	282	272
100861513	37	24	39	32
79932	257	243	228	243
23154	31	29	21	37
339488	3	1	5	3
105378645	2	1	5	0
5690	690	587	659	682
105378646	0	0	0	0
127703	56	32	43	71
63967	638	551	658	554
192670	52	50	42	55
26523	174	144	154	152
192669	127	138	131	131
105378647	0	0	0	0
27285	0	0	0	0
54936	103	84	95	95
1296	8	3	6	7
27095	570	499	534	513
55700	295	243	351	358
9967	1197	1003	1176	1128
79729	37	19	35	38
55194	13	12	15	13
83931	199	211	176	165
84967	90	91	100	127
127700	14	19	16	13
109616970	0	0	1	0
107984940	6	0	0	4
64960	336	338	391	383
1441	0	0	0	0
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	0	0
100422898	0	0	0	0
107984942	0	0	0	0
728431	2	3	5	1
80149	55	44	41	39
102465438	0	0	0	0
64769	192	173	226	251
100847010	0	0	0	0
105378649	3	1	6	4
79753	57	56	76	67
7802	57	44	64	79
29889	638	552	614	587
284654	0	0	0	0
54955	135	105	113	100
55143	619	510	577	578
284656	2	9	10	12
105378650	0	0	0	0
149175	39	40	35	44
79693	90	98	139	124
127687	149	178	211	172
4520	199	136	161	168
3633	44	26	51	48
105378651	0	0	0	0
10946	624	534	606	633
2275	47	68	50	61
51118	613	627	790	690
5453	2	1	10	7
107985103	1	0	0	1
105378653	2	0	0	1
100500801	0	0	0	0
105378655	0	0	0	0
105378654	0	0	0	0
339442	0	0	0	0
105378657	0	0	0	0
107984943	2	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	1	0	0	0
64121	349	323	414	478
100527950	44	35	62	60
26292	39	34	58	59
105378663	1	1	1	0
81025	5	1	3	1
54933	3	0	2	1
105378662	5	1	5	8
79647	245	197	272	283
4725	566	550	576	602
23499	2101	1849	2106	1975
643314	147	144	142	129
105378950	0	0	0	0
353500	27	31	44	33
192217	6	7	5	13
728448	2	2	3	3
8761	1341	1035	1520	1656
101929516	11	5	9	8
677834	0	0	0	0
26508	9	13	12	17
84618	0	0	0	0
51440	3	1	13	13
10450	195	176	161	162
656	59	47	95	76
64064	6	4	10	5
105378666	0	0	0	0
101929536	4	6	7	3
105378951	0	0	2	1
107985740	1	4	6	4
105378665	1	1	2	2
105378667	0	0	0	0
54802	148	121	151	173
4610	32	27	44	44
105378668	1	0	0	1
84879	82	44	82	77
105378669	0	5	2	3
10487	622	532	648	652
5538	702	626	854	819
105378671	0	0	0	1
6018	449	373	397	391
127391	0	0	0	0
10269	255	200	285	257
1298	0	0	1	0
107984945	0	0	0	0
64744	114	88	123	124
65243	17	19	10	10
339559	13	9	25	7
105378672	3	2	8	8
64789	32	20	28	25
127396	9	12	13	15
105378673	0	1	0	0
9783	12	17	17	28
105378675	1	0	0	1
105378674	0	0	1	0
100130557	31	15	22	19
4802	115	106	126	135
407034	0	0	0	0
407031	0	0	0	0
9132	4	1	4	4
105378676	1	0	0	0
163732	17	24	8	21
1503	226	235	214	212
100507178	1	3	4	3
200172	0	3	1	1
22955	64	63	76	57
100132074	24	24	30	26
101929901	1	1	2	2
105378678	47	31	74	56
1907	12	8	15	12
59269	106	102	150	133
2981	0	0	0	0
2980	0	0	0	0
22887	100	95	115	125
284716	77	45	61	73
84217	2	2	0	1
728621	5	9	9	14
79717	252	186	270	244
10465	242	224	259	223
4904	8328	7282	9100	8588
149461	0	0	0	1
64175	97	107	78	92
79078	68	43	49	60
105378683	0	0	0	0
100129924	3	1	1	2
107984946	0	0	0	0
374969	128	96	147	149
114625	31	27	29	38
51058	8	10	10	7
339539	0	0	0	0
6513	3850	3276	4369	4410
440584	23	25	30	24
440585	8	7	17	10
10969	842	684	1023	939
102465439	0	0	0	0
149465	2	4	0	2
105378685	1	0	2	1
128218	6	0	2	3
149466	2	3	1	1
7075	1	1	0	0
4352	11	8	7	4
105378687	10	5	6	3
991	423	355	408	475
64834	71	51	80	90
102466723	0	0	0	0
112268225	4	1	4	8
112950	127	109	115	114
107984947	7	2	6	6
23334	58	46	51	57
100873952	0	1	1	0
102465440	0	0	0	0
81888	55	44	42	50
5792	245	190	253	274
9682	268	217	170	202
100132774	51	44	30	43
6487	12	12	12	8
101929592	0	0	0	0
102464830	0	0	0	0
9048	11	12	16	25
105378688	7	8	4	4
101929609	1	2	1	2
9670	51	47	45	36
1802	154	153	143	159
533	584	563	542	492
8704	218	191	148	189
149473	32	20	30	30
6536	21	20	22	25
107984948	5	0	9	3
128209	0	0	0	0
105378952	0	0	0	0
55929	75	54	65	64
79033	39	20	33	29
100874278	0	0	0	0
106635545	0	0	0	0
55182	283	229	243	259
107984951	0	0	1	0
100847089	0	0	0	0
107984950	8	6	6	7
79639	14	29	24	22
109623472	0	0	0	0
339541	4	4	2	0
105378690	2	0	0	2
26828	4	9	11	13
26830	0	0	0	2
11004	363	346	422	392
109623476	0	0	0	0
6202	9556	8279	10396	9848
26811	0	0	4	2
94161	4	2	1	2
94162	7	4	14	8
94163	1	0	0	2
266675	10	9	2	8
1263	22	18	24	25
343521	12	12	13	11
149478	1	0	0	0
107984952	10	11	7	15
8643	4	5	4	7
8891	108	104	110	98
79654	69	61	68	69
7389	204	206	187	181
57643	17	9	17	14
105378691	1	2	3	1
400752	1	2	3	1
84842	45	32	60	58
4595	41	35	25	27
114034	87	47	71	62
10420	34	35	40	42
126661	3	6	6	2
25974	1453	1238	1373	1440
5052	1489	1294	1513	1503
10327	173	136	183	162
4678	1404	1309	1449	1425
149483	9	3	3	2
60313	185	128	205	218
728963	7	3	6	3
51249	91	81	158	162
3652	37	37	49	38
105378693	5	1	14	9
23139	165	167	161	145
105378694	0	2	1	1
110117499	41	35	29	25
8503	43	37	29	26
101929626	0	0	2	1
10103	37	25	25	33
110117498	0	0	0	0
55624	66	54	87	85
541468	3	4	8	7
8438	94	64	135	116
10489	81	51	117	105
7388	832	763	985	930
387338	59	42	65	59
2166	23	16	17	11
729041	1	0	1	1
101929651	0	0	0	0
127343	4	4	6	3
105378696	0	0	0	0
100507423	1	1	1	0
148930	0	0	0	0
8569	136	82	96	117
148932	10	6	3	11
105378697	1	0	1	0
64756	76	73	86	77
374973	0	0	0	0
100130197	4	3	4	5
9813	589	475	603	638
105378698	1	1	2	2
105378699	0	0	0	0
1580	0	0	0	0
163720	0	1	0	0
1579	0	0	0	0
260293	2	0	0	2
199974	0	1	0	0
284541	0	0	0	0
105378701	3	1	5	2
100874253	0	1	0	0
10158	0	0	0	0
6886	0	0	0	1
6491	252	235	265	231
51727	234	210	275	277
102724077	0	0	2	1
2301	0	0	0	0
84793	0	0	0	2
2306	5	2	6	8
107984953	0	0	0	0
388630	1	0	4	2
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	0	0
54558	13	10	8	17
84871	0	1	0	0
79656	0	0	2	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	2	1	4	4
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	7	2	5	3
105378714	0	0	0	1
11124	362	266	327	366
105378715	5	10	18	7
112268262	0	0	2	1
1031	69	60	67	95
100616189	0	0	0	0
102466656	0	0	0	0
284546	0	0	0	0
105378716	0	1	1	0
26994	112	94	174	140
22996	13	10	9	17
105378717	0	2	0	0
102724097	0	0	0	0
2060	173	117	162	121
105378720	0	0	1	1
441884	0	0	0	0
105378719	0	0	0	0
114883	288	220	360	359
4898	588	515	642	621
105378721	2	3	11	17
100313892	0	0	1	0
5865	278	197	301	293
51060	323	271	381	422
112970	26	28	25	29
104355143	0	0	1	0
91408	278	254	347	400
107984956	0	0	0	0
9372	139	129	145	110
200014	50	34	67	76
4998	76	60	75	91
84950	283	252	283	265
23318	345	271	336	328
105378723	7	8	6	6
2882	33	32	35	32
348378	0	0	0	0
65260	132	142	174	149
79699	233	167	186	210
440590	0	0	0	1
55268	71	68	67	79
6342	181	167	228	247
127435	0	0	0	0
6512	0	0	0	0
105378724	0	0	0	0
1376	92	65	91	97
54987	99	69	94	94
4116	298	226	339	415
100507564	58	55	74	76
7804	503	449	621	611
105378728	22	23	43	24
105378726	10	16	13	12
105378732	7	14	14	8
105378731	0	0	4	2
105378730	13	11	16	15
107984957	0	0	0	0
163742	0	0	0	0
105378733	2	0	0	0
63948	0	0	0	0
148979	0	0	1	3
55706	243	163	221	249
54432	80	36	67	69
1733	0	0	1	0
51668	402	360	445	432
115353	262	205	231	246
388633	0	0	0	0
9528	325	316	485	456
127428	87	73	80	65
100616315	0	0	0	0
200008	0	0	0	0
606495	48	37	50	57
51253	458	409	399	427
23648	65	68	75	84
619518	3	5	3	5
105378735	0	0	0	0
105378734	0	0	0	0
26027	17	13	10	14
338094	1	2	2	0
100527960	53	51	52	59
374977	0	0	0	0
7268	54	51	55	60
25973	33	20	33	30
55001	2	1	3	9
163747	1	0	0	3
1718	2148	1725	1501	1474
107984958	15	4	11	12
107985760	1	2	0	0
105378736	0	0	0	0
199964	2	1	2	1
7809	0	0	0	0
255738	124	108	123	139
23358	123	98	146	122
100507634	0	1	1	4
