GeneID	perturbed	perturbed	perturbed	control	control	control
26038	197	155	210	284	226	286
105376687	0	0	0	0	0	1
6146	10148	11182	11381	6034	9578	9525
107985733	67	35	58	29	27	41
102724450	24	64	23	22	24	26
388591	386	306	399	338	244	368
23463	2174	2031	2395	1885	1641	2283
148645	21	25	47	25	19	36
390992	0	0	0	0	0	0
387509	52	38	43	39	39	38
11332	2013	1911	2055	1340	1817	2276
54626	9	12	12	7	3	4
83715	17	24	9	7	23	21
100422975	0	0	0	0	0	0
8718	84	63	65	74	95	124
57449	95	80	73	108	100	124
79707	831	767	891	602	759	856
80835	0	0	0	0	0	0
107984912	0	0	0	0	0	0
3104	451	451	466	242	349	316
9903	543	365	507	659	442	718
107984913	1	3	3	6	0	0
148479	251	243	281	291	244	326
90326	1274	1339	1385	782	1277	1372
55735	1422	1188	1590	1225	1166	1536
100505887	0	0	0	0	0	0
110841581	18	26	35	13	23	17
23261	838	931	932	555	834	857
105376692	0	0	0	0	0	0
102725193	0	0	0	0	0	0
101928836	0	0	0	0	1	0
105376691	0	0	0	0	0	0
105376689	11	15	8	6	4	12
9341	2167	1794	2523	1978	1962	2552
8863	97	73	87	104	72	80
10911	3	2	3	6	8	7
3604	63	73	98	100	83	121
11315	7057	7448	8154	4186	6516	7071
54206	828	702	882	648	371	563
107984915	0	0	0	0	0	1
102724539	0	2	0	0	1	0
105376695	0	0	0	1	0	0
50651	72	109	96	34	57	37
473	638	571	767	748	514	730
102724552	0	4	1	0	1	0
106632271	0	0	0	0	0	0
2023	88770	85615	95504	58405	72145	87114
102465436	3	1	4	2	2	42
100505975	24	19	22	39	16	33
112268261	26	22	38	14	22	31
765	0	0	0	0	0	0
155184	2	1	0	1	2	0
6518	1	0	0	2	1	5
80045	203	150	209	177	139	212
106614088	96	79	89	101	53	107
407040	1	0	0	2	1	1
102724571	13	10	10	8	6	20
9563	948	882	946	818	858	906
80176	560	532	595	600	458	701
100506022	6	2	3	1	3	5
84275	307	298	387	211	239	307
199953	637	594	741	628	510	732
107985734	28	29	33	17	39	37
105376712	0	0	0	0	0	0
5293	407	359	387	555	518	618
644997	0	0	0	0	0	0
101929074	87	88	92	34	79	76
22883	2522	1941	2768	2528	1969	2893
56998	349	322	431	331	359	448
105376717	42	40	41	26	33	38
84328	715	639	704	513	537	672
64802	126	130	144	107	117	115
113391335	2	1	3	1	1	0
100847055	0	0	0	1	0	0
116362	3	2	2	1	4	2
10277	601	463	648	635	449	649
23095	708	654	769	752	519	728
105376725	21	25	18	12	12	16
5226	27990	25081	31824	18264	18768	24671
100526739	409	392	437	272	302	410
378708	409	406	446	272	305	414
1325	72	67	54	31	39	49
1676	1015	926	1216	904	942	1160
5195	654	695	741	448	596	712
54897	184	196	186	159	132	206
105376733	0	0	0	0	0	0
105376735	0	0	0	0	0	0
148345	0	0	0	0	0	0
23435	4260	3801	4761	3692	3191	4444
10747	24	31	21	33	28	37
6723	5985	6382	6589	3625	6146	6350
5394	1469	1330	1825	1437	1229	1737
105376736	29	24	23	33	15	32
2475	797	615	833	817	572	807
100873935	1	5	3	9	1	7
10218	0	0	0	0	0	1
29914	501	430	563	490	446	606
105376737	0	0	0	0	0	0
105376739	0	0	0	0	0	0
105376740	0	0	0	0	0	0
57540	3	1	3	0	0	3
112268221	0	0	0	0	0	0
101929181	0	0	0	0	0	1
26232	21	21	19	6	14	20
93611	522	517	514	336	483	537
26270	108	106	104	66	72	94
10459	1280	1373	1387	686	1205	1261
374946	1	0	0	0	0	0
57085	1015	1192	1149	714	1127	1270
284498	21	16	30	49	11	31
102724659	0	0	0	0	0	0
4524	209	221	205	164	192	198
1185	187	184	199	178	157	205
100379251	20	13	24	30	9	23
4878	9	10	15	6	7	7
4879	0	0	0	2	2	1
26829	0	2	0	0	0	0
90231	1679	1533	2053	1372	1551	1956
5351	2334	2016	2414	2160	2242	2816
9927	1940	1503	1974	1924	1321	2037
60672	850	945	798	400	880	798
102466982	7	4	5	3	3	5
943	2	1	0	4	0	1
102465836	0	0	0	0	0	0
7133	2	0	3	0	1	1
100616438	0	0	0	0	0	0
107984917	0	0	0	0	0	0
55187	630	546	637	628	470	662
677885	7	7	6	5	9	8
105376744	1	0	0	0	2	0
9249	2120	2108	2188	1095	1721	1841
102466722	3	2	4	2	1	4
343066	0	0	0	0	0	0
126767	0	0	0	0	0	0
93190	0	0	0	0	0	0
390999	0	0	0	0	0	0
65121	0	0	0	0	0	0
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	1	0	0	0	0	0
65122	0	0	0	0	0	0
400735	0	0	0	0	0	0
343071	0	0	0	0	0	0
441871	0	0	0	0	0	0
440561	0	0	0	0	0	0
101929983	0	0	0	0	0	0
649330	0	0	0	0	0	0
441873	0	0	0	0	0	0
649324	0	0	0	0	0	0
440563	0	0	0	0	0	0
645354	0	0	0	0	0	0
645359	0	0	0	0	0	0
101060301	0	0	0	0	0	0
343070	0	0	0	0	0	0
400736	0	0	0	0	0	0
391003	0	0	0	0	1	0
343068	0	0	0	0	0	0
391002	0	0	0	0	0	0
645382	0	0	0	0	0	0
653619	0	0	0	0	0	0
729528	0	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	0	0
126755	0	0	0	0	0	0
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	0	0	0	0	0	0
107984919	0	0	0	0	0	0
105378612	0	0	0	0	0	0
105376756	0	0	0	0	0	0
7799	209	176	214	238	139	232
23254	89	74	101	68	63	80
107985467	0	0	0	0	0	0
107985468	0	0	0	0	0	0
105376762	0	0	0	0	0	0
105376759	0	0	0	0	0	0
107985469	0	0	0	0	0	0
200197	11	17	15	11	9	8
55092	817	743	872	713	801	1078
727684	4	25	2	0	12	8
114827	19	13	15	12	7	11
101927417	0	1	2	2	2	3
101927441	13	11	8	10	16	9
79180	4941	4519	5521	4459	4491	6031
11330	3	4	0	4	5	6
63036	2	0	0	0	0	0
105376767	0	0	0	0	1	0
51032	1	0	1	2	1	2
842	195	183	187	120	129	173
23341	244	209	219	254	163	239
107397391	0	0	0	0	0	0
79814	550	487	513	627	548	692
84301	431	349	448	446	309	434
6248	53	39	55	55	40	60
23207	1311	1186	1396	1010	1121	1511
284723	17	10	22	12	8	9
110806303	1	0	0	0	2	0
388595	3	0	1	0	0	1
54751	561	528	653	647	734	857
440567	68	67	62	41	52	72
729614	135	120	132	66	138	133
23013	797	641	847	984	563	786
7709	570	641	652	375	562	566
149563	0	0	0	0	1	0
27129	0	0	0	0	0	1
1187	1	1	1	1	0	2
1188	0	2	1	1	5	2
348487	319	282	296	213	268	278
1969	3520	2582	3766	3233	2172	3671
101927479	19	39	31	22	23	33
128272	255	221	211	126	191	201
101927546	9	7	8	8	9	13
79363	27	48	48	43	43	38
54455	345	318	334	298	241	355
26099	1880	1681	2030	1751	1639	2087
374955	1379	1313	1449	1093	1251	1524
55707	1089	1040	1141	763	945	1160
107984921	25	24	23	23	20	18
114819	41	49	33	55	35	53
26871	0	0	0	0	0	0
107985757	0	0	0	0	0	0
100132147	2	4	4	9	5	2
107985758	0	0	0	1	1	0
7195	0	0	0	0	0	0
55672	442	317	414	455	265	385
105376794	365	267	331	314	239	370
84809	332	280	318	252	237	324
11209	38	27	25	21	37	32
107985736	2	2	3	1	1	3
26869	0	0	0	0	0	0
107985759	0	0	0	0	0	0
284729	0	0	0	0	0	0
100189045	0	0	0	0	0	0
6060	0	0	1	0	0	0
11223	4	10	14	6	13	14
100500876	0	0	0	0	0	0
100189298	0	0	0	0	0	0
112267871	4	1	2	5	1	2
7193	0	0	0	0	0	0
100189183	0	1	0	0	0	0
105376805	132	106	119	60	125	124
791226	0	1	0	1	2	1
26870	0	0	1	0	0	0
9696	600	548	577	387	520	587
4237	4	7	7	9	13	14
105376806	0	0	1	3	4	9
23400	1219	1141	1304	1228	1275	1569
6390	2276	2325	2630	1393	1763	2095
11240	93	100	102	122	106	123
105376808	0	0	0	0	0	3
400743	8	12	7	2	0	8
29943	161	166	195	167	172	166
51702	59	45	57	58	51	80
100616188	0	0	0	0	0	0
23569	0	0	1	0	1	1
353238	0	0	1	0	1	0
55920	4129	3476	4195	4026	3383	4666
55160	412	331	384	312	266	347
107984028	0	0	0	0	0	0
81569	17	9	31	18	22	18
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	0	0	0	0	0	0
105376814	0	0	0	0	0	0
127707	213	213	239	146	99	153
5081	126	126	159	59	32	46
80834	0	0	0	0	0	0
8659	383	329	336	309	252	393
100616120	0	1	0	0	1	0
100302276	0	0	0	0	0	0
126917	617	546	678	868	600	860
105376815	0	1	2	0	0	2
23352	3450	3094	3997	3032	2730	3686
101927895	11	7	17	34	4	11
23065	1067	836	1146	1003	736	1097
51154	3701	4059	4160	2339	3650	4012
246181	28	28	34	16	18	22
22977	26	15	16	16	11	16
100506730	57	43	67	45	40	60
8574	963	916	1104	728	876	995
54896	408	407	425	302	371	463
832	5752	5390	6443	4560	5017	6339
105376819	0	0	0	0	0	0
105376818	0	0	0	0	0	0
105376817	0	0	0	0	0	0
105378614	0	0	0	0	0	0
440574	1075	1228	1128	575	1097	1006
100532736	1272	1319	1364	785	1242	1335
644068	43	45	45	22	31	46
4681	689	676	718	448	622	735
3362	12	14	11	5	9	6
255104	235	202	231	173	179	200
54546	0	0	0	0	0	0
105376823	0	0	0	0	0	0
23252	168	146	180	181	101	176
30814	1	1	0	0	0	0
5320	0	0	0	0	0	0
5322	0	0	0	0	0	0
26279	0	0	0	0	0	0
64600	0	0	0	0	0	0
391013	0	0	0	0	0	0
127733	0	0	0	0	0	0
101928017	0	0	0	0	0	0
105376825	0	0	0	0	0	0
105376826	0	0	0	0	0	0
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	0	0	0	0	0	0
339505	0	1	0	0	0	0
55450	1131	1016	1223	867	923	1112
79594	935	814	920	677	635	882
163933	18	19	25	30	32	28
978	194	218	195	256	408	454
65018	427	401	426	445	404	553
102464833	28	12	18	34	16	31
100861548	1216	1356	1158	673	1090	1106
1650	5953	5136	6301	4376	4066	5602
57576	8	6	9	5	0	7
400745	172	148	158	138	132	154
112268222	828	712	840	562	514	774
50809	1254	955	1266	1332	716	1174
8672	667	485	646	659	445	589
105376830	5	5	8	7	7	8
105376829	1	1	4	1	3	1
100302155	0	0	0	0	0	0
1889	5355	4960	5825	4714	4569	5795
100506801	25	22	34	12	16	15
105376832	0	0	0	0	0	0
84224	172	141	201	156	98	171
249	3	9	5	6	8	14
105376834	0	0	0	0	0	0
5909	2494	2271	2584	976	894	1060
84196	658	579	720	710	468	700
401944	1006	960	1068	644	797	977
3339	1684	1311	1768	1829	1076	1668
23436	3	0	0	1	1	0
10136	0	0	0	2	0	2
101928043	10	4	8	6	3	13
29092	285	302	369	230	285	321
112268223	11	17	14	6	9	16
998	4193	3403	4839	4179	2888	4821
54361	20	31	29	7	15	18
105376845	7	13	6	1	3	7
105376850	0	0	0	0	0	0
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	0	0	0	0	0	0
9923	476	354	533	544	324	450
2046	0	3	1	5	3	1
102466615	0	0	0	0	0	0
712	0	0	0	0	0	0
714	0	0	0	0	0	0
713	0	0	0	0	0	0
2048	2931	2838	3359	3978	3762	4884
100616391	0	0	0	0	2	0
100422914	16	8	22	91	8	28
646262	0	0	0	0	0	0
729059	1	1	1	1	0	1
23028	2783	2634	3167	3030	2722	3614
100422866	0	0	0	0	0	0
7798	524	410	559	762	491	773
3352	423	377	487	406	363	463
100996511	50	42	49	42	33	42
10236	3283	2472	3457	3715	2002	3535
80818	75	81	96	105	72	70
148898	42	30	34	21	27	22
6920	25	23	30	20	31	41
55616	94	58	88	95	67	125
1870	372	341	469	332	298	371
101928163	2	4	6	7	4	2
105376859	6	1	5	7	9	2
3399	3556	3897	3756	2873	4233	4593
107984928	2	3	8	4	5	10
259283	0	0	0	2	0	0
6135	18484	20202	21487	9623	17977	18651
6924	755	661	762	795	600	799
100506963	58	54	68	65	34	59
57095	900	834	1077	808	777	1072
105376860	115	73	142	129	76	142
11313	1411	1335	1337	843	1453	1488
2582	2026	1901	2165	1314	1667	2180
3155	399	393	401	198	278	284
105376861	0	0	2	0	0	0
2517	293	261	303	211	224	320
1269	0	0	3	0	0	2
107984929	0	0	0	0	0	0
100616492	0	0	0	0	0	0
55629	928	751	927	1038	730	1098
10772	1701	1519	1964	1718	1164	1770
105378615	0	0	0	0	0	0
105376863	1	0	0	2	5	0
107984931	0	0	0	1	1	2
127294	15	27	29	26	43	58
107985737	0	1	0	0	2	0
105376864	0	0	0	0	0	0
58985	66	69	75	70	59	68
163702	35	8	42	23	22	18
284632	0	0	0	0	0	0
105376871	0	0	0	0	0	0
57822	2	0	5	2	0	0
90529	157	130	173	229	126	225
57185	152	168	180	150	140	157
100750325	3	3	0	3	6	4
11123	402	334	432	405	328	512
100506985	11	4	9	19	4	15
400746	3	5	8	0	1	0
10250	1402	1127	1557	1460	999	1526
25932	792	613	833	893	563	798
105376876	0	0	0	0	0	0
864	219	173	231	149	146	189
102465437	0	0	0	0	0	0
107984932	1	0	0	0	0	0
105376878	3	2	1	0	4	0
100616365	0	0	0	0	0	0
105376879	0	1	0	0	0	0
25949	702	660	654	377	414	554
57035	459	354	463	380	291	423
105376882	0	0	0	0	0	0
6007	0	0	0	0	1	0
23585	817	695	875	690	607	887
6006	606	551	696	442	496	687
55219	343	265	358	287	278	357
26119	516	494	593	433	404	550
57134	10	1	7	3	7	1
57190	2290	1904	2654	2221	1827	2516
56181	372	403	455	290	319	393
646471	31	20	47	51	20	41
79000	273	254	328	231	187	263
164091	97	73	112	90	62	101
3925	4906	4433	5933	3327	3844	4928
100500808	372	304	523	379	289	460
105376885	0	0	0	0	0	0
5051	184	150	188	146	109	163
101928216	0	0	0	0	2	1
2134	0	2	3	2	1	2
7780	0	0	0	0	0	0
105376910	0	0	0	0	0	0
84676	0	0	0	0	0	0
149420	106	97	111	95	58	83
105376886	0	0	0	0	0	0
79927	6	7	6	4	3	7
110806296	0	0	0	0	0	0
51042	1365	1639	1273	606	1539	1275
10256	19	17	13	11	10	19
378807	0	0	0	0	0	0
101928303	1	0	4	0	0	1
64793	409	307	456	386	233	412
83442	2053	2104	2512	1261	2022	2164
91544	671	706	674	387	629	673
1043	0	0	0	0	0	0
55057	17	25	23	12	15	17
257101	0	0	0	0	0	0
79727	1	0	0	0	0	0
79947	356	314	412	332	301	395
101928324	1	5	0	0	2	2
3151	14217	13822	15963	9534	11454	13649
6195	550	445	655	421	407	519
100302190	0	0	0	0	0	0
105376888	0	2	0	0	0	0
101928728	19	20	26	11	19	19
8289	1163	1030	1358	1290	938	1195
55650	135	127	127	116	104	126
84243	1252	1172	1421	1169	1229	1642
2810	11421	12833	11849	6756	12686	12389
54707	636	638	675	521	492	645
63906	398	408	375	242	378	365
10726	7062	7758	7388	4171	6872	7360
8431	0	1	0	0	0	1
126695	4	3	0	1	2	1
388610	3781	3354	4025	2821	2642	3678
115572	59	45	55	51	36	47
101928391	0	1	0	0	2	0
6548	594	500	678	525	420	573
102723760	0	0	0	0	0	0
105376890	0	0	0	0	0	0
23038	250	176	278	228	141	210
84065	1293	1265	1403	835	1184	1365
644961	1	3	1	12	4	3
84958	20	34	29	16	15	23
9064	261	248	291	170	179	229
8547	4	6	1	1	3	0
388611	0	0	0	0	0	1
2827	38	35	33	24	31	35
10163	1399	1119	1451	1540	1035	1490
105376892	1	0	2	0	0	0
27245	346	289	389	312	211	315
2268	0	1	0	0	0	0
111216282	0	0	0	0	0	0
2537	161	161	159	90	126	127
199870	126	98	121	114	90	105
23673	277	206	293	326	224	278
5511	761	653	936	816	611	874
677774	0	0	0	0	0	0
9473	8	2	5	5	4	5
6118	1439	1264	1558	1035	1038	1395
27293	37	32	39	12	16	11
55113	114	72	142	127	89	106
2140	323	229	320	304	194	311
5724	17	12	6	5	8	10
22826	2444	2213	2816	1703	2118	2639
93974	1831	2060	1640	925	1723	1622
83667	264	192	278	231	230	310
54797	262	300	216	145	253	267
65979	977	1004	1171	882	856	1136
1104	2723	2438	3122	2590	2137	3238
8420	1270	1296	1271	780	1037	1154
6080	12	14	17	22	12	15
26768	10	15	21	14	6	16
54952	313	298	361	215	261	303
85028	509	465	579	418	492	589
692212	54	65	25	28	46	50
677838	90	90	99	53	87	90
677825	8	7	11	13	5	19
692073	21	21	19	38	14	22
115273	7	7	4	7	7	11
6883	407	348	471	308	278	441
105378616	7	7	9	5	7	4
26824	0	2	1	1	1	1
10691	259	225	290	244	191	291
51441	1401	1295	1538	1359	1084	1604
4985	1	7	6	6	6	8
2035	326	289	401	403	222	393
399474	108	120	104	49	86	118
6429	1611	1419	1754	1338	1101	1659
51102	749	734	786	461	588	747
10076	196	164	219	104	77	136
101928460	0	0	0	0	0	0
107984933	0	0	0	0	0	0
107984934	0	0	0	0	0	0
101929406	0	0	0	0	0	0
105378617	0	0	0	0	0	0
105378618	0	0	0	0	0	0
4146	6	7	6	5	5	4
100129196	13	17	22	16	12	8
7805	7	4	7	4	5	3
100616164	0	0	0	0	0	0
105378620	0	0	0	0	0	0
105378621	0	0	0	0	0	0
105378622	4	9	12	6	5	10
400748	0	0	0	0	0	0
9672	537	482	553	487	484	611
9698	854	678	843	966	613	841
692234	0	0	2	1	0	0
692235	0	0	0	1	0	0
692200	0	0	0	0	0	0
107984935	7	5	10	1	6	7
79570	14	24	19	21	27	21
9410	1676	1702	2017	1413	1437	1927
51538	717	618	754	494	550	675
2170	2	4	5	8	10	11
105378623	0	0	0	0	0	0
107985470	0	0	0	0	0	0
347735	705	658	769	445	641	726
105378625	0	0	0	0	0	0
105379772	0	0	0	0	0	0
149086	0	0	0	0	0	0
284551	0	0	0	0	0	0
105378626	0	3	6	3	7	9
64129	26	18	25	16	17	28
3061	136	114	169	112	92	147
553115	1351	1372	1586	859	1195	1416
107985471	46	29	46	59	22	40
105378628	2	4	1	0	1	1
1307	421	475	374	269	350	383
101929444	11	3	2	1	0	1
576	325	286	302	327	258	371
100423028	0	0	0	0	5	1
90853	67	47	65	114	124	182
8073	4569	4122	4949	3812	3498	4761
10657	4479	3970	4551	4771	3560	4988
55116	388	424	518	329	389	473
100847018	3	0	1	0	3	0
23633	1250	1199	1399	1023	898	1087
200081	1735	1698	1928	1621	1452	1988
79140	37	47	32	21	36	47
56063	175	184	190	124	162	180
55721	127	116	137	65	102	112
149069	26	36	29	22	33	40
8668	6280	6516	6898	4188	5631	6702
339483	54	44	46	35	49	54
84734	31	45	30	12	37	23
3932	0	0	0	0	0	0
3065	2625	2427	2785	1916	1937	2670
65108	4439	3908	4811	3734	4079	5594
105378629	2	1	0	2	0	2
81629	74	67	83	68	72	81
100128071	176	193	170	53	164	155
55108	422	279	444	410	269	371
728116	0	0	3	0	0	2
653121	132	124	152	82	111	139
102723870	4	3	9	9	8	8
339487	552	557	623	268	505	449
5928	1617	1293	1903	1892	1084	1708
81493	715	673	897	658	606	724
57648	2109	2055	2231	1706	1689	2134
8565	3663	3118	3818	3052	3080	3835
64766	313	242	311	402	269	339
252995	9	7	8	9	7	16
105378631	2	0	0	0	0	0
3208	41	71	45	15	56	57
113452	1151	1234	1246	735	1382	1308
105378632	4	2	4	6	8	2
127544	606	526	651	552	441	692
204	3465	3446	3791	2426	2974	3488
105378635	0	0	0	0	0	1
113451	44	54	41	34	44	53
112268224	3	3	0	0	0	0
55223	79	51	68	45	40	57
149076	432	368	447	410	307	441
127550	4	4	3	0	2	2
1912	2689	2621	3003	2262	2790	3185
100500853	43	21	61	86	28	64
101929464	12	3	10	2	7	4
7579	81	79	81	77	59	69
114784	2	0	0	0	3	1
105378638	0	0	0	0	0	0
127540	0	0	0	0	0	0
402779	0	0	0	0	0	0
84970	0	0	0	0	0	0
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	0
105378641	0	0	0	0	0	0
693137	0	0	0	0	0	0
105378642	1	2	2	0	0	1
2709	0	0	2	3	0	0
127534	1	1	1	1	0	0
2707	10	9	4	0	8	8
2701	0	0	1	0	0	0
113444	907	874	1020	595	749	992
58512	3	0	3	2	0	5
653160	24	21	37	18	18	32
100506144	239	165	254	199	164	260
9204	161	108	171	137	118	162
79830	186	155	195	257	147	230
105378644	1	0	0	0	0	0
6421	8226	7133	9090	8500	5997	9131
9202	524	435	547	603	343	575
100861513	3	1	3	3	3	1
79932	796	743	835	580	573	726
23154	486	364	611	550	343	670
339488	24	21	31	35	16	21
105378645	5	2	7	2	8	8
5690	4588	4621	4983	3021	3675	4392
105378646	0	0	0	0	0	0
127703	507	453	478	404	361	430
63967	689	689	836	600	583	746
192670	119	88	86	136	67	105
26523	366	352	407	443	305	399
192669	225	233	246	225	167	249
105378647	0	0	0	0	0	0
27285	3	2	4	2	1	4
54936	807	735	881	527	661	817
1296	0	0	1	1	0	1
27095	1339	1287	1413	932	1156	1357
55700	4543	3760	4884	4408	4027	5573
9967	2636	2073	2684	2468	1772	2754
79729	16	17	23	24	14	33
55194	372	451	361	239	486	431
83931	632	640	679	556	657	796
84967	1196	1257	1258	676	980	1170
127700	81	138	104	59	101	94
109616970	0	0	0	0	1	0
107984940	0	1	3	0	1	0
64960	2188	2378	2416	1214	2008	2177
1441	0	0	0	0	1	0
107984941	0	0	0	0	0	0
105378648	0	0	0	0	0	0
2899	0	0	1	0	0	0
100422898	0	0	0	0	0	0
107984942	0	0	0	0	0	0
728431	390	432	503	291	418	523
80149	609	488	669	529	423	707
102465438	1	0	3	2	2	4
64769	536	482	608	398	343	513
100847010	0	0	0	2	0	0
105378649	13	7	13	23	5	12
79753	226	157	233	206	130	190
7802	14	12	15	9	17	14
29889	1477	1410	1724	1129	1167	1462
284654	2	0	1	0	2	0
54955	334	221	349	417	194	367
55143	912	668	1024	1101	607	1077
