GeneID	perturbed	perturbed	control	control
473	1222	745	1418	1292
102724552	0	1	2	0
106632271	0	0	0	0
2023	267144	253612	253720	252001
102465436	12	16	8	11
100505975	25	22	22	34
112268261	0	0	0	0
765	0	1	0	3
155184	3	2	2	4
6518	123	115	121	145
80045	254	185	209	250
106614088	39	25	20	39
407040	0	0	0	0
102724571	83	77	89	55
9563	708	514	593	580
80176	978	774	1090	1037
100506022	15	15	18	18
84275	478	357	477	488
199953	943	650	1124	1094
107985734	134	79	142	91
105376712	0	0	0	0
5293	782	661	822	688
644997	0	0	0	0
101929074	98	69	118	87
22883	5896	4774	7112	7575
56998	633	560	514	504
105376717	59	62	53	54
84328	788	660	851	895
64802	325	325	377	444
113391335	4	4	0	0
100847055	0	0	0	0
116362	3	1	5	1
10277	1991	1700	2448	2684
23095	1134	1092	1026	1091
105376725	3	8	2	0
5226	10176	9404	11327	10983
100526739	126	105	192	186
378708	178	140	237	235
1325	26	18	30	21
1676	7279	5891	5749	5078
5195	1283	1039	1333	1164
54897	129	94	161	170
105376733	0	0	0	0
105376735	0	0	0	0
148345	0	4	0	1
23435	2114	1975	2358	2887
10747	9	1	9	8
6723	11229	7100	13117	11184
5394	2543	2469	2835	3009
105376736	78	53	40	52
2475	920	813	1305	1537
100873935	6	3	2	7
10218	0	2	1	0
29914	1869	1602	1515	1401
105376737	0	1	0	0
105376739	0	0	0	0
105376740	0	2	0	0
57540	8	8	16	10
112268221	0	0	1	0
101929181	0	2	3	0
26232	2032	1670	1967	1738
93611	1003	880	982	883
26270	478	436	482	498
10459	6481	5644	4954	4394
374946	13	15	7	6
57085	4490	3593	4249	3493
284498	124	112	105	107
102724659	0	0	1	0
4524	657	644	755	684
1185	257	236	360	392
100379251	8	13	9	22
4878	1	2	4	3
4879	2	3	0	0
26829	0	0	0	0
90231	5154	4196	4545	4147
5351	11909	10556	11208	11372
9927	2648	2512	2920	3363
60672	1331	1120	1509	1311
102466982	0	1	1	2
943	9	7	10	8
102465836	0	0	0	0
7133	143	146	117	147
100616438	0	0	0	0
107984917	0	0	0	0
55187	379	260	372	409
677885	17	19	16	9
105376744	0	0	0	0
9249	3364	3198	2815	2824
102466722	0	0	2	2
343066	0	0	0	0
126767	0	0	0	0
93190	0	0	0	0
390999	0	0	0	0
65121	0	0	0	0
105376745	0	0	0	0
440560	0	0	0	0
343069	0	0	0	0
65122	0	0	0	0
400735	0	0	0	0
343071	0	0	0	0
441871	0	0	0	0
440561	0	0	0	0
101929983	0	0	0	0
649330	0	0	0	0
441873	0	0	0	0
649324	0	0	0	0
440563	0	0	0	0
645354	0	0	0	0
645359	0	0	0	0
101060301	0	0	0	0
343070	0	0	0	0
400736	0	0	0	0
391003	0	0	0	0
343068	0	0	0	0
391002	0	0	0	0
645382	0	0	0	0
653619	0	0	0	0
729528	0	0	0	0
645414	0	0	0	0
391004	0	0	0	0
645425	1	0	0	0
126755	145	148	147	150
102724856	21	16	20	18
107984918	2	1	4	3
10630	0	4	2	1
107984919	0	0	0	0
105378612	0	0	0	0
105376756	0	0	0	0
7799	215	160	241	256
23254	142	116	193	193
107985467	0	0	0	0
107985468	0	0	0	0
105376762	0	0	0	0
105376759	0	0	0	0
107985469	0	2	0	0
200197	4	1	1	4
55092	586	509	540	538
727684	1	1	0	5
114827	11	13	20	13
101927417	2	1	5	3
101927441	16	6	2	13
79180	14135	11447	14094	13169
11330	2	3	0	0
63036	0	0	0	2
105376767	0	0	1	3
51032	5	4	3	13
842	1683	1766	2187	2558
23341	376	339	437	437
107397391	0	0	0	0
79814	1088	890	1161	1121
84301	486	380	443	435
6248	34	30	43	45
23207	4251	3854	4525	4139
284723	31	24	18	20
110806303	18	9	5	6
388595	6	5	7	5
54751	1418	1092	1274	1173
440567	390	471	402	543
729614	145	127	163	145
23013	670	426	945	996
7709	1100	924	1015	932
149563	5	1	0	1
27129	5734	5468	7546	7117
1187	33	24	59	33
1188	72	80	94	90
348487	873	490	978	621
1969	5290	4170	4343	4553
101927479	172	136	185	167
128272	1414	1328	1330	1244
101927546	22	25	37	25
79363	95	76	89	92
54455	795	690	874	950
26099	4837	4176	4708	4692
374955	3697	3235	3641	3585
55707	1753	1832	1598	1569
107984921	26	17	8	10
114819	20	8	9	10
26871	2	2	2	3
107985757	0	0	0	0
100132147	3	2	1	0
107985758	0	0	0	0
7195	0	0	0	0
55672	401	363	422	431
105376794	120	117	93	89
84809	119	100	94	106
11209	3	2	5	3
107985736	0	0	3	3
26869	2	2	3	3
107985759	0	0	0	0
284729	1	0	0	0
100189045	0	0	0	0
6060	2	3	2	1
11223	8	6	9	3
100500876	0	0	0	0
100189298	0	0	0	0
112267871	1	5	3	0
7193	0	0	0	0
100189183	0	1	0	0
105376805	194	154	154	143
791226	0	0	1	0
26870	4	3	2	2
9696	716	562	598	602
4237	1687	1397	1677	1505
105376806	335	293	310	303
23400	1600	1000	1741	1676
6390	3356	3032	3759	3971
11240	16	14	23	21
105376808	0	0	0	0
400743	5	9	12	8
29943	171	119	78	92
51702	75	85	41	40
100616188	0	0	0	0
23569	9	3	6	8
353238	0	0	0	0
55920	6642	5685	6486	6717
55160	974	942	949	1009
107984028	0	0	0	0
81569	143	110	89	111
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	0	0	1	0
105376814	0	0	0	0
127707	58	73	97	114
5081	0	0	0	1
80834	0	0	0	0
8659	432	479	456	440
100616120	1	0	0	1
100302276	0	0	0	0
126917	648	465	598	582
105376815	0	1	0	0
23352	5393	4474	5989	6105
101927895	14	24	29	40
23065	1996	1775	2167	2348
51154	11487	10035	8644	8268
246181	39	19	35	35
22977	26	21	5	22
100506730	129	97	105	96
8574	4166	3825	3621	3203
54896	876	610	909	771
832	10256	8319	10820	11022
105376819	6	0	0	0
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	0	0	1
440574	2435	2237	2594	2671
100532736	5069	4268	5146	4655
644068	32	44	20	27
4681	4768	3964	4815	4291
3362	4	3	1	0
255104	696	644	852	785
54546	1	0	0	0
105376823	0	1	1	1
23252	125	93	93	106
30814	0	0	0	0
5320	0	0	0	1
5322	0	0	0	0
26279	0	0	0	2
64600	0	0	0	0
391013	0	0	0	0
127733	0	0	0	0
101928017	0	0	0	0
105376825	0	0	0	0
105376826	0	0	0	0
105376827	0	0	0	0
105376828	0	0	0	0
127731	0	0	0	0
339505	0	0	0	0
55450	1044	747	1216	1158
79594	1302	1092	1233	1266
163933	0	0	0	0
978	15085	11581	15963	12513
65018	1916	1815	1960	2002
102464833	16	14	11	9
100861548	4136	3837	3770	3618
1650	12235	11683	11191	11465
57576	293	263	336	297
400745	362	317	296	287
112268222	328	310	390	457
50809	616	589	771	859
8672	559	537	705	838
105376830	9	4	0	1
105376829	2	0	0	0
100302155	0	0	0	0
1889	5625	4417	5984	6043
100506801	0	3	0	1
105376832	0	0	0	0
84224	52	32	38	55
249	44740	32585	65932	63967
105376834	21	19	25	26
5909	2721	2292	2322	2041
84196	637	528	653	838
401944	1453	967	2034	1772
3339	2007	1278	2985	2837
23436	0	0	0	0
10136	0	0	0	0
101928043	6	4	4	2
29092	192	258	236	176
112268223	28	52	46	28
998	4167	3693	3273	3625
54361	10	15	15	19
105376845	29	14	21	15
105376850	0	2	1	3
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	540	406	579	646
2046	0	0	0	0
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	222	186	127	137
100616391	0	0	0	0
100422914	2	3	1	1
646262	0	0	0	0
729059	7	3	9	10
23028	7474	6580	7080	7180
100422866	0	0	0	0
7798	1078	944	1234	1185
3352	205	151	206	225
100996511	20	14	3	5
10236	1497	1291	1965	2798
80818	140	99	172	165
148898	46	33	36	32
6920	1571	1382	1709	1635
55616	435	429	399	409
1870	766	564	686	776
101928163	5	11	5	10
105376859	29	15	22	38
3399	8923	8258	8329	7965
107984928	14	15	11	15
259283	2	6	9	4
6135	57553	52707	52875	47979
6924	1465	1167	1563	1692
100506963	96	76	98	111
57095	1333	1192	1164	1224
105376860	219	235	233	224
11313	4698	3550	4163	3660
2582	7245	6559	6599	6049
3155	1066	1073	755	827
105376861	1	6	3	1
2517	110	100	130	147
1269	0	2	4	0
107984929	0	0	0	0
100616492	0	0	0	0
55629	969	720	992	1102
10772	1025	814	1012	1262
105378615	0	0	0	0
105376863	1	2	9	1
107984931	3	1	2	1
127294	130	100	84	126
107985737	2	1	2	1
105376864	2	1	1	0
58985	48	49	72	57
163702	72	60	60	50
284632	0	0	0	0
105376871	0	0	0	6
57822	8	14	2	16
90529	207	171	206	216
57185	920	737	810	821
100750325	3	9	4	1
11123	287	293	271	318
100506985	4	3	1	2
400746	0	1	0	0
10250	1905	1472	1885	1977
25932	1319	1264	1105	1611
105376876	0	0	0	0
864	3024	2139	2507	2231
102465437	1	0	0	0
107984932	6	6	0	0
105376878	34	21	13	24
100616365	0	0	0	0
105376879	9	4	4	3
25949	874	711	878	927
57035	274	220	280	356
105376882	5	4	1	1
6007	50	34	21	18
23585	1336	1016	1299	1503
6006	932	697	919	975
55219	429	293	465	439
26119	1111	961	998	1096
57134	14	14	10	9
57190	1895	1224	2560	2323
56181	1080	1162	1089	1070
646471	19	18	16	31
79000	614	524	576	601
164091	1104	1001	835	798
3925	8238	7760	9108	9781
100500808	90	82	116	113
105376885	0	0	0	0
5051	689	632	482	512
101928216	1	0	0	0
2134	1	3	2	0
7780	0	1	0	1
105376910	0	0	0	0
84676	0	0	0	0
149420	21	18	27	27
105376886	0	0	0	0
79927	22	14	12	17
110806296	0	0	0	0
51042	3951	3278	2903	2533
10256	753	560	892	745
378807	0	0	0	0
101928303	6	16	4	9
64793	813	684	789	857
83442	21375	14083	19931	16264
91544	1623	1359	1545	1376
1043	1	2	1	2
55057	223	150	203	222
257101	0	1	0	0
79727	0	0	1	0
79947	994	945	1020	1087
101928324	11	5	5	19
3151	11392	11204	12286	12044
6195	4304	3897	3849	3822
100302190	0	0	0	0
105376888	1	2	0	0
101928728	42	31	44	45
8289	1914	1485	1865	1686
55650	525	509	482	436
84243	1236	1168	1282	1252
2810	12392	9786	14012	12661
54707	1405	1239	1312	1331
63906	917	856	842	822
10726	19925	16334	17907	16603
8431	0	0	0	0
126695	6	7	4	5
388610	2440	1877	1870	1610
115572	712	597	748	654
101928391	0	0	0	0
6548	539	330	627	657
102723760	0	0	0	0
105376890	0	0	0	0
23038	1279	836	1564	1381
84065	2126	1719	2015	1849
644961	7	9	4	7
84958	22	23	19	12
9064	850	568	846	880
8547	2	4	7	2
388611	0	2	0	0
2827	78	43	60	51
10163	11860	9548	11296	10247
105376892	87	80	68	48
27245	929	568	1380	1324
2268	5	0	1	4
111216282	0	0	1	0
2537	841	792	1119	985
199870	172	159	100	120
23673	150	139	180	201
5511	1101	931	934	1058
677774	0	0	0	0
9473	2	2	0	2
6118	1761	1823	1792	2097
27293	75	75	98	107
55113	4	5	2	3
2140	463	334	520	561
5724	55	38	34	35
22826	3331	2743	4280	4254
93974	7024	5938	5661	5556
83667	478	387	489	461
54797	1352	1072	1357	1280
65979	2665	2368	2258	2084
1104	6561	6172	6606	7039
8420	1508	1305	1399	1272
6080	13	5	14	7
26768	4	11	8	11
54952	2671	2699	2182	2101
85028	542	439	430	380
692212	21	15	8	11
677838	48	48	34	29
677825	5	4	7	5
692073	10	10	5	8
115273	1680	1630	1665	1666
6883	753	594	734	736
105378616	12	7	15	10
26824	4	3	7	5
10691	546	465	423	491
51441	1162	1077	1392	1674
4985	11	23	17	5
2035	720	574	856	969
399474	524	378	515	505
6429	1853	1491	2048	2400
51102	1214	1136	1127	1014
10076	630	590	566	653
101928460	0	0	0	0
107984933	0	0	0	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	7	8	8	5
100129196	31	19	20	30
7805	17	13	13	10
100616164	0	0	0	0
105378620	0	0	0	0
105378621	0	0	0	1
105378622	0	0	0	0
400748	0	0	0	1
9672	718	588	941	835
9698	1116	1164	866	1001
692234	2	0	1	2
692235	0	1	1	1
692200	0	0	0	2
107984935	2	1	1	2
79570	41	45	60	41
9410	5403	5246	5060	4435
51538	2849	2702	2253	2072
2170	1091	885	1149	1266
105378623	0	0	0	0
107985470	2	0	1	0
347735	4728	2615	3960	3317
105378625	0	0	0	0
105379772	0	0	0	0
149086	0	0	0	0
284551	0	0	0	0
105378626	44	42	34	36
64129	6713	5377	5478	4701
3061	196	163	194	145
553115	4091	3736	3911	3335
107985471	11	15	9	21
105378628	0	2	1	6
1307	507	382	512	438
101929444	22	25	23	26
576	691	464	680	606
100423028	0	0	0	0
90853	41	25	28	22
8073	5873	4928	4925	4987
10657	3831	3319	4800	5655
55116	1267	952	1128	1030
100847018	0	0	0	1
23633	8740	7344	6580	5794
200081	2217	1896	2579	2683
79140	413	398	338	342
56063	690	644	718	624
55721	193	228	221	273
149069	32	20	23	23
8668	18428	17749	17134	17391
339483	122	73	90	65
84734	282	236	337	313
3932	1	1	3	5
3065	8687	8128	9027	9338
65108	7591	6089	8336	8100
105378629	0	1	1	1
81629	176	120	121	115
100128071	11	17	32	10
55108	865	693	848	935
728116	3	0	0	1
653121	312	239	262	255
102723870	15	19	17	22
339487	508	381	500	532
5928	1883	1874	2065	2605
81493	1244	1250	1339	1471
57648	3130	2248	4188	4136
8565	11337	9673	11549	11575
64766	286	226	267	322
252995	0	0	0	2
105378631	0	0	3	0
3208	311	215	284	226
113452	1969	1349	1821	1454
105378632	1	1	0	0
127544	774	678	884	1088
204	15879	14817	14009	13558
105378635	0	1	1	0
113451	72	76	51	46
112268224	0	0	0	1
55223	413	284	458	413
149076	798	561	947	908
127550	2	0	0	0
1912	5341	4643	4414	4225
100500853	47	43	34	52
101929464	13	9	7	8
7579	112	90	93	151
114784	0	3	1	0
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	0	0	1	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	7	1	0	1
2709	383	299	352	340
127534	5	4	4	12
2707	1608	1273	1501	1447
2701	0	1	0	0
113444	1498	1492	1597	1611
58512	0	0	4	0
653160	13	7	15	12
100506144	247	223	268	272
9204	75	57	89	110
79830	101	65	97	119
105378644	0	0	0	0
6421	5262	4658	5985	7414
9202	363	391	435	463
100861513	0	1	0	1
79932	1645	1372	1508	1385
23154	1894	1402	2136	1851
339488	12	11	9	10
105378645	16	7	8	10
5690	13712	11154	14035	13535
105378646	0	0	0	0
127703	546	589	576	663
63967	1731	1389	1519	1409
192670	98	68	108	84
26523	464	428	627	639
192669	298	278	297	276
105378647	3	2	0	0
27285	0	0	0	0
54936	1720	1661	1318	1394
1296	4	4	5	6
27095	2775	2671	2734	3051
55700	5353	4081	5249	5238
9967	2511	2215	2582	2862
79729	300	250	374	374
55194	365	330	317	253
83931	730	501	979	955
84967	1605	1462	1622	1315
127700	284	265	223	250
109616970	2	0	0	0
107984940	0	0	1	0
64960	6290	5445	6271	5531
1441	0	0	0	0
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	0	0
100422898	0	0	0	0
107984942	1	0	0	0
728431	450	406	394	351
80149	364	252	416	389
102465438	1	1	1	1
64769	873	781	767	930
100847010	1	0	0	1
105378649	13	14	15	21
79753	478	412	506	570
7802	44	36	76	54
29889	790	595	1351	1444
284654	0	0	0	0
54955	96	126	196	209
55143	1275	1254	1398	1559
284656	8	8	20	5
105378650	0	0	0	0
149175	1411	1202	1504	1726
79693	1182	998	1364	1178
127687	2181	1706	2393	1947
4520	304	263	259	311
3633	476	383	440	480
105378651	5	1	3	1
10946	5405	4788	4938	5123
2275	3408	2325	3238	2639
51118	1100	827	1341	1470
5453	1	0	0	5
107985103	2	0	0	0
105378653	1	0	2	3
100500801	0	0	0	0
105378655	0	0	0	0
105378654	0	0	0	0
339442	0	0	0	0
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	1	0	0
64121	449	450	494	482
100527950	633	579	633	689
26292	628	571	627	681
105378663	3	6	4	5
81025	5	8	6	9
54933	135	126	154	135
105378662	13	10	15	17
79647	1212	1091	1138	1147
4725	11354	10927	9639	9831
23499	1394	1183	1665	1636
643314	26	13	35	46
105378950	0	0	0	0
353500	73	55	69	69
192217	5	4	6	10
728448	40	37	50	35
8761	5370	4552	5790	5661
101929516	272	247	385	417
677834	0	0	1	0
26508	1	0	4	2
84618	0	0	0	0
51440	5	9	3	3
10450	3409	3391	3002	2804
656	258	189	266	314
64064	16	9	16	17
105378666	0	0	0	0
101929536	15	22	12	13
105378951	24	17	23	13
107985740	15	7	7	11
105378665	8	5	6	7
105378667	0	0	0	0
54802	496	422	454	491
4610	32	40	37	51
105378668	0	6	4	5
84879	24	15	11	8
105378669	4	2	6	2
10487	3044	2792	3538	3811
5538	6790	6220	7572	7410
105378671	0	0	0	0
6018	221	198	217	228
127391	2	2	0	0
10269	508	421	550	609
1298	419	347	426	348
107984945	0	0	0	0
64744	957	815	1031	1099
65243	46	67	109	106
339559	41	38	50	61
105378672	19	8	6	9
64789	279	264	296	277
127396	227	278	167	184
105378673	0	0	0	0
9783	31	39	33	44
105378675	0	1	1	3
105378674	0	0	0	0
100130557	36	16	29	40
4802	2215	1714	2396	2223
407034	0	0	0	0
407031	0	0	0	0
9132	2	1	3	1
105378676	0	0	0	0
163732	10143	6004	9711	7578
1503	6170	5858	5689	6088
100507178	39	34	32	30
200172	25	9	11	13
22955	631	501	604	661
100132074	602	382	728	616
101929901	12	5	0	2
105378678	3	3	2	0
1907	877	872	827	674
59269	187	108	316	274
2981	1	0	1	2
2980	0	0	0	0
22887	553	530	652	778
284716	138	134	112	142
84217	0	0	0	0
728621	68	52	58	69
79717	624	610	607	664
10465	3571	3383	3011	2866
4904	25652	22577	32940	32653
149461	3	3	3	4
64175	2413	2168	2507	2522
79078	347	313	394	377
105378683	1	1	3	3
100129924	1	5	9	4
107984946	1	0	0	1
374969	111	125	144	142
114625	155	136	165	167
51058	551	591	466	485
339539	0	0	0	0
6513	13600	11544	12568	12915
440584	91	89	79	83
440585	5	1	6	0
10969	6390	5514	7726	8115
102465439	0	0	1	0
149465	24	23	24	34
105378685	4	6	3	4
128218	2	2	0	2
149466	0	0	1	1
7075	0	0	0	0
4352	5	2	9	5
105378687	36	41	22	38
991	17539	15666	13869	12238
64834	4431	4026	4564	4217
102466723	3	2	3	0
112268225	6	7	7	3
112950	2499	2384	2376	2481
107984947	502	482	459	328
23334	2151	1712	1608	1555
100873952	15	10	18	27
102465440	0	0	0	0
81888	2007	1607	1424	1353
5792	6392	5422	5785	6082
9682	566	585	716	815
100132774	130	152	159	174
6487	351	327	341	248
101929592	0	0	0	0
102464830	0	0	0	0
9048	46	30	53	33
105378688	7	8	6	2
101929609	48	38	23	34
9670	1461	1093	1293	1253
1802	2168	1886	1969	1845
533	6087	5796	5594	5190
8704	7100	5939	7143	6707
149473	638	562	668	581
6536	1143	820	1818	1602
107984948	27	40	29	12
128209	105	105	135	149
105378952	0	0	0	0
55929	2789	2574	2648	2573
79033	7395	6455	7088	6041
100874278	35	31	37	21
106635545	0	0	0	0
55182	2962	2451	2727	2742
107984951	0	0	1	4
100847089	0	0	0	0
107984950	386	348	379	401
79639	162	115	159	135
109623472	0	0	0	0
339541	25	8	16	13
105378690	15	7	6	9
26828	0	1	0	3
26830	3	0	0	0
11004	3074	3186	3002	3099
109623476	3	1	1	0
6202	105152	96493	81386	73044
26811	77	64	92	65
94161	2	2	0	2
94162	8	3	2	5
94163	39	65	48	58
266675	6	11	4	10
1263	266	171	198	193
343521	52	31	24	25
149478	9	12	14	6
107984952	11	7	13	7
8643	8	5	2	7
8891	1080	957	1008	1072
79654	2791	2194	2814	2461
7389	4421	4383	3483	3090
57643	167	166	240	210
105378691	9	7	13	11
400752	9	5	12	11
84842	5931	4822	5724	5072
4595	1166	1053	946	927
114034	1619	1579	1712	1747
10420	541	447	507	451
126661	278	275	289	262
25974	29930	27514	28780	26507
5052	52773	53099	53399	57053
10327	6991	7091	6412	6755
4678	6433	5269	5711	5846
149483	21	5	3	2
60313	937	811	1007	1141
728963	12	6	1	1
51249	1105	1018	1304	1276
3652	245	207	192	202
105378693	0	0	0	0
23139	1260	970	1340	1372
105378694	0	1	0	0
110117499	71	81	101	105
8503	71	81	101	109
101929626	11	20	17	5
10103	378	300	279	263
110117498	0	0	0	0
55624	2991	2686	2665	2635
541468	2	2	0	1
8438	1191	1064	1194	1163
10489	2159	1785	2227	2070
7388	16059	16845	14260	14305
387338	993	990	805	779
2166	9	7	8	7
729041	74	47	44	38
101929651	2	1	0	2
127343	58	52	41	46
105378696	0	0	0	0
100507423	52	41	50	51
148930	0	1	0	0
8569	786	784	788	867
148932	234	265	244	290
105378697	0	2	1	1
64756	739	612	1022	994
374973	3	0	1	1
100130197	4	1	3	4
9813	490	430	695	750
105378698	0	0	1	0
105378699	1	0	0	0
1580	0	0	0	0
163720	0	0	0	0
1579	0	0	1	0
260293	0	0	0	2
199974	0	1	0	0
284541	0	0	0	0
105378701	0	0	1	2
100874253	44	45	39	38
10158	1860	1774	2121	2030
6886	0	0	1	1
6491	311	337	295	444
51727	748	702	867	1104
102724077	25	37	34	23
2301	6	0	0	1
84793	70	58	96	90
2306	34	23	18	27
107984953	0	0	0	0
388630	261	175	237	252
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	0	0
54558	5	3	9	5
84871	0	0	0	0
79656	0	0	0	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	0	0	0	0
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	280	179	271	275
105378714	16	7	17	6
11124	1761	1449	2230	2454
105378715	3	4	0	3
112268262	2	0	0	0
1031	2753	2679	2814	2888
100616189	0	0	0	0
102466656	0	0	0	0
284546	0	0	0	0
105378716	4	3	1	5
26994	350	345	334	494
22996	51	43	60	50
105378717	2	1	0	2
102724097	0	0	0	0
2060	281	232	232	310
105378720	0	1	0	1
441884	0	0	0	1
