GeneID	control	control	control	perturbed	perturbed
199990	837	875	938	1043	1127
112268219	213	199	165	181	193
105378593	2	2	2	2	3
6497	2931	3021	3041	3485	4021
79906	177	122	158	247	252
100129534	38	22	27	74	69
11079	3465	3319	3345	3155	3688
5192	503	501	525	585	729
9651	46	37	33	47	51
55229	1161	1060	994	780	959
388585	0	1	0	1	0
115110	6	11	7	11	15
8764	44	34	39	49	75
100996583	13	7	4	8	5
127281	352	415	607	531	662
79258	39	65	81	66	80
105378597	2	2	0	1	0
100287898	64	48	45	87	99
105378603	0	0	0	0	0
105378602	0	0	0	0	0
105378601	0	0	0	0	0
112268220	0	0	0	0	0
107985732	0	0	0	0	0
105378600	0	0	0	0	0
105378598	0	0	0	0	0
107984904	0	0	0	0	0
105378599	0	0	0	0	0
140625	0	0	0	0	0
440556	20	30	13	15	17
63976	369	467	444	488	448
100422968	0	1	0	3	2
105378606	7	5	8	6	6
107984909	14	10	16	12	16
105378605	11	8	7	21	6
105378604	40	42	25	59	46
27237	100	84	112	56	83
1953	170	214	205	431	584
105378608	0	1	0	1	4
693135	0	0	0	0	0
105378607	2	0	0	0	0
127262	663	585	518	793	812
49856	597	565	638	481	658
7161	120	38	84	38	46
105378610	2	1	0	5	2
105378609	0	1	1	0	0
57212	4	1	2	0	1
148870	0	1	2	2	2
388588	0	0	0	2	3
57470	1826	1838	1833	1649	1777
9731	1100	1196	1223	1160	1266
1677	275	265	250	254	345
107984910	20	31	20	13	22
339448	1369	1310	1321	1106	1193
100133612	6	4	6	6	4
728716	0	0	0	0	0
105376672	0	0	0	0	0
105376673	0	0	0	0	1
284661	0	0	0	0	0
105376674	0	0	0	0	0
105376679	0	0	0	0	0
107985376	0	2	5	4	2
55966	370	636	634	526	642
105376680	0	0	0	0	0
102724429	0	0	0	0	0
105376681	0	0	0	0	0
105376682	0	0	0	0	0
107984911	0	0	0	0	0
105376686	0	0	0	0	0
100616421	0	1	1	1	0
261734	701	686	695	833	970
8514	93	122	140	154	192
26038	1203	1334	1221	827	1019
105376687	2	3	0	10	3
6146	5002	4793	5291	10531	8515
107985733	11	10	12	25	14
102724450	6	3	12	3	11
388591	192	177	174	201	242
23463	5158	5077	5439	4310	5602
148645	21	18	18	19	15
390992	0	1	0	1	4
387509	255	268	428	436	673
11332	2268	2162	2488	1718	2131
54626	22	27	38	32	42
83715	23	26	27	28	44
100422975	0	0	0	0	0
8718	485	476	450	357	551
57449	2259	2154	2136	1898	2923
79707	5408	5140	4700	4154	4225
80835	3	3	1	3	2
107984912	0	1	1	0	0
3104	402	427	337	394	409
9903	1971	1845	1555	1041	1112
107984913	13	24	12	12	21
148479	1538	1532	1677	1188	1723
90326	872	889	853	718	803
55735	1913	1923	1738	1860	1748
100505887	0	0	0	0	0
110841581	15	17	21	16	19
23261	738	731	939	864	1016
105376692	0	0	0	0	0
102725193	0	0	0	1	1
101928836	0	0	0	2	3
105376691	0	0	0	1	0
105376689	3	15	2	7	12
9341	3342	3500	3579	4181	4426
8863	423	457	415	743	753
10911	0	0	0	1	0
3604	10	37	23	147	117
11315	3977	4051	4344	3970	3838
54206	16024	16609	24258	30580	39522
107984915	5	4	5	5	5
102724539	6	4	4	15	6
105376695	0	0	0	0	0
50651	20	20	33	35	37
473	2358	2427	2555	3272	3180
102724552	3	6	4	6	9
106632271	3	3	2	1	1
2023	92074	84235	108946	109186	138075
102465436	33	37	45	33	57
100505975	41	43	39	40	37
112268261	0	2	0	1	1
765	0	2	3	1	6
155184	0	0	5	5	1
6518	2	1	3	2	5
80045	368	359	323	306	353
106614088	0	0	0	0	0
407040	0	0	0	0	0
102724571	0	0	0	0	0
9563	720	667	877	1765	2221
80176	391	335	379	241	275
100506022	12	15	17	20	35
84275	1107	1161	1076	876	837
199953	1877	1608	1553	982	1099
107985734	44	50	51	46	41
105376712	0	0	0	2	1
5293	1138	1036	1110	1468	1555
644997	0	0	1	0	0
101929074	32	48	48	62	63
22883	7840	7221	8018	8787	10117
56998	1002	951	1191	1546	1948
105376717	58	50	78	110	90
84328	1982	2013	2042	2804	2621
64802	180	211	192	299	337
113391335	10	11	1	18	11
100847055	1	1	0	5	5
116362	14	0	8	0	3
10277	2639	2579	2787	3071	3206
23095	5183	5584	5421	6339	6614
105376725	8	13	8	17	13
5226	2307	2139	2621	2437	2911
100526739	186	199	204	191	179
378708	221	224	233	216	206
1325	27	27	35	23	21
1676	3264	3125	3141	2469	2815
5195	742	725	720	608	616
54897	1405	1323	1429	1284	1532
105376733	0	2	0	0	0
105376735	0	0	0	0	0
148345	1	0	2	0	0
23435	6586	6472	6581	5970	6176
10747	145	157	127	138	145
6723	3738	3353	3333	3602	3000
5394	2934	2838	2723	2084	2328
105376736	134	109	131	90	93
2475	6034	5828	5397	4838	5431
100873935	105	109	76	90	106
10218	30	39	23	39	38
29914	1274	1159	1002	996	938
105376737	0	1	0	0	0
105376739	0	0	0	0	0
105376740	0	1	0	0	0
57540	14	16	9	28	26
112268221	2	3	1	4	5
101929181	0	0	2	0	0
26232	15	25	33	35	80
93611	515	540	572	613	694
26270	168	141	147	169	194
10459	1191	1148	1195	764	961
374946	1	3	2	3	5
57085	636	557	614	606	731
284498	91	81	90	151	159
102724659	0	0	1	0	2
4524	519	496	494	768	763
1185	970	937	937	1322	1305
100379251	132	118	121	173	169
4878	10	15	11	10	3
4879	1	3	0	7	0
26829	0	1	0	0	0
90231	2256	2110	2401	1752	2281
5351	3729	3458	4754	3971	5708
9927	7099	6656	6544	5117	5845
60672	573	550	594	490	477
102466982	2	2	6	5	0
943	2	1	8	1	0
102465836	0	0	0	0	0
7133	10	7	13	18	16
100616438	0	0	0	0	0
107984917	0	0	0	1	0
55187	3335	3639	3462	3950	4104
677885	10	23	14	11	15
105376744	3	7	1	4	0
9249	761	752	936	1302	1325
102466722	2	4	3	3	1
343066	0	0	0	0	0
126767	0	0	0	0	0
93190	0	0	0	0	0
390999	0	0	0	1	0
65121	1	1	6	4	4
105376745	0	0	0	0	0
440560	0	0	0	1	0
343069	0	0	0	0	0
65122	1	1	0	0	0
400735	2	0	0	0	0
343071	0	0	1	1	0
441871	0	0	0	0	0
440561	0	0	0	1	0
101929983	0	0	0	0	0
649330	0	0	0	0	0
441873	0	0	0	1	0
649324	0	0	0	0	0
440563	0	0	0	0	0
645354	0	0	0	0	0
645359	0	0	0	1	0
101060301	0	0	0	0	0
343070	1	0	0	0	0
400736	0	0	0	1	0
391003	0	0	0	0	0
343068	0	0	0	0	0
391002	0	0	0	0	0
645382	0	0	0	0	0
653619	0	0	0	2	0
729528	0	0	0	1	0
645414	0	0	0	0	0
391004	0	0	0	0	0
645425	1	0	0	1	0
126755	0	0	2	0	0
102724856	0	0	0	0	0
107984918	0	0	0	0	0
10630	0	0	0	2	0
107984919	0	0	0	0	0
105378612	0	0	0	0	0
105376756	0	0	0	0	0
7799	2506	2431	2340	2758	2820
23254	244	335	338	278	267
107985467	1	1	1	2	3
107985468	0	0	0	0	2
105376762	0	2	0	5	1
105376759	0	0	1	0	0
107985469	0	0	0	0	1
200197	1	4	6	6	6
55092	413	405	366	261	387
727684	17	25	19	18	8
114827	59	87	87	90	80
101927417	8	10	13	15	12
101927441	128	151	70	105	85
79180	4321	4102	4651	3018	3971
11330	1	1	4	8	3
63036	3	1	2	0	0
105376767	0	0	0	0	1
51032	8	8	10	9	14
842	179	186	217	223	225
23341	1772	1580	1578	2043	2231
107397391	3	4	1	3	3
79814	13	22	24	25	27
84301	2626	2805	2526	2811	2602
6248	526	549	462	508	492
23207	3017	2965	3014	2127	2867
284723	20	24	15	19	18
110806303	4	2	2	1	2
388595	11	8	4	2	3
54751	1565	1486	1895	1498	2195
440567	42	55	37	84	68
729614	183	178	167	201	213
23013	4953	4897	4905	5879	5645
7709	934	958	989	1005	1105
149563	0	0	0	0	0
27129	6	0	0	5	0
1187	1	6	0	1	0
1188	2	2	2	8	6
348487	108	124	168	201	249
1969	8561	7221	7540	6166	7308
101927479	169	110	109	120	128
128272	0	0	2	0	2
101927546	5	12	8	6	13
79363	107	81	91	105	117
54455	1202	1176	1339	1532	1727
26099	4161	4058	4459	2256	3400
374955	2364	2365	2648	1241	2070
55707	1146	1157	1212	974	1223
107984921	45	57	44	51	64
114819	133	141	104	203	169
26871	35	53	55	57	37
107985757	0	0	0	1	0
100132147	6	7	12	6	7
107985758	2	3	6	2	3
7195	1	3	5	3	4
55672	1383	1335	1351	935	1248
105376794	557	541	462	422	445
84809	328	305	286	258	303
11209	13	18	17	11	17
107985736	11	12	11	10	12
26869	15	23	17	38	13
107985759	1	2	5	0	2
284729	0	0	0	0	0
100189045	2	6	2	2	7
6060	43	54	39	73	47
11223	10	9	10	22	11
100500876	0	0	0	0	0
100189298	7	6	8	2	9
112267871	17	12	15	16	15
7193	5	3	6	5	4
100189183	0	1	0	0	0
105376805	32	44	39	35	47
791226	0	0	0	0	1
26870	26	40	21	33	24
9696	283	301	273	370	405
4237	9	3	13	2	4
105376806	4	1	2	1	2
23400	916	916	1067	1439	1603
6390	3194	3146	3349	2716	2774
11240	4	5	2	7	10
105376808	0	0	0	0	0
400743	1	1	3	0	1
29943	3	2	2	4	13
51702	61	53	144	183	258
100616188	1	1	2	0	0
23569	0	0	8	6	11
353238	1	0	0	1	0
55920	5851	6403	6615	6154	7086
55160	409	424	406	342	439
107984028	0	0	1	0	0
81569	6	16	17	3	17
105376809	0	0	0	0	0
105376812	0	0	0	0	0
101927876	0	0	0	0	0
84966	0	0	1	0	0
105376814	0	0	0	0	0
127707	0	2	0	0	0
5081	0	0	1	1	0
80834	0	0	0	1	0
8659	468	523	570	696	784
100616120	0	1	1	0	0
100302276	1	2	0	1	0
126917	671	717	856	300	530
105376815	0	1	1	2	1
23352	11888	12830	10830	13095	13399
101927895	276	241	222	248	232
23065	5311	5121	4839	4051	4709
51154	3271	3220	3139	1637	1989
246181	10	23	17	20	19
22977	26	27	22	28	35
100506730	62	101	79	112	121
8574	1137	1089	1223	1161	1333
54896	549	555	517	423	502
832	5386	5630	6272	4359	5314
105376819	0	0	1	2	0
105376818	0	0	0	1	0
105376817	0	0	0	1	0
105378614	1	0	0	0	0
440574	1707	1785	1829	1458	1682
100532736	792	896	925	917	825
644068	39	55	31	65	48
4681	529	606	644	474	568
3362	5	8	13	28	25
255104	632	608	665	410	565
54546	0	0	0	0	1
105376823	8	6	5	5	4
23252	928	1207	911	1356	1384
30814	0	0	0	0	0
5320	0	0	0	0	0
5322	0	0	0	1	0
26279	0	0	1	1	0
64600	0	0	0	1	0
391013	0	0	0	0	0
127733	0	0	0	1	0
101928017	0	0	0	0	0
105376825	0	0	0	0	0
105376826	0	0	0	0	0
105376827	0	0	0	0	0
105376828	0	0	0	0	0
127731	1	0	0	0	0
339505	2	1	0	4	10
55450	1417	1359	1345	1414	1668
79594	1414	1357	1331	863	1097
163933	5	3	3	4	2
978	3	6	5	9	3
65018	470	408	442	622	722
102464833	27	15	36	41	54
100861548	807	757	785	735	898
1650	6316	5779	6345	4975	6167
57576	108	105	82	82	76
400745	2275	1983	1587	1606	1539
112268222	1680	1664	1660	1643	2004
50809	8469	8779	8259	8128	9199
8672	3944	3751	3894	3844	4202
105376830	14	29	34	27	27
105376829	18	27	20	30	22
100302155	2	7	1	4	0
1889	3719	3144	3822	2645	3829
100506801	7	19	17	12	8
105376832	0	0	0	0	0
84224	509	462	576	593	704
249	18	14	15	6	13
105376834	0	0	0	0	1
5909	67	79	107	163	133
84196	2319	2504	2377	2523	2720
401944	119	148	156	477	581
3339	2271	2582	2703	8962	9876
23436	0	0	1	0	0
10136	1	0	1	0	0
101928043	18	16	22	20	9
29092	180	212	204	205	208
112268223	15	12	15	18	16
998	7814	7552	8747	9676	10533
54361	72	59	53	61	64
105376845	7	10	3	17	6
105376850	3	4	2	8	10
107985377	0	0	0	0	0
100616433	0	0	0	0	0
105376856	0	0	0	1	0
9923	2357	2551	2287	2646	2635
2046	2	5	2	2	4
102466615	0	0	0	0	0
712	0	0	0	0	0
714	1	0	0	0	0
713	1	0	0	0	0
2048	1843	1677	2061	1787	2096
100616391	1	1	2	0	0
100422914	61	63	71	48	60
646262	0	0	0	0	0
729059	0	5	3	2	4
23028	4349	4637	4860	4679	4534
100422866	1	2	1	1	2
7798	4181	3763	4211	3725	4502
3352	13	7	21	15	20
100996511	79	89	76	90	95
10236	7948	7717	8440	7847	8083
80818	513	524	567	860	905
148898	94	104	97	107	139
6920	22	14	23	23	14
55616	262	310	355	543	637
1870	1943	1779	1796	999	1256
101928163	95	84	82	55	30
105376859	78	63	51	53	62
3399	5923	6014	6012	9268	8517
107984928	1	4	1	2	0
259283	0	1	0	7	0
6135	8750	7381	8542	15664	12078
6924	4336	4078	3750	2608	2993
100506963	386	362	346	232	272
57095	1425	1413	1408	760	1002
105376860	142	142	138	217	159
11313	1222	1111	1172	1304	1392
2582	703	693	769	641	876
3155	182	163	186	284	360
105376861	2	1	0	4	5
2517	12	8	4	23	50
1269	2	0	0	1	1
107984929	0	0	0	0	0
100616492	0	0	0	0	0
55629	4285	4275	3898	6499	6052
10772	6031	6140	5699	5119	5550
105378615	0	0	0	0	0
105376863	0	5	3	13	7
107984931	1	2	1	0	2
127294	4	1	2	7	4
107985737	0	0	0	1	2
105376864	0	1	0	0	1
58985	30	46	65	49	56
163702	0	0	0	0	1
284632	0	0	0	0	0
105376871	0	0	0	0	0
57822	2	1	3	7	2
90529	182	173	200	194	236
57185	736	709	653	755	838
100750325	1	0	1	3	1
11123	389	565	671	1154	1240
100506985	26	29	39	63	83
400746	0	0	0	0	0
10250	4594	4433	4541	4381	4475
25932	8308	8873	10043	11985	14006
105376876	1	0	0	1	0
864	0	0	2	0	0
102465437	0	0	0	0	0
107984932	0	0	0	0	0
105376878	2	0	0	0	1
100616365	0	0	0	0	0
105376879	0	0	0	0	0
25949	304	291	293	598	413
57035	1439	1678	1522	1795	1834
105376882	0	0	0	3	1
6007	26	26	26	65	55
23585	1907	1889	1857	2006	2126
6006	1151	1182	1113	1163	1254
55219	1144	932	1106	1125	1264
26119	657	666	707	665	814
57134	3	5	2	9	14
57190	3678	3400	3378	3837	4298
56181	846	862	876	1077	1078
646471	162	155	136	191	180
79000	547	535	467	453	503
164091	32	35	42	67	50
3925	10075	9222	10072	7865	8615
100500808	335	283	357	298	318
105376885	1	0	0	0	0
5051	384	409	368	492	527
101928216	3	2	1	3	6
2134	4	9	4	21	18
7780	4	0	6	5	6
105376910	0	0	0	0	0
84676	4	4	0	2	0
149420	525	505	513	586	580
105376886	0	2	1	5	4
79927	2	1	3	1	2
110806296	0	0	1	0	0
51042	628	677	603	431	481
10256	10	7	4	9	7
378807	1	0	0	2	0
101928303	1	4	2	1	1
64793	1345	1445	1330	1171	1250
83442	1546	1356	1850	1832	2038
91544	386	379	337	336	357
1043	0	0	2	0	1
55057	0	0	0	1	2
257101	0	0	0	0	0
79727	14	4	8	8	6
79947	1282	1212	1017	1003	1142
101928324	26	26	8	25	25
3151	11926	11367	12046	10326	10376
6195	736	826	861	515	643
100302190	0	1	0	1	1
105376888	5	15	10	6	7
101928728	117	107	71	109	106
8289	6630	6478	6603	7705	8128
55650	352	290	339	333	393
84243	1091	1176	935	1095	1123
2810	7	8	4	5	12
54707	868	843	824	806	941
63906	367	382	359	383	343
10726	2504	2284	2235	2243	2034
8431	2	0	0	2	0
126695	3	3	4	2	1
388610	400	368	450	491	500
115572	24	30	37	45	30
101928391	0	1	1	1	0
6548	1601	1303	1303	1231	1230
102723760	0	0	0	0	1
105376890	0	0	0	0	0
23038	982	1022	1313	1519	1827
84065	1412	1367	1319	1075	1267
644961	166	181	155	177	136
84958	32	31	34	38	66
9064	835	795	794	582	843
8547	4	2	7	6	2
388611	0	0	0	1	0
2827	339	265	275	158	193
10163	6071	6187	6689	8371	9018
105376892	6	1	6	6	2
27245	1271	1173	1447	1348	1672
2268	1	0	1	2	0
111216282	0	0	0	0	0
2537	78	78	93	132	195
199870	298	351	290	227	302
23673	1144	1238	1189	1275	1507
5511	1383	1389	1341	965	1138
677774	11	9	4	9	8
9473	29	34	37	29	51
6118	1319	1256	1267	623	776
27293	2	2	4	4	4
55113	6	11	5	3	3
2140	2263	2349	2275	1847	2067
5724	13	5	6	8	9
22826	2200	2141	2228	2093	2144
93974	304	215	269	384	305
83667	582	514	610	726	766
54797	275	284	356	273	292
65979	2531	2425	2416	2583	2428
1104	4936	4800	4573	2343	2834
8420	4738	4798	3809	3887	3843
6080	1058	993	834	1181	959
26768	1409	1301	1263	1740	1431
54952	489	528	460	636	562
85028	1177	1259	903	1180	1015
692212	58	90	55	77	62
677838	127	121	89	115	102
677825	112	129	89	108	96
692073	306	301	253	272	253
115273	16	13	9	5	9
6883	536	533	459	497	546
105378616	128	92	90	80	66
26824	72	58	59	45	39
10691	857	979	877	657	788
51441	3545	3443	3547	3637	3732
4985	5	4	3	4	4
2035	407	381	446	450	477
399474	13	16	28	20	26
6429	1619	1480	1641	1358	1468
51102	671	668	635	536	502
10076	972	907	997	794	1099
101928460	2	0	0	1	1
107984933	0	0	0	0	0
107984934	0	1	0	1	4
101929406	0	0	0	0	0
105378617	0	0	0	0	0
105378618	0	0	0	0	0
4146	19	32	10	38	20
100129196	26	24	18	48	48
7805	3	2	10	5	12
100616164	0	0	0	0	0
105378620	0	1	0	0	0
105378621	0	0	0	0	0
105378622	0	1	1	1	1
400748	0	1	0	0	0
9672	1132	1270	1429	2231	2738
9698	4605	4650	4578	4859	5317
692234	26	20	17	21	15
692235	22	27	19	22	20
692200	8	10	4	9	5
107984935	2	4	1	6	7
79570	6	9	18	6	7
9410	2742	2585	2619	1942	2195
51538	858	886	784	770	764
2170	35	47	41	53	60
105378623	0	0	0	1	0
107985470	0	2	0	0	2
347735	103	62	90	114	114
105378625	0	0	0	0	0
105379772	0	0	0	1	0
149086	0	0	0	0	0
284551	0	0	2	0	0
105378626	0	2	3	6	0
64129	0	1	0	4	2
3061	95	104	102	99	121
553115	841	780	933	830	1036
107985471	26	31	35	39	28
105378628	0	0	1	1	2
1307	23	20	16	13	16
101929444	0	0	0	0	0
576	837	913	1001	778	1086
100423028	3	2	0	0	2
90853	135	58	88	23	59
8073	10955	10257	10952	11010	13137
10657	9569	9510	10309	8114	10238
55116	1205	1075	1087	817	986
100847018	2	7	2	1	1
23633	5335	5026	5537	3626	4670
200081	4919	4716	4663	4308	4569
79140	84	93	115	84	105
56063	220	233	202	252	251
55721	154	131	147	109	118
149069	62	81	48	78	74
8668	6994	6711	6925	7237	7686
339483	28	30	21	9	13
84734	1	2	0	0	1
3932	2	2	2	1	0
3065	4371	4377	4777	3991	5181
65108	2363	2499	2769	3139	3247
105378629	15	24	7	11	8
81629	157	162	107	134	177
100128071	47	34	36	62	55
55108	1161	1192	1084	935	1090
728116	2	6	7	7	5
653121	638	653	632	661	701
102723870	4	8	4	15	9
339487	495	515	414	534	473
5928	7328	7542	7604	7060	8002
81493	1955	1957	1956	2048	2293
57648	656	586	817	760	1043
8565	5170	5123	5266	3316	3730
64766	1151	1030	1048	1180	1274
252995	18	29	13	22	20
105378631	2	6	4	3	3
3208	44	39	47	46	53
113452	692	596	651	587	660
105378632	1	5	1	4	1
127544	565	510	599	677	735
204	7551	7070	7423	4951	6312
105378635	5	4	7	4	4
113451	140	164	165	298	317
112268224	7	9	7	7	11
55223	260	266	327	439	470
149076	370	420	573	671	797
127550	2	1	4	3	3
1912	5102	4581	5262	4016	5796
100500853	219	199	231	180	251
101929464	14	18	14	21	17
7579	745	652	661	553	708
114784	681	431	448	536	628
105378638	3	0	2	2	3
127540	1	2	0	0	0
402779	3	5	7	2	2
84970	0	2	0	3	0
105378639	0	0	0	0	0
105378640	0	0	0	0	0
105378641	0	0	0	0	0
693137	0	0	0	0	0
105378642	1	1	1	2	1
2709	0	5	4	1	3
127534	2	1	2	1	3
2707	1	3	0	7	7
2701	1	9	1	3	1
113444	1450	1508	1399	1002	1227
58512	57	56	74	77	125
653160	31	16	31	21	36
100506144	545	447	479	690	724
9204	685	747	676	684	863
79830	2214	2286	2192	1963	2210
105378644	0	1	4	3	0
6421	14584	14362	13923	13669	12845
9202	4146	4210	4360	5253	5929
100861513	107	106	128	200	159
79932	1904	1652	1852	2258	2323
23154	1891	1723	1642	1695	1838
339488	61	68	57	73	95
105378645	9	14	12	4	14
5690	4206	4228	4231	3744	3935
105378646	0	0	0	0	0
127703	1124	1029	1149	799	920
63967	3920	3576	3576	1806	2378
192670	635	660	624	644	806
26523	3003	3056	3077	2219	2666
192669	1523	1751	1561	1615	1676
105378647	4	4	7	4	5
27285	3	3	2	7	1
54936	834	796	849	493	737
1296	29	24	23	17	14
27095	1279	1232	1178	942	1090
55700	4467	4391	5082	4325	5254
9967	7990	7295	7707	7364	8144
79729	98	112	91	99	105
55194	46	40	26	27	41
83931	2923	3359	3535	4162	4578
84967	612	607	636	390	541
127700	55	78	50	103	126
109616970	2	2	0	0	0
107984940	1	5	5	3	1
64960	1472	1361	1460	1310	1272
1441	4	4	3	4	12
107984941	0	0	0	0	0
105378648	0	0	0	0	0
2899	2	6	8	4	11
100422898	0	0	0	0	0
107984942	0	0	1	2	0
728431	57	52	56	33	53
80149	276	340	233	299	276
102465438	8	4	3	7	4
64769	2326	2350	2260	2007	2152
100847010	16	25	24	17	14
105378649	116	92	118	97	130
79753	881	837	868	896	988
7802	43	53	33	43	20
29889	3593	3547	2998	2702	2663
284654	7	3	5	0	2
54955	1523	1469	1398	1161	1171
55143	2714	2834	2755	1596	1910
284656	12	12	15	12	27
105378650	0	0	0	0	0
149175	1295	1190	1094	855	856
79693	1093	1164	1006	1080	1060
127687	394	374	403	447	457
4520	1140	1136	1066	841	905
3633	999	853	963	814	963
105378651	71	53	44	42	49
10946	4569	4055	4169	3004	3116
2275	171	182	203	229	267
51118	1516	1493	1479	1246	1433
5453	5	3	6	5	8
107985103	5	1	2	1	3
105378653	1	2	3	1	1
100500801	0	0	0	0	0
105378655	1	1	1	1	1
105378654	0	0	0	0	0
339442	0	0	0	0	0
105378657	0	0	0	0	0
107984943	0	0	0	0	1
105378656	0	0	0	0	0
105378658	0	0	0	0	0
105378660	0	2	2	1	0
64121	1175	1318	1182	1183	1194
100527950	502	489	477	492	598
26292	499	481	469	476	589
105378663	2	3	2	3	2
81025	5	4	6	14	9
54933	0	1	1	5	3
105378662	4	0	1	2	3
79647	3054	3199	2993	3762	3991
4725	546	424	509	1342	570
23499	16086	15806	13962	15916	16857
643314	3433	2990	2796	1885	2557
105378950	2	5	3	5	6
353500	30	34	25	20	21
192217	3	1	4	1	0
728448	36	42	22	31	27
8761	9107	8691	8415	9607	9590
101929516	1538	1481	1447	1743	1613
677834	41	53	19	33	30
26508	0	0	0	0	0
84618	0	0	0	1	0
51440	0	3	0	0	0
10450	726	723	723	635	721
656	71	88	92	90	96
64064	12	9	16	10	8
105378666	4	1	0	4	0
101929536	13	3	6	10	2
105378951	0	0	0	0	0
107985740	0	0	0	0	3
105378665	0	0	0	0	0
105378667	2	4	2	5	10
54802	1197	1160	1083	1171	1133
4610	69	69	63	65	83
105378668	6	5	3	7	6
84879	320	223	241	148	163
105378669	15	14	11	10	10
10487	10208	10201	11481	9911	12128
5538	9803	9824	9883	8491	9308
105378671	7	1	1	2	2
6018	2816	2857	2944	3017	3337
127391	1	0	0	2	2
10269	4952	4519	4432	3481	3802
1298	4	2	6	5	10
107984945	0	0	0	0	3
64744	1809	1678	1934	1909	2306
65243	989	897	994	833	943
339559	353	323	308	305	343
105378672	11	6	12	13	16
64789	342	358	341	238	268
127396	142	156	144	121	137
105378673	0	0	1	1	2
9783	360	521	657	856	1091
105378675	23	24	19	27	14
105378674	0	0	0	1	1
100130557	232	251	220	225	266
4802	2386	2287	2294	2230	2239
407034	0	1	5	3	1
407031	5	1	4	6	3
9132	37	43	38	33	45
105378676	0	2	1	2	0
163732	67	102	139	191	210
1503	6545	5870	5409	4365	4384
100507178	398	437	277	325	312
200172	284	284	187	214	166
22955	1672	1597	1537	1622	1790
100132074	60	80	80	137	158
101929901	7	8	0	6	16
105378678	12	11	27	52	68
1907	3	2	15	53	86
59269	159	193	149	161	165
2981	0	0	0	0	0
2980	0	2	0	0	0
22887	4811	4957	4769	3929	4089
284716	8	8	11	15	12
84217	2	3	2	2	1
728621	139	123	138	164	154
79717	685	624	647	796	872
10465	1423	1396	1090	953	972
4904	21010	20102	21969	30469	24180
149461	6	9	6	6	5
64175	1548	1397	1589	1462	1754
79078	362	341	298	400	459
105378683	19	17	24	21	33
100129924	34	33	41	37	41
107984946	15	7	8	15	11
374969	134	118	127	171	174
