GeneID	control	control	control	control	perturbed	perturbed	perturbed	perturbed
381	2149	1658	1553	1857	1391	1374	1482	1219
23098	956	878	792	987	755	797	691	597
26073	3576	3095	2692	3608	3090	3089	3339	2665
23129	4862	4250	3917	4604	2801	2827	2521	2146
204	4255	3491	3093	4176	4160	4190	4366	3786
952	151	132	122	164	95	108	142	111
2288	2093	1953	1739	1925	2528	2447	2662	2186
23028	2982	2726	2281	2944	2354	2348	2241	1983
10180	2242	2055	1797	2482	2289	2189	1765	2175
84254	70	109	66	91	91	90	90	76
5965	3547	3172	2666	3442	3727	3452	3613	3076
55610	1092	1007	855	1146	1055	943	1052	930
126393	486	443	453	562	151	129	101	95
115703	106	97	60	106	85	70	44	51
4706	1020	882	757	939	1437	1280	1057	882
5166	8162	6457	5767	8518	12127	11426	12301	9709
85413	0	0	0	0	0	1	0	0
51364	7	9	5	10	9	6	1	10
340273	0	0	1	0	0	1	3	0
170302	0	0	0	0	0	0	0	0
10165	561	465	421	519	611	618	572	550
7982	931	756	740	954	963	1037	978	883
93655	931	756	740	954	963	1037	978	883
996	5780	5250	4375	5901	5446	5234	4918	4682
6521	0	0	0	0	1	0	0	0
799	0	0	0	0	0	0	0	0
3052	1404	1110	1016	1305	1321	1453	1314	1087
1856	1647	1446	1359	1520	1381	1412	1393	1201
64063	0	0	0	0	0	0	0	0
5976	3569	3155	2762	3482	3518	2985	3017	2559
8935	1474	1272	1023	1462	1005	956	889	867
292	3475	3160	2596	3181	2729	2582	2800	2330
55013	529	467	427	530	479	437	443	342
3207	376	294	221	262	181	188	180	112
5439	746	661	577	647	558	572	606	561
56919	1022	926	766	957	1110	1074	1011	991
4222	0	0	0	0	0	0	0	0
221981	105	83	94	150	21	30	13	24
3980	915	838	740	935	822	841	771	719
79657	1102	924	880	1050	1054	1040	1086	1008
6296	12	23	24	24	11	26	10	12
81691	142	153	127	161	127	133	147	125
57019	1281	1150	1000	1290	1087	1221	1167	1079
56928	666	604	569	642	868	684	536	528
80256	1601	1492	1295	1548	1796	1910	1736	1573
51226	1561	1292	1221	1497	852	853	975	725
5577	1722	1428	1331	2113	1418	1676	1484	1387
10943	812	823	708	882	931	889	918	831
1387	2361	2435	2212	2880	2376	2225	2086	2052
9256	25	13	16	25	7	10	8	11
4353	2	0	0	1	0	0	0	0
5444	0	0	0	0	0	0	0	0
6936	254	262	231	254	312	300	286	242
84058	411	342	351	434	513	529	572	472
54677	3929	3539	2805	3882	2454	2344	2386	2047
5244	244	216	146	215	246	233	230	217
55904	3733	3291	2879	4001	3169	3065	2740	2802
57414	1455	1307	1204	1292	1244	1229	1294	942
30812	1	1	3	1	1	6	6	9
25998	460	450	635	887	653	682	347	433
7748	547	546	476	625	725	666	592	639
23077	4339	4528	3696	5098	4812	4427	3988	4093
26224	1822	1630	1406	1893	1443	1569	1395	1454
3683	0	0	0	0	0	0	0	0
5164	875	715	699	891	581	611	651	465
3675	5760	5501	4946	5678	8969	9169	8828	7562
7543	1763	1716	1401	1763	1566	1467	1289	1266
3920	11086	9357	8368	10600	7391	7337	7339	6501
3674	10	7	8	10	8	8	10	7
51666	0	0	1	0	0	5	0	0
51573	7566	6141	5732	7104	5258	5278	5119	4507
55049	187	142	149	172	388	259	179	153
9244	475	438	412	550	610	545	534	412
114881	320	249	267	312	250	205	163	228
26022	4559	3536	3423	4192	2531	2713	2884	2110
51087	0	2	0	0	0	0	0	0
3883	0	0	0	0	0	0	0	0
9020	291	232	236	287	191	182	165	179
6833	0	0	0	0	0	0	0	0
10368	0	0	0	0	0	0	0	0
54972	5833	4922	4714	5358	10093	9142	9058	7128
163	13785	12542	10785	13802	9440	9161	8667	7921
6863	3	0	0	0	0	0	0	3
10127	785	730	507	779	683	743	693	642
6376	32	38	14	30	10	27	23	16
64847	3172	2633	2378	3070	2018	1939	1870	1658
8913	47	54	49	48	26	25	21	18
51330	2617	2321	2011	2291	5049	4847	4996	4125
1750	0	0	0	0	0	0	0	0
4293	192	238	185	182	171	129	132	120
5898	2973	2583	2073	3013	3841	3619	3548	3355
55971	258	241	207	255	242	279	290	215
80853	691	563	462	814	667	574	589	581
2115	995	893	806	951	2586	2278	2304	2293
55750	458	413	393	418	452	445	430	283
221	1954	1730	1518	1835	1626	1523	1527	1149
55001	0	0	0	0	0	0	0	0
57157	3196	2701	2502	3188	2990	2826	2862	2669
10344	58	57	51	33	111	109	104	95
9855	1157	979	929	1229	993	1045	856	917
10083	0	0	0	0	0	0	0	0
79017	469	377	326	413	332	325	340	290
10926	353	354	342	352	325	301	331	302
6915	69	58	75	76	57	44	63	43
3475	1994	1736	1511	1886	1775	1894	1684	1628
56891	0	0	0	0	0	0	0	0
1352	500	494	430	494	545	499	556	442
9569	939	894	774	887	791	754	775	623
54623	2146	1722	1650	1839	1858	1872	1631	1500
27072	3831	3197	2768	3622	2798	2777	2784	2383
9912	70	68	51	69	38	57	38	39
60528	1784	1697	1452	1714	1688	1690	1622	1364
85477	10	1	3	6	3	2	1	2
414	1180	1051	910	1035	663	737	748	620
8228	354	312	241	350	242	258	237	223
8735	43	23	20	37	1	3	4	3
79602	249	240	55	353	344	98	392	132
51265	39	19	28	37	49	44	32	25
151531	0	3	0	0	0	0	0	0
10942	0	0	5	0	1	0	0	0
57787	1234	1056	916	1284	1171	1100	1055	874
8842	0	0	0	0	0	0	0	1
115098	949	768	713	757	858	720	811	594
90273	0	0	0	0	0	0	0	0
5048	8063	6979	6341	8114	6769	6848	6466	6045
4843	0	0	0	2	1	0	0	0
1770	3	0	0	0	0	1	0	1
9703	7866	7361	6426	8115	5857	5780	5704	4991
9058	1	0	0	3	1	0	0	5
8522	295	258	223	330	303	318	285	297
79090	148	130	90	151	99	96	106	87
4145	2	7	5	1	4	2	2	5
1087	0	0	0	0	0	0	0	0
974	1	2	1	0	0	0	2	0
6329	0	0	0	0	0	0	1	0
54879	719	619	575	712	803	815	742	675
8277	0	0	0	0	0	0	0	0
5080	0	0	0	0	1	0	0	0
113000	343	283	314	334	370	374	388	265
64285	2434	2057	1827	2382	2567	2454	2275	1923
55692	1105	929	822	1053	1124	975	868	923
9254	3	1	4	3	3	4	5	3
8938	12	10	22	8	25	21	19	18
115939	800	642	577	716	599	516	643	415
9091	630	492	499	580	627	579	502	422
57585	435	451	344	442	483	480	383	380
7005	1831	1586	1542	1781	1274	1302	1304	1066
6401	0	0	0	0	0	1	0	0
55735	2194	2027	1651	2072	2053	2080	2001	1816
2328	17	12	5	16	1	3	3	0
29116	369	290	256	362	208	184	209	135
27035	0	0	0	0	1	0	0	0
1870	0	0	0	0	0	0	0	0
5689	5421	4559	3878	5125	4490	4613	5291	4185
6853	6	0	10	17	8	5	13	14
3720	658	622	539	709	1053	978	888	831
6792	599	579	468	645	569	551	491	485
57172	2	4	2	4	3	1	7	3
728642	53	35	39	59	51	58	39	66
65220	1441	1367	1213	1505	1578	1614	1480	1291
7021	0	0	0	0	0	0	0	0
83741	0	0	0	0	0	0	0	0
9940	4	5	10	10	1	6	0	3
9265	1723	1373	1400	1650	1347	1301	1334	1134
53616	77	78	54	77	31	23	36	27
6856	6691	5561	5223	6788	5873	5824	5655	5197
1534	1588	1380	1204	1485	1260	1428	1307	1048
9043	6631	6110	5001	6777	6099	5896	5404	5398
1951	534	493	406	585	570	523	418	384
10157	1191	1124	889	1147	857	696	729	725
55200	0	4	0	2	2	1	0	0
51188	294	230	220	246	310	282	289	246
84954	208	197	178	209	151	154	148	106
4257	6866	5747	4859	6283	6049	5994	6042	5434
1407	627	534	512	647	563	487	447	472
8993	0	0	0	0	0	0	0	0
4784	5588	4858	4580	5881	3809	3490	3314	2822
6482	10860	9591	8405	11075	6300	6126	6034	5456
64386	3	2	0	0	0	4	2	2
9235	250	186	160	177	160	154	176	179
5310	4038	3698	3657	3906	4473	3539	2842	2585
23542	24	26	17	19	18	17	28	11
9862	1551	1421	1268	1457	1891	1880	1779	1500
23221	1058	1043	879	1019	844	836	805	665
54497	1064	924	765	1028	1063	982	859	983
7095	10885	9293	8023	11028	9899	9954	9660	9447
6224	14637	12015	10026	13338	8593	8715	9128	7782
7812	27146	23221	20461	26567	19714	19269	18855	17482
9690	4827	4368	3881	4701	4713	4888	4749	4232
5980	5514	4998	4446	6063	4144	4001	3509	3306
10178	3	4	2	10	9	3	4	3
5081	0	0	0	0	1	0	0	0
10747	0	0	0	0	0	0	2	0
389434	1	0	1	1	0	0	0	0
199870	452	388	371	431	341	372	360	300
80342	0	0	0	2	0	1	0	0
29954	888	724	618	843	1019	1018	988	816
51534	2430	2076	1849	2393	2255	2328	2344	1921
51085	0	1	3	1	12	9	1	4
9031	5877	5641	4796	6220	6332	6161	6145	5197
10048	2648	2266	1974	2631	2068	2137	2141	1948
51513	374	298	256	293	315	341	392	279
83932	539	421	418	520	515	509	474	454
51603	1486	1269	1117	1335	1496	1399	1586	1226
8798	535	403	401	508	290	359	366	315
7756	3969	3574	3303	4084	3917	3848	3626	3447
7384	4268	3340	3057	3626	3882	3870	4089	3041
83930	2480	2200	1883	2456	1777	1921	1817	1698
928	3996	3250	2860	3772	3494	3482	3691	3132
57467	0	0	0	1	0	0	0	0
9918	2734	2583	2391	2858	2336	2270	2182	1951
25900	838	710	707	881	910	808	622	814
2696	23	12	16	33	10	24	1	5
51533	66	56	54	99	94	67	54	82
56920	13	7	8	19	5	2	2	4
11188	3009	2840	2597	3293	2724	2602	2127	2111
23166	5	0	0	1	7	3	1	0
80199	364	240	291	297	359	300	289	239
6540	2	0	0	1	2	0	2	1
3423	516	446	385	509	591	568	500	470
5646	3	4	6	2	2	5	8	2
7752	338	321	282	320	374	339	373	310
920	123	72	64	109	22	29	20	17
10233	151	156	146	191	144	144	194	103
695	0	0	1	2	0	0	1	0
3077	1572	1465	1173	1541	1110	1060	1022	1008
22955	1284	1144	1122	1325	922	1039	938	859
2534	1965	1641	1478	1893	1933	1896	2008	1801
3097	1605	1519	1409	1802	2490	2465	2252	2230
2326	0	0	0	0	0	0	0	0
6924	3437	2839	2723	3353	4116	3927	4017	3563
11313	1334	1040	1039	1351	1327	1375	1427	1168
1185	989	886	771	1083	971	879	735	781
9902	22636	19958	18959	21875	15783	15916	14885	12198
654364	18	16	15	24	14	17	16	17
6534	0	0	0	1	2	0	8	0
10867	2320	1710	1781	2143	1087	1163	1239	918
55727	113	40	98	111	38	35	85	74
9546	304	294	274	328	461	324	328	241
54903	328	334	298	332	249	229	215	204
51099	2432	2071	1889	2514	1926	1870	1799	1678
3730	264	248	202	268	41	48	48	22
26993	1288	1103	902	1212	1586	1460	1344	1286
54799	652	558	513	646	602	492	521	471
51096	840	748	656	765	971	956	1009	829
54476	2552	2396	2148	2579	2124	2148	2014	1860
54902	1202	1157	890	1260	1137	1179	1221	1044
5725	5912	5251	5040	5709	5951	5311	4930	4404
8193	47	60	29	45	46	39	63	32
9066	20	19	18	20	41	38	37	39
23395	1559	1435	1276	1512	1415	1454	1381	1164
5286	2916	2735	2310	3031	2681	2873	2279	2468
5329	1184	1052	1020	1113	1808	1819	2000	1590
54443	3401	3374	3045	3358	3354	2890	2829	2705
58525	2052	1842	1666	2052	1866	1772	1452	1215
23637	3647	3308	2872	3695	3053	2836	2883	2597
1634	111006	89717	81672	107680	38821	39908	41076	33891
54814	353	327	311	349	399	410	397	368
5536	1658	1477	1399	1679	1728	1785	1709	1531
23177	834	677	691	914	478	502	474	326
8491	3138	2793	2269	3074	3693	3688	3780	3380
27033	0	0	0	0	0	0	0	0
7305	0	0	0	0	0	0	0	0
57146	1257	1079	975	1301	820	851	1024	729
2556	0	0	0	0	0	0	0	0
672	460	441	417	459	610	596	504	471
2067	1290	1090	979	1173	1163	1300	1252	1103
933	2	0	0	0	0	3	2	10
7869	1264	1063	1010	1238	612	526	511	414
51360	2622	2067	1995	2508	2012	2000	1863	1717
4007	236	199	156	210	235	239	241	183
4057	8	7	3	3	3	1	0	5
2137	2572	2459	2150	2512	2219	2325	2170	1894
9971	5	5	10	3	1	1	2	0
60481	6098	5343	4626	5817	3295	3279	3065	2891
240	0	0	0	0	0	0	0	0
8284	958	920	802	1103	904	965	772	854
57658	3624	3016	2753	3594	2841	2900	2930	2661
55148	20	14	84	133	20	21	15	76
11183	3816	3279	2850	3998	2894	2798	2584	2478
30845	1471	1430	1243	1493	1514	1419	1496	1192
5704	1033	564	860	1078	1205	1264	734	31
23324	4336	3771	3342	4188	3083	3093	3088	2610
57709	673	585	586	546	498	511	442	421
5010	4252	3571	3348	4058	3161	3075	2959	2807
51629	1663	1466	1395	1589	1485	1593	1532	1322
9961	11332	9989	9230	10398	8608	8956	9270	7176
51667	2894	2502	2174	2681	2293	2380	2307	1988
5238	4226	3970	3389	4314	4303	4298	3956	3711
112611	397	344	334	421	363	377	422	389
1195	1429	1694	1282	1684	1352	1458	1053	1256
55703	704	668	580	701	722	644	704	641
23357	554	503	459	601	530	583	463	469
9604	2601	2174	1883	2491	2074	2204	2122	2033
1774	971	777	701	894	638	677	718	537
1663	436	361	303	405	549	515	450	526
50865	2356	2063	1854	2249	2073	1909	2157	1655
9052	2693	2264	2066	2594	4136	4172	4048	3403
10046	348	356	321	375	228	211	207	204
923	0	0	0	0	0	0	0	0
10460	1041	1002	926	927	1011	938	821	733
23376	2134	1874	1610	2155	1736	1723	1604	1457
23649	68	54	76	71	134	94	116	101
23144	282	171	173	170	226	200	131	161
823	6400	5637	5056	6051	5084	5069	5258	3975
55	41	34	23	28	48	37	44	25
4190	6122	5245	4479	5481	5444	5334	5451	4646
10463	4176	3479	3151	3967	3875	3845	3519	3414
10903	784	749	600	885	589	514	569	579
1355	1333	994	969	1153	1081	1119	968	937
440193	37	28	25	45	35	50	35	19
10138	499	327	339	485	479	444	489	367
10771	3563	3119	2619	3585	2771	2832	2539	2346
7454	7	6	5	2	11	8	5	3
1800	0	0	1	1	0	0	0	0
637	761	658	625	722	752	666	682	603
9782	122	101	83	182	119	104	75	107
29881	139	100	100	140	89	68	115	81
64132	2390	2113	1887	2193	2247	2242	2369	1839
84220	79	47	64	50	32	53	61	45
81551	2	1	0	6	0	0	0	0
23386	2467	2175	1924	2491	2334	2471	2550	2165
3670	0	0	0	3	0	0	0	0
55349	11	12	14	18	6	10	4	2
53832	1	1	0	2	0	3	0	1
1179	0	0	0	0	0	0	0	0
22802	1	0	0	0	0	0	0	0
55830	3068	2475	2137	2897	1968	2064	2038	1786
27032	10528	8928	7786	10288	8876	8723	8472	7481
3479	308	284	255	265	27	32	20	17
92745	634	577	499	566	958	1043	1047	835
10928	3378	3113	2748	3535	3068	2801	2984	2475
22902	1364	1271	1054	1443	1023	882	777	913
1272	115	91	89	113	25	24	18	26
6556	9	4	9	14	6	10	12	16
25937	5626	4765	4335	6056	5086	4879	4748	4463
8540	3107	2775	2375	3219	2847	2858	2594	2394
63932	727	649	591	757	679	631	734	578
477	2	3	0	1	0	1	0	0
55622	606	540	433	539	593	607	651	518
147948	102	124	65	91	92	77	100	84
23584	0	0	0	0	0	0	0	0
23187	4898	4456	4114	5004	4691	4450	4384	3931
8685	0	0	0	0	0	0	0	0
1591	140	110	104	127	14	7	12	14
56981	174	214	162	205	171	154	166	146
57586	1	0	1	0	0	0	2	0
6591	5312	4387	3952	4785	2321	2461	1971	1979
972	1131	916	872	1051	506	573	610	498
3082	14076	12268	10636	14359	10866	10631	9774	9284
54764	2988	2554	2322	2811	2795	2937	2786	2535
23154	1888	1753	1674	1844	2198	2037	1974	1580
25960	5452	4580	4352	5252	2716	2554	2458	1960
155100	0	0	0	0	0	0	0	0
55734	477	469	384	464	371	368	410	326
4331	843	723	635	792	725	702	727	724
23034	2263	2093	1852	2356	3320	2975	2841	2782
864	15	5	5	6	2	4	10	7
4361	663	565	496	578	684	632	648	495
58473	12	8	12	12	7	7	3	2
1992	2173	1841	1641	2040	1556	1692	1701	1401
64816	0	0	0	0	0	0	0	0
11136	0	3	2	1	1	1	0	6
6683	887	772	722	869	680	626	648	599
9369	469	407	353	465	268	234	284	215
114879	1707	1580	1535	1740	1464	1407	1271	1063
9716	3056	2783	2270	3043	2657	2646	2497	2369
1373	232	250	185	236	151	124	133	130
732	0	0	0	0	0	0	1	0
2273	12238	10266	9510	11800	5609	5606	5544	4694
51507	3007	2602	2300	2984	2259	2364	2500	2073
2554	0	0	0	0	0	0	1	0
55655	0	0	0	0	0	0	0	0
57210	202	229	171	214	193	161	192	119
9921	6226	5224	4809	6165	4825	4975	5175	4283
55778	231	213	200	255	296	257	267	248
64429	1692	1404	1246	1669	1540	1450	1434	1387
57476	99	97	89	118	140	136	131	111
6050	568	608	1144	958	1124	293	1009	474
4719	121	1358	123	124	515	905	1123	912
9821	4237	3738	3147	4280	3690	3385	3485	3299
23071	4345	3645	3195	4210	4400	4385	4633	3724
211	3438	3131	2755	3262	4923	5087	5025	4484
330	457	400	288	432	912	870	842	828
11215	4269	4091	3499	4838	4380	3924	3824	3871
51022	403	358	341	386	620	490	418	491
6617	652	539	504	611	722	645	688	649
51071	1191	956	861	987	899	902	1064	824
11171	7121	5777	5232	6702	6083	6013	6300	5264
1244	26	24	26	17	22	48	41	53
50619	9	7	23	31	5	14	6	9
51177	1773	1597	1377	1850	1849	1856	2026	1641
2730	3998	3647	2964	3857	2422	2543	2412	2362
23304	2697	2449	2043	2792	2552	2442	2386	2136
30846	22698	18771	18358	21776	17733	15759	14169	11019
55635	803	836	708	741	786	704	682	643
25901	537	400	415	506	420	482	459	391
58528	124	102	96	137	211	171	209	178
3298	642	589	492	638	575	601	591	513
51230	2720	2558	2192	2638	1932	2001	1871	1608
8630	647	448	480	620	60	77	66	61
10062	488	381	350	455	280	289	229	302
1890	950	746	663	832	1843	1729	1542	1221
29781	623	620	502	595	667	661	683	513
10953	723	694	577	664	901	937	911	678
11231	6644	5949	5118	6600	5239	5241	4931	4559
23633	5488	4677	4323	5565	5058	4745	4384	4314
7431	93755	77438	71742	86923	66247	61927	64942	51025
100533107	60	65	48	82	124	86	46	82
355	2298	2121	1843	2418	2396	2502	2480	2156
8635	114	76	74	92	143	117	111	85
960	54281	47485	42756	51926	70824	66472	68547	58862
3755	18	12	10	13	14	13	17	12
56895	797	686	640	820	590	579	537	460
57823	0	0	0	0	0	0	0	0
11119	2708	2270	1896	2691	2637	2648	2553	2339
4285	457	372	373	378	435	373	394	356
5583	61	61	56	86	119	105	138	94
3645	2	1	0	0	3	0	0	0
3459	3196	2722	2408	3026	2882	2974	2933	2644
11285	920	905	849	955	949	882	996	762
9047	5	2	2	1	1	5	12	9
7444	999	833	690	1051	1088	1036	1022	890
7133	1179	1102	966	1201	1347	1309	1400	1123
55591	3243	2729	2288	3291	2331	2462	2220	2170
5452	341	310	274	322	1128	1051	1070	1125
65980	839	833	765	887	990	894	859	821
6642	5389	4727	3954	5189	4147	4218	4188	3591
9519	1119	916	795	1088	993	1018	1075	869
56938	1503	1406	1240	1508	1424	1422	1337	1242
9774	6279	5629	4803	6280	5681	5450	4870	4719
55334	4900	4212	3697	4699	4505	4298	4455	3761
286	195	147	161	204	181	148	181	139
3381	0	2	2	3	0	0	0	1
51106	406	289	283	355	657	709	682	731
9135	3425	3030	2607	3387	3062	3042	2978	2628
3149	1195	949	821	1028	620	595	667	526
23279	799	777	484	367	1023	503	614	539
578	1213	964	865	1053	1017	1118	1173	958
4593	3347	3027	2540	3314	3249	2992	2868	2816
22807	145	142	143	176	163	164	161	159
2896	14522	11697	10811	13213	13785	14339	15098	11314
51306	2570	2178	1945	2341	2156	2056	2024	1742
57514	1863	1708	1413	1817	1366	1444	1255	1221
55166	301	306	240	264	424	430	399	416
6301	5567	4640	4036	4988	3869	4032	4326	3631
8498	1753	1611	1372	1845	1620	1668	1730	1360
5926	1251	1102	923	1325	971	1049	1093	988
7260	563	533	466	558	540	509	634	514
10908	2638	2328	2244	2366	2331	2298	2081	1652
8100	443	415	387	511	346	394	406	389
56052	1184	1105	920	1131	1179	1166	1329	998
55596	505	525	451	568	618	600	623	529
10061	776	640	612	734	732	653	706	617
54480	6432	5757	5123	6317	6087	6609	6299	5348
57554	0	0	0	0	1	0	1	0
2530	2729	2141	2001	2545	1584	1614	1677	1460
55236	3256	2905	2666	3404	3478	3391	3289	3077
9846	471	429	443	471	442	484	458	465
535	2153	1939	1636	2066	2413	2309	2232	2009
8554	1624	1469	1321	1659	1491	1384	1294	1220
9497	3968	3572	3102	4369	6340	5685	5359	5671
321	31	171	161	216	40	142	158	37
5606	2311	1910	1813	2204	3099	3146	3385	2745
79645	19	10	14	12	13	17	8	12
9168	45313	36378	32724	40029	33020	35750	37876	30453
28990	230	154	134	184	234	206	173	174
25897	1724	1418	1282	1770	1384	1322	1271	1138
8504	896	769	615	800	857	862	979	722
11345	2590	2064	1937	2476	2469	2369	2387	2180
4653	3	4	3	4	6	4	10	6
26751	1004	753	731	1006	696	682	598	641
84908	964	935	773	963	1030	1072	1073	1070
7414	21605	19418	17250	21471	18147	17378	16481	14924
55789	128	151	113	141	104	89	119	100
23604	107	87	67	82	49	31	40	27
8439	1998	1706	1374	1835	1815	1826	1911	1683
159	3449	2751	2465	3240	3611	3287	3502	3059
26228	0	0	0	0	0	0	0	0
7077	34082	29084	25973	34337	17347	17164	17575	15112
5981	1977	1669	1581	2003	1977	1920	1855	1692
55773	3706	3100	2745	3763	3287	3349	3257	3345
8452	3656	3202	2763	3589	3446	3244	3380	2839
9172	0	3	1	2	8	4	2	0
5009	0	0	0	0	0	0	0	0
10858	10	11	4	8	4	1	4	7
26009	2368	2064	1769	2142	2086	1978	2100	1820
6570	0	0	0	0	0	0	0	0
9099	35	28	19	24	16	13	13	13
846	0	0	0	4	1	1	0	0
27175	547	451	482	563	595	574	460	491
51121	908	719	710	836	688	734	900	636
2324	9	7	6	9	11	9	7	8
54888	1890	1807	1670	1995	2403	2227	2355	2042
54455	1231	1055	983	1123	1084	1162	1079	938
4238	1864	1812	1574	1982	1823	1841	1688	1565
84245	699	652	582	682	635	674	554	584
4234	242	185	227	228	255	307	309	259
3224	1129	944	811	1132	747	740	660	640
175	946	710	669	828	729	813	831	665
55300	1166	1091	930	1134	1361	1401	1290	1268
259282	2744	2552	2188	3005	2736	2452	2303	2345
27430	4101	3337	2962	3911	3302	3481	3376	3022
7092	13	2	3	13	0	2	2	0
23644	1024	1064	925	1142	1198	1167	1036	967
7204	9369	9174	7806	9894	9911	9499	8579	8622
1462	30340	27837	24699	31829	16451	15825	13523	13595
23274	845	821	686	883	915	893	774	702
4481	8	6	8	16	7	5	7	7
999	0	0	0	0	0	0	0	2
23517	2337	2062	1944	2494	2944	2779	2591	2557
1767	1126	1097	949	1183	1140	1105	1074	937
9765	3068	2858	2347	3034	2850	2656	2486	2421
79567	2039	2062	1756	2148	2107	2139	1812	1727
729	1	0	1	2	3	2	2	3
26064	17886	15532	13603	17454	14722	14444	14143	12689
11063	2	2	0	3	2	2	1	1
11284	577	476	444	544	721	543	566	493
54831	0	0	1	1	0	0	0	0
23035	1130	979	899	1120	1294	1070	1097	1100
54908	586	580	540	597	555	517	488	463
27067	2060	1801	1621	1866	1274	1303	1137	1092
54896	422	397	392	464	538	487	512	384
1497	555	468	419	437	427	483	388	417
65078	7	0	9	0	8	5	3	1
79142	2328	2133	1754	2310	1990	2086	2186	1813
1008	1	1	1	0	0	2	0	0
3631	1258	1190	1025	1330	1107	1149	1142	1007
5874	8092	6703	5943	7808	4677	4372	4233	4182
5685	5712	4833	4118	5250	4470	4701	5033	4206
23026	11	16	9	8	7	5	13	10
55341	1233	1140	991	1190	1467	1389	1443	1207
10039	1481	1167	1069	1357	980	1064	1102	958
3371	20530	19722	17532	21204	19407	19085	17001	16943
90326	433	376	320	406	338	392	367	302
140876	2190	2083	1857	2123	4041	3646	2988	3674
55775	447	392	353	390	495	444	416	349
84883	1921	1674	1445	1777	1853	1921	2064	1598
56918	0	1	0	0	0	0	2	0
55812	690	600	454	629	399	351	333	359
9440	213	205	156	185	260	234	205	206
54884	3333	2828	2463	3133	2568	2653	2700	2013
822	1084	877	837	959	738	786	921	651
1175	3250	2576	2344	2992	2701	2828	2922	2236
7399	5	1	1	3	1	1	2	2
11055	0	0	0	0	0	0	0	0
7038	58	56	42	73	50	79	50	47
10863	108	72	65	90	87	95	98	77
8538	0	0	0	0	0	0	0	0
54165	2101	1769	1498	2008	1710	1615	1585	1569
23338	1751	1687	1439	1647	2182	2333	2175	1899
7546	0	0	0	0	1	0	2	0
3937	0	1	0	0	0	0	0	1
54802	629	509	501	641	698	678	741	669
153	14	8	8	18	1	7	2	1
2981	0	0	0	0	0	0	0	0
9820	2581	2265	2142	2668	2209	2187	1908	1901
1495	16235	13859	12373	15272	14351	14385	14152	12606
5256	362	344	293	404	343	336	306	279
54875	621	555	477	617	389	437	455	394
2042	8	15	2	4	4	6	3	2
3309	57544	46896	41722	53402	53215	53926	56880	45595
1829	2336	2087	1790	2437	1343	1285	1208	1092
54960	363	275	258	349	240	292	192	214
8481	392	368	307	400	381	370	345	304
2824	0	0	0	0	0	0	0	1
51438	1	0	1	2	1	1	3	1
80243	500	449	441	588	156	149	136	98
22884	820	833	676	879	834	822	780	737
64848	1728	1554	1378	1846	1947	1753	1673	1616
56474	429	371	366	480	477	463	441	347
51606	2919	2342	2059	2722	2576	2400	2845	2146
5431	5477	4629	3868	5165	4441	4399	4207	3906
56204	1266	1059	978	1252	1006	984	980	943
116984	27	14	26	25	15	16	36	17
7175	5896	5555	4801	6456	6946	6451	5739	5666
1356	691	589	473	638	1168	1277	1085	1124
23247	903	784	779	859	813	730	683	689
84062	257	206	194	233	107	157	177	110
7504	10	14	4	25	21	21	14	17
57101	3	3	7	6	4	4	2	2
57102	1321	1213	1008	1261	1203	1197	1199	1071
