GeneID	perturbed	perturbed	perturbed	control	control	control
65122	1	0	0	0	0	0
400735	0	0	0	0	2	0
343071	1	0	0	0	0	0
441871	0	0	0	0	0	0
440561	0	0	0	0	1	0
101929983	1	0	1	0	2	0
649330	1	1	1	0	1	2
441873	0	0	0	0	1	0
649324	0	1	0	1	0	0
440563	0	0	0	0	0	1
645354	0	1	0	0	0	1
645359	0	0	0	0	0	0
101060301	0	1	0	0	0	0
343070	1	0	0	0	0	0
400736	1	0	0	0	0	0
391003	1	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	0	0	0	0
645382	0	0	0	0	0	0
653619	1	0	0	0	3	0
729528	0	2	0	1	1	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	1	0
126755	0	0	1	0	0	2
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	532	453	475	520	505	454
107984919	0	0	1	0	0	0
105378612	0	0	0	0	0	0
105376756	0	0	0	1	0	0
7799	623	509	378	568	577	542
23254	476	357	425	629	569	442
107985467	0	0	0	0	0	0
107985468	0	0	0	3	0	0
105376762	0	0	0	1	0	0
105376759	0	0	0	0	0	0
107985469	0	2	2	1	0	0
200197	16	8	11	16	14	12
55092	289	225	257	396	339	325
727684	0	1	1	0	0	0
114827	160	97	109	95	126	101
101927417	28	22	21	15	14	16
101927441	2	12	3	6	6	1
79180	2357	1939	2601	3717	3504	2835
11330	1	1	0	1	3	0
63036	2	1	0	0	1	0
105376767	0	0	0	0	0	0
51032	7	1	6	1	8	2
842	259	221	283	254	242	232
23341	328	285	236	293	316	333
107397391	0	0	0	2	1	0
79814	7	7	3	7	12	8
84301	1991	1563	1114	1406	1445	1383
6248	280	245	165	214	219	190
23207	1623	1340	1766	2462	2100	1798
284723	4	4	6	5	7	0
110806303	1	0	3	1	2	0
388595	3	0	0	2	0	0
54751	1040	878	1220	2041	1733	1427
440567	184	156	185	173	172	156
729614	802	582	603	634	621	600
23013	7465	5955	4368	5948	4950	5563
7709	709	510	697	848	807	761
149563	0	0	1	1	0	0
27129	8	5	6	16	4	22
1187	5	0	3	3	6	0
1188	14	14	13	10	11	9
348487	45	45	61	91	83	58
1969	1965	1666	1903	3390	3255	2668
101927479	14	15	14	20	31	20
128272	73	57	67	59	62	42
101927546	7	2	7	1	6	2
79363	187	172	148	166	170	173
54455	679	518	555	687	648	605
26099	4030	3162	4048	5118	4944	4118
374955	1778	1421	1819	2265	2187	1831
55707	1135	841	1097	1323	1298	978
107984921	11	11	8	10	9	11
114819	86	66	44	38	48	49
26871	0	0	0	0	0	1
107985757	0	0	0	0	0	0
100132147	15	6	3	2	4	8
107985758	0	1	0	0	0	0
7195	0	0	0	0	0	0
55672	682	528	535	775	725	630
105376794	414	336	302	284	313	252
84809	271	213	195	209	225	182
11209	32	27	39	25	30	24
107985736	5	0	3	1	0	0
26869	1	0	0	1	0	1
107985759	0	0	0	0	0	0
284729	2	3	0	0	1	0
100189045	0	0	0	0	0	0
6060	2	1	0	1	0	1
11223	9	7	4	2	8	7
100500876	0	0	0	0	1	0
100189298	0	0	0	0	0	0
112267871	1	2	4	3	8	2
7193	0	0	1	0	1	0
100189183	1	1	0	0	0	0
105376805	3	1	4	0	2	0
791226	0	0	0	0	0	0
26870	1	1	0	0	0	0
9696	334	256	331	306	279	307
4237	4	3	3	10	9	9
105376806	1	1	1	0	2	1
23400	1405	1330	1562	1985	1745	1557
6390	1969	1537	2177	2280	2353	2002
11240	40	25	33	41	25	37
105376808	0	0	0	1	0	0
400743	0	1	3	5	1	4
29943	24	32	30	61	57	72
51702	255	215	235	474	347	383
100616188	1	2	1	3	1	1
23569	4	4	4	8	6	9
353238	1	0	1	0	1	0
55920	6819	5295	6060	7764	7070	6635
55160	314	248	354	524	420	366
107984028	0	1	0	0	0	0
81569	14	8	13	15	20	7
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	9	8	3	7	6	2
105376814	0	1	0	0	0	0
127707	10	7	18	18	13	11
5081	25	24	20	55	46	43
80834	0	0	0	0	3	0
8659	280	211	285	356	339	265
100616120	0	0	1	1	0	1
100302276	1	0	0	0	0	0
126917	931	824	822	1854	1232	1302
105376815	0	0	0	0	1	1
23352	3876	3294	2562	4485	3706	3968
101927895	103	81	95	138	132	123
23065	1759	1551	1572	2415	2153	2131
51154	2864	2233	2902	3166	3449	2685
246181	8	4	10	11	9	7
22977	11	10	8	7	13	9
100506730	93	65	77	76	75	63
8574	1035	873	1145	1296	1275	1040
54896	524	428	538	663	657	516
832	3049	2383	3032	3892	3671	3160
105376819	0	0	0	0	0	1
105376818	0	0	0	0	0	0
105376817	0	0	0	0	0	0
105378614	0	0	0	0	0	0
440574	1812	1350	1693	1815	1955	1498
100532736	1581	1240	1762	2021	1982	1610
644068	115	56	75	76	89	57
4681	517	416	687	872	762	677
3362	13	17	12	22	9	17
255104	376	305	401	451	422	338
54546	0	0	0	0	0	0
105376823	0	0	0	0	0	1
23252	711	547	497	591	629	566
30814	0	0	0	0	1	0
5320	2	0	0	0	1	1
5322	0	1	0	0	0	0
26279	0	0	0	0	0	0
64600	0	0	0	0	0	0
391013	0	0	0	0	1	0
127733	0	0	0	0	0	0
101928017	0	0	0	0	0	0
105376825	0	0	0	0	0	0
105376826	0	2	0	0	0	0
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	2	1	0	1	1	0
339505	0	0	0	1	1	2
55450	455	372	642	973	738	758
79594	826	658	877	1090	1038	867
163933	162	138	249	348	274	274
978	52	54	41	39	44	27
65018	999	825	1065	1353	1290	1040
102464833	122	113	142	165	121	114
100861548	1093	879	1076	1308	1273	1071
1650	7014	5331	6395	8093	7706	6771
57576	176	165	183	178	183	156
400745	144	103	129	143	166	119
112268222	458	341	361	414	434	369
50809	2275	1823	1718	2142	2191	1950
8672	2225	1733	1698	2263	2045	1949
105376830	3	3	0	1	1	1
105376829	1	1	3	1	3	1
100302155	0	0	0	0	0	0
1889	1879	1612	1938	3859	2816	2828
100506801	5	2	2	4	5	13
105376832	0	0	0	1	0	0
84224	330	239	248	321	325	261
249	28	23	38	33	31	28
105376834	0	0	0	0	0	0
5909	95	68	73	90	93	70
84196	1588	1296	1274	1565	1536	1368
401944	70	68	61	144	124	131
3339	792	713	714	1676	1248	1367
23436	1	0	0	0	1	0
10136	1	0	1	1	1	0
101928043	3	0	7	3	3	5
29092	189	137	176	245	187	171
112268223	6	5	4	7	10	6
998	7169	5218	6446	7170	7442	6156
54361	6	4	6	8	4	3
105376845	8	2	4	5	11	4
105376850	4	1	4	6	5	1
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	1	0	0	0	0	0
9923	843	669	739	842	763	716
2046	26	33	35	38	27	26
102466615	0	0	0	0	0	0
712	0	0	0	0	1	0
714	1	0	0	0	0	0
713	1	0	0	0	0	0
2048	926	833	1008	2062	1844	1632
100616391	0	0	0	0	0	0
100422914	50	49	39	104	97	92
646262	2	0	1	2	1	0
729059	3	4	1	4	0	4
23028	3027	2369	2830	3298	3216	2786
100422866	0	1	0	0	0	0
7798	1090	827	830	1285	1167	1014
3352	9	35	20	21	26	18
100996511	24	16	11	11	13	12
10236	8908	6682	7514	8505	8916	7604
80818	358	324	264	393	385	344
148898	68	39	62	67	59	47
6920	16	16	18	23	21	11
55616	272	232	310	398	328	308
1870	739	606	684	901	745	751
101928163	24	18	16	19	21	17
105376859	9	10	9	7	12	7
3399	3887	2958	4122	7114	5859	4511
107984928	0	0	0	2	1	1
259283	0	0	0	1	0	0
6135	15494	11153	16188	16927	16513	13237
6924	1907	1489	1590	1906	1886	1608
100506963	139	88	111	123	144	109
57095	1504	1220	1471	1686	1613	1387
105376860	164	136	157	208	230	176
11313	1110	995	1332	1699	1622	1297
2582	1048	816	1212	1570	1394	1068
3155	496	383	560	611	630	492
105376861	8	2	3	1	3	3
2517	425	347	376	528	440	419
1269	1	2	0	1	1	1
107984929	0	0	0	0	0	0
100616492	0	0	0	0	0	0
55629	1751	1267	1392	1545	1662	1445
10772	4357	3209	3344	3625	4173	3306
105378615	0	0	0	0	0	0
105376863	1	2	3	1	1	0
107984931	2	1	4	5	1	1
127294	71	42	73	114	101	85
107985737	1	0	0	0	0	0
105376864	0	0	1	0	0	1
58985	7	9	13	18	15	14
163702	254	242	225	280	270	247
284632	0	0	0	0	0	0
105376871	7	8	3	8	8	12
57822	17	26	21	34	37	30
90529	323	255	332	309	335	296
57185	861	740	749	1006	980	812
100750325	1	3	3	2	3	2
11123	552	446	437	606	560	487
100506985	27	20	24	35	18	34
400746	2	0	0	0	0	0
10250	2380	1795	1770	2315	2405	2137
25932	5232	4133	4401	6933	6548	5731
105376876	0	0	0	0	0	0
864	7	5	9	31	19	18
102465437	0	0	0	0	1	0
107984932	0	0	0	0	0	0
105376878	7	9	7	30	14	22
100616365	0	0	0	0	0	0
105376879	1	0	1	0	1	2
25949	750	633	760	768	936	749
57035	338	256	260	267	252	234
105376882	0	0	0	0	0	0
6007	1	2	0	0	1	2
23585	1713	1263	1552	1759	1705	1473
6006	539	422	515	539	548	491
55219	578	365	388	482	480	474
26119	654	588	630	884	803	675
57134	191	154	168	196	142	153
57190	2673	2048	2373	3735	2994	3053
56181	645	499	566	698	706	597
646471	165	144	124	179	186	150
79000	494	358	426	491	470	416
164091	170	153	205	251	207	213
3925	4538	3283	4072	5022	5277	4296
100500808	410	328	395	522	498	406
105376885	0	0	1	0	0	0
5051	306	208	227	350	308	224
101928216	4	4	4	7	5	5
2134	9	15	9	12	17	15
7780	0	0	0	1	0	0
105376910	0	0	0	0	0	0
84676	4	1	2	1	1	0
149420	379	287	243	337	351	290
105376886	0	0	0	0	1	0
79927	6	9	10	12	7	14
110806296	0	0	0	0	0	0
51042	1015	734	1148	1197	1260	927
10256	29	15	15	13	22	13
378807	2	0	1	2	1	1
101928303	0	1	0	0	0	0
64793	930	758	838	1015	937	871
83442	1196	1019	1581	3236	2725	2192
91544	501	432	589	636	659	503
1043	1	3	2	2	1	3
55057	43	29	35	31	40	26
257101	0	1	0	1	3	0
79727	0	0	0	0	1	0
79947	581	477	585	814	772	617
101928324	1	0	1	1	0	1
3151	14754	11286	12926	14362	16320	13482
6195	1003	807	1146	1383	1315	1101
100302190	0	0	0	0	0	0
105376888	2	0	0	0	0	2
101928728	13	9	11	17	13	10
8289	2386	2075	1684	3058	2504	2510
55650	175	127	149	163	166	165
84243	795	650	838	1010	962	783
2810	531	409	804	1332	1306	915
54707	1023	834	953	1192	1202	911
63906	435	331	431	465	418	351
10726	5260	4114	5515	6020	6272	5128
8431	1	2	0	4	4	1
126695	2	0	1	0	1	1
388610	401	342	560	806	644	577
115572	157	113	143	154	133	106
101928391	0	1	0	2	0	0
6548	484	399	468	730	630	657
102723760	0	0	0	0	0	0
105376890	0	1	0	1	1	1
23038	1116	910	1015	1285	1203	1179
84065	663	525	774	920	932	736
644961	39	32	23	34	32	20
84958	105	99	123	167	132	140
9064	469	419	562	752	701	603
8547	3	0	2	1	5	1
388611	1	1	0	0	0	0
2827	31	24	44	59	60	41
10163	2297	1930	1936	2880	2611	2511
105376892	1	1	0	1	1	0
27245	345	341	402	728	526	483
2268	3	0	0	0	1	0
111216282	0	0	0	0	0	0
2537	183	114	223	284	220	209
199870	331	216	298	292	281	247
23673	1537	1112	1263	1391	1458	1207
5511	2758	2075	2380	2608	2662	2237
677774	2	2	3	3	1	0
9473	79	50	76	65	76	68
6118	4370	3209	3911	3930	4132	3398
27293	206	156	150	134	162	131
55113	304	250	301	357	369	304
2140	834	617	644	774	813	757
5724	29	18	28	25	42	29
22826	6842	5225	6879	6703	7428	5989
93974	4055	2862	3705	3765	3691	3080
83667	3110	2679	2994	3674	3544	3190
54797	655	508	668	683	725	582
65979	1590	1246	1241	1568	1490	1447
1104	6597	5059	6287	6838	7073	5822
8420	713	481	573	597	673	441
6080	34	19	11	20	24	10
26768	13	6	10	5	5	9
54952	950	704	796	831	859	708
85028	294	175	220	261	306	221
692212	4	9	11	8	9	9
677838	48	24	28	53	54	32
677825	6	5	4	0	6	3
692073	11	11	11	19	16	8
115273	27	16	23	42	26	28
6883	747	582	804	828	877	763
105378616	15	5	8	12	15	13
26824	1	0	0	0	1	0
10691	522	438	530	560	559	483
51441	3079	2459	2705	2811	3106	2559
4985	97	102	92	112	116	87
2035	3670	2754	2560	2823	2854	2636
399474	408	317	335	416	351	345
6429	5086	3814	4288	4784	4921	4391
51102	1000	775	1044	952	1114	832
10076	2081	1820	2030	2994	2479	2519
101928460	0	0	0	0	0	0
107984933	0	0	0	0	0	1
107984934	0	0	0	0	2	1
101929406	0	0	0	0	0	0
105378617	0	0	0	0	0	0
105378618	0	0	0	0	0	0
4146	15	23	14	20	11	17
100129196	27	27	25	29	28	22
7805	14	11	15	37	18	15
100616164	0	0	0	0	0	0
105378620	0	0	0	1	1	1
105378621	0	0	0	0	0	0
105378622	4	4	4	4	7	3
400748	0	0	0	0	0	0
9672	1421	1282	1368	2074	1672	1594
9698	3018	2486	2329	2855	2756	2559
692234	13	13	6	7	7	7
692235	13	8	4	4	6	3
692200	0	0	0	0	1	1
107984935	4	2	5	7	6	9
79570	78	59	89	87	82	73
9410	3005	2283	2905	2957	3033	2563
51538	1818	1368	1676	1805	2002	1538
2170	24	24	26	29	33	27
105378623	0	0	0	0	0	0
107985470	1	0	0	0	0	0
347735	498	459	562	708	666	619
105378625	0	0	0	0	0	0
105379772	0	0	0	0	0	0
149086	0	0	0	0	0	0
284551	0	0	1	0	0	0
105378626	11	8	12	7	14	8
64129	520	381	580	1310	1050	858
3061	278	220	263	299	356	289
553115	2289	1710	2362	2577	2736	2234
107985471	126	76	112	120	128	96
105378628	0	0	0	1	0	0
1307	33	24	28	49	39	37
101929444	2	2	1	0	0	3
576	613	481	542	889	618	675
100423028	0	2	0	0	0	0
90853	175	150	262	478	395	321
8073	5483	4194	4943	5778	5406	4623
10657	6933	5378	5833	6790	6891	6328
55116	508	393	461	634	600	520
100847018	0	1	0	1	0	0
23633	4332	3487	3310	4320	4412	3824
200081	4201	3221	3499	4036	4273	3701
79140	408	309	452	444	410	337
56063	474	335	425	440	465	337
55721	341	270	312	327	375	254
149069	58	42	47	45	40	38
8668	11580	8805	11509	11851	12375	9705
339483	18	20	15	23	22	20
84734	14	5	10	9	17	0
3932	8	4	12	30	15	8
3065	10385	7910	8830	9498	9758	8539
65108	11008	8861	10340	11308	11034	10140
105378629	7	11	3	6	13	4
81629	213	160	151	153	141	135
100128071	118	89	96	86	69	85
55108	2782	2248	2381	2587	2514	2206
728116	204	188	174	189	171	165
653121	741	549	632	544	664	556
102723870	52	36	53	43	42	31
339487	853	591	728	780	836	641
5928	7138	5309	5734	5976	6464	5889
81493	1837	1443	1575	1573	1765	1549
57648	1759	1585	1747	2286	1901	1864
8565	9736	7859	8714	9566	10936	8940
64766	1315	1055	996	1058	1064	1022
252995	47	60	44	51	57	53
105378631	1	0	3	5	10	6
3208	16	16	19	39	31	29
113452	868	763	1232	1351	1304	1000
105378632	0	0	0	0	0	0
127544	1210	885	1039	1318	1168	1021
204	11116	8300	10781	10595	11122	9028
105378635	1	2	0	0	1	1
113451	148	120	194	152	135	132
112268224	4	0	1	1	3	1
55223	252	172	195	276	239	258
149076	663	605	656	831	672	743
127550	4	0	0	1	2	0
1912	2216	1857	2310	3067	2594	2275
100500853	80	78	88	122	109	89
101929464	9	8	11	9	10	6
7579	501	422	382	456	430	365
114784	115	105	112	277	229	223
105378638	1	0	0	0	0	0
127540	1	0	0	0	0	0
402779	0	0	0	0	0	0
84970	8	12	16	21	18	26
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	1
105378641	0	0	0	0	0	0
693137	0	0	0	0	0	0
105378642	1	1	0	0	0	4
2709	16	10	44	31	46	29
127534	2	0	0	1	8	1
2707	73	55	96	177	159	113
2701	4	0	2	0	0	0
113444	1464	1164	1361	1549	1703	1295
58512	8	12	22	20	24	15
653160	21	13	11	17	18	20
100506144	422	303	373	415	395	323
9204	408	368	392	387	416	428
79830	796	620	647	662	753	555
105378644	0	0	0	1	0	0
6421	13289	10476	11590	13832	13636	12485
9202	2630	2064	1911	2168	2311	2079
100861513	113	84	63	85	94	89
79932	1699	1298	1390	1573	1442	1374
23154	2086	1681	1854	2352	2244	2051
339488	26	20	11	8	19	17
105378645	5	5	2	3	5	2
5690	6504	5184	5909	6715	7225	6017
105378646	0	0	0	0	0	0
127703	366	270	365	406	431	379
63967	2722	2233	2140	2748	2923	2479
192670	481	438	370	391	395	369
26523	2258	1908	1753	2123	2099	2008
192669	854	696	670	700	702	650
105378647	0	0	0	0	0	0
27285	16	10	22	13	17	14
54936	1359	1123	1632	1695	1596	1296
1296	18	14	15	27	22	15
27095	1906	1440	2049	2211	2330	1836
55700	5490	4743	6500	8464	7305	6612
9967	4395	3501	3781	4899	4764	4153
79729	43	34	31	44	36	26
55194	371	273	541	629	480	378
83931	1552	1221	1402	1769	1788	1442
84967	1325	1041	1468	1561	1598	1174
127700	232	161	211	205	193	174
109616970	1	1	0	1	1	0
107984940	0	0	2	1	2	0
64960	2377	1695	2376	2441	2530	2062
1441	5	1	6	9	3	2
107984941	0	0	0	0	0	0
