GeneID	control	control	perturbed	perturbed
441871	0	0	0	0
440561	0	0	0	0
101929983	0	0	0	0
649330	0	0	0	0
441873	0	0	0	0
649324	0	0	0	0
440563	1	1	2	1
645354	0	0	0	0
645359	0	0	0	0
101060301	1	1	2	1
343070	0	0	0	0
400736	0	0	0	0
391003	0	0	0	0
343068	0	0	0	0
391002	0	0	0	0
645382	0	0	0	0
653619	0	0	0	0
729528	0	0	0	0
645414	0	0	0	0
391004	0	0	0	0
645425	0	0	0	0
126755	0	0	0	0
102724856	0	0	0	0
107984918	0	0	0	0
10630	0	0	0	0
107984919	0	0	0	0
105378612	0	0	0	0
105376756	1	0	0	0
7799	740	551	1474	1196
23254	881	639	1136	985
107985467	0	1	0	2
107985468	0	0	0	0
105376762	0	1	3	4
105376759	2	5	3	2
107985469	0	1	2	2
200197	30	29	27	23
55092	642	529	939	832
727684	6	5	7	1
114827	27	28	14	9
101927417	10	6	2	3
101927441	19	22	44	27
79180	4118	2952	10713	9004
11330	7	1	2	0
63036	0	0	1	0
105376767	1	1	0	0
51032	11	4	4	3
842	509	384	254	237
23341	1008	729	2069	1700
107397391	0	0	0	1
79814	289	204	682	526
84301	1293	1000	3158	2549
6248	250	167	536	400
23207	4243	3141	4861	4189
284723	14	11	38	33
110806303	5	2	2	2
388595	1	1	0	0
54751	1710	1332	818	599
440567	496	432	584	490
729614	94	60	75	68
23013	3265	2446	4554	3887
7709	1089	830	1581	1300
149563	0	1	2	0
27129	2	1	0	0
1187	1	1	3	0
1188	1	0	0	0
348487	11	10	0	0
1969	15556	11202	28431	23710
101927479	146	93	172	148
128272	321	218	288	285
101927546	90	69	40	44
79363	64	67	59	64
54455	817	615	1286	1096
26099	3248	2423	7295	6069
374955	1771	1312	3767	3148
55707	3833	3111	2924	2560
107984921	25	12	11	10
114819	91	68	60	53
26871	13	18	117	63
107985757	0	0	0	0
100132147	3	1	2	0
107985758	0	0	0	0
7195	0	0	0	0
55672	1338	1080	2368	1989
105376794	508	356	549	471
84809	378	240	382	330
11209	20	26	16	11
107985736	3	3	3	2
26869	11	17	109	56
107985759	0	0	0	0
284729	0	0	0	0
100189045	0	0	0	0
6060	5	4	24	23
11223	4	5	4	5
100500876	0	0	0	0
100189298	0	0	0	0
112267871	7	6	2	1
7193	0	1	0	0
100189183	0	0	0	0
105376805	51	43	30	29
791226	0	0	0	0
26870	4	5	23	16
9696	654	445	660	526
4237	452	280	503	425
105376806	105	57	111	83
23400	5167	3840	8599	7247
6390	2786	2087	4175	3576
11240	16	7	3	0
105376808	0	0	0	0
400743	133	87	123	103
29943	103	81	77	59
51702	74	83	25	22
100616188	1	0	0	0
23569	7	8	11	14
353238	0	0	0	0
55920	5749	4542	11376	9686
55160	1106	826	641	476
107984028	0	0	0	0
81569	4	0	5	3
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	0	0	0	0
105376814	0	0	0	0
127707	0	0	0	0
5081	0	0	0	0
80834	0	0	1	0
8659	366	281	508	386
100616120	0	0	0	0
100302276	0	0	1	0
126917	1381	1115	4104	3436
105376815	0	3	4	2
23352	17755	14000	24826	21250
101927895	169	131	273	230
23065	4231	3224	6783	5847
51154	1689	1393	5941	4750
246181	10	16	7	17
22977	8	10	10	14
100506730	110	76	93	75
8574	1712	1270	2134	1706
54896	1065	797	1752	1510
832	4467	3345	7259	6011
105376819	0	0	0	0
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	0	0	0
440574	1496	1171	2920	2370
100532736	1337	1018	2874	2324
644068	10	13	18	4
4681	827	659	1938	1596
3362	7	1	2	0
255104	798	618	852	701
54546	0	0	0	0
105376823	2	2	2	2
23252	562	382	763	673
30814	0	0	0	1
5320	0	0	0	0
5322	0	0	0	0
26279	2	0	0	0
64600	0	0	0	0
391013	0	2	0	0
127733	7	5	0	0
101928017	0	0	0	0
105376825	0	0	0	0
105376826	0	0	0	0
105376827	0	0	0	0
105376828	0	0	0	0
127731	4	2	0	0
339505	0	0	1	0
55450	721	483	738	648
79594	1660	1274	2914	2442
163933	0	0	0	0
978	2927	2161	2200	2000
65018	3760	2745	3197	2697
102464833	179	137	200	166
100861548	2702	1946	2502	2173
1650	7820	5833	9549	7962
57576	67	52	126	110
400745	710	522	1617	1278
112268222	1060	792	830	687
50809	5403	4295	4488	3811
8672	5378	4213	5904	4935
105376830	8	2	3	0
105376829	7	5	6	2
100302155	0	0	0	1
1889	11149	8223	14672	12377
100506801	10	8	14	10
105376832	0	0	0	0
84224	1016	830	811	614
249	1	1	2	0
105376834	0	0	0	0
5909	158	104	97	84
84196	2774	2095	3081	2515
401944	1736	1346	881	777
3339	29697	22288	14353	12105
23436	0	0	0	0
10136	0	0	0	0
101928043	4	3	2	3
29092	323	274	348	310
112268223	22	24	38	34
998	6258	4879	13450	10984
54361	13	13	30	23
105376845	4	2	8	5
105376850	4	0	2	3
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	2142	1670	2863	2368
2046	2	0	2	0
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	2627	1912	4189	3606
100616391	0	2	1	3
100422914	63	34	117	81
646262	0	0	0	0
729059	0	0	0	2
23028	4044	3095	4409	3841
100422866	1	1	3	0
7798	3784	2886	6497	5468
3352	198	134	34	41
100996511	49	35	65	67
10236	7180	5441	8982	7465
80818	437	350	558	458
148898	67	57	37	35
6920	241	196	48	44
55616	2331	1828	635	538
1870	96	89	132	116
101928163	3	4	2	6
105376859	3	0	4	5
3399	75	43	276	199
107984928	0	0	0	0
259283	0	0	0	0
6135	15262	12090	22442	19148
6924	1941	1556	4334	3669
100506963	149	118	268	241
57095	895	702	2240	1753
105376860	194	136	304	285
11313	2145	1608	3760	3156
2582	2292	1766	2102	1770
3155	909	584	491	469
105376861	6	5	2	1
2517	3266	2451	1339	1165
1269	1	2	0	2
107984929	0	0	0	0
100616492	0	0	0	0
55629	3093	2296	3869	3215
10772	4195	3281	8861	7285
105378615	0	0	0	0
105376863	0	0	0	2
107984931	0	0	0	0
127294	10	4	8	7
107985737	1	0	0	0
105376864	0	0	0	0
58985	80	60	39	28
163702	377	232	172	126
284632	0	0	0	0
105376871	3	0	1	3
57822	103	73	155	101
90529	1017	774	994	877
57185	5338	4040	6403	5588
100750325	8	4	1	5
11123	1201	908	1251	1047
100506985	60	45	73	66
400746	6	1	2	0
10250	3644	2543	5949	4954
25932	34216	24857	26057	21451
105376876	0	0	0	0
864	8	8	0	2
102465437	0	0	0	0
107984932	0	0	1	1
105376878	138	84	22	10
100616365	0	0	0	0
105376879	2	2	1	4
25949	2710	1980	1959	1557
57035	1059	746	931	811
105376882	0	0	1	0
6007	15	15	7	7
23585	4454	3424	5703	4827
6006	1940	1411	2626	2232
55219	1606	1172	1961	1642
26119	3041	2328	3411	2958
57134	208	155	159	155
57190	8919	6851	8960	7711
56181	1447	1132	1693	1402
646471	185	111	220	150
79000	753	576	1191	978
164091	1888	1462	2394	2099
3925	18962	14853	19514	16531
100500808	949	750	988	888
105376885	0	0	0	0
5051	352	247	737	644
101928216	21	27	11	6
2134	43	36	22	17
7780	1	0	0	0
105376910	1	0	0	0
84676	47	39	10	14
149420	554	408	389	300
105376886	0	3	0	1
79927	0	4	5	1
110806296	0	0	0	0
51042	1053	755	2149	1758
10256	193	149	197	169
378807	0	1	0	0
101928303	0	0	1	2
64793	2401	1843	3724	3132
83442	12026	8683	15846	13660
91544	460	363	906	730
1043	6	4	0	2
55057	163	146	257	230
257101	0	0	0	0
79727	3	4	2	0
79947	1325	1073	2929	2608
101928324	10	7	17	6
3151	9423	7165	15374	12886
6195	2770	2101	3391	2956
100302190	0	0	0	0
105376888	1	2	0	0
101928728	15	11	17	19
8289	5453	4125	7117	5977
55650	801	583	1061	952
84243	2231	1714	5293	4475
2810	2620	1990	7747	6476
54707	1343	1055	2209	1790
63906	492	380	790	655
10726	6363	4633	10269	8765
8431	0	0	3	1
126695	0	1	1	0
388610	481	361	963	875
115572	426	308	856	711
101928391	5	2	0	0
6548	2491	1800	3792	3300
102723760	0	0	0	0
105376890	0	0	0	0
23038	5130	3858	3216	2838
84065	1061	833	1477	1188
644961	73	56	96	72
84958	721	522	125	112
9064	926	745	2460	2005
8547	2	3	0	2
388611	2	0	0	0
2827	284	238	359	286
10163	8159	6279	11076	9237
105376892	0	2	0	4
27245	1695	1325	2444	2138
2268	1	3	0	0
111216282	0	1	2	0
2537	2101	1488	1177	1035
199870	322	241	437	360
23673	1846	1386	2764	2288
5511	2159	1739	3714	3268
677774	4	0	4	2
9473	775	562	435	424
6118	2254	1685	6117	5254
27293	489	370	178	164
55113	1464	1092	2632	2167
2140	626	516	1591	1249
5724	37	30	36	38
22826	5432	4125	5697	4900
93974	2855	2304	3527	2977
83667	1754	1336	765	605
54797	731	577	713	599
65979	2182	1726	2451	2136
1104	4655	3444	9522	7925
8420	3285	2480	3143	2684
6080	248	185	257	189
26768	255	246	203	147
54952	694	538	956	792
85028	322	300	823	645
692212	12	6	25	21
677838	42	32	105	83
677825	10	13	23	16
692073	24	15	41	38
115273	243	147	31	22
6883	369	291	323	229
105378616	14	13	22	12
26824	3	1	3	2
10691	790	612	1530	1300
51441	3625	2714	5642	4689
4985	30	16	20	12
2035	2357	1861	1516	1296
399474	1681	1278	1069	912
6429	3351	2499	4737	4088
51102	925	736	1126	971
10076	2623	1982	2240	1744
101928460	0	0	1	0
107984933	0	0	0	0
107984934	0	0	0	5
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	18	18	20	10
100129196	51	42	27	19
7805	2459	1747	1939	1589
100616164	0	0	0	0
105378620	8	5	1	6
105378621	0	0	0	0
105378622	0	1	10	6
400748	0	2	2	0
9672	4234	3286	7651	6575
9698	4634	3604	5982	4927
692234	9	4	8	10
692235	8	7	15	8
692200	2	2	2	1
107984935	2	1	3	3
79570	14	6	40	45
9410	1762	1390	4589	4017
51538	1637	1219	2918	2335
2170	18	13	32	21
105378623	0	0	0	0
107985470	0	0	0	0
347735	13264	9670	10511	8969
105378625	1	1	1	0
105379772	2	0	1	3
149086	0	0	1	0
284551	2	1	0	0
105378626	37	25	22	28
64129	6661	5043	8435	7017
3061	214	144	355	290
553115	3003	2231	4516	3835
107985471	116	79	187	168
105378628	1	1	1	1
1307	390	328	463	352
101929444	32	17	15	11
576	1090	792	393	316
100423028	1	1	0	1
90853	447	359	1585	1301
8073	15621	11920	20378	17289
10657	6283	4828	10070	8638
55116	856	626	1565	1320
100847018	0	0	1	0
23633	8697	6839	11156	9641
200081	5320	4125	9570	8130
79140	262	190	244	216
56063	262	212	205	190
55721	142	111	163	149
149069	53	44	29	31
8668	9138	6774	17915	15214
339483	133	85	43	53
84734	26	11	26	18
3932	1	4	0	1
3065	3795	2795	6980	5843
65108	552	398	346	290
105378629	3	10	1	4
81629	312	213	202	179
100128071	117	73	81	83
55108	1806	1420	2522	2159
728116	1	1	3	0
653121	577	430	595	475
102723870	16	18	21	8
339487	916	759	1230	1046
5928	4126	3222	4048	3635
81493	1044	829	906	765
57648	3102	2371	3102	2600
8565	13707	10519	5464	4817
64766	1151	879	1845	1537
252995	4	9	10	11
105378631	5	2	5	2
3208	92	71	61	56
113452	3243	2370	2411	2071
105378632	11	4	7	9
127544	956	703	1299	1103
204	5671	4415	10357	8540
105378635	4	3	6	2
113451	697	514	221	232
112268224	19	20	3	7
55223	542	437	433	376
149076	854	654	490	413
127550	3	5	3	1
1912	7736	5859	10502	8683
100500853	265	207	386	307
101929464	10	11	13	11
7579	291	185	367	354
114784	1	0	0	0
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	0	0	0	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	3	5	3	1
2709	17	10	4	8
127534	18	14	5	1
2707	786	609	2420	2100
2701	10	6	5	7
113444	1513	1151	4249	3470
58512	7	6	0	1
653160	49	38	25	23
100506144	1266	979	1086	831
9204	736	515	1274	1016
79830	1885	1392	1857	1528
105378644	1	1	2	2
6421	10231	7607	20172	16734
9202	4247	3101	5206	4328
100861513	99	89	168	136
79932	4084	3174	4987	4272
23154	1294	879	2992	2573
339488	246	214	359	301
105378645	32	30	32	17
5690	6096	4627	11570	9731
105378646	0	0	0	0
127703	678	529	904	714
63967	1803	1227	6317	5354
192670	1639	1262	635	533
26523	1539	1203	2624	2304
192669	1428	1082	1719	1412
105378647	1	0	2	1
27285	5	2	3	1
54936	1917	1421	3207	2914
1296	81	69	15	11
27095	2980	2142	4656	3889
55700	10111	7830	20054	16702
9967	7939	6306	11599	9896
79729	389	309	264	211
55194	118	73	93	68
83931	9334	6846	15279	13066
84967	1283	975	2012	1695
127700	287	258	153	137
109616970	0	0	0	1
107984940	1	0	0	0
64960	3266	2374	5019	4199
1441	1	0	0	0
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	0	0
100422898	0	0	0	0
107984942	0	0	0	0
728431	199	142	51	45
80149	4427	3275	3336	2778
102465438	26	21	20	11
64769	1628	1263	2398	2116
100847010	5	7	9	10
105378649	54	44	50	46
79753	963	717	996	886
7802	21	19	38	29
29889	2720	2116	6118	5161
284654	0	0	0	0
54955	836	649	2303	1922
55143	3550	2581	5582	4717
284656	117	82	47	48
105378650	0	0	0	0
149175	897	662	1967	1575
79693	1939	1443	4974	4069
127687	1515	1104	3403	2762
4520	1804	1450	2804	2290
3633	806	590	1059	965
105378651	3	0	1	0
10946	4487	3496	12050	10538
2275	981	727	1032	904
51118	1841	1386	2858	2321
5453	2	0	0	2
107985103	2	1	0	3
105378653	1	2	2	2
100500801	0	0	0	0
105378655	0	0	0	0
105378654	0	0	1	0
339442	0	0	0	0
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	0	0	0
64121	2668	1989	3719	3052
100527950	1073	798	838	695
26292	1044	776	813	669
105378663	8	7	12	10
81025	23	18	24	24
54933	397	306	453	443
105378662	75	48	79	74
79647	3072	2278	5115	4374
4725	4125	3255	5974	4999
23499	21002	16845	26049	22315
643314	3480	2776	2620	2196
105378950	1	1	1	1
353500	63	39	45	33
192217	8	4	3	3
728448	15	8	13	13
8761	8394	6288	16530	13792
101929516	1068	802	2111	1824
677834	14	16	21	17
26508	281	237	200	145
84618	9	7	4	3
51440	183	126	17	17
10450	2228	1633	4019	3404
656	803	572	295	275
64064	26	9	10	6
105378666	3	4	2	1
101929536	5	1	6	2
105378951	1	0	0	0
107985740	1	2	0	0
105378665	0	1	0	0
105378667	0	0	0	1
54802	1044	813	1473	1240
4610	90	69	75	62
105378668	8	8	7	8
84879	1102	854	1294	1089
105378669	3	3	3	2
10487	17722	13706	24511	20633
5538	12881	9939	16985	14604
105378671	1	1	0	2
6018	2413	1752	2689	2162
127391	1	0	0	1
10269	5346	3961	7939	6513
1298	1203	896	297	222
107984945	0	0	0	0
64744	1267	992	2419	1992
65243	607	411	491	396
339559	182	149	228	203
105378672	12	15	15	14
64789	366	305	943	774
127396	158	101	186	147
105378673	1	1	0	0
9783	902	720	636	515
105378675	5	8	4	3
105378674	0	0	1	0
100130557	149	112	221	186
4802	1368	956	2324	1997
407034	1	0	0	0
407031	1	0	0	1
9132	151	109	26	31
105378676	0	0	0	0
163732	102	87	10	11
1503	6151	4559	13281	11091
100507178	316	244	358	268
200172	206	195	234	214
22955	2382	1842	2014	1813
100132074	174	147	46	36
101929901	15	11	12	6
105378678	16	21	24	31
1907	11	11	133	129
59269	2665	2094	3090	2660
2981	0	0	0	0
2980	0	0	0	0
22887	3319	2479	4470	3799
284716	62	48	13	7
84217	71	43	26	18
728621	297	226	252	229
79717	1656	1323	1678	1410
10465	1330	1033	2224	1858
4904	23113	17119	40477	33493
149461	1	2	0	2
64175	6940	5303	10686	9073
79078	431	337	609	535
105378683	15	7	22	11
100129924	15	12	10	4
107984946	4	4	0	2
374969	522	375	668	577
114625	380	328	692	551
51058	242	184	227	215
339539	0	2	1	0
6513	21787	16481	17339	14453
440584	41	36	10	8
440585	4	12	2	6
10969	4504	3547	12221	10402
102465439	2	1	12	3
149465	56	28	35	35
105378685	3	1	3	3
128218	1	0	1	0
149466	0	0	2	0
7075	111	91	140	127
4352	6	5	9	8
105378687	7	3	11	6
991	6143	4680	8878	7601
64834	4136	3065	9724	8234
102466723	0	1	2	2
112268225	9	12	15	13
112950	2029	1600	3097	2688
107984947	227	156	336	255
23334	4081	3170	2975	2686
100873952	69	51	76	61
102465440	5	3	4	5
81888	2061	1602	1065	925
5792	22182	16068	27716	23185
9682	2923	2281	1978	1677
100132774	253	180	188	154
6487	1628	1177	932	776
101929592	4	7	6	4
102464830	0	4	1	5
9048	402	349	154	118
105378688	13	6	12	8
101929609	160	125	351	307
9670	1860	1439	3950	3319
1802	1385	1087	5062	4371
533	3990	3020	6650	5650
8704	3301	2502	4178	3468
149473	397	289	173	146
6536	1530	1083	261	229
107984948	38	27	4	4
128209	159	129	96	54
105378952	1	0	0	0
55929	902	722	1082	914
79033	2147	1678	3006	2569
100874278	67	47	80	58
106635545	0	0	2	3
55182	2284	1840	2594	2281
107984951	3	2	5	7
100847089	2	0	0	0
107984950	684	529	748	637
79639	406	356	231	217
109623472	5	1	1	1
339541	38	16	13	7
105378690	9	2	7	6
26828	1	1	6	8
26830	1	2	11	10
11004	5587	4143	5245	4355
109623476	6	6	5	8
6202	27506	21016	34164	28567
26811	21	18	61	72
94161	29	19	14	11
94162	32	19	22	20
94163	17	18	27	22
266675	26	24	6	7
1263	1213	838	944	813
343521	253	191	148	102
149478	219	142	121	87
107984952	24	12	18	6
8643	46	36	26	14
8891	1048	793	2764	2330
79654	3810	2894	7880	6647
7389	5033	3951	8015	6655
57643	264	258	199	183
105378691	1	6	2	4
400752	1	6	1	3
84842	2	6	5	4
4595	401	298	670	539
114034	580	474	1441	1282
10420	721	583	355	289
126661	176	128	124	110
25974	2066	1602	4704	3920
5052	7658	6175	18699	15891
10327	2180	1653	2338	2055
4678	5555	4179	9564	8018
149483	96	73	104	108
60313	4698	3598	6030	5228
728963	23	19	9	15
51249	2093	1681	2910	2439
3652	544	382	445	435
105378693	1	0	0	0
23139	5379	4046	6205	5227
105378694	9	5	9	6
110117499	151	112	220	182
8503	183	139	266	215
101929626	1	0	0	0
10103	32	33	62	42
110117498	0	0	0	0
55624	5436	4159	7188	6091
541468	15	14	6	11
8438	938	768	1971	1825
10489	4364	3281	4573	3840
7388	4446	3525	4757	4036
387338	981	749	1500	1221
2166	154	98	79	70
729041	24	9	13	12
101929651	0	2	7	6
127343	23	21	4	2
105378696	1	1	0	0
100507423	160	120	190	154
148930	0	1	0	1
8569	1635	1226	2187	1880
148932	559	478	773	708
105378697	3	2	1	2
64756	1378	1024	2006	1727
374973	3	4	1	0
100130197	250	157	300	268
9813	8189	6533	10878	8996
105378698	32	26	55	49
105378699	0	0	0	0
1580	0	1	0	0
163720	0	0	1	0
1579	0	0	0	0
260293	27	37	11	11
199974	0	0	3	4
284541	2	1	0	1
105378701	24	13	26	27
100874253	2	3	6	4
10158	2521	1982	4047	3484
6886	1	1	0	0
6491	2144	1682	4857	4180
51727	7020	5044	12518	10066
102724077	130	84	48	35
2301	3	4	5	3
84793	153	135	159	146
2306	46	27	44	40
107984953	0	0	0	0
388630	0	0	0	0
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	0	0
54558	1	0	1	0
84871	0	0	0	0
79656	0	0	0	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	0	0	0	0
105378709	0	0	0	0
107984955	0	1	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	1	0
63950	1	0	0	0
105378714	0	0	3	0
11124	2848	2337	4494	3766
105378715	16	17	14	17
112268262	5	4	10	7
