GeneID	control	control	control	control	perturbed	perturbed	perturbed	perturbed
116983	384	550	405	389	718	889	769	679
102465434	0	1	0	0	1	0	0	0
109623456	3	2	1	1	2	4	4	2
126789	264	394	324	365	442	589	418	438
54973	1915	2367	1740	1852	1916	2893	2416	2607
102465435	3	2	8	3	8	13	6	10
80772	495	745	538	685	587	911	638	622
83756	12	3	11	1	4	6	4	5
1855	1140	1314	1087	1081	1257	1889	1484	1578
102466740	1	4	4	1	3	1	2	4
54587	4	7	8	8	13	14	15	27
54998	1773	2414	1751	2023	2175	3326	2645	2581
81669	1752	2357	1654	1585	2373	2828	2702	2465
148413	390	485	401	411	459	703	581	550
55052	1783	2063	1401	1665	1605	2464	2162	2068
107984868	0	0	2	0	0	0	1	1
441869	4	2	0	0	0	2	0	0
105378585	0	0	0	0	0	0	0	0
643965	0	0	0	0	0	0	0	0
102724312	0	0	0	0	0	0	0	1
107985729	0	0	0	0	0	0	0	0
64856	4	20	16	10	15	37	16	18
219293	18	39	28	23	29	53	32	44
83858	1498	1751	1225	1372	1817	2580	2054	2302
55210	1715	2244	1429	1690	1784	2705	2119	2572
339453	25	30	40	22	21	22	35	33
29101	1956	2254	1580	1952	1769	2560	2241	2370
643988	14	34	23	15	26	50	31	31
105378586	2	2	1	0	2	1	4	3
142678	348	515	348	366	525	701	554	621
8510	27	35	25	26	28	53	31	36
984	1389	1670	1276	1340	1410	1950	1706	2016
728661	1222	1492	1132	1264	1343	1747	1578	1738
8511	4	3	2	0	5	8	9	13
728642	824	934	685	737	823	1104	972	1111
9906	353	469	336	355	411	574	499	516
112268218	120	164	117	126	121	204	153	159
65220	1854	2168	1614	1884	1938	2752	2307	2496
2782	10538	11811	8689	9826	10722	15573	13345	14984
105378949	6	1	2	5	3	5	6	6
163688	1	4	2	0	8	3	8	13
339456	5	2	6	11	1	19	8	10
85452	0	1	0	0	1	0	0	0
107984872	0	0	0	0	0	0	0	0
105378589	0	0	0	0	0	0	0	0
2563	0	0	0	0	0	0	0	0
105378590	0	0	0	0	0	0	0	0
105378591	0	0	0	0	0	0	0	0
5590	47	49	44	51	78	104	86	86
100506504	2	3	3	0	1	7	11	7
199990	547	655	525	613	765	1217	925	913
112268219	49	60	47	44	80	106	73	65
105378593	0	6	0	0	0	1	0	0
6497	1467	1918	1382	1580	1919	2875	2341	2801
79906	62	67	44	54	50	67	62	75
100129534	1	2	4	5	8	10	3	8
11079	2855	3427	2594	2840	2833	4688	3813	4211
5192	500	506	441	485	408	625	576	638
9651	5	9	7	17	23	18	14	17
55229	785	748	678	699	715	1137	950	977
388585	0	0	0	0	0	4	0	0
115110	97	105	76	89	91	138	102	100
8764	451	508	397	436	380	537	449	470
100996583	2	0	1	0	0	2	2	0
127281	1503	1907	1388	1512	1119	1702	1399	1387
79258	192	270	178	207	127	199	185	169
105378597	0	0	0	0	0	0	0	0
100287898	0	0	0	1	0	3	2	3
105378603	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0
107985732	0	0	0	0	0	0	0	0
105378600	0	0	0	0	0	0	0	0
105378598	0	0	0	0	0	0	0	0
107984904	0	0	0	0	0	0	0	0
105378599	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0
440556	0	0	0	0	0	0	0	0
63976	0	5	0	2	0	0	0	0
100422968	0	0	0	0	0	0	0	0
105378606	0	0	0	0	0	0	0	0
107984909	0	0	0	0	0	0	0	0
105378605	0	0	0	0	0	0	0	0
105378604	6	0	1	1	2	4	11	5
27237	16	16	22	28	23	23	31	19
1953	571	827	674	640	598	752	642	670
105378608	0	0	0	0	0	0	0	1
693135	1	2	0	0	0	0	2	1
105378607	0	0	0	0	0	0	0	0
127262	1949	2458	1588	1950	1853	2867	2318	2521
49856	544	693	481	536	479	790	685	640
7161	4	6	4	7	4	2	5	1
105378610	0	0	0	0	0	0	2	1
105378609	0	0	0	0	0	0	0	0
57212	597	737	558	618	692	908	785	905
148870	0	0	0	0	0	0	2	0
388588	1	2	2	5	11	14	16	12
57470	1206	1439	1100	1097	1187	1835	1487	1619
9731	684	733	565	686	713	961	851	975
1677	260	258	242	254	293	349	334	342
107984910	7	7	10	3	7	19	17	8
339448	438	608	490	513	584	737	642	706
100133612	6	3	4	13	4	4	11	8
728716	0	0	0	0	0	0	0	0
105376672	0	0	0	0	0	0	0	0
105376673	0	0	0	0	0	0	0	0
284661	0	0	0	0	0	0	0	0
105376674	0	0	0	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0
107985376	1	0	0	0	0	0	0	0
55966	0	0	0	0	0	0	0	0
105376680	0	0	0	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0
105376686	0	0	0	0	0	0	0	0
100616421	0	0	0	0	0	0	0	0
261734	221	208	203	227	249	323	286	286
8514	32	21	18	38	6	16	13	7
26038	0	3	3	1	0	0	0	3
105376687	0	0	0	0	0	0	0	0
6146	10057	11839	8907	9623	11592	17367	15946	14953
107985733	115	123	86	119	137	188	157	167
102724450	2	10	5	3	5	10	15	8
388591	111	107	122	93	159	206	250	198
23463	2582	3023	2104	2625	2377	3473	3083	3244
148645	0	6	3	0	7	7	9	6
390992	0	0	0	0	0	0	0	0
387509	113	141	114	126	149	220	186	181
11332	2043	2407	1796	1979	2002	3205	2509	2812
54626	656	830	578	679	998	1275	1168	1127
83715	28	41	30	22	55	73	55	55
100422975	0	0	0	0	0	0	0	0
8718	167	239	153	164	242	409	324	273
57449	1492	1844	1429	1476	1710	2437	2086	2278
79707	610	801	608	584	696	1019	956	1158
80835	0	0	0	0	0	0	0	2
107984912	0	0	0	0	0	0	0	0
3104	157	197	118	155	150	266	210	200
9903	1415	1767	1188	1464	1906	2764	2296	2522
107984913	8	9	4	5	6	6	6	13
148479	485	583	320	439	483	744	603	653
90326	649	781	603	611	647	1009	809	821
55735	1503	1605	1174	1425	1595	2260	1940	2155
100505887	0	0	0	0	0	0	0	0
110841581	2	4	3	0	1	1	0	4
23261	674	856	528	620	569	758	703	652
105376692	0	0	0	0	0	0	0	0
102725193	0	0	0	0	0	0	0	0
101928836	0	0	0	0	0	0	0	1
105376691	0	0	0	0	0	0	0	0
105376689	0	2	0	0	1	0	1	2
9341	3441	4202	2983	3634	3825	5509	4921	5240
8863	76	81	70	77	97	126	129	129
10911	0	0	0	0	0	0	0	0
3604	3	2	1	1	4	5	2	5
11315	5745	6496	4730	5380	5221	7817	6498	6685
54206	1222	1397	928	1259	3553	4752	4613	4524
107984915	0	0	0	0	0	0	0	0
102724539	0	0	0	0	1	0	1	1
105376695	0	0	0	0	0	0	0	0
50651	19	30	10	20	27	30	16	27
473	1332	1688	1208	1431	1406	1851	1793	2015
102724552	0	1	0	1	0	0	0	0
106632271	0	0	0	0	0	0	0	0
2023	49154	55840	39403	46472	36721	57534	47569	53070
102465436	2	1	77	5	3	2	3	6
100505975	3	3	5	7	6	10	8	15
112268261	0	0	0	0	0	0	0	0
765	0	0	0	0	0	0	0	0
155184	0	0	0	0	0	1	0	0
6518	0	0	0	0	0	0	0	0
80045	91	214	120	146	228	223	195	229
106614088	327	455	294	323	418	536	530	394
407040	8	7	6	7	12	10	10	9
102724571	67	79	63	62	39	55	45	42
9563	1312	1602	1176	1302	1359	1914	1595	1983
80176	759	915	616	774	1006	1458	1212	1268
100506022	27	30	24	48	17	26	17	42
84275	322	409	289	360	350	518	473	459
199953	414	523	353	439	526	775	664	695
107985734	9	14	5	12	7	9	13	10
105376712	0	0	0	0	0	0	0	0
5293	434	551	433	451	578	879	720	850
644997	0	0	0	0	0	0	0	0
101929074	9	9	6	7	25	34	24	24
22883	4555	5686	4076	4570	4479	6495	5750	5987
56998	614	718	510	582	408	645	501	527
105376717	102	107	86	97	86	106	89	102
84328	526	793	527	603	821	1073	1008	1157
64802	277	311	198	266	246	405	366	331
113391335	0	0	0	0	1	0	0	0
100847055	0	0	0	0	0	0	0	2
116362	4	1	0	1	0	0	0	0
10277	1103	1299	1006	1208	1026	1594	1434	1614
23095	1432	1728	1256	1392	1805	2221	2107	2507
105376725	0	0	0	0	1	4	0	0
5226	14159	16228	11604	14394	9097	13662	11426	12874
100526739	119	159	107	97	140	190	187	206
378708	121	159	109	106	148	199	183	217
1325	7	6	2	7	6	4	11	9
1676	1735	1963	1448	1667	1650	2427	2124	2493
5195	585	763	525	512	561	861	647	795
54897	33	63	53	56	26	51	33	34
105376733	0	0	0	0	0	0	0	0
105376735	0	0	0	0	0	0	0	0
148345	0	0	0	0	0	0	0	0
23435	4221	4589	3588	3954	4592	6342	5803	6217
10747	7	11	12	9	25	24	26	31
6723	3764	4470	3307	3695	4034	6320	4994	5521
5394	2130	2350	1798	2150	2428	3585	3266	3298
105376736	112	115	89	109	114	148	165	155
2475	1899	2071	1593	1928	1797	2504	2433	2708
100873935	27	41	35	36	37	41	42	42
10218	1	0	1	0	0	0	0	1
29914	487	603	484	557	531	781	713	805
105376737	0	0	0	0	0	0	0	0
105376739	0	0	0	0	0	0	0	0
105376740	0	0	0	0	0	0	0	0
57540	0	2	2	7	1	2	2	2
112268221	0	0	0	0	0	0	1	0
101929181	0	0	0	0	0	0	0	0
26232	13	9	16	9	5	15	14	18
93611	216	311	219	247	292	445	392	390
26270	79	75	48	67	66	128	104	113
10459	609	737	520	621	618	883	757	718
374946	4	13	6	11	9	17	13	20
57085	671	802	560	645	411	658	511	558
284498	93	79	67	88	63	84	65	81
102724659	0	0	0	0	0	0	0	0
4524	363	387	268	371	237	360	331	368
1185	336	357	289	319	279	405	352	398
100379251	46	55	42	47	58	52	44	51
4878	5	7	1	3	9	9	5	2
4879	1	0	1	0	0	3	0	0
26829	0	3	0	0	0	0	0	0
90231	1588	1886	1529	1496	1604	2432	1935	2127
5351	8403	10152	7599	8568	10386	15755	13497	14474
9927	3370	3975	2879	3543	3508	5166	4604	5047
60672	472	572	455	464	501	769	523	606
102466982	4	2	3	1	2	3	2	2
943	2	5	3	1	0	3	1	2
102465836	0	1	1	0	3	0	1	0
7133	399	531	415	431	172	313	261	261
100616438	0	0	0	0	0	0	0	0
107984917	0	0	2	0	1	0	1	0
55187	858	898	716	840	816	1087	1115	1404
677885	3	5	1	4	1	4	4	2
105376744	2	5	0	0	0	0	0	0
9249	670	808	591	710	893	1338	1097	1280
102466722	3	0	2	0	0	1	1	1
343066	0	0	0	0	0	0	0	0
126767	0	0	0	0	0	0	0	0
93190	0	0	0	0	0	0	0	0
390999	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0
343069	0	0	1	0	0	0	0	0
65122	0	0	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	0
441871	0	0	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0
649330	0	1	0	0	0	0	0	0
441873	0	0	0	0	0	0	0	0
649324	0	0	0	0	0	0	0	0
440563	0	0	0	0	0	0	0	0
645354	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0
101060301	0	0	0	0	0	0	0	0
343070	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0
391002	0	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0
126755	0	0	0	0	0	0	0	0
102724856	0	0	0	0	0	0	0	0
107984918	0	0	0	0	0	0	0	0
10630	0	0	0	0	0	0	0	0
107984919	0	0	0	0	0	0	0	0
105378612	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0
7799	644	773	591	612	922	1208	1131	1229
23254	67	80	74	75	26	63	64	57
107985467	0	0	0	0	0	0	0	0
107985468	0	0	0	0	0	0	0	0
105376762	0	0	0	0	0	0	0	0
105376759	0	0	0	0	0	0	0	0
107985469	0	0	0	0	0	0	0	0
200197	4	1	5	4	3	3	8	5
55092	323	456	315	358	521	830	615	640
727684	1	0	4	0	0	2	0	1
114827	5	2	1	2	1	5	5	4
101927417	1	4	0	0	0	2	1	0
101927441	5	5	2	8	4	7	6	10
79180	4128	4799	3538	4322	3112	4756	3785	4077
11330	3	1	0	0	0	0	0	4
63036	0	0	0	2	0	0	0	0
105376767	0	0	0	0	0	0	0	0
51032	3	4	4	1	0	8	0	4
842	285	296	254	241	179	241	180	280
23341	287	383	268	334	339	460	429	487
107397391	0	0	0	0	0	0	0	0
79814	55	49	53	60	62	109	85	89
84301	547	804	614	646	919	1147	1111	1340
6248	96	114	98	118	142	156	163	224
23207	1625	2014	1451	1616	1472	2219	1935	2047
284723	35	47	28	30	40	40	40	18
110806303	28	33	20	29	21	32	32	18
388595	4	3	7	2	2	6	3	7
54751	8426	9660	7132	8586	9409	14502	11746	13029
440567	145	183	141	183	196	301	262	231
729614	83	110	59	67	92	142	114	91
23013	1082	1275	987	1156	1372	1888	1733	2074
7709	775	976	737	818	990	1464	1210	1296
149563	2	0	0	0	0	0	0	0
27129	0	0	0	0	0	0	0	0
1187	1	0	0	1	0	0	0	0
1188	3	2	2	3	2	3	0	0
348487	16	18	5	22	10	19	12	13
1969	5265	6102	4666	5216	6375	9178	7737	8254
101927479	11	7	14	17	18	30	26	5
128272	60	98	74	57	90	151	97	132
101927546	14	7	16	14	10	13	7	15
79363	63	77	54	56	94	87	90	109
54455	500	653	418	597	545	765	661	693
26099	3694	4037	3185	3589	3493	5203	4660	4931
374955	1563	1891	1366	1626	1438	2342	1856	2114
55707	2896	3660	2458	3091	2466	3828	3197	3283
107984921	6	10	7	8	7	16	9	17
114819	24	28	44	18	64	80	60	61
26871	0	0	2	0	0	0	0	1
107985757	0	0	0	0	0	0	0	0
100132147	2	5	4	5	0	8	8	4
107985758	1	2	1	1	0	0	3	1
7195	0	0	0	0	0	0	0	0
55672	420	420	390	370	501	614	557	643
105376794	245	313	224	192	277	322	313	330
84809	204	206	156	178	182	261	261	223
11209	7	6	4	2	6	14	10	9
107985736	0	0	0	0	0	1	1	1
26869	1	0	3	0	0	0	0	1
107985759	0	0	0	0	0	0	0	0
284729	0	0	0	0	0	0	0	0
100189045	0	0	0	0	0	0	0	0
6060	1	0	3	0	0	0	1	0
11223	0	0	2	0	1	3	0	2
100500876	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0
112267871	8	5	2	3	0	3	3	3
7193	0	2	0	0	0	0	1	0
100189183	0	0	0	0	0	0	0	0
105376805	40	58	42	45	57	55	44	39
791226	0	0	0	1	0	0	1	0
26870	1	0	2	0	0	0	1	1
9696	430	504	411	470	399	525	400	427
4237	1941	2399	1882	2018	1142	1893	1443	1474
105376806	491	711	544	572	326	549	408	442
23400	1444	1809	1235	1359	2070	3178	2442	2870
6390	2218	2568	1828	2125	1841	2903	2473	2698
11240	1	1	2	4	1	0	0	1
105376808	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0
29943	0	0	0	1	0	0	3	1
51702	0	0	0	0	0	0	0	0
100616188	0	0	0	0	0	0	0	0
23569	0	0	0	0	0	0	0	0
353238	0	0	0	0	0	0	0	0
55920	4002	4895	3347	4122	4127	5887	5026	5332
55160	205	224	161	180	183	216	181	212
107984028	0	0	0	0	0	0	0	0
81569	1	0	0	2	0	0	0	0
105376809	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0
84966	0	0	0	0	0	0	0	0
105376814	0	0	0	0	0	0	0	0
127707	0	0	0	0	0	0	0	0
5081	0	0	0	0	0	0	0	0
80834	0	0	0	0	0	0	0	0
8659	533	569	440	472	314	445	393	401
100616120	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0
126917	1519	1690	1261	1487	2832	3864	3363	3825
105376815	0	0	0	0	0	0	0	0
23352	4053	4509	3625	3878	3537	4844	4580	5462
101927895	117	160	111	104	145	171	155	203
23065	2557	3182	2162	2601	3013	4205	3781	4309
51154	2105	2513	1812	2222	2228	3298	2783	3002
246181	1	5	1	0	3	4	3	4
22977	7	5	7	2	7	6	7	5
100506730	28	45	38	23	32	34	37	34
8574	721	935	704	839	776	1081	826	966
54896	396	518	355	342	493	685	570	608
832	6724	7656	5311	6588	6756	10222	8479	9012
105376819	0	1	0	0	0	0	1	0
105376818	0	0	0	0	0	0	0	0
105376817	0	0	0	0	0	0	0	0
105378614	0	0	0	0	0	0	0	0
440574	1034	1147	851	907	1142	1710	1515	1434
100532736	1094	1415	1009	1109	1112	1675	1437	1446
644068	34	40	15	20	35	46	65	32
4681	513	712	484	597	446	706	557	606
3362	0	0	0	0	0	0	0	0
255104	165	211	131	183	106	182	152	158
54546	0	0	0	0	0	0	0	0
105376823	0	0	0	1	0	0	0	0
23252	214	298	196	216	401	609	554	620
30814	0	0	0	0	0	0	0	0
5320	0	0	0	0	1	0	0	0
5322	8	4	5	2	10	10	20	13
26279	0	0	0	0	0	0	0	0
64600	0	0	0	0	0	0	0	0
391013	0	0	0	0	0	0	0	0
127733	1	1	2	2	2	0	4	1
101928017	0	0	0	0	0	0	0	0
105376825	0	0	0	0	0	0	0	0
105376826	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0
127731	0	0	0	0	0	0	0	0
339505	0	0	0	0	0	0	0	0
55450	31	56	31	22	21	36	31	17
79594	883	1082	764	862	886	1256	1089	1249
163933	1	0	0	0	0	1	0	0
978	6	4	0	4	0	0	1	0
65018	552	629	445	603	374	526	454	477
102464833	9	12	12	25	8	6	6	7
100861548	946	1103	737	937	740	1170	914	1008
1650	8677	10393	7601	8968	7816	12155	10131	10414
57576	13	11	9	9	6	6	9	4
400745	121	158	84	130	113	214	169	177
112268222	565	659	467	593	643	952	866	820
50809	2515	2798	2163	2573	2945	3948	3957	3932
8672	1879	2250	1775	1824	2167	3005	2758	3334
105376830	0	0	0	0	7	2	3	5
105376829	0	0	2	2	0	0	0	0
100302155	0	0	0	0	0	0	0	0
1889	16093	19854	14481	16649	11845	17817	14906	16720
100506801	3	0	1	5	2	5	1	4
105376832	0	0	0	0	0	0	0	0
84224	88	105	87	93	109	159	124	134
249	7	9	4	4	4	6	0	7
105376834	0	0	0	0	0	0	0	0
5909	4	3	0	3	7	4	10	7
84196	1550	2014	1662	1444	2332	3133	3060	3212
401944	4609	6569	4968	5051	5204	8735	7045	7538
3339	47972	56930	50347	53595	55656	77106	72885	89441
23436	6	1	0	1	3	11	0	3
10136	1	1	0	0	1	2	0	0
101928043	6	5	7	13	2	2	4	8
29092	159	191	114	112	102	198	149	163
112268223	9	9	4	11	8	9	7	10
998	8048	9263	6641	8023	8622	12488	11283	12099
54361	5	3	2	4	1	3	3	5
105376845	2	1	0	0	3	2	2	2
105376850	0	0	0	0	3	1	0	3
107985377	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0
9923	774	872	678	746	924	1181	1147	1223
2046	0	0	0	0	0	0	0	0
102466615	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0
714	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0
2048	2812	3075	2390	2718	2262	3430	2905	3299
100616391	0	0	0	0	0	0	0	0
100422914	81	95	68	79	74	96	97	92
646262	0	0	0	0	0	0	0	0
729059	0	0	0	0	0	0	0	0
23028	2497	3110	2103	2572	2990	4383	3849	4249
100422866	0	0	0	0	0	0	0	0
7798	3329	3992	2825	3632	4066	5240	5114	5925
3352	84	120	88	109	141	227	244	214
100996511	8	16	26	5	35	46	48	45
10236	3117	4371	3462	3281	4964	6675	6340	6999
80818	231	309	208	222	217	278	274	349
148898	25	40	30	38	17	44	25	33
6920	4	2	3	9	2	2	6	13
55616	62	77	50	62	46	84	65	93
1870	36	52	41	43	32	66	54	41
101928163	1	1	1	2	2	4	1	2
105376859	3	2	0	1	1	4	4	3
3399	4876	5709	4147	4982	4368	6956	5378	5562
107984928	0	0	0	0	0	0	0	0
259283	0	2	0	0	0	0	0	0
6135	17851	20900	15252	17153	18020	28156	24101	23526
6924	1562	1866	1312	1666	1939	2616	2305	2638
100506963	113	153	106	142	135	217	199	216
57095	740	855	684	895	798	1145	940	959
105376860	530	586	446	464	491	753	603	676
11313	2838	3326	2591	2822	3023	4968	3684	4028
2582	878	1085	779	882	856	1256	1017	1034
3155	478	609	378	497	368	539	442	466
105376861	0	0	0	0	0	0	0	0
2517	104	139	76	99	103	180	144	125
1269	0	0	0	0	0	0	0	0
107984929	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0
55629	1077	1640	1430	1074	2096	2898	2792	2972
10772	1267	1758	1530	1332	2397	3054	3028	3154
105378615	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	0
107984931	0	0	0	0	0	0	0	1
127294	1	3	9	0	3	1	7	2
107985737	0	0	0	0	0	0	0	0
105376864	0	0	0	0	0	0	0	0
58985	0	0	0	0	0	0	0	0
163702	0	0	0	0	0	0	0	0
284632	0	0	0	0	0	0	0	0
105376871	0	0	0	0	0	0	0	0
57822	0	2	0	0	4	3	0	0
90529	125	143	102	151	80	112	120	109
57185	376	413	363	413	208	315	250	372
100750325	0	0	0	0	0	0	0	1
11123	30	40	31	33	32	48	43	47
100506985	2	2	1	2	1	1	1	2
400746	0	0	0	0	1	0	0	0
10250	1880	2066	1614	1880	2159	3044	2678	2961
25932	11335	14414	10831	11868	18054	23167	22776	24416
105376876	0	0	0	0	0	0	1	0
864	1	0	3	4	2	2	1	2
102465437	0	0	0	0	0	0	0	0
107984932	0	0	0	0	0	0	0	0
105376878	0	0	0	0	0	0	0	0
100616365	0	0	0	0	0	0	0	0
105376879	0	0	0	0	0	0	0	0
25949	491	671	609	510	787	1061	1038	1044
57035	532	690	604	458	889	1223	1076	1058
105376882	0	0	0	0	0	0	0	0
6007	4	9	5	9	7	7	4	6
23585	1873	2083	1502	1797	1876	2587	2255	2392
6006	810	889	645	807	828	1200	1023	1073
55219	547	643	482	535	660	933	771	838
26119	792	886	626	798	429	735	618	585
57134	10	8	6	1	0	2	0	1
57190	5568	6341	4828	5264	3566	5233	4439	5019
56181	533	652	473	580	522	793	683	690
646471	109	127	94	106	131	146	134	157
79000	186	204	146	173	182	290	227	277
164091	234	274	216	223	287	423	366	430
3925	4647	5849	4346	4879	5366	8083	7157	7055
100500808	437	446	370	400	399	632	600	559
105376885	0	0	0	0	0	1	0	0
5051	181	236	199	221	197	343	282	324
101928216	0	2	1	3	0	0	0	0
2134	0	0	1	1	0	2	0	0
7780	0	1	0	0	0	0	0	0
105376910	0	0	0	0	0	0	0	0
84676	0	0	0	0	0	0	1	0
149420	54	92	72	43	101	134	105	119
105376886	0	0	1	0	0	0	0	0
79927	6	21	23	21	23	13	15	14
110806296	0	0	0	0	0	0	0	0
51042	593	778	527	714	716	1009	800	778
10256	4	0	0	2	5	7	5	4
378807	0	0	0	0	0	0	0	0
101928303	0	4	2	0	0	2	0	1
64793	485	588	415	475	452	721	645	683
83442	10158	12273	9026	10421	9006	14968	11797	12337
91544	167	178	108	143	159	228	194	162
1043	0	0	0	0	0	0	0	0
55057	2	0	0	0	1	2	2	3
257101	0	0	0	0	0	0	0	0
79727	0	0	0	0	0	0	4	0
79947	1040	1188	858	962	1145	1679	1515	1696
101928324	3	7	1	1	3	5	5	3
3151	7456	9044	6108	7493	6955	10428	8742	9112
6195	403	492	343	364	268	423	372	430
100302190	0	0	0	0	0	0	0	0
105376888	0	0	0	0	0	0	0	0
101928728	11	8	7	7	5	18	12	12
8289	1625	1925	1389	1650	1936	2520	2279	2675
55650	133	140	128	119	130	205	119	178
84243	635	695	473	630	757	1032	888	961
2810	2	4	1	1	0	1	0	3
54707	767	888	700	788	786	1220	1007	1042
63906	311	399	265	342	294	430	351	396
10726	5934	6633	4941	5715	5691	8401	7067	7786
8431	0	0	0	0	0	0	0	0
126695	0	0	0	0	0	0	0	1
388610	861	1122	931	1099	674	852	835	718
115572	7	18	6	24	35	94	50	58
101928391	3	0	1	0	1	0	0	0
6548	1569	1837	1270	1489	1447	2252	1901	2204
102723760	0	2	5	0	0	0	0	0
105376890	0	0	2	0	0	0	0	0
23038	834	845	630	802	697	956	816	900
84065	872	1119	808	883	964	1527	1129	1274
644961	24	15	11	11	27	20	17	37
84958	0	1	1	3	0	0	0	0
9064	266	330	247	307	366	507	499	440
8547	3	0	0	0	0	0	1	0
388611	0	0	0	0	0	0	0	0
2827	58	94	81	72	63	90	52	76
10163	2415	2863	2099	2560	2067	2651	2538	2776
105376892	0	0	0	0	0	0	0	0
27245	269	317	265	296	273	473	347	355
2268	0	0	0	0	0	0	0	0
111216282	0	0	0	0	0	0	0	0
2537	381	408	292	323	182	227	222	228
199870	76	81	69	77	56	100	100	103
23673	2235	2657	1910	2359	2459	3295	3126	3392
5511	1236	1515	1082	1241	1671	2443	2228	2209
677774	0	0	0	1	0	0	0	1
