GeneID	control	control	control	control	perturbed	perturbed	perturbed	perturbed
126792	1537	1787	1804	1778	1890	1892	910	1904
388581	4	3	4	6	17	2	0	1
118424	1593	1810	1788	1545	1761	1855	962	1710
101928895	16	10	17	21	34	17	11	28
6339	44	59	55	55	57	40	16	40
116983	1154	1096	1115	1159	1271	1051	339	901
102465434	0	0	0	2	0	0	0	0
109623456	2	2	1	0	5	0	0	2
126789	535	549	526	609	430	520	103	336
54973	2144	2433	2235	1851	2113	2046	888	1883
102465435	2	1	3	3	3	1	0	4
80772	1074	984	1032	1143	842	929	207	738
83756	105	111	127	86	110	148	40	121
1855	2056	1743	2026	2033	1828	1549	670	1731
102466740	1	0	1	0	0	0	0	0
54587	375	275	291	323	370	281	90	333
54998	2549	2358	2341	3253	2218	2966	726	2032
81669	1387	1345	1584	1000	1723	1379	1031	1492
148413	1210	1270	1267	859	1328	1514	901	1315
55052	4420	4688	4721	3164	4898	5519	3394	4592
107984868	5	0	1	0	2	1	3	7
441869	3	6	1	2	4	3	3	2
105378585	2	0	3	2	0	3	0	0
643965	0	0	2	0	0	0	0	0
102724312	36	28	43	32	45	62	28	30
107985729	7	14	4	14	7	6	0	7
64856	1136	1070	1099	1426	1225	1210	347	1206
219293	95	95	81	90	72	82	27	80
83858	1109	991	994	1018	969	845	441	762
55210	1748	1669	1673	1897	1552	1493	606	1346
339453	6	3	8	17	0	0	2	0
29101	5769	6192	6395	4103	5913	5947	5851	5034
643988	1630	1784	1594	1744	1540	1769	356	1608
105378586	64	50	44	95	55	36	8	41
142678	835	861	921	927	1053	917	416	938
8510	93	96	98	82	101	120	22	87
984	1300	1283	1331	949	1238	1043	819	1176
728661	1788	1767	2043	1347	2166	1475	1560	1924
8511	5	4	4	6	4	9	2	3
728642	849	899	841	672	897	743	547	752
9906	983	1033	1134	711	1187	970	989	1058
112268218	174	192	211	168	163	168	118	188
65220	1728	1818	1953	1548	1720	1487	779	1684
2782	4901	5087	5454	3433	10158	7565	7324	8590
105378949	68	71	55	44	71	35	20	83
163688	3	2	1	3	14	4	1	0
339456	344	376	384	318	392	424	81	349
85452	2	3	0	1	0	0	0	0
107984872	3	2	3	6	5	0	2	1
105378589	0	0	0	0	0	0	0	0
2563	3	3	3	5	4	18	3	8
105378590	0	0	2	0	0	0	0	0
105378591	3	9	2	5	11	4	2	2
5590	587	636	672	504	668	591	457	710
100506504	17	11	12	25	24	23	4	11
199990	1049	1089	965	1142	1186	1396	440	1157
112268219	220	205	195	265	175	143	52	167
105378593	2	4	1	0	0	2	0	8
6497	2021	2106	2374	1758	2217	1533	1074	2388
79906	145	150	151	114	130	124	59	181
100129534	48	50	52	23	37	57	16	41
11079	5364	5415	5598	4340	4255	4411	3197	4425
5192	2705	2788	2801	2492	1147	1124	477	1096
9651	22	25	30	26	7	13	6	10
55229	766	728	689	553	786	715	401	847
388585	0	2	0	1	1	0	0	0
115110	1	6	3	0	1	4	0	4
8764	2	2	3	4	5	5	4	4
100996583	6	13	14	4	7	6	3	12
127281	798	804	848	843	915	983	415	903
79258	105	123	117	132	146	134	33	132
105378597	0	0	0	0	0	0	0	0
100287898	3	15	3	8	16	4	2	8
105378603	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0
107985732	0	0	0	0	0	0	0	0
105378600	0	0	0	0	0	0	0	0
105378598	0	0	0	0	0	6	0	0
107984904	0	0	0	0	0	0	0	0
105378599	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0
440556	0	0	0	0	0	0	0	0
63976	2	2	1	4	3	1	5	1
100422968	0	0	0	0	0	0	0	0
105378606	1	0	0	0	0	0	0	0
107984909	2	2	2	1	6	4	0	6
105378605	0	0	0	0	0	0	0	0
105378604	0	0	0	0	0	3	0	0
27237	717	660	662	667	587	592	234	610
1953	19	20	21	16	23	20	12	13
105378608	0	0	0	1	0	0	0	0
693135	0	0	0	0	0	0	0	0
105378607	0	0	0	0	0	0	0	0
127262	1464	1500	1568	931	1357	1256	935	1222
49856	434	502	484	312	469	432	182	403
7161	46	29	41	34	69	67	36	73
105378610	4	2	5	6	4	3	9	2
105378609	0	0	0	0	0	0	0	0
57212	523	513	599	453	653	523	458	648
148870	3	1	1	0	4	0	0	1
388588	27	15	4	20	7	15	1	9
57470	2196	2253	2355	2010	2434	2270	1654	2245
9731	912	920	1002	673	1076	704	866	937
1677	273	271	330	242	232	260	184	292
107984910	3	4	4	2	0	1	1	9
339448	764	802	854	532	624	557	592	635
100133612	10	11	3	2	1	12	2	6
728716	0	0	0	0	0	0	0	0
105376672	0	0	0	0	0	0	0	0
105376673	13	38	30	20	12	19	15	23
284661	0	1	0	2	2	1	1	0
105376674	0	0	0	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0
107985376	0	0	0	0	0	0	0	0
55966	0	0	0	0	0	0	0	0
105376680	0	0	0	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0
105376686	0	0	0	0	0	0	0	0
100616421	0	0	0	0	0	0	0	0
261734	248	268	309	215	268	171	120	276
8514	344	361	362	305	474	340	161	506
26038	17	20	10	13	19	29	8	17
105376687	0	0	2	0	0	0	0	0
6146	6542	6215	6685	4223	6966	6652	8252	6550
107985733	9	5	2	1	2	4	16	4
102724450	10	12	17	6	13	11	7	11
388591	136	127	158	82	192	190	110	161
23463	1559	1561	1688	1051	2545	1905	2046	2026
148645	9	9	12	20	8	28	14	9
390992	0	0	0	0	0	0	0	0
387509	8	0	5	8	22	7	1	12
11332	1728	1865	1766	1249	1480	1526	870	1320
54626	8	15	5	4	3	3	0	11
83715	15	14	19	13	36	33	9	26
100422975	0	0	0	0	0	0	0	0
8718	4	4	11	3	16	9	3	6
57449	19	31	27	18	41	29	10	51
79707	1351	1363	1481	856	843	706	744	760
80835	7	20	10	8	15	16	1	6
107984912	0	2	1	0	1	2	1	0
3104	332	359	348	351	342	326	194	342
9903	1135	1013	1161	974	1094	912	496	1108
107984913	3	7	16	4	16	3	8	2
148479	319	367	401	268	417	292	266	328
90326	995	1070	1026	800	949	954	378	954
55735	1949	2024	2084	1367	1818	1437	1228	1797
100505887	0	0	0	0	0	0	0	0
110841581	36	78	72	38	42	39	73	65
23261	1240	1256	1300	855	1351	1309	1335	1209
105376692	0	0	0	0	0	0	0	0
102725193	0	0	0	0	0	0	2	0
101928836	0	1	0	0	2	0	0	1
105376691	0	0	0	0	0	0	0	0
105376689	17	37	30	21	51	32	55	31
9341	1850	1940	2166	1103	1739	1528	1790	1306
8863	613	626	753	407	692	395	628	452
10911	0	4	1	0	1	11	9	0
3604	0	1	2	0	2	0	0	0
11315	8074	8177	8645	6724	8220	8453	8360	9288
54206	851	882	1021	656	720	623	713	671
107984915	0	0	0	0	0	0	0	0
102724539	0	0	0	0	0	0	0	0
105376695	0	0	0	0	0	0	0	0
50651	0	0	3	3	0	0	0	0
473	541	625	693	413	635	438	424	646
102724552	10	7	6	0	0	4	6	1
106632271	0	0	0	0	0	0	0	0
2023	31361	32475	34050	26378	26532	28128	16158	23833
102465436	0	0	0	1	0	0	0	0
100505975	51	37	46	34	79	72	78	30
112268261	1	3	0	1	2	0	9	0
765	0	0	0	0	0	0	0	0
155184	0	0	2	0	2	0	0	0
6518	2	0	1	0	0	0	0	2
80045	455	423	498	365	492	363	325	424
106614088	194	184	246	142	187	178	217	193
407040	1	0	0	1	0	0	0	1
102724571	62	35	55	22	71	51	37	46
9563	1072	1117	1151	861	1163	885	483	1123
80176	48	36	42	39	33	20	26	37
100506022	22	8	10	5	11	11	20	2
84275	2731	2571	2999	1850	1852	1628	2213	1757
199953	675	645	731	665	628	527	224	603
107985734	42	45	50	22	46	50	15	37
105376712	0	0	0	0	0	0	0	0
5293	1686	1741	1787	1356	2230	1797	1034	2076
644997	0	0	0	0	0	0	0	0
101929074	48	53	38	23	64	56	35	20
22883	3711	3917	3933	2669	4815	3595	2234	4315
56998	1590	1510	1603	1302	1429	1500	701	1824
105376717	23	32	24	28	27	32	9	24
84328	1057	1030	1141	721	1071	931	1554	972
64802	291	301	354	223	369	285	328	267
113391335	0	0	0	0	0	0	0	0
100847055	0	0	2	0	0	0	0	0
116362	42	52	54	25	77	74	71	61
10277	2391	2326	2693	1675	2358	1851	2201	2211
23095	2133	1942	2526	1259	2165	1278	2106	1896
105376725	1	2	5	3	1	3	2	2
5226	6561	6713	7021	4564	1766	1657	1175	1646
100526739	445	492	495	318	391	338	387	360
378708	653	741	748	450	570	633	631	555
1325	37	35	35	34	50	34	26	46
1676	1951	1781	1940	1211	1658	1376	1573	1510
5195	350	370	396	340	330	320	141	303
54897	538	670	715	521	718	436	403	606
105376733	5	5	4	4	0	9	2	12
105376735	0	0	0	0	0	0	0	0
148345	2	0	0	0	1	5	6	2
23435	4116	3903	4637	2979	4428	3527	4958	4304
10747	52	43	54	20	49	35	47	47
6723	7878	8551	8101	7179	6041	6325	2254	5872
5394	1826	1732	1946	1108	1913	1442	1809	1448
105376736	38	33	24	40	34	64	18	31
2475	2163	2229	2236	1406	1724	1123	1283	1373
100873935	19	14	10	8	17	4	0	7
10218	0	1	1	0	1	0	0	2
29914	1048	1018	1067	759	862	706	451	824
105376737	0	0	0	0	0	0	0	0
105376739	0	0	0	0	0	0	0	0
105376740	0	0	0	0	0	0	0	0
57540	0	1	1	0	2	1	0	2
112268221	0	1	0	0	0	0	0	0
101929181	0	0	5	1	0	0	1	1
26232	208	245	282	270	580	585	186	578
93611	463	537	458	393	582	566	195	470
26270	127	89	103	81	133	123	57	126
10459	779	847	752	668	743	749	417	727
374946	2	2	1	0	0	0	0	6
57085	2912	2698	2721	2668	1788	2031	438	1705
284498	70	38	48	41	57	37	22	37
102724659	0	0	0	0	0	0	0	0
4524	491	472	558	294	722	554	363	553
1185	220	263	271	163	231	201	160	257
100379251	21	16	26	16	24	19	17	13
4878	10	17	8	6	14	2	3	9
4879	0	0	0	0	0	0	0	0
26829	0	1	0	0	0	0	2	0
90231	1748	1739	1812	1826	1496	1728	733	1366
5351	2264	2288	2471	1890	2629	2422	1098	2351
9927	4089	4149	4311	3172	3077	2388	2165	2870
60672	560	488	464	593	364	442	102	365
102466982	0	0	1	0	0	0	0	2
943	0	0	1	1	3	4	2	2
102465836	0	0	0	0	0	0	0	0
7133	2	1	4	1	3	0	0	4
100616438	0	0	0	0	0	0	0	0
107984917	0	0	0	0	0	0	0	0
55187	788	780	954	518	992	550	821	761
677885	2	6	4	2	1	2	0	1
105376744	1	0	0	1	0	0	0	0
9249	48	54	59	50	51	59	28	47
102466722	0	0	0	0	0	0	0	0
343066	0	0	0	0	0	0	0	0
126767	0	0	0	0	0	0	0	0
93190	4	4	2	0	2	6	2	2
390999	0	0	1	3	1	0	0	3
65121	0	0	0	0	4	0	0	1
105376745	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0
343069	4	1	1	2	7	5	4	1
65122	0	0	0	0	0	0	0	1
400735	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	0
441871	0	1	0	0	0	0	0	0
440561	2	0	0	0	0	0	0	0
101929983	0	0	0	0	2	0	0	0
649330	0	0	0	0	0	0	0	0
441873	0	0	0	0	0	0	0	0
649324	0	0	1	1	1	5	1	2
440563	1	0	0	0	1	2	1	1
645354	0	0	1	1	1	5	1	2
645359	0	0	0	0	0	0	0	0
101060301	0	0	0	0	0	0	0	0
343070	0	0	0	0	0	0	0	0
400736	0	0	0	0	1	0	1	1
391003	0	0	0	0	0	0	0	0
343068	2	0	0	0	0	0	0	0
391002	0	1	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0
729528	0	0	0	1	0	0	1	0
645414	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0
126755	0	0	0	0	0	0	0	0
102724856	0	0	0	0	0	0	0	0
107984918	0	0	0	0	0	0	0	0
10630	1	0	0	0	0	0	0	1
107984919	0	0	0	0	0	0	0	0
105378612	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0
7799	821	772	850	557	756	443	766	651
23254	130	129	156	99	170	155	87	157
107985467	1	0	0	1	1	2	0	0
107985468	0	0	0	0	0	0	0	0
105376762	1	2	2	0	0	6	0	0
105376759	0	0	0	0	0	0	0	0
107985469	0	0	0	0	1	0	0	0
200197	2	0	4	6	13	5	5	11
55092	73	61	47	57	102	96	72	101
727684	0	0	0	1	0	0	0	0
114827	5	10	11	4	4	9	9	6
101927417	13	11	9	3	14	12	6	6
101927441	0	2	3	0	0	0	0	4
79180	403	373	409	475	421	400	161	435
11330	0	1	0	0	0	0	0	0
63036	0	0	0	0	1	0	1	1
105376767	0	0	0	0	0	0	0	0
51032	0	1	0	0	3	0	1	3
842	183	202	175	162	203	213	144	236
23341	598	581	677	344	583	349	542	474
107397391	0	0	0	0	0	0	0	0
79814	18	33	26	12	24	47	16	16
84301	1392	1379	1698	889	1367	917	1190	885
6248	161	153	172	99	181	104	150	129
23207	775	831	780	662	699	602	240	617
284723	12	10	6	8	11	15	7	4
110806303	1	2	1	0	3	0	0	0
388595	0	0	0	0	0	0	0	0
54751	34	26	37	18	52	42	21	43
440567	440	367	436	238	442	456	414	336
729614	362	376	391	281	416	464	298	431
23013	766	766	847	499	821	369	519	671
7709	566	526	591	416	516	457	241	469
149563	0	0	0	0	0	0	0	0
27129	0	0	0	0	0	0	0	0
1187	1	0	0	0	0	0	0	0
1188	0	0	0	0	0	0	0	0
348487	2	4	1	1	3	3	0	5
1969	108	77	124	106	117	150	50	190
101927479	4	11	7	3	4	3	0	17
128272	294	288	340	292	322	309	125	371
101927546	8	8	12	12	8	24	10	20
79363	67	45	34	60	37	41	21	50
54455	556	531	596	371	509	345	353	472
26099	1184	1172	1134	1031	1276	985	596	1108
374955	575	588	580	616	693	570	289	546
55707	304	360	355	250	427	373	287	376
107984921	5	4	14	5	2	13	4	6
114819	29	18	25	16	36	22	22	49
26871	1	0	0	0	1	1	0	1
107985757	0	0	0	0	0	0	0	0
100132147	0	0	0	4	2	3	3	0
107985758	0	0	0	0	0	0	0	0
7195	0	0	0	0	0	0	0	0
55672	349	335	373	240	422	282	336	357
105376794	159	147	171	87	132	129	96	134
84809	103	86	99	62	79	102	64	84
11209	5	12	16	7	19	11	4	7
107985736	2	2	2	0	0	0	1	2
26869	1	0	0	0	0	1	0	1
107985759	0	0	0	0	0	0	0	0
284729	2	2	2	2	3	0	1	1
100189045	0	0	0	0	0	0	0	0
6060	1	0	1	0	0	1	0	1
11223	3	7	9	5	8	11	2	5
100500876	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0
112267871	2	1	0	5	1	0	1	1
7193	0	0	0	0	0	0	1	0
100189183	0	0	0	0	0	0	0	0
105376805	2	1	1	2	1	1	3	0
791226	0	0	0	0	0	0	0	0
26870	1	0	1	0	0	2	0	1
9696	246	309	302	273	246	305	86	334
4237	0	0	0	0	0	0	0	0
105376806	0	0	1	0	0	0	0	0
23400	849	762	900	830	874	749	233	700
6390	1924	1846	2137	1214	1879	1787	2350	1654
11240	31	33	29	31	40	24	27	39
105376808	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0
29943	0	2	6	5	7	11	3	9
51702	0	0	0	0	0	0	0	0
100616188	0	0	0	0	0	0	0	0
23569	0	0	0	1	0	0	0	0
353238	0	0	0	0	0	0	0	0
55920	2625	2551	2871	2261	2358	1788	1117	2352
55160	218	178	193	162	264	178	104	217
107984028	0	0	0	0	0	0	0	0
81569	33	33	26	23	15	34	3	19
105376809	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0
84966	0	0	0	1	0	0	0	0
105376814	0	0	0	0	0	0	0	0
127707	0	1	0	0	0	1	0	1
5081	0	0	0	0	0	0	0	0
80834	1	0	0	1	0	0	0	0
8659	646	538	600	622	452	448	140	431
100616120	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0
126917	215	191	168	144	251	148	156	220
105376815	0	4	0	0	0	0	0	2
23352	1798	1660	1805	1106	1971	1239	1127	1406
101927895	35	20	40	18	47	28	23	42
23065	1093	964	1129	728	1158	773	866	1116
51154	834	840	948	573	796	812	550	752
246181	73	101	109	73	87	89	59	75
22977	12	22	21	17	19	22	3	22
100506730	29	35	58	19	104	47	109	79
8574	875	861	921	703	853	865	257	827
54896	175	210	229	182	198	188	72	196
832	2794	3025	2986	2174	2529	2543	2110	2692
105376819	0	0	0	0	0	7	0	3
105376818	0	0	0	0	0	0	0	0
105376817	0	0	0	0	0	0	0	0
105378614	0	0	0	0	0	0	0	2
440574	1932	1897	2102	1408	1947	2242	2218	2082
100532736	38	46	54	42	32	44	52	45
644068	58	101	79	94	57	56	27	37
4681	1	2	5	1	4	6	2	4
3362	4	2	11	4	24	21	2	18
255104	485	522	464	393	520	452	225	400
54546	0	0	0	0	0	0	0	1
105376823	0	0	1	0	0	0	0	2
23252	388	309	399	241	504	300	439	455
30814	0	0	0	0	0	0	0	0
5320	263	240	324	169	1143	1058	983	806
5322	21	18	30	18	0	4	2	4
26279	0	0	0	0	2	0	0	0
64600	5	8	1	4	34	25	7	26
391013	0	0	0	0	0	0	0	0
127733	1	0	2	3	15	13	3	18
101928017	2	0	0	0	0	0	0	5
105376825	15	4	5	3	12	21	29	24
105376826	3	3	6	2	20	12	21	11
105376827	0	0	0	0	0	0	0	0
105376828	2	4	3	0	7	11	2	11
127731	19	22	23	9	7	9	0	13
339505	3	1	5	1	3	1	0	6
55450	7644	7280	8396	6130	13231	10399	15724	14211
79594	516	510	478	438	687	631	271	640
163933	0	0	1	0	0	0	0	0
978	0	0	0	0	1	0	0	5
65018	473	429	442	405	784	616	326	681
102464833	2	3	0	9	7	10	0	6
100861548	565	549	515	406	773	742	462	692
1650	2759	2735	2988	2327	2954	2741	1713	2700
57576	4	5	5	8	14	14	4	3
400745	5	1	8	4	10	9	4	3
112268222	422	394	474	268	411	313	421	345
50809	1096	1006	1330	762	1043	666	1279	1067
8672	1108	1101	1296	703	1374	878	1603	1199
105376830	1	0	1	4	2	0	0	0
105376829	2	0	0	0	1	0	0	0
100302155	0	0	0	0	0	0	0	0
1889	350	320	353	304	429	265	223	299
100506801	2	0	0	0	0	0	0	0
105376832	0	0	0	0	0	0	0	0
84224	48	34	51	12	58	43	52	43
249	0	0	0	0	1	2	0	0
105376834	0	0	0	0	0	0	0	0
5909	138	155	130	118	178	191	53	189
84196	765	728	816	469	783	613	1114	730
401944	31	36	34	26	52	34	8	37
3339	129	110	112	80	223	134	53	134
23436	0	0	1	0	0	0	0	0
10136	0	0	0	0	0	0	0	0
101928043	6	3	5	1	5	6	0	4
29092	175	146	163	71	146	78	100	126
112268223	10	10	15	8	7	14	9	14
998	3328	2907	3490	2251	2807	2364	3161	2814
54361	9	16	15	14	21	26	16	25
105376845	3	0	1	0	2	1	0	0
105376850	0	0	0	0	0	0	0	0
107985377	1	2	0	2	0	0	0	2
100616433	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0
9923	417	483	530	303	486	280	369	465
2046	0	4	0	0	0	0	0	0
102466615	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0
714	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0
2048	59	44	52	46	107	117	75	113
100616391	0	0	0	0	0	0	0	0
100422914	0	1	1	0	1	0	0	1
646262	0	0	0	0	0	0	0	0
729059	3	1	4	0	2	0	2	0
23028	1766	1815	1791	1186	2209	1932	2087	2103
100422866	0	0	0	0	0	0	0	0
7798	189	209	206	119	396	231	231	275
3352	0	0	0	0	0	0	0	0
100996511	21	27	31	10	19	11	30	12
10236	3833	3526	4071	2492	3718	2537	5269	3809
80818	172	175	232	101	183	118	140	172
148898	28	28	31	20	31	29	17	28
6920	166	175	196	132	208	240	185	160
55616	140	157	183	102	207	182	117	202
1870	371	400	385	299	359	297	165	404
101928163	4	6	7	5	7	1	1	7
105376859	4	10	9	4	44	1	13	14
3399	760	860	814	792	1082	1168	444	1005
107984928	3	0	2	3	0	0	0	0
259283	0	0	0	0	0	0	0	0
6135	13864	14673	14346	9597	14489	14559	16161	13917
6924	1673	1624	1928	1158	1523	1081	1356	1270
100506963	146	134	182	98	154	120	124	124
57095	1016	1011	1118	821	788	621	660	699
105376860	21	29	25	23	32	14	18	24
11313	817	825	786	922	786	774	194	648
2582	998	903	1059	988	737	713	367	788
3155	393	418	498	381	355	390	244	415
105376861	1	0	0	0	0	1	0	0
2517	361	319	366	228	509	309	549	329
1269	0	0	0	0	0	0	0	0
107984929	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0
55629	1726	1746	1966	1165	1705	1488	2612	1530
10772	2240	1886	2324	1407	2006	1180	2682	1709
105378615	0	0	0	0	0	0	0	0
105376863	0	2	0	1	0	0	0	6
107984931	0	0	0	0	0	0	0	0
127294	0	0	0	0	0	4	0	0
107985737	0	0	0	0	0	0	0	0
105376864	0	0	0	0	0	0	0	1
58985	12	14	26	10	0	9	1	3
163702	10	20	21	9	24	13	9	41
284632	1	0	4	0	0	0	0	2
105376871	0	0	0	0	0	0	0	0
57822	18	23	24	19	19	4	4	15
90529	113	131	90	80	106	101	46	71
57185	980	1011	991	641	1277	898	1108	1114
100750325	11	15	4	9	10	4	1	11
11123	465	429	488	320	922	700	981	746
100506985	10	5	10	8	29	15	34	18
400746	0	0	1	1	1	0	0	11
10250	1808	1695	1810	1111	2210	1481	1986	2025
25932	687	618	853	452	1706	955	2226	1323
105376876	0	0	0	0	0	0	0	0
864	0	0	2	0	0	0	0	0
102465437	0	0	0	0	0	0	0	0
107984932	0	0	0	0	0	0	0	0
105376878	0	0	0	0	0	0	0	0
100616365	0	0	0	0	0	0	0	0
105376879	0	0	0	0	0	0	0	0
25949	404	485	484	297	488	392	741	448
57035	254	251	294	152	296	243	355	304
105376882	0	0	1	0	0	0	0	0
6007	1	1	1	0	3	0	0	4
23585	402	407	495	347	405	395	469	427
6006	271	291	322	207	277	258	331	257
55219	480	409	538	332	538	432	720	569
26119	515	536	588	366	674	476	312	613
57134	21	24	41	35	75	46	39	34
57190	1037	1117	1066	894	1257	877	504	959
56181	430	448	517	298	435	473	302	373
646471	48	59	62	39	58	42	23	56
79000	207	217	240	159	228	213	192	188
164091	8	8	9	8	11	13	13	5
3925	4920	4413	5084	3187	4361	4027	4701	4044
100500808	0	2	1	2	1	1	30	0
105376885	0	0	0	0	0	0	0	0
5051	287	312	329	228	331	223	207	281
101928216	1	5	2	2	1	1	1	5
2134	11	11	8	6	13	8	7	5
7780	1	0	0	0	0	0	0	1
105376910	0	0	0	0	0	0	0	0
84676	3	0	1	5	0	0	0	0
149420	219	202	223	118	281	212	442	285
105376886	0	0	0	0	0	0	0	0
79927	0	0	0	0	0	4	0	0
110806296	0	0	0	0	0	0	0	1
51042	394	392	380	367	300	475	172	350
10256	154	156	169	159	141	144	39	139
378807	0	0	0	0	0	0	0	0
101928303	0	0	0	0	1	3	1	0
64793	338	416	436	267	353	237	185	329
83442	584	660	650	486	670	741	260	543
91544	269	284	261	252	269	303	129	326
1043	0	0	0	0	0	0	0	0
55057	25	20	20	14	34	28	9	20
257101	0	0	0	0	0	0	0	0
79727	0	0	0	0	1	0	0	0
79947	410	383	374	279	363	286	232	403
101928324	5	3	10	0	2	0	2	3
3151	4027	3963	4223	3521	3529	3572	3481	3831
6195	1075	1209	1157	810	1226	1137	597	1010
100302190	0	0	0	0	0	0	0	0
105376888	1	0	0	0	4	0	3	0
101928728	91	81	91	59	121	103	89	99
8289	1692	1750	2084	1203	1476	974	990	1152
55650	658	676	714	452	744	664	518	557
84243	313	280	273	335	301	222	83	256
2810	25	33	21	29	35	33	20	19
54707	656	741	679	483	650	686	460	708
63906	312	317	279	282	250	280	91	260
10726	4320	4915	4613	3659	3826	4181	3136	3754
8431	1	1	2	2	0	1	0	1
126695	469	549	526	423	476	438	152	442
388610	112	109	107	94	168	162	105	142
115572	0	4	2	0	0	0	0	0
101928391	0	1	0	0	0	1	0	1
6548	1222	1195	1315	1016	1422	1126	437	1106
102723760	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0
23038	754	757	791	669	970	639	316	755
84065	946	977	978	832	883	914	323	820
644961	6	10	4	2	13	6	3	18
84958	314	304	257	291	261	259	56	205
9064	276	259	245	253	297	259	99	219
8547	0	0	6	0	2	14	2	2
388611	2	5	7	6	12	13	0	3
2827	13	10	14	9	16	6	11	2
10163	2311	2108	2379	1587	1941	1306	1158	1342
105376892	0	0	0	0	0	0	0	0
27245	153	118	145	131	244	144	96	240
2268	0	0	0	0	0	0	0	0
111216282	0	0	0	0	0	0	0	0
2537	165	162	158	140	99	150	96	136
199870	258	197	207	129	187	177	252	166
23673	1139	1009	1282	594	1103	816	1366	758
5511	1118	1112	1301	684	1089	991	922	895
677774	2	1	0	0	0	0	0	0
9473	0	1	1	1	1	0	0	2
6118	1537	1485	1708	1058	1717	1573	1444	1359
27293	753	784	799	498	826	787	490	819
55113	222	259	228	191	246	246	97	219
2140	793	774	870	524	897	546	679	739
5724	3	9	2	9	2	10	10	5
22826	3161	3061	3420	2049	3165	2942	3685	2981
93974	4870	5113	5237	3332	5096	4763	4447	4262
