GeneID	perturbed	perturbed	perturbed	control	control	control
57085	945	1279	1686	2584	2019	2077
284498	51	56	105	149	134	130
102724659	0	0	0	0	0	0
4524	305	337	553	890	722	788
1185	159	202	250	283	300	271
100379251	20	21	30	31	43	33
4878	0	0	1	0	1	0
4879	0	0	0	0	0	0
26829	0	0	0	0	0	0
90231	1142	1381	1952	2286	2024	1970
5351	2998	3852	5718	5715	5148	5032
9927	4688	5186	7412	12581	10180	9815
60672	194	211	323	468	341	328
102466982	0	0	0	0	0	0
943	2	1	1	3	1	2
102465836	0	0	0	0	0	0
7133	1	0	0	1	0	0
100616438	0	0	0	0	0	0
107984917	0	0	0	0	0	0
55187	1712	1902	3127	4603	4107	4025
677885	1	2	1	3	3	2
105376744	1	0	0	0	1	0
9249	490	663	965	1183	1028	990
102466722	0	0	3	0	0	2
343066	0	0	0	1	3	2
126767	0	0	0	0	0	0
93190	0	0	0	0	0	0
390999	0	0	0	0	0	0
65121	0	0	0	0	0	0
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	34	36	57	72	57	55
65122	0	0	0	0	0	0
400735	0	0	0	0	0	0
343071	0	0	0	0	0	0
441871	0	0	0	0	0	0
440561	0	0	0	0	0	0
101929983	0	0	0	0	0	0
649330	0	0	0	0	0	0
441873	0	0	0	0	0	0
649324	0	0	0	0	0	0
440563	0	1	1	3	0	2
645354	0	0	0	0	0	0
645359	0	0	0	0	0	0
101060301	0	0	0	0	0	0
343070	0	0	0	0	0	0
400736	0	0	0	0	0	0
391003	0	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	0	0	0	0
645382	0	0	0	0	0	0
653619	0	0	0	0	0	0
729528	0	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	0	0
126755	0	0	1	1	2	3
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	935	1088	1742	2441	2145	2103
107984919	0	0	1	3	1	1
105378612	0	0	0	0	0	0
105376756	0	0	0	0	0	0
7799	767	829	1327	1389	1266	1269
23254	452	508	848	984	893	906
107985467	0	0	0	0	1	0
107985468	0	0	1	0	0	0
105376762	0	0	0	0	0	0
105376759	0	0	0	0	0	0
107985469	4	4	5	9	6	4
200197	11	12	22	63	36	42
55092	291	306	521	677	536	512
727684	0	0	0	0	0	0
114827	1	0	2	2	0	2
101927417	0	0	3	1	0	0
101927441	0	0	1	4	0	1
79180	1675	1710	2683	2612	1993	2206
11330	0	1	0	1	0	0
63036	0	0	1	0	0	0
105376767	0	0	0	0	0	0
51032	0	0	2	2	1	0
842	77	95	168	195	197	195
23341	286	325	464	581	547	503
107397391	0	0	0	0	0	0
79814	11	8	18	19	8	5
84301	1370	1431	2489	3250	3057	2897
6248	203	225	397	479	482	395
23207	1508	1713	2474	3233	2925	2854
284723	3	5	7	11	9	8
110806303	1	0	0	0	2	0
388595	0	0	0	0	0	0
54751	1752	2183	3402	4907	4258	4409
440567	327	326	569	673	657	554
729614	33	30	41	56	62	48
23013	1833	1931	3243	3799	3818	3444
7709	388	460	629	862	731	720
149563	0	0	0	0	0	0
27129	0	0	0	0	0	0
1187	0	0	1	0	0	0
1188	0	0	2	0	0	0
348487	11	16	23	27	24	35
1969	984	1179	1589	2426	2009	2168
101927479	15	14	11	24	35	19
128272	495	655	892	610	662	564
101927546	28	42	41	81	71	66
79363	44	69	95	168	151	151
54455	602	681	1037	1531	1404	1344
26099	1792	1965	2931	4240	3378	3377
374955	971	1036	1642	2334	1902	1884
55707	797	922	1400	1649	1400	1417
107984921	4	2	11	13	5	5
114819	34	53	90	60	48	67
26871	3	1	3	1	1	2
107985757	0	0	0	0	0	0
100132147	1	1	6	6	10	4
107985758	0	0	1	0	0	0
7195	0	0	0	0	0	0
55672	181	199	299	364	332	329
105376794	116	123	223	191	158	160
84809	88	104	204	170	138	157
11209	8	8	12	12	15	10
107985736	4	2	2	2	2	2
26869	2	2	2	1	1	3
107985759	0	0	0	0	0	0
284729	3	4	9	3	3	3
100189045	0	0	0	0	0	0
6060	2	2	3	1	2	3
11223	8	6	15	13	14	12
100500876	0	0	0	0	0	0
100189298	0	0	0	0	0	0
112267871	4	2	5	8	3	4
7193	1	0	0	0	0	0
100189183	0	0	0	0	0	0
105376805	46	40	41	40	45	59
791226	0	0	0	0	0	0
26870	2	1	3	2	2	3
9696	1264	1880	2541	1755	1810	1787
4237	471	713	973	725	683	656
105376806	44	68	100	78	71	62
23400	1122	1361	1795	3008	2490	2614
6390	1387	1437	2181	3504	2606	2594
11240	12	13	26	65	53	42
105376808	0	0	0	0	0	0
400743	3	1	4	1	3	2
29943	53	26	69	73	83	85
51702	84	103	158	159	125	115
100616188	0	0	0	0	0	0
23569	3	3	5	3	5	5
353238	0	0	0	0	0	0
55920	5896	6484	9858	12862	11516	10967
55160	496	638	943	1354	1111	1143
107984028	0	0	0	0	0	0
81569	0	0	0	0	0	0
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	0	0	0	0	0	0
105376814	0	0	0	0	0	0
127707	1	2	2	1	2	2
5081	0	0	0	0	0	0
80834	0	0	0	0	0	0
8659	1237	1557	2218	3049	2548	2549
100616120	0	0	0	0	0	0
100302276	0	0	0	0	0	0
126917	5793	7726	12241	16319	15487	15452
105376815	0	1	0	1	0	1
23352	2292	2542	3783	5954	4592	4594
101927895	41	45	67	107	67	76
23065	1892	2044	3236	3820	3085	3093
51154	764	700	936	1323	989	1045
246181	19	36	59	55	44	57
22977	10	15	24	24	24	24
100506730	48	47	85	65	55	69
8574	887	1160	1604	1959	1654	1692
54896	212	237	362	541	379	365
832	3590	3920	5691	7642	6563	6370
105376819	0	0	0	0	0	0
105376818	0	0	0	0	0	0
105376817	0	0	0	0	0	0
105378614	0	0	0	0	0	0
440574	830	775	1449	1790	1475	1492
100532736	1156	1362	1991	2672	2158	2178
644068	18	39	41	61	30	43
4681	1037	1246	1775	2390	1968	1963
3362	0	0	0	0	1	1
255104	236	237	353	669	532	510
54546	0	0	0	0	0	0
105376823	0	0	0	0	0	0
23252	82	90	156	116	82	130
30814	0	0	0	0	0	0
5320	0	0	0	2	2	0
5322	1	3	1	7	9	1
26279	0	0	0	0	1	0
64600	32	13	41	127	86	77
391013	0	0	0	0	0	0
127733	0	0	0	0	0	0
101928017	0	0	0	0	0	0
105376825	0	0	0	1	0	0
105376826	0	1	0	0	0	2
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	0	0	0	0	1	1
339505	0	0	0	2	1	2
55450	648	695	1176	2941	2673	2667
79594	676	739	1166	1895	1447	1355
163933	0	0	0	0	1	0
978	843	1096	1763	2488	2375	2225
65018	849	957	1472	1865	1573	1595
102464833	16	17	21	19	27	23
100861548	742	865	1272	1616	1346	1383
1650	4665	5471	8090	10275	9024	8728
57576	5	5	9	5	6	8
400745	329	318	519	494	444	429
112268222	400	453	826	701	609	595
50809	1982	2173	3523	3136	2935	2764
8672	1929	1917	3163	3851	3304	3069
105376830	0	0	0	1	0	0
105376829	0	0	0	0	0	0
100302155	0	0	0	0	0	0
1889	2234	2681	3876	4050	3706	3696
100506801	1	1	1	1	0	3
105376832	0	0	0	0	0	0
84224	195	173	282	278	265	257
249	7	4	2	0	1	2
105376834	0	0	0	0	0	0
5909	81	120	186	347	312	270
84196	1117	1163	1815	1907	1736	1726
401944	301	360	518	535	450	435
3339	3939	5011	7032	7007	5879	6112
23436	0	0	1	0	0	0
10136	0	0	0	0	0	0
101928043	0	0	1	0	0	1
29092	87	95	147	221	193	189
112268223	29	16	22	58	37	35
998	6561	6647	12096	14402	12119	11687
54361	652	1049	1251	1430	1290	1356
105376845	15	21	15	25	24	24
105376850	0	0	0	1	1	1
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	0	0	0	0	0	0
9923	353	406	559	753	727	628
2046	0	0	1	14	22	19
102466615	0	0	0	0	0	0
712	0	0	0	0	0	0
714	0	0	0	0	0	0
713	0	0	0	0	0	0
2048	129	131	176	342	274	277
100616391	0	0	0	0	0	0
100422914	3	1	2	3	5	3
646262	0	0	0	0	0	0
729059	0	1	1	2	1	2
23028	2870	2941	4550	5914	4966	4768
100422866	0	0	0	0	0	0
7798	1698	1744	2851	3194	2797	2709
3352	7	5	5	49	34	40
100996511	4	3	8	2	5	1
10236	3410	3099	5331	5957	5074	4782
80818	922	1054	1845	1914	1882	1837
148898	8	9	17	10	11	8
6920	23	24	67	26	38	38
55616	501	607	901	1511	1405	1429
1870	169	169	196	379	270	255
101928163	1	2	2	2	5	7
105376859	0	2	1	3	3	0
3399	881	1047	1427	3051	2585	2472
107984928	0	0	0	0	0	1
259283	0	0	0	0	1	0
6135	13698	14260	24084	26270	24368	23241
6924	1100	1191	1875	2468	1906	1992
100506963	104	92	154	202	179	150
57095	659	716	1160	1775	1621	1489
105376860	46	46	71	109	93	79
11313	910	1145	1613	2662	2057	2010
2582	757	859	1123	1870	1561	1496
3155	692	914	1347	1619	1510	1460
105376861	0	1	0	1	0	0
2517	236	312	465	481	485	403
1269	0	0	0	0	0	0
107984929	0	0	0	0	0	0
100616492	0	0	0	0	0	0
55629	1020	1051	1766	2410	1986	1977
10772	1253	1244	2195	2598	2041	1829
105378615	0	0	0	0	0	0
105376863	0	0	0	0	0	0
107984931	1	0	1	0	1	2
127294	27	20	44	55	53	48
107985737	0	0	0	0	0	0
105376864	1	0	0	0	0	0
58985	373	485	664	843	717	679
163702	260	322	509	630	550	525
284632	0	3	0	2	2	3
105376871	9	5	10	6	8	5
57822	2707	3409	4950	5515	5066	4940
90529	325	359	583	964	890	856
57185	1335	1702	2762	3260	2944	2850
100750325	3	1	2	1	1	1
11123	839	873	1572	1500	1424	1332
100506985	48	44	81	72	78	62
400746	0	0	1	0	0	0
10250	904	938	1702	1687	1527	1546
25932	5986	6793	13198	12340	10882	10544
105376876	0	0	0	0	0	0
864	0	0	0	0	0	0
102465437	0	0	0	0	0	0
107984932	0	0	0	0	0	0
105376878	0	0	0	0	0	0
100616365	0	0	0	0	0	0
105376879	0	0	0	0	0	0
25949	574	637	1069	1240	1093	1119
57035	150	160	256	276	244	241
105376882	0	1	0	0	0	0
6007	1	1	1	1	1	2
23585	1708	1737	2919	3881	3199	3007
6006	650	645	1167	1456	1208	1160
55219	439	459	759	880	813	815
26119	593	631	842	1331	1086	1122
57134	1	2	10	9	2	8
57190	2685	3218	4567	5153	4501	4444
56181	344	395	599	792	626	625
646471	38	45	60	62	81	81
79000	219	159	278	276	253	254
164091	1685	1802	2787	4867	4012	3922
3925	3626	3457	6061	7544	6650	6342
100500808	87	84	137	159	147	132
105376885	0	0	0	0	0	0
5051	420	516	837	1128	971	903
101928216	0	0	1	0	0	0
2134	1	0	2	0	0	0
7780	2	7	8	19	15	18
105376910	5	0	1	3	3	3
84676	1	0	1	0	1	0
149420	115	111	202	244	192	221
105376886	0	0	0	0	0	0
79927	0	0	0	0	0	0
110806296	0	0	0	0	0	0
51042	203	251	295	379	345	309
10256	418	503	764	936	826	832
378807	1	0	0	0	0	0
101928303	0	1	0	0	0	0
64793	447	459	718	913	751	739
83442	6422	8039	12532	16755	14082	13969
91544	68	81	114	145	114	124
1043	2	2	4	3	1	2
55057	2095	2766	3835	5033	4481	4433
257101	0	0	0	0	0	0
79727	0	0	0	0	0	0
79947	513	522	797	1347	1141	1028
101928324	0	0	0	0	0	3
3151	3297	3308	5654	7484	6385	6362
6195	1962	2161	3010	4052	3476	3390
100302190	0	0	0	0	0	0
105376888	0	1	2	0	0	0
101928728	2	1	3	9	4	2
8289	1920	2142	3401	4078	3371	3552
55650	382	480	710	905	832	791
84243	707	789	1177	1345	1136	1133
2810	41233	49303	72745	107134	87715	87340
54707	332	418	604	745	670	655
63906	170	160	281	513	361	376
10726	1251	1175	1628	2464	2113	2057
8431	0	0	1	0	0	1
126695	452	493	629	995	781	805
388610	2206	2359	3828	4752	4367	4286
115572	2706	3589	4958	8524	7446	7664
101928391	0	3	1	4	1	0
6548	1214	1476	2134	2507	2076	2048
102723760	0	0	0	0	0	0
105376890	0	0	0	0	0	0
23038	1072	1357	1882	2478	2327	2216
84065	346	379	535	850	713	686
644961	9	10	9	15	16	13
84958	886	1257	1788	1947	1905	1846
9064	1070	1309	1936	2503	2100	2028
8547	0	0	2	2	4	4
388611	52	51	75	40	57	53
2827	1	0	1	2	9	3
10163	5444	6907	10703	11339	10781	10450
105376892	2	1	3	1	1	0
27245	1126	1529	2111	2444	2137	2301
2268	1	2	2	3	1	3
111216282	0	5	2	7	3	5
2537	4122	3737	6267	29968	26511	26863
199870	209	195	351	400	374	348
23673	975	1089	2012	2566	2123	1987
5511	729	697	1130	1440	1168	1162
677774	0	0	0	0	0	0
9473	135	123	204	264	222	240
6118	606	650	946	1351	1084	1022
27293	17	32	38	36	26	28
55113	93	98	151	124	106	105
2140	476	523	857	823	805	726
5724	307	317	590	354	328	306
22826	1407	1344	2283	2923	2394	2261
93974	1534	1650	2482	3085	2573	2684
83667	425	488	629	1128	934	929
54797	205	211	389	422	392	328
65979	657	775	1365	1457	1354	1331
1104	1326	1189	1515	2237	1680	1699
8420	219	173	288	280	251	244
6080	16	10	26	14	32	18
26768	10	6	32	20	23	22
54952	278	249	402	569	579	479
85028	45	56	64	76	57	73
692212	4	2	4	3	0	2
677838	3	3	4	5	3	3
677825	1	6	2	4	3	1
692073	3	3	5	3	6	2
115273	0	0	0	1	0	1
6883	427	384	682	901	724	711
105378616	0	1	4	2	1	2
26824	0	0	0	0	0	0
10691	250	325	474	481	332	425
51441	1320	1368	2210	2722	2317	2362
4985	1	0	1	0	0	0
2035	621	676	1131	1220	1106	1080
399474	99	86	167	124	103	100
6429	1551	1683	2570	2683	2352	2356
51102	343	391	610	899	641	693
10076	715	835	1124	1892	1596	1629
101928460	0	0	0	0	0	0
107984933	0	0	0	0	0	0
107984934	0	0	0	0	0	0
101929406	0	0	0	0	0	0
105378617	0	0	0	0	0	0
105378618	0	0	0	0	0	0
4146	0	9	4	4	5	1
100129196	2	9	14	13	13	5
7805	12	23	16	19	16	12
100616164	0	0	0	0	0	0
105378620	0	0	0	0	0	0
105378621	0	0	1	1	3	0
105378622	0	2	0	4	2	1
400748	0	0	0	0	0	0
9672	3899	4900	7023	7520	6477	6475
9698	1940	2207	3503	3946	3590	3496
692234	2	1	1	1	1	4
692235	2	1	1	1	1	4
692200	0	0	0	0	0	0
107984935	0	0	1	0	1	0
79570	7	10	29	47	55	57
9410	783	693	1094	1600	1283	1231
51538	752	785	1263	1684	1401	1365
2170	16	11	23	17	22	15
105378623	0	0	0	0	0	0
107985470	0	0	1	0	0	0
347735	2986	3654	5346	7340	6354	6503
105378625	0	0	0	3	0	2
105379772	0	0	0	0	0	0
149086	0	0	0	0	0	0
284551	0	0	0	1	0	0
105378626	8	8	19	23	26	25
64129	1832	1938	2599	3722	3000	3122
3061	45	52	57	85	62	61
553115	1583	1747	2589	3529	2891	2852
107985471	21	28	30	38	36	40
105378628	4	0	0	1	8	0
1307	2011	2726	3819	3017	2881	2960
101929444	10	15	14	23	11	11
576	32	31	41	116	95	85
100423028	0	0	0	0	0	0
90853	43	63	72	48	35	37
8073	2111	2024	3665	4500	3794	3579
10657	2954	2893	4780	5275	4552	4451
55116	141	178	251	288	241	252
100847018	0	0	0	0	0	0
23633	1821	1891	3008	3879	3303	3362
200081	1193	1207	1876	2482	2021	2005
79140	78	63	96	140	104	100
56063	119	101	171	241	224	213
55721	78	72	105	208	129	136
149069	2	2	1	3	5	3
8668	3825	3872	5746	8664	7021	6916
339483	0	1	3	2	0	2
84734	0	0	1	0	0	0
3932	0	0	0	0	2	0
3065	2535	2730	4360	5101	4412	4336
65108	102	121	242	415	332	314
105378629	0	1	0	0	0	0
81629	11	13	16	16	20	13
100128071	1	1	0	0	1	3
55108	996	1179	1730	2219	1929	1779
728116	0	1	0	0	0	1
653121	214	202	412	398	312	303
102723870	0	2	1	6	4	1
339487	250	222	390	577	503	442
5928	1331	1354	2340	2717	2291	2330
81493	476	492	880	911	782	791
57648	5450	7094	10183	11924	10526	10387
8565	2185	2024	2981	4237	3498	3501
64766	443	444	718	836	703	716
252995	0	3	0	3	1	1
105378631	0	0	0	0	0	0
3208	15	18	34	61	43	44
113452	1073	1297	1776	3474	2924	2868
105378632	0	0	0	0	0	0
127544	397	462	620	868	779	823
204	2657	2613	4227	5552	4493	4145
105378635	0	0	0	0	0	0
113451	11	10	24	18	25	15
112268224	0	1	0	0	0	2
55223	215	278	377	617	583	557
149076	284	389	560	582	591	555
127550	0	0	0	0	0	0
1912	664	868	1226	1382	1223	1187
100500853	7	14	17	13	15	17
101929464	1	1	0	0	0	0
7579	131	149	255	293	255	260
114784	0	0	0	0	0	0
105378638	0	0	0	0	0	0
127540	0	0	0	0	0	0
402779	0	0	0	0	0	0
84970	0	0	0	0	0	0
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	0
105378641	0	0	0	0	0	0
693137	0	0	0	0	0	0
105378642	0	0	1	1	0	2
2709	1415	1716	2572	3449	2797	2563
127534	161	174	276	309	265	226
2707	2505	3173	4527	5090	4468	4507
2701	0	0	0	0	2	1
113444	578	542	802	1217	1001	998
58512	0	0	0	0	0	0
653160	7	7	23	14	8	12
100506144	149	182	379	317	244	268
9204	283	318	505	659	586	637
79830	328	348	633	767	663	563
105378644	0	0	1	1	0	0
6421	4721	4763	7882	8672	7286	7395
9202	1080	1161	1949	2200	1979	1912
100861513	20	22	48	49	44	40
79932	1215	1616	2525	3171	3110	3164
23154	490	702	865	1589	1457	1360
339488	8	12	8	10	10	11
105378645	1	0	1	1	1	2
5690	2184	2242	3331	4658	3850	3666
105378646	0	0	0	0	0	0
127703	189	170	261	367	267	261
63967	272	173	262	453	320	324
192670	242	270	466	411	387	375
26523	521	569	832	1039	876	897
192669	220	260	382	364	368	344
105378647	1	0	0	0	0	0
27285	0	0	0	0	0	1
54936	679	822	1239	1741	1361	1439
1296	28	34	55	23	30	22
27095	971	960	1502	1997	1631	1550
55700	4118	4560	6866	8178	7131	7289
9967	2387	2237	3580	4192	3898	3749
79729	180	245	425	372	336	370
55194	65	95	88	123	137	122
83931	900	1123	1619	940	863	832
84967	248	288	358	505	419	414
127700	79	109	139	219	195	201
109616970	1	0	0	0	1	0
