GeneID	control	control	control	control	perturbed	perturbed	perturbed	perturbed
441869	682	665	632	718	632	739	546	809
105378585	40	48	41	56	52	48	39	46
643965	1	0	1	3	0	7	0	1
102724312	45	45	48	82	79	58	65	82
107985729	54	59	85	68	74	53	37	84
64856	2906	2595	2924	2959	3748	3579	2519	3673
219293	247	203	212	279	219	218	174	230
83858	3592	3631	3457	3826	3679	3641	2890	3876
55210	4747	4467	4724	4869	6388	6101	4672	6560
339453	1	5	12	5	12	11	12	16
29101	5870	5659	4538	5377	5509	5686	6005	6313
643988	2020	1811	1746	2026	2361	2099	2139	2670
105378586	46	39	136	50	233	179	62	126
142678	1724	1667	2529	1983	2949	2699	1360	2761
8510	90	105	118	130	90	85	85	109
984	3040	2894	2661	3277	2699	2704	2427	2875
728661	3730	3304	2868	3611	3566	3435	3455	3982
8511	4	10	29	20	21	14	9	26
728642	2223	2112	2065	2477	2182	2050	1855	2182
9906	1016	932	786	953	937	880	979	1078
112268218	384	364	346	414	451	430	379	413
65220	6029	5706	5510	5840	6899	6665	5830	7445
2782	24052	21960	16713	22128	23369	24083	25806	27544
105378949	16	26	25	17	14	24	34	38
163688	9	12	20	13	16	10	12	7
339456	889	857	906	861	1033	977	867	1137
85452	14	16	25	28	18	28	13	30
107984872	6	7	0	3	7	3	1	3
105378589	8	10	9	13	26	25	34	26
2563	74	83	89	126	146	115	107	153
105378590	1	0	0	2	0	0	0	0
105378591	0	3	0	3	0	3	0	0
5590	2065	1931	1710	1950	2267	2199	2134	2595
100506504	116	137	163	177	101	126	108	113
199990	1319	1092	1564	1283	2072	2050	1302	2206
112268219	190	165	161	199	178	125	123	173
105378593	3	5	4	4	6	1	1	6
6497	5480	4753	5338	5454	6983	6390	5070	6615
79906	269	231	276	291	307	266	145	284
100129534	80	55	47	57	49	54	62	60
11079	3855	3686	3435	3627	4245	4371	3870	3995
5192	1641	1477	1442	1591	1633	1574	1438	1800
9651	54	37	105	65	138	153	55	115
55229	1735	1567	1599	1794	1893	1687	1486	1832
388585	0	0	1	0	2	3	0	3
115110	253	274	264	319	261	226	190	241
8764	1055	1061	1058	1231	963	964	939	1175
100996583	17	15	26	13	12	22	15	20
127281	4106	3893	3456	4114	4673	4225	3881	5347
79258	610	590	639	646	793	731	667	845
105378597	0	0	0	0	1	1	0	0
100287898	11	8	3	20	7	10	13	4
105378603	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0
107985732	0	0	0	0	0	0	0	0
105378600	0	0	0	0	0	0	0	0
105378598	0	0	0	0	0	0	1	0
107984904	0	0	0	0	0	0	0	0
105378599	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0
440556	7	6	15	18	19	9	10	18
63976	335	258	306	314	458	441	308	430
100422968	3	0	0	0	0	0	0	0
105378606	0	0	0	0	0	0	0	0
107984909	44	29	48	48	19	33	26	30
105378605	0	1	0	0	0	0	0	0
105378604	41	33	20	39	36	40	31	58
27237	2021	1953	2044	2253	2314	2193	1763	2548
1953	1523	1382	1837	1992	1648	1630	1020	1746
105378608	1	0	0	0	3	0	0	0
693135	0	0	0	0	0	0	0	0
105378607	0	0	0	0	0	0	0	0
127262	2386	2127	1775	2136	2441	2466	2657	2664
49856	2420	2308	1844	2486	2658	2690	2629	2696
7161	1133	1047	1028	1142	1354	1296	1008	1300
105378610	10	1	6	7	9	8	7	10
105378609	0	0	0	0	1	0	0	0
57212	505	468	457	594	124	155	156	167
148870	27	18	18	14	9	18	16	19
388588	38	39	46	45	89	78	38	70
57470	3328	3064	2995	3302	3816	3674	3511	4056
9731	1795	1571	1290	1716	1991	1961	1851	2063
1677	1212	1144	940	1059	1027	1215	1103	1290
107984910	53	58	26	44	45	28	32	48
339448	2306	2082	1668	1911	1905	1897	2081	1784
100133612	1	6	3	9	2	6	2	1
728716	0	0	0	0	0	0	0	0
105376672	0	0	0	0	0	0	0	0
105376673	0	0	0	0	0	0	0	1
284661	0	0	0	0	0	0	0	1
105376674	0	0	0	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0
107985376	0	0	0	0	0	0	0	0
55966	0	0	0	0	0	0	0	0
105376680	0	0	0	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0
105376686	0	0	0	0	0	0	0	0
100616421	0	1	1	0	0	4	0	0
261734	893	906	737	944	1041	976	832	1126
8514	3175	3157	2756	3377	2842	2721	2372	3304
26038	50	48	82	87	71	99	73	99
105376687	4	11	1	6	5	8	7	7
6146	25663	22837	18503	21970	21415	23905	25164	22849
107985733	33	65	80	37	92	95	41	76
102724450	7	9	11	14	13	13	9	9
388591	775	792	835	1038	864	822	727	762
23463	8876	7848	6542	7969	7465	7753	7991	8306
148645	26	12	25	30	21	23	39	42
390992	0	0	0	0	0	0	0	0
387509	482	413	400	476	681	701	607	864
11332	5143	4842	4183	4889	6008	5690	5628	6463
54626	66	57	69	77	251	225	210	233
83715	1491	1458	2080	1780	2487	2227	1457	2417
100422975	0	0	0	1	0	0	0	0
8718	519	473	626	619	561	497	483	563
57449	1391	1398	1494	1836	1465	1428	1116	1701
79707	2873	2483	1975	2741	2624	2604	2584	2678
80835	0	1	9	1	1	0	1	2
107984912	0	1	0	0	0	0	0	0
3104	710	715	616	742	670	689	655	759
9903	5474	5152	4917	5558	5658	5441	4903	6278
107984913	6	4	4	4	6	4	2	10
148479	2439	2201	1836	2252	2558	2482	2393	2621
90326	1973	1771	1455	1868	1697	1711	1708	1839
55735	5270	4960	3628	5146	4567	4457	4304	5109
100505887	0	0	0	0	0	0	0	0
110841581	10	3	17	14	17	8	17	8
23261	2080	1815	1599	1722	2287	2252	2510	2129
105376692	0	0	0	0	0	0	0	0
102725193	0	0	0	0	0	0	0	0
101928836	0	0	0	0	0	0	0	0
105376691	0	0	0	0	1	0	0	0
105376689	26	20	28	27	18	22	18	14
9341	6562	6295	4721	5814	5791	6489	6814	6366
8863	687	723	554	678	518	623	570	517
10911	48	44	32	32	9	31	22	12
3604	18	41	24	17	163	128	136	101
11315	4307	4076	2878	3500	3532	3821	4320	3614
54206	9373	9607	8678	10114	7480	7819	7943	8946
107984915	0	0	0	0	0	1	1	0
102724539	0	0	1	0	0	0	0	0
105376695	0	0	0	0	0	0	0	0
50651	253	270	209	288	382	307	327	340
473	7892	6934	5404	7825	8249	7741	7084	7692
102724552	4	0	3	0	0	1	0	0
106632271	0	0	0	0	0	0	0	0
2023	94908	90512	61090	88927	98111	100178	113158	121597
102465436	13	5	4	7	10	7	14	7
100505975	36	17	35	24	75	55	31	48
112268261	0	0	0	0	0	0	0	0
765	0	1	0	0	0	0	0	0
155184	2	2	0	0	2	0	1	0
6518	14	19	18	17	13	18	9	19
80045	1883	1823	1349	1834	1953	1937	1904	2072
106614088	82	80	53	77	61	58	65	62
407040	1	1	1	1	4	1	1	0
102724571	22	14	29	21	26	14	20	23
9563	2641	2199	2047	2530	2608	2512	2134	3011
80176	960	864	733	832	1033	903	891	1245
100506022	12	6	3	4	4	1	1	4
84275	1243	1078	936	1033	1116	1219	1217	1099
199953	2293	2161	2080	2385	2502	2057	1941	2461
107985734	70	52	54	69	52	57	65	42
105376712	0	0	0	0	0	0	0	0
5293	521	470	428	532	735	655	651	817
644997	0	0	0	0	0	0	0	0
101929074	74	66	47	37	130	86	135	124
22883	15063	13566	11300	15193	15470	14541	13715	16020
56998	1233	1197	921	1143	1302	1317	1382	1432
105376717	62	100	55	64	72	88	99	102
84328	2114	1858	1392	1725	1752	1889	1920	1801
64802	467	460	310	385	361	344	353	386
113391335	0	0	2	2	0	1	0	2
100847055	0	0	0	0	0	0	0	0
116362	5	4	6	1	83	114	83	74
10277	4903	4410	3172	4674	4398	4270	4327	4664
23095	5568	4847	3192	4906	4931	4772	4485	4822
105376725	2	0	2	1	2	2	0	1
5226	14060	13312	9988	13016	11415	11408	12154	12452
100526739	399	341	313	338	348	348	404	309
378708	449	392	343	385	394	380	453	341
1325	23	33	18	41	19	25	28	22
1676	5403	4878	3922	4815	5227	5295	5072	5033
5195	1561	1402	1231	1628	1613	1423	1444	1675
54897	790	739	813	880	976	867	617	975
105376733	0	0	0	0	0	0	0	0
105376735	0	0	0	0	0	0	0	0
148345	1	0	0	0	0	0	0	2
23435	14506	13380	9760	13053	11235	12366	13533	12873
10747	90	71	72	70	67	48	69	74
6723	4955	4463	3480	4332	3959	4032	4324	4492
5394	3473	3293	2372	3296	2904	3027	3299	3224
105376736	121	125	96	130	137	136	126	130
2475	6565	5931	4211	6320	5985	5956	5519	6305
100873935	131	97	71	113	110	100	108	118
10218	3	0	1	0	0	0	0	0
29914	2072	1793	1400	2014	1772	1786	1675	1930
105376737	0	0	0	0	0	0	2	0
105376739	0	0	0	0	0	0	0	0
105376740	1	3	0	0	2	0	0	1
57540	99	70	89	95	91	106	82	87
112268221	6	10	6	11	10	6	4	11
101929181	5	1	0	0	1	5	1	4
26232	948	804	767	1027	725	663	587	742
93611	1005	1017	883	1158	888	885	924	1026
26270	296	233	207	297	285	260	266	287
10459	2226	2037	1532	2008	2240	2208	2282	2388
374946	3	1	0	0	3	1	0	2
57085	1782	1661	1279	1515	1721	1592	1826	1794
284498	453	410	363	500	310	309	261	326
102724659	22	19	25	24	6	9	7	17
4524	1464	1366	1034	1507	1029	1016	948	1351
1185	1347	1177	1125	1275	1173	1186	1178	1249
100379251	201	164	182	200	170	167	178	180
4878	20	12	11	18	11	9	2	11
4879	0	2	0	0	0	0	0	0
26829	0	1	0	1	0	0	0	0
90231	3896	3549	3519	3494	4400	4167	3760	4813
5351	7029	6675	5224	7076	7045	6903	7387	8238
9927	12814	11946	8746	12258	10444	10995	10679	12727
60672	1106	982	939	1188	1006	968	1044	1161
102466982	0	1	4	2	4	2	1	0
943	0	1	2	2	2	2	3	0
102465836	1	1	32	3	40	36	1	6
7133	2089	1883	1606	2042	2494	2209	2158	2596
100616438	0	0	0	0	0	0	0	0
107984917	10	9	4	6	8	4	8	7
55187	3198	2812	1874	3078	3277	2997	2570	2940
677885	4	9	2	2	5	2	5	4
105376744	0	0	0	0	1	0	0	0
9249	4350	3933	3703	4220	3908	3961	4157	4172
102466722	8	5	7	7	6	4	7	4
343066	0	0	0	0	0	0	0	0
126767	0	0	0	0	0	0	0	0
93190	0	0	0	0	0	0	0	0
390999	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0
343069	3	1	1	2	0	1	1	0
65122	0	0	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	0
441871	0	0	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0
649330	0	0	0	0	0	0	0	0
441873	0	0	0	0	0	0	0	0
649324	0	0	0	0	0	0	0	0
440563	0	0	0	0	0	0	1	0
645354	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0
101060301	2	1	0	1	0	1	0	0
343070	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0
391002	0	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0
126755	0	0	0	0	0	0	0	0
102724856	0	0	0	0	0	0	0	0
107984918	0	0	0	0	0	0	0	0
10630	0	0	0	0	0	0	0	0
107984919	0	0	0	0	0	0	0	0
105378612	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0
7799	3126	2975	2290	2981	2793	2758	2733	2884
23254	975	869	687	882	1215	1079	1089	1346
107985467	0	2	0	0	0	0	0	0
107985468	0	0	0	0	0	0	0	0
105376762	0	1	0	0	0	0	0	0
105376759	0	0	0	0	0	0	0	0
107985469	0	0	0	0	0	0	0	0
200197	203	227	154	212	204	157	165	214
55092	1460	1342	1246	1402	1394	1359	1287	1326
727684	11	3	0	2	7	5	1	4
114827	92	91	90	95	314	306	254	337
101927417	10	9	10	10	42	27	19	26
101927441	5	4	2	3	8	3	2	3
79180	4837	4412	4409	4537	6698	6278	5400	6484
11330	8	9	14	10	8	6	3	10
63036	5	6	12	3	2	2	1	1
105376767	7	3	6	7	7	5	5	8
51032	23	13	26	19	31	21	24	24
842	1079	940	787	923	1098	1051	1138	1221
23341	2390	2015	1678	2119	2119	2262	2342	2094
107397391	0	0	0	0	0	0	0	0
79814	1110	967	705	1009	691	682	632	738
84301	5928	5394	4054	5253	5456	5282	4848	5369
6248	922	854	639	817	815	873	640	847
23207	3888	3717	2977	4101	3884	3730	3503	4691
284723	22	19	6	9	13	14	8	16
110806303	3	1	1	1	1	2	0	1
388595	0	0	0	0	0	0	0	1
54751	367	394	332	445	333	343	341	423
440567	899	925	679	754	763	947	932	605
729614	150	124	114	140	190	154	148	217
23013	8837	7258	5406	8053	7565	7464	5644	7668
7709	1459	1289	1130	1404	1391	1369	1285	1722
149563	0	0	0	0	0	0	0	0
27129	0	0	0	0	0	0	1	0
1187	6	7	4	2	6	1	4	9
1188	87	69	72	78	27	9	25	45
348487	729	596	643	661	1008	1020	905	1170
1969	10392	9944	10052	11906	10734	10083	9182	11686
101927479	42	45	35	55	49	39	38	54
128272	2107	2072	1825	2253	1695	1649	1595	1848
101927546	48	46	45	51	59	76	71	74
79363	118	106	91	97	127	123	94	132
54455	2099	2078	1450	2100	1711	1923	1861	2139
26099	7427	6895	5610	7079	7003	6987	6937	8293
374955	4298	4057	3221	4067	4111	4139	4404	4930
55707	2967	2662	1939	2521	2662	2744	2946	2911
107984921	48	36	42	31	27	27	21	18
114819	95	107	135	120	104	114	71	82
26871	16	30	13	14	8	22	13	6
107985757	0	0	0	0	0	0	0	0
100132147	29	16	20	12	19	19	10	23
107985758	4	4	3	4	2	4	1	6
7195	0	0	0	0	0	0	0	0
55672	2268	2015	1717	2056	1388	1451	1165	1392
105376794	895	857	789	931	724	724	747	814
84809	424	419	468	437	519	517	393	510
11209	135	145	148	176	151	161	127	180
107985736	14	21	26	21	12	10	15	15
26869	14	27	12	12	8	21	14	5
107985759	0	0	0	0	0	0	0	0
284729	37	36	58	40	47	37	24	46
100189045	0	0	0	0	0	0	0	0
6060	5	5	6	4	5	12	5	3
11223	38	29	53	43	35	37	28	42
100500876	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0
112267871	115	73	93	56	76	69	64	77
7193	18	13	6	8	11	7	4	6
100189183	0	0	0	0	0	0	0	0
105376805	397	406	311	337	367	372	411	350
791226	6	0	1	0	0	0	0	0
26870	4	5	5	2	5	8	5	1
9696	815	874	1248	1060	1343	1181	604	1196
4237	735	692	589	732	781	764	770	759
105376806	179	182	129	182	172	170	157	189
23400	4578	4196	4147	4622	6460	5706	5123	6816
6390	5880	5358	4561	5052	5620	5870	6213	5267
11240	527	469	357	518	641	608	626	760
105376808	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0
29943	60	44	43	55	16	10	8	33
51702	6	8	7	12	16	20	21	10
100616188	0	3	0	0	0	0	0	0
23569	0	0	0	0	0	0	2	0
353238	0	0	0	0	0	0	0	0
55920	22498	21335	16291	22341	20241	19867	20585	23348
55160	1015	1024	951	1171	1249	1219	1030	1501
107984028	0	0	0	0	0	0	0	1
81569	29	32	16	20	32	33	21	20
105376809	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0
84966	0	0	0	0	0	0	0	0
105376814	0	0	0	0	0	0	0	0
127707	73	83	49	95	58	32	49	59
5081	13	9	17	21	18	26	14	21
80834	0	4	3	0	1	0	0	1
8659	953	841	686	951	940	969	950	986
100616120	0	0	0	0	0	0	0	0
100302276	3	0	0	0	0	0	0	0
126917	2713	2303	1758	2451	1983	2026	1892	2432
105376815	4	6	1	3	0	3	1	4
23352	14004	12913	7640	13085	13230	11488	10334	11503
101927895	300	257	203	276	255	252	255	291
23065	6106	5366	3706	5608	5225	5107	5531	5574
51154	5618	5463	4185	4912	4819	5157	5038	4735
246181	68	95	81	89	74	64	66	62
22977	165	167	174	173	175	204	155	153
100506730	365	336	244	379	245	290	337	298
8574	1637	1500	1296	1560	1484	1498	1443	1594
54896	845	785	704	850	766	824	682	902
832	11057	10122	7750	9991	11462	11850	12750	13462
105376819	1	0	0	0	0	0	1	2
105376818	0	0	0	0	0	0	0	0
105376817	0	0	0	1	0	0	0	0
105378614	0	0	0	0	1	0	0	0
440574	2896	2607	1992	2417	2339	2629	2770	2134
100532736	4798	4224	3546	4413	5056	5186	5230	5827
644068	321	266	243	284	206	258	340	153
4681	3650	3222	2751	3492	4106	4195	4107	5009
3362	25	15	20	19	17	19	24	20
255104	1085	1007	861	975	937	817	879	1004
54546	10	2	7	8	0	12	11	12
105376823	1	2	5	1	4	0	2	1
23252	2913	2833	2228	2808	2523	2583	2395	2572
30814	0	1	1	0	0	0	0	0
5320	53	75	36	42	2	1	5	7
5322	0	0	2	0	0	0	1	0
26279	0	0	0	0	1	0	0	0
64600	6	1	2	2	7	7	2	6
391013	0	4	0	5	1	0	0	0
127733	2773	2833	2322	3105	1902	1925	2081	2405
101928017	37	27	20	38	21	21	13	18
105376825	42	29	39	68	29	34	22	45
105376826	4	6	10	0	8	1	1	3
105376827	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0
127731	0	4	0	2	0	1	3	0
339505	2	0	3	1	2	1	0	0
55450	8839	8172	7104	9091	6146	5995	6690	6810
79594	2335	2112	1802	2144	1993	1932	1996	2196
163933	0	0	0	0	0	0	0	0
978	1189	1064	767	1042	797	786	974	960
65018	1880	1793	1388	1960	2300	2042	2195	2677
102464833	9	12	56	8	109	90	22	80
100861548	2372	2174	1820	2333	2618	2420	2554	2743
1650	14206	13325	10882	12459	14492	14392	14521	14536
57576	260	239	274	280	293	255	226	311
400745	355	281	302	368	424	361	328	398
112268222	2920	2669	2116	2567	2617	2486	2859	2653
50809	11669	10731	8275	9923	10100	10232	10459	10899
8672	2764	2446	1637	2440	2011	2203	2060	2167
105376830	0	1	5	0	3	0	4	1
105376829	5	2	1	2	3	1	0	1
100302155	0	0	0	0	0	0	0	0
1889	12743	11267	9567	12397	17364	16338	14808	18405
100506801	14	21	17	25	44	44	44	56
105376832	0	0	0	0	0	0	0	0
84224	1417	1355	1220	1360	1478	1453	1324	1403
249	7	4	6	2	8	9	5	8
105376834	0	0	0	0	2	0	0	0
5909	1741	1587	1550	1866	1553	1490	1556	1839
84196	4637	4237	3555	4107	4660	5120	4903	5116
401944	647	567	585	756	684	665	631	674
3339	8333	7391	6322	9141	8661	7681	4593	7517
23436	4	3	2	2	2	1	4	3
10136	0	0	0	2	2	1	1	0
101928043	17	13	10	7	4	3	10	1
29092	167	123	117	125	136	144	145	118
112268223	13	16	14	10	11	12	16	10
998	19599	18192	13444	16641	17145	18734	21039	17738
54361	20	12	12	20	26	30	42	56
105376845	2	2	1	4	2	5	1	1
105376850	42	70	53	59	54	50	50	59
107985377	0	0	3	1	5	2	1	2
100616433	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0
9923	2539	2321	1838	2549	1935	1903	1696	2103
2046	28	20	16	13	4	2	6	1
102466615	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0
714	0	0	0	0	0	1	0	0
713	0	0	0	0	0	0	0	0
2048	3061	2955	2373	2931	3772	3475	3626	4283
100616391	0	0	0	0	0	0	0	0
100422914	92	97	62	89	127	95	83	121
646262	0	0	0	0	2	0	0	0
729059	3	0	1	0	2	2	0	2
23028	14420	13689	10438	13435	14016	14944	14936	15459
100422866	1	0	0	0	0	0	0	0
7798	4470	3908	2780	4112	4181	4248	4063	4674
3352	8	15	19	23	44	59	64	55
100996511	68	69	36	62	49	34	49	47
10236	19445	17695	13583	17154	16672	17754	17811	18098
80818	801	753	579	673	681	729	713	769
148898	74	66	93	75	70	74	69	71
6920	935	779	680	860	992	878	939	1054
55616	1066	960	872	1146	921	782	778	1000
1870	3441	3165	2427	3119	3791	3688	3359	4078
101928163	46	60	55	59	90	90	39	95
105376859	8	8	9	11	4	7	9	7
3399	3614	3021	3125	3019	2778	2958	2664	2606
107984928	0	0	0	0	0	0	0	0
259283	0	0	0	0	0	0	0	0
6135	34797	31485	23165	29149	29616	32512	37710	32843
6924	2876	2699	1935	2633	2679	2817	2978	3088
100506963	300	298	199	286	295	265	321	294
57095	2466	2348	2173	2345	2533	2659	2499	2812
105376860	423	398	353	416	441	464	464	511
11313	4337	3965	3112	4539	4189	4045	4645	5217
2582	3385	3161	2639	3603	3207	3151	3371	3615
3155	1016	958	679	898	867	870	994	917
105376861	3	4	5	1	2	14	1	2
2517	2363	2250	1854	2117	1929	2047	2227	2236
1269	1	0	2	2	1	2	0	2
107984929	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0
55629	7793	7254	5860	6523	5890	6399	6998	5895
10772	9961	9839	7885	9058	8828	9632	9719	8630
105378615	0	0	0	0	0	0	0	0
105376863	0	4	2	3	0	1	2	5
107984931	5	4	1	3	1	2	2	3
127294	47	80	44	75	55	42	51	39
107985737	2	0	0	0	0	0	0	0
105376864	0	0	0	0	0	0	0	0
58985	718	645	521	675	490	499	521	556
163702	1631	1430	1139	1479	1256	1171	1209	1318
284632	1	0	0	5	3	2	0	0
105376871	30	21	21	33	19	35	15	26
57822	160	186	80	130	86	85	109	105
90529	562	534	432	561	744	772	699	823
57185	4402	3970	2986	4008	4354	4436	4344	4842
100750325	3	7	1	8	4	5	1	2
11123	3331	2989	2406	2991	3030	3220	3111	3157
100506985	226	177	148	217	199	175	210	196
400746	219	176	162	212	262	175	192	214
10250	10121	9940	7648	9600	9499	9332	9380	9735
25932	10741	9721	8300	9443	9619	10542	10654	9422
105376876	0	3	0	1	0	0	0	0
864	921	835	746	947	1101	1079	984	1362
102465437	4	0	0	0	0	0	0	0
107984932	0	0	0	1	0	0	0	2
105376878	6	17	8	11	6	8	0	9
100616365	0	0	0	0	0	0	0	0
105376879	0	0	0	0	0	0	0	0
25949	2620	2465	1890	2452	2311	2590	2985	2656
57035	1741	1785	1661	1853	1360	1298	1375	1391
105376882	2	0	0	1	3	3	1	0
6007	22	20	16	27	31	18	13	31
23585	4849	4525	3478	4354	4172	4468	4960	4202
6006	2482	2250	1646	2163	1877	2072	2524	2091
55219	1699	1521	1283	1535	1447	1462	1547	1507
26119	3270	2820	2750	3141	3011	2729	2880	3305
57134	168	151	182	209	270	248	233	290
57190	5501	5075	4121	5331	5632	5367	5589	5963
56181	882	802	612	857	841	926	1084	948
646471	175	175	145	182	142	157	150	156
79000	1590	1594	1124	1399	1362	1648	1545	1480
164091	2116	2029	1645	2000	1662	1851	1944	2153
3925	18721	17175	12840	15086	17726	20328	22429	16629
100500808	1169	1047	884	958	1155	1115	1295	973
105376885	0	0	0	0	0	0	0	0
5051	858	818	595	797	663	681	693	714
101928216	8	11	2	16	8	15	12	4
2134	17	16	6	8	14	15	8	11
7780	1	3	0	3	1	0	4	2
105376910	0	0	0	0	0	0	3	0
84676	0	0	0	0	0	0	0	2
149420	967	842	746	782	787	849	845	792
105376886	0	0	3	2	0	0	0	1
79927	9	8	14	9	5	15	12	14
110806296	0	0	0	0	0	0	0	0
51042	1024	1038	1193	943	1330	1352	918	1206
10256	1184	1118	986	1328	1178	1023	1074	1235
378807	2	1	1	7	8	3	1	2
101928303	1	2	0	1	0	0	0	0
64793	4303	4143	3032	3926	3414	3487	3467	3892
83442	5790	5417	4089	5401	4785	4943	5945	6288
91544	784	826	665	911	650	658	703	716
1043	7	8	2	6	3	6	5	3
55057	720	668	566	707	426	412	385	496
257101	0	0	0	0	0	0	0	0
79727	0	3	1	1	0	0	1	0
79947	1873	1812	1145	1570	1756	1918	1994	2180
101928324	1	1	4	5	4	0	1	2
3151	23845	23003	19447	20594	19347	21027	22357	18193
6195	5248	4987	4080	5299	5240	5179	5652	6221
100302190	1	1	0	0	0	0	0	0
105376888	0	0	0	0	0	0	1	0
101928728	17	15	19	22	20	20	16	16
8289	4974	3994	2951	4628	4315	3723	3807	3781
55650	323	316	210	345	303	350	396	344
