GeneID	control	control	control	perturbed	perturbed
65220	2114	2171	1856	1567	1329
2782	10590	9038	9435	9226	6636
105378949	51	48	43	35	30
163688	1	1	0	0	1
339456	36	41	24	21	12
85452	0	0	1	1	1
107984872	0	0	0	0	0
105378589	0	0	0	0	0
2563	0	0	0	0	0
105378590	0	1	0	0	0
105378591	0	1	0	0	0
5590	329	300	279	87	65
100506504	17	33	21	7	3
199990	589	639	567	427	382
112268219	65	83	52	56	54
105378593	0	5	4	1	1
6497	2652	2412	2181	2436	1831
79906	108	130	84	96	80
100129534	9	16	2	3	4
11079	2328	2263	2115	1696	1409
5192	504	492	479	430	329
9651	23	26	26	37	18
55229	549	635	534	491	458
388585	0	0	1	0	0
115110	7	6	3	1	0
8764	36	49	19	3	6
100996583	0	0	0	0	1
127281	173	147	147	59	50
79258	9	14	14	9	5
105378597	0	0	0	0	0
100287898	1	0	3	1	1
105378603	0	0	0	0	0
105378602	0	0	0	0	0
105378601	0	0	0	0	0
112268220	0	0	0	0	0
107985732	0	0	0	0	0
105378600	0	0	0	0	0
105378598	0	0	0	0	0
107984904	0	0	0	0	0
105378599	0	0	0	0	0
140625	0	0	0	0	0
440556	26	53	25	4	5
63976	165	209	172	65	47
100422968	1	6	5	2	4
105378606	0	0	0	1	0
107984909	37	37	40	8	8
105378605	0	0	1	0	0
105378604	8	12	2	4	5
27237	527	681	492	183	221
1953	16	35	17	0	5
105378608	0	0	0	0	0
693135	0	0	0	0	0
105378607	0	0	0	0	0
127262	2092	1764	1825	1912	1336
49856	247	355	231	175	192
7161	15	10	8	7	9
105378610	0	0	0	0	0
105378609	0	0	0	0	0
57212	677	736	611	527	497
148870	0	0	3	0	0
388588	24	30	27	21	12
57470	1700	1596	1493	1294	1043
9731	1423	1189	1198	1205	826
1677	115	108	120	109	104
107984910	6	15	16	14	14
339448	899	809	810	882	658
100133612	12	12	13	16	16
728716	0	0	0	0	0
105376672	0	0	0	0	0
105376673	0	0	0	0	0
284661	0	0	0	0	0
105376674	0	0	0	0	0
105376679	0	0	0	0	0
107985376	0	0	0	0	0
55966	0	0	0	0	0
105376680	0	0	0	0	0
102724429	0	0	0	0	0
105376681	0	0	0	0	0
105376682	0	0	0	0	0
107984911	0	0	0	0	0
105376686	0	0	0	0	0
100616421	0	0	0	0	0
261734	276	231	291	230	205
8514	62	59	51	40	24
26038	1	1	4	1	1
105376687	0	0	0	0	0
6146	13427	12504	12769	10357	8952
107985733	116	57	19	85	66
102724450	7	9	4	1	6
388591	333	475	231	185	199
23463	5242	4473	4807	3770	2455
148645	60	43	66	23	31
390992	0	1	0	0	1
387509	31	26	32	10	7
11332	1776	1934	1666	1486	1065
54626	11	3	7	5	2
83715	789	557	748	315	261
100422975	0	0	0	0	0
8718	48	75	64	10	22
57449	135	88	99	73	63
79707	874	819	831	831	724
80835	0	1	0	0	0
107984912	0	0	0	0	0
3104	271	308	199	185	136
9903	1386	1421	1227	927	709
107984913	8	6	4	2	0
148479	920	736	856	765	529
90326	585	701	567	522	426
55735	1925	1849	1674	1824	1388
100505887	0	0	0	0	0
110841581	1	5	1	4	5
23261	670	516	627	450	371
105376692	0	0	0	0	0
102725193	0	0	0	0	0
101928836	0	0	0	0	0
105376691	0	0	0	0	0
105376689	0	0	0	0	0
9341	1997	1754	1920	1712	1292
8863	31	24	23	35	40
10911	0	0	0	0	0
3604	57	74	49	17	17
11315	6451	5811	5816	5589	4180
54206	5705	4252	4990	3792	3218
107984915	0	0	1	0	0
102724539	1	0	2	0	1
105376695	0	0	0	0	0
50651	6	2	3	4	4
473	3223	2720	2605	2661	2108
102724552	0	1	0	0	2
106632271	1	0	3	0	0
2023	37322	32982	34051	39984	24846
102465436	5	3	3	1	2
100505975	8	9	12	9	6
112268261	0	0	0	0	0
765	2	0	0	0	0
155184	2	2	6	2	1
6518	0	1	0	0	1
80045	305	277	270	128	124
106614088	37	53	18	6	7
407040	0	2	1	1	0
102724571	4	0	2	1	0
9563	1181	940	1058	820	530
80176	1451	1326	1273	900	768
100506022	11	11	4	8	7
84275	1018	843	895	613	551
199953	540	588	546	633	492
107985734	15	26	18	19	20
105376712	0	0	0	0	0
5293	293	331	297	278	226
644997	0	0	0	0	0
101929074	38	50	63	37	29
22883	4763	4288	4376	3826	3203
56998	991	943	925	1012	705
105376717	132	123	103	131	80
84328	1534	1317	1344	952	626
64802	409	354	353	366	283
113391335	3	1	0	1	0
100847055	0	2	0	0	0
116362	32	28	32	18	18
10277	3082	2507	2690	2578	1842
23095	2477	1908	2208	2185	1589
105376725	1	0	1	3	2
5226	11736	11889	10940	8402	5809
100526739	232	218	213	224	174
378708	254	229	222	237	183
1325	20	25	27	15	20
1676	2232	2043	2039	2155	1507
5195	615	512	531	525	455
54897	508	533	425	337	231
105376733	0	0	0	0	0
105376735	0	0	0	0	0
148345	0	0	0	0	0
23435	6991	5518	6136	6626	4973
10747	58	44	41	35	30
6723	2866	3083	2584	3366	2871
5394	2080	2284	2033	1743	1619
105376736	140	96	94	106	86
2475	3004	2858	2903	2891	2066
100873935	74	84	67	68	44
10218	2	0	0	1	0
29914	724	676	657	712	563
105376737	0	0	0	0	0
105376739	0	0	0	0	0
105376740	0	0	0	0	0
57540	3	6	0	6	5
112268221	1	2	0	0	1
101929181	0	0	1	0	2
26232	1621	1814	1667	234	190
93611	526	729	438	142	143
26270	166	154	166	63	52
10459	750	718	668	519	428
374946	2	0	0	1	1
57085	428	328	290	248	212
284498	60	66	61	40	34
102724659	0	0	0	0	0
4524	309	311	304	253	175
1185	950	1116	855	614	631
100379251	153	193	131	97	114
4878	30	54	33	21	34
4879	683	1181	623	203	265
26829	0	0	0	1	2
90231	2148	2052	1949	1746	1360
5351	2881	2607	2666	2081	1527
9927	4347	3474	3637	3989	2734
60672	703	807	620	559	580
102466982	3	5	3	1	3
943	0	1	0	1	1
102465836	1	1	2	0	0
7133	36	37	24	8	8
100616438	0	0	0	0	0
107984917	0	0	0	0	0
55187	1299	1163	1124	1068	711
677885	4	2	1	1	2
105376744	13	14	16	22	9
9249	1245	1350	1101	1071	671
102466722	2	3	2	1	3
343066	0	0	0	0	0
126767	0	0	0	0	0
93190	0	1	0	0	0
390999	0	0	0	0	0
65121	0	0	0	0	0
105376745	0	0	0	0	0
440560	0	0	0	0	0
343069	0	0	0	0	0
65122	0	0	0	0	0
400735	3	0	0	0	0
343071	0	0	0	0	0
441871	0	0	0	0	0
440561	0	0	0	0	0
101929983	0	0	0	0	0
649330	0	0	0	0	1
441873	0	0	0	0	0
649324	0	0	0	0	0
440563	0	0	0	0	0
645354	0	0	0	0	0
645359	0	0	0	0	0
101060301	0	0	0	0	1
343070	0	0	0	0	0
400736	0	0	0	0	0
391003	0	0	0	0	0
343068	0	0	0	0	0
391002	0	0	0	0	0
645382	0	0	0	0	0
653619	1	0	0	0	0
729528	0	0	0	0	0
645414	0	0	0	0	0
391004	1	0	0	0	0
645425	0	0	0	0	0
126755	0	0	0	0	0
102724856	0	0	0	0	0
107984918	0	0	0	0	0
10630	0	0	0	0	2
107984919	0	0	0	0	0
105378612	0	0	0	0	0
105376756	0	0	0	0	0
7799	718	621	646	513	399
23254	32	39	50	11	5
107985467	0	0	0	0	0
107985468	0	0	0	0	0
105376762	0	0	0	0	0
105376759	0	0	0	0	0
107985469	0	0	0	0	0
200197	32	33	42	7	5
55092	399	388	393	194	212
727684	0	1	3	0	0
114827	0	2	3	0	1
101927417	0	1	0	0	0
101927441	1	2	1	0	0
79180	1334	1320	1204	785	637
11330	0	2	1	1	3
63036	0	2	1	3	0
105376767	0	4	2	0	1
51032	6	12	6	10	2
842	486	434	418	287	212
23341	1266	1073	1163	1082	842
107397391	0	0	0	0	0
79814	3676	3311	3256	4592	3344
84301	3119	2092	2798	2427	1555
6248	485	272	434	372	253
23207	1816	1905	1599	1335	1072
284723	28	34	20	22	11
110806303	6	3	1	0	2
388595	83	148	86	65	35
54751	2854	3208	2683	1786	1367
440567	142	78	124	75	78
729614	116	94	115	109	82
23013	2476	1982	2216	2245	1585
7709	837	917	712	668	554
149563	4	2	0	0	0
27129	9	3	4	8	3
1187	3	2	1	1	0
1188	6	4	3	2	0
348487	8	5	6	5	2
1969	7151	8947	6569	1051	1040
101927479	85	101	61	89	51
128272	91	115	73	64	66
101927546	14	9	9	0	0
79363	72	76	49	50	45
54455	595	516	520	575	403
26099	3124	2536	2731	3145	2181
374955	1246	1199	1095	1131	825
55707	1135	1091	1111	770	668
107984921	6	23	9	8	4
114819	32	50	23	24	20
26871	2	3	4	2	4
107985757	0	0	0	0	0
100132147	10	2	3	5	1
107985758	0	0	0	1	1
7195	0	0	0	0	0
55672	1183	983	1068	1224	736
105376794	292	332	243	159	186
84809	323	302	253	137	199
11209	294	347	269	129	189
107985736	11	13	14	6	4
26869	2	3	3	3	1
107985759	0	0	0	0	0
284729	31	50	30	18	23
100189045	0	0	0	0	0
6060	3	1	3	8	1
11223	244	376	238	72	127
100500876	0	0	0	0	0
100189298	0	0	0	0	0
112267871	22	9	11	30	5
7193	1	1	2	4	1
100189183	0	0	0	0	0
105376805	195	160	189	68	77
791226	0	0	1	0	1
26870	2	0	1	0	2
9696	148	145	126	107	109
4237	366	322	326	293	252
105376806	78	106	63	54	50
23400	1208	1263	1010	1058	677
6390	1479	1596	1498	1177	1075
11240	2	2	1	1	5
105376808	0	0	0	0	0
400743	0	0	0	0	1
29943	0	0	0	0	8
51702	0	0	0	1	1
100616188	0	0	0	0	0
23569	0	0	0	0	0
353238	1	0	0	0	0
55920	5503	4727	4833	4186	3651
55160	986	1029	932	678	541
107984028	0	0	0	0	0
81569	0	2	1	0	10
105376809	0	0	0	0	0
105376812	0	0	0	0	0
101927876	0	0	0	0	0
84966	0	0	0	0	0
105376814	0	0	0	0	0
127707	2	1	2	8	6
5081	2	0	0	0	0
80834	0	3	1	0	0
8659	1135	1057	999	802	514
100616120	0	2	0	0	0
100302276	0	0	0	0	0
126917	1741	1907	1545	1302	1020
105376815	0	5	6	1	1
23352	5146	4882	5018	5357	3528
101927895	153	158	163	145	107
23065	3015	2659	2870	2770	2059
51154	2163	2032	1854	2380	1743
246181	5	18	6	0	7
22977	13	14	9	3	7
100506730	49	62	48	33	16
8574	994	961	1039	682	611
54896	643	664	573	451	399
832	8333	7180	7092	6914	4522
105376819	0	0	0	0	0
105376818	0	0	0	0	0
105376817	0	0	0	0	0
105378614	0	0	0	0	0
440574	2145	1731	2016	1355	1257
100532736	1416	1170	1241	910	735
644068	10	17	10	12	5
4681	296	255	227	170	131
3362	0	1	0	0	0
255104	306	218	195	186	134
54546	1	2	2	0	0
105376823	0	0	3	0	0
23252	524	465	475	433	404
30814	0	0	0	0	0
5320	43	46	60	0	3
5322	0	0	0	0	0
26279	0	0	0	0	0
64600	0	0	0	0	0
391013	0	0	0	0	0
127733	0	0	0	0	1
101928017	0	0	0	0	0
105376825	0	0	0	0	0
105376826	0	0	0	0	0
105376827	0	0	0	0	0
105376828	0	0	0	0	0
127731	0	0	0	0	0
339505	4	4	0	0	3
55450	2488	2530	2154	1891	1396
79594	818	827	796	679	508
163933	198	239	181	53	46
978	103	144	106	16	15
65018	717	669	701	356	263
102464833	61	47	40	35	12
100861548	1292	1197	1236	762	760
1650	8068	7307	7790	5433	5003
57576	1	2	1	2	2
400745	27	27	24	15	16
112268222	837	821	827	551	551
50809	4138	3438	3962	3024	2697
8672	2927	2543	2667	2329	1777
105376830	2	0	0	0	1
105376829	0	0	3	0	1
100302155	0	1	0	0	0
1889	4634	3637	4161	2548	1797
100506801	9	5	2	3	1
105376832	0	0	0	0	0
84224	131	103	122	78	75
249	26	21	41	6	4
105376834	4	0	1	0	0
5909	555	553	553	234	172
84196	1741	1482	1481	1262	998
401944	388	468	330	283	253
3339	3579	4018	3277	3220	2217
23436	0	0	0	0	0
10136	0	1	0	0	0
101928043	6	17	3	6	1
29092	199	218	221	149	147
112268223	12	13	12	16	4
998	8435	6174	7022	7506	4873
54361	1	4	0	1	2
105376845	6	13	8	12	8
105376850	2	1	0	11	9
107985377	0	0	0	0	0
100616433	0	0	0	0	0
105376856	0	0	0	0	0
9923	1067	939	910	927	711
2046	0	0	0	0	1
102466615	0	0	0	0	0
712	0	1	0	0	7
714	0	13	0	0	18
713	1	4	0	0	3
2048	46	36	43	4	9
100616391	0	0	0	0	0
100422914	0	0	5	0	1
646262	0	0	0	0	0
729059	0	1	0	0	1
23028	3720	3042	3164	3729	2655
100422866	0	0	0	0	0
7798	1577	1217	1504	1411	907
3352	3	0	5	0	4
100996511	8	27	16	13	16
10236	7120	5900	6353	6183	4951
80818	191	153	159	212	131
148898	27	30	32	14	14
6920	625	482	582	452	352
55616	1218	1258	1220	682	509
1870	302	268	210	213	151
101928163	9	9	3	5	3
105376859	43	49	29	7	24
3399	5444	5756	5189	3699	3893
107984928	3	5	3	0	1
259283	0	2	1	0	0
6135	18990	14566	17025	17564	13862
6924	559	533	496	400	388
100506963	87	89	81	47	59
57095	922	861	768	712	659
105376860	488	433	450	270	192
11313	2263	2118	2133	1176	935
2582	940	938	812	582	534
3155	744	561	711	414	376
105376861	15	3	6	2	3
2517	569	490	483	266	210
1269	0	1	0	0	1
107984929	0	0	0	0	0
100616492	0	0	0	0	0
55629	4087	3286	3850	1907	1541
10772	4460	3536	4020	3785	3088
105378615	0	0	0	0	0
105376863	3	4	4	1	3
107984931	0	0	1	0	0
127294	1	2	5	0	1
107985737	0	0	0	0	0
105376864	0	0	0	0	0
58985	126	96	103	17	25
163702	261	190	195	133	119
284632	1	1	0	0	1
105376871	3	2	4	1	0
57822	11	8	6	3	6
90529	93	90	107	89	66
57185	725	525	609	296	185
100750325	7	4	6	2	1
11123	1505	1133	1402	1131	719
100506985	82	67	79	48	35
400746	24	24	30	11	4
10250	3088	2665	2832	2405	2291
25932	6989	4906	6482	4950	3496
105376876	0	1	0	0	3
864	0	3	1	1	6
102465437	0	0	0	0	0
107984932	0	0	0	0	0
105376878	0	0	0	0	2
100616365	0	0	0	0	0
105376879	0	0	0	0	0
25949	819	637	791	593	498
57035	468	779	516	223	377
105376882	0	0	0	0	0
6007	3	10	2	5	3
23585	2224	1640	2145	1616	1185
6006	919	850	874	599	473
55219	1234	1080	1100	982	710
26119	664	650	476	466	387
57134	55	54	80	44	42
57190	2461	2066	2115	1624	1070
56181	585	608	561	513	364
646471	169	146	123	125	86
79000	269	280	263	270	207
164091	869	602	641	720	386
3925	6779	5479	6148	5022	4428
100500808	662	506	555	498	373
105376885	1	0	0	0	0
5051	396	345	350	261	197
101928216	2	2	2	2	0
2134	4	2	3	1	2
7780	13	10	18	5	0
105376910	1	1	0	0	0
84676	0	5	2	1	0
149420	187	138	142	139	125
105376886	0	0	0	0	0
79927	0	5	2	4	0
110806296	0	0	0	0	0
51042	696	690	710	590	545
10256	64	74	62	22	38
378807	1	0	0	0	0
101928303	195	154	186	88	83
64793	1303	1253	1160	860	803
83442	1581	1628	1441	811	950
91544	239	302	195	106	178
1043	1	1	2	0	0
55057	348	375	355	226	216
257101	1	0	0	1	0
79727	31	23	31	27	11
79947	854	803	669	925	608
101928324	6	7	3	4	1
3151	10609	8884	9477	10380	9523
6195	688	634	722	351	278
100302190	0	0	0	0	0
105376888	1	0	0	0	0
101928728	5	4	5	3	7
8289	2913	2335	2486	2791	2090
55650	127	165	162	104	75
84243	1086	1060	1018	871	734
2810	1085	1021	992	324	290
54707	1081	1075	926	774	642
63906	1013	1054	908	865	630
10726	7000	6783	6116	6453	4831
8431	312	321	347	109	121
126695	85	56	50	20	10
388610	3012	2962	2453	2217	1728
115572	137	157	121	93	54
101928391	1	5	2	1	1
6548	709	582	565	523	383
102723760	0	0	0	0	0
105376890	0	0	0	0	0
23038	1238	1075	1060	826	604
84065	564	632	633	522	380
644961	29	32	31	23	17
84958	51	40	53	14	18
9064	294	378	273	145	160
8547	1	1	1	0	0
388611	3	1	0	0	0
2827	70	76	49	44	50
10163	2756	2342	2298	2503	1787
105376892	0	2	1	0	1
27245	451	417	386	417	279
2268	0	2	1	0	0
111216282	0	0	0	0	0
2537	179	151	178	67	78
199870	148	155	121	167	143
23673	1384	1341	1331	513	487
5511	1660	1535	1615	1374	1226
677774	0	2	0	1	0
9473	140	143	124	63	69
6118	1561	1443	1572	1108	946
27293	1174	1025	1153	213	153
55113	1317	1236	1201	544	401
2140	998	741	850	717	608
5724	29	37	33	39	21
22826	3650	3162	3210	2500	2214
93974	3401	2587	2930	1583	1690
83667	744	757	645	540	400
54797	301	400	287	227	194
65979	2316	1966	2025	1934	1357
1104	3997	3735	3318	3292	2643
8420	511	663	470	304	396
6080	44	47	15	40	25
26768	15	14	11	12	12
54952	281	276	290	226	240
85028	327	459	267	155	275
692212	11	25	8	10	11
677838	52	85	42	16	43
677825	8	16	11	9	7
692073	22	28	19	17	12
115273	71	38	53	23	14
6883	684	479	556	490	477
105378616	4	5	4	9	6
26824	0	0	0	1	1
10691	574	401	384	474	348
51441	2455	2257	2295	2434	1910
4985	22	18	18	23	4
2035	778	649	773	774	576
399474	279	262	264	228	167
6429	2314	2067	1953	1487	1453
51102	306	319	294	320	193
10076	554	435	507	386	224
101928460	0	0	2	0	0
107984933	0	0	0	0	0
107984934	0	0	0	0	0
101929406	0	0	0	0	0
105378617	0	0	0	0	0
105378618	0	0	0	0	0
4146	2	5	1	0	1
100129196	3	3	3	0	1
7805	14	34	6	7	46
100616164	0	0	0	0	0
105378620	4	2	0	1	0
105378621	0	0	0	0	0
105378622	0	0	0	0	0
400748	0	0	0	0	0
9672	384	300	340	246	192
9698	3583	2575	3511	3061	2170
692234	10	10	5	12	5
692235	8	5	10	10	5
692200	3	2	1	1	0
107984935	4	0	5	3	2
79570	47	55	43	154	77
9410	1662	1373	1460	1680	1215
51538	1082	912	949	912	659
2170	197	207	181	65	38
105378623	0	0	0	0	0
107985470	0	0	0	0	0
347735	406	376	428	151	134
105378625	0	0	1	0	2
105379772	0	0	0	0	0
149086	0	0	0	0	0
284551	1	0	1	0	1
105378626	20	23	7	1	5
64129	151	194	173	30	56
3061	105	119	133	69	46
553115	1280	1248	1173	904	668
107985471	89	74	79	70	45
105378628	0	0	1	0	0
1307	34	54	49	46	40
101929444	0	2	0	0	0
576	79	60	55	21	7
100423028	0	0	0	0	0
90853	3	1	6	2	1
8073	7137	5701	6345	6105	4253
10657	7154	6191	6282	7555	5582
55116	311	312	287	428	303
100847018	0	0	0	0	0
23633	2334	1904	2086	1729	1489
200081	3651	3190	3112	2970	2383
79140	86	59	75	61	44
56063	149	158	127	105	99
55721	79	85	55	90	69
149069	21	29	14	9	12
8668	5522	5310	5072	5484	4078
339483	29	29	13	15	18
84734	4	1	1	0	2
3932	1	2	6	0	1
3065	4620	4035	4589	4224	3364
65108	9032	8119	8086	7375	6370
105378629	7	8	0	4	2
81629	40	56	41	28	40
100128071	7	12	14	6	3
55108	1525	1465	1383	1334	1100
728116	1	8	2	6	1
653121	83	97	96	96	63
102723870	8	5	5	8	4
339487	701	637	695	493	411
5928	3844	3134	3396	3742	2812
81493	1151	986	1009	1044	830
57648	3126	3106	2788	2122	1484
8565	3910	3230	3540	3830	2667
64766	516	456	493	505	393
252995	28	13	26	14	12
105378631	2	0	0	0	0
3208	20	32	22	6	7
113452	404	419	339	116	93
105378632	9	3	4	2	2
127544	387	357	363	342	238
204	3729	2723	3195	2899	2244
105378635	0	0	0	0	0
113451	22	15	6	4	3
112268224	3	0	0	0	1
55223	144	151	101	73	48
149076	716	619	606	617	425
127550	1	0	0	2	0
1912	1699	1883	1682	1333	1065
100500853	80	69	87	56	48
101929464	2	6	2	0	4
7579	180	137	180	165	122
114784	0	0	0	0	1
105378638	0	0	0	0	0
127540	0	0	0	0	0
402779	0	0	0	0	0
84970	0	0	0	0	0
105378639	0	0	0	0	0
105378640	0	0	0	0	0
105378641	0	0	1	0	0
693137	0	0	0	0	0
105378642	0	0	1	0	0
2709	0	0	3	0	0
127534	1	3	0	0	1
2707	0	1	4	0	2
2701	0	2	3	0	0
113444	935	828	769	695	530
58512	86	99	63	53	35
653160	16	8	16	12	3
100506144	209	204	197	129	75
9204	303	336	310	244	282
79830	642	456	563	601	451
105378644	0	0	0	0	0
6421	12288	10942	10923	10732	9628
9202	1623	1186	1507	1622	1175
100861513	59	40	49	47	42
79932	1566	1742	1478	1370	1011
23154	1007	1178	839	745	656
339488	21	14	18	7	11
105378645	3	5	1	0	1
5690	6457	6142	6100	5180	4167
105378646	0	0	0	0	0
127703	148	156	115	147	113
63967	2037	1624	1794	2506	1688
192670	537	484	503	293	261
26523	3189	2459	2735	3468	2327
192669	698	602	646	616	465
105378647	0	0	1	0	0
27285	2	6	0	0	0
54936	550	553	525	452	428
1296	25	13	22	13	9
27095	1026	949	1007	800	605
55700	2393	2249	2162	1716	1428
9967	4811	4073	4343	5686	3813
79729	113	184	136	82	79
55194	260	291	164	188	121
83931	2305	2080	2171	2870	1748
84967	405	443	446	367	306
127700	11	4	8	6	0
109616970	0	0	0	0	0
107984940	0	0	0	0	0
64960	2262	2056	2090	2005	1507
1441	387	337	412	206	154
107984941	0	0	0	0	0
105378648	0	0	0	0	0
2899	0	0	0	0	0
100422898	0	0	0	0	0
107984942	0	0	0	0	0
728431	31	42	28	17	15
80149	459	603	361	191	192
102465438	4	5	4	1	1
64769	897	914	865	786	683
100847010	3	3	4	2	3
105378649	34	37	30	26	25
79753	447	403	362	419	322
7802	122	147	136	131	115
29889	2348	1972	2259	2527	1865
284654	0	0	0	0	0
54955	560	523	559	537	407
55143	2196	1868	1993	1532	1283
284656	4	7	5	8	3
105378650	0	0	0	0	0
149175	208	216	190	251	194
79693	597	687	510	325	306
127687	935	926	787	646	478
4520	596	520	576	446	341
3633	290	263	225	280	186
105378651	18	12	6	14	8
10946	4006	3421	3766	3738	2755
2275	376	461	348	301	285
51118	957	917	852	1143	1044
5453	2	0	0	6	0
107985103	0	0	0	0	0
105378653	0	0	0	0	0
100500801	0	0	0	0	0
105378655	0	0	0	0	0
105378654	0	0	0	0	0
339442	0	0	0	0	0
105378657	0	0	0	0	0
107984943	0	0	0	0	0
105378656	0	0	0	0	0
105378658	0	0	0	0	0
105378660	0	0	0	0	0
64121	642	507	638	553	349
100527950	496	442	470	435	314
26292	496	442	468	435	314
105378663	1	1	1	2	0
81025	1	2	1	2	0
54933	2	0	0	0	2
105378662	2	0	1	0	3
79647	2836	2509	2796	2358	2124
4725	3618	3288	3275	2760	2347
23499	3933	3189	3583	3066	2136
643314	709	457	664	653	460
105378950	1	3	2	1	2
353500	110	103	74	35	40
192217	50	53	50	55	33
728448	24	37	19	10	16
8761	6655	6422	5686	6524	5008
101929516	956	1050	874	1012	733
677834	5	13	7	8	3
26508	32	34	26	13	14
84618	0	0	1	0	0
51440	7	0	2	0	0
10450	927	988	853	801	640
656	154	167	132	83	65
64064	36	47	41	36	26
105378666	2	0	0	0	0
101929536	1	1	2	0	1
105378951	4	7	4	4	2
107985740	3	3	2	0	1
105378665	1	1	2	1	1
105378667	0	2	0	0	0
54802	463	434	412	426	377
4610	47	27	60	33	31
105378668	4	3	3	1	2
84879	34	21	39	17	20
105378669	4	6	3	1	3
10487	6898	6288	6216	4934	3532
5538	4225	4172	4195	4378	3223
105378671	1	0	0	0	0
6018	856	562	788	779	568
127391	1	0	0	0	0
10269	3600	2705	3360	2209	1531
1298	448	541	384	218	187
107984945	0	0	0	0	0
64744	1362	1117	1232	1043	749
65243	117	138	158	222	114
339559	57	55	81	49	54
105378672	6	5	6	11	6
64789	290	252	182	240	193
127396	105	85	97	103	74
105378673	0	0	0	0	0
9783	70	32	47	25	19
105378675	0	1	0	3	0
105378674	0	0	0	0	0
100130557	107	108	117	105	91
4802	1271	1205	1130	893	842
407034	0	0	0	0	0
407031	0	0	0	0	0
9132	4	4	5	11	11
105378676	0	0	0	0	0
163732	62	95	67	24	36
1503	2655	2709	2573	2615	2072
100507178	76	97	60	57	39
200172	25	34	12	11	23
22955	757	781	631	593	489
100132074	17	12	11	8	9
101929901	0	1	0	0	0
105378678	0	0	3	0	0
1907	1	1	1	0	3
59269	7	16	11	9	8
2981	13	7	13	0	1
2980	11	12	8	4	6
22887	1495	1259	1343	1247	1128
284716	221	220	235	133	71
84217	12	11	22	10	16
728621	116	118	113	87	58
79717	734	750	700	461	422
10465	799	821	881	695	696
4904	39955	33595	33790	41524	27352
149461	104	60	98	57	39
64175	2677	2538	2322	2001	1613
79078	251	277	248	233	176
105378683	5	6	11	2	6
100129924	21	30	19	26	17
107984946	4	9	4	4	5
374969	206	147	169	143	156
114625	316	255	281	243	216
51058	181	191	178	142	155
339539	0	0	0	0	0
6513	1564	1453	1603	1195	854
440584	4	4	4	3	2
440585	13	14	15	16	9
10969	2813	2841	2488	3220	2430
102465439	2	4	1	3	2
149465	7	13	9	6	9
105378685	1	0	1	0	2
128218	2	0	2	0	1
149466	74	40	48	6	4
7075	2	12	2	0	20
