GeneID	control	control	control	control	perturbed	perturbed	perturbed	perturbed
1676	3484	4858	4283	3695	3975	4162	4669	3985
5195	741	897	841	695	562	624	522	525
54897	110	144	175	107	468	473	509	543
105376733	0	0	0	0	0	0	0	0
105376735	0	0	0	0	0	0	0	0
148345	2	0	0	0	0	1	0	0
23435	9687	13287	11521	9628	11297	11744	12126	10325
10747	97	110	102	77	58	46	57	36
6723	4966	7004	6011	5047	6622	6636	7355	6846
5394	4284	5430	4772	4096	3305	3258	3429	3137
105376736	209	262	241	208	148	139	156	136
2475	5384	7481	6183	5255	4805	4627	5432	4668
100873935	99	154	117	109	71	80	132	99
10218	1	1	1	0	0	0	3	1
29914	1198	1711	1451	1231	1194	1146	1230	1137
105376737	0	0	0	0	0	0	0	0
105376739	0	0	0	0	0	0	0	0
105376740	0	0	0	0	0	0	0	0
57540	27	42	12	17	13	17	14	25
112268221	1	0	1	2	1	0	0	0
101929181	0	0	0	0	0	0	0	0
26232	23	41	24	18	20	38	31	33
93611	525	778	664	566	885	906	858	773
26270	103	147	125	116	720	589	837	652
10459	700	1102	872	739	930	865	934	817
374946	946	1155	1158	954	584	603	587	516
57085	843	1174	969	836	1314	1209	1428	1358
284498	259	341	316	254	114	98	113	88
102724659	0	0	0	0	0	0	0	0
4524	1320	1788	1605	1271	592	592	631	556
1185	1978	2922	2384	1892	1690	1575	1570	1339
100379251	395	493	422	368	243	278	272	257
4878	98	120	78	83	42	32	49	45
4879	0	0	0	0	0	0	0	0
26829	2	1	0	0	4	0	3	0
90231	2646	3762	2990	2519	1490	1606	1678	1557
5351	12567	17769	15473	13006	9791	9548	10130	9421
9927	7135	9735	8456	6972	7912	8123	8629	7897
60672	645	810	711	583	1193	1149	1358	1161
102466982	5	6	8	11	12	5	7	3
943	1	4	4	1	4	2	11	14
102465836	17	33	25	29	28	26	35	30
7133	666	988	794	690	1224	1125	1249	1206
100616438	0	1	2	0	0	0	0	0
107984917	1	1	7	0	0	1	0	0
55187	2573	3346	2749	2575	2739	2481	3149	2440
677885	2	3	7	5	7	5	12	10
105376744	0	1	2	1	2	1	0	0
9249	550	749	674	604	529	533	454	403
102466722	1	1	1	0	5	1	0	0
343066	0	0	0	0	0	0	0	0
126767	0	0	0	0	0	0	0	0
93190	0	0	0	0	0	0	0	0
390999	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0
343069	0	0	0	0	0	0	0	0
65122	0	0	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	0
441871	0	0	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0
649330	0	0	0	0	0	0	0	0
441873	0	0	0	0	0	0	0	0
649324	0	0	0	0	0	0	0	0
440563	0	0	0	0	0	0	0	0
645354	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0
101060301	0	0	0	0	0	0	0	0
343070	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0
391002	0	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0
126755	0	0	0	0	0	0	0	0
102724856	0	0	0	0	0	0	0	0
107984918	0	0	0	0	0	0	0	0
10630	0	0	0	0	0	0	0	0
107984919	0	0	0	0	0	0	0	0
105378612	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0
7799	2195	2819	2506	2044	3434	3438	3800	3203
23254	185	255	215	191	314	316	435	360
107985467	0	1	0	0	0	0	0	0
107985468	0	0	0	0	0	0	0	0
105376762	0	0	0	0	0	0	0	0
105376759	0	0	0	0	0	0	0	0
107985469	0	0	0	0	0	0	0	0
200197	4	5	8	3	6	7	3	7
55092	370	512	532	354	856	841	960	916
727684	0	1	0	1	0	0	0	0
114827	13	6	17	11	13	19	7	13
101927417	1	1	3	7	2	9	1	3
101927441	16	21	27	13	20	18	26	20
79180	5867	8630	7494	6126	6186	6105	6489	6189
11330	3	3	5	3	3	1	1	4
63036	0	1	1	0	0	0	0	0
105376767	1	3	0	3	0	0	0	0
51032	8	8	9	8	3	8	4	3
842	270	390	347	263	194	188	215	209
23341	1832	2507	2117	1851	1793	1678	1776	1664
107397391	0	0	0	0	0	1	0	1
79814	83	99	84	68	72	66	79	72
84301	3801	5101	4343	3724	2536	2426	2910	2449
6248	671	914	771	649	455	493	566	474
23207	3864	5438	4693	3847	5926	5573	6580	5743
284723	75	93	71	66	72	70	75	83
110806303	34	39	32	28	43	35	49	54
388595	37	41	38	19	31	34	44	22
54751	13297	18076	15663	13123	25628	25661	29704	26448
440567	154	255	234	193	225	205	206	220
729614	170	313	255	220	259	260	206	238
23013	4212	5422	4794	4090	6248	5871	6820	5884
7709	1168	1644	1490	1147	1541	1529	1733	1587
149563	0	0	0	0	0	0	0	0
27129	3	4	2	7	3	0	1	0
1187	4	5	2	0	7	4	3	2
1188	6	1	3	1	0	6	0	2
348487	18	31	29	24	56	36	48	51
1969	10911	15408	13096	11191	15870	15800	16564	15522
101927479	65	67	108	50	79	76	59	70
128272	160	213	185	141	338	281	332	296
101927546	30	33	33	24	303	283	286	270
79363	168	258	231	168	214	135	182	161
54455	1175	1593	1457	1196	1194	1167	1203	1131
26099	8059	11175	9902	8293	6185	6395	6434	5975
374955	4007	5420	4952	3994	2875	3090	3008	2790
55707	4389	6442	5503	4467	4148	4135	4391	4216
107984921	42	40	34	27	25	27	21	20
114819	128	179	169	120	92	103	113	87
26871	1	1	0	1	0	0	1	0
107985757	2	0	0	0	0	1	1	0
100132147	7	14	10	14	2	0	4	6
107985758	1	3	1	2	0	0	1	0
7195	1	7	1	1	1	3	1	10
55672	1137	1675	1435	1286	859	844	815	794
105376794	672	933	873	661	668	668	754	591
84809	313	457	389	307	322	308	344	274
11209	60	71	75	51	32	37	46	25
107985736	8	6	10	12	4	5	2	11
26869	0	0	0	0	0	0	1	1
107985759	0	0	0	0	0	0	0	0
284729	0	0	0	0	0	0	1	0
100189045	0	0	0	0	4	0	0	0
6060	0	0	1	0	0	2	2	0
11223	29	35	39	24	10	10	14	7
100500876	0	0	0	0	0	0	0	0
100189298	0	0	0	1	1	0	0	3
112267871	5	11	3	4	2	1	2	1
7193	3	3	1	1	2	0	1	1
100189183	0	0	0	0	0	0	0	0
105376805	72	90	61	69	51	51	60	56
791226	0	0	0	0	1	0	0	0
26870	0	0	2	0	0	2	2	0
9696	980	1431	1212	1085	656	620	684	695
4237	1169	1630	1374	1221	1338	1315	1539	1374
105376806	362	513	440	347	398	397	457	434
23400	1962	2856	2482	2062	2030	2054	2102	1965
6390	2567	3407	3122	2591	2680	2505	2963	2610
11240	1	0	1	0	1	1	0	0
105376808	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0
29943	0	0	0	0	1	0	2	0
51702	0	0	0	0	0	0	0	0
100616188	0	0	0	0	0	0	0	0
23569	0	0	0	0	0	0	0	0
353238	0	0	0	0	3	0	0	0
55920	11949	16474	14454	12180	14669	15065	15319	13633
55160	409	550	453	378	692	658	678	632
107984028	0	0	0	0	0	0	0	0
81569	0	3	0	1	0	2	0	0
105376809	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0
84966	0	0	0	0	0	0	0	0
105376814	0	0	0	0	0	0	0	0
127707	0	0	0	0	0	0	0	0
5081	0	0	0	0	0	0	0	0
80834	0	0	0	0	0	0	0	0
8659	1004	1505	1245	1121	539	621	567	657
100616120	1	0	1	1	1	0	1	0
100302276	0	0	1	0	0	0	0	0
126917	3021	3927	3478	2962	6328	6668	7080	6262
105376815	0	0	0	0	0	0	0	0
23352	7336	9011	8045	6723	7112	6176	7770	6493
101927895	396	546	460	398	580	543	608	542
23065	6985	9394	8266	6802	9451	9295	10126	8742
51154	3526	4991	4268	3649	3756	3764	4129	3760
246181	2	13	16	6	5	10	18	13
22977	12	9	6	14	13	5	12	12
100506730	128	179	190	146	62	56	56	76
8574	1232	1829	1622	1260	847	825	926	887
54896	909	1186	1080	934	1157	1280	1280	1178
832	11348	15108	13793	11240	13928	13548	14503	13194
105376819	0	0	0	1	0	2	3	0
105376818	0	0	0	0	0	0	0	0
105376817	0	0	0	0	0	0	0	1
105378614	0	0	0	0	0	0	1	0
440574	1839	2480	2048	1946	1983	1946	2012	1777
100532736	1853	2542	2209	1993	1936	1880	2118	1828
644068	24	17	42	23	24	25	38	13
4681	1039	1529	1324	1185	1037	1043	1256	1033
3362	0	1	0	0	3	4	8	0
255104	345	528	429	371	572	595	655	623
54546	0	0	0	0	0	0	0	0
105376823	2	3	0	4	4	1	4	1
23252	709	1018	862	746	782	810	928	731
30814	0	0	0	0	0	0	0	0
5320	0	0	0	0	0	0	0	0
5322	1	2	1	0	7	1	1	2
26279	0	0	0	0	0	0	0	0
64600	0	0	0	0	0	0	0	0
391013	0	0	0	0	0	0	0	0
127733	0	1	0	1	1	2	0	4
101928017	0	0	0	0	0	2	0	0
105376825	0	0	0	0	0	0	0	0
105376826	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0
127731	0	0	0	0	0	0	0	0
339505	0	0	0	0	0	0	0	0
55450	957	1469	1305	1011	1344	1294	1525	1354
79594	1403	2023	1902	1525	1702	1670	1873	1812
163933	0	2	0	0	3	0	1	3
978	31	41	53	41	17	23	18	18
65018	1045	1485	1320	1058	926	909	1052	916
102464833	35	33	39	39	38	22	33	26
100861548	2066	2895	2485	2179	1637	1747	1860	1664
1650	13960	19240	16488	14386	12290	12372	13057	11864
57576	66	59	58	46	119	108	121	135
400745	338	450	401	377	941	907	1073	989
112268222	2101	2876	2501	2087	1399	1363	1360	1196
50809	8403	11079	9938	8277	5960	5968	6260	5571
8672	6210	8504	7603	6224	4832	4967	5048	4533
105376830	2	8	0	4	0	1	4	0
105376829	1	0	1	1	0	0	0	0
100302155	0	0	0	0	0	0	0	0
1889	40316	54875	48155	39925	37737	37995	39683	35838
100506801	10	11	6	5	9	12	14	5
105376832	0	0	0	0	0	0	0	0
84224	347	414	337	306	163	194	142	154
249	92	140	111	90	121	86	120	99
105376834	0	0	0	1	1	0	1	0
5909	22	13	27	9	58	64	80	70
84196	6233	8989	7849	6503	7082	6931	7555	6650
401944	11532	15047	13090	11182	9739	8713	10823	9270
3339	135988	180464	154830	133234	114513	99439	128471	110836
23436	1	3	2	4	0	2	1	0
10136	2	5	0	5	0	2	0	0
101928043	15	21	14	14	6	12	13	12
29092	284	372	300	310	256	260	275	220
112268223	30	36	27	25	41	34	20	23
998	29861	39915	35313	29224	19074	20257	20118	17621
54361	10	20	11	17	19	31	31	29
105376845	5	6	21	11	11	9	7	4
105376850	1	0	1	1	6	3	2	5
107985377	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0
9923	2306	3180	2557	2340	4593	4423	5279	4381
2046	0	0	0	0	2	0	0	0
102466615	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0
714	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0
2048	4532	6228	5444	4416	5191	4902	5669	4998
100616391	0	0	0	0	0	0	0	0
100422914	147	198	160	133	140	134	167	140
646262	0	0	0	0	4	0	0	0
729059	1	4	0	0	1	4	3	1
23028	6058	7871	7002	5635	5587	5534	5871	5433
100422866	0	0	0	0	0	0	0	2
7798	11799	15554	13490	11303	16106	15770	17155	15174
3352	144	214	158	133	148	169	186	164
100996511	63	88	91	44	27	33	38	37
10236	11688	16236	14566	12246	10508	11024	11407	10241
80818	1217	1590	1382	1136	1226	1223	1306	1142
148898	99	127	99	101	62	64	77	61
6920	82	105	98	74	72	96	70	96
55616	732	1076	880	716	858	855	924	857
1870	377	602	492	411	40	25	28	27
101928163	17	18	16	17	2	2	1	2
105376859	9	13	2	3	10	11	6	9
3399	5699	7475	6970	5397	7988	8518	8764	8142
107984928	0	4	1	0	0	0	0	0
259283	1	0	0	0	0	0	0	0
6135	21021	28927	25169	21493	19988	19902	20783	19218
6924	4112	5593	5016	4145	3831	3657	3981	3439
100506963	372	460	453	319	306	316	315	273
57095	1429	2024	1805	1506	1082	1112	1099	1100
105376860	613	767	729	605	510	537	598	511
11313	3660	4989	4511	3719	3229	3365	3526	3185
2582	1613	2270	2077	1663	1093	1010	1229	1117
3155	1040	1374	1247	960	559	553	644	574
105376861	6	3	1	1	1	1	3	0
2517	602	924	718	584	261	290	269	256
1269	0	0	0	0	0	0	0	2
107984929	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0
55629	5391	7759	6594	5503	6628	6725	7014	6349
10772	6857	9273	8377	6765	5378	5664	6030	5199
105378615	0	0	0	0	0	0	0	0
105376863	0	1	0	2	0	0	0	0
107984931	15	13	9	11	6	3	6	5
127294	310	449	334	288	121	147	131	122
107985737	6	1	10	1	5	3	1	0
105376864	0	7	10	0	2	1	3	0
58985	0	1	2	1	0	3	0	0
163702	8	1	5	5	3	5	1	11
284632	0	0	0	0	0	0	0	0
105376871	0	0	0	0	0	0	0	1
57822	2	3	1	5	8	12	7	9
90529	530	716	646	511	331	313	371	343
57185	2150	2837	2542	2123	667	723	653	659
100750325	0	1	1	0	0	1	1	0
11123	707	917	829	679	425	447	486	382
100506985	48	74	55	50	20	26	33	27
400746	0	2	0	0	1	0	0	0
10250	6566	8420	7632	6301	7021	7067	7427	6238
25932	56331	74630	66097	53909	57197	59209	60961	50765
105376876	0	4	1	0	0	0	0	0
864	1	0	0	2	707	594	730	728
102465437	0	0	0	0	0	0	1	0
107984932	0	0	0	0	0	0	0	1
105376878	0	0	3	0	0	1	2	1
100616365	0	0	0	0	0	0	0	0
105376879	0	0	0	0	0	0	0	0
25949	1850	2289	2229	1757	1877	1800	1883	1795
57035	1927	2702	2341	1880	2603	2429	2415	2194
105376882	0	0	1	0	0	0	2	0
6007	24	15	12	11	18	21	11	10
23585	4692	6290	5378	4626	4255	4272	4272	3772
6006	2584	3589	2933	2523	2406	2498	2414	2043
55219	2396	3171	2711	2295	2290	2297	2380	2205
26119	1323	1688	1413	1220	881	835	967	841
57134	53	66	46	45	33	32	29	26
57190	16224	22416	19200	16111	11051	10938	11834	10960
56181	978	1262	1178	884	1087	1136	1227	1046
646471	262	363	350	236	265	267	301	254
79000	383	561	448	387	356	331	343	309
164091	661	828	726	628	709	650	719	630
3925	11943	16529	14690	12351	3446	3513	3472	3349
100500808	879	1239	1091	978	261	251	227	213
105376885	0	3	0	0	0	0	0	0
5051	524	702	722	542	570	537	557	511
101928216	1	2	2	0	1	3	3	3
2134	2	4	6	8	3	6	11	5
7780	0	0	0	0	28	29	28	27
105376910	3	0	0	0	0	0	0	0
84676	0	0	0	0	0	0	0	2
149420	619	827	832	664	325	343	358	286
105376886	1	1	0	0	0	0	0	1
79927	123	190	155	123	85	82	67	71
110806296	0	0	0	0	0	0	0	0
51042	392	536	452	346	457	441	491	454
10256	4	4	5	11	26	24	29	21
378807	2	0	0	0	0	0	0	0
101928303	4	3	2	0	5	2	3	4
64793	1160	1501	1328	1182	622	630	629	637
83442	11778	15923	14013	11637	8135	8212	8305	7988
91544	332	479	384	286	278	287	342	314
1043	0	0	0	0	0	0	0	0
55057	0	1	0	3	15	12	7	11
257101	0	0	0	0	0	0	0	0
79727	0	0	1	0	0	1	2	1
79947	2991	3686	3235	2733	2377	2279	2418	2251
101928324	7	7	3	14	9	9	22	9
3151	17420	23975	21420	18116	7713	8175	8127	7270
6195	599	865	699	576	382	292	419	394
100302190	0	0	0	0	0	0	0	0
105376888	0	0	2	0	1	4	0	1
101928728	49	68	58	55	37	55	52	32
8289	4288	5565	5007	4240	5905	5718	6716	5974
55650	320	473	404	308	190	194	216	190
84243	1670	2426	1988	1715	1978	1992	2278	2034
2810	0	15	4	5	3	3	1	0
54707	1408	1913	1646	1387	1148	1206	1317	1103
63906	576	739	580	624	836	762	903	714
10726	6966	9387	8075	6666	7838	7967	8784	7791
8431	0	0	0	0	2	1	1	0
126695	0	5	0	3	0	0	1	1
388610	2944	3573	3267	2787	1902	1886	2082	1898
115572	24	19	27	17	45	33	28	41
101928391	1	0	0	6	31	20	33	23
6548	4429	6105	5137	4253	6408	6273	6692	6131
102723760	0	0	0	0	0	1	0	0
