GeneID	perturbed	perturbed	perturbed	control	control	control
105376689	0	0	0	0	0	0
9341	2036	1816	1590	5250	4674	4394
8863	358	307	303	1112	1114	1123
10911	0	0	0	0	0	0
3604	0	0	0	0	1	0
11315	1937	2012	1752	6638	5398	5123
54206	971	1010	774	2961	2671	2665
107984915	0	0	0	0	0	0
102724539	0	0	0	0	0	0
105376695	0	0	0	0	0	0
50651	3	3	1	13	8	7
473	658	529	496	1562	1406	1448
102724552	0	0	1	0	1	0
106632271	0	0	0	0	0	0
2023	29952	33785	28779	96441	83939	80735
102465436	0	0	0	1	3	2
100505975	2	2	0	4	3	3
112268261	1	2	5	12	6	10
765	0	0	0	0	0	0
155184	0	0	0	0	0	0
6518	192	195	209	414	368	392
80045	497	494	411	878	834	823
106614088	12	16	14	42	43	43
407040	0	0	0	1	0	1
102724571	20	39	22	60	46	72
9563	441	488	482	1471	1361	1366
80176	1304	1226	1272	1964	2089	2008
100506022	7	4	5	16	15	6
84275	84	63	42	187	165	162
199953	105	85	71	407	355	338
107985734	1	2	1	5	4	10
105376712	0	0	0	0	0	0
5293	163	123	126	545	488	483
644997	0	0	0	0	0	0
101929074	0	2	1	3	6	3
22883	5575	5425	4818	16511	15086	14778
56998	1777	1771	1771	4832	4341	4226
105376717	66	51	58	138	125	121
84328	698	510	500	1780	1445	1334
64802	228	214	179	547	463	439
113391335	0	0	0	0	1	0
100847055	0	0	0	0	0	0
116362	9	10	8	17	24	24
10277	917	973	758	2650	2471	2388
23095	1426	1269	1116	3661	3129	3064
105376725	2	0	0	1	0	0
5226	2279	2240	2083	6861	5589	5434
100526739	54	46	44	176	162	162
378708	68	64	52	234	222	211
1325	4	3	1	7	5	8
1676	717	691	540	1936	1600	1615
5195	205	252	261	682	624	564
54897	651	666	607	1522	1302	1319
105376733	0	0	0	0	0	0
105376735	0	0	1	3	6	7
148345	0	0	0	0	0	0
23435	1705	1533	1224	4697	3966	3631
10747	2	1	3	11	8	2
6723	838	836	713	2536	2113	2116
5394	906	919	765	2492	2162	2166
105376736	12	16	20	41	39	34
2475	1185	1237	950	3599	2810	2738
100873935	7	9	7	34	20	19
10218	2	0	0	0	0	0
29914	140	132	111	490	442	424
105376737	25	11	18	66	40	37
105376739	0	0	0	1	0	2
105376740	0	0	0	1	0	0
57540	1	1	0	3	6	8
112268221	1	1	0	0	0	1
101929181	0	0	0	0	1	1
26232	518	486	472	1558	1519	1503
93611	229	192	197	690	587	582
26270	121	121	111	549	430	430
10459	170	203	175	864	713	694
374946	0	0	0	2	2	0
57085	722	735	728	2584	2019	2077
284498	64	50	52	149	134	130
102724659	0	0	0	0	0	0
4524	297	326	281	890	722	788
1185	113	100	94	283	300	271
100379251	17	13	13	31	43	33
4878	0	0	1	0	1	0
4879	0	0	0	0	0	0
26829	1	0	0	0	0	0
90231	779	808	734	2286	2024	1970
5351	1965	1958	1845	5715	5148	5032
9927	3772	3641	3096	12581	10180	9815
60672	160	166	129	468	341	328
102466982	0	0	0	0	0	0
943	0	0	0	3	1	2
102465836	0	0	0	0	0	0
7133	0	0	0	1	0	0
100616438	0	0	0	0	0	0
107984917	0	0	0	0	0	0
55187	1637	1714	1394	4603	4107	4025
677885	2	2	2	3	3	2
105376744	0	0	1	0	1	0
9249	384	440	475	1183	1028	990
102466722	0	1	0	0	0	2
343066	0	0	0	1	3	2
126767	0	0	0	0	0	0
93190	0	0	0	0	0	0
390999	0	0	0	0	0	0
65121	0	0	0	0	0	0
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	18	20	16	72	57	55
65122	0	0	0	0	0	0
400735	0	0	0	0	0	0
343071	0	0	0	0	0	0
441871	0	0	0	0	0	0
440561	0	0	0	0	0	0
101929983	0	0	0	0	0	0
649330	0	0	0	0	0	0
441873	0	0	0	0	0	0
649324	0	0	0	0	0	0
440563	0	0	0	3	0	2
645354	0	0	0	0	0	0
645359	0	0	0	0	0	0
101060301	0	0	0	0	0	0
343070	0	0	0	0	0	0
400736	0	0	0	0	0	0
391003	0	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	0	0	0	0
645382	0	0	0	0	0	0
653619	0	0	0	0	0	0
729528	0	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	0	0
126755	1	0	0	1	2	3
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	847	865	808	2441	2145	2103
107984919	1	0	0	3	1	1
105378612	0	0	0	0	0	0
105376756	0	0	0	0	0	0
7799	493	468	412	1389	1266	1269
23254	437	398	360	984	893	906
107985467	0	0	0	0	1	0
107985468	0	0	0	0	0	0
105376762	0	0	0	0	0	0
105376759	0	0	0	0	0	0
107985469	1	1	2	9	6	4
200197	24	30	23	63	36	42
55092	266	276	240	677	536	512
727684	0	0	0	0	0	0
114827	0	0	0	2	0	2
101927417	0	0	0	1	0	0
101927441	0	0	0	4	0	1
79180	520	597	525	2612	1993	2206
11330	0	0	0	1	0	0
63036	0	0	0	0	0	0
105376767	0	0	0	0	0	0
51032	0	0	1	2	1	0
842	66	90	64	195	197	195
23341	246	237	186	581	547	503
107397391	0	0	0	0	0	0
79814	2	2	0	19	8	5
84301	1262	1234	976	3250	3057	2897
6248	175	186	124	479	482	395
23207	1220	1123	1034	3233	2925	2854
284723	5	2	2	11	9	8
110806303	1	1	0	0	2	0
388595	0	0	0	0	0	0
54751	2122	2036	1813	4907	4258	4409
440567	254	255	288	673	657	554
729614	17	27	18	56	62	48
23013	1268	1204	1046	3799	3818	3444
7709	284	263	266	862	731	720
149563	0	0	0	0	0	0
27129	0	0	0	0	0	0
1187	0	0	0	0	0	0
1188	0	0	1	0	0	0
348487	9	11	16	27	24	35
1969	829	780	622	2426	2009	2168
101927479	17	4	11	24	35	19
128272	110	113	108	610	662	564
101927546	18	20	27	81	71	66
79363	76	60	46	168	151	151
54455	769	740	700	1531	1404	1344
26099	1323	1270	1116	4240	3378	3377
374955	713	723	591	2334	1902	1884
55707	586	537	428	1649	1400	1417
107984921	6	1	0	13	5	5
114819	21	15	14	60	48	67
26871	2	1	1	1	1	2
107985757	0	0	0	0	0	0
100132147	3	0	2	6	10	4
107985758	1	0	0	0	0	0
7195	0	0	0	0	0	0
55672	120	96	99	364	332	329
105376794	69	60	57	191	158	160
84809	51	43	44	170	138	157
11209	2	4	5	12	15	10
107985736	1	0	2	2	2	2
26869	1	0	1	1	1	3
107985759	0	0	0	0	0	0
284729	0	0	1	3	3	3
100189045	0	0	0	0	0	0
6060	1	1	1	1	2	3
11223	8	5	9	13	14	12
100500876	0	0	0	0	0	0
100189298	0	0	0	0	0	0
112267871	1	1	0	8	3	4
7193	0	1	0	0	0	0
100189183	0	0	0	0	0	0
105376805	18	16	13	40	45	59
791226	0	0	0	0	0	0
26870	1	1	1	2	2	3
9696	431	455	496	1755	1810	1787
4237	194	195	195	725	683	656
105376806	17	22	18	78	71	62
23400	1145	1176	1101	3008	2490	2614
6390	956	1020	917	3504	2606	2594
11240	37	45	32	65	53	42
105376808	0	0	0	0	0	0
400743	0	1	6	1	3	2
29943	10	27	25	73	83	85
51702	46	55	51	159	125	115
100616188	0	0	0	0	0	0
23569	4	6	3	3	5	5
353238	2	0	0	0	0	0
55920	5258	5028	4619	12862	11516	10967
55160	593	557	556	1354	1111	1143
107984028	0	0	0	0	0	0
81569	0	0	0	0	0	0
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	0	0	0	0	0	0
105376814	0	0	0	0	0	0
127707	0	0	0	1	2	2
5081	0	0	0	0	0	0
80834	0	0	0	0	0	0
8659	1019	946	941	3049	2548	2549
100616120	0	0	0	0	0	0
100302276	0	0	0	0	0	0
126917	10628	9834	9251	16319	15487	15452
105376815	0	0	2	1	0	1
23352	1688	1724	1291	5954	4592	4594
101927895	35	36	24	107	67	76
23065	1311	1325	1007	3820	3085	3093
51154	384	356	273	1323	989	1045
246181	19	30	19	55	44	57
22977	8	12	6	24	24	24
100506730	23	27	23	65	55	69
8574	604	654	600	1959	1654	1692
54896	174	163	139	541	379	365
832	3250	3222	2672	7642	6563	6370
105376819	0	0	0	0	0	0
105376818	0	0	0	0	0	0
105376817	0	0	0	0	0	0
105378614	0	0	0	0	0	0
440574	647	643	564	1790	1475	1492
100532736	858	840	746	2672	2158	2178
644068	28	37	14	61	30	43
4681	770	763	675	2390	1968	1963
3362	0	0	0	0	1	1
255104	130	153	126	669	532	510
54546	0	0	0	0	0	0
105376823	0	0	0	0	0	0
23252	51	47	46	116	82	130
30814	0	0	0	0	0	0
5320	1	0	0	2	2	0
5322	2	4	9	7	9	1
26279	0	0	0	0	1	0
64600	20	28	21	127	86	77
391013	0	0	0	0	0	0
127733	0	0	1	0	0	0
101928017	0	0	0	0	0	0
105376825	0	0	1	1	0	0
105376826	0	0	0	0	0	2
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	0	0	1	0	1	1
339505	3	1	1	2	1	2
55450	1575	1476	1249	2941	2673	2667
79594	598	610	470	1895	1447	1355
163933	0	0	2	0	1	0
978	1397	1557	1415	2488	2375	2225
65018	861	807	758	1865	1573	1595
102464833	14	9	13	19	27	23
100861548	693	668	596	1616	1346	1383
1650	3742	3771	3417	10275	9024	8728
57576	2	1	0	5	6	8
400745	126	97	89	494	444	429
112268222	252	249	187	701	609	595
50809	1221	1116	911	3136	2935	2764
8672	1817	1637	1374	3851	3304	3069
105376830	1	0	0	1	0	0
105376829	0	0	0	0	0	0
100302155	0	0	0	0	0	0
1889	1070	1077	975	4050	3706	3696
100506801	0	0	0	1	0	3
105376832	0	0	0	0	0	0
84224	87	73	71	278	265	257
249	0	1	1	0	1	2
105376834	0	0	0	0	0	0
5909	106	106	104	347	312	270
84196	714	705	594	1907	1736	1726
401944	166	166	156	535	450	435
3339	1944	1977	1752	7007	5879	6112
23436	0	0	0	0	0	0
10136	0	0	0	0	0	0
101928043	0	0	0	0	0	1
29092	63	61	57	221	193	189
112268223	25	20	10	58	37	35
998	5193	4999	4345	14402	12119	11687
54361	637	631	644	1430	1290	1356
105376845	15	15	9	25	24	24
105376850	0	0	0	1	1	1
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	0	0	0	0	0	0
9923	260	241	182	753	727	628
2046	16	14	13	14	22	19
102466615	0	0	0	0	0	0
712	0	0	0	0	0	0
714	0	0	0	0	0	0
713	0	0	0	0	0	0
2048	28	44	30	342	274	277
100616391	0	0	0	0	0	0
100422914	0	0	0	3	5	3
646262	0	0	0	0	0	0
729059	1	1	1	2	1	2
23028	1729	1753	1606	5914	4966	4768
100422866	0	0	0	0	0	0
7798	1184	1117	880	3194	2797	2709
3352	12	24	19	49	34	40
100996511	2	2	2	2	5	1
10236	1911	1675	1424	5957	5074	4782
80818	716	703	624	1914	1882	1837
148898	6	1	4	10	11	8
6920	6	3	4	26	38	38
55616	545	562	505	1511	1405	1429
1870	76	69	47	379	270	255
101928163	1	2	1	2	5	7
105376859	2	0	4	3	3	0
3399	1493	1557	1446	3051	2585	2472
107984928	0	0	0	0	0	1
259283	0	0	0	0	1	0
6135	12317	12850	12656	26270	24368	23241
6924	831	772	624	2468	1906	1992
100506963	68	54	57	202	179	150
57095	752	811	652	1775	1621	1489
105376860	55	42	34	109	93	79
11313	923	921	817	2662	2057	2010
2582	544	546	470	1870	1561	1496
3155	589	602	616	1619	1510	1460
105376861	0	0	0	1	0	0
2517	197	166	150	481	485	403
1269	0	0	0	0	0	0
107984929	0	0	0	0	0	0
100616492	0	0	0	0	0	0
55629	780	713	582	2410	1986	1977
10772	704	682	468	2598	2041	1829
105378615	0	0	0	0	0	0
105376863	0	0	0	0	0	0
107984931	1	0	0	0	1	2
127294	21	28	8	55	53	48
107985737	0	0	0	0	0	0
105376864	0	0	0	0	0	0
58985	296	321	271	843	717	679
163702	195	208	164	630	550	525
284632	0	0	0	2	2	3
105376871	4	5	3	6	8	5
57822	2699	2834	2560	5515	5066	4940
90529	366	347	326	964	890	856
57185	1315	1423	1230	3260	2944	2850
100750325	0	2	2	1	1	1
11123	611	619	500	1500	1424	1332
100506985	26	21	29	72	78	62
400746	0	0	0	0	0	0
10250	610	533	435	1687	1527	1546
25932	4078	3428	2700	12340	10882	10544
105376876	0	0	0	0	0	0
864	0	0	0	0	0	0
102465437	0	0	0	0	0	0
107984932	0	0	0	0	0	0
105376878	0	0	0	0	0	0
100616365	0	0	0	0	0	0
105376879	0	0	0	0	0	0
25949	454	404	392	1240	1093	1119
57035	107	89	71	276	244	241
105376882	0	0	0	0	0	0
6007	1	1	1	1	1	2
23585	1400	1376	1128	3881	3199	3007
6006	544	512	435	1456	1208	1160
55219	363	308	280	880	813	815
26119	393	417	338	1331	1086	1122
57134	0	1	0	9	2	8
57190	1366	1459	1271	5153	4501	4444
56181	319	278	233	792	626	625
646471	46	26	31	62	81	81
79000	85	84	75	276	253	254
164091	2203	2063	2018	4867	4012	3922
3925	1813	1865	1568	7544	6650	6342
100500808	36	38	40	159	147	132
105376885	0	0	0	0	0	0
5051	378	404	326	1128	971	903
101928216	0	0	0	0	0	0
2134	0	0	0	0	0	0
7780	4	2	0	19	15	18
105376910	0	0	0	3	3	3
84676	0	0	0	0	1	0
149420	86	81	51	244	192	221
105376886	0	0	0	0	0	0
79927	0	0	0	0	0	0
110806296	0	0	0	0	0	0
51042	127	123	138	379	345	309
10256	285	319	239	936	826	832
378807	0	0	0	0	0	0
101928303	0	0	0	0	0	0
64793	225	230	200	913	751	739
83442	6324	6708	5929	16755	14082	13969
91544	51	44	43	145	114	124
1043	2	0	2	3	1	2
55057	2438	2465	2350	5033	4481	4433
257101	0	0	0	0	0	0
79727	0	0	0	0	0	0
79947	485	459	406	1347	1141	1028
101928324	0	1	1	0	0	3
3151	1802	1814	1532	7484	6385	6362
6195	1128	1166	937	4052	3476	3390
100302190	0	0	0	0	0	0
105376888	0	0	0	0	0	0
101928728	2	2	6	9	4	2
8289	1327	1293	977	4078	3371	3552
55650	299	318	289	905	832	791
84243	726	689	556	1345	1136	1133
2810	42975	44200	41707	107134	87715	87340
54707	278	296	292	745	670	655
63906	125	132	100	513	361	376
10726	754	734	675	2464	2113	2057
8431	0	0	0	0	0	1
126695	327	305	263	995	781	805
388610	2278	2115	2019	4752	4367	4286
115572	3996	4017	3985	8524	7446	7664
101928391	2	1	2	4	1	0
6548	832	823	693	2507	2076	2048
102723760	0	0	0	0	0	0
105376890	0	0	0	0	0	0
23038	951	925	861	2478	2327	2216
84065	243	250	279	850	713	686
644961	9	7	3	15	16	13
84958	820	835	778	1947	1905	1846
9064	795	890	768	2503	2100	2028
8547	0	0	0	2	4	4
388611	33	14	17	40	57	53
2827	0	2	0	2	9	3
10163	3506	3769	3279	11339	10781	10450
105376892	1	1	1	1	1	0
27245	992	937	972	2444	2137	2301
2268	0	1	1	3	1	3
111216282	0	0	0	7	3	5
2537	3601	2946	2713	29968	26511	26863
199870	151	120	115	400	374	348
23673	1063	1006	785	2566	2123	1987
5511	545	483	403	1440	1168	1162
677774	0	0	0	0	0	0
9473	44	58	50	264	222	240
6118	348	363	311	1351	1084	1022
27293	3	9	6	36	26	28
55113	51	50	40	124	106	105
2140	278	290	249	823	805	726
5724	32	28	24	354	328	306
22826	877	817	712	2923	2394	2261
93974	1092	1216	1111	3085	2573	2684
83667	310	322	290	1128	934	929
54797	203	190	167	422	392	328
65979	567	531	438	1457	1354	1331
1104	478	512	404	2237	1680	1699
8420	95	104	78	280	251	244
6080	15	6	8	14	32	18
26768	7	8	16	20	23	22
54952	188	202	177	569	579	479
85028	14	20	18	76	57	73
692212	0	2	0	3	0	2
677838	3	1	1	5	3	3
677825	2	3	0	4	3	1
692073	1	1	1	3	6	2
115273	0	0	1	1	0	1
6883	302	332	283	901	724	711
105378616	0	1	0	2	1	2
26824	0	0	0	0	0	0
10691	147	146	147	481	332	425
51441	1027	933	745	2722	2317	2362
4985	0	0	4	0	0	0
2035	549	498	439	1220	1106	1080
399474	16	15	18	124	103	100
6429	829	858	725	2683	2352	2356
51102	276	282	274	899	641	693
10076	452	439	418	1892	1596	1629
101928460	0	0	0	0	0	0
107984933	0	0	0	0	0	0
107984934	0	0	0	0	0	0
101929406	0	0	0	0	0	0
105378617	0	0	0	0	0	0
105378618	0	0	0	0	0	0
4146	2	2	0	4	5	1
100129196	5	3	4	13	13	5
7805	5	5	9	19	16	12
100616164	0	0	0	0	0	0
105378620	1	0	0	0	0	0
105378621	1	0	1	1	3	0
105378622	0	0	0	4	2	1
400748	0	0	0	0	0	0
9672	2152	2259	2190	7520	6477	6475
9698	1497	1456	1117	3946	3590	3496
692234	0	0	0	1	1	4
692235	0	0	0	1	1	4
692200	0	0	0	0	0	0
107984935	0	0	2	0	1	0
79570	18	17	31	47	55	57
9410	449	438	361	1600	1283	1231
51538	512	483	453	1684	1401	1365
2170	14	3	5	17	22	15
105378623	0	0	0	0	0	0
107985470	0	0	0	0	0	0
347735	2666	2659	2471	7340	6354	6503
105378625	1	0	0	3	0	2
105379772	0	0	0	0	0	0
149086	0	0	0	0	0	0
284551	0	0	0	1	0	0
105378626	6	7	12	23	26	25
64129	1682	1537	1337	3722	3000	3122
3061	26	30	29	85	62	61
553115	1090	1104	989	3529	2891	2852
107985471	17	19	15	38	36	40
105378628	0	1	0	1	8	0
1307	1024	1038	1038	3017	2881	2960
101929444	10	2	6	23	11	11
576	12	15	9	116	95	85
100423028	0	0	0	0	0	0
90853	3	6	3	48	35	37
8073	1407	1178	1036	4500	3794	3579
10657	1671	1609	1350	5275	4552	4451
55116	73	65	67	288	241	252
100847018	0	0	0	0	0	0
23633	1452	1449	1124	3879	3303	3362
200081	784	846	631	2482	2021	2005
79140	28	24	23	140	104	100
56063	76	79	71	241	224	213
55721	53	53	42	208	129	136
149069	1	2	2	3	5	3
8668	2666	2861	2477	8664	7021	6916
339483	0	0	1	2	0	2
84734	0	0	1	0	0	0
3932	0	0	0	0	2	0
3065	1662	1751	1431	5101	4412	4336
65108	176	185	170	415	332	314
105378629	0	0	0	0	0	0
81629	6	7	8	16	20	13
100128071	0	1	2	0	1	3
55108	874	843	772	2219	1929	1779
728116	1	0	0	0	0	1
653121	117	103	90	398	312	303
102723870	2	0	1	6	4	1
339487	214	207	175	577	503	442
5928	877	838	689	2717	2291	2330
81493	323	307	282	911	782	791
57648	4581	4189	4072	11924	10526	10387
8565	1188	1142	1025	4237	3498	3501
64766	306	259	189	836	703	716
252995	0	0	2	3	1	1
105378631	0	0	0	0	0	0
3208	28	22	22	61	43	44
113452	1422	1323	1278	3474	2924	2868
105378632	0	0	0	0	0	0
127544	324	306	269	868	779	823
204	1736	1783	1454	5552	4493	4145
105378635	0	1	0	0	0	0
113451	7	3	3	18	25	15
112268224	0	0	0	0	0	2
55223	269	252	223	617	583	557
149076	179	155	155	582	591	555
127550	0	0	0	0	0	0
1912	417	368	363	1382	1223	1187
100500853	4	6	6	13	15	17
101929464	0	0	0	0	0	0
7579	127	104	80	293	255	260
114784	0	0	0	0	0	0
105378638	0	0	0	0	0	0
127540	0	0	0	0	0	0
402779	0	0	0	0	0	0
84970	0	0	0	0	0	0
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	0
105378641	0	0	0	0	0	0
693137	0	0	0	0	0	0
105378642	0	0	0	1	0	2
2709	1019	1038	954	3449	2797	2563
127534	86	63	64	309	265	226
2707	1550	1583	1455	5090	4468	4507
2701	0	0	0	0	2	1
113444	425	371	351	1217	1001	998
58512	0	0	0	0	0	0
653160	0	4	3	14	8	12
100506144	91	95	72	317	244	268
9204	284	240	232	659	586	637
79830	253	235	180	767	663	563
105378644	0	0	0	1	0	0
6421	2429	2140	1753	8672	7286	7395
9202	757	714	556	2200	1979	1912
100861513	13	15	11	49	44	40
79932	1523	1421	1326	3171	3110	3164
23154	704	657	630	1589	1457	1360
339488	11	5	4	10	10	11
105378645	0	0	0	1	1	2
5690	1589	1703	1344	4658	3850	3666
105378646	0	0	0	0	0	0
127703	118	110	117	367	267	261
63967	80	84	57	453	320	324
192670	158	132	100	411	387	375
26523	269	279	229	1039	876	897
192669	130	110	113	364	368	344
105378647	0	0	0	0	0	0
27285	0	0	1	0	0	1
54936	576	606	522	1741	1361	1439
1296	8	15	13	23	30	22
27095	774	730	614	1997	1631	1550
55700	3461	3227	3147	8178	7131	7289
9967	1406	1290	1172	4192	3898	3749
79729	255	172	190	372	336	370
55194	57	58	69	123	137	122
83931	237	259	224	940	863	832
84967	170	147	152	505	419	414
127700	72	68	77	219	195	201
109616970	0	0	0	0	1	0
107984940	0	0	0	0	0	0
64960	772	766	689	2898	2135	2206
1441	0	0	0	0	0	0
107984941	0	0	0	0	0	0
105378648	0	0	0	0	0	0
2899	0	0	0	0	0	0
100422898	0	0	0	0	0	0
107984942	0	0	1	0	0	1
728431	58	50	55	106	101	109
80149	324	291	262	564	492	486
