GeneID	perturbed	perturbed	perturbed	control	control	control
116983	604	559	527	641	445	446
102465434	1	0	0	0	1	0
109623456	3	1	2	5	2	4
126789	585	517	469	469	348	411
54973	1990	1962	1851	1659	1308	1299
102465435	1	5	2	5	3	0
80772	519	511	453	403	309	340
83756	29	31	23	21	11	14
1855	1322	1238	1117	1096	817	821
102466740	0	1	2	0	1	1
54587	73	79	46	50	47	25
54998	2085	1807	1549	1897	1545	1339
81669	1978	1840	1641	1670	1342	1457
148413	550	464	396	344	283	294
55052	944	808	805	807	572	528
107984868	2	0	0	0	0	0
441869	3	0	0	2	1	0
105378585	0	0	0	0	0	0
643965	0	0	0	0	0	0
102724312	0	0	1	0	0	0
107985729	0	0	1	0	0	0
64856	1	6	1	0	0	0
219293	24	15	17	34	13	14
83858	593	545	551	618	497	447
55210	1227	1116	1011	1167	842	741
339453	3	8	4	4	3	11
29101	1165	1033	938	1226	934	829
643988	559	492	575	554	349	380
105378586	73	44	43	37	26	23
142678	1070	956	951	985	793	681
8510	50	40	35	38	33	31
984	1040	882	830	1067	813	790
728661	2298	2195	1967	1596	1211	1232
8511	8	11	6	2	5	3
728642	611	514	539	646	482	459
9906	796	758	698	639	474	528
112268218	158	151	132	145	98	121
65220	2203	2012	1771	2104	1573	1618
2782	9626	8546	7581	7010	5191	5340
105378949	8	8	9	14	10	12
163688	9	13	6	13	6	4
339456	9	1	7	18	11	12
85452	0	0	3	4	1	2
107984872	0	1	1	3	1	2
105378589	0	0	0	0	1	0
2563	14	25	12	9	12	19
105378590	0	0	0	0	0	0
105378591	0	0	0	0	0	1
5590	178	185	136	221	165	144
100506504	9	21	12	17	9	6
199990	1009	861	833	828	736	687
112268219	96	85	75	61	41	50
105378593	6	5	7	7	0	1
6497	1362	1260	1280	1108	931	817
79906	52	76	59	62	74	54
100129534	45	42	48	54	36	29
11079	2470	2264	1991	1874	1389	1489
5192	338	255	274	257	233	207
9651	17	14	10	8	9	7
55229	682	652	507	563	423	400
388585	0	0	0	0	0	0
115110	70	76	67	97	58	68
8764	428	430	358	514	402	432
100996583	1	0	0	1	3	0
127281	110	93	89	123	68	86
79258	14	15	8	16	8	11
105378597	0	1	1	0	0	0
100287898	2	0	2	2	2	1
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	0	0
63976	0	0	0	0	0	0
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	0	0	0	0	0
105378605	0	0	0	0	0	0
105378604	0	0	0	0	0	0
27237	112	128	96	120	102	83
1953	99	76	92	178	89	128
105378608	0	0	0	0	0	0
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	700	629	513	626	494	557
49856	725	636	591	512	451	377
7161	603	506	494	339	210	247
105378610	19	2	5	6	6	7
105378609	1	0	0	0	0	0
57212	11	12	5	64	48	76
148870	153	179	175	86	86	69
388588	78	73	52	112	80	68
57470	907	870	820	867	596	659
9731	437	415	447	465	304	339
1677	143	102	58	107	78	76
107984910	13	7	4	5	5	6
339448	429	350	336	432	345	414
100133612	3	1	6	5	1	1
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	0	0	0	0	0	0
284661	0	0	0	0	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	0	0	0	0	0
55966	318	287	323	125	134	90
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	0	0
100616421	0	0	0	0	0	0
261734	679	581	537	431	318	330
8514	10645	9275	8826	8937	6778	6636
26038	14	24	20	8	6	16
105376687	0	0	0	0	0	0
6146	13835	13395	10816	11653	8776	8481
107985733	75	74	77	62	61	44
102724450	17	14	22	10	15	12
388591	114	107	102	81	65	61
23463	2919	2390	2211	2059	1557	1698
148645	39	44	45	33	12	17
390992	0	0	0	0	0	0
387509	570	548	521	408	282	344
11332	1589	1362	1266	1409	1179	1101
54626	0	3	0	2	2	4
83715	140	113	127	95	70	84
100422975	0	0	0	0	0	0
8718	4	0	0	2	4	2
57449	5	7	15	5	22	9
79707	161	148	157	210	184	169
80835	0	1	0	0	1	2
107984912	0	0	0	0	1	0
3104	785	735	753	777	582	558
9903	619	518	487	552	395	422
107984913	3	2	1	3	0	1
148479	775	712	609	429	378	421
90326	610	508	547	566	468	466
55735	622	562	514	559	335	376
100505887	0	0	0	0	0	0
110841581	5	5	9	2	9	5
23261	543	484	414	433	328	378
105376692	0	0	0	0	0	0
102725193	0	0	0	0	0	0
101928836	0	0	0	0	0	0
105376691	0	0	0	0	0	0
105376689	57	51	55	36	27	34
9341	533	515	374	500	331	420
8863	109	76	68	139	100	125
10911	168	162	151	173	127	127
3604	4	1	5	58	45	38
11315	3856	3412	2595	2735	2020	2348
54206	68	81	82	127	114	110
107984915	0	0	0	0	0	0
102724539	0	0	0	0	0	0
105376695	0	0	0	0	0	0
50651	46	35	45	94	62	54
473	378	359	384	487	376	339
102724552	0	7	0	1	1	2
106632271	0	0	0	0	0	0
2023	76983	69458	61288	46240	35661	34428
102465436	2	2	1	0	0	2
100505975	7	7	6	6	4	4
112268261	2	3	1	0	0	1
765	6	3	0	0	0	0
155184	1	0	1	1	1	4
6518	2891	2780	2438	1624	1241	1537
80045	178	202	175	176	146	155
106614088	11	13	4	2	8	4
407040	0	0	0	0	0	0
102724571	9	11	5	2	5	0
9563	2130	1846	1822	2143	1593	1550
80176	394	305	298	258	234	230
100506022	107	78	83	51	27	23
84275	609	629	498	438	349	414
199953	541	438	548	579	438	424
107985734	24	28	29	20	18	15
105376712	1	1	3	2	0	3
5293	5484	5205	4665	4568	3518	3410
644997	35	44	34	25	14	13
101929074	0	0	0	3	1	1
22883	6478	5807	5400	5976	4576	4132
56998	906	823	755	692	533	555
105376717	73	58	56	44	52	33
84328	644	563	610	507	372	410
64802	366	342	237	176	169	202
113391335	0	2	3	0	0	0
100847055	1	0	0	0	0	0
116362	0	1	0	0	0	0
10277	749	667	691	686	522	552
23095	586	541	488	627	444	513
105376725	3	1	2	3	3	1
5226	12515	11283	9913	8622	6351	6138
100526739	83	98	72	76	63	57
378708	117	121	92	100	72	78
1325	4	6	5	3	4	4
1676	1121	943	930	1068	832	887
5195	868	710	674	792	666	548
54897	351	297	295	544	366	434
105376733	0	0	0	0	0	0
105376735	0	1	0	0	1	2
148345	74	74	106	69	39	52
23435	2041	1790	1481	1926	1410	1558
10747	45	35	35	26	23	26
6723	1571	1481	1461	1676	1215	1180
5394	1473	1231	1060	1362	982	971
105376736	65	55	54	54	39	27
2475	1559	1293	1330	1450	1086	1029
100873935	30	21	16	23	21	16
10218	0	2	0	0	0	0
29914	480	389	362	264	228	241
105376737	0	0	0	0	0	0
105376739	0	0	0	0	0	0
105376740	0	0	0	0	0	1
57540	2	1	3	9	1	3
112268221	0	0	0	2	0	0
101929181	0	0	0	2	0	0
26232	5	15	13	16	17	10
93611	633	510	481	559	428	417
26270	680	638	547	517	425	404
10459	3901	3289	2947	2301	1714	1754
374946	17	11	19	11	3	1
57085	1803	1848	1582	2193	1711	1778
284498	230	200	159	200	123	148
102724659	0	0	0	0	0	0
4524	1045	931	854	1127	769	818
1185	439	417	339	501	369	406
100379251	54	67	36	63	46	43
4878	5	2	0	3	3	3
4879	0	0	0	0	0	0
26829	0	0	0	0	0	0
90231	2970	2566	2315	2384	1821	1736
5351	4547	4127	3672	6317	4792	4358
9927	2835	2592	2340	2462	1859	1871
60672	965	979	931	1245	973	958
102466982	6	4	5	4	4	1
943	1	4	0	2	2	4
102465836	63	56	52	74	47	35
7133	4023	3569	3321	3641	2760	2761
100616438	0	1	0	0	1	0
107984917	3	1	1	3	0	0
55187	718	552	549	649	463	442
677885	0	1	1	0	2	1
105376744	16	11	8	25	12	14
9249	410	352	329	340	325	285
102466722	0	0	1	0	0	0
343066	0	0	0	0	0	0
126767	0	0	0	0	0	0
93190	0	0	2	0	0	0
390999	0	0	0	0	0	0
65121	0	0	0	0	0	0
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	0	0	0	0	0	0
65122	0	0	0	0	0	0
400735	0	0	0	0	0	0
343071	0	0	0	0	0	0
441871	0	0	0	0	0	0
440561	0	0	0	0	0	0
101929983	0	0	0	0	0	0
649330	0	0	0	0	0	0
441873	0	0	0	0	0	0
649324	0	0	0	0	0	0
440563	0	0	0	0	0	0
645354	0	0	0	0	0	0
645359	0	0	0	0	0	0
101060301	0	0	0	0	0	0
343070	0	0	0	0	0	0
400736	0	0	0	0	0	0
391003	0	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	0	0	0	0
645382	0	0	0	0	0	0
653619	0	0	0	0	0	0
729528	0	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	0	0
126755	0	0	0	0	0	0
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	1	2	3	8	3	6
107984919	2	0	1	0	0	1
105378612	0	0	0	0	0	0
105376756	1	0	0	0	0	0
7799	571	500	410	502	362	378
23254	118	79	80	98	82	92
107985467	0	0	0	0	0	0
107985468	0	0	0	0	0	0
105376762	0	0	0	0	0	0
105376759	0	0	0	0	0	0
107985469	0	0	0	0	0	0
200197	19	6	17	13	16	16
55092	604	445	418	604	506	405
727684	2	1	0	2	2	8
114827	6	6	2	11	8	7
101927417	0	0	0	0	2	0
101927441	3	4	1	5	1	3
79180	3110	2668	2381	3249	2634	2346
11330	0	0	0	2	1	4
63036	0	0	2	0	0	1
105376767	0	0	0	0	0	3
51032	2	6	5	3	1	4
842	321	250	266	404	305	301
23341	214	183	218	267	208	216
107397391	0	0	0	0	0	0
79814	151	172	163	118	111	95
84301	364	302	305	516	330	361
6248	38	46	43	73	49	48
23207	2986	2724	2514	2625	2077	1918
284723	18	26	10	33	14	16
110806303	2	3	0	1	1	1
388595	0	0	0	0	0	0
54751	1	4	6	5	2	0
440567	315	285	224	197	142	183
729614	93	79	66	55	60	32
23013	1579	1307	1340	1766	1371	1172
7709	945	885	785	942	727	655
149563	0	0	0	0	0	0
27129	119	105	96	57	32	29
1187	15	10	7	9	4	3
1188	0	1	0	0	0	0
348487	0	2	0	3	5	3
1969	20	19	16	69	66	49
101927479	0	0	0	0	0	0
128272	261	270	227	210	118	151
101927546	51	32	47	83	61	52
79363	138	84	100	76	65	75
54455	818	761	711	670	501	546
26099	2408	2206	1951	2363	1837	1863
374955	1344	1214	1041	1324	1016	1124
55707	2169	1892	1685	2362	1761	1731
107984921	22	20	21	30	16	13
114819	66	40	68	85	48	42
26871	2	1	1	3	4	3
107985757	0	0	0	0	0	0
100132147	0	0	0	0	0	0
107985758	0	0	0	0	0	0
7195	0	0	0	0	0	0
55672	434	359	336	273	219	222
105376794	379	341	278	358	235	254
84809	248	194	190	232	164	230
11209	63	64	67	46	32	27
107985736	7	3	4	1	4	8
26869	2	2	1	3	3	2
107985759	0	0	0	0	0	0
284729	0	0	0	0	2	0
100189045	0	0	0	0	0	0
6060	2	2	2	3	3	3
11223	47	45	40	27	24	14
100500876	0	0	0	0	0	0
100189298	0	0	0	0	0	0
112267871	0	2	0	0	0	0
7193	0	2	0	0	0	0
100189183	0	0	0	0	0	0
105376805	48	32	35	27	20	34
791226	1	0	0	0	0	0
26870	2	1	1	5	3	3
9696	391	308	337	353	220	229
4237	0	0	1	0	0	0
105376806	0	0	1	0	0	0
23400	545	486	494	615	478	495
6390	1808	1508	1274	1646	1260	1303
11240	240	204	194	390	314	295
105376808	0	0	0	0	1	0
400743	0	0	2	0	0	0
29943	1	0	0	0	1	0
51702	0	1	1	3	0	0
100616188	0	0	0	0	0	0
23569	0	1	3	1	1	1
353238	2	1	0	7	2	3
55920	3624	3141	3079	2931	2182	2216
55160	1017	968	980	999	801	751
107984028	0	0	0	0	0	0
81569	0	0	0	0	1	2
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	0	0	0	0	0	0
105376814	0	0	0	0	0	0
127707	0	0	0	0	0	0
5081	0	0	0	0	0	0
80834	0	0	0	0	0	0
8659	358	318	250	362	262	270
100616120	0	0	0	0	0	0
100302276	0	0	0	1	0	0
126917	501	416	392	567	405	433
105376815	0	0	0	0	0	0
23352	6296	5727	5561	6076	4521	4410
101927895	97	72	80	72	55	49
23065	1315	1244	1079	1093	822	927
51154	1169	977	804	740	595	634
246181	4	4	9	7	9	0
22977	36	17	21	23	16	19
100506730	98	82	81	72	38	52
8574	2717	2551	2232	2370	1921	2104
54896	792	730	617	872	653	713
832	9133	8235	7163	8739	6903	6631
105376819	1	1	1	0	0	0
105376818	0	0	0	0	0	0
105376817	1	0	0	0	0	0
105378614	0	0	0	0	0	0
440574	814	789	609	673	455	642
100532736	828	706	593	543	414	498
644068	18	24	26	26	18	25
4681	592	484	439	360	298	316
3362	8	2	9	2	5	1
255104	513	526	459	384	297	272
54546	0	0	0	0	0	0
105376823	0	0	0	0	0	0
23252	291	268	220	299	218	254
30814	0	0	0	0	0	0
5320	0	0	0	0	0	0
5322	4	0	0	0	0	2
26279	39	25	21	80	40	40
64600	4	0	0	1	0	1
391013	35	37	43	60	33	32
127733	7	5	7	4	4	4
101928017	0	0	0	0	0	0
105376825	1	0	0	0	0	0
105376826	0	0	0	0	0	0
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	0	1	0	0	0	0
339505	0	0	0	1	0	0
55450	176	150	178	154	123	121
79594	696	507	458	471	351	381
163933	1	0	0	0	0	0
978	103	107	90	147	125	123
65018	739	642	622	747	551	571
102464833	44	39	39	50	36	35
100861548	1466	1374	1227	1371	988	1209
1650	12483	10917	9911	11812	8569	8956
57576	2690	2404	2044	2291	1899	1682
400745	0	0	1	0	2	3
112268222	873	769	666	684	551	633
50809	3076	2710	2472	2734	1960	2235
8672	1077	1103	992	1108	784	813
105376830	2	3	3	9	4	7
105376829	8	3	0	6	1	0
100302155	0	0	0	0	0	0
1889	1227	1031	1014	1423	991	1002
100506801	1	3	0	2	0	1
105376832	0	0	0	0	0	0
84224	359	372	305	299	274	261
249	0	0	0	0	0	0
105376834	0	0	0	0	0	0
5909	61	46	42	203	165	157
84196	845	783	700	983	667	788
401944	202	160	186	220	189	168
3339	1544	1375	1460	1611	1167	1069
23436	0	0	0	0	0	0
10136	0	0	0	0	0	0
101928043	10	7	9	8	2	9
29092	236	166	154	43	39	58
112268223	21	20	13	5	4	5
998	4638	4145	3328	3766	2904	3359
54361	26	26	17	45	31	30
105376845	1	0	1	1	0	0
105376850	0	0	0	0	0	0
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	0	0	0	0	0	0
9923	1129	1025	918	948	748	701
2046	0	0	1	0	1	0
102466615	0	0	0	0	0	0
712	41	31	30	112	81	81
714	17	19	16	90	81	67
713	0	0	0	23	20	11
2048	24	34	33	174	159	128
100616391	0	0	0	0	0	0
100422914	1	0	1	4	6	2
646262	0	0	0	0	0	0
729059	0	0	5	2	0	1
23028	2142	1932	1880	2062	1485	1626
100422866	0	0	1	0	0	0
7798	907	824	712	1121	779	853
3352	0	0	0	0	0	0
100996511	35	28	23	6	17	11
10236	1473	1308	1089	1736	1326	1347
80818	312	301	263	272	191	217
148898	77	59	61	52	31	42
6920	80	78	67	106	104	90
55616	30	34	26	70	54	53
1870	831	782	728	622	461	520
101928163	22	24	14	13	19	14
105376859	0	1	1	0	0	1
3399	105	83	78	180	160	168
107984928	0	0	0	0	0	0
259283	0	0	0	0	0	0
6135	32590	30380	25410	34398	25855	23626
6924	732	685	608	727	530	579
100506963	83	67	73	77	51	48
57095	757	658	616	807	641	675
105376860	107	116	104	104	87	92
11313	988	855	833	1311	977	940
2582	457	405	369	419	364	386
3155	1214	1113	1022	1071	834	868
105376861	5	4	3	0	0	1
2517	442	449	416	652	496	572
1269	7	8	4	3	1	1
107984929	0	0	0	0	0	0
100616492	0	0	0	0	0	0
55629	1432	1339	1044	1511	1090	1221
10772	1258	1164	1025	1210	890	1002
105378615	0	0	0	0	0	0
105376863	0	0	0	0	0	0
107984931	0	0	0	0	0	0
127294	0	0	0	0	0	0
107985737	0	0	0	0	0	0
105376864	0	0	0	0	0	0
58985	1	0	0	1	0	1
163702	0	1	0	0	0	0
284632	0	0	0	0	0	0
105376871	2	7	2	1	4	1
57822	9	8	8	11	8	5
90529	320	274	237	293	244	255
57185	846	760	746	938	665	666
100750325	15	22	8	5	6	9
11123	164	156	112	154	159	118
100506985	8	6	2	3	7	3
400746	0	0	0	0	0	0
10250	1466	1249	1266	1943	1506	1393
25932	2659	2348	2078	2171	1687	1811
105376876	0	0	0	0	0	0
864	1816	1639	1606	1297	1027	1016
102465437	1	0	2	0	1	0
107984932	3	3	2	3	0	1
105376878	34	24	35	52	31	36
100616365	0	0	0	0	0	0
105376879	1	1	3	0	1	0
25949	663	681	555	605	482	453
57035	609	563	484	555	411	490
105376882	0	0	0	0	1	0
6007	14	22	13	12	9	9
23585	815	833	692	929	622	694
6006	357	352	323	431	286	309
55219	545	521	463	458	338	321
26119	800	759	631	862	605	724
57134	443	384	362	285	246	248
57190	5629	4810	4939	5444	4226	3688
56181	825	763	646	736	529	599
646471	161	129	104	109	99	91
79000	412	370	344	428	275	313
164091	75	66	83	77	46	71
3925	6859	6383	5139	5717	4430	4975
100500808	268	248	201	191	154	176
105376885	0	0	0	0	0	0
5051	351	340	258	314	232	217
101928216	3	4	1	1	0	1
2134	2	3	0	6	1	2
7780	0	0	0	0	0	0
105376910	0	0	0	0	0	0
84676	6	2	3	1	0	0
149420	97	100	98	128	92	110
105376886	3	0	0	0	0	0
79927	1	4	0	1	4	2
110806296	0	0	0	0	0	0
51042	291	290	243	283	229	216
10256	10	1	1	0	0	0
378807	0	0	0	0	0	0
101928303	0	0	0	0	0	0
64793	1255	1119	998	1319	991	937
83442	7089	6175	5926	8962	7245	6517
91544	732	662	548	907	675	594
1043	447	403	317	786	588	520
55057	2	2	7	11	6	8
257101	0	0	0	0	0	0
79727	0	9	3	0	0	0
79947	582	490	488	595	431	414
101928324	5	7	12	4	2	5
3151	16848	14852	12418	8485	6708	8262
6195	7010	6238	5712	6118	4418	4544
100302190	0	0	0	1	0	0
105376888	0	0	0	0	0	0
101928728	20	17	21	15	15	10
8289	3187	2913	2939	2217	1659	1586
55650	313	265	220	182	139	146
84243	863	996	786	826	642	639
2810	2	2	0	7	6	6
54707	692	635	570	492	411	451
63906	218	203	154	222	189	186
10726	1785	1802	1540	2567	2056	1761
8431	0	0	1	0	0	0
126695	0	0	2	3	0	0
388610	59	44	58	55	44	38
115572	72	70	77	69	66	54
101928391	0	1	0	0	0	0
6548	951	797	782	761	662	597
102723760	0	0	0	0	0	0
105376890	0	0	0	0	0	0
23038	2591	2243	2198	2428	1790	1722
84065	539	512	429	489	446	403
644961	37	18	10	15	6	21
84958	2882	2596	2475	2051	1545	1472
9064	578	510	469	579	493	435
8547	1	2	0	2	0	0
388611	0	0	0	0	0	0
2827	73	76	36	107	94	74
10163	8512	7298	7285	7324	5502	5561
105376892	9	8	7	5	3	4
27245	522	440	449	422	328	313
2268	480	401	310	329	265	256
111216282	3	3	3	3	2	0
2537	1575	1215	1200	14051	11371	11930
199870	135	105	91	144	112	138
23673	621	559	434	560	379	455
5511	812	652	589	707	574	584
677774	0	0	0	0	0	0
9473	891	786	731	1147	847	824
6118	1029	974	842	854	709	709
27293	35	27	16	30	15	11
55113	161	179	144	233	201	206
2140	293	296	266	427	302	333
5724	438	360	379	393	315	327
22826	2794	2340	2004	2593	2045	2151
93974	2125	1980	1718	2306	1795	1886
83667	1506	1411	1169	1390	1082	1047
54797	683	621	584	517	450	473
65979	696	585	501	672	465	449
1104	1856	1659	1514	1218	960	965
8420	901	774	623	583	404	606
6080	12	12	10	12	16	14
26768	15	14	10	36	12	18
54952	464	451	402	443	331	338
85028	356	322	245	310	227	243
692212	9	4	1	6	12	10
677838	33	23	19	28	21	15
677825	7	13	4	7	7	9
692073	7	6	3	12	9	4
115273	1	2	3	1	3	0
6883	458	446	374	453	368	324
105378616	6	10	8	3	3	2
26824	0	2	2	1	0	1
10691	252	251	229	325	209	228
51441	1824	1467	1460	1264	934	1159
4985	1	2	5	1	3	0
2035	813	679	680	996	697	712
399474	57	71	57	89	60	60
6429	1370	1135	1114	1574	1253	1065
51102	461	439	358	474	340	374
10076	223	177	179	313	231	220
101928460	0	0	0	0	0	0
107984933	0	0	0	0	0	0
107984934	0	0	0	0	0	0
101929406	0	0	0	0	0	0
105378617	0	0	0	0	0	0
105378618	0	0	0	0	0	0
4146	26	18	20	16	6	19
100129196	74	59	52	53	29	30
7805	16667	14617	13440	10009	7440	8178
100616164	0	2	0	3	2	2
105378620	19	19	17	13	23	23
105378621	0	0	0	0	0	0
105378622	1	0	2	0	0	0
400748	0	0	0	0	0	0
9672	1373	1169	1172	1102	842	831
9698	1223	1083	981	981	757	850
692234	10	1	7	3	3	1
692235	5	6	5	1	4	1
692200	0	0	0	0	0	0
107984935	9	3	4	2	0	6
79570	34	44	35	62	47	39
9410	1536	1304	1061	1221	877	940
51538	725	560	591	690	620	553
2170	21	20	7	14	14	6
105378623	0	0	0	0	0	0
107985470	2	1	1	1	1	1
347735	1327	1190	1137	1210	996	900
105378625	0	0	1	0	0	0
105379772	0	0	0	0	0	0
149086	0	0	0	3	3	1
284551	0	0	0	0	0	0
105378626	7	3	6	8	4	2
64129	12	4	2	7	6	5
3061	40	44	31	40	24	39
553115	551	540	471	449	377	367
107985471	16	16	18	17	6	11
105378628	0	6	5	4	0	2
1307	8	3	7	11	5	7
101929444	0	0	0	0	0	0
576	164	145	179	281	246	233
100423028	0	0	0	0	0	0
90853	25	23	11	25	27	21
8073	2171	1959	1871	2398	1772	1817
10657	4490	4025	3600	3840	2816	3009
55116	545	492	384	435	359	310
100847018	0	0	0	0	0	0
23633	1455	1307	1206	1431	1023	1141
200081	2549	2390	2181	2544	1875	1986
79140	65	57	69	65	49	49
56063	104	102	94	114	112	82
55721	158	136	101	156	122	113
149069	15	20	12	24	11	15
8668	5445	4640	4059	3484	2643	2816
339483	40	20	18	52	24	32
84734	11	17	11	10	8	10
3932	0	0	2	0	0	0
3065	3714	3430	2882	2741	2138	2243
65108	991	863	870	624	482	431
105378629	3	3	6	3	4	2
81629	169	157	93	106	111	94
100128071	61	50	58	65	48	53
55108	967	938	758	943	680	667
728116	0	0	1	0	0	0
653121	56	37	54	30	37	20
102723870	2	6	3	4	1	1
339487	470	404	350	495	345	356
5928	3850	3329	2952	3147	2262	2503
81493	954	834	747	686	478	655
57648	431	354	374	535	354	314
8565	8574	7792	7017	7031	5279	5205
64766	518	520	358	469	319	379
252995	4	4	1	2	2	1
105378631	0	0	2	0	0	0
3208	42	33	25	30	25	37
113452	335	306	293	432	316	279
105378632	0	1	0	3	0	0
127544	610	505	476	597	431	418
204	11479	10402	8636	7891	6013	6408
105378635	4	2	0	0	0	0
113451	24	25	28	28	39	39
112268224	0	1	2	2	0	1
55223	271	249	207	206	155	137
149076	581	600	466	506	389	368
127550	0	0	0	0	1	0
1912	1449	1291	1171	1032	782	826
100500853	77	57	52	42	37	42
101929464	0	1	0	1	0	0
7579	277	238	208	231	186	192
114784	0	1	0	1	1	1
105378638	0	0	0	0	0	0
127540	0	0	0	0	0	0
402779	0	0	0	0	0	0
84970	0	0	0	0	1	0
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	0
105378641	0	0	0	0	0	0
693137	0	0	0	0	0	0
105378642	1	1	0	0	0	0
2709	0	0	0	0	0	0
127534	0	0	0	0	0	0
2707	0	0	0	0	0	1
2701	0	0	0	0	0	0
113444	428	396	308	397	310	319
58512	1	3	3	0	1	1
653160	57	54	42	49	39	49
100506144	377	328	263	322	206	247
9204	215	187	157	218	174	166
79830	144	142	121	164	112	145
105378644	0	0	0	0	0	0
6421	3844	3300	3177	3951	2861	2886
9202	641	658	556	834	590	594
100861513	16	23	13	19	11	19
79932	2087	1774	1574	1888	1403	1415
23154	640	562	545	564	519	496
339488	88	106	77	91	61	54
105378645	60	43	61	63	37	45
5690	2606	2250	1928	2440	1849	1977
105378646	0	0	0	0	0	0
127703	416	316	255	303	205	281
63967	484	479	440	899	691	651
192670	964	853	741	1097	748	782
26523	716	650	685	1094	827	833
192669	232	181	205	418	251	286
105378647	0	0	0	25	17	21
27285	0	3	4	1	1	0
54936	576	480	401	504	451	414
1296	476	379	422	300	257	257
27095	1340	1047	996	1027	798	876
55700	4628	4092	4073	4708	3577	3002
9967	1712	1554	1349	1639	1240	1275
79729	57	47	39	58	20	29
55194	221	179	163	216	146	177
83931	2240	2018	1830	2098	1569	1512
84967	692	634	507	649	501	583
127700	8	11	14	12	7	9
109616970	0	0	0	0	1	0
107984940	1	2	3	6	4	0
64960	1194	1028	834	995	664	788
1441	4786	4435	3891	3940	3162	2816
107984941	0	0	0	0	0	0
105378648	0	0	0	0	0	0
2899	0	0	0	0	0	0
100422898	0	0	0	0	0	0
107984942	0	1	0	0	0	1
728431	101	79	88	163	135	119
80149	1256	1134	1024	1358	1115	1054
102465438	4	6	1	5	7	4
64769	1035	866	821	852	665	620
100847010	2	1	6	0	4	0
105378649	19	9	9	21	9	11
79753	303	198	204	235	212	238
7802	27	29	15	23	18	20
29889	798	769	690	888	719	668
284654	85	80	73	31	34	22
54955	356	283	265	200	132	168
55143	1493	1342	1144	1200	823	964
284656	0	0	0	1	0	1
105378650	0	0	0	0	0	0
