GeneID	control	control	perturbed	perturbed
55092	41	53	127	139
727684	1	3	3	3
114827	7	7	9	11
101927417	4	7	19	13
101927441	4	4	1	7
79180	182	252	214	310
11330	0	1	0	0
63036	0	0	1	1
105376767	0	0	1	0
51032	0	2	2	3
842	138	178	233	269
23341	1076	1417	1428	1738
107397391	0	1	1	2
79814	13	15	15	13
84301	2584	3426	3267	3723
6248	460	621	595	667
23207	805	1028	922	1323
284723	20	15	32	41
110806303	1	1	2	4
388595	1	0	0	0
54751	241	314	285	392
440567	586	678	714	814
729614	239	260	334	404
23013	923	1057	1343	1580
7709	384	467	527	683
149563	0	0	1	0
27129	1	2	2	1
1187	0	1	1	1
1188	0	1	1	1
348487	12	15	24	39
1969	152	215	212	273
101927479	10	13	9	15
128272	253	345	448	621
101927546	16	17	27	42
79363	77	109	119	141
54455	717	991	936	1160
26099	1308	1585	1991	2384
374955	690	811	971	1189
55707	424	568	570	732
107984921	17	18	23	19
114819	74	106	70	109
26871	9688	6192	11805	12989
107985757	0	0	0	0
100132147	10	19	16	15
107985758	3	11	8	8
7195	77	74	91	99
55672	1136	1595	864	1036
105376794	177	267	153	225
84809	66	90	61	92
11209	75	77	63	79
107985736	2	1	3	2
26869	8183	5217	10175	11102
107985759	4	10	6	11
284729	10	20	14	18
100189045	16	8	8	17
6060	1506	1022	1609	1711
11223	17	23	22	21
100500876	0	0	0	0
100189298	6	2	4	2
112267871	12	17	15	15
7193	1	3	2	3
100189183	0	0	1	1
105376805	5	3	0	2
791226	0	0	0	0
26870	1015	686	1026	1091
9696	398	445	345	430
4237	2	2	5	0
105376806	0	0	2	0
23400	848	1113	1139	1483
6390	1177	1486	1638	2019
11240	118	159	243	375
105376808	0	0	0	0
400743	0	0	1	0
29943	11	18	18	30
51702	1	1	12	4
100616188	0	0	0	0
23569	1	0	1	1
353238	1	4	3	3
55920	3655	4775	4620	5664
55160	308	408	359	539
107984028	0	0	0	0
81569	12	16	13	11
105376809	0	0	0	0
105376812	0	0	2	0
101927876	0	0	0	1
84966	0	1	0	0
105376814	0	1	3	1
127707	1	1	2	1
5081	0	0	4	5
80834	1	0	2	1
8659	662	865	703	919
100616120	0	0	0	0
100302276	2	0	0	0
126917	276	418	367	452
105376815	0	2	2	2
23352	2176	2869	2882	3555
101927895	46	59	68	78
23065	1123	1434	1645	1988
51154	624	865	857	1067
246181	54	72	63	85
22977	26	24	23	24
100506730	109	116	139	175
8574	746	947	901	1155
54896	194	233	264	307
832	1304	1589	1708	2014
105376819	0	0	0	0
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	0	1	0
440574	735	881	1047	1265
100532736	121	159	147	195
644068	10	16	22	19
4681	5	4	5	6
3362	11	19	15	22
255104	602	733	791	958
54546	0	1	2	0
105376823	2	2	2	2
23252	385	573	766	1011
30814	0	0	5	1
5320	160	173	2489	2783
5322	42	66	1	1
26279	0	0	0	1
64600	7	13	67	71
391013	1	0	1	0
127733	8	8	45	51
101928017	1	1	4	1
105376825	8	7	19	33
105376826	15	23	105	135
105376827	0	0	0	0
105376828	1	1	2	2
127731	34	66	32	29
339505	2	2	6	4
55450	1986	2591	7472	8781
79594	353	473	578	762
163933	1	1	2	4
978	0	0	2	2
65018	366	480	776	1059
102464833	2	2	5	8
100861548	391	542	779	1068
1650	2741	3619	4211	5200
57576	19	31	30	40
400745	10	23	25	28
112268222	277	368	428	505
50809	1660	2256	2392	2880
8672	2075	2750	3298	3946
105376830	5	5	7	5
105376829	1	5	5	2
100302155	0	0	0	1
1889	463	584	418	528
100506801	3	0	1	1
105376832	0	0	0	0
84224	164	202	142	184
249	2	3	1	5
105376834	0	0	0	0
5909	284	353	383	475
84196	828	1120	1330	1608
401944	21	31	23	37
3339	443	564	454	621
23436	0	0	0	1
10136	0	0	0	0
101928043	4	7	6	11
29092	132	194	165	222
112268223	24	23	13	18
998	3577	4929	4640	5695
54361	23	47	30	57
105376845	2	4	6	11
105376850	0	3	0	1
107985377	1	3	0	1
100616433	1	0	1	0
105376856	0	0	0	0
9923	1271	1700	1570	1882
2046	7	3	5	7
102466615	0	0	0	0
712	0	0	0	1
714	0	0	0	0
713	0	0	1	0
2048	240	364	488	600
100616391	0	0	0	0
100422914	10	7	10	12
646262	0	0	0	0
729059	0	1	6	1
23028	3150	4123	4199	5094
100422866	0	0	1	0
7798	609	765	832	1010
3352	0	0	0	2
100996511	36	80	62	44
10236	3566	4835	5751	6452
80818	473	559	650	877
148898	67	62	53	56
6920	10	20	35	20
55616	292	416	510	643
1870	199	284	316	460
101928163	5	11	15	14
105376859	10	16	15	19
3399	79	87	405	453
107984928	0	0	0	0
259283	0	0	1	0
6135	13694	18413	15892	19835
6924	1526	2011	1775	2205
100506963	168	235	203	237
57095	629	866	711	873
105376860	52	61	53	91
11313	592	766	707	930
2582	731	1091	881	1156
3155	542	756	643	908
105376861	4	1	3	6
2517	468	578	768	993
1269	1	0	2	2
107984929	0	0	1	0
100616492	0	0	0	0
55629	2120	2829	3673	4239
10772	2096	2903	3449	4065
105378615	0	0	0	0
105376863	0	1	1	1
107984931	0	0	0	0
127294	7	1	4	0
107985737	0	0	1	1
105376864	0	0	0	0
58985	8	10	4	0
163702	6	6	6	8
284632	0	0	2	2
105376871	0	0	0	1
57822	28	49	43	47
90529	124	180	166	212
57185	1282	1743	2187	2628
100750325	9	14	12	17
11123	1532	2037	2014	2433
100506985	83	95	99	129
400746	0	1	2	6
10250	1523	1880	1921	2299
25932	2563	3416	3798	4458
105376876	0	0	0	0
864	1	1	4	6
102465437	0	0	0	0
107984932	0	0	3	0
105376878	0	2	4	4
100616365	0	0	0	0
105376879	0	0	0	0
25949	622	835	893	1062
57035	506	638	440	564
105376882	0	0	1	0
6007	3	5	6	4
23585	322	455	452	548
6006	184	256	269	290
55219	796	1058	1290	1520
26119	430	619	653	777
57134	56	79	115	168
57190	992	1246	1017	1300
56181	490	664	761	885
646471	121	167	136	210
79000	165	206	294	361
164091	9	24	25	27
3925	3081	4137	4962	5984
100500808	58	104	108	128
105376885	0	1	0	1
5051	409	491	532	719
101928216	10	7	11	20
2134	31	40	50	60
7780	3	1	4	9
105376910	2	0	0	1
84676	2	2	0	0
149420	386	491	654	825
105376886	0	3	1	3
79927	0	2	1	4
110806296	0	2	0	0
51042	162	231	176	239
10256	129	198	171	197
378807	0	0	4	2
101928303	0	0	3	0
64793	444	580	605	668
83442	398	447	695	887
91544	164	202	172	221
1043	0	1	0	1
55057	36	65	113	127
257101	0	0	0	1
79727	2	3	10	1
79947	332	452	465	520
101928324	8	13	13	8
3151	3063	3994	4054	5095
6195	1063	1376	1480	1848
100302190	0	2	1	1
105376888	3	4	4	3
101928728	87	100	118	143
8289	1473	1861	2045	2501
55650	556	748	701	898
84243	349	416	373	452
2810	21	21	29	43
54707	773	955	1072	1304
63906	276	328	357	456
10726	2276	3072	3745	4535
8431	3	3	1	1
126695	462	621	613	776
388610	138	165	220	269
115572	2	3	4	3
101928391	0	0	1	0
6548	343	360	492	668
102723760	0	0	0	1
105376890	0	0	0	0
23038	870	1131	1148	1504
84065	544	722	719	934
644961	61	62	41	50
84958	439	540	392	493
9064	231	313	370	428
8547	3	2	3	5
388611	12	17	18	39
2827	4	6	5	7
10163	1950	2519	2416	3050
105376892	0	1	7	1
27245	353	444	501	696
2268	0	1	5	2
111216282	1	2	0	2
2537	1503	1927	260	276
199870	247	344	301	358
23673	1234	1667	1982	2254
5511	1431	1904	2139	2531
677774	37	19	45	59
9473	5	2	7	3
6118	928	1306	1517	1847
27293	639	826	1010	1311
55113	145	177	209	245
2140	802	1039	1250	1499
5724	5	8	8	12
22826	2134	2811	3601	4224
93974	1971	2680	3419	4043
83667	932	1215	1144	1375
54797	431	581	669	853
65979	750	920	1027	1220
1104	2328	3144	2828	3391
8420	3191	4390	3575	4356
6080	9436	9786	12279	14607
26768	7702	8497	10440	12330
54952	426	590	661	880
85028	352	482	378	462
692212	24	32	17	18
677838	71	88	97	110
677825	31	41	44	43
692073	93	123	101	116
115273	2	4	4	3
6883	588	798	792	962
105378616	101	131	156	165
26824	40	50	62	66
10691	834	1079	1107	1290
51441	4228	5266	6241	7615
4985	15	13	19	25
2035	3721	4763	5308	6487
399474	121	167	179	202
6429	1188	1565	1548	1882
51102	516	672	568	739
10076	1224	1652	1347	1656
101928460	6	9	9	8
107984933	0	0	0	0
107984934	0	0	2	0
101929406	0	0	0	0
105378617	0	0	0	2
105378618	0	0	0	0
4146	13	13	23	27
100129196	59	64	59	57
7805	3	4	3	5
100616164	0	0	1	2
105378620	0	0	2	2
105378621	0	0	0	0
105378622	22	24	27	27
400748	0	0	3	2
9672	1536	1934	2146	2805
9698	4176	5497	5424	6565
692234	13	14	11	14
692235	13	22	17	18
692200	5	9	13	7
107984935	3	8	9	9
79570	11	7	20	22
9410	1776	2368	2230	2756
51538	746	1034	1168	1334
2170	26	30	29	38
105378623	2	1	1	0
107985470	1	2	6	2
347735	985	1275	1454	1839
105378625	0	0	1	1
105379772	11	14	7	4
149086	1	2	0	2
284551	1	2	0	0
105378626	2	5	0	3
64129	36	58	58	80
3061	50	62	77	94
553115	998	1311	1365	1806
107985471	30	35	38	38
105378628	0	4	1	2
1307	243	308	402	420
101929444	33	41	62	66
576	43	62	122	147
100423028	0	0	1	1
90853	4	6	6	15
8073	2491	3576	3937	4625
10657	3766	4889	5779	6764
55116	206	288	261	305
100847018	2	0	0	1
23633	3952	5045	5402	6547
200081	3866	5023	2508	3064
79140	181	206	398	475
56063	281	353	346	472
55721	188	231	281	340
149069	69	90	49	63
8668	6216	8340	7996	9986
339483	29	47	42	50
84734	16	11	16	31
3932	3	0	3	1
3065	3680	4857	4504	5606
65108	9339	12178	15102	18926
105378629	9	12	14	21
81629	166	215	177	206
100128071	9	12	8	12
55108	1691	2209	2312	2808
728116	8	15	18	22
653121	493	656	789	984
102723870	7	6	14	23
339487	435	572	637	749
5928	5617	7323	9059	10825
81493	1266	1646	2026	2392
57648	2650	3224	3256	4267
8565	3474	4432	4771	5875
64766	940	1152	1541	1776
252995	23	24	33	40
105378631	0	1	2	7
3208	90	121	99	126
113452	1107	1602	1264	1594
105378632	0	2	3	1
127544	313	437	428	497
204	3220	4342	4046	5150
105378635	3	9	6	8
113451	55	67	51	60
112268224	3	6	6	6
55223	146	210	242	300
149076	551	705	694	846
127550	2	2	4	4
1912	1567	2059	2126	2722
100500853	55	69	83	100
101929464	13	15	25	27
7579	667	871	873	1045
114784	0	0	9	2
105378638	0	0	0	0
127540	0	0	1	1
402779	0	0	2	0
84970	0	0	1	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	2	0
693137	0	0	0	0
105378642	0	0	4	1
2709	0	0	1	1
127534	0	0	1	0
2707	0	0	0	1
2701	0	0	1	0
113444	714	1027	1119	1424
58512	5	12	12	19
653160	32	39	29	28
100506144	84	140	147	192
9204	780	1092	1144	1382
79830	952	1342	1488	1764
105378644	0	0	3	2
6421	9562	12696	11961	14603
9202	3136	4075	4589	5327
100861513	108	135	166	170
79932	2164	2903	4056	4997
23154	756	868	1068	1379
339488	110	147	126	143
105378645	8	16	15	20
5690	1836	2474	2797	3396
105378646	0	0	0	1
127703	582	825	863	1146
63967	668	853	1126	1335
192670	1109	1406	2317	2818
26523	2604	3269	3692	4394
192669	1384	1804	1865	2118
105378647	4	1	2	4
27285	7	9	11	7
54936	546	787	745	893
1296	13	28	32	27
27095	1295	1582	1608	2082
55700	1539	2002	2311	2936
9967	7705	10069	9473	11152
79729	284	357	212	262
55194	119	157	141	187
83931	1014	1276	1246	1560
84967	299	420	536	637
127700	374	513	541	612
109616970	5	6	9	10
107984940	1	0	0	1
64960	1699	2289	2050	2649
1441	2	7	2	4
107984941	0	0	0	0
105378648	0	0	0	1
2899	0	0	6	6
100422898	0	0	0	0
107984942	1	3	8	7
728431	166	203	368	480
80149	618	773	836	1008
102465438	10	17	11	13
64769	1623	2200	2500	2844
100847010	4	1	5	6
105378649	48	47	59	87
79753	685	931	1004	1287
7802	142	215	213	297
29889	2802	3774	4226	4891
284654	1	0	1	3
54955	861	1140	1185	1485
55143	594	808	931	1227
284656	518	615	548	754
105378650	0	0	0	0
149175	411	514	599	727
79693	708	928	894	1119
127687	491	680	612	809
4520	694	862	975	1134
3633	449	592	543	656
105378651	5	10	8	11
10946	2610	3458	3583	4038
2275	57	82	73	69
51118	1010	1445	1499	1845
5453	1	0	1	1
107985103	1	0	3	1
105378653	0	1	0	2
100500801	0	0	0	0
105378655	0	0	2	0
105378654	0	1	5	3
339442	0	0	1	1
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	1	1
105378660	0	0	1	0
64121	438	574	651	744
100527950	376	520	486	590
26292	347	485	451	541
105378663	5	12	8	11
81025	25	28	29	32
54933	43	50	64	57
105378662	7	12	10	9
79647	2601	3523	3727	4307
4725	4213	5609	5556	6936
23499	4224	5398	6934	8152
643314	452	599	788	942
105378950	1	4	5	14
353500	116	181	175	179
192217	9	13	11	27
728448	213	225	168	196
8761	3591	4768	4578	5442
101929516	487	635	575	715
677834	18	19	13	22
26508	0	0	1	0
84618	0	0	3	0
51440	31	32	71	93
10450	839	1186	1131	1346
656	129	198	209	254
64064	12	19	18	27
105378666	1	1	3	3
101929536	4	3	2	4
105378951	1	3	0	0
107985740	3	4	0	2
105378665	1	0	0	1
105378667	3	2	2	6
54802	1051	1352	1107	1282
4610	420	525	389	449
105378668	25	43	31	31
84879	66	123	105	106
105378669	8	9	9	9
10487	2850	3961	4209	4961
5538	2601	3742	3897	4708
105378671	9	6	5	15
6018	1554	2142	2401	2849
127391	0	0	2	0
10269	2164	2893	4118	4814
1298	194	249	180	223
107984945	0	0	0	0
64744	1019	1298	1280	1589
65243	402	566	607	650
339559	15	17	13	10
105378672	42	44	56	66
64789	216	312	309	394
127396	76	76	104	93
105378673	0	1	1	1
9783	175	252	280	330
105378675	1	2	2	3
105378674	1	0	0	3
100130557	146	191	158	183
4802	679	964	1017	1161
407034	3	4	2	8
407031	5	1	0	1
9132	76	97	73	78
105378676	0	0	1	0
163732	95	117	96	154
1503	1282	1758	1580	1978
100507178	152	199	148	161
200172	70	93	62	70
22955	1350	1714	1653	2015
100132074	21	29	35	48
101929901	0	2	1	3
105378678	8	9	10	18
1907	27	25	49	77
59269	50	81	113	123
2981	0	0	0	0
2980	0	0	2	1
22887	1847	2491	2766	3395
284716	1242	1622	1684	2073
84217	131	220	206	256
728621	212	290	343	388
79717	1190	1572	1877	2119
10465	578	814	738	930
4904	13630	18779	18886	22028
149461	1	0	4	1
64175	465	646	633	823
79078	342	468	468	566
105378683	10	10	8	13
100129924	7	12	9	11
107984946	2	7	3	2
374969	105	155	237	282
114625	214	300	537	660
51058	327	406	400	463
339539	0	0	4	2
6513	1956	2552	1895	2278
440584	17	17	24	25
440585	23	38	35	45
10969	805	1063	1104	1400
102465439	2	3	2	4
149465	18	30	24	43
105378685	26	48	51	69
128218	986	1263	1224	1485
149466	227	281	238	313
7075	0	10	9	2
4352	25	39	27	33
105378687	25	26	23	48
991	1098	1426	1875	2265
64834	1007	1255	1481	1851
102466723	2	4	2	2
112268225	19	20	27	28
112950	558	783	743	898
107984947	46	80	62	83
23334	1211	1500	1104	1371
100873952	31	41	31	34
102465440	0	0	0	0
81888	93	114	77	94
5792	12915	16403	19958	24874
9682	2099	2716	2840	3544
100132774	172	219	247	308
6487	203	292	292	310
101929592	1	4	5	2
102464830	1	1	0	0
9048	81	80	82	107
105378688	44	56	39	49
101929609	105	146	124	174
9670	1136	1473	1516	1932
1802	662	879	853	1015
533	1981	2705	3507	4572
8704	1415	1766	1677	2096
149473	337	428	295	435
6536	400	491	426	571
107984948	39	56	78	98
128209	1	1	3	1
105378952	0	0	1	1
55929	582	752	776	986
79033	1250	1619	1825	2282
100874278	34	40	26	39
106635545	0	3	1	2
55182	1059	1397	1307	1663
107984951	0	0	0	0
100847089	0	0	0	0
107984950	430	495	479	587
79639	121	138	137	165
109623472	4	3	2	0
339541	44	62	56	32
105378690	4	16	8	8
26828	115	105	169	218
26830	84	82	117	148
11004	875	1199	1472	1809
109623476	2	3	1	3
6202	34109	46268	40396	49413
26811	47	42	36	51
94161	41	42	47	63
94162	13	23	10	18
94163	21	40	20	31
266675	22	38	28	38
1263	124	181	141	182
343521	29	39	41	68
149478	10	22	11	12
107984952	24	38	65	75
8643	39	35	60	77
8891	363	548	651	765
79654	607	735	759	925
7389	1027	1335	1263	1541
57643	129	165	230	306
105378691	50	62	75	75
400752	50	61	73	74
84842	8	7	3	13
4595	559	774	742	828
114034	267	417	472	516
10420	248	345	347	445
126661	39	69	81	79
25974	2847	3841	4824	5897
5052	7986	10466	14135	17567
10327	3593	4587	4605	5784
4678	3356	4236	4648	5614
149483	75	76	56	62
60313	3690	4949	5069	6003
728963	18	24	26	21
51249	1012	1414	1331	1621
3652	891	1199	1543	1780
105378693	0	2	2	3
23139	708	925	933	1144
105378694	5	7	8	5
110117499	2245	2990	4799	5830
8503	2682	3585	5785	7081
101929626	70	85	135	147
10103	556	768	632	794
110117498	0	0	0	0
55624	2056	2807	3263	3954
541468	0	2	1	2
8438	351	486	561	666
10489	2711	3583	3738	4776
7388	5135	7037	6791	8343
387338	1022	1324	1527	1800
2166	1665	2104	2012	2548
729041	8	12	11	8
101929651	0	0	2	0
127343	39	72	102	113
105378696	0	0	0	0
100507423	44	50	48	63
148930	0	0	4	0
8569	474	614	623	723
148932	219	252	343	429
105378697	1	2	2	6
64756	2902	3798	4345	5249
374973	7	12	14	25
100130197	89	109	121	129
9813	2295	3077	3218	3852
105378698	17	21	18	13
105378699	2	3	2	1
1580	11	10	18	16
163720	0	0	2	1
1579	0	0	2	1
260293	2	3	11	8
199974	0	3	7	3
284541	4	5	4	3
105378701	26	37	24	34
100874253	41	56	73	78
10158	101	143	113	182
6886	0	0	3	7
6491	634	777	996	1169
51727	3018	3953	5707	6728
102724077	3	1	11	3
2301	0	0	0	0
84793	19	17	14	27
2306	4	7	8	8
107984953	0	0	2	0
388630	14	15	8	21
105379778	0	0	2	2
391037	0	1	1	1
200010	1	4	8	0
54558	91	105	124	157
84871	5	4	10	9
79656	16	11	24	14
105378706	0	0	0	0
101929721	0	0	0	1
100874313	0	0	1	2
107984954	0	0	1	0
105378708	0	0	1	1
1996	0	0	3	3
105378709	0	0	1	0
107984955	0	0	2	0
105378711	0	0	1	1
105378710	0	0	0	0
105378712	0	0	3	3
63950	0	0	5	3
105378714	0	1	1	3
11124	1504	2064	2307	2867
105378715	15	18	10	13
112268262	10	7	17	9
1031	214	319	359	425
100616189	0	2	0	0
102466656	0	0	0	0
284546	0	0	0	0
105378716	1	0	1	0
26994	4070	5450	5297	6378
22996	549	681	715	892
105378717	1	8	6	11
102724097	20	27	28	46
2060	2517	3328	3178	3659
105378720	15	12	14	13
441884	19	51	4	14
105378719	0	2	7	5
114883	988	1365	1450	1632
4898	2529	3306	3816	4417
105378721	110	180	168	227
100313892	5	11	11	12
5865	1509	2022	801	968
