GeneID	control	control	perturbed	perturbed
105376679	0	0	0	0
107985376	0	0	0	0
55966	0	0	0	0
105376680	0	0	0	0
102724429	0	0	0	0
105376681	0	0	0	0
105376682	0	0	0	0
107984911	0	0	0	0
105376686	0	0	0	0
100616421	0	0	0	0
261734	44	105	89	66
8514	61	81	231	299
26038	41	66	79	72
105376687	1	0	0	1
6146	5636	6634	6608	6626
107985733	2	3	3	2
102724450	3	4	10	5
388591	110	154	113	160
23463	539	635	585	540
148645	42	30	11	31
390992	0	0	0	0
387509	57	56	115	119
11332	331	395	611	576
54626	130	153	378	348
83715	108	128	166	169
100422975	0	0	0	0
8718	47	55	22	15
57449	324	398	118	103
79707	407	539	742	750
80835	0	2	7	1
107984912	0	0	0	0
3104	17	24	26	37
9903	520	568	630	618
107984913	1	0	1	3
148479	113	113	256	264
90326	270	324	351	287
55735	185	210	186	200
100505887	0	0	0	0
110841581	8	5	13	26
23261	261	265	424	493
105376692	0	0	0	0
102725193	0	0	0	0
101928836	0	3	0	0
105376691	0	0	0	0
105376689	4	19	6	6
9341	361	443	472	467
8863	64	69	95	75
10911	9	12	0	2
3604	1	2	10	26
11315	1760	2305	2657	2536
54206	661	768	1102	1156
107984915	0	0	0	0
102724539	0	0	0	0
105376695	0	0	0	0
50651	0	0	13	13
473	289	355	199	273
102724552	0	0	0	0
106632271	0	0	0	0
2023	8384	9277	8290	8859
102465436	0	0	0	0
100505975	1	0	16	13
112268261	0	5	2	1
765	0	0	0	0
155184	0	0	0	0
6518	0	0	0	0
80045	69	72	59	59
106614088	85	137	356	456
407040	0	0	0	0
102724571	15	23	76	56
9563	152	167	172	227
80176	180	191	85	67
100506022	0	3	1	4
84275	182	195	181	194
199953	137	185	129	139
107985734	30	35	53	71
105376712	0	0	0	0
5293	237	224	339	326
644997	0	0	0	0
101929074	3	2	25	28
22883	317	402	445	466
56998	181	227	297	243
105376717	0	0	0	0
84328	178	250	216	207
64802	53	59	50	39
113391335	0	0	0	0
100847055	0	0	0	0
116362	121	148	0	0
10277	108	103	150	159
23095	291	370	490	506
105376725	8	14	7	17
5226	1619	1784	1501	1491
100526739	54	93	51	70
378708	146	188	241	206
1325	27	50	21	40
1676	431	477	538	574
5195	127	153	131	186
54897	112	156	73	76
105376733	0	0	0	0
105376735	0	0	0	0
148345	0	0	0	0
23435	994	1138	1221	1112
10747	2	0	1	1
6723	944	1298	1226	1156
5394	239	275	466	480
105376736	13	24	6	18
2475	146	208	194	237
100873935	0	0	2	2
10218	0	0	0	0
29914	160	202	169	178
105376737	0	0	0	0
105376739	0	0	0	0
105376740	0	0	0	0
57540	3	0	32	33
112268221	0	0	0	1
101929181	1	3	0	0
26232	142	213	776	813
93611	175	189	264	343
26270	98	121	104	100
10459	431	476	441	361
374946	5	15	2	2
57085	104	138	187	160
284498	0	0	1	1
102724659	1	0	0	0
4524	90	119	124	123
1185	103	132	75	100
100379251	1	1	0	1
4878	0	0	1	0
4879	0	0	682	604
26829	0	0	0	0
90231	683	997	866	824
5351	391	452	400	404
9927	615	509	717	723
60672	68	97	59	74
102466982	0	0	0	0
943	0	3	1	1
102465836	0	0	0	0
7133	295	388	633	600
100616438	0	0	0	0
107984917	0	0	0	1
55187	178	234	163	195
677885	2	0	2	1
105376744	0	1	0	0
9249	77	80	135	172
102466722	0	0	0	0
343066	0	0	0	0
126767	0	0	0	0
93190	0	1	0	0
390999	0	0	0	0
65121	0	0	0	0
105376745	0	0	0	0
440560	0	0	0	0
343069	1	0	1	1
65122	0	0	0	0
400735	0	0	0	0
343071	0	0	0	0
441871	0	0	0	0
440561	0	0	0	0
101929983	0	0	0	0
649330	0	0	0	0
441873	0	0	0	0
649324	0	0	0	0
440563	0	0	0	0
645354	0	0	0	0
645359	0	0	0	0
101060301	0	0	0	0
343070	0	0	0	0
400736	0	0	0	0
391003	0	3	0	0
343068	0	0	0	0
391002	0	0	0	0
645382	0	0	0	0
653619	0	0	0	0
729528	0	0	0	0
645414	0	0	0	0
391004	0	0	0	0
645425	0	0	0	0
126755	0	0	3	6
102724856	0	0	3	5
107984918	0	0	0	1
10630	0	0	4	2
107984919	0	0	0	0
105378612	0	0	0	0
105376756	0	0	0	0
7799	76	79	99	102
23254	74	63	79	80
107985467	0	0	0	0
107985468	0	0	0	0
105376762	0	0	0	0
105376759	0	0	0	0
107985469	0	0	0	0
200197	9	8	11	24
55092	239	245	249	267
727684	0	1	0	1
114827	1	0	1	1
101927417	0	0	0	0
101927441	0	0	2	1
79180	283	385	370	375
11330	0	0	1	1
63036	0	0	0	0
105376767	0	0	0	0
51032	0	0	0	0
842	78	67	85	83
23341	104	172	159	173
107397391	0	0	0	0
79814	91	94	95	107
84301	115	151	176	159
6248	8	5	10	12
23207	134	185	124	140
284723	1	2	4	2
110806303	0	0	0	0
388595	0	0	0	0
54751	14	6	36	47
440567	199	214	204	264
729614	55	52	91	103
23013	406	543	401	492
7709	311	405	374	370
149563	0	0	0	0
27129	0	0	0	0
1187	0	0	0	0
1188	0	0	0	0
348487	48	69	92	101
1969	1411	1695	1398	1314
101927479	9	20	4	7
128272	136	219	99	106
101927546	4	0	3	9
79363	3	7	5	10
54455	55	109	109	129
26099	266	342	319	312
374955	165	219	228	214
55707	180	219	227	261
107984921	18	15	10	15
114819	15	21	25	17
26871	3	4	5	4
107985757	0	0	0	0
100132147	0	0	0	0
107985758	0	0	0	0
7195	0	0	0	0
55672	149	191	346	375
105376794	73	83	70	103
84809	67	81	62	90
11209	3	19	4	7
107985736	2	3	0	1
26869	3	5	5	4
107985759	0	0	0	0
284729	0	0	0	0
100189045	1	0	0	2
6060	4	5	4	5
11223	8	7	7	9
100500876	0	0	0	0
100189298	0	0	0	0
112267871	0	0	0	0
7193	0	0	0	0
100189183	0	0	0	0
105376805	5	5	4	3
791226	0	0	0	0
26870	3	5	6	3
9696	73	99	125	109
4237	0	0	0	0
105376806	0	0	0	0
23400	37	52	110	136
6390	1104	1198	907	1042
11240	340	406	132	149
105376808	0	0	0	0
400743	0	0	1	0
29943	198	227	485	463
51702	3	0	3	6
100616188	0	0	0	0
23569	2	1	1	4
353238	0	0	0	0
55920	3605	4148	3946	3632
55160	130	190	105	84
107984028	0	0	0	0
81569	42	46	1	0
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	0	0	0	0
105376814	0	0	0	0
127707	5	3	10	17
5081	0	0	0	0
80834	0	0	0	0
8659	113	166	122	146
100616120	0	0	0	0
100302276	0	0	0	0
126917	66	78	80	62
105376815	0	0	0	0
23352	640	752	411	446
101927895	1	2	2	3
23065	178	192	282	252
51154	446	437	387	437
246181	22	32	9	16
22977	51	37	19	15
100506730	31	34	69	45
8574	280	399	337	427
54896	58	56	60	72
832	1985	2524	2333	2131
105376819	0	0	0	0
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	2	0	0
440574	627	680	1237	1231
100532736	378	534	485	448
644068	2040	2514	2178	2017
4681	338	460	385	362
3362	5	23	66	63
255104	91	113	50	47
54546	2	9	0	0
105376823	2	0	1	0
23252	72	89	42	44
30814	0	0	0	0
5320	4	4	0	0
5322	0	0	0	0
26279	0	0	0	0
64600	0	2	0	0
391013	0	0	0	0
127733	0	4	10	17
101928017	0	0	4	5
105376825	6	0	5	2
105376826	0	0	0	0
105376827	0	0	0	0
105376828	0	0	0	0
127731	0	0	0	0
339505	0	0	0	0
55450	1263	1576	381	423
79594	139	182	244	194
163933	0	0	0	0
978	94	101	28	17
65018	192	197	270	262
102464833	0	0	0	0
100861548	455	547	704	650
1650	459	615	761	641
57576	3	8	32	28
400745	107	145	113	115
112268222	228	302	324	375
50809	302	419	413	515
8672	287	381	513	619
105376830	2	12	3	7
105376829	1	2	2	4
100302155	0	0	0	0
1889	239	379	1088	933
100506801	0	0	2	1
105376832	0	0	0	0
84224	42	37	55	78
249	1	0	0	0
105376834	0	0	0	0
5909	57	76	87	112
84196	1324	1788	1241	1305
401944	46	51	64	82
3339	49	51	71	89
23436	2	3	0	0
10136	4	6	0	0
101928043	1	9	0	1
29092	22	29	16	18
112268223	10	16	11	9
998	1919	2288	2067	2213
54361	18	28	14	10
105376845	2	0	1	1
105376850	0	0	0	0
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	90	120	115	141
2046	0	0	0	0
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	117	151	212	163
100616391	0	0	0	0
100422914	0	0	0	0
646262	0	0	0	0
729059	1	2	0	1
23028	1391	1561	483	473
100422866	0	0	0	0
7798	298	359	340	402
3352	26	29	31	31
100996511	12	27	26	26
10236	959	1162	1110	1419
80818	56	80	48	49
148898	7	14	26	31
6920	2	0	3	1
55616	25	36	54	59
1870	193	253	187	183
101928163	0	0	0	0
105376859	0	0	3	0
3399	69	79	339	419
107984928	0	0	0	0
259283	0	0	0	0
6135	16622	19885	19471	18600
6924	210	233	320	293
100506963	39	44	46	42
57095	208	268	310	310
105376860	0	0	0	0
11313	364	395	634	538
2582	347	454	337	331
3155	74	102	149	171
105376861	1	0	0	0
2517	229	338	716	690
1269	0	0	1	0
107984929	0	0	0	0
100616492	0	0	0	0
55629	395	393	401	476
10772	809	867	913	1017
105378615	0	0	0	0
105376863	1	0	0	0
107984931	0	0	0	0
127294	0	0	1	0
107985737	0	0	1	0
105376864	2	5	3	0
58985	41	48	23	29
163702	99	113	84	62
284632	1	0	1	1
105376871	3	3	10	0
57822	99	101	32	23
90529	16	21	35	20
57185	184	241	302	305
100750325	0	1	2	1
11123	93	109	82	77
100506985	0	0	0	0
400746	35	49	0	6
10250	1701	2054	1647	1924
25932	964	1101	798	758
105376876	0	0	0	0
864	1	0	0	0
102465437	0	0	0	0
107984932	0	0	0	0
105376878	1	0	0	0
100616365	0	0	0	0
105376879	0	0	0	0
25949	486	693	856	827
57035	409	434	428	626
105376882	0	0	0	2
6007	2	1	4	8
23585	354	399	488	558
6006	330	369	468	537
55219	403	455	388	501
26119	223	266	288	325
57134	37	59	69	63
57190	115	106	245	235
56181	54	53	107	119
646471	0	0	0	0
79000	110	116	68	85
164091	39	69	67	81
3925	2138	2600	3061	3035
100500808	0	1	0	0
105376885	0	0	0	0
5051	57	70	115	136
101928216	0	3	6	6
2134	0	4	2	2
7780	0	0	0	0
105376910	0	0	0	0
84676	0	0	0	0
149420	89	66	70	58
105376886	0	0	0	0
79927	39	24	21	22
110806296	0	4	0	0
51042	538	682	458	451
10256	56	72	114	112
378807	0	0	0	0
101928303	0	0	0	0
64793	122	161	117	131
83442	747	903	1388	1287
91544	12	14	11	12
1043	0	0	0	0
55057	41	73	53	65
257101	0	0	0	0
79727	0	0	2	3
79947	86	91	122	108
101928324	1	0	2	4
3151	1305	1467	1800	2058
6195	201	281	306	273
100302190	0	0	0	0
105376888	0	0	0	0
101928728	1	1	6	7
8289	369	474	350	365
55650	42	36	134	135
84243	137	143	178	166
2810	7604	11407	4798	3447
54707	91	101	139	164
63906	40	86	62	71
10726	572	722	738	758
8431	0	1	0	0
126695	132	189	104	109
388610	176	186	174	153
115572	0	0	10	11
101928391	0	0	0	0
6548	214	233	180	140
102723760	0	0	0	0
105376890	0	0	0	0
23038	34	39	86	60
84065	43	26	49	63
644961	5	9	8	12
84958	21	20	0	6
9064	68	81	51	70
8547	0	0	1	1
388611	2	3	3	4
2827	15	15	27	26
10163	706	847	830	885
105376892	1	0	1	1
27245	194	206	391	517
2268	0	0	0	0
111216282	0	0	0	0
2537	733	1073	2568	2411
199870	46	41	76	93
23673	181	249	319	310
5511	343	412	431	381
677774	1	0	0	0
9473	10	15	37	25
6118	230	269	355	358
27293	408	602	702	706
55113	81	110	118	112
2140	205	222	304	276
5724	6	2	7	5
22826	341	417	447	495
93974	2497	2693	3309	3408
83667	806	1012	492	531
54797	176	237	174	146
65979	339	359	275	306
1104	772	931	924	1000
8420	1222	1324	1194	1512
6080	0	0	0	0
26768	6	3	1	2
54952	239	203	207	191
85028	334	366	340	474
692212	2	4	2	5
677838	9	21	8	6
677825	0	0	0	0
692073	1	0	0	0
115273	13	5	0	0
6883	186	233	258	292
105378616	7	6	4	8
26824	5	3	3	3
10691	190	190	140	190
51441	730	819	829	883
4985	0	0	0	1
2035	195	225	265	263
399474	175	195	238	233
6429	450	551	301	402
51102	184	252	163	176
10076	123	238	186	229
101928460	0	0	0	0
107984933	0	0	0	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	1
4146	1	2	2	6
100129196	16	7	25	31
7805	0	2	0	0
100616164	0	0	0	0
105378620	0	0	0	0
105378621	0	0	0	0
105378622	0	0	3	1
400748	0	0	0	0
9672	141	172	156	139
9698	756	824	787	964
692234	0	1	0	0
692235	0	1	0	0
692200	0	0	0	0
107984935	6	8	7	13
79570	59	76	125	122
9410	84	103	99	132
51538	247	302	319	313
2170	2	2	0	3
105378623	0	0	0	0
107985470	0	0	0	0
347735	754	1037	656	598
105378625	0	0	0	0
105379772	3	0	0	1
149086	0	0	0	0
284551	0	0	0	0
105378626	2	2	3	0
64129	3270	3668	2257	2161
3061	0	0	0	0
553115	284	308	308	289
107985471	0	0	0	1
105378628	0	0	0	0
1307	13	7	6	6
101929444	1	0	0	1
576	4	3	17	28
100423028	0	0	0	0
90853	0	0	0	1
8073	2706	3267	2525	2485
10657	1366	1426	1971	2023
55116	101	119	191	255
100847018	0	0	0	0
23633	616	701	846	944
200081	394	421	366	369
79140	65	55	82	89
56063	72	59	110	109
55721	17	32	23	23
149069	2	4	1	1
8668	1460	2123	1689	1658
339483	4	7	3	2
84734	2	5	6	4
3932	63	61	0	0
3065	972	1321	1279	1333
65108	527	604	971	847
105378629	0	0	0	0
81629	60	58	121	130
100128071	6	17	17	31
55108	161	181	339	333
728116	3	2	0	1
653121	179	170	138	184
102723870	0	0	0	0
339487	320	392	447	481
5928	321	314	567	610
81493	273	267	456	486
57648	623	680	307	302
8565	1003	1194	795	740
64766	123	157	155	154
252995	0	1	0	0
105378631	0	0	0	0
3208	53	67	116	125
113452	231	292	247	243
105378632	0	1	0	0
127544	45	33	41	50
204	1313	1672	1798	1649
105378635	0	0	0	0
113451	41	64	87	63
112268224	4	6	2	10
55223	22	39	67	57
149076	27	37	65	83
127550	0	0	0	0
1912	347	327	189	187
100500853	0	0	0	0
101929464	0	0	0	0
7579	8	16	19	30
114784	0	2	0	0
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	0	0	0	1
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	0	0	0	1
2709	9	11	5	3
127534	44	84	2	2
2707	680	917	309	312
2701	0	0	0	0
113444	281	345	322	330
58512	6	6	0	4
653160	10	8	16	18
100506144	150	153	372	365
9204	46	59	57	60
79830	35	29	38	63
105378644	3	1	0	1
6421	3498	4275	3939	3914
9202	147	169	188	244
100861513	7	2	4	7
79932	239	320	480	430
23154	198	329	356	314
339488	31	49	13	10
105378645	0	0	2	1
5690	1084	1296	1611	1600
105378646	0	0	0	0
127703	81	103	152	203
63967	386	494	374	439
192670	64	108	118	135
26523	186	194	144	174
192669	150	179	105	165
105378647	0	0	0	0
27285	0	0	0	0
54936	177	232	277	252
1296	1	0	1	0
27095	872	935	1075	1078
55700	231	318	318	333
9967	840	918	868	1015
79729	22	18	9	26
55194	23	39	68	37
83931	212	245	256	234
84967	286	345	371	452
127700	43	36	78	78
109616970	0	0	0	0
107984940	0	0	1	1
64960	1758	1964	1323	1454
1441	0	0	0	0
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	0	0
100422898	0	0	0	0
107984942	0	0	0	0
728431	4	7	8	2
80149	128	211	250	232
102465438	0	0	0	0
64769	358	388	369	416
100847010	0	0	0	0
105378649	0	0	0	0
79753	87	96	105	121
7802	497	562	331	341
29889	1546	1667	1091	1103
284654	0	1	0	0
54955	56	65	72	63
55143	330	424	364	390
284656	7	13	22	12
105378650	0	0	0	0
149175	168	159	263	321
79693	428	515	404	429
127687	464	620	580	449
4520	146	185	131	152
3633	75	96	162	162
105378651	0	0	1	0
10946	406	448	504	461
2275	50	41	36	43
51118	437	491	433	498
5453	2	5	12	10
107985103	0	2	8	5
105378653	5	5	34	42
100500801	0	0	0	0
105378655	0	0	0	0
105378654	1	0	0	0
339442	1	0	0	0
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	0	0	0
64121	315	357	276	334
100527950	147	159	215	214
26292	145	159	215	214
105378663	1	0	2	0
81025	2	0	1	1
54933	1	1	30	37
105378662	4	3	9	7
79647	351	367	380	384
4725	2537	3059	3893	3874
23499	435	501	607	612
643314	9	12	6	19
105378950	0	2	0	0
353500	64	101	82	100
192217	0	2	2	3
728448	7	8	5	11
8761	1225	1698	882	758
101929516	2	0	0	0
677834	0	0	0	0
26508	82	92	53	65
84618	0	0	0	0
51440	21	31	46	66
10450	250	315	228	234
656	218	215	172	200
64064	0	7	4	4
105378666	0	0	0	0
101929536	1	8	2	3
105378951	0	0	3	1
107985740	2	2	5	15
105378665	2	2	3	4
105378667	1	0	0	0
54802	230	268	343	368
4610	32	54	53	57
105378668	0	2	1	1
84879	103	138	98	130
105378669	1	5	2	5
10487	414	429	486	564
5538	763	760	1264	1534
105378671	0	0	0	0
6018	182	166	155	199
127391	0	0	0	0
10269	269	325	247	276
1298	0	0	0	0
107984945	0	0	0	0
64744	82	85	112	131
65243	20	22	22	16
339559	35	48	48	49
105378672	6	10	4	5
64789	27	15	58	50
127396	10	16	8	20
105378673	0	0	0	0
9783	27	38	99	96
105378675	1	2	16	10
105378674	0	0	0	1
100130557	11	13	12	27
4802	226	283	261	326
407034	0	0	0	0
407031	0	0	0	0
9132	39	40	29	30
105378676	0	0	0	0
163732	112	174	127	123
1503	425	529	480	535
100507178	8	2	1	11
200172	2	6	0	7
22955	85	152	114	120
100132074	43	45	67	51
101929901	0	2	0	0
105378678	0	0	4	0
1907	2	16	4	0
59269	188	276	51	55
2981	0	0	0	0
2980	23	36	0	0
22887	288	257	228	291
284716	170	172	105	91
84217	1	1	3	0
728621	6	20	15	16
79717	447	547	447	442
10465	394	510	418	397
4904	4203	5004	4587	4468
149461	0	0	0	0
64175	47	46	100	85
79078	82	115	83	86
105378683	2	0	0	2
100129924	5	11	7	5
107984946	0	0	0	0
374969	178	201	160	146
114625	41	29	34	30
51058	21	15	32	23
339539	0	0	0	0
6513	422	471	495	441
440584	1	4	9	17
440585	0	0	1	0
10969	1500	1670	1696	1936
102465439	0	0	0	0
149465	0	4	0	3
105378685	0	1	0	0
128218	385	513	88	73
149466	77	91	50	32
7075	0	0	0	1
4352	10	10	11	16
105378687	5	1	27	26
991	537	675	515	461
64834	275	357	292	262
102466723	0	0	0	0
112268225	5	21	3	4
112950	331	365	261	266
107984947	5	15	6	7
23334	87	105	122	111
100873952	0	0	0	0
102465440	0	0	0	0
81888	84	100	119	108
5792	755	884	1569	1890
9682	475	461	394	411
100132774	4	13	7	8
6487	5	13	22	15
101929592	0	0	0	0
102464830	0	0	0	0
9048	6	8	79	68
105378688	14	16	20	30
101929609	5	2	3	8
9670	102	110	166	138
1802	186	245	228	292
533	1368	1776	1073	978
8704	597	834	982	899
149473	130	126	111	111
6536	167	173	87	97
107984948	4	7	46	30
128209	0	0	0	0
105378952	0	0	0	0
55929	59	59	69	79
79033	67	85	136	127
100874278	0	0	0	0
106635545	0	0	0	0
55182	551	703	582	555
107984951	0	0	0	0
100847089	0	0	0	0
107984950	34	47	50	36
79639	80	91	73	85
109623472	0	0	0	0
339541	1	0	1	1
105378690	0	5	0	1
26828	0	3	3	1
26830	0	0	1	1
11004	400	499	432	505
109623476	0	0	0	0
6202	33458	39763	37866	37708
26811	0	0	0	0
94161	4	0	0	1
94162	2	0	1	0
94163	1	8	10	5
266675	0	9	0	2
1263	84	78	83	77
343521	33	38	34	44
149478	0	0	0	2
107984952	10	19	16	11
8643	6	10	5	8
8891	109	153	126	144
79654	104	120	155	141
7389	306	326	684	598
57643	18	22	12	31
105378691	4	5	0	4
400752	4	5	0	4
84842	292	380	58	59
4595	79	86	20	29
114034	87	82	55	58
10420	46	49	49	52
126661	20	22	23	36
25974	5171	6242	6013	5485
5052	5471	6649	6313	5761
10327	488	642	640	668
4678	1141	1340	1455	1614
149483	4	11	6	9
60313	556	633	571	611
728963	32	30	12	31
51249	226	256	383	419
3652	41	45	77	100
105378693	0	0	0	0
23139	187	242	200	165
105378694	2	0	0	0
110117499	89	91	87	102
8503	92	91	88	103
101929626	0	0	4	4
10103	27	16	49	35
110117498	0	0	0	0
55624	86	110	170	177
541468	0	0	0	2
8438	322	260	342	376
10489	275	271	430	426
7388	5199	6418	5617	5740
387338	157	200	159	162
2166	69	90	53	41
729041	2	2	6	1
101929651	0	0	0	1
127343	50	99	65	45
105378696	0	0	0	0
100507423	0	0	0	0
148930	0	0	0	0
8569	155	166	148	187
148932	53	83	68	85
105378697	0	0	0	0
64756	153	225	234	226
374973	0	0	0	0
100130197	0	0	0	0
9813	478	776	493	537
105378698	0	0	0	0
105378699	0	0	0	0
1580	0	0	0	0
163720	0	0	0	0
1579	0	0	0	0
260293	1	0	6	0
199974	0	0	0	0
284541	0	0	0	0
105378701	0	0	0	0
100874253	0	0	7	7
10158	0	0	5	4
6886	0	0	6	1
6491	376	487	217	254
51727	498	528	473	420
102724077	5	7	45	40
2301	0	0	0	0
84793	12	14	8	13
2306	80	148	65	49
107984953	0	0	0	0
388630	7	1	16	19
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	0	0
54558	13	10	32	46
84871	1	1	0	0
79656	0	2	0	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	0	0	0	0
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	42	66	25	47
105378714	0	0	4	2
11124	1119	1566	913	902
105378715	15	33	16	12
112268262	2	0	0	2
1031	99	80	122	93
100616189	0	0	0	0
102466656	0	0	0	0
284546	0	0	0	0
105378716	0	1	0	2
26994	351	431	422	473
22996	76	94	92	70
105378717	1	0	0	0
102724097	0	0	0	0
2060	232	213	267	384
105378720	4	3	2	2
441884	0	0	0	0
105378719	0	0	0	1
114883	682	875	781	882
4898	357	477	419	543
105378721	11	10	4	7
100313892	0	0	0	0
5865	269	290	356	356
51060	490	579	642	724
112970	30	34	54	40
104355143	0	0	0	0
91408	376	431	460	393
107984956	0	0	0	0
9372	70	86	48	62
200014	123	117	145	136
4998	155	111	141	158
84950	364	457	370	346
23318	73	109	111	143
105378723	2	6	1	0
2882	0	0	0	0
348378	0	0	0	0
65260	612	675	394	421
79699	78	89	120	134
440590	0	0	0	1
55268	64	80	5	10
6342	206	255	369	445
127435	0	0	0	0
6512	0	0	0	0
105378724	0	0	0	0
1376	155	186	310	327
54987	132	159	255	249
4116	844	1095	834	1064
100507564	103	133	128	137
7804	545	700	265	318
105378728	11	7	1	3
105378726	10	16	5	9
105378732	0	0	0	0
105378731	0	0	0	0
105378730	0	0	4	10
107984957	0	0	0	0
163742	0	0	0	0
105378733	0	0	0	0
63948	0	0	0	0
148979	3	4	4	3
55706	562	562	480	500
54432	110	121	149	149
1733	1	0	0	0
51668	455	523	1413	1509
115353	675	812	1230	1100
388633	1	0	0	1
9528	631	675	1334	1396
127428	28	46	56	77
100616315	0	0	0	0
200008	0	0	0	0
606495	30	61	90	80
51253	1133	1274	1154	1084
23648	246	240	356	369
619518	1	1	2	4
105378735	0	0	0	0
105378734	0	0	0	0
26027	39	58	8	20
338094	9	13	1	3
100527960	80	75	85	102
374977	0	0	0	0
7268	80	75	85	102
25973	81	70	81	82
55001	117	141	140	152
163747	1	0	0	0
