GeneID	perturbed	perturbed	perturbed	control	control	control
90231	2359	2412	2300	2586	2321	1974
5351	9049	9295	8914	10781	9756	8639
9927	5865	6075	5753	7075	6520	5745
60672	539	579	560	783	707	694
102466982	1	2	2	2	1	1
943	5	11	12	41	36	28
102465836	2	1	6	3	2	1
7133	523	509	442	860	700	650
100616438	0	0	0	0	0	0
107984917	0	1	2	1	3	0
55187	775	753	741	1097	998	832
677885	1	1	2	3	5	3
105376744	0	1	0	0	0	0
9249	400	367	345	1343	1273	1107
102466722	0	0	0	3	0	1
343066	0	0	0	0	0	0
126767	0	0	0	0	0	0
93190	0	0	0	0	0	0
390999	0	0	0	0	0	0
65121	1	4	5	2	0	1
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	0	0	0	0	0	0
65122	0	0	0	0	0	0
400735	0	0	0	0	0	0
343071	0	0	0	0	0	0
441871	0	0	0	0	0	0
440561	0	0	0	0	0	0
101929983	0	0	0	0	0	0
649330	0	0	0	0	0	0
441873	0	0	0	0	0	0
649324	0	0	0	0	0	0
440563	0	0	0	0	0	0
645354	0	0	0	0	0	0
645359	0	0	0	0	0	0
101060301	0	0	0	0	0	0
343070	0	0	0	0	0	0
400736	0	0	0	1	0	0
391003	0	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	0	0	0	0
645382	0	0	0	0	0	0
653619	0	0	0	0	0	0
729528	0	0	1	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	0	0
126755	0	0	0	0	0	0
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	1038	1067	1005	3001	2841	2533
107984919	0	0	0	2	2	1
105378612	0	0	0	0	0	0
105376756	0	0	0	0	0	0
7799	851	814	862	1088	1040	916
23254	315	345	306	170	154	174
107985467	0	0	0	0	0	0
107985468	0	0	0	0	0	0
105376762	0	0	0	0	0	0
105376759	0	0	1	0	0	0
107985469	0	0	0	0	0	0
200197	3	4	6	5	6	3
55092	505	522	539	699	590	523
727684	1	0	1	0	0	1
114827	1753	1736	1711	2056	1908	1681
101927417	599	621	567	825	701	618
101927441	26	33	21	25	33	17
79180	4392	4704	4469	5401	5130	4368
11330	8	0	0	1	4	1
63036	0	0	0	0	0	1
105376767	0	0	0	0	0	1
51032	4	1	1	3	3	8
842	227	231	220	268	250	213
23341	446	506	416	627	547	492
107397391	0	0	0	0	0	0
79814	3	3	2	8	4	3
84301	852	815	773	871	763	720
6248	151	146	163	149	128	135
23207	3363	3513	3278	4443	4009	3623
284723	7	9	12	15	13	11
110806303	1	0	1	2	0	2
388595	0	0	0	0	0	0
54751	199	209	184	186	180	179
440567	286	324	313	349	370	283
729614	114	122	114	138	112	95
23013	1739	1759	1579	2052	1928	1697
7709	1051	1067	967	1424	1340	1175
149563	0	0	0	0	0	0
27129	47	37	35	22	14	14
1187	0	1	1	1	0	4
1188	0	0	1	0	0	0
348487	25	23	17	11	7	9
1969	706	679	632	541	474	448
101927479	8	13	8	4	11	6
128272	0	0	0	0	0	0
101927546	4	12	7	9	8	6
79363	74	70	59	63	57	72
54455	684	665	678	703	672	585
26099	4455	4355	4243	5546	5058	4537
374955	1846	1874	1740	2290	2105	1873
55707	1281	1363	1306	1524	1355	1113
107984921	10	4	4	6	7	5
114819	27	46	37	30	32	28
26871	1	0	1	2	2	0
107985757	0	0	0	0	0	0
100132147	0	0	0	1	2	1
107985758	0	0	0	0	0	0
7195	0	0	0	0	0	0
55672	221	232	248	255	212	214
105376794	146	159	109	194	170	160
84809	110	138	121	199	140	151
11209	17	18	6	9	17	11
107985736	0	0	0	0	0	1
26869	1	1	1	2	1	2
107985759	0	0	0	0	0	0
284729	0	0	0	0	0	0
100189045	0	0	0	0	0	0
6060	1	1	1	1	1	2
11223	2	1	4	2	1	2
100500876	0	0	0	0	0	0
100189298	0	0	0	0	0	0
112267871	2	1	1	6	2	2
7193	2	0	0	0	0	1
100189183	0	0	0	0	0	0
105376805	19	26	14	30	22	25
791226	0	0	0	0	0	0
26870	1	0	1	0	1	1
9696	260	236	223	287	276	274
4237	600	631	632	881	808	682
105376806	139	148	175	215	179	151
23400	1828	1866	1689	2446	2254	2014
6390	3496	3654	3513	4286	4040	3650
11240	29	29	22	5	2	0
105376808	0	0	0	0	0	0
400743	4	2	7	0	0	0
29943	28	35	25	9	11	5
51702	116	117	121	44	42	29
100616188	0	0	0	0	0	0
23569	0	1	2	1	0	0
353238	0	0	0	0	0	0
55920	3697	3596	3373	4655	4389	3849
55160	489	557	463	565	485	450
107984028	1	2	0	1	0	1
81569	98	86	81	50	35	40
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	0	0	0	0	0	0
105376814	0	0	0	0	0	0
127707	3	0	0	3	1	0
5081	0	0	0	0	0	1
80834	0	1	0	0	0	0
8659	198	219	203	238	231	201
100616120	0	0	0	0	0	0
100302276	0	0	0	0	0	0
126917	789	807	858	624	590	533
105376815	0	0	0	3	2	0
23352	4422	4359	4022	5969	5558	5100
101927895	154	152	150	178	155	146
23065	3410	3413	3072	4131	3724	3439
51154	3463	3633	3424	4184	3757	3376
246181	12	17	26	32	18	16
22977	16	19	12	16	19	19
100506730	151	125	115	132	131	104
8574	1341	1419	1333	1158	1048	978
54896	1200	1351	1305	1986	1850	1577
832	11621	11393	11295	9229	8696	7620
105376819	1	3	1	0	1	1
105376818	0	0	0	0	0	0
105376817	0	0	0	0	0	0
105378614	1	2	0	0	0	0
440574	1576	1570	1624	1652	1576	1216
100532736	1824	1908	1911	1786	1685	1398
644068	22	18	22	22	14	22
4681	857	952	893	783	742	649
3362	1	2	1	0	1	0
255104	712	747	695	839	723	675
54546	0	0	0	0	0	0
105376823	0	0	0	1	0	0
23252	373	341	361	445	369	328
30814	0	0	0	0	0	0
5320	0	0	0	1	1	0
5322	2	0	0	0	0	2
26279	1	2	1	3	1	0
64600	0	0	0	0	0	0
391013	0	0	0	0	0	0
127733	0	0	0	0	0	0
101928017	0	0	0	0	0	0
105376825	0	0	0	0	0	0
105376826	0	0	0	0	0	0
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	3	6	5	8	6	6
339505	15	5	9	6	6	6
55450	1781	1698	1781	1060	983	835
79594	1173	1200	1101	1561	1534	1278
163933	21	39	28	24	23	32
978	88	97	92	198	175	162
65018	1417	1421	1396	1802	1635	1495
102464833	23	34	43	22	29	23
100861548	1370	1329	1332	1799	1670	1444
1650	9546	9441	9146	12373	11446	10158
57576	15	22	20	20	18	23
400745	466	469	497	478	435	375
112268222	596	623	606	689	662	579
50809	3299	3409	3270	3905	3546	3244
8672	3374	3428	3232	3829	3495	3087
105376830	6	4	5	2	4	3
105376829	7	4	1	4	2	3
100302155	0	3	0	0	0	0
1889	5590	5955	5441	8599	7759	7015
100506801	7	3	6	4	6	1
105376832	0	0	0	0	0	0
84224	47	31	21	48	48	26
249	76	87	95	76	76	43
105376834	0	0	1	0	0	1
5909	9	4	8	6	2	9
84196	1277	1262	1257	1409	1380	1211
401944	30	32	38	24	22	26
3339	291	291	299	248	230	198
23436	0	0	0	0	0	0
10136	0	0	0	0	0	0
101928043	2	2	5	6	4	6
29092	255	297	304	261	287	207
112268223	9	13	8	12	11	9
998	6797	6921	6694	8242	7696	6641
54361	0	2	0	2	0	0
105376845	3	4	6	11	9	3
105376850	3	1	1	0	0	1
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	0	0	0	1	0	0
9923	628	643	602	912	795	773
2046	0	0	0	0	0	0
102466615	0	0	0	0	0	0
712	0	0	0	0	0	0
714	0	0	0	0	0	0
713	0	0	0	0	0	0
2048	5076	5306	4860	6549	6116	5501
100616391	0	0	0	0	0	0
100422914	155	162	127	182	159	163
646262	0	0	0	0	0	0
729059	0	0	0	2	1	0
23028	2120	2254	2176	2577	2307	2132
100422866	0	0	0	0	0	0
7798	1483	1595	1408	2150	1967	1768
3352	0	0	0	13	6	3
100996511	13	12	14	8	8	14
10236	6982	6647	6487	8344	7926	6787
80818	229	223	187	313	302	263
148898	33	34	41	39	40	27
6920	24	28	33	17	30	16
55616	91	76	70	60	42	27
1870	826	826	795	1199	1203	1024
101928163	24	19	17	30	28	30
105376859	5	3	0	1	4	2
3399	2365	2353	2369	2247	2198	1910
107984928	3	3	2	6	0	2
259283	1	0	0	0	0	1
6135	25220	25226	25920	26332	24584	20764
6924	2541	2613	2371	3487	3258	2860
100506963	231	233	221	311	322	273
57095	1687	1728	1805	1600	1553	1397
105376860	237	201	184	276	233	222
11313	1556	1494	1534	1978	1701	1574
2582	1198	1174	1111	1160	967	846
3155	767	823	710	823	667	610
105376861	0	0	0	0	2	0
2517	117	114	118	174	135	126
1269	0	0	0	1	0	0
107984929	0	0	0	0	0	0
100616492	0	0	0	0	0	0
55629	1293	1328	1296	2440	2160	1973
10772	3185	3098	2851	3409	3272	2868
105378615	0	0	0	0	0	0
105376863	0	0	0	1	0	0
107984931	4	1	2	1	1	2
127294	52	56	48	49	48	41
107985737	0	0	0	0	1	0
105376864	1	0	2	0	2	1
58985	3	4	2	9	11	6
163702	0	0	0	3	3	3
284632	0	0	0	0	0	0
105376871	3	0	0	0	0	0
57822	1	1	0	2	2	2
90529	204	238	230	286	283	265
57185	1414	1357	1303	2706	2542	2307
100750325	0	4	4	3	3	1
11123	328	333	326	388	334	259
100506985	24	20	17	25	24	19
400746	0	0	0	0	0	0
10250	3215	3070	2933	3723	3524	2975
25932	11818	11979	11103	10407	9593	8673
105376876	0	0	0	0	0	0
864	1	1	1	0	0	0
102465437	0	0	0	0	0	0
107984932	0	0	0	0	0	0
105376878	12	10	6	15	11	14
100616365	0	0	0	0	0	0
105376879	0	0	0	0	0	0
25949	1646	1676	1733	2140	2059	1770
57035	739	859	756	969	877	846
105376882	0	0	0	1	0	1
6007	21	19	17	29	21	17
23585	3059	2967	2746	4009	3650	3143
6006	1476	1426	1428	1938	1732	1539
55219	789	819	771	1246	1124	1000
26119	1263	1329	1286	1598	1516	1350
57134	29	34	32	22	16	17
57190	4313	4508	4151	4456	4143	3695
56181	1513	1431	1397	1485	1459	1274
646471	301	274	258	299	305	272
79000	508	452	441	575	528	475
164091	175	199	188	279	219	213
3925	8217	7998	8038	11300	10053	8898
100500808	891	826	791	1199	1052	991
105376885	0	0	0	0	0	0
5051	439	471	449	475	500	421
101928216	1	1	3	7	3	3
2134	12	15	26	16	15	22
7780	0	0	0	0	0	0
105376910	0	0	0	0	0	0
84676	0	0	0	0	1	0
149420	167	192	153	258	225	193
105376886	0	0	0	0	0	0
79927	0	4	1	1	0	0
110806296	0	0	0	1	0	0
51042	862	984	995	1046	1075	908
10256	0	4	1	0	0	0
378807	0	0	0	0	0	0
101928303	1	1	0	5	3	4
64793	652	632	644	788	719	659
83442	21539	22480	21338	20358	18872	16491
91544	550	529	596	750	727	662
1043	1	1	0	1	2	1
55057	0	0	0	0	0	0
257101	0	0	0	0	0	0
79727	10	0	0	0	1	0
79947	1364	1361	1312	1768	1624	1429
101928324	1	1	2	3	2	1
3151	16698	16641	16429	18569	17294	14667
6195	254	298	316	450	429	338
100302190	0	0	0	0	0	0
105376888	1	1	2	2	1	0
101928728	22	16	27	25	20	16
8289	2119	2319	2143	3024	2702	2355
55650	249	263	258	336	273	235
84243	940	891	841	931	875	712
2810	3	5	6	12	12	14
54707	1127	1232	1169	1519	1365	1194
63906	384	348	360	495	529	442
10726	7143	7169	7153	9712	9329	7820
8431	0	0	0	0	0	1
126695	0	0	1	0	0	1
388610	88	103	96	105	86	73
115572	44	44	50	51	44	43
101928391	1	1	0	0	0	1
6548	1303	1348	1293	2406	2098	1914
102723760	0	0	0	0	0	0
105376890	0	0	0	1	0	0
23038	1150	1167	1092	1551	1489	1275
84065	1872	1972	1882	2544	2381	2061
644961	25	27	27	43	44	18
84958	4	3	7	5	1	4
9064	1321	1354	1327	1302	1279	1107
8547	3	3	2	2	2	3
388611	0	0	0	0	0	0
2827	373	351	367	498	454	409
10163	4612	4687	4376	4890	4415	3840
105376892	7	5	9	4	2	6
27245	871	867	787	738	699	619
2268	0	0	0	0	0	1
111216282	0	0	1	0	0	1
2537	267	254	252	290	275	222
199870	272	252	227	311	299	272
23673	1200	1311	1234	1108	987	879
5511	1813	1880	1766	2328	2122	2010
677774	0	0	0	0	0	0
9473	461	434	466	721	663	552
6118	2602	2772	2614	3625	3366	2812
27293	4	2	2	0	2	1
55113	1008	1056	1058	1227	1170	1019
2140	852	856	772	1183	1147	1016
5724	4	5	4	5	2	3
22826	4969	4802	4593	6195	5735	4947
93974	4245	4335	4355	4701	4323	3372
83667	1091	1115	1009	1118	1066	906
54797	398	395	380	450	397	320
65979	1454	1427	1352	1692	1526	1563
1104	4201	4195	4045	5116	4756	4256
8420	1402	1394	1410	1963	1907	1542
6080	17	22	21	19	16	15
26768	18	14	17	20	26	18
54952	681	648	571	755	682	556
85028	376	347	323	452	445	404
692212	9	7	5	10	11	4
677838	47	58	51	67	75	59
677825	9	14	7	8	5	9
692073	23	29	32	33	24	26
115273	3	0	0	1	6	1
6883	1158	1221	1211	1447	1351	1155
105378616	16	17	13	19	17	12
26824	0	3	1	0	1	0
10691	380	451	389	589	522	456
51441	2131	2283	2239	2772	2581	2324
4985	0	0	0	0	2	0
2035	560	575	508	669	635	543
399474	517	553	532	772	655	579
6429	2657	2592	2477	3483	3297	2843
51102	775	874	773	757	714	597
10076	178	191	168	119	119	103
101928460	0	0	0	0	0	0
107984933	0	0	0	0	0	0
107984934	0	2	0	2	2	0
101929406	0	0	0	0	0	0
105378617	0	0	0	0	0	0
105378618	0	0	0	0	0	0
4146	3	4	1	6	1	1
100129196	5	4	3	3	1	2
7805	21	20	17	40	42	39
100616164	0	0	0	0	0	0
105378620	0	2	0	0	0	0
105378621	0	0	0	0	0	0
105378622	5	5	2	1	8	1
400748	0	0	0	0	0	0
9672	181	217	195	227	213	194
9698	1803	1776	1572	2002	1791	1582
692234	8	4	5	5	2	4
692235	3	4	3	5	3	1
692200	0	0	0	1	0	2
107984935	3	10	4	4	1	3
79570	0	0	0	0	1	0
9410	1578	1723	1694	2046	1925	1718
51538	1380	1367	1269	2007	1809	1583
2170	38	51	45	59	49	41
105378623	0	0	0	0	0	0
107985470	0	0	0	0	0	0
347735	3	8	11	24	28	22
105378625	0	0	0	0	0	0
105379772	0	0	0	0	0	0
149086	0	0	0	1	0	0
284551	0	0	0	0	0	0
105378626	0	0	1	2	1	0
64129	1	0	0	1	0	2
3061	253	258	248	322	297	285
553115	1962	2133	1992	2578	2442	2095
107985471	133	125	126	163	172	133
105378628	5	9	5	7	3	1
1307	1829	1864	1864	2548	2302	2019
101929444	9	3	9	9	13	14
576	611	593	563	645	535	524
100423028	0	0	0	0	1	0
90853	6149	6484	6127	6445	5927	5233
8073	7575	7734	7600	8821	8245	7301
10657	4615	4812	4640	5569	5332	4524
55116	767	798	730	890	831	652
100847018	0	0	0	0	0	0
23633	3328	3386	2919	4100	3899	3408
200081	3976	4123	3809	5346	4892	4282
79140	192	211	176	211	160	135
56063	259	254	260	383	352	291
55721	134	146	124	201	152	148
149069	7	11	8	17	11	7
8668	10093	10594	9983	11385	10628	9431
339483	36	42	38	37	33	42
84734	11	12	4	1	16	4
3932	1	0	0	0	0	0
3065	2996	3176	3001	3667	3423	2982
65108	256	232	234	214	220	167
105378629	4	0	1	2	0	2
81629	66	77	67	94	70	76
100128071	13	10	14	22	4	15
55108	1748	1727	1637	2399	2250	1922
728116	1	0	1	3	0	0
653121	211	204	193	232	216	198
102723870	14	5	10	11	10	9
339487	830	883	880	1095	984	768
5928	4344	4383	4090	5117	4846	4196
81493	2001	1972	1854	1991	1908	1652
57648	1349	1409	1281	1673	1534	1461
8565	5488	5797	5393	5979	5466	4709
64766	608	640	603	668	699	544
252995	3	6	4	5	6	11
105378631	4	3	1	2	1	2
3208	10	13	13	9	9	12
113452	317	310	339	412	410	311
105378632	0	0	0	0	1	1
127544	687	675	637	939	845	701
204	8050	8055	7830	7669	7039	6130
105378635	0	0	0	0	0	0
113451	114	94	96	154	132	153
112268224	0	0	0	0	0	0
55223	256	319	271	407	403	376
149076	182	174	184	169	137	119
127550	1	3	1	2	1	0
1912	4869	5090	4910	5860	5375	4559
100500853	181	169	189	190	196	153
101929464	1	0	1	2	1	2
7579	215	234	210	310	244	204
114784	2593	2636	2427	2780	2455	2215
105378638	4	1	2	2	4	2
127540	2	3	1	1	1	3
402779	3	1	1	0	1	2
84970	2227	2201	2065	1800	1755	1487
105378639	0	1	1	0	0	2
105378640	0	0	0	0	0	0
105378641	0	0	0	0	0	0
693137	0	0	0	0	0	0
105378642	2	0	2	4	2	1
2709	0	4	5	6	3	0
127534	0	0	1	0	1	0
2707	0	0	0	0	0	0
2701	0	0	0	0	0	0
113444	1437	1480	1324	1926	1745	1505
58512	0	1	0	3	1	0
653160	19	17	15	28	25	22
100506144	430	446	448	590	554	494
9204	480	451	475	542	456	441
79830	330	324	336	420	397	372
105378644	0	0	0	0	0	0
6421	8919	9043	8960	10507	9861	8524
9202	1137	1189	1098	1250	1061	967
100861513	21	20	17	24	19	13
79932	1440	1480	1360	1106	966	884
23154	2111	2100	1997	2470	2296	1941
339488	13	14	9	25	24	17
105378645	3	1	1	2	5	4
5690	7637	7800	7503	9748	9332	8144
105378646	0	0	0	0	0	0
127703	725	794	743	1025	863	774
63967	1772	1750	1638	1955	1770	1575
192670	295	298	296	299	264	258
26523	762	845	750	927	912	758
192669	477	552	497	609	544	454
105378647	1	0	0	0	0	0
27285	1	0	0	1	0	1
54936	1375	1363	1389	1517	1401	1134
1296	8	14	19	17	14	6
27095	2557	2684	2578	3035	2812	2437
55700	9430	9875	9802	11129	10444	8911
9967	4200	4107	3808	4556	4188	3656
79729	185	165	177	142	127	105
55194	183	150	171	249	241	207
83931	4283	4469	4362	3579	3181	2887
84967	1777	1764	1796	2285	2048	1818
127700	231	271	272	372	355	291
109616970	0	0	1	1	1	2
107984940	0	0	1	0	0	0
64960	3029	3264	3142	3396	2926	2601
