GeneID	perturbed	perturbed	control	control
105378606	0	0	0	0
107984909	0	0	0	2
105378605	0	0	1	0
105378604	61	40	57	69
27237	10	16	11	42
1953	134	122	139	115
105378608	0	0	0	1
693135	0	0	0	0
105378607	0	0	0	0
127262	199	182	171	184
49856	80	99	112	103
7161	24	26	26	26
105378610	1	4	4	3
105378609	0	0	0	0
57212	21	23	16	14
148870	0	1	0	0
388588	5	17	14	18
57470	362	364	419	421
9731	252	227	282	273
1677	61	62	64	75
107984910	0	4	1	1
339448	68	75	114	105
100133612	0	0	0	0
728716	0	0	0	0
105376672	0	0	0	0
105376673	0	0	0	1
284661	0	0	0	0
105376674	0	0	0	0
105376679	0	0	0	0
107985376	2	2	0	0
55966	0	0	0	0
105376680	0	2	3	3
102724429	0	0	0	0
105376681	0	0	0	0
105376682	0	0	0	0
107984911	0	0	0	0
105376686	0	0	0	0
100616421	0	0	0	0
261734	31	19	22	34
8514	97	65	49	44
26038	5	7	1	2
105376687	0	0	0	1
6146	2609	2656	3114	3173
107985733	1	3	5	4
102724450	2	4	0	1
388591	42	56	57	56
23463	242	251	273	306
148645	2	5	12	3
390992	0	0	0	0
387509	112	93	120	133
11332	173	182	267	255
54626	3	4	7	6
83715	24	19	23	27
100422975	0	0	0	0
8718	13	9	6	11
57449	36	19	42	46
79707	244	238	323	325
80835	0	2	0	0
107984912	0	0	0	0
3104	5	12	10	9
9903	171	171	237	185
107984913	7	2	4	7
148479	139	142	151	158
90326	58	62	103	101
55735	63	67	77	85
100505887	0	0	0	0
110841581	3	7	13	11
23261	401	394	363	338
105376692	0	0	0	0
102725193	0	0	0	0
101928836	0	1	4	0
105376691	0	0	0	0
105376689	14	15	4	13
9341	233	158	266	258
8863	34	54	56	52
10911	5	7	2	2
3604	31	33	16	8
11315	847	825	1285	1157
54206	65	56	83	83
107984915	0	0	0	0
102724539	0	2	1	2
105376695	0	0	0	0
50651	1	2	3	0
473	727	672	839	984
102724552	2	1	2	0
106632271	0	0	0	0
2023	6022	5190	7119	7416
102465436	1	0	2	2
100505975	6	3	4	4
112268261	1	0	0	2
765	0	0	0	0
155184	0	0	0	0
6518	1	0	0	0
80045	104	111	73	100
106614088	20	28	33	39
407040	0	0	0	0
102724571	19	14	9	10
9563	125	122	114	127
80176	30	25	31	42
100506022	0	0	0	0
84275	49	74	102	87
199953	30	39	56	51
107985734	42	41	29	19
105376712	0	0	0	0
5293	108	94	108	123
644997	0	0	0	0
101929074	29	26	62	38
22883	395	350	353	406
56998	65	52	48	62
105376717	0	1	1	2
84328	139	156	199	167
64802	34	39	37	28
113391335	0	0	0	0
100847055	0	0	1	0
116362	29	12	35	43
10277	293	320	329	335
23095	333	354	362	356
105376725	2	0	2	2
5226	277	239	303	325
100526739	61	59	81	80
378708	81	79	125	125
1325	10	15	7	16
1676	488	430	547	666
5195	51	43	58	42
54897	120	113	131	126
105376733	0	0	0	0
105376735	2	0	1	1
148345	0	1	1	0
23435	697	667	916	885
10747	4	5	1	3
6723	231	247	401	422
5394	337	345	373	330
105376736	5	3	8	4
2475	194	200	206	231
100873935	0	0	0	0
10218	0	0	0	1
29914	96	101	103	110
105376737	0	0	0	0
105376739	0	0	0	0
105376740	0	0	0	0
57540	2	7	1	3
112268221	0	0	0	0
101929181	3	1	0	1
26232	47	56	86	102
93611	43	39	60	48
26270	1	3	1	6
10459	137	125	204	240
374946	23	27	18	26
57085	59	52	61	76
284498	0	0	1	0
102724659	0	0	0	1
4524	81	67	96	92
1185	32	55	58	43
100379251	5	8	7	4
4878	0	0	2	1
4879	3	2	5	5
26829	0	1	1	2
90231	209	198	199	245
5351	297	296	265	278
9927	324	310	473	470
60672	21	30	21	35
102466982	0	0	0	0
943	7	2	7	4
102465836	0	0	0	0
7133	877	790	904	1027
100616438	0	0	0	0
107984917	1	3	2	3
55187	139	118	182	167
677885	2	0	0	1
105376744	1	0	0	0
9249	248	198	201	189
102466722	0	0	0	0
343066	0	0	0	0
126767	0	1	0	0
93190	0	0	0	0
390999	0	0	0	0
65121	0	0	0	0
105376745	0	0	0	0
440560	0	0	0	1
343069	1	0	2	1
65122	0	0	0	0
400735	0	0	0	0
343071	0	0	0	0
441871	0	0	0	0
440561	0	0	0	0
101929983	0	0	0	0
649330	0	0	0	0
441873	0	0	0	0
649324	0	0	0	0
440563	0	0	0	0
645354	0	0	0	0
645359	0	0	0	0
101060301	0	0	0	0
343070	0	0	0	0
400736	0	0	0	0
391003	0	0	0	0
343068	0	0	0	0
391002	0	0	0	0
645382	0	0	0	0
653619	0	0	0	0
729528	0	0	0	0
645414	0	0	0	0
391004	0	0	0	0
645425	0	0	0	0
126755	0	0	0	0
102724856	0	0	0	0
107984918	0	0	0	0
10630	0	0	0	0
107984919	0	2	0	0
105378612	0	0	0	0
105376756	0	0	0	0
7799	234	215	246	251
23254	88	71	77	103
107985467	0	0	3	0
107985468	0	0	0	0
105376762	0	1	1	1
105376759	0	0	1	0
107985469	0	0	1	0
200197	8	4	7	4
55092	156	166	243	229
727684	0	0	0	1
114827	42	35	30	46
101927417	31	23	34	36
101927441	1	1	1	1
79180	170	190	301	331
11330	3	2	1	0
63036	0	0	0	0
105376767	0	0	0	0
51032	0	1	0	0
842	37	41	39	54
23341	106	95	127	125
107397391	4	1	5	3
79814	27	30	28	43
84301	195	174	171	146
6248	4	10	6	9
23207	127	109	135	136
284723	3	3	0	3
110806303	0	0	0	0
388595	0	0	0	0
54751	17	10	26	11
440567	23	20	29	21
729614	91	96	107	111
23013	548	509	518	464
7709	76	83	92	85
149563	0	0	0	1
27129	0	0	0	0
1187	0	2	1	1
1188	0	0	1	0
348487	3	1	2	2
1969	235	392	326	361
101927479	88	88	48	79
128272	27	12	44	32
101927546	0	0	0	0
79363	1	0	1	2
54455	41	56	56	55
26099	124	122	144	163
374955	64	62	99	102
55707	74	97	116	125
107984921	8	4	6	6
114819	5	2	6	9
26871	4	3	4	5
107985757	0	0	0	0
100132147	0	0	0	0
107985758	0	0	0	0
7195	0	0	0	0
55672	86	83	77	87
105376794	43	31	30	39
84809	22	16	21	25
11209	13	3	8	5
107985736	0	0	1	1
26869	5	3	3	2
107985759	0	1	0	0
284729	0	0	0	0
100189045	1	0	1	0
6060	5	4	4	5
11223	10	3	7	3
100500876	0	0	0	0
100189298	0	0	0	0
112267871	0	0	0	1
7193	0	0	0	0
100189183	0	0	0	0
105376805	11	13	9	14
791226	0	0	0	0
26870	5	5	4	5
9696	36	35	46	47
4237	10	9	9	13
105376806	0	1	0	0
23400	21	31	26	39
6390	175	201	354	290
11240	1	2	5	3
105376808	0	0	0	0
400743	0	0	0	1
29943	406	373	555	666
51702	272	205	232	272
100616188	0	0	0	0
23569	0	1	0	0
353238	0	0	0	0
55920	731	912	1056	1167
55160	32	25	22	36
107984028	0	0	0	0
81569	0	1	3	0
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	21	37	21	27
105376814	0	0	0	0
127707	20	18	25	21
5081	0	0	0	0
80834	0	0	0	0
8659	72	45	81	108
100616120	0	0	0	0
100302276	0	0	0	0
126917	77	74	71	60
105376815	0	0	0	0
23352	413	403	480	480
101927895	2	2	4	3
23065	159	142	182	172
51154	438	404	522	534
246181	16	15	3	8
22977	4	0	2	0
100506730	19	18	27	21
8574	227	213	263	317
54896	69	60	59	79
832	516	558	776	732
105376819	0	1	0	0
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	0	0	1
440574	337	410	522	522
100532736	122	172	144	165
644068	279	297	682	749
4681	107	107	93	116
3362	2	0	2	1
255104	37	28	43	51
54546	0	0	0	0
105376823	0	0	5	5
23252	94	90	113	95
30814	0	0	0	0
5320	0	0	0	0
5322	0	0	1	1
26279	0	0	0	0
64600	0	0	0	0
391013	0	0	0	2
127733	143	125	139	124
101928017	62	52	98	84
105376825	22	17	15	8
105376826	0	0	0	0
105376827	0	0	0	0
105376828	0	0	0	0
127731	0	0	0	0
339505	0	0	0	0
55450	155	131	144	149
79594	63	48	76	74
163933	10	7	9	11
978	55	60	104	102
65018	104	114	105	117
102464833	0	0	0	0
100861548	157	170	173	196
1650	174	164	197	202
57576	5	3	3	2
400745	21	12	14	20
112268222	140	189	250	250
50809	730	790	990	931
8672	1004	994	1065	1052
105376830	6	5	3	3
105376829	2	3	5	1
100302155	0	0	0	0
1889	502	490	470	572
100506801	0	0	0	0
105376832	0	0	0	0
84224	19	17	34	30
249	1	1	3	0
105376834	0	0	0	0
5909	12	11	14	13
84196	487	441	513	516
401944	24	30	29	36
3339	27	31	34	39
23436	0	0	0	0
10136	0	0	0	0
101928043	1	0	0	0
29092	3	6	5	5
112268223	1	2	1	3
998	639	614	672	722
54361	5	5	1	3
105376845	0	0	1	0
105376850	0	1	0	1
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	170	157	230	184
2046	1	1	1	1
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	159	152	105	121
100616391	0	0	0	0
100422914	0	0	0	0
646262	0	0	0	0
729059	1	0	0	0
23028	233	206	263	252
100422866	0	0	0	0
7798	412	424	402	396
3352	1	0	0	0
100996511	5	8	6	10
10236	1434	1448	1578	1460
80818	3	15	14	14
148898	16	15	27	24
6920	29	29	42	42
55616	8	11	8	10
1870	33	24	30	57
101928163	0	0	0	0
105376859	1	0	0	0
3399	0	2	8	9
107984928	0	0	0	0
259283	0	0	0	0
6135	3569	3630	4734	4452
6924	276	336	318	323
100506963	4	4	7	11
57095	88	66	91	89
105376860	0	1	0	0
11313	151	176	177	213
2582	172	157	289	309
3155	70	62	80	85
105376861	4	1	1	0
2517	1015	888	750	711
1269	0	0	0	0
107984929	0	0	0	0
100616492	0	0	0	0
55629	539	530	622	559
10772	1556	1396	1968	1890
105378615	0	0	0	0
105376863	53	50	144	169
107984931	0	0	0	0
127294	5	4	6	9
107985737	1	2	2	2
105376864	1	0	0	0
58985	1	1	8	8
163702	5	12	19	23
284632	0	0	0	0
105376871	0	0	0	0
57822	0	0	0	0
90529	5	3	3	8
57185	111	122	102	160
100750325	1	1	1	5
11123	157	169	198	172
100506985	1	4	1	1
400746	26	17	16	4
10250	1983	1894	2213	2314
25932	254	246	392	323
105376876	0	0	0	0
864	269	246	312	324
102465437	0	0	0	0
107984932	10	8	22	8
105376878	5	2	2	2
100616365	0	0	0	0
105376879	2	0	1	0
25949	490	467	515	491
57035	654	655	717	658
105376882	0	0	0	0
6007	1	2	3	0
23585	197	222	255	222
6006	186	216	242	207
55219	258	263	240	264
26119	123	121	150	179
57134	12	20	7	16
57190	30	58	56	51
56181	29	28	31	33
646471	2	5	5	2
79000	49	44	47	63
164091	19	18	13	7
3925	2177	2196	2631	2559
100500808	3	2	6	2
105376885	0	0	0	1
5051	45	47	70	47
101928216	1	1	2	0
2134	3	0	2	0
7780	2	4	2	0
105376910	0	3	0	0
84676	1	1	0	0
149420	22	31	45	32
105376886	0	0	0	0
79927	5	5	3	7
110806296	0	0	0	0
51042	99	105	136	141
10256	23	20	32	32
378807	0	0	0	0
101928303	6	4	11	2
64793	111	96	123	141
83442	340	407	529	519
91544	3	6	4	5
1043	33	15	11	13
55057	14	19	26	23
257101	0	0	0	0
79727	0	2	0	1
79947	80	65	93	87
101928324	2	4	4	4
3151	810	807	1135	1102
6195	80	57	102	96
100302190	0	0	0	0
105376888	0	2	1	0
101928728	2	3	6	7
8289	287	325	387	336
55650	16	20	22	20
84243	65	58	64	64
2810	645	616	445	467
54707	75	85	120	94
63906	16	12	11	20
10726	275	284	326	386
8431	0	0	0	0
126695	4	8	3	12
388610	77	53	78	72
115572	21	25	39	52
101928391	0	0	0	0
6548	93	84	80	77
102723760	0	0	0	0
105376890	0	0	0	0
23038	53	57	62	100
84065	34	36	53	47
644961	10	8	13	14
84958	16	19	18	19
9064	26	17	36	28
8547	1	0	0	0
388611	0	0	1	3
2827	11	15	14	12
10163	645	634	691	775
105376892	3	1	5	2
27245	71	74	83	114
2268	0	0	1	0
111216282	0	1	0	0
2537	209	250	205	245
199870	58	49	73	82
23673	114	125	99	110
5511	175	154	183	194
677774	12	10	16	21
9473	8	4	10	8
6118	236	243	243	231
27293	42	41	30	33
55113	27	32	29	38
2140	133	154	162	148
5724	1	5	2	0
22826	1378	1268	1787	1636
93974	1108	929	1324	1278
83667	75	76	61	66
54797	27	32	37	46
65979	471	492	630	642
1104	204	246	394	374
8420	278	278	584	555
6080	4	2	4	6
26768	1	1	9	3
54952	70	44	65	75
85028	111	101	160	154
692212	3	0	3	2
677838	2	6	7	8
677825	17	13	21	26
692073	3	0	1	1
115273	62	46	75	78
6883	65	77	85	104
105378616	4	3	2	1
26824	2	2	2	1
10691	141	131	167	173
51441	437	386	504	499
4985	2	1	3	2
2035	169	150	211	223
399474	39	36	51	65
6429	367	356	565	550
51102	54	42	46	66
10076	101	72	54	46
101928460	0	0	0	2
107984933	0	0	0	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	8	2	3	1
100129196	21	19	18	15
7805	17	14	23	15
100616164	0	0	0	0
105378620	0	0	1	0
105378621	0	0	0	0
105378622	3	0	2	0
400748	1	1	0	0
9672	164	205	147	151
9698	471	499	660	699
692234	0	1	0	0
692235	0	1	0	0
692200	0	0	0	0
107984935	0	8	7	2
79570	12	3	9	14
9410	34	33	53	61
51538	208	207	297	275
2170	86	114	109	112
105378623	0	0	0	0
107985470	0	0	0	0
347735	604	621	896	1043
105378625	0	0	0	0
105379772	0	3	6	0
149086	0	0	0	1
284551	0	0	1	1
105378626	4	5	15	10
64129	1249	1272	1272	1417
3061	0	1	0	0
553115	178	155	168	171
107985471	0	0	1	0
105378628	0	0	1	1
1307	39	45	55	65
101929444	0	0	0	0
576	4	2	6	6
100423028	0	0	0	0
90853	3	2	1	0
8073	1478	1628	1751	1799
10657	1302	1301	1819	1674
55116	64	40	100	100
100847018	0	0	0	0
23633	610	612	720	714
200081	329	325	344	362
79140	16	21	19	24
56063	16	21	22	25
55721	15	21	12	9
149069	1	1	2	6
8668	293	292	411	378
339483	12	6	5	4
84734	1	0	2	1
3932	2	8	5	6
3065	363	330	550	656
65108	82	84	56	83
105378629	0	0	0	0
81629	33	28	36	26
100128071	14	7	7	14
55108	72	117	152	134
728116	2	0	2	3
653121	114	129	80	86
102723870	0	0	0	0
339487	112	103	164	133
5928	390	367	548	509
81493	143	118	203	186
57648	32	33	86	76
8565	80	92	336	313
64766	92	80	120	139
252995	5	2	3	6
105378631	0	0	0	0
3208	1	6	6	9
113452	12	17	18	30
105378632	0	0	0	0
127544	25	21	11	12
204	457	498	586	590
105378635	0	0	0	0
113451	12	5	9	11
112268224	0	2	0	2
55223	12	14	20	44
149076	73	131	85	85
127550	0	0	0	0
1912	327	305	348	345
100500853	1	0	1	1
101929464	1	1	1	2
7579	10	13	8	13
114784	5	4	2	1
105378638	1	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	1	0	3	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	0	2	0	0
2709	0	0	0	0
127534	0	0	0	1
2707	99	127	101	93
2701	0	1	0	0
113444	92	93	126	118
58512	1	2	2	1
653160	8	10	3	7
100506144	97	110	144	135
9204	65	69	89	98
79830	66	73	137	120
105378644	0	0	0	0
6421	2981	3036	3027	2847
9202	249	262	282	272
100861513	37	35	39	32
79932	250	195	228	243
23154	63	69	21	37
339488	3	6	5	3
105378645	1	1	5	0
5690	517	583	659	682
105378646	0	0	0	0
127703	33	22	43	71
63967	559	558	658	554
192670	53	56	42	55
26523	103	116	154	152
192669	140	125	131	131
105378647	0	0	0	0
27285	0	0	0	0
54936	79	97	95	95
1296	7	5	6	7
27095	275	231	534	513
55700	226	209	351	358
9967	1112	1124	1176	1128
79729	17	16	35	38
55194	6	4	15	13
83931	175	149	176	165
84967	52	56	100	127
127700	19	17	16	13
109616970	0	0	1	0
107984940	2	5	0	4
64960	242	286	391	383
1441	0	0	0	0
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	0	0
100422898	0	0	0	0
107984942	0	0	0	0
728431	2	2	5	1
80149	37	53	41	39
102465438	0	0	0	0
64769	181	179	226	251
100847010	0	0	0	0
105378649	2	4	6	4
79753	67	73	76	67
7802	78	71	64	79
29889	753	754	614	587
284654	0	0	0	0
54955	96	94	113	100
55143	480	486	577	578
284656	6	2	10	12
105378650	0	0	0	0
149175	37	51	35	44
79693	52	64	139	124
127687	128	111	211	172
4520	166	160	161	168
3633	45	55	51	48
105378651	1	0	0	0
10946	483	426	606	633
2275	48	52	50	61
51118	462	448	790	690
5453	2	5	10	7
107985103	1	0	0	1
105378653	1	0	0	1
100500801	0	0	0	0
105378655	0	0	0	0
105378654	0	0	0	0
339442	0	0	0	0
105378657	0	0	0	0
107984943	1	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	0	0	0
64121	376	343	414	478
100527950	47	45	62	60
26292	42	42	58	59
105378663	2	2	1	0
81025	4	3	3	1
54933	2	2	2	1
105378662	4	6	5	8
79647	209	175	272	283
4725	496	541	576	602
23499	1872	1940	2106	1975
643314	100	118	142	129
105378950	0	0	0	0
353500	14	18	44	33
192217	3	5	5	13
728448	3	4	3	3
8761	1037	998	1520	1656
101929516	8	7	9	8
677834	0	0	0	0
26508	12	7	12	17
84618	0	0	0	0
51440	1	5	13	13
10450	93	102	161	162
656	78	70	95	76
64064	3	2	10	5
105378666	0	0	0	0
101929536	5	6	7	3
105378951	1	0	2	1
107985740	4	2	6	4
105378665	0	1	2	2
105378667	0	0	0	0
54802	151	160	151	173
4610	32	33	44	44
105378668	1	0	0	1
84879	41	37	82	77
105378669	4	0	2	3
10487	569	567	648	652
5538	680	654	854	819
105378671	0	1	0	1
6018	394	343	397	391
127391	0	0	0	0
10269	265	204	285	257
1298	0	1	1	0
107984945	0	0	0	0
64744	93	71	123	124
65243	16	10	10	10
339559	10	5	25	7
105378672	5	2	8	8
64789	30	14	28	25
127396	15	16	13	15
105378673	0	0	0	0
9783	23	14	17	28
105378675	0	0	0	1
105378674	0	0	1	0
100130557	20	19	22	19
4802	88	95	126	135
407034	0	0	0	0
407031	0	0	0	0
9132	3	4	4	4
105378676	0	0	0	0
163732	17	16	8	21
1503	109	128	214	212
100507178	5	4	4	3
200172	3	2	1	1
22955	52	56	76	57
100132074	16	19	30	26
101929901	1	2	2	2
105378678	22	38	74	56
1907	8	2	15	12
59269	104	93	150	133
2981	0	0	0	0
2980	0	0	0	0
22887	76	112	115	125
284716	65	48	61	73
84217	0	0	0	1
728621	9	10	9	14
79717	165	159	270	244
10465	161	135	259	223
4904	5977	6105	9100	8588
149461	0	0	0	1
64175	87	94	78	92
79078	40	30	49	60
105378683	0	0	0	0
100129924	2	8	1	2
107984946	0	0	0	0
374969	90	68	147	149
114625	22	33	29	38
51058	7	5	10	7
339539	0	0	0	0
6513	3182	3344	4369	4410
440584	17	15	30	24
440585	2	5	17	10
10969	691	641	1023	939
102465439	0	0	0	0
149465	2	3	0	2
105378685	2	0	2	1
128218	2	4	2	3
149466	0	0	1	1
7075	1	5	0	0
4352	3	2	7	4
105378687	1	5	6	3
991	260	269	408	475
64834	49	35	80	90
102466723	0	0	0	0
112268225	3	5	4	8
112950	101	91	115	114
107984947	7	3	6	6
23334	45	36	51	57
100873952	1	0	1	0
102465440	0	0	0	0
81888	39	32	42	50
5792	178	166	253	274
9682	155	137	170	202
100132774	30	28	30	43
6487	16	14	12	8
101929592	0	0	0	0
102464830	0	0	0	0
9048	16	5	16	25
105378688	4	9	4	4
101929609	0	1	1	2
9670	35	24	45	36
1802	97	66	143	159
533	538	519	542	492
8704	164	138	148	189
149473	20	14	30	30
6536	24	18	22	25
107984948	3	5	9	3
128209	0	0	0	0
105378952	0	0	0	0
55929	50	38	65	64
79033	27	27	33	29
100874278	0	0	0	0
106635545	0	0	0	0
55182	187	208	243	259
107984951	0	0	1	0
100847089	0	0	0	0
107984950	4	9	6	7
79639	21	20	24	22
109623472	0	0	0	0
339541	0	0	2	0
105378690	0	0	0	2
26828	3	3	11	13
26830	0	0	0	2
11004	254	280	422	392
109623476	0	0	0	0
6202	7771	7572	10396	9848
26811	1	3	4	2
94161	14	2	1	2
94162	6	5	14	8
94163	0	3	0	2
266675	12	8	2	8
1263	16	14	24	25
343521	14	5	13	11
149478	0	0	0	0
107984952	11	9	7	15
8643	3	5	4	7
8891	54	56	110	98
79654	53	83	68	69
7389	168	179	187	181
57643	17	14	17	14
105378691	1	2	3	1
400752	1	2	3	1
84842	49	56	60	58
4595	20	20	25	27
114034	51	62	71	62
10420	31	25	40	42
126661	9	11	6	2
25974	987	871	1373	1440
5052	1068	955	1513	1503
10327	135	116	183	162
4678	1343	1315	1449	1425
149483	2	5	3	2
60313	203	193	205	218
728963	7	3	6	3
51249	87	115	158	162
3652	25	30	49	38
105378693	4	7	14	9
23139	135	92	161	145
105378694	3	2	1	1
110117499	35	26	29	25
8503	35	26	29	26
101929626	1	0	2	1
10103	26	15	25	33
110117498	0	0	0	0
55624	56	67	87	85
541468	2	2	8	7
8438	56	75	135	116
10489	49	82	117	105
7388	694	789	985	930
387338	42	48	65	59
2166	15	20	17	11
729041	4	0	1	1
101929651	0	0	0	0
127343	5	2	6	3
105378696	0	0	0	0
100507423	1	0	1	0
148930	0	0	0	0
8569	87	78	96	117
148932	8	11	3	11
105378697	0	0	1	0
64756	81	73	86	77
374973	1	0	0	0
100130197	2	3	4	5
9813	320	386	603	638
105378698	0	1	2	2
105378699	0	0	0	0
1580	0	0	0	0
163720	0	0	0	0
1579	0	0	0	0
260293	3	3	0	2
199974	0	0	0	0
284541	0	0	0	0
105378701	0	0	5	2
100874253	0	1	0	0
10158	0	0	0	0
6886	0	0	0	1
6491	224	185	265	231
51727	192	206	275	277
102724077	4	4	2	1
2301	0	0	0	0
84793	0	1	0	2
2306	9	11	6	8
107984953	0	0	0	0
388630	6	1	4	2
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	0	0
54558	11	7	8	17
84871	0	1	0	0
79656	4	0	2	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	5	6	4	4
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	1	1	5	3
105378714	0	0	0	1
11124	272	300	327	366
105378715	5	3	18	7
112268262	0	1	2	1
1031	54	64	67	95
100616189	0	0	0	0
102466656	0	0	0	0
284546	0	0	0	0
105378716	3	0	1	0
26994	128	135	174	140
22996	19	10	9	17
105378717	0	0	0	0
102724097	0	0	0	0
2060	146	146	162	121
105378720	5	0	1	1
441884	2	0	0	0
105378719	0	1	0	0
114883	252	265	360	359
4898	692	634	642	621
105378721	8	7	11	17
100313892	0	0	1	0
5865	278	236	301	293
51060	297	314	381	422
112970	16	16	25	29
104355143	0	0	1	0
91408	251	301	347	400
107984956	0	0	0	0
9372	170	203	145	110
200014	40	41	67	76
4998	66	46	75	91
84950	264	213	283	265
23318	355	333	336	328
105378723	4	3	6	6
2882	22	22	35	32
348378	0	0	0	0
65260	162	176	174	149
79699	185	168	186	210
440590	0	0	0	1
55268	76	67	67	79
6342	177	228	228	247
127435	0	0	0	0
6512	0	0	0	0
105378724	0	0	0	0
1376	92	89	91	97
54987	72	80	94	94
4116	229	204	339	415
100507564	50	50	74	76
7804	465	439	621	611
105378728	27	26	43	24
105378726	6	7	13	12
105378732	11	7	14	8
105378731	1	2	4	2
105378730	10	10	16	15
107984957	0	0	0	0
163742	0	0	0	0
105378733	0	0	0	0
63948	0	0	0	0
148979	0	0	1	3
55706	170	166	221	249
54432	89	62	67	69
1733	0	0	1	0
51668	276	243	445	432
115353	168	149	231	246
388633	1	1	0	0
9528	407	403	485	456
127428	39	59	80	65
100616315	0	0	0	0
200008	0	0	0	0
606495	43	20	50	57
51253	284	261	399	427
23648	66	61	75	84
619518	4	0	3	5
105378735	0	0	0	0
105378734	0	0	0	0
26027	22	21	10	14
338094	2	1	2	0
100527960	37	32	52	59
374977	1	1	0	0
7268	40	34	55	60
25973	27	34	33	30
55001	6	4	3	9
163747	2	0	0	3
1718	1759	1554	1501	1474
107984958	18	15	11	12
107985760	0	1	0	0
105378736	0	0	0	0
199964	3	0	2	1
7809	0	0	0	0
255738	124	95	123	139
23358	110	127	146	122
100507634	5	2	1	4
109729135	0	0	0	0
