GeneID	control	control	perturbed	perturbed
5322	0	0	0	0
26279	0	0	1	2
64600	0	1	2	0
391013	25	18	36	33
127733	86	72	153	160
101928017	4	5	19	37
105376825	5	2	9	17
105376826	2	8	7	6
105376827	0	0	0	0
105376828	0	0	0	0
127731	0	0	0	0
339505	0	0	0	0
55450	14	26	38	35
79594	422	387	468	454
163933	0	0	0	0
978	0	0	0	0
65018	174	149	166	197
102464833	23	31	17	22
100861548	366	338	368	383
1650	3363	3295	3683	3369
57576	0	1	1	0
400745	60	60	38	14
112268222	1077	1119	1621	1514
50809	5370	5795	6135	6415
8672	2967	3181	2517	2953
105376830	11	5	13	6
105376829	20	17	9	14
100302155	0	0	0	0
1889	3964	3952	2644	2909
100506801	47	48	56	82
105376832	0	0	0	0
84224	53	56	32	29
249	0	0	0	0
105376834	0	0	0	0
5909	5	3	1	3
84196	2177	2364	2713	2278
401944	1	1	0	1
3339	4	4	9	8
23436	0	0	0	0
10136	0	0	0	0
101928043	28	29	40	35
29092	384	389	665	676
112268223	20	26	53	56
998	4500	4520	5040	5181
54361	4	4	1	4
105376845	1	4	1	1
105376850	2	1	2	0
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	538	458	539	695
2046	0	2	0	0
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	0	0	0	0
100616391	0	0	0	0
100422914	0	0	0	0
646262	0	0	0	0
729059	0	0	0	0
23028	3830	3758	3958	3680
100422866	1	1	3	0
7798	170	197	196	226
3352	0	0	0	0
100996511	151	162	173	138
10236	3462	3840	3547	3497
80818	185	187	261	239
148898	279	273	217	153
6920	1	4	2	0
55616	1306	1041	1282	1538
1870	2121	2103	2954	3483
101928163	84	55	99	117
105376859	16	17	14	13
3399	1114	1104	701	641
107984928	2	0	3	14
259283	2	0	2	0
6135	26913	27973	27640	25356
6924	594	734	735	704
100506963	72	82	113	115
57095	1149	1145	1035	1092
105376860	148	125	154	162
11313	1370	1132	1142	1064
2582	617	544	503	480
3155	800	693	1165	1022
105376861	4	11	5	6
2517	1008	808	727	681
1269	192	242	240	217
107984929	18	14	23	27
100616492	0	0	0	1
55629	3046	3095	3951	3697
10772	6454	7201	8605	8441
105378615	0	0	0	0
105376863	0	1	1	0
107984931	0	1	0	0
127294	0	2	2	1
107985737	0	0	0	0
105376864	0	0	0	0
58985	7	7	3	4
163702	1603	1545	2166	2280
284632	100	107	167	168
105376871	1	0	3	1
57822	0	0	3	2
90529	33	39	61	56
57185	1318	1203	1236	1384
100750325	16	16	12	18
11123	332	337	308	470
100506985	16	9	17	24
400746	1	2	0	0
10250	5444	5724	5008	5058
25932	5706	6196	8119	7901
105376876	0	0	0	0
864	4145	3565	3523	3226
102465437	3	2	0	0
107984932	9	5	10	10
105376878	40	47	38	67
100616365	0	0	3	0
105376879	1	2	2	1
25949	1151	1167	1082	957
57035	1132	1188	1039	1002
105376882	0	2	0	0
6007	4	8	21	15
23585	1043	1007	764	780
6006	363	364	372	379
55219	2197	1920	1774	1683
26119	175	172	160	191
57134	0	0	0	1
57190	367	352	316	364
56181	823	793	1173	1048
646471	315	315	408	373
79000	246	298	341	334
164091	116	91	100	70
3925	8054	8873	11215	10264
100500808	544	632	281	256
105376885	0	0	0	0
5051	164	176	325	268
101928216	0	0	1	0
2134	0	0	0	0
7780	0	0	0	0
105376910	0	0	0	0
84676	0	0	0	0
149420	299	280	452	487
105376886	0	0	1	4
79927	0	0	0	0
110806296	0	0	0	0
51042	447	367	308	332
10256	27	9	3	3
378807	0	0	1	0
101928303	0	0	0	0
64793	1339	1419	1254	1325
83442	1553	1331	1423	1467
91544	1370	1403	1865	1754
1043	1658	1824	2442	2297
55057	13	18	17	21
257101	0	0	0	0
79727	1	1	0	0
79947	365	392	521	496
101928324	13	17	15	27
3151	9090	9605	10632	9857
6195	3744	3697	3426	3435
100302190	4	4	1	2
105376888	0	0	0	0
101928728	11	12	8	31
8289	4519	4530	4514	5550
55650	183	158	321	301
84243	1809	1932	1419	1348
2810	2	2	9	7
54707	1047	1077	1236	1179
63906	188	177	230	257
10726	1780	1716	1522	1511
8431	2	0	2	2
126695	2	2	4	7
388610	3	2	0	1
115572	0	0	0	0
101928391	2	0	0	0
6548	2010	2068	1507	1458
102723760	0	0	0	0
105376890	0	0	0	0
23038	2398	2083	1731	1916
84065	411	455	422	424
644961	36	53	46	48
84958	1024	969	1346	1102
9064	196	156	135	125
8547	0	0	0	1
388611	0	0	0	0
2827	19	13	8	8
10163	11672	12543	8467	8770
105376892	9	13	23	18
27245	2324	1977	1244	1288
2268	2645	2433	3405	3430
111216282	0	2	0	1
2537	55	64	29	33
199870	183	153	233	227
23673	1049	1211	1611	1467
5511	1010	1020	1187	1258
677774	0	4	0	1
9473	162	133	125	132
6118	1110	1059	1201	1250
27293	4	2	2	5
55113	138	132	67	83
2140	3736	3856	3661	3740
5724	815	857	857	1049
22826	2801	2765	3082	2890
93974	7231	6369	4409	4335
83667	709	652	729	864
54797	450	448	678	636
65979	816	909	1023	1081
1104	2578	2508	2050	2204
8420	1629	1847	1982	1837
6080	41	30	21	17
26768	33	38	23	17
54952	731	741	1002	793
85028	698	736	778	712
692212	19	14	13	15
677838	58	60	77	75
677825	37	38	25	27
692073	30	52	38	38
115273	28	21	15	11
6883	631	553	536	535
105378616	5	5	7	5
26824	0	1	1	1
10691	371	348	433	444
51441	1096	1194	1389	1538
4985	17	14	14	16
2035	4665	5106	3980	4668
399474	374	355	338	330
6429	3544	3603	3207	2849
51102	430	419	410	506
10076	18	15	6	15
101928460	0	0	0	0
107984933	0	0	0	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	9	8	17	18
100129196	30	19	40	50
7805	15947	16813	24735	23914
100616164	23	12	13	4
105378620	101	88	82	120
105378621	0	0	0	0
105378622	0	0	0	0
400748	0	0	0	0
9672	0	0	0	1
9698	2638	2681	2532	2541
692234	25	24	18	16
692235	17	19	14	12
692200	2	2	0	1
107984935	0	1	0	0
79570	0	0	1	0
9410	641	601	642	636
51538	679	737	859	942
2170	27	35	51	46
105378623	0	0	0	0
107985470	0	0	0	1
347735	31	41	38	47
105378625	0	0	0	0
105379772	0	0	0	0
149086	0	6	2	3
284551	0	3	2	2
105378626	0	0	0	1
64129	3	1	0	1
3061	100	77	95	103
553115	963	819	829	782
107985471	30	48	14	14
105378628	2	2	0	0
1307	0	0	0	1
101929444	0	0	0	0
576	698	709	554	600
100423028	0	0	2	0
90853	11	5	19	19
8073	5141	5185	6838	6798
10657	8075	8003	8887	8349
55116	676	668	823	711
100847018	0	0	3	1
23633	2521	2610	2023	2332
200081	1908	1871	1580	1747
79140	1777	1652	1351	1231
56063	507	491	467	416
55721	198	188	266	229
149069	84	49	71	67
8668	5016	4894	5819	5074
339483	155	172	245	230
84734	90	77	132	123
3932	2780	2710	3489	3176
3065	9563	9672	9251	8722
65108	6807	5829	5576	6033
105378629	4	12	3	8
81629	134	184	160	154
100128071	131	97	92	99
55108	1276	1335	1235	1164
728116	2	0	0	0
653121	12	18	6	7
102723870	11	12	16	12
339487	762	830	890	741
5928	5615	6007	7859	7913
81493	1281	1435	1916	1948
57648	31	51	44	29
8565	5270	5274	4684	4486
64766	1201	1148	1296	1387
252995	27	27	27	20
105378631	4	10	10	5
3208	5	3	2	4
113452	31	40	18	18
105378632	0	0	0	0
127544	901	813	646	754
204	5154	5704	6147	5585
105378635	0	0	0	0
113451	25	22	34	51
112268224	5	6	5	9
55223	308	280	280	333
149076	130	144	123	130
127550	0	0	0	0
1912	1039	954	928	902
100500853	37	42	40	38
101929464	3	1	1	0
7579	91	103	146	154
114784	0	1	3	5
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	0	0	0	0
105378639	0	0	0	0
105378640	0	0	0	1
105378641	0	0	0	0
693137	0	0	0	0
105378642	0	0	2	4
2709	1	1	1	0
127534	0	0	0	0
2707	0	0	0	0
2701	0	0	1	0
113444	488	467	502	513
58512	43	34	45	60
653160	87	84	76	84
100506144	258	214	167	184
9204	768	843	1177	1083
79830	378	495	494	443
105378644	0	0	0	1
6421	11371	12017	13403	14747
9202	965	1028	993	1169
100861513	27	24	34	29
79932	1190	1158	1331	1488
23154	1007	855	976	1120
339488	186	156	171	192
105378645	68	74	46	66
5690	3154	3113	2805	2651
105378646	0	0	0	0
127703	339	429	311	346
63967	1140	1452	963	1287
192670	789	667	752	860
26523	4726	5314	4071	4101
192669	1929	2219	2148	2023
105378647	4	7	5	1
27285	3	1	4	1
54936	817	751	945	828
1296	4	3	2	1
27095	836	760	804	843
55700	4996	4382	3083	3418
9967	5187	5131	5325	5830
79729	2752	3237	3960	3109
55194	994	1176	1379	1089
83931	2633	2512	2418	2719
84967	1089	817	842	885
127700	16	20	36	34
109616970	1	0	0	0
107984940	0	0	0	0
64960	1607	1529	1490	1343
1441	0	4	0	0
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	1	0
100422898	0	0	0	0
107984942	1	0	0	0
728431	26	11	18	20
80149	618	540	402	407
102465438	7	2	2	1
64769	873	832	966	972
100847010	7	3	12	12
105378649	20	22	33	38
79753	318	384	505	476
7802	7	11	15	18
29889	1369	1482	1362	1434
284654	0	0	0	0
54955	224	271	316	396
55143	3210	3433	3912	3880
284656	9	3	13	3
105378650	0	0	0	0
149175	490	414	418	496
79693	411	421	418	453
127687	609	495	349	392
4520	376	473	458	601
3633	1875	1923	2152	2194
105378651	76	62	66	58
10946	1668	1767	2062	2095
2275	50	46	35	36
51118	365	402	466	479
5453	152	140	102	86
107985103	11	11	3	2
105378653	0	3	2	2
100500801	0	0	0	0
105378655	1	0	1	0
105378654	0	0	0	0
339442	0	0	0	0
105378657	0	0	0	0
107984943	0	0	0	1
105378656	0	0	1	3
105378658	0	0	0	0
105378660	0	0	0	0
64121	670	728	724	792
100527950	339	335	398	398
26292	337	335	393	396
105378663	0	0	3	1
81025	2	0	5	3
54933	1	3	3	1
105378662	3	5	4	0
79647	1091	1004	998	1159
4725	1704	1708	1817	1602
23499	5509	6011	4620	5656
643314	79	75	62	69
105378950	0	1	1	1
353500	21	35	25	32
192217	3	2	2	0
728448	23	24	37	31
8761	5985	5593	5657	5666
101929516	752	776	767	769
677834	16	15	7	6
26508	0	0	0	0
84618	0	0	0	0
51440	2	3	1	8
10450	1135	1175	1414	1207
656	5	21	22	14
64064	3	1	2	1
105378666	0	0	0	0
101929536	13	15	1	4
105378951	9	5	6	9
107985740	7	1	9	8
105378665	3	0	0	1
105378667	0	0	0	0
54802	656	649	853	676
4610	22	21	21	19
105378668	3	4	3	2
84879	190	232	136	177
105378669	10	13	14	13
10487	4770	4890	4874	5138
5538	2660	2684	3083	2999
105378671	2	1	3	1
6018	1581	1661	2524	1820
127391	1	0	0	0
10269	291	288	376	412
1298	1584	1475	1072	1154
107984945	0	0	0	0
64744	3210	3014	4251	3796
65243	220	249	312	346
339559	186	168	250	236
105378672	11	23	12	18
64789	112	118	156	153
127396	138	142	127	129
105378673	0	6	0	0
9783	237	233	243	314
105378675	14	1	11	5
105378674	0	1	0	0
100130557	254	287	271	247
4802	1451	1435	1622	1513
407034	1	0	0	0
407031	0	0	0	0
9132	49	46	30	37
105378676	0	0	0	0
163732	0	0	0	0
1503	866	879	790	857
100507178	113	121	88	114
200172	71	68	37	81
22955	497	505	525	543
100132074	12	9	6	9
101929901	0	0	0	0
105378678	0	0	0	0
1907	0	0	0	0
59269	167	172	415	388
2981	0	0	0	0
2980	0	0	0	0
22887	2099	2398	2244	2212
284716	56	35	163	117
84217	8	2	3	8
728621	105	94	137	131
79717	592	516	751	621
10465	1196	1210	1372	1217
4904	36788	35106	32788	30558
149461	1	0	0	0
64175	999	822	955	915
79078	290	299	336	346
105378683	28	26	33	29
100129924	104	122	119	106
107984946	19	20	12	29
374969	131	112	178	161
114625	138	160	199	232
51058	175	158	276	277
339539	0	2	0	2
6513	3469	3489	2201	1516
440584	36	24	53	57
440585	0	0	0	0
10969	931	942	982	1016
102465439	2	4	2	7
149465	1	0	1	2
105378685	1	0	0	2
128218	1	0	0	10
149466	2	0	0	2
7075	3	2	0	0
4352	7	9	3	10
105378687	75	73	82	70
991	4670	4634	4186	4223
64834	1244	1238	1095	1116
102466723	4	9	3	3
112268225	3	7	13	16
112950	407	394	468	490
107984947	61	57	71	71
23334	1478	1368	1368	1726
100873952	59	61	70	85
102465440	0	1	0	0
81888	211	217	163	160
5792	15	22	4	3
9682	1451	1422	1507	1692
100132774	213	202	231	229
6487	493	512	526	571
101929592	2	1	2	5
102464830	0	3	4	0
9048	6	14	13	8
105378688	25	35	33	13
101929609	83	85	49	55
9670	571	518	423	471
1802	526	496	486	548
533	2119	1761	1830	1883
8704	1625	1376	972	1038
149473	254	200	208	219
6536	26	35	27	36
107984948	4	12	14	4
128209	0	0	0	0
105378952	0	0	0	0
55929	687	643	810	723
79033	755	647	604	595
100874278	11	8	13	26
106635545	1	0	0	0
55182	1146	962	958	1043
107984951	0	0	0	0
100847089	0	0	0	0
107984950	357	321	295	334
79639	83	56	77	91
109623472	0	0	2	0
339541	50	53	67	77
105378690	10	9	16	14
26828	2	3	5	3
26830	0	0	0	0
11004	4514	4721	4807	4085
109623476	16	20	6	12
6202	36835	39396	44508	40796
26811	99	79	24	24
94161	27	13	8	16
94162	44	51	30	30
94163	61	36	49	47
266675	55	76	86	84
1263	196	142	132	175
343521	16	23	14	18
149478	12	20	13	16
107984952	0	0	2	1
8643	23	25	9	11
8891	568	549	551	581
79654	982	837	1006	1072
7389	666	605	952	887
57643	4	9	2	4
105378691	12	14	24	17
400752	11	13	22	15
84842	2	3	2	4
4595	422	438	344	329
114034	218	245	231	273
10420	441	437	470	469
126661	191	191	196	203
25974	2746	2651	3166	2950
5052	10902	10563	13202	12163
10327	2631	2485	2527	2306
4678	2738	3000	3049	3001
149483	444	388	347	368
60313	2675	2880	3029	2960
728963	9	8	10	7
51249	811	737	1150	1086
3652	215	247	358	371
105378693	0	0	0	0
23139	6704	6855	5830	6406
105378694	4	3	1	2
110117499	52	51	35	33
8503	57	66	42	40
101929626	1	1	0	3
10103	4	0	0	1
110117498	0	0	0	0
55624	405	397	240	279
541468	0	0	1	0
8438	1130	1164	990	910
10489	1741	1660	1505	1422
7388	4185	4038	4157	3741
387338	791	710	789	759
2166	81	87	152	154
729041	2	3	2	2
101929651	0	1	0	0
127343	1	0	0	1
105378696	0	0	0	0
100507423	48	50	62	76
148930	0	0	0	0
8569	525	479	615	541
148932	105	100	105	160
105378697	0	3	3	0
64756	1422	1378	1670	1575
374973	2	2	2	3
100130197	46	42	59	66
9813	1331	1410	1541	1602
105378698	10	18	14	15
105378699	0	0	0	0
1580	0	0	0	0
163720	0	0	0	0
1579	0	0	0	0
260293	1	1	0	0
199974	0	0	0	0
284541	2	0	1	2
105378701	2	2	1	5
100874253	0	3	2	2
10158	0	0	0	0
6886	0	0	0	0
6491	1051	1290	1266	1269
51727	2863	3031	2940	2758
102724077	34	30	41	69
2301	3	5	1	7
84793	197	224	167	205
2306	23	34	48	35
107984953	0	0	0	0
388630	0	0	0	0
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	0	0
54558	0	0	0	0
84871	0	0	0	1
79656	13	19	44	25
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	1	0	0
105378708	0	0	0	0
1996	0	0	0	0
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	1	0	0	0
63950	0	0	0	1
105378714	0	0	2	0
11124	2013	2079	2389	2230
105378715	6	7	3	9
112268262	4	7	4	4
1031	2252	2220	3194	2991
100616189	0	2	0	1
102466656	0	0	0	0
284546	0	0	0	0
105378716	0	0	0	0
26994	198	185	154	169
22996	3	2	0	3
105378717	0	0	0	0
102724097	0	0	0	0
2060	2588	2853	3272	3515
105378720	58	54	64	65
441884	12	11	16	21
105378719	0	0	0	1
114883	1326	1236	1564	1574
4898	3237	3165	3312	3320
105378721	191	158	239	218
100313892	36	28	31	30
5865	1	2	0	1
51060	1269	1190	1302	1384
112970	211	195	209	237
104355143	4	11	8	7
91408	650	784	1056	1006
107984956	0	0	0	0
9372	10	15	15	11
200014	944	856	909	874
4998	1639	1838	2124	1938
84950	1939	1965	2169	1915
