GeneID	perturbed	perturbed	perturbed	control	control	control
8718	290	220	218	342	263	288
57449	1766	1587	1560	2170	1912	1955
79707	337	257	291	480	381	409
80835	0	0	0	0	0	0
107984912	0	0	0	0	0	0
3104	144	165	139	222	222	171
9903	1410	1143	1369	2035	1804	1753
107984913	3	0	5	7	1	3
148479	795	736	741	1071	950	871
90326	528	480	480	920	683	678
55735	1253	1265	1361	2242	1862	1760
100505887	0	0	0	0	0	0
110841581	0	0	1	5	3	4
23261	559	544	569	730	580	650
105376692	0	0	0	0	0	0
102725193	0	0	0	0	0	0
101928836	0	0	0	0	0	0
105376691	0	0	0	0	0	0
105376689	0	0	0	0	0	0
9341	4032	4057	3811	5250	4674	4394
8863	1018	1005	907	1112	1114	1123
10911	0	1	0	0	0	0
3604	0	0	1	0	1	0
11315	3935	3639	3833	6638	5398	5123
54206	2005	1950	1951	2961	2671	2665
107984915	0	0	0	0	0	0
102724539	0	2	0	0	0	0
105376695	0	0	0	0	0	0
50651	4	9	4	13	8	7
473	1149	1052	1165	1562	1406	1448
102724552	0	0	0	0	1	0
106632271	0	0	0	0	0	0
2023	61678	59370	59201	96441	83939	80735
102465436	1	1	0	1	3	2
100505975	2	5	3	4	3	3
112268261	10	3	5	12	6	10
765	0	0	0	0	0	0
155184	0	0	0	0	0	0
6518	317	251	233	414	368	392
80045	1375	1125	992	878	834	823
106614088	33	35	23	42	43	43
407040	0	1	0	1	0	1
102724571	32	51	32	60	46	72
9563	1185	985	1029	1471	1361	1366
80176	2520	2030	2185	1964	2089	2008
100506022	15	6	8	16	15	6
84275	174	133	136	187	165	162
199953	188	143	243	407	355	338
107985734	4	0	3	5	4	10
105376712	0	0	0	0	0	0
5293	317	277	282	545	488	483
644997	0	0	0	0	0	0
101929074	2	3	2	3	6	3
22883	11402	10325	10773	16511	15086	14778
56998	4571	4325	3845	4832	4341	4226
105376717	153	134	110	138	125	121
84328	1426	1449	1241	1780	1445	1334
64802	492	503	389	547	463	439
113391335	0	0	0	0	1	0
100847055	0	0	0	0	0	0
116362	42	59	23	17	24	24
10277	2048	1999	1863	2650	2471	2388
23095	3198	3177	2870	3661	3129	3064
105376725	0	0	0	1	0	0
5226	4672	4462	4481	6861	5589	5434
100526739	103	98	99	176	162	162
378708	137	140	129	234	222	211
1325	4	1	5	7	5	8
1676	1410	1387	1300	1936	1600	1615
5195	455	414	419	682	624	564
54897	1698	1513	1561	1522	1302	1319
105376733	0	0	0	0	0	0
105376735	3	4	3	3	6	7
148345	0	0	0	0	0	0
23435	3275	3360	3131	4697	3966	3631
10747	8	9	3	11	8	2
6723	1402	1157	1555	2536	2113	2116
5394	1738	1705	1665	2492	2162	2166
105376736	34	26	28	41	39	34
2475	2509	2359	2462	3599	2810	2738
100873935	20	14	22	34	20	19
10218	0	0	0	0	0	0
29914	293	231	283	490	442	424
105376737	11	11	17	66	40	37
105376739	0	0	0	1	0	2
105376740	0	0	0	1	0	0
57540	0	1	0	3	6	8
112268221	0	1	0	0	0	1
101929181	0	0	0	0	1	1
26232	1061	942	1040	1558	1519	1503
93611	423	353	371	690	587	582
26270	268	256	263	549	430	430
10459	431	382	426	864	713	694
374946	0	0	0	2	2	0
57085	1469	1317	1375	2584	2019	2077
284498	134	109	124	149	134	130
102724659	0	0	0	0	0	0
4524	766	664	634	890	722	788
1185	214	208	190	283	300	271
100379251	23	20	26	31	43	33
4878	1	0	0	0	1	0
4879	0	0	0	0	0	0
26829	0	0	0	0	0	0
90231	1689	1439	1505	2286	2024	1970
5351	4113	3861	3476	5715	5148	5032
9927	7312	6998	7186	12581	10180	9815
60672	303	287	305	468	341	328
102466982	0	0	0	0	0	0
943	0	0	2	3	1	2
102465836	0	0	0	0	0	0
7133	0	1	0	1	0	0
100616438	0	0	0	0	0	0
107984917	0	0	0	0	0	0
55187	3882	3706	3406	4603	4107	4025
677885	5	3	2	3	3	2
105376744	0	0	0	0	1	0
9249	818	882	774	1183	1028	990
102466722	0	0	1	0	0	2
343066	0	0	0	1	3	2
126767	0	0	0	0	0	0
93190	0	0	0	0	0	0
390999	0	0	0	0	0	0
65121	2	0	0	0	0	0
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	41	46	42	72	57	55
65122	0	0	0	0	0	0
400735	0	0	0	0	0	0
343071	0	0	0	0	0	0
441871	0	0	0	0	0	0
440561	0	0	0	0	0	0
101929983	0	0	0	0	0	0
649330	0	0	0	0	0	0
441873	0	0	0	0	0	0
649324	0	0	0	0	0	0
440563	0	0	1	3	0	2
645354	0	0	0	0	0	0
645359	0	0	0	0	0	0
101060301	0	0	1	0	0	0
343070	0	0	0	0	0	0
400736	0	0	0	0	0	0
391003	0	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	0	0	0	0
645382	0	0	0	0	0	0
653619	0	0	0	0	0	0
729528	0	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	0	0
126755	0	0	0	1	2	3
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	1577	1714	1568	2441	2145	2103
107984919	4	0	1	3	1	1
105378612	0	0	0	0	0	0
105376756	0	0	0	0	0	0
7799	1099	1047	1060	1389	1266	1269
23254	907	807	846	984	893	906
107985467	0	0	0	0	1	0
107985468	0	0	0	0	0	0
105376762	0	0	0	0	0	0
105376759	0	0	0	0	0	0
107985469	3	3	5	9	6	4
200197	52	55	48	63	36	42
55092	591	494	499	677	536	512
727684	0	0	0	0	0	0
114827	0	0	0	2	0	2
101927417	0	0	1	1	0	0
101927441	1	1	2	4	0	1
79180	1137	1034	1163	2612	1993	2206
11330	1	0	0	1	0	0
63036	0	0	0	0	0	0
105376767	0	0	0	0	0	0
51032	3	1	0	2	1	0
842	155	138	138	195	197	195
23341	426	448	431	581	547	503
107397391	0	0	0	0	0	0
79814	6	9	12	19	8	5
84301	2798	2730	2630	3250	3057	2897
6248	416	410	399	479	482	395
23207	2550	2329	2262	3233	2925	2854
284723	7	6	10	11	9	8
110806303	0	1	1	0	2	0
388595	0	0	0	0	0	0
54751	4366	3598	3785	4907	4258	4409
440567	623	613	561	673	657	554
729614	55	50	43	56	62	48
23013	2716	2637	2631	3799	3818	3444
7709	686	644	587	862	731	720
149563	0	0	0	0	0	0
27129	0	0	0	0	0	0
1187	0	0	0	0	0	0
1188	0	0	0	0	0	0
348487	35	28	35	27	24	35
1969	1728	1553	1890	2426	2009	2168
101927479	36	38	24	24	35	19
128272	314	293	296	610	662	564
101927546	69	49	54	81	71	66
79363	104	97	109	168	151	151
54455	1394	1288	1261	1531	1404	1344
26099	2512	2458	2504	4240	3378	3377
374955	1422	1285	1336	2334	1902	1884
55707	1172	1171	1102	1649	1400	1417
107984921	4	8	2	13	5	5
114819	42	22	40	60	48	67
26871	0	1	1	1	1	2
107985757	0	0	0	0	0	0
100132147	5	4	5	6	10	4
107985758	0	0	0	0	0	0
7195	0	0	0	0	0	0
55672	225	231	186	364	332	329
105376794	138	114	115	191	158	160
84809	114	92	102	170	138	157
11209	8	9	10	12	15	10
107985736	1	2	2	2	2	2
26869	1	1	2	1	1	3
107985759	0	0	0	0	0	0
284729	3	1	2	3	3	3
100189045	0	0	0	0	0	0
6060	1	2	1	1	2	3
11223	10	7	8	13	14	12
100500876	0	0	0	0	0	0
100189298	0	0	0	0	0	0
112267871	7	4	8	8	3	4
7193	0	0	1	0	0	0
100189183	0	0	0	0	0	0
105376805	39	22	28	40	45	59
791226	0	0	0	0	0	0
26870	0	2	1	2	2	3
9696	1115	895	1111	1755	1810	1787
4237	344	307	285	725	683	656
105376806	41	38	27	78	71	62
23400	2760	2473	2668	3008	2490	2614
6390	2102	2119	2154	3504	2606	2594
11240	12	23	25	65	53	42
105376808	0	0	0	0	0	0
400743	2	9	7	1	3	2
29943	80	74	59	73	83	85
51702	97	105	121	159	125	115
100616188	0	0	0	0	0	0
23569	11	4	15	3	5	5
353238	0	0	0	0	0	0
55920	11413	10124	10239	12862	11516	10967
55160	1355	1098	1168	1354	1111	1143
107984028	0	0	0	0	0	0
81569	0	0	0	0	0	0
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	0	0	0	0	0	0
105376814	0	0	0	0	0	0
127707	1	1	4	1	2	2
5081	0	0	0	0	0	0
80834	0	0	0	0	0	0
8659	2163	1760	1834	3049	2548	2549
100616120	0	0	0	0	0	0
100302276	0	0	0	0	0	0
126917	18843	18363	17475	16319	15487	15452
105376815	1	0	0	1	0	1
23352	4124	4057	3651	5954	4592	4594
101927895	54	53	65	107	67	76
23065	2544	2338	2519	3820	3085	3093
51154	642	648	725	1323	989	1045
246181	43	35	34	55	44	57
22977	23	14	14	24	24	24
100506730	73	70	78	65	55	69
8574	1397	1286	1323	1959	1654	1692
54896	367	377	334	541	379	365
832	6476	6130	6133	7642	6563	6370
105376819	0	0	0	0	0	0
105376818	0	0	0	0	0	0
105376817	0	0	0	0	0	0
105378614	0	0	0	0	0	0
440574	1301	1134	1241	1790	1475	1492
100532736	1866	1716	1735	2672	2158	2178
644068	49	54	74	61	30	43
4681	1700	1552	1565	2390	1968	1963
3362	0	0	1	0	1	1
255104	269	251	286	669	532	510
54546	0	0	0	0	0	0
105376823	0	0	0	0	0	0
23252	119	134	126	116	82	130
30814	0	0	0	0	0	0
5320	1	0	1	2	2	0
5322	4	6	8	7	9	1
26279	0	0	0	0	1	0
64600	93	100	74	127	86	77
391013	0	0	0	0	0	0
127733	0	0	0	0	0	0
101928017	0	0	0	0	0	0
105376825	0	1	0	1	0	0
105376826	0	0	0	0	0	2
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	0	2	0	0	1	1
339505	0	1	1	2	1	2
55450	2874	2979	2640	2941	2673	2667
79594	1264	1078	1145	1895	1447	1355
163933	2	1	2	0	1	0
978	3046	2820	2698	2488	2375	2225
65018	1803	1690	1612	1865	1573	1595
102464833	25	19	29	19	27	23
100861548	1438	1315	1251	1616	1346	1383
1650	7585	6891	6867	10275	9024	8728
57576	5	2	2	5	6	8
400745	200	222	219	494	444	429
112268222	538	491	478	701	609	595
50809	2389	2390	2284	3136	2935	2764
8672	3565	3391	3351	3851	3304	3069
105376830	0	0	1	1	0	0
105376829	0	0	0	0	0	0
100302155	0	0	0	0	0	0
1889	2198	1936	2092	4050	3706	3696
100506801	1	3	0	1	0	3
105376832	0	0	0	0	0	0
84224	185	180	159	278	265	257
249	0	0	0	0	1	2
105376834	0	0	0	0	0	0
5909	270	264	232	347	312	270
84196	1428	1471	1344	1907	1736	1726
401944	334	276	295	535	450	435
3339	4471	3821	4312	7007	5879	6112
23436	0	0	0	0	0	0
10136	0	0	0	0	0	0
101928043	0	0	2	0	0	1
29092	123	131	94	221	193	189
112268223	38	35	31	58	37	35
998	11077	11366	10294	14402	12119	11687
54361	924	636	697	1430	1290	1356
105376845	21	9	14	25	24	24
105376850	0	0	0	1	1	1
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	0	0	0	0	0	0
9923	545	491	521	753	727	628
2046	20	18	8	14	22	19
102466615	0	0	0	0	0	0
712	0	0	0	0	0	0
714	0	0	0	0	0	0
713	0	0	0	0	0	0
2048	135	116	124	342	274	277
100616391	0	0	0	0	0	0
100422914	1	3	1	3	5	3
646262	0	0	0	0	0	0
729059	2	0	2	2	1	2
23028	3540	3356	3354	5914	4966	4768
100422866	0	0	0	0	0	0
7798	2127	2138	2052	3194	2797	2709
3352	28	27	38	49	34	40
100996511	2	1	0	2	5	1
10236	3651	3953	3555	5957	5074	4782
80818	1347	1380	1232	1914	1882	1837
148898	9	4	8	10	11	8
6920	2	10	9	26	38	38
55616	1406	1149	1135	1511	1405	1429
1870	161	130	143	379	270	255
101928163	2	1	4	2	5	7
105376859	0	8	3	3	3	0
3399	2968	2530	2645	3051	2585	2472
107984928	0	0	0	0	0	1
259283	0	0	0	0	1	0
6135	27463	28916	26118	26270	24368	23241
6924	1672	1533	1507	2468	1906	1992
100506963	140	137	137	202	179	150
57095	1935	1675	1655	1775	1621	1489
105376860	58	57	68	109	93	79
11313	1707	1443	1608	2662	2057	2010
2582	952	986	1119	1870	1561	1496
3155	1411	1239	1125	1619	1510	1460
105376861	0	0	2	1	0	0
2517	386	389	336	481	485	403
1269	0	0	0	0	0	0
107984929	0	0	0	0	0	0
100616492	0	0	0	0	0	0
55629	1480	1610	1362	2410	1986	1977
10772	1366	1419	1343	2598	2041	1829
105378615	0	0	0	0	0	0
105376863	0	0	0	0	0	0
107984931	1	0	1	0	1	2
127294	41	39	45	55	53	48
107985737	0	0	0	0	0	0
105376864	0	0	0	0	0	0
58985	654	651	623	843	717	679
163702	414	397	392	630	550	525
284632	1	1	2	2	2	3
105376871	12	6	1	6	8	5
57822	5764	5312	5064	5515	5066	4940
90529	726	723	613	964	890	856
57185	2640	2454	2379	3260	2944	2850
100750325	4	3	2	1	1	1
11123	1426	1377	1354	1500	1424	1332
100506985	77	68	71	72	78	62
400746	0	0	0	0	0	0
10250	1124	1109	1140	1687	1527	1546
25932	8320	8401	7834	12340	10882	10544
105376876	0	0	0	0	0	0
864	0	0	0	0	0	0
102465437	0	0	0	0	0	0
107984932	0	0	0	0	0	0
105376878	0	0	0	0	0	0
100616365	0	0	0	0	0	0
105376879	0	0	0	0	0	0
25949	998	1111	937	1240	1093	1119
57035	183	183	189	276	244	241
105376882	0	0	0	0	0	0
6007	4	2	1	1	1	2
23585	3018	2851	2708	3881	3199	3007
6006	1128	1168	1038	1456	1208	1160
55219	853	847	755	880	813	815
26119	753	756	766	1331	1086	1122
57134	5	1	2	9	2	8
57190	3040	2665	3002	5153	4501	4444
56181	623	586	568	792	626	625
646471	64	67	64	62	81	81
79000	218	211	210	276	253	254
164091	4375	4154	3764	4867	4012	3922
3925	4367	4374	4348	7544	6650	6342
100500808	75	103	72	159	147	132
105376885	0	0	0	0	0	0
5051	873	820	771	1128	971	903
101928216	0	0	0	0	0	0
2134	0	0	0	0	0	0
7780	11	14	11	19	15	18
105376910	0	1	0	3	3	3
84676	0	0	0	0	1	0
149420	174	157	136	244	192	221
105376886	0	0	0	0	0	0
79927	0	0	0	0	0	0
110806296	0	0	0	0	0	0
51042	250	207	246	379	345	309
10256	565	566	603	936	826	832
378807	0	0	0	0	0	0
101928303	0	0	0	0	0	0
64793	493	574	494	913	751	739
83442	13870	12702	12970	16755	14082	13969
91544	79	58	69	145	114	124
1043	1	2	1	3	1	2
55057	4200	3765	3825	5033	4481	4433
257101	0	0	0	0	0	0
79727	0	0	0	0	0	0
79947	1046	876	888	1347	1141	1028
101928324	1	1	0	0	0	3
3151	4060	3919	4064	7484	6385	6362
6195	2410	2115	2310	4052	3476	3390
100302190	0	0	0	0	0	0
105376888	0	0	0	0	0	0
101928728	4	2	4	9	4	2
8289	2825	2672	2826	4078	3371	3552
55650	786	691	647	905	832	791
84243	1392	1350	1399	1345	1136	1133
2810	93128	82957	86032	107134	87715	87340
54707	593	580	555	745	670	655
63906	291	270	299	513	361	376
10726	1517	1427	1655	2464	2113	2057
8431	0	1	1	0	0	1
126695	666	557	617	995	781	805
388610	3968	3409	3725	4752	4367	4286
115572	9206	7742	7990	8524	7446	7664
101928391	4	1	2	4	1	0
6548	1741	1520	1630	2507	2076	2048
102723760	0	0	0	0	0	0
105376890	0	0	0	0	0	0
23038	2022	1698	1797	2478	2327	2216
84065	599	490	516	850	713	686
644961	8	13	7	15	16	13
84958	1942	1502	1636	1947	1905	1846
9064	1762	1463	1731	2503	2100	2028
8547	4	1	1	2	4	4
388611	52	61	44	40	57	53
2827	0	3	1	2	9	3
10163	7855	8014	7271	11339	10781	10450
105376892	0	2	0	1	1	0
27245	2069	1726	2023	2444	2137	2301
2268	17	7	16	3	1	3
111216282	0	0	1	7	3	5
2537	1435	1357	1222	29968	26511	26863
199870	324	300	293	400	374	348
23673	2065	1877	1889	2566	2123	1987
5511	912	885	834	1440	1168	1162
677774	0	0	0	0	0	0
9473	102	116	107	264	222	240
6118	697	667	705	1351	1084	1022
27293	34	20	30	36	26	28
55113	140	142	96	124	106	105
2140	654	666	633	823	805	726
5724	116	109	145	354	328	306
22826	1864	1863	1805	2923	2394	2261
93974	2485	2195	2129	3085	2573	2684
83667	802	800	644	1128	934	929
54797	368	414	343	422	392	328
65979	1251	1160	1140	1457	1354	1331
1104	1031	1079	1099	2237	1680	1699
8420	256	207	207	280	251	244
6080	22	15	16	14	32	18
26768	21	11	15	20	23	22
54952	401	458	417	569	579	479
85028	43	20	28	76	57	73
692212	2	2	1	3	0	2
677838	4	4	2	5	3	3
677825	4	3	3	4	3	1
692073	1	0	1	3	6	2
115273	0	2	0	1	0	1
6883	683	698	639	901	724	711
105378616	1	2	1	2	1	2
26824	0	0	0	0	0	0
10691	368	395	307	481	332	425
51441	1875	1724	1834	2722	2317	2362
4985	0	3	0	0	0	0
2035	1181	1155	990	1220	1106	1080
399474	47	31	39	124	103	100
6429	1653	1795	1709	2683	2352	2356
51102	466	478	453	899	641	693
10076	978	813	939	1892	1596	1629
101928460	0	0	0	0	0	0
107984933	0	0	0	0	0	0
107984934	2	0	0	0	0	0
101929406	0	0	0	0	0	0
105378617	0	0	0	0	0	0
105378618	0	0	0	0	0	0
4146	3	2	3	4	5	1
100129196	9	4	7	13	13	5
7805	16	4	10	19	16	12
100616164	0	0	0	0	0	0
105378620	0	0	0	0	0	0
105378621	3	0	0	1	3	0
105378622	0	0	0	4	2	1
400748	0	0	0	0	0	0
9672	4712	4380	4715	7520	6477	6475
9698	3136	2907	2974	3946	3590	3496
692234	2	1	2	1	1	4
692235	2	1	2	1	1	4
692200	0	0	0	0	0	0
107984935	0	1	3	0	1	0
79570	54	88	44	47	55	57
9410	906	804	866	1600	1283	1231
51538	1161	1204	1041	1684	1401	1365
2170	19	17	12	17	22	15
105378623	0	0	0	0	0	0
107985470	0	0	0	0	0	0
347735	5260	4348	4824	7340	6354	6503
105378625	1	2	0	3	0	2
105379772	0	0	0	0	0	0
149086	0	0	0	0	0	0
284551	1	1	1	1	0	0
105378626	24	18	17	23	26	25
64129	2492	2212	2381	3722	3000	3122
3061	53	52	58	85	62	61
553115	2242	2073	2111	3529	2891	2852
107985471	33	30	31	38	36	40
105378628	0	3	3	1	8	0
1307	1900	1783	1710	3017	2881	2960
101929444	20	17	15	23	11	11
576	33	38	37	116	95	85
100423028	0	0	0	0	0	0
90853	7	7	2	48	35	37
8073	2619	2797	2549	4500	3794	3579
10657	3451	3226	3311	5275	4552	4451
55116	148	138	140	288	241	252
100847018	0	0	0	0	0	0
23633	3105	2838	2869	3879	3303	3362
200081	1615	1520	1481	2482	2021	2005
79140	64	50	41	140	104	100
56063	150	158	154	241	224	213
55721	111	101	111	208	129	136
149069	2	5	3	3	5	3
8668	5841	5738	5760	8664	7021	6916
339483	0	1	1	2	0	2
84734	0	0	0	0	0	0
3932	0	0	0	0	2	0
3065	3710	3397	3357	5101	4412	4336
65108	223	320	257	415	332	314
105378629	0	0	0	0	0	0
81629	18	15	15	16	20	13
100128071	0	0	7	0	1	3
55108	1817	1796	1634	2219	1929	1779
728116	1	1	0	0	0	1
653121	219	212	217	398	312	303
102723870	3	2	2	6	4	1
339487	474	509	405	577	503	442
5928	1607	1663	1557	2717	2291	2330
81493	650	569	581	911	782	791
57648	9090	7550	8329	11924	10526	10387
8565	2663	2556	2382	4237	3498	3501
64766	592	615	494	836	703	716
252995	1	2	0	3	1	1
105378631	0	0	0	0	0	0
3208	72	44	41	61	43	44
113452	3512	3157	3216	3474	2924	2868
105378632	0	0	0	0	0	0
127544	769	659	679	868	779	823
204	3231	3658	3167	5552	4493	4145
105378635	0	0	0	0	0	0
113451	7	7	10	18	25	15
112268224	1	0	0	0	0	2
55223	659	592	556	617	583	557
149076	308	312	339	582	591	555
127550	0	0	0	0	0	0
1912	854	754	827	1382	1223	1187
100500853	12	10	12	13	15	17
101929464	0	0	0	0	0	0
7579	201	178	208	293	255	260
114784	0	0	0	0	0	0
105378638	0	0	0	0	0	0
127540	0	0	0	0	0	0
402779	0	0	0	0	0	0
84970	0	0	0	0	0	0
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	0
105378641	0	0	0	0	0	0
693137	0	0	0	0	0	0
105378642	2	0	0	1	0	2
2709	2319	2314	2265	3449	2797	2563
127534	158	199	162	309	265	226
2707	3380	3212	3317	5090	4468	4507
2701	0	0	2	0	2	1
113444	854	766	857	1217	1001	998
58512	0	0	0	0	0	0
653160	4	10	3	14	8	12
100506144	131	133	151	317	244	268
9204	578	584	550	659	586	637
79830	552	538	521	767	663	563
105378644	0	0	1	1	0	0
6421	5007	4413	4725	8672	7286	7395
9202	1543	1577	1439	2200	1979	1912
100861513	28	28	34	49	44	40
79932	3123	2898	2681	3171	3110	3164
23154	1333	1109	1236	1589	1457	1360
339488	19	17	14	10	10	11
105378645	3	1	0	1	1	2
5690	3118	2973	3068	4658	3850	3666
105378646	0	0	0	0	0	0
127703	276	207	222	367	267	261
63967	129	165	180	453	320	324
192670	318	300	284	411	387	375
26523	685	606	652	1039	876	897
192669	326	294	287	364	368	344
105378647	0	0	0	0	0	0
27285	0	1	0	0	0	1
54936	1256	1172	1197	1741	1361	1439
1296	12	18	17	23	30	22
27095	1501	1367	1466	1997	1631	1550
55700	7725	6623	7150	8178	7131	7289
9967	2949	2922	2979	4192	3898	3749
79729	503	443	386	372	336	370
