GeneID	perturbed	perturbed	perturbed	control	control	control
23435	5069	5395	4300	5095	10720	4756
10747	7	5	5	5	16	12
6723	2455	2506	2008	2825	6927	2901
5394	1843	1960	1511	1753	3849	1619
105376736	24	31	30	29	71	17
2475	2602	2513	1815	2382	4926	2167
100873935	16	16	15	24	40	18
10218	0	0	1	0	1	1
29914	500	531	411	776	1602	666
105376737	0	0	0	0	0	0
105376739	0	0	0	0	0	0
105376740	0	0	1	1	0	0
57540	13	6	8	20	37	23
112268221	1	2	1	1	6	1
101929181	2	0	1	1	0	2
26232	825	613	527	481	1008	672
93611	268	286	233	356	696	378
26270	394	335	295	324	716	431
10459	1135	863	768	880	1947	1048
374946	4	7	7	0	8	8
57085	1404	1228	1005	1080	2478	1163
284498	144	138	112	123	305	140
102724659	1	0	0	0	2	3
4524	812	795	598	781	1712	803
1185	306	276	220	210	462	219
100379251	46	38	25	27	48	24
4878	4	0	1	2	5	2
4879	0	0	0	0	1	0
26829	0	0	0	0	1	0
90231	1503	1298	1064	1246	2686	1358
5351	3769	3065	2296	2515	5181	2891
9927	3661	4378	3037	3774	8047	3480
60672	397	334	287	352	753	324
102466982	0	0	0	0	0	0
943	0	1	0	0	6	1
102465836	0	0	0	0	0	0
7133	6	5	13	5	10	14
100616438	0	0	0	0	0	0
107984917	0	0	0	0	0	0
55187	2325	2367	1694	2159	4173	1927
677885	6	3	4	5	10	3
105376744	1	0	2	1	1	1
9249	391	373	229	205	405	228
102466722	0	1	0	0	0	0
343066	0	0	0	0	0	0
126767	0	0	0	0	0	0
93190	0	0	0	0	2	0
390999	0	0	0	1	3	2
65121	0	0	0	0	0	0
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	179	169	122	155	294	170
65122	0	0	0	0	0	0
400735	0	0	0	0	1	0
343071	0	0	0	0	1	0
441871	0	1	0	0	1	0
440561	0	0	0	0	0	0
101929983	0	0	0	0	0	0
649330	0	0	0	1	1	1
441873	0	0	0	0	0	0
649324	0	0	0	0	2	0
440563	96	89	59	73	152	97
645354	0	0	0	0	2	0
645359	0	0	0	0	0	0
101060301	0	0	1	0	3	0
343070	0	0	0	0	0	0
400736	0	0	0	0	0	0
391003	0	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	1	0	0	1	0
645382	0	0	0	0	0	0
653619	0	0	0	0	0	0
729528	0	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	0	0
126755	0	0	0	0	0	0
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	0	1	0	0	2	2
107984919	0	0	0	0	0	0
105378612	0	0	0	0	0	0
105376756	0	0	0	0	0	0
7799	992	1183	855	1017	2308	964
23254	131	159	92	148	329	173
107985467	0	0	0	0	0	0
107985468	0	0	0	0	0	0
105376762	2	0	1	5	13	9
105376759	0	0	0	0	0	0
107985469	2	0	0	0	1	1
200197	2	2	0	2	7	1
55092	70	43	35	72	126	57
727684	0	0	0	0	0	0
114827	12	1	2	1	10	2
101927417	0	0	2	1	1	1
101927441	0	2	1	2	2	1
79180	981	855	670	935	2114	1092
11330	0	0	0	0	1	0
63036	0	0	0	0	0	0
105376767	0	0	1	0	0	0
51032	0	0	0	1	0	0
842	216	171	155	193	349	148
23341	562	755	519	551	1157	519
107397391	0	0	0	2	0	0
79814	149	124	118	137	309	164
84301	1605	1805	1288	1786	3454	1552
6248	253	318	212	291	621	278
23207	1300	1317	977	1089	2105	1129
284723	3	5	4	10	6	3
110806303	0	0	0	0	1	0
388595	0	0	0	0	0	0
54751	383	248	217	192	471	312
440567	551	588	489	557	1155	592
729614	109	120	86	89	203	97
23013	1006	1009	815	913	1852	896
7709	560	505	376	520	1045	507
149563	173	269	187	124	269	165
27129	3	0	1	1	2	2
1187	4	2	3	0	3	4
1188	9	2	3	1	7	3
348487	25	8	10	10	19	16
1969	157	145	97	143	230	152
101927479	4	3	2	2	2	1
128272	1422	1114	981	980	1875	920
101927546	114	84	54	63	159	92
79363	160	180	108	134	309	140
54455	954	836	662	818	1607	887
26099	2614	2421	1863	2459	5531	2768
374955	1374	1213	905	1320	2818	1409
55707	1163	1076	937	939	2028	1043
107984921	2	1	1	4	6	2
114819	17	7	10	18	13	17
26871	1	2	1	3	5	1
107985757	0	0	0	0	0	0
100132147	0	0	1	0	1	1
107985758	0	0	0	0	0	0
7195	0	0	0	0	0	0
55672	774	1001	771	901	1857	828
105376794	176	169	117	135	283	132
84809	112	92	79	86	171	98
11209	11	9	6	4	13	7
107985736	4	4	3	2	11	4
26869	0	3	0	3	4	1
107985759	0	0	0	0	0	0
284729	14	14	11	9	24	12
100189045	0	0	0	0	0	0
6060	1	2	0	1	4	1
11223	11	15	6	8	21	8
100500876	0	0	0	0	0	0
100189298	0	0	0	0	0	0
112267871	1	0	2	1	5	1
7193	0	0	0	0	0	0
100189183	0	0	0	0	0	0
105376805	21	10	11	15	18	17
791226	0	0	0	0	0	0
26870	1	4	0	1	3	1
9696	226	196	181	137	282	209
4237	90	55	45	49	57	54
105376806	9	4	5	3	10	6
23400	2076	1842	1436	1874	4035	1907
6390	2393	2358	1898	2262	4564	2361
11240	583	471	307	368	871	350
105376808	0	0	0	0	0	0
400743	0	0	0	0	0	0
29943	7	4	5	5	22	9
51702	2402	1854	1399	1757	4063	2106
100616188	1	1	0	1	1	0
23569	0	1	3	1	5	4
353238	0	0	1	0	0	0
55920	7062	8444	6206	6813	13881	6536
55160	631	589	422	514	1179	566
107984028	0	0	0	0	0	0
81569	14	10	5	18	30	13
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	0	0	0	0	0	0
105376814	0	1	0	0	0	0
127707	883	1350	863	707	1386	605
5081	0	0	0	0	0	0
80834	0	0	0	0	2	0
8659	2370	2668	1995	2324	4754	2345
100616120	0	0	0	0	0	0
100302276	0	0	0	0	0	0
126917	506	531	336	283	608	272
105376815	1	0	1	0	3	0
23352	2050	1853	1349	1751	3200	1582
101927895	60	74	55	59	128	53
23065	2695	3013	2024	2768	5445	2414
51154	1666	1626	1343	1897	4274	1871
246181	84	70	60	64	176	92
22977	161	108	115	95	224	146
100506730	140	124	90	141	282	97
8574	2700	2119	1879	2142	4793	2286
54896	417	421	366	520	1213	611
832	6789	5703	4683	5661	12208	5593
105376819	0	0	0	0	0	0
105376818	0	0	0	0	0	0
105376817	0	0	0	0	0	0
105378614	0	0	0	2	0	0
440574	1227	1192	903	1271	2769	1290
100532736	2524	1639	1579	1861	4506	2293
644068	402	394	314	347	818	381
4681	2516	1627	1560	1844	4472	2273
3362	0	1	0	2	1	0
255104	745	787	493	660	1224	609
54546	0	0	0	0	0	0
105376823	0	0	1	0	1	0
23252	557	799	536	626	1243	548
30814	0	0	0	0	0	0
5320	0	0	0	0	0	0
5322	0	0	0	0	0	0
26279	0	0	0	0	0	0
64600	1	0	0	0	0	0
391013	0	0	0	0	0	0
127733	28	15	7	15	18	10
101928017	1	2	1	0	0	0
105376825	0	0	0	0	0	2
105376826	0	0	0	0	0	0
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	0	0	0	0	0	0
339505	0	0	0	0	0	0
55450	1709	1745	1375	993	2502	1027
79594	911	1106	753	975	1897	948
163933	0	0	0	0	0	0
978	7	0	6	2	6	3
65018	505	554	398	444	840	460
102464833	3	3	4	1	4	2
100861548	620	660	468	597	1104	536
1650	7832	7527	6052	7389	14241	7404
57576	2	1	1	2	9	3
400745	0	1	0	0	3	0
112268222	772	774	632	641	1349	586
50809	3425	3774	2860	3039	6364	2923
8672	1817	1643	1293	1712	3499	1716
105376830	0	0	0	1	1	0
105376829	0	4	0	0	1	0
100302155	0	0	0	0	0	0
1889	2860	2763	1984	2624	4472	2542
100506801	3	0	2	1	0	0
105376832	0	0	0	0	0	0
84224	466	473	321	372	921	416
249	7	4	0	2	12	7
105376834	0	0	0	0	0	0
5909	140	140	107	117	234	122
84196	1078	1342	975	1176	2276	1042
401944	50	37	27	38	42	33
3339	384	306	187	319	406	281
23436	0	0	0	0	0	0
10136	0	0	0	0	0	0
101928043	1	1	1	0	2	4
29092	191	115	104	152	313	178
112268223	6	9	5	3	14	7
998	5715	5304	4206	4638	9560	4410
54361	115	100	84	113	160	143
105376845	3	11	7	9	19	7
105376850	0	0	0	1	2	0
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	0	0	0	0	0	0
9923	1470	1626	962	2374	4216	1982
2046	10	8	5	13	18	9
102466615	0	0	0	0	0	0
712	1	0	0	1	2	1
714	0	0	0	0	0	0
713	0	0	0	0	0	0
2048	32	33	22	24	26	21
100616391	0	0	0	0	0	0
100422914	1	1	1	0	1	1
646262	0	0	0	0	0	0
729059	0	0	0	1	1	1
23028	3138	2876	2363	2950	6270	2998
100422866	0	0	0	0	0	0
7798	979	950	671	1050	2049	1035
3352	7	13	7	1	15	6
100996511	10	7	13	19	33	9
10236	4951	4782	3566	6338	12877	5870
80818	535	531	375	492	944	447
148898	9	11	10	12	16	11
6920	1017	896	742	927	1760	872
55616	1684	1969	1349	1424	2782	1199
1870	934	1159	803	971	1923	916
101928163	6	17	9	8	18	14
105376859	22	24	34	34	57	34
3399	694	1079	677	855	1604	787
107984928	0	0	0	0	0	0
259283	0	0	0	0	0	0
6135	11363	11223	9028	10824	23908	11635
6924	1812	1942	1470	1941	4201	1916
100506963	140	121	101	132	296	117
57095	913	1090	779	1032	2080	1015
105376860	78	87	68	70	137	75
11313	2020	2032	1660	1666	3504	1660
2582	1385	1216	1003	1198	2537	1169
3155	799	724	502	656	1267	691
105376861	1	1	0	0	1	1
2517	520	493	346	463	838	458
1269	0	0	1	0	4	1
107984929	0	0	0	0	0	0
100616492	0	0	0	0	0	0
55629	2128	2124	1760	1978	3892	1970
10772	2651	3035	2169	2967	5958	2742
105378615	0	0	0	0	0	0
105376863	0	2	3	7	4	3
107984931	0	0	0	0	0	3
127294	3	3	5	1	15	6
107985737	0	0	0	0	0	0
105376864	1	0	0	4	3	1
58985	69	48	42	42	72	39
163702	182	124	101	147	279	153
284632	0	0	0	0	0	2
105376871	2	1	0	0	3	0
57822	155	248	160	157	221	102
90529	332	296	237	239	496	269
57185	2384	3033	2177	2334	4195	1951
100750325	5	3	1	1	9	4
11123	811	786	617	926	1692	813
100506985	35	29	22	37	53	24
400746	56	47	33	57	117	81
10250	2189	2762	1735	2620	4844	2486
25932	3210	3485	2300	3249	6185	3186
105376876	0	0	0	0	0	0
864	0	0	0	2	0	0
102465437	0	0	0	0	0	0
107984932	0	0	0	0	0	0
105376878	0	0	0	0	0	0
100616365	0	0	0	0	0	0
105376879	0	0	0	0	0	0
25949	653	724	556	555	1197	560
57035	227	293	229	272	616	296
105376882	0	0	0	0	0	2
6007	2	1	2	5	4	1
23585	984	995	811	921	1899	879
6006	460	497	400	469	960	436
55219	720	784	540	744	1548	718
26119	1149	1034	839	1072	2221	1063
57134	149	177	132	151	306	163
57190	2818	2665	2058	2595	5468	2437
56181	569	505	378	562	1086	521
646471	73	55	26	57	104	39
79000	344	424	293	432	831	426
164091	456	334	285	358	705	342
3925	9957	9841	7651	9051	17593	9155
100500808	0	0	0	1	1	0
105376885	0	0	0	0	0	0
5051	854	796	581	977	2020	964
101928216	2	7	5	1	3	4
2134	31	59	33	29	46	35
7780	0	1	1	0	0	1
105376910	0	0	0	0	0	0
84676	2	1	0	0	0	0
149420	391	508	270	333	721	327
105376886	0	0	0	0	0	0
79927	7	4	2	0	1	2
110806296	0	0	0	0	0	0
51042	481	460	388	445	1100	603
10256	574	595	403	491	956	434
378807	0	0	0	0	1	0
101928303	0	1	0	0	1	0
64793	882	827	586	832	1875	872
83442	1207	1246	936	1082	2149	1083
91544	257	225	163	218	482	208
1043	0	0	2	0	0	2
55057	842	902	647	570	1283	560
257101	0	0	0	0	0	0
79727	2136	2060	1698	2403	5492	2646
79947	1159	1232	905	1100	2285	1008
101928324	0	3	4	3	4	9
3151	4616	4646	3736	3880	8860	4169
6195	1575	1396	1094	1249	2477	1255
100302190	0	0	0	0	0	0
105376888	0	0	1	0	0	0
101928728	20	17	7	27	66	17
8289	847	888	660	776	1600	740
55650	717	531	421	634	1354	641
84243	812	730	518	718	1452	699
2810	3265	2782	2205	2535	5302	2643
54707	834	758	589	799	1640	790
63906	499	518	340	466	937	493
10726	3164	2833	2110	3273	7548	3362
8431	3	0	0	0	2	3
126695	538	493	436	442	945	507
388610	45	70	63	40	130	70
115572	1205	1627	1139	1202	2358	990
101928391	2	0	1	0	2	0
6548	1180	1481	961	1040	1933	844
102723760	0	0	0	0	0	0
105376890	0	0	0	0	0	0
23038	1518	1284	1040	1376	2928	1336
84065	1174	1234	1026	1135	2518	1082
644961	105	100	62	99	236	102
84958	825	724	561	548	1172	639
9064	387	343	232	327	740	260
8547	0	1	0	0	1	0
388611	40	19	18	14	54	25
2827	13	1	14	1	10	13
10163	3547	2999	2136	3174	6358	3085
105376892	0	0	0	0	0	0
27245	780	619	443	558	1109	626
2268	0	1	0	0	3	0
111216282	1	0	0	0	0	0
2537	1136	511	713	733	2069	1493
199870	173	210	143	160	381	184
23673	971	943	720	799	1658	789
5511	1655	1786	1359	1586	3397	1656
677774	0	0	0	0	0	0
9473	16	10	1	14	18	23
6118	1449	1693	1221	1470	2958	1546
27293	1050	1041	724	957	2109	1016
55113	190	213	161	175	333	180
2140	540	537	375	464	1088	549
5724	36	13	8	11	31	12
22826	3058	3071	2370	2798	5755	2829
93974	2972	3010	2523	3285	6692	3241
83667	974	943	618	966	1915	1037
54797	512	398	365	378	747	384
65979	1435	1420	1126	1544	3223	1423
1104	2037	1964	1442	2469	5571	2602
8420	291	260	211	318	669	269
6080	13	31	12	23	57	20
26768	15	10	12	9	47	22
54952	632	621	565	624	1205	556
85028	104	111	78	114	221	101
692212	6	8	3	9	10	9
677838	4	2	4	3	8	3
677825	3	3	1	4	9	3
692073	2	4	5	1	6	1
115273	2	0	2	2	6	3
6883	513	476	328	422	993	517
105378616	5	4	4	3	15	8
26824	0	1	0	1	0	1
10691	474	478	358	387	841	387
51441	2453	2366	1861	2373	4828	2282
4985	49	28	35	10	70	46
2035	976	1028	771	918	1837	816
399474	45	54	33	40	89	36
6429	1642	1438	1095	1204	2193	1149
51102	310	278	220	293	602	248
10076	773	770	525	570	1204	563
101928460	0	0	0	0	0	0
107984933	2	0	0	0	0	0
107984934	0	0	0	0	0	0
101929406	0	0	0	0	0	0
105378617	0	0	0	0	0	0
105378618	0	0	0	0	0	0
4146	2	6	1	1	4	4
100129196	13	12	10	15	19	26
7805	6	6	5	9	15	11
100616164	0	0	0	0	0	0
105378620	2	0	0	0	0	0
105378621	0	0	0	0	0	0
105378622	1	1	5	2	2	2
400748	0	0	0	0	2	0
9672	412	331	230	274	550	295
9698	2771	2649	1846	2481	5004	2324
692234	0	2	1	1	1	3
692235	0	2	1	1	1	3
692200	0	0	0	0	0	0
107984935	1	0	0	3	0	0
79570	353	201	179	400	873	431
9410	1186	1132	823	1112	2455	1165
51538	596	520	388	753	1613	827
2170	3	6	4	10	24	5
105378623	0	0	0	0	0	0
107985470	0	0	0	0	0	1
347735	6348	5837	4625	5296	11355	5379
105378625	0	0	0	0	2	0
105379772	0	1	0	1	0	0
149086	0	0	0	0	0	0
284551	0	0	0	0	0	0
105378626	10	7	7	10	16	4
64129	669	573	413	369	764	526
3061	14	13	11	14	25	19
553115	1644	1779	1329	1652	3445	1647
107985471	0	4	0	0	2	1
105378628	1	0	0	0	1	1
1307	21	7	13	8	29	22
101929444	14	3	4	3	9	4
576	1566	1181	976	1329	2720	1232
100423028	0	0	0	0	0	0
90853	555	363	283	662	1130	719
8073	13952	12744	10157	14117	27817	13084
10657	7192	6787	5288	6533	13542	6218
55116	282	214	188	247	589	268
100847018	0	0	0	0	0	0
23633	2151	2327	1799	2582	5007	2410
200081	2574	2842	2190	2564	5744	2474
79140	166	147	97	102	230	124
56063	119	130	128	123	229	118
55721	227	259	183	241	509	259
149069	7	9	5	7	7	7
8668	5395	4938	3839	5575	12159	5483
339483	27	21	13	14	36	26
84734	7	3	2	5	5	2
3932	24	11	27	20	28	18
3065	3671	3814	2957	3422	7381	3405
65108	3292	2256	2029	2510	5575	2874
105378629	2	2	0	0	1	0
81629	40	50	39	30	48	36
100128071	10	10	6	5	5	0
55108	1738	1729	1440	1497	3066	1608
728116	0	0	0	0	2	1
653121	269	240	229	304	542	253
102723870	3	4	2	0	7	8
339487	359	381	309	365	744	386
5928	3961	3860	2867	3803	7578	3564
81493	738	717	509	674	1354	637
57648	9391	9412	7203	7876	16341	7598
8565	2912	3182	2139	3597	6736	3250
64766	942	1041	789	966	1804	849
252995	22	21	9	11	31	17
105378631	0	0	0	0	0	0
3208	67	76	48	66	128	54
113452	1473	1562	1255	1394	3061	1561
105378632	0	0	0	0	0	0
127544	438	402	336	444	976	418
204	4195	4103	3211	4084	8693	4158
105378635	0	0	0	0	0	0
113451	11	8	12	8	21	9
112268224	0	0	0	1	0	0
55223	352	298	205	404	745	379
149076	235	123	106	295	620	272
127550	0	0	0	0	0	0
1912	1028	959	735	939	1829	939
100500853	10	15	13	10	18	17
101929464	0	0	0	1	1	1
7579	98	103	83	94	224	116
114784	9	4	6	7	9	12
105378638	0	0	0	0	0	0
127540	0	0	0	0	0	0
402779	0	0	0	0	1	0
84970	0	0	0	0	0	0
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	0
105378641	0	0	0	0	0	0
693137	0	0	0	0	0	0
105378642	0	0	0	1	1	1
2709	51	72	59	44	114	61
127534	0	1	0	0	0	0
2707	26	23	16	34	64	44
2701	0	0	0	0	0	0
113444	835	832	678	774	1560	855
58512	9	0	1	3	7	4
653160	2	4	6	1	7	1
100506144	97	106	69	82	156	86
9204	395	360	284	350	706	384
79830	619	600	508	620	1158	530
105378644	0	1	0	1	0	2
6421	7211	8842	6332	8844	18411	8103
9202	1730	1956	1421	1606	3288	1480
100861513	35	42	28	25	58	36
79932	2367	2406	1824	2037	4067	2066
23154	1313	1350	1062	1256	2851	1295
339488	29	42	21	37	71	41
105378645	3	0	2	3	2	3
5690	3673	3302	2539	3626	7786	3492
105378646	0	0	0	0	0	0
127703	491	496	372	443	896	401
63967	775	1131	726	1037	2113	925
192670	338	397	265	238	519	231
26523	1144	1051	839	1260	2908	1256
192669	470	431	338	533	1004	492
105378647	0	0	0	0	0	0
27285	2	0	1	0	0	2
54936	1066	929	769	930	1949	963
1296	3	3	0	5	2	4
27095	1097	1174	904	1095	2285	1112
55700	2371	2003	1592	1581	3648	1821
9967	3907	4134	2992	3609	7125	3093
79729	10	7	9	15	32	6
55194	7	0	7	2	4	2
83931	1259	1173	889	1047	2271	1183
84967	452	437	360	440	914	499
127700	126	135	130	107	238	129
109616970	0	0	0	0	0	0
107984940	0	0	0	0	0	0
64960	1716	1681	1286	1566	3345	1617
1441	2	0	1	0	1	1
