GeneID	perturbed	perturbed	control	control
8510	13	14	18	19
984	332	399	412	420
728661	220	185	237	253
8511	0	1	3	1
728642	296	265	312	298
9906	110	117	183	170
112268218	33	25	30	38
65220	115	105	130	117
2782	1077	905	1187	1159
105378949	2	1	0	1
163688	0	0	1	1
339456	5	5	6	14
85452	3	3	3	3
107984872	0	0	2	0
105378589	1	0	0	0
2563	1	2	5	3
105378590	0	0	0	0
105378591	0	0	0	0
5590	66	44	55	53
100506504	1	1	0	2
199990	133	95	139	113
112268219	5	2	8	5
105378593	0	0	0	0
6497	194	145	231	246
79906	3	1	6	10
100129534	6	2	5	2
11079	281	290	381	416
5192	66	48	68	84
9651	0	0	0	3
55229	0	1	17	10
388585	0	1	0	0
115110	14	11	23	19
8764	30	34	40	47
100996583	0	0	0	0
127281	168	122	170	179
79258	1	1	1	1
105378597	9	5	4	4
100287898	5	2	4	12
105378603	0	0	0	0
105378602	0	0	0	0
105378601	0	0	0	0
112268220	0	0	0	0
107985732	0	0	0	0
105378600	0	0	0	0
105378598	0	0	0	1
107984904	0	0	0	0
105378599	0	0	0	0
140625	0	0	0	0
440556	2	1	3	2
63976	18	12	30	37
100422968	0	0	0	0
105378606	0	0	0	0
107984909	0	0	0	2
105378605	0	0	1	0
105378604	49	23	57	69
27237	22	16	11	42
1953	125	87	139	115
105378608	0	0	0	1
693135	0	0	0	0
105378607	0	0	0	0
127262	274	173	171	184
49856	87	69	112	103
7161	26	14	26	26
105378610	4	3	4	3
105378609	0	0	0	0
57212	16	7	16	14
148870	0	0	0	0
388588	14	10	14	18
57470	430	347	419	421
9731	263	257	282	273
1677	92	55	64	75
107984910	1	4	1	1
339448	109	69	114	105
100133612	0	0	0	0
728716	0	0	0	0
105376672	0	0	0	0
105376673	0	0	0	1
284661	0	0	0	0
105376674	0	0	0	0
105376679	0	0	0	0
107985376	0	0	0	0
55966	0	0	0	0
105376680	1	1	3	3
102724429	0	0	0	0
105376681	0	0	0	0
105376682	0	0	0	0
107984911	0	0	0	0
105376686	0	0	0	0
100616421	0	0	0	0
261734	19	21	22	34
8514	57	33	49	44
26038	0	3	1	2
105376687	0	0	0	1
6146	3691	3052	3114	3173
107985733	5	4	5	4
102724450	2	1	0	1
388591	55	37	57	56
23463	249	167	273	306
148645	2	4	12	3
390992	0	0	0	0
387509	122	82	120	133
11332	321	208	267	255
54626	6	3	7	6
83715	27	18	23	27
100422975	0	0	0	0
8718	11	9	6	11
57449	33	21	42	46
79707	295	251	323	325
80835	0	0	0	0
107984912	0	0	0	0
3104	18	9	10	9
9903	222	212	237	185
107984913	1	0	4	7
148479	129	106	151	158
90326	105	78	103	101
55735	113	66	77	85
100505887	0	0	0	0
110841581	5	14	13	11
23261	302	222	363	338
105376692	0	0	0	0
102725193	0	0	0	0
101928836	2	0	4	0
105376691	0	0	0	0
105376689	17	16	4	13
9341	266	194	266	258
8863	59	40	56	52
10911	0	0	2	2
3604	9	15	16	8
11315	1296	1022	1285	1157
54206	103	62	83	83
107984915	0	0	0	0
102724539	2	3	1	2
105376695	0	0	0	0
50651	3	1	3	0
473	801	642	839	984
102724552	0	0	2	0
106632271	0	0	0	0
2023	9379	6399	7119	7416
102465436	0	1	2	2
100505975	2	5	4	4
112268261	1	1	0	2
765	0	0	0	0
155184	0	0	0	0
6518	0	0	0	0
80045	45	46	73	100
106614088	17	16	33	39
407040	0	0	0	0
102724571	5	4	9	10
9563	88	66	114	127
80176	24	22	31	42
100506022	0	0	0	0
84275	74	56	102	87
199953	42	39	56	51
107985734	15	20	29	19
105376712	0	0	0	0
5293	104	92	108	123
644997	0	0	0	0
101929074	34	41	62	38
22883	313	292	353	406
56998	59	52	48	62
105376717	0	1	1	2
84328	218	196	199	167
64802	29	17	37	28
113391335	0	0	0	0
100847055	0	1	1	0
116362	28	28	35	43
10277	342	301	329	335
23095	383	329	362	356
105376725	1	5	2	2
5226	327	267	303	325
100526739	72	57	81	80
378708	113	94	125	125
1325	8	6	7	16
1676	706	585	547	666
5195	56	42	58	42
54897	118	85	131	126
105376733	0	0	0	0
105376735	2	1	1	1
148345	0	1	1	0
23435	959	850	916	885
10747	0	1	1	3
6723	483	378	401	422
5394	440	342	373	330
105376736	9	3	8	4
2475	261	176	206	231
100873935	0	0	0	0
10218	0	0	0	1
29914	109	75	103	110
105376737	0	0	0	0
105376739	0	0	0	0
105376740	0	0	0	0
57540	4	0	1	3
112268221	0	0	0	0
101929181	0	0	0	1
26232	55	42	86	102
93611	35	28	60	48
26270	4	0	1	6
10459	217	112	204	240
374946	14	13	18	26
57085	70	52	61	76
284498	0	0	1	0
102724659	0	0	0	1
4524	81	78	96	92
1185	34	40	58	43
100379251	7	2	7	4
4878	2	0	2	1
4879	6	0	5	5
26829	0	1	1	2
90231	165	123	199	245
5351	249	217	265	278
9927	472	315	473	470
60672	49	30	21	35
102466982	0	0	0	0
943	3	6	7	4
102465836	0	0	0	0
7133	842	687	904	1027
100616438	0	0	0	0
107984917	0	1	2	3
55187	136	123	182	167
677885	1	0	0	1
105376744	0	0	0	0
9249	223	158	201	189
102466722	0	0	0	0
343066	0	0	0	0
126767	0	0	0	0
93190	0	0	0	0
390999	0	0	0	0
65121	0	0	0	0
105376745	0	0	0	0
440560	0	0	0	1
343069	1	1	2	1
65122	0	0	0	0
400735	0	0	0	0
343071	0	0	0	0
441871	0	0	0	0
440561	0	0	0	0
101929983	0	0	0	0
649330	0	0	0	0
441873	0	0	0	0
649324	0	0	0	0
440563	1	0	0	0
645354	0	0	0	0
645359	0	0	0	0
101060301	0	0	0	0
343070	0	0	0	0
400736	0	0	0	0
391003	0	0	0	0
343068	0	0	0	0
391002	0	0	0	0
645382	0	0	0	0
653619	0	0	0	0
729528	0	0	0	0
645414	0	0	0	0
391004	0	0	0	0
645425	0	0	0	0
126755	0	0	0	0
102724856	0	0	0	0
107984918	0	0	0	0
10630	0	0	0	0
107984919	1	1	0	0
105378612	0	0	0	0
105376756	0	0	0	0
7799	223	220	246	251
23254	61	60	77	103
107985467	0	0	3	0
107985468	0	0	0	0
105376762	1	0	1	1
105376759	0	0	1	0
107985469	0	0	1	0
200197	2	3	7	4
55092	266	203	243	229
727684	2	1	0	1
114827	45	35	30	46
101927417	40	31	34	36
101927441	3	0	1	1
79180	302	230	301	331
11330	0	1	1	0
63036	0	0	0	0
105376767	0	0	0	0
51032	1	0	0	0
842	36	30	39	54
23341	126	106	127	125
107397391	5	2	5	3
79814	42	34	28	43
84301	239	172	171	146
6248	5	8	6	9
23207	143	105	135	136
284723	1	1	0	3
110806303	1	0	0	0
388595	0	0	0	0
54751	11	12	26	11
440567	23	16	29	21
729614	118	72	107	111
23013	472	507	518	464
7709	81	71	92	85
149563	0	0	0	1
27129	0	0	0	0
1187	1	0	1	1
1188	0	0	1	0
348487	1	4	2	2
1969	183	117	326	361
101927479	82	50	48	79
128272	33	31	44	32
101927546	1	0	0	0
79363	0	1	1	2
54455	37	26	56	55
26099	133	132	144	163
374955	83	70	99	102
55707	97	64	116	125
107984921	5	3	6	6
114819	5	4	6	9
26871	5	4	4	5
107985757	0	0	0	0
100132147	0	0	0	0
107985758	0	0	0	0
7195	0	0	0	0
55672	55	47	77	87
105376794	35	37	30	39
84809	19	17	21	25
11209	4	5	8	5
107985736	2	0	1	1
26869	5	5	3	2
107985759	0	1	0	0
284729	0	0	0	0
100189045	0	0	1	0
6060	7	5	4	5
11223	4	9	7	3
100500876	0	0	0	0
100189298	0	0	0	0
112267871	0	0	0	1
7193	0	0	0	0
100189183	0	0	0	0
105376805	13	11	9	14
791226	0	0	0	0
26870	7	5	4	5
9696	39	26	46	47
4237	7	7	9	13
105376806	0	3	0	0
23400	29	15	26	39
6390	272	202	354	290
11240	1	0	5	3
105376808	0	0	0	0
400743	1	0	0	1
29943	794	591	555	666
51702	248	208	232	272
100616188	0	1	0	0
23569	1	0	0	0
353238	0	0	0	0
55920	826	682	1056	1167
55160	36	11	22	36
107984028	0	0	0	0
81569	1	2	3	0
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	15	10	21	27
105376814	0	0	0	0
127707	20	16	25	21
5081	0	0	0	0
80834	0	0	0	0
8659	76	60	81	108
100616120	0	0	0	0
100302276	0	0	0	0
126917	74	48	71	60
105376815	0	0	0	0
23352	353	368	480	480
101927895	5	2	4	3
23065	159	130	182	172
51154	701	551	522	534
246181	6	7	3	8
22977	2	2	2	0
100506730	11	10	27	21
8574	285	189	263	317
54896	57	61	59	79
832	718	625	776	732
105376819	0	0	0	0
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	0	0	1
440574	479	411	522	522
100532736	155	96	144	165
644068	378	366	682	749
4681	128	76	93	116
3362	2	0	2	1
255104	38	35	43	51
54546	0	0	0	0
105376823	4	1	5	5
23252	84	71	113	95
30814	0	0	0	0
5320	0	0	0	0
5322	0	0	1	1
26279	0	0	0	0
64600	0	0	0	0
391013	0	0	0	2
127733	173	130	139	124
101928017	80	66	98	84
105376825	13	15	15	8
105376826	0	0	0	0
105376827	0	0	0	0
105376828	0	0	0	0
127731	0	0	0	0
339505	0	0	0	0
55450	156	126	144	149
79594	66	51	76	74
163933	9	8	9	11
978	102	90	104	102
65018	96	101	105	117
102464833	0	0	0	0
100861548	143	143	173	196
1650	206	137	197	202
57576	3	2	3	2
400745	33	20	14	20
112268222	200	160	250	250
50809	922	763	990	931
8672	1105	996	1065	1052
105376830	4	1	3	3
105376829	3	1	5	1
100302155	0	0	0	0
1889	580	412	470	572
100506801	0	0	0	0
105376832	0	0	0	0
84224	24	15	34	30
249	0	1	3	0
105376834	0	0	0	0
5909	13	8	14	13
84196	594	491	513	516
401944	27	17	29	36
3339	27	22	34	39
23436	0	0	0	0
10136	0	0	0	0
101928043	0	0	0	0
29092	7	3	5	5
112268223	2	2	1	3
998	655	552	672	722
54361	1	3	1	3
105376845	0	0	1	0
105376850	0	3	0	1
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	191	185	230	184
2046	0	1	1	1
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	129	133	105	121
100616391	0	0	0	0
100422914	0	0	0	0
646262	0	0	0	0
729059	0	0	0	0
23028	289	260	263	252
100422866	0	0	0	0
7798	445	457	402	396
3352	0	0	0	0
100996511	6	9	6	10
10236	1710	1365	1578	1460
80818	12	7	14	14
148898	10	4	27	24
6920	34	32	42	42
55616	8	4	8	10
1870	38	22	30	57
101928163	0	0	0	0
105376859	0	0	0	0
3399	6	2	8	9
107984928	0	0	0	0
259283	0	0	0	0
6135	5258	4596	4734	4452
6924	413	369	318	323
100506963	6	13	7	11
57095	96	108	91	89
105376860	0	0	0	0
11313	88	53	177	213
2582	261	200	289	309
3155	54	34	80	85
105376861	0	2	1	0
2517	697	579	750	711
1269	0	0	0	0
107984929	0	0	0	0
100616492	0	0	0	0
55629	415	373	622	559
10772	1691	1526	1968	1890
105378615	0	0	0	0
105376863	69	63	144	169
107984931	0	0	0	0
127294	11	5	6	9
107985737	0	1	2	2
105376864	0	0	0	0
58985	4	4	8	8
163702	16	16	19	23
284632	0	0	0	0
105376871	0	0	0	0
57822	0	1	0	0
90529	5	3	3	8
57185	124	90	102	160
100750325	3	0	1	5
11123	157	151	198	172
100506985	3	2	1	1
400746	8	7	16	4
10250	2152	2019	2213	2314
25932	332	281	392	323
105376876	0	0	0	0
864	268	223	312	324
102465437	0	0	0	0
107984932	9	6	22	8
105376878	0	0	2	2
100616365	0	0	0	0
105376879	0	0	1	0
25949	587	474	515	491
57035	594	495	717	658
105376882	0	0	0	0
6007	1	3	3	0
23585	160	153	255	222
6006	155	147	242	207
55219	278	239	240	264
26119	159	127	150	179
57134	8	5	7	16
57190	54	50	56	51
56181	39	38	31	33
646471	1	2	5	2
79000	53	42	47	63
164091	14	10	13	7
3925	2842	2274	2631	2559
100500808	1	1	6	2
105376885	0	0	0	1
5051	62	59	70	47
101928216	0	1	2	0
2134	2	0	2	0
7780	1	1	2	0
105376910	0	0	0	0
84676	0	0	0	0
149420	15	27	45	32
105376886	0	1	0	0
79927	3	2	3	7
110806296	0	0	0	0
51042	164	92	136	141
10256	38	17	32	32
378807	0	0	0	0
101928303	6	9	11	2
64793	124	103	123	141
83442	618	437	529	519
91544	6	7	4	5
1043	31	25	11	13
55057	26	20	26	23
257101	0	0	0	0
79727	0	2	0	1
79947	107	97	93	87
101928324	1	1	4	4
3151	1087	834	1135	1102
6195	93	71	102	96
100302190	0	0	0	0
105376888	0	0	1	0
101928728	6	5	6	7
8289	360	280	387	336
55650	20	24	22	20
84243	50	36	64	64
2810	707	596	445	467
54707	128	61	120	94
63906	11	10	11	20
10726	423	312	326	386
8431	0	0	0	0
126695	7	8	3	12
388610	75	68	78	72
115572	47	18	39	52
101928391	0	0	0	0
6548	80	48	80	77
102723760	0	0	0	0
105376890	0	0	0	0
23038	58	66	62	100
84065	55	42	53	47
644961	13	10	13	14
84958	22	16	18	19
9064	46	22	36	28
8547	0	0	0	0
388611	0	2	1	3
2827	9	9	14	12
10163	666	513	691	775
105376892	0	6	5	2
27245	87	62	83	114
2268	3	0	1	0
111216282	0	1	0	0
2537	184	166	205	245
199870	87	44	73	82
23673	163	125	99	110
5511	225	175	183	194
677774	17	13	16	21
9473	13	13	10	8
6118	245	164	243	231
27293	29	23	30	33
55113	25	17	29	38
2140	192	145	162	148
5724	3	1	2	0
22826	1995	1556	1787	1636
93974	1420	1038	1324	1278
83667	82	56	61	66
54797	20	27	37	46
65979	624	534	630	642
1104	359	305	394	374
8420	428	371	584	555
6080	10	6	4	6
26768	7	9	9	3
54952	71	41	65	75
85028	177	157	160	154
692212	4	0	3	2
677838	9	8	7	8
677825	20	25	21	26
692073	6	0	1	1
115273	98	80	75	78
6883	91	84	85	104
105378616	2	2	2	1
26824	1	2	2	1
10691	159	127	167	173
51441	555	446	504	499
4985	1	1	3	2
2035	180	176	211	223
399474	42	29	51	65
6429	568	440	565	550
51102	68	53	46	66
10076	72	43	54	46
101928460	0	0	0	2
107984933	0	0	0	0
107984934	1	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	2	1	3	1
100129196	17	9	18	15
7805	10	11	23	15
100616164	0	0	0	0
105378620	0	0	1	0
105378621	0	0	0	0
105378622	0	7	2	0
400748	0	0	0	0
9672	175	139	147	151
9698	500	529	660	699
692234	1	0	0	0
692235	1	0	0	0
692200	0	0	0	0
107984935	3	10	7	2
79570	5	7	9	14
9410	26	25	53	61
51538	283	227	297	275
2170	172	131	109	112
105378623	0	0	0	0
107985470	0	0	0	0
347735	853	667	896	1043
105378625	2	1	0	0
105379772	1	7	6	0
149086	3	0	0	1
284551	1	0	1	1
105378626	16	6	15	10
64129	1543	1214	1272	1417
3061	0	0	0	0
553115	215	149	168	171
107985471	0	0	1	0
105378628	0	1	1	1
1307	49	42	55	65
101929444	0	0	0	0
576	2	2	6	6
100423028	0	0	0	0
90853	2	2	1	0
8073	1636	1434	1751	1799
10657	1601	1397	1819	1674
55116	89	83	100	100
100847018	0	0	0	0
23633	643	607	720	714
200081	424	339	344	362
79140	23	15	19	24
56063	27	16	22	25
55721	26	17	12	9
149069	0	1	2	6
8668	420	409	411	378
339483	6	6	5	4
84734	3	1	2	1
3932	9	6	5	6
3065	504	449	550	656
65108	88	65	56	83
105378629	0	0	0	0
81629	15	13	36	26
100128071	3	10	7	14
55108	65	53	152	134
728116	0	0	2	3
653121	98	71	80	86
102723870	1	0	0	0
339487	127	129	164	133
5928	440	387	548	509
81493	136	113	203	186
57648	15	21	86	76
8565	391	285	336	313
64766	113	65	120	139
252995	1	1	3	6
105378631	0	0	0	0
3208	2	1	6	9
113452	21	6	18	30
105378632	0	0	0	0
127544	10	14	11	12
204	763	573	586	590
105378635	0	0	0	0
113451	3	12	9	11
112268224	0	0	0	2
55223	21	13	20	44
149076	90	66	85	85
127550	0	0	0	0
1912	401	314	348	345
100500853	0	1	1	1
101929464	1	5	1	2
7579	17	4	8	13
114784	0	1	2	1
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	3	1	3	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	0	0	0	0
2709	1	0	0	0
127534	2	0	0	1
2707	142	94	101	93
2701	0	0	0	0
113444	110	119	126	118
58512	0	0	2	1
653160	2	1	3	7
100506144	101	90	144	135
9204	76	67	89	98
79830	128	81	137	120
105378644	0	1	0	0
6421	3531	3050	3027	2847
9202	278	219	282	272
100861513	38	25	39	32
79932	242	193	228	243
23154	54	44	21	37
339488	3	5	5	3
105378645	0	0	5	0
5690	682	494	659	682
105378646	0	0	0	0
127703	29	40	43	71
63967	636	553	658	554
192670	59	33	42	55
26523	167	147	154	152
192669	110	96	131	131
105378647	0	0	0	0
27285	0	0	0	0
54936	112	93	95	95
1296	7	3	6	7
27095	513	395	534	513
55700	103	131	351	358
9967	1355	1120	1176	1128
79729	21	19	35	38
55194	13	14	15	13
83931	199	127	176	165
84967	99	66	100	127
127700	6	8	16	13
109616970	0	0	1	0
107984940	1	1	0	4
64960	386	305	391	383
1441	0	0	0	0
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	0	0
100422898	0	0	0	0
107984942	0	0	0	0
728431	0	1	5	1
80149	46	45	41	39
102465438	0	0	0	0
64769	217	156	226	251
100847010	0	0	0	0
105378649	3	4	6	4
79753	66	61	76	67
7802	61	69	64	79
29889	962	813	614	587
284654	0	0	0	0
54955	155	113	113	100
55143	536	474	577	578
284656	6	4	10	12
105378650	0	0	0	0
149175	56	25	35	44
79693	97	93	139	124
127687	175	142	211	172
4520	142	124	161	168
3633	53	36	51	48
105378651	0	0	0	0
10946	703	631	606	633
2275	52	50	50	61
51118	877	730	790	690
5453	4	1	10	7
107985103	1	0	0	1
105378653	1	2	0	1
100500801	0	0	0	0
105378655	0	0	0	0
105378654	0	0	0	0
339442	0	0	0	0
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	0	0	0
64121	473	320	414	478
100527950	72	54	62	60
26292	70	53	58	59
105378663	1	0	1	0
81025	2	0	3	1
54933	3	4	2	1
105378662	5	6	5	8
79647	223	203	272	283
4725	692	550	576	602
23499	1918	1850	2106	1975
643314	147	144	142	129
105378950	0	0	0	0
353500	18	25	44	33
192217	7	5	5	13
728448	6	5	3	3
8761	1705	1542	1520	1656
101929516	3	9	9	8
677834	0	0	0	0
26508	6	10	12	17
84618	0	0	0	0
51440	3	8	13	13
10450	154	132	161	162
656	55	57	95	76
64064	9	7	10	5
105378666	0	0	0	0
101929536	5	3	7	3
105378951	1	0	2	1
107985740	1	1	6	4
105378665	0	1	2	2
105378667	0	0	0	0
54802	164	117	151	173
4610	32	12	44	44
105378668	1	1	0	1
84879	71	48	82	77
105378669	1	1	2	3
10487	631	522	648	652
5538	799	661	854	819
105378671	1	0	0	1
6018	448	346	397	391
127391	0	0	0	0
10269	243	207	285	257
1298	1	1	1	0
107984945	0	0	0	0
64744	134	97	123	124
65243	11	4	10	10
339559	7	10	25	7
105378672	3	11	8	8
64789	19	22	28	25
127396	19	14	13	15
105378673	0	0	0	0
9783	18	14	17	28
105378675	0	0	0	1
105378674	0	0	1	0
100130557	30	15	22	19
4802	92	51	126	135
407034	0	0	0	0
407031	0	0	0	0
9132	3	4	4	4
105378676	0	0	0	0
163732	19	15	8	21
1503	208	177	214	212
100507178	2	2	4	3
200172	2	2	1	1
22955	56	48	76	57
100132074	16	14	30	26
101929901	1	0	2	2
105378678	43	44	74	56
1907	7	10	15	12
59269	134	85	150	133
2981	0	0	0	0
2980	0	0	0	0
22887	96	77	115	125
284716	74	66	61	73
84217	1	0	0	1
728621	8	5	9	14
79717	232	247	270	244
10465	238	185	259	223
4904	10696	8151	9100	8588
149461	0	0	0	1
64175	101	69	78	92
79078	36	29	49	60
105378683	0	0	0	0
100129924	2	1	1	2
107984946	0	0	0	0
374969	109	84	147	149
114625	20	23	29	38
51058	6	13	10	7
339539	0	0	0	0
6513	3533	2892	4369	4410
440584	17	21	30	24
440585	4	8	17	10
10969	1195	1031	1023	939
102465439	0	0	0	0
149465	4	0	0	2
105378685	1	0	2	1
128218	2	2	2	3
149466	0	0	1	1
7075	1	0	0	0
4352	4	4	7	4
105378687	1	1	6	3
991	470	369	408	475
64834	63	47	80	90
102466723	0	0	0	0
112268225	2	2	4	8
112950	150	117	115	114
107984947	10	6	6	6
23334	55	46	51	57
100873952	0	1	1	0
102465440	0	0	0	0
81888	45	35	42	50
5792	233	178	253	274
9682	166	162	170	202
100132774	38	40	30	43
6487	7	9	12	8
101929592	0	0	0	0
102464830	0	0	0	0
9048	11	2	16	25
105378688	5	4	4	4
101929609	6	0	1	2
9670	27	20	45	36
1802	172	112	143	159
533	696	470	542	492
8704	196	126	148	189
149473	15	20	30	30
6536	8	17	22	25
107984948	3	2	9	3
128209	0	0	0	0
105378952	0	0	0	0
55929	58	53	65	64
79033	35	26	33	29
100874278	0	0	0	0
106635545	0	0	0	0
55182	256	189	243	259
107984951	0	0	1	0
100847089	0	0	0	0
107984950	6	5	6	7
79639	19	17	24	22
109623472	0	0	0	0
339541	1	2	2	0
105378690	1	0	0	2
26828	6	7	11	13
26830	0	0	0	2
11004	431	321	422	392
109623476	0	0	0	0
6202	10789	9250	10396	9848
26811	3	4	4	2
94161	6	3	1	2
94162	5	13	14	8
94163	0	1	0	2
266675	9	9	2	8
1263	28	21	24	25
343521	10	8	13	11
149478	0	0	0	0
107984952	12	6	7	15
8643	6	2	4	7
8891	109	103	110	98
79654	68	72	68	69
7389	234	166	187	181
57643	17	9	17	14
105378691	1	1	3	1
400752	1	1	3	1
84842	62	41	60	58
4595	22	13	25	27
114034	74	65	71	62
10420	42	26	40	42
126661	5	5	6	2
25974	1536	1149	1373	1440
5052	1654	1207	1513	1503
10327	142	120	183	162
4678	1545	1387	1449	1425
149483	2	4	3	2
60313	191	165	205	218
728963	7	3	6	3
51249	107	82	158	162
3652	32	50	49	38
105378693	10	4	14	9
23139	121	93	161	145
105378694	1	0	1	1
110117499	29	30	29	25
8503	31	30	29	26
101929626	0	1	2	1
10103	24	18	25	33
110117498	0	0	0	0
55624	65	53	87	85
541468	8	2	8	7
8438	77	96	135	116
10489	61	65	117	105
7388	995	780	985	930
387338	46	57	65	59
2166	6	8	17	11
729041	0	1	1	1
101929651	0	0	0	0
127343	4	3	6	3
105378696	0	0	0	0
100507423	0	0	1	0
148930	0	0	0	0
8569	105	70	96	117
148932	10	15	3	11
105378697	0	0	1	0
64756	91	77	86	77
374973	0	0	0	0
100130197	6	6	4	5
9813	666	502	603	638
105378698	0	1	2	2
105378699	0	0	0	0
1580	0	0	0	0
163720	0	0	0	0
1579	0	0	0	0
260293	0	0	0	2
199974	0	0	0	0
284541	0	0	0	0
105378701	1	0	5	2
100874253	0	1	0	0
10158	0	0	0	0
6886	1	0	0	1
6491	171	153	265	231
51727	246	220	275	277
102724077	0	1	2	1
2301	0	0	0	0
84793	0	0	0	2
2306	11	6	6	8
107984953	0	0	0	0
388630	4	1	4	2
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	0	0
54558	4	10	8	17
84871	0	1	0	0
79656	0	0	2	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	2	2	4	4
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	3	0	5	3
105378714	0	0	0	1
11124	305	297	327	366
105378715	12	12	18	7
112268262	2	1	2	1
1031	55	63	67	95
100616189	0	0	0	0
102466656	0	0	0	0
284546	0	0	0	0
105378716	1	0	1	0
26994	126	137	174	140
22996	13	15	9	17
105378717	0	1	0	0
102724097	0	0	0	0
2060	163	154	162	121
105378720	0	1	1	1
441884	0	0	0	0
105378719	2	1	0	0
114883	323	265	360	359
4898	691	621	642	621
105378721	2	7	11	17
100313892	0	0	1	0
5865	416	337	301	293
51060	338	264	381	422
112970	29	17	25	29
104355143	0	0	1	0
91408	337	271	347	400
107984956	0	0	0	0
9372	179	148	145	110
200014	43	31	67	76
4998	61	65	75	91
84950	298	305	283	265
23318	348	307	336	328
105378723	5	5	6	6
2882	30	27	35	32
348378	0	1	0	0
65260	208	199	174	149
79699	153	149	186	210
440590	0	0	0	1
55268	60	54	67	79
6342	212	177	228	247
127435	0	0	0	0
6512	0	0	0	0
105378724	0	0	0	0
1376	85	83	91	97
54987	83	80	94	94
4116	277	250	339	415
100507564	80	66	74	76
7804	620	554	621	611
105378728	33	34	43	24
105378726	23	4	13	12
105378732	19	16	14	8
105378731	4	4	4	2
105378730	25	14	16	15
107984957	0	0	0	0
163742	0	0	0	0
105378733	0	0	0	0
63948	0	0	0	0
148979	0	1	1	3
55706	232	230	221	249
54432	62	68	67	69
1733	0	0	1	0
51668	431	374	445	432
115353	270	233	231	246
388633	0	1	0	0
9528	303	268	485	456
127428	66	55	80	65
100616315	0	0	0	0
200008	0	0	0	0
606495	58	51	50	57
51253	421	345	399	427
23648	54	37	75	84
619518	1	2	3	5
105378735	0	0	0	0
105378734	0	0	0	0
26027	17	20	10	14
338094	0	2	2	0
100527960	65	48	52	59
374977	0	0	0	0
7268	68	49	55	60
25973	21	17	33	30
55001	4	5	3	9
163747	1	0	0	3
1718	2181	1279	1501	1474
107984958	12	9	11	12
107985760	0	0	0	0
105378736	0	0	0	0
199964	2	1	2	1
7809	0	0	0	0
255738	91	76	123	139
23358	134	147	146	122
100507634	0	2	1	4
