GeneID	control	control	perturbed	perturbed
693135	0	0	0	0
105378607	0	0	0	0
127262	2382	2189	2463	1888
49856	890	879	801	665
7161	170	171	142	101
105378610	1	0	0	0
105378609	0	0	0	0
57212	2	5	4	6
148870	5	3	3	1
388588	106	68	30	46
57470	2000	1737	1783	1441
9731	1718	1565	1973	1257
1677	206	197	177	134
107984910	7	16	14	5
339448	639	547	778	602
100133612	2	3	3	2
728716	0	0	0	0
105376672	0	0	0	0
105376673	0	0	0	0
284661	1	0	0	0
105376674	0	0	0	0
105376679	0	0	0	0
107985376	0	0	0	0
55966	12	1	6	4
105376680	1	0	0	0
102724429	0	0	0	0
105376681	0	0	0	0
105376682	0	0	0	0
107984911	0	0	0	0
105376686	0	0	0	0
100616421	0	0	0	0
261734	558	483	432	329
8514	260	242	254	135
26038	54	48	89	35
105376687	0	0	0	0
6146	13986	12263	10824	8497
107985733	5	4	9	0
102724450	14	15	7	11
388591	103	97	115	58
23463	3236	2883	3522	2555
148645	13	19	16	13
390992	0	0	0	0
387509	134	133	110	63
11332	2941	2939	2804	2081
54626	13	28	20	7
83715	675	626	516	392
100422975	0	0	0	0
8718	61	53	82	49
57449	320	292	315	230
79707	665	622	739	487
80835	1	1	1	0
107984912	0	0	0	0
3104	440	442	426	337
9903	1288	1200	1093	837
107984913	6	3	6	1
148479	1278	1071	1076	723
90326	909	883	871	656
55735	1935	1718	2338	1474
100505887	0	0	0	0
110841581	3	6	3	8
23261	825	774	919	681
105376692	0	0	0	0
102725193	0	0	0	0
101928836	0	2	3	1
105376691	0	0	0	0
105376689	20	23	39	22
9341	2070	1993	2618	1774
8863	1289	898	1181	885
10911	1	0	0	0
3604	0	2	1	0
11315	7239	7183	6920	5231
54206	1601	1453	2276	1852
107984915	0	0	0	0
102724539	3	1	1	1
105376695	0	0	0	0
50651	9	9	5	2
473	3726	3166	3724	2512
102724552	1	1	1	2
106632271	1	0	0	0
2023	94353	73022	53621	49314
102465436	0	3	0	0
100505975	24	34	18	12
112268261	33	32	32	24
765	0	0	0	0
155184	0	0	0	0
6518	0	0	2	0
80045	736	674	756	498
106614088	124	148	205	116
407040	1	0	0	0
102724571	60	101	72	45
9563	2422	2082	2287	1617
80176	185	119	131	131
100506022	18	16	20	9
84275	651	576	789	561
199953	632	545	493	409
107985734	10	13	7	11
105376712	0	0	0	0
5293	183	200	147	139
644997	0	0	0	0
101929074	6	7	7	2
22883	14404	12520	15066	9339
56998	1837	1852	1629	1187
105376717	61	47	25	37
84328	1328	1106	1551	1270
64802	398	404	506	320
113391335	0	0	0	1
100847055	0	0	0	0
116362	2	3	8	1
10277	2245	2129	2616	1638
23095	2934	2370	4085	2195
105376725	0	0	2	1
5226	11664	10650	11554	7826
100526739	213	183	265	171
378708	282	212	389	243
1325	11	7	10	7
1676	2949	2669	2689	1841
5195	857	721	847	596
54897	1029	898	827	543
105376733	0	0	0	0
105376735	0	0	0	0
148345	0	1	0	2
23435	4981	4612	5692	3943
10747	12	14	28	20
6723	3013	2745	2503	2299
5394	1773	1553	2148	1333
105376736	28	39	29	17
2475	4790	4063	5275	3252
100873935	38	35	38	28
10218	0	0	0	0
29914	1230	1034	1048	799
105376737	0	0	0	0
105376739	0	0	0	0
105376740	1	0	0	0
57540	100	84	137	63
112268221	6	3	7	3
101929181	0	0	3	1
26232	5	1	2	2
93611	439	369	355	301
26270	1137	1057	1387	1016
10459	1193	1125	1221	932
374946	13	6	19	10
57085	633	608	554	404
284498	181	152	197	145
102724659	0	0	0	0
4524	1187	1137	1388	974
1185	485	497	634	431
100379251	85	73	118	62
4878	13	12	16	9
4879	0	0	1	0
26829	1	0	2	0
90231	1973	1803	1546	1230
5351	6926	6289	5435	4028
9927	4000	3634	4752	3250
60672	615	456	367	399
102466982	0	0	0	0
943	0	0	0	0
102465836	0	0	0	0
7133	1	4	5	0
100616438	0	0	0	0
107984917	0	0	0	0
55187	4324	3595	5167	2916
677885	4	3	6	2
105376744	3	3	2	2
9249	284	212	211	263
102466722	0	0	0	0
343066	0	0	0	0
126767	0	0	0	0
93190	6	8	3	2
390999	0	0	0	0
65121	0	0	0	0
105376745	0	0	0	0
440560	0	0	0	0
343069	373	324	637	342
65122	0	0	0	0
400735	0	0	0	0
343071	0	0	0	0
441871	0	0	0	0
440561	0	0	0	0
101929983	0	0	0	0
649330	1	2	1	1
441873	0	1	0	0
649324	0	0	0	0
440563	217	188	388	195
645354	0	0	0	0
645359	0	1	0	0
101060301	1	0	1	2
343070	0	0	0	0
400736	0	0	0	0
391003	0	0	0	0
343068	0	0	0	0
391002	0	0	0	0
645382	0	0	0	0
653619	0	0	0	0
729528	0	0	0	0
645414	0	0	0	0
391004	0	0	0	0
645425	0	0	0	0
126755	0	0	0	0
102724856	0	0	0	0
107984918	0	0	0	0
10630	1	6	0	2
107984919	0	0	0	0
105378612	0	0	0	0
105376756	0	0	0	0
7799	848	747	1039	655
23254	341	317	331	199
107985467	0	1	0	1
107985468	0	0	0	0
105376762	1	0	0	0
105376759	0	0	0	0
107985469	3	0	2	0
200197	27	28	27	19
55092	334	297	340	256
727684	0	1	0	1
114827	3	5	8	6
101927417	0	1	2	1
101927441	4	5	6	2
79180	1236	1100	1019	818
11330	0	0	0	0
63036	0	0	1	0
105376767	3	1	0	0
51032	1	1	4	0
842	740	701	744	555
23341	1385	1260	1442	1057
107397391	1	0	0	0
79814	650	635	745	497
84301	4625	3707	6163	3893
6248	928	690	1196	657
23207	3326	2846	3010	2316
284723	13	17	8	3
110806303	1	1	1	0
388595	0	0	0	0
54751	92	81	60	49
440567	1937	1806	1470	1177
729614	407	368	298	222
23013	5520	4638	6926	3652
7709	1222	1133	1056	782
149563	34	47	19	18
27129	4	9	10	4
1187	6	7	8	3
1188	1	2	2	0
348487	14	15	13	9
1969	241	260	274	133
101927479	5	9	8	4
128272	1189	1105	657	476
101927546	86	92	116	65
79363	368	308	182	167
54455	2169	1835	2274	1682
26099	6532	5871	6283	4326
374955	2617	2492	2644	1878
55707	1704	1558	1758	1238
107984921	24	14	27	5
114819	77	64	78	45
26871	11	10	7	7
107985757	0	0	0	0
100132147	0	1	0	0
107985758	0	0	0	0
7195	0	0	0	0
55672	1676	1474	1826	1145
105376794	338	297	325	257
84809	330	261	258	234
11209	93	78	80	60
107985736	12	13	12	10
26869	12	12	8	6
107985759	0	0	0	0
284729	12	13	12	7
100189045	0	0	0	0
6060	13	11	6	6
11223	81	51	71	43
100500876	0	0	0	0
100189298	0	0	0	0
112267871	0	0	1	0
7193	0	0	0	0
100189183	0	0	0	0
105376805	14	16	19	16
791226	0	0	0	0
26870	12	10	6	9
9696	455	391	404	350
4237	3	1	6	4
105376806	1	0	0	0
23400	2609	2238	2037	1624
6390	5022	4573	5282	3573
11240	50	44	59	38
105376808	0	0	0	0
400743	0	0	0	0
29943	0	4	0	2
51702	7	2	0	1
100616188	0	0	0	0
23569	5	1	0	1
353238	5	6	1	6
55920	13335	12201	15098	11642
55160	1579	1422	1334	961
107984028	0	0	0	0
81569	36	20	37	27
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	0	0	0	0
105376814	1	0	1	1
127707	58	64	57	28
5081	3	6	4	2
80834	0	0	0	0
8659	7060	7042	6057	3461
100616120	0	0	0	0
100302276	0	0	0	0
126917	1853	1604	1521	1046
105376815	5	1	2	2
23352	12319	11108	14407	8371
101927895	132	115	108	78
23065	4520	3961	5214	3246
51154	2266	1992	2102	1584
246181	99	86	78	79
22977	71	47	46	48
100506730	151	124	162	81
8574	4243	3750	3416	2591
54896	1190	1092	1048	809
832	9535	9460	8161	5486
105376819	0	0	0	0
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	0	0	0
440574	1767	1533	1660	1266
100532736	238	193	207	172
644068	1204	1035	501	606
4681	171	149	157	123
3362	13	9	12	11
255104	1615	1502	1462	1063
54546	0	0	0	0
105376823	0	0	0	0
23252	657	573	933	656
30814	1	0	0	0
5320	0	0	0	0
5322	1	0	0	0
26279	0	0	0	0
64600	0	2	0	0
391013	0	0	0	0
127733	0	1	0	0
101928017	0	0	0	0
105376825	0	0	0	0
105376826	0	0	1	1
105376827	0	0	0	0
105376828	0	0	0	0
127731	0	0	1	0
339505	0	0	0	0
55450	2368	2288	2506	1809
79594	1817	1626	1673	1235
163933	0	0	0	0
978	7	8	4	8
65018	1922	1848	1658	1137
102464833	2	3	0	3
100861548	2195	2096	1753	1318
1650	33177	31239	28258	19985
57576	16	9	3	12
400745	24	26	46	19
112268222	1121	1006	1583	1233
50809	7032	6077	8953	5870
8672	9281	8293	12129	7275
105376830	0	0	0	3
105376829	0	2	1	1
100302155	0	0	0	0
1889	9998	8872	12062	7047
100506801	4	0	3	0
105376832	0	0	0	0
84224	1359	1252	1473	926
249	61	43	25	14
105376834	0	0	1	0
5909	9275	8136	5981	4475
84196	2331	2098	2938	1860
401944	78	89	67	56
3339	1127	1107	1087	528
23436	1	1	0	0
10136	0	0	0	0
101928043	4	3	5	2
29092	348	339	362	253
112268223	2	4	5	7
998	7032	6244	8213	5666
54361	38	32	32	14
105376845	11	3	3	6
105376850	0	0	0	0
107985377	3	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	1894	1595	2064	1289
2046	0	2	1	2
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	716	675	595	375
100616391	0	0	0	0
100422914	6	6	5	4
646262	0	0	0	0
729059	0	1	3	2
23028	5876	5352	6811	4332
100422866	0	0	0	0
7798	1937	1536	2083	1124
3352	15	17	45	23
100996511	26	25	39	50
10236	6057	5412	10165	6553
80818	1084	930	1167	711
148898	49	60	40	40
6920	3467	3302	3409	2504
55616	4404	4257	4214	2892
1870	553	508	851	458
101928163	4	1	3	2
105376859	16	16	18	13
3399	184	216	159	144
107984928	0	1	0	0
259283	0	0	0	0
6135	59030	54548	44551	32596
6924	4399	4191	5519	3649
100506963	416	346	411	308
57095	1284	1191	1335	1113
105376860	81	94	59	49
11313	1981	2030	1630	1095
2582	1057	933	919	577
3155	2788	2641	2799	2213
105376861	1	3	1	2
2517	3041	2792	3211	1990
1269	1	2	6	0
107984929	0	0	0	0
100616492	0	0	0	0
55629	3633	3386	4996	3321
10772	3749	3205	5112	3529
105378615	0	0	0	0
105376863	12	12	2	2
107984931	0	0	1	0
127294	0	0	1	1
107985737	0	0	0	0
105376864	0	0	1	0
58985	10	8	40	22
163702	160	142	150	103
284632	0	0	2	3
105376871	16	17	12	3
57822	371	522	446	208
90529	291	324	365	250
57185	2300	2061	2314	1376
100750325	3	4	2	3
11123	408	371	527	369
100506985	12	8	22	8
400746	15	15	12	6
10250	3964	3223	4711	3028
25932	8011	6470	13501	11013
105376876	0	0	0	0
864	1	2	1	0
102465437	0	0	0	0
107984932	0	0	0	0
105376878	0	0	0	0
100616365	0	0	0	0
105376879	0	0	0	0
25949	2494	2163	2521	1977
57035	1092	985	1420	857
105376882	0	0	0	0
6007	22	12	12	12
23585	3214	2935	3774	2897
6006	1462	1439	1886	1388
55219	2289	1974	2270	1618
26119	1634	1444	1585	1175
57134	237	246	233	111
57190	3662	3269	3897	2551
56181	2286	2143	2140	1492
646471	246	239	251	130
79000	636	512	750	507
164091	417	378	401	234
3925	4718	3911	7996	5377
100500808	0	0	0	1
105376885	0	0	0	0
5051	1206	1072	1308	819
101928216	2	1	2	1
2134	9	5	2	3
7780	0	1	0	1
105376910	0	0	0	0
84676	0	0	0	0
149420	838	653	845	682
105376886	0	0	0	0
79927	14	14	3	5
110806296	0	0	0	0
51042	1317	1163	745	848
10256	1126	1074	1231	821
378807	0	0	2	2
101928303	0	0	0	0
64793	1080	1019	1605	978
83442	2382	2456	2352	1832
91544	453	354	375	285
1043	0	0	1	0
55057	222	202	222	210
257101	0	0	0	0
79727	0	0	0	0
79947	2177	2020	2541	1780
101928324	9	7	10	10
3151	6603	5383	7740	6536
6195	3323	3272	3020	1934
100302190	0	0	0	0
105376888	0	1	0	4
101928728	62	34	52	36
8289	7139	6325	7995	5079
55650	1648	1541	1419	1053
84243	1462	1337	1550	1092
2810	2699	2556	2746	2028
54707	1286	1231	1159	895
63906	739	699	699	518
10726	4139	3885	4406	3385
8431	5	4	4	5
126695	1081	969	855	738
388610	289	252	281	189
115572	290	266	271	182
101928391	0	0	0	0
6548	5879	5791	6804	4703
102723760	0	0	0	0
105376890	0	0	0	0
23038	4387	4135	4808	3182
84065	2271	2021	1964	1606
644961	318	295	237	217
84958	2695	2192	1688	1568
9064	624	487	572	346
8547	7	8	3	1
388611	22	28	10	10
2827	18	22	41	29
10163	6641	5491	7023	4789
105376892	1	0	0	0
27245	774	616	455	336
2268	4	1	2	2
111216282	2	3	12	5
2537	14921	15483	55373	46174
199870	268	211	315	216
23673	1634	1501	1852	1480
5511	2542	2342	2724	2013
677774	0	0	1	0
9473	2	1	4	4
6118	1716	1370	2016	1373
27293	831	904	866	504
55113	401	405	373	278
2140	1584	1290	1539	976
5724	35	23	32	14
22826	5324	4906	6919	4301
93974	4523	4296	4408	3161
83667	5824	5060	6390	5103
54797	586	597	602	387
65979	2446	2176	3334	2046
1104	5110	4719	4605	3322
8420	3640	3363	3516	2502
6080	61	68	69	57
26768	60	62	55	60
54952	459	466	501	371
85028	1029	896	505	525
692212	10	6	12	4
677838	13	16	8	10
677825	10	14	25	15
692073	5	5	3	7
115273	3	6	14	6
6883	1551	1439	1613	1114
105378616	16	16	19	16
26824	1	1	1	1
10691	665	589	733	541
51441	3515	3299	4318	3241
4985	8	13	7	5
2035	4589	3769	5615	3384
399474	124	111	163	116
6429	2022	2062	2358	1651
51102	949	874	866	610
10076	4685	4342	4464	3040
101928460	1	0	0	0
107984933	0	0	0	0
107984934	0	0	1	0
101929406	0	1	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	29	29	20	18
100129196	168	175	83	95
7805	1	1	5	0
100616164	0	0	0	0
105378620	0	0	0	0
105378621	0	0	0	0
105378622	1	4	5	0
400748	2	0	1	0
9672	1897	1734	1639	1079
9698	3685	3166	4767	3002
692234	1	0	4	1
692235	1	0	4	1
692200	0	0	0	0
107984935	2	1	0	3
79570	251	216	278	148
9410	990	886	1116	738
51538	802	816	999	653
2170	12	13	15	9
105378623	1	1	0	0
107985470	0	0	0	0
347735	375	315	289	241
105378625	1	4	3	2
105379772	1	2	3	2
149086	0	0	0	0
284551	1	0	0	0
105378626	10	6	11	5
64129	51	40	28	24
3061	26	23	20	20
553115	3126	3001	2949	2249
107985471	5	1	1	2
105378628	0	2	0	3
1307	135	143	121	85
101929444	58	68	65	39
576	267	273	231	152
100423028	0	0	0	0
90853	54	46	55	29
8073	9198	8374	13088	9671
10657	9652	8113	9234	7585
55116	618	546	574	435
100847018	0	0	0	0
23633	4759	4476	5336	3474
200081	5147	4779	6013	4049
79140	53	66	47	25
56063	297	269	233	163
55721	356	341	361	243
149069	24	23	16	7
8668	10336	9737	8571	6028
339483	341	298	261	186
84734	21	20	22	18
3932	2	5	1	0
3065	8573	7901	8832	5935
65108	6549	6183	5178	3584
105378629	4	2	2	2
81629	44	35	62	43
100128071	13	12	8	9
55108	5804	5406	6786	4613
728116	15	9	15	15
653121	651	529	721	558
102723870	2	3	1	5
339487	902	931	1033	691
5928	8288	7477	8900	6410
81493	1078	1040	1376	1094
57648	11555	11052	10616	7139
8565	13033	11455	16702	11904
64766	1019	886	1180	792
252995	60	60	74	46
105378631	0	3	1	0
3208	139	141	125	94
113452	2420	2270	2212	1471
105378632	0	0	0	0
127544	1580	1353	1956	1314
204	6440	6169	6664	4563
105378635	0	0	1	0
113451	68	44	66	42
112268224	1	0	1	0
55223	597	552	562	421
149076	1214	1054	1145	836
127550	0	0	0	0
1912	2515	2375	2376	1695
100500853	25	15	17	14
101929464	4	2	6	3
7579	196	181	194	87
114784	6	12	6	1
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	2	4	2	6
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	1	5	3	3
2709	30	18	18	15
127534	6	1	0	3
2707	10	6	5	8
2701	0	0	0	2
113444	1377	1337	1313	993
58512	28	36	27	28
653160	38	42	23	21
100506144	666	673	777	608
9204	1005	781	1162	835
79830	675	543	980	755
105378644	0	2	0	0
6421	11288	10182	13623	9431
9202	4073	3495	5255	3232
100861513	77	60	92	50
79932	9412	8712	9998	6104
23154	2941	2868	2818	2050
339488	8	4	9	11
105378645	0	0	1	0
5690	4238	4245	5542	3750
105378646	0	0	0	0
127703	986	954	1158	806
63967	423	287	818	363
192670	1015	904	1311	838
26523	2981	2586	3025	1794
192669	816	798	1180	790
105378647	1	0	0	0
27285	2	1	1	0
54936	1277	1128	1003	915
1296	0	2	1	2
27095	2960	2801	2922	2170
55700	2110	1815	2062	1489
9967	10827	9293	13002	8371
79729	351	220	272	208
55194	217	133	96	86
83931	5202	4713	5416	4058
84967	1795	1670	1637	1295
127700	441	437	436	319
109616970	0	0	0	0
107984940	0	1	0	0
64960	3873	3632	3783	2895
1441	14	14	9	13
107984941	0	0	0	0
105378648	0	0	0	0
2899	361	313	435	221
100422898	0	0	0	0
107984942	3	5	5	4
728431	417	388	428	324
80149	875	905	2398	1433
102465438	2	3	4	1
64769	2679	2423	3450	2910
100847010	0	6	1	0
105378649	34	22	27	18
79753	861	737	1043	695
7802	20	18	14	17
29889	2831	2546	4095	2847
284654	0	0	2	0
54955	788	695	868	612
55143	789	662	1499	1003
284656	1147	946	1159	811
105378650	0	0	0	1
149175	3972	3492	4040	2942
79693	1088	980	998	827
127687	2858	2682	1570	1486
4520	1312	1127	1620	1030
3633	1043	954	1331	822
105378651	31	23	21	15
10946	4679	4181	5841	4107
2275	375	340	288	211
51118	1596	1503	2338	1556
5453	1	2	1	1
107985103	1	0	0	0
105378653	7	4	3	5
100500801	0	0	0	0
105378655	0	0	0	0
105378654	2	0	0	0
339442	0	0	0	0
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	0	0	0
64121	2556	2185	3548	2700
100527950	570	569	703	406
26292	557	554	688	396
105378663	10	12	10	12
81025	13	14	12	10
54933	57	60	63	46
105378662	12	21	13	12
79647	3250	2913	4260	3030
4725	4727	4630	4478	2915
23499	7042	5793	7890	4749
643314	412	354	358	184
105378950	4	0	0	0
353500	44	71	65	30
192217	1	1	3	1
728448	14	19	18	4
8761	7047	6524	6127	4909
101929516	540	520	482	347
677834	0	2	7	2
26508	155	136	103	94
84618	2	2	0	0
51440	7	11	6	5
10450	1962	1829	1711	1361
656	194	173	245	163
64064	4	3	4	2
105378666	0	0	1	0
101929536	2	5	5	6
105378951	8	5	9	9
107985740	5	2	0	1
105378665	2	1	1	2
105378667	1	0	0	0
54802	1059	938	1081	784
4610	128	120	125	115
105378668	5	3	8	6
84879	79	111	169	178
105378669	2	0	4	1
10487	8553	8148	9535	5864
5538	16062	15675	18454	11837
105378671	1	0	0	1
6018	1590	1363	1591	1167
127391	0	0	0	0
10269	2816	2435	3603	2792
1298	214	196	97	65
107984945	0	0	0	0
64744	3766	3196	3670	2184
65243	157	102	141	88
339559	231	247	283	175
105378672	39	37	44	21
64789	275	281	346	219
127396	51	41	67	50
105378673	0	0	0	0
9783	443	415	289	164
105378675	3	0	1	2
105378674	1	3	0	0
100130557	93	64	93	61
4802	2363	2065	2110	1770
407034	0	0	0	0
407031	0	0	0	0
9132	61	56	104	54
105378676	0	0	0	0
163732	65	59	43	47
1503	3214	2866	3446	1954
100507178	35	48	67	35
200172	17	27	19	7
22955	952	825	1549	990
100132074	179	167	170	117
101929901	0	0	1	0
105378678	15	15	14	10
1907	35	46	29	22
59269	1103	1042	1114	704
2981	0	0	0	0
2980	0	0	0	0
22887	3267	2874	3674	2474
284716	744	570	558	457
84217	84	73	79	67
728621	226	202	196	173
79717	2657	2449	2874	2135
10465	915	901	1189	824
4904	16209	14454	17994	12842
149461	0	0	0	0
64175	1142	1093	1156	860
79078	620	554	651	406
105378683	11	5	10	2
100129924	20	22	34	17
107984946	6	4	3	4
374969	441	408	396	309
114625	833	741	677	476
51058	558	501	490	384
339539	1	1	0	0
6513	8250	5556	5034	5365
440584	53	42	20	20
440585	10	11	25	10
10969	3565	3369	3345	2386
102465439	2	4	2	1
149465	25	23	18	8
105378685	32	28	37	19
128218	1724	1646	1184	1040
149466	1051	981	935	583
7075	1	0	2	2
4352	23	14	19	10
105378687	296	235	180	140
991	1260	918	1855	1425
64834	3956	3792	3231	2150
102466723	1	2	2	3
112268225	11	7	5	7
112950	2212	1999	2670	2035
107984947	92	94	110	88
23334	2110	1886	2367	1381
100873952	70	54	52	51
102465440	0	0	0	0
81888	255	257	274	202
5792	33942	29594	32390	19915
9682	5564	4826	6050	3871
100132774	192	158	206	140
6487	280	256	211	155
101929592	0	0	0	0
102464830	0	0	0	0
9048	36	46	20	27
105378688	18	18	25	16
101929609	197	176	169	118
9670	2153	1928	2317	1637
1802	2005	1848	1944	1554
533	6741	6636	5440	4916
8704	2967	2903	2420	1895
149473	616	566	443	360
6536	2144	1870	2334	1922
107984948	116	111	82	68
128209	0	0	1	1
105378952	1	0	0	0
55929	1096	1121	959	715
79033	3017	2955	3041	2363
100874278	9	17	15	9
106635545	0	0	0	0
55182	2427	2284	2471	2042
107984951	0	0	0	0
100847089	0	0	0	0
107984950	409	333	388	310
79639	266	246	192	187
109623472	1	0	0	0
339541	36	37	29	21
105378690	5	6	6	4
26828	0	1	0	0
26830	0	1	0	2
11004	1753	1344	3579	2399
109623476	1	1	0	1
6202	75463	66517	45619	39319
26811	6	5	1	2
94161	2	4	4	3
94162	18	28	24	19
94163	8	1	6	4
266675	40	26	33	25
1263	477	422	374	273
343521	19	20	20	15
149478	2	4	3	1
107984952	2	1	3	1
8643	12	1	3	4
8891	1369	1282	1314	996
79654	1691	1454	1345	971
7389	2616	2442	2218	1669
57643	833	703	1028	583
105378691	59	51	60	38
400752	59	51	60	38
84842	30	14	19	8
4595	974	862	851	631
114034	571	508	547	401
10420	2921	2411	2792	2055
126661	211	164	202	156
25974	7294	7222	7411	5127
5052	28456	28186	30015	20593
10327	6807	6440	6149	5022
4678	2422	2244	3057	1802
149483	38	29	43	19
60313	6096	5639	6910	4979
728963	17	8	5	4
51249	1684	1501	1653	1165
3652	653	522	778	545
105378693	0	0	0	0
23139	3217	2839	3564	2341
105378694	0	0	0	0
110117499	4565	4567	5552	3060
8503	5625	5473	6716	3642
101929626	25	14	19	15
10103	5865	5653	2836	1997
110117498	0	0	0	0
55624	5366	4947	5488	3632
541468	10	10	18	13
8438	340	309	632	410
10489	6619	5927	5933	4402
7388	7065	6666	5511	4436
387338	1743	1603	1900	1276
2166	1665	1500	1495	1090
729041	87	106	73	52
101929651	2	8	2	1
127343	53	39	57	26
105378696	0	0	0	0
100507423	34	26	33	19
148930	0	0	0	0
8569	908	752	1022	655
148932	534	517	621	406
105378697	0	0	4	0
64756	3030	2745	3743	2349
374973	9	3	6	2
100130197	129	103	144	83
9813	7088	6338	8167	5356
105378698	6	8	7	1
105378699	21	19	10	9
1580	221	270	195	145
163720	0	0	1	2
1579	0	1	0	1
260293	1	4	2	1
199974	1	1	1	0
284541	0	2	0	0
105378701	26	32	39	14
100874253	80	69	73	45
10158	0	1	0	0
6886	0	0	0	0
6491	941	773	1746	1071
51727	5857	5005	7401	6633
102724077	93	114	85	67
2301	2	0	1	2
84793	111	103	110	81
2306	75	68	43	40
107984953	1	0	0	0
388630	6	3	2	2
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	0	0
54558	52	44	60	36
84871	8	4	11	7
79656	14	6	5	8
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	1	0
1996	1	3	4	0
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	0	0	0	1
105378714	0	0	0	0
11124	3389	2911	3561	2450
105378715	1	2	2	3
112268262	1	0	0	0
1031	482	418	566	435
100616189	0	0	0	0
102466656	0	0	0	0
284546	0	0	0	0
105378716	1	3	1	1
