GeneID	control	control	perturbed	perturbed
728661	18077	18487	20718	21732
8511	8	12	22	26
728642	4852	4863	4643	5796
9906	5494	5322	5716	6124
112268218	1041	1116	1049	1187
65220	14303	14825	13915	15251
2782	60784	59223	58994	61099
105378949	114	147	97	124
163688	193	166	99	139
339456	3584	4492	3477	3951
85452	8	20	11	22
107984872	0	18	2	5
105378589	0	0	0	0
2563	6	5	13	7
105378590	7	10	12	14
105378591	10	8	7	13
5590	3286	3340	3663	3917
100506504	162	174	207	234
199990	5234	7163	6556	8218
112268219	1669	1887	1538	1939
105378593	27	24	7	17
6497	11288	13084	13623	15829
79906	1537	1498	1465	1756
100129534	468	440	445	556
11079	16088	16187	13656	16342
5192	7426	8424	5844	6414
9651	310	395	260	347
55229	3102	3029	3500	4022
388585	1	9	1	5
115110	97	88	93	93
8764	127	123	165	138
100996583	32	46	27	54
127281	9754	9977	10688	11414
79258	1043	1185	1244	1366
105378597	7	1	5	17
100287898	137	211	153	196
105378603	0	0	0	0
105378602	0	0	0	0
105378601	0	0	0	0
112268220	1	0	0	0
107985732	0	0	1	0
105378600	0	0	0	0
105378598	0	0	1	2
107984904	0	0	0	0
105378599	0	0	0	0
140625	0	0	0	0
440556	3	2	0	1
63976	65	69	117	95
100422968	0	0	0	0
105378606	0	2	3	1
107984909	1	7	6	7
105378605	0	5	1	1
105378604	5	12	8	12
27237	5161	5810	5986	7405
1953	342	416	345	478
105378608	34	31	12	14
693135	0	0	0	0
105378607	0	1	0	0
127262	9135	9549	8963	9068
49856	3825	3809	3624	3889
7161	165	150	165	177
105378610	45	49	30	37
105378609	0	1	0	0
57212	6270	6510	5925	7163
148870	198	214	86	93
388588	85	132	90	142
57470	10539	10843	13572	15166
9731	6580	6210	6764	7244
1677	3465	3322	3853	4404
107984910	34	40	32	45
339448	3762	3624	2658	2848
100133612	100	120	71	83
728716	0	0	0	0
105376672	0	0	0	2
105376673	0	4	1	0
284661	1	0	0	3
105376674	0	0	0	0
105376679	0	0	0	0
107985376	0	0	0	0
55966	2	1	0	1
105376680	0	0	0	0
102724429	0	0	0	0
105376681	0	0	0	0
105376682	0	0	0	0
107984911	0	0	0	0
105376686	0	0	0	0
100616421	3	2	0	6
261734	2809	3150	2607	3134
8514	2262	2298	2427	2695
26038	493	463	416	457
105376687	12	17	22	28
6146	20064	15778	16592	17159
107985733	47	20	25	29
102724450	0	0	0	0
388591	85	98	92	69
23463	18744	17473	15110	15913
148645	49	46	31	37
390992	0	0	0	0
387509	884	873	860	876
11332	6004	6315	7295	8580
54626	28	13	26	23
83715	179	193	204	234
100422975	0	0	0	0
8718	119	87	171	204
57449	564	608	914	1120
79707	5692	5037	5681	6354
80835	93	103	51	59
107984912	2	8	3	3
3104	3019	3274	3325	3911
9903	9745	10340	11454	11792
107984913	44	30	47	57
148479	3395	2810	3762	3779
90326	4412	4824	5040	5766
55735	10411	10467	11639	13090
100505887	0	0	0	0
110841581	83	81	85	63
23261	3296	3273	3222	3336
105376692	0	0	0	0
102725193	0	0	0	0
101928836	0	0	0	1
105376691	0	0	0	0
105376689	432	407	324	508
9341	10668	9785	5029	5457
8863	3865	3816	3741	4571
10911	12	17	4	10
3604	4	2	8	7
11315	31148	27785	30417	32280
54206	1731	1744	2504	2919
107984915	0	0	0	0
102724539	0	0	0	0
105376695	0	0	1	0
50651	2	0	0	3
473	4506	4662	6205	7442
102724552	24	17	28	35
106632271	0	0	0	0
2023	157025	143294	153117	156414
102465436	2	13	8	7
100505975	224	322	223	296
112268261	0	2	0	0
765	0	0	0	0
155184	32	14	13	5
6518	9	12	14	5
80045	3176	3085	2950	3228
106614088	973	1029	799	1060
407040	22	9	9	17
102724571	190	246	134	181
9563	8173	8543	8325	9424
80176	173	191	180	165
100506022	96	111	53	71
84275	6302	6255	5032	5293
199953	4619	5533	6943	8529
107985734	248	196	412	391
105376712	0	0	0	0
5293	15663	15023	21300	23733
644997	0	0	0	0
101929074	746	646	714	581
22883	31120	31068	39659	47068
56998	4334	3908	4198	3962
105376717	534	521	513	531
84328	8086	6585	5985	6371
64802	2624	2002	2096	2131
113391335	0	3	2	0
100847055	0	0	0	0
116362	9	0	3	5
10277	10044	9497	9127	9403
23095	21034	17201	22652	24373
105376725	11	7	5	10
5226	20023	18120	20705	22394
100526739	2140	1856	1509	1633
378708	2389	2021	1642	1734
1325	102	99	114	117
1676	11742	10925	9047	9703
5195	2434	2711	3226	3971
54897	5209	5618	6537	8128
105376733	0	0	0	0
105376735	0	0	0	0
148345	65	52	128	103
23435	16374	15211	14585	17469
10747	285	229	235	350
6723	16485	20341	21086	23918
5394	11195	10621	10671	11507
105376736	426	378	419	482
2475	8214	7458	12562	14871
100873935	145	135	210	239
10218	9	3	3	3
29914	4227	4107	4845	5357
105376737	0	0	0	0
105376739	0	0	0	0
105376740	0	0	0	0
57540	7	8	13	9
112268221	0	1	0	1
101929181	15	13	3	6
26232	694	662	835	845
93611	4308	4200	6121	6591
26270	631	752	748	724
10459	7348	7978	6465	6920
374946	178	131	87	78
57085	10709	12036	12314	12696
284498	1501	1546	1875	1953
102724659	3	2	2	1
4524	6215	6367	7574	8622
1185	3538	3551	3505	4117
100379251	453	424	433	543
4878	29	31	51	64
4879	0	0	1	0
26829	0	0	0	0
90231	10659	12635	10320	12405
5351	26354	24914	34055	40805
9927	31029	28987	35182	39798
60672	5024	5886	5913	7277
102466982	5	17	19	19
943	73	78	74	78
102465836	0	0	0	0
7133	37	10	27	17
100616438	0	0	0	0
107984917	0	0	0	1
55187	6228	4984	6286	7065
677885	32	32	34	56
105376744	0	2	0	5
9249	169	189	172	170
102466722	0	0	0	0
343066	0	0	0	0
126767	0	0	1	0
93190	33	27	19	21
390999	51	31	23	14
65121	8	9	2	5
105376745	0	0	0	0
440560	5	5	0	1
343069	0	0	0	0
65122	4	3	0	1
400735	1	0	0	1
343071	0	0	0	0
441871	18	8	6	10
440561	0	2	0	2
101929983	0	1	0	1
649330	0	0	0	3
441873	1	5	1	1
649324	32	42	10	14
440563	0	0	0	0
645354	30	38	10	14
645359	1	2	0	1
101060301	0	0	0	0
343070	0	3	1	1
400736	0	5	1	1
391003	0	0	0	0
343068	0	3	1	0
391002	11	9	8	8
645382	0	0	0	0
653619	3	0	0	2
729528	2	9	1	1
645414	0	0	0	1
391004	0	0	0	0
645425	1	2	0	2
126755	15	9	12	10
102724856	0	0	0	0
107984918	3	0	0	0
10630	10	6	4	5
107984919	0	0	0	0
105378612	0	0	0	0
105376756	0	0	0	0
7799	4589	4186	4738	5259
23254	664	630	638	712
107985467	1	0	4	0
107985468	0	1	0	1
105376762	0	1	0	0
105376759	0	0	1	0
107985469	0	2	0	0
200197	98	96	67	82
55092	669	651	562	583
727684	0	1	0	0
114827	18	17	10	12
101927417	13	16	6	11
101927441	1	7	4	2
79180	763	656	2267	2416
11330	0	0	5	0
63036	0	0	0	0
105376767	0	0	0	0
51032	3	3	3	2
842	1031	942	833	820
23341	2645	2084	2301	2673
107397391	0	0	0	0
79814	13	9	7	12
84301	4176	3228	4043	4060
6248	617	497	629	634
23207	1841	2150	1941	2337
284723	42	28	44	53
110806303	1	4	1	5
388595	1	0	0	0
54751	122	95	178	134
440567	1174	943	1096	1184
729614	303	296	313	333
23013	4778	3904	5225	6073
7709	1402	1423	1414	1539
149563	0	0	0	0
27129	212	181	205	261
1187	0	0	0	0
1188	2	0	2	1
348487	99	173	167	156
1969	803	904	1065	1309
101927479	39	40	44	49
128272	2775	2676	2995	3211
101927546	82	56	99	99
79363	391	395	251	259
54455	2081	1818	1916	2025
26099	7946	7667	7343	7888
374955	4503	4305	3985	4192
55707	1663	1601	1271	1316
107984921	38	40	20	28
114819	96	117	91	141
26871	12	41	19	43
107985757	0	0	0	0
100132147	0	1	0	1
107985758	0	0	0	1
7195	0	0	0	0
55672	2766	2570	2680	3145
105376794	560	533	406	554
84809	169	192	170	219
11209	325	354	282	457
107985736	3	3	5	4
26869	11	35	16	41
107985759	0	0	0	0
284729	3	8	15	15
100189045	0	0	0	0
6060	8	21	6	24
11223	45	61	53	81
100500876	0	0	0	0
100189298	0	0	0	0
112267871	3	0	3	3
7193	0	0	0	1
100189183	0	0	0	0
105376805	1	1	6	2
791226	0	0	0	0
26870	8	19	6	24
9696	794	1103	940	1213
4237	6	2	3	5
105376806	1	0	3	0
23400	4177	5149	5212	6325
6390	6785	6302	6239	6881
11240	311	266	202	189
105376808	0	0	0	0
400743	0	0	0	0
29943	12	10	2	0
51702	0	0	0	0
100616188	0	0	0	0
23569	3	0	1	0
353238	7	4	2	7
55920	11037	10790	8806	9255
55160	969	981	1286	1403
107984028	0	0	0	0
81569	71	76	17	18
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	1
84966	0	0	0	0
105376814	0	0	0	0
127707	5	19	8	2
5081	2	0	2	4
80834	0	0	0	0
8659	2123	2258	2081	2333
100616120	0	0	0	0
100302276	0	0	0	0
126917	534	515	823	843
105376815	4	0	2	3
23352	7443	6106	8936	10423
101927895	354	323	370	426
23065	7061	6525	7465	9268
51154	3082	3058	3034	3356
246181	152	189	192	230
22977	47	45	36	58
100506730	258	181	227	208
8574	2766	2796	2432	2692
54896	720	877	1009	1347
832	7976	7548	8687	9405
105376819	0	0	2	1
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	2	0	1
440574	2370	2220	2208	2203
100532736	807	685	683	693
644068	26	35	35	33
4681	19	9	19	13
3362	65	63	54	68
255104	2809	2729	2622	2751
54546	0	0	0	2
105376823	0	2	0	0
23252	1684	1453	2213	2648
30814	1	0	0	2
5320	1482	918	1744	1540
5322	3	3	0	0
26279	0	0	0	0
64600	12	3	9	17
391013	0	0	0	0
127733	5	6	2	6
101928017	5	0	0	0
105376825	5	0	3	2
105376826	16	9	11	11
105376827	0	0	0	1
105376828	1	0	0	1
127731	17	14	7	14
339505	5	0	1	0
55450	6283	5728	7510	8268
79594	1756	1785	2058	2301
163933	69	50	61	49
978	0	0	0	0
65018	1708	1665	1674	1878
102464833	9	9	6	12
100861548	1975	1902	1967	2248
1650	12421	12426	12763	14571
57576	25	20	28	22
400745	2	0	0	2
112268222	1487	1393	838	943
50809	7600	6819	4537	5174
8672	4526	4163	4411	4871
105376830	0	0	1	5
105376829	0	0	0	1
100302155	0	0	0	0
1889	2094	1984	2696	2867
100506801	0	1	1	4
105376832	0	0	0	0
84224	461	376	442	591
249	3	0	0	0
105376834	0	0	0	1
5909	692	617	774	856
84196	3372	2661	2830	3030
401944	80	49	99	112
3339	751	639	1056	1294
23436	0	1	0	0
10136	0	1	0	0
101928043	20	31	17	23
29092	838	656	651	633
112268223	44	46	57	40
998	10026	8835	9607	10077
54361	186	197	160	142
105376845	25	32	17	30
105376850	0	3	3	1
107985377	0	1	0	0
100616433	0	0	0	0
105376856	1	0	0	0
9923	2588	2246	2483	2832
2046	15	7	18	27
102466615	0	0	0	0
712	10	3	2	8
714	1	0	2	1
713	1	2	4	3
2048	665	602	665	618
100616391	0	0	0	0
100422914	13	22	20	24
646262	0	0	0	1
729059	8	4	3	4
23028	8879	7797	7131	7798
100422866	0	0	0	0
7798	1687	1429	1722	1760
3352	6	7	5	4
100996511	123	95	89	136
10236	16249	13118	14841	16414
80818	1315	1097	1035	999
148898	205	202	163	222
6920	72	83	91	94
55616	1785	1935	1256	1574
1870	2429	2190	1942	2108
101928163	57	60	58	59
105376859	109	107	87	110
3399	1541	3118	958	1846
107984928	0	1	2	0
259283	0	0	0	0
6135	16970	14671	14632	15676
6924	3852	3649	3297	3696
100506963	597	564	453	468
57095	2323	2195	1730	2039
105376860	229	215	144	165
11313	2476	2807	1858	1916
2582	3054	3123	3428	3539
3155	1886	1653	1224	1240
105376861	3	5	1	0
2517	1707	1700	1524	1785
1269	0	1	0	2
107984929	0	0	0	0
100616492	0	0	0	0
55629	7109	6301	4990	5677
10772	5418	4465	5998	6616
105378615	0	0	0	0
105376863	0	0	1	2
107984931	2	3	4	4
127294	73	110	73	83
107985737	0	0	0	0
105376864	0	0	0	0
58985	70	48	37	41
163702	16	27	3	2
284632	0	0	0	0
105376871	0	0	0	0
57822	35	20	23	12
90529	841	773	398	451
57185	3419	3129	2050	2032
100750325	21	6	8	7
11123	1334	1263	1165	1379
100506985	51	58	43	53
400746	17	25	8	25
10250	6140	5373	7017	8058
25932	6122	5828	5199	5823
105376876	0	0	1	0
864	0	1	2	2
102465437	0	0	0	0
107984932	0	0	0	0
105376878	0	1	0	0
100616365	0	0	0	0
105376879	0	0	0	0
25949	1555	1399	1176	1305
57035	1295	1120	1000	1457
105376882	0	0	1	0
6007	8	11	1	3
23585	1915	1811	1674	1892
6006	900	801	764	857
55219	1537	1376	1165	1231
26119	2632	2592	2690	2869
57134	532	470	475	498
57190	6194	6785	7238	7904
56181	2040	1829	1816	1847
646471	574	520	583	686
79000	1091	907	984	1060
164091	42	46	41	36
3925	16219	13179	14504	15012
100500808	649	475	567	557
105376885	0	0	0	0
5051	1577	1428	1526	1691
101928216	13	34	12	15
2134	31	46	18	31
7780	3	2	5	2
105376910	2	2	2	2
84676	145	180	153	64
149420	762	609	1210	1345
105376886	5	0	0	1
79927	2	1	1	1
110806296	1	1	1	0
51042	886	1117	922	1099
10256	1399	1573	1196	1423
378807	2	0	0	1
101928303	0	1	1	1
64793	3117	2677	2829	3380
83442	3120	3081	3354	3577
91544	1509	1662	1221	1497
1043	1	2	0	4
55057	394	373	456	475
257101	0	0	0	0
79727	0	0	1	0
79947	2115	1965	1776	2071
101928324	15	4	8	8
3151	27489	25201	19176	20218
6195	4293	4041	4102	4386
100302190	0	0	0	0
105376888	2	6	6	3
101928728	336	299	211	266
8289	11983	10966	11441	12444
55650	4816	4383	3553	3878
84243	3278	3587	4337	4608
2810	61	33	30	28
54707	3468	3320	3558	4002
63906	2236	2320	2192	2403
10726	26272	25382	28356	31163
8431	14	12	7	4
126695	3797	4191	3861	3979
388610	608	551	702	665
115572	14	16	30	17
101928391	0	0	2	0
6548	8104	8170	10481	12843
102723760	0	0	0	0
105376890	0	0	0	0
23038	6643	6824	6838	7053
84065	3576	3862	4224	4819
644961	180	105	118	171
84958	3348	3971	2973	3615
9064	3347	3552	2857	3786
8547	16	12	8	11
388611	38	77	85	87
2827	148	159	189	286
10163	18440	17930	17409	18399
105376892	3	0	4	6
27245	2901	3363	3693	4415
2268	3	0	3	1
111216282	0	0	0	0
2537	910	937	823	915
199870	1259	1070	937	1023
23673	3970	3341	3030	3262
5511	8764	7994	7631	8155
677774	5	3	1	14
9473	9	19	18	19
6118	11522	10495	6994	7263
27293	5135	5029	4399	4854
55113	1596	1674	2495	2478
2140	4300	3718	2942	3178
5724	17	16	22	27
22826	15159	13432	13590	15238
93974	18220	16722	18298	20368
83667	4050	5114	3741	4008
54797	2274	2009	1951	2068
65979	6922	6370	5587	5824
1104	16272	15929	14090	15382
8420	1384	1201	1235	1517
6080	14	22	24	37
26768	10	20	18	40
54952	3108	2500	2387	2530
85028	158	154	148	227
692212	5	7	9	7
677838	12	13	16	28
677825	10	3	5	13
692073	31	16	16	45
115273	10	10	11	11
6883	2062	1799	1571	1729
105378616	156	107	57	61
26824	7	6	2	2
10691	2111	1842	1315	1334
51441	11192	9779	12692	13566
4985	35	32	21	39
2035	15436	13432	14140	14255
399474	532	532	492	550
6429	5573	4827	5780	6747
51102	2778	2866	2493	2740
10076	5920	6194	7868	8456
101928460	5	3	4	3
107984933	0	0	0	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	62	52	54	73
100129196	178	182	218	282
7805	10	5	6	8
100616164	0	1	0	0
105378620	0	0	1	0
105378621	0	0	0	0
105378622	37	10	8	12
400748	0	0	0	0
9672	4979	4494	4757	4846
9698	9195	8171	7087	7400
692234	12	18	10	15
692235	15	13	15	14
692200	2	2	0	0
107984935	22	6	11	14
79570	188	135	157	91
9410	6337	5460	5433	5333
51538	3106	2617	2557	2461
2170	141	127	120	122
105378623	0	0	2	2
107985470	3	2	6	4
347735	6754	7775	7193	8032
105378625	1	0	0	4
105379772	0	0	0	1
149086	3	0	1	0
284551	0	0	0	0
105378626	2	2	1	4
64129	28	23	35	38
3061	468	493	441	467
553115	5564	5653	5384	5856
107985471	179	188	178	179
105378628	10	3	8	7
1307	990	1077	891	1102
101929444	141	155	107	103
576	906	900	1499	1696
100423028	0	1	4	0
90853	25	29	13	14
8073	16413	14872	9854	10627
10657	12646	11099	13304	14279
55116	1515	1367	1278	1523
100847018	0	3	0	1
23633	10043	8896	12440	12653
200081	17556	16168	19594	21202
79140	1778	1759	1781	1888
56063	1109	1105	951	1045
55721	1358	1112	1087	1290
149069	116	90	70	128
8668	17759	16482	16497	16884
339483	79	99	65	63
84734	63	67	31	43
3932	0	0	0	1
3065	18048	16050	15950	17002
65108	36205	35029	41478	40823
105378629	30	26	27	41
81629	443	472	434	604
100128071	23	42	24	52
55108	5464	5315	4416	4701
728116	34	17	25	30
653121	858	707	730	847
102723870	13	13	10	10
339487	1862	1616	1821	1876
5928	16159	12999	16607	16929
81493	3081	2461	2991	3294
57648	27154	27941	19412	20695
8565	15040	14765	10399	11132
64766	3635	2826	2928	3149
252995	83	81	61	91
105378631	3	1	3	2
3208	235	303	132	151
113452	5893	6652	3075	3106
105378632	3	4	1	0
127544	1732	1763	1523	1696
204	16770	14746	10587	11845
105378635	29	3	5	4
113451	176	129	164	180
112268224	6	3	4	4
55223	982	1098	1238	1280
149076	2116	2044	2064	2142
127550	7	4	5	6
1912	8227	8378	6909	7106
100500853	355	321	281	331
101929464	26	17	16	9
7579	2148	1824	1799	2001
114784	6	2	7	5
105378638	3	0	0	0
127540	0	0	0	0
402779	0	0	1	0
84970	6	0	0	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	0	1	1	3
2709	0	1	5	8
127534	5	0	0	1
2707	2	6	9	4
2701	9	5	4	2
113444	3824	3785	3312	3583
58512	20	22	7	15
653160	53	51	59	78
100506144	239	174	166	148
9204	2358	1995	2193	2501
79830	2228	1997	1955	2405
105378644	0	0	0	0
6421	32962	28603	27960	32918
9202	8230	6715	7872	8506
100861513	178	155	180	243
79932	9674	8779	11264	11726
23154	5765	6099	9290	10017
339488	183	119	148	201
105378645	14	6	5	22
5690	11828	11400	13491	15130
105378646	0	0	0	0
127703	3964	3705	4682	4645
63967	3570	2482	2510	2857
192670	2723	2232	3799	3862
26523	8681	7749	4502	4856
192669	2853	2307	3216	3696
105378647	0	0	1	0
27285	20	11	20	18
54936	3178	3353	2403	2675
1296	10	20	19	7
27095	5146	4876	4672	4756
55700	1923	2086	2986	3267
9967	15949	13751	15434	17012
79729	223	205	198	257
55194	27	65	52	71
83931	6098	7028	6508	6933
84967	3569	4311	3757	3972
127700	1276	1225	1012	1119
109616970	6	1	3	1
107984940	2	0	0	0
64960	8493	8285	7312	8289
1441	9	12	4	6
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	0	0
100422898	0	0	0	0
107984942	2	0	0	0
728431	86	76	64	73
80149	510	649	632	768
102465438	4	3	3	6
64769	3659	3325	3675	4363
100847010	2	1	5	7
105378649	97	79	88	104
79753	1405	1233	1266	1395
7802	68	53	44	49
29889	7914	7017	7392	8218
284654	0	0	1	0
54955	5016	4909	4281	4856
55143	9857	10249	9529	11256
284656	2802	2526	2911	3193
105378650	4	2	0	0
149175	2644	2426	3352	3864
79693	2317	2406	3534	3821
127687	1649	2150	2097	2502
4520	3784	3797	2882	2937
3633	1503	1318	994	1035
105378651	9	10	8	12
10946	11227	9022	7692	8407
2275	258	270	311	321
51118	5426	4410	4762	5305
5453	7	12	12	13
107985103	4	16	7	7
105378653	5	7	12	5
100500801	0	0	0	0
105378655	0	0	0	0
105378654	0	0	0	0
339442	0	0	0	0
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	0	0	0
64121	2824	2525	2217	2318
100527950	1797	1583	1657	1779
26292	1753	1547	1635	1726
105378663	15	17	12	18
81025	39	40	23	52
54933	363	223	248	224
105378662	61	44	54	46
79647	5194	4334	10906	11913
4725	16237	14057	15123	15170
23499	8775	7102	8198	9825
643314	738	633	696	846
105378950	5	7	11	11
353500	411	396	374	544
192217	11	11	12	15
728448	420	387	373	500
8761	3839	3812	7423	8325
101929516	621	577	1195	1317
677834	19	6	5	9
26508	7	0	2	3
84618	0	1	3	2
51440	54	49	71	41
10450	4908	4671	3148	3371
656	513	421	540	519
64064	17	11	25	32
105378666	0	1	0	1
101929536	24	28	17	20
105378951	0	2	0	0
107985740	0	1	1	0
105378665	0	1	0	0
105378667	2	0	0	0
54802	2479	2131	2097	2295
4610	461	393	160	126
105378668	25	24	11	5
84879	676	681	933	1143
105378669	25	8	9	10
10487	10158	9124	10431	11300
5538	14715	12991	13771	14993
105378671	5	4	0	0
6018	2659	2077	2830	2611
127391	1	0	1	1
10269	7217	6451	6882	8514
1298	179	177	128	137
107984945	0	0	0	1
64744	6542	5512	7465	7938
65243	1458	1136	1125	1193
339559	9	25	23	31
105378672	88	73	85	96
64789	1290	1088	980	1083
127396	387	322	300	342
105378673	0	0	1	0
9783	948	718	821	761
105378675	26	19	20	24
105378674	5	0	1	1
100130557	453	433	385	452
4802	4000	4229	3849	4148
407034	0	0	0	0
407031	0	0	1	1
9132	707	771	817	963
105378676	1	0	0	0
163732	81	92	86	124
1503	6800	6051	6621	7300
100507178	518	525	529	650
200172	229	240	259	342
22955	6287	6247	5940	6508
100132074	153	110	145	127
101929901	2	1	4	1
105378678	35	29	19	21
1907	456	556	358	449
59269	442	354	330	347
2981	0	0	0	1
2980	0	1	0	2
22887	5430	4778	4658	5278
284716	2706	2094	1742	1633
84217	225	187	215	167
728621	703	609	594	647
79717	2780	2472	2677	3339
10465	5381	5026	4330	5055
4904	61584	55724	59995	65831
149461	0	0	2	1
64175	3085	3076	3226	3946
79078	1110	1092	994	1124
105378683	20	12	24	28
100129924	46	31	31	44
107984946	13	7	12	16
374969	803	704	716	668
114625	834	671	1053	1169
51058	1711	1407	1435	1602
339539	2	0	0	1
6513	5691	5023	5648	6242
440584	40	31	30	34
440585	96	41	71	70
10969	4470	4503	3690	4188
102465439	10	6	5	11
149465	26	27	36	37
105378685	27	12	16	21
128218	3868	3737	3760	3896
149466	2651	2409	2195	2191
7075	11	4	9	8
4352	163	151	122	135
105378687	75	55	41	39
991	20129	25028	18953	24873
64834	10938	11229	11387	13120
102466723	10	7	13	30
112268225	48	43	21	36
112950	3500	3305	3152	3548
107984947	412	428	422	498
23334	2388	2265	2445	2991
100873952	88	104	95	127
102465440	0	1	0	1
81888	411	361	387	525
5792	37968	41730	46325	56432
9682	7577	6909	6579	6508
100132774	805	727	619	663
6487	684	588	551	579
101929592	11	4	17	20
102464830	0	0	0	0
9048	179	170	153	177
105378688	70	81	64	101
101929609	366	419	418	518
9670	4768	4767	5332	5886
1802	4932	5391	5100	5505
533	13077	15084	14625	15660
8704	11467	12407	12994	14129
149473	1417	1489	1421	1686
6536	1997	2949	1601	1882
107984948	54	48	25	42
128209	0	4	0	0
105378952	0	0	0	0
55929	2602	2403	2291	2863
79033	7477	7404	7102	7513
100874278	80	71	70	73
106635545	0	0	2	0
55182	5963	5569	6139	6429
107984951	0	2	1	0
100847089	0	0	0	0
107984950	1715	1632	1787	1879
79639	351	451	354	375
109623472	6	0	1	3
339541	25	11	13	19
105378690	2	5	13	1
26828	0	0	0	0
26830	0	0	0	1
11004	11502	11450	10010	11874
109623476	27	22	18	20
6202	30043	27363	28443	28709
26811	55	46	45	65
94161	21	24	9	9
94162	10	11	10	23
94163	25	12	19	28
266675	22	16	25	20
1263	459	381	356	476
343521	25	28	23	34
149478	25	21	14	25
107984952	5	5	16	6
8643	387	320	421	555
8891	1781	1464	1348	1603
79654	3462	3587	3411	3915
7389	4992	4353	4308	4385
57643	391	274	437	423
105378691	216	175	162	182
400752	216	174	162	181
84842	5	1	7	9
4595	2711	2906	2219	2765
114034	2867	2732	2368	2674
10420	1198	1165	924	1106
126661	968	1045	894	1134
25974	15531	14654	14860	15500
5052	44620	39571	47851	49881
10327	7136	6731	5564	5841
4678	16512	13279	11286	12244
149483	174	230	156	234
60313	12085	10895	9578	9993
728963	7	6	5	7
51249	3866	3677	2955	3127
3652	2501	1974	1909	1990
105378693	1	1	0	1
23139	3895	3850	3430	4131
105378694	0	0	0	0
110117499	3974	2940	4620	4611
8503	4731	3653	5792	5861
101929626	183	143	101	105
10103	1841	1653	897	993
110117498	2	0	0	3
55624	10621	10777	9925	11673
541468	1	1	2	3
8438	4487	3887	3071	3408
10489	9094	10136	10201	11790
7388	24512	20262	23494	25303
387338	4734	4208	4805	5046
2166	8593	9394	7739	9603
729041	126	78	98	125
101929651	9	5	13	19
127343	734	658	698	833
105378696	0	0	0	0
100507423	190	143	162	174
148930	0	0	0	2
8569	1845	1651	1707	1784
148932	1176	1177	803	965
105378697	9	3	3	3
64756	10585	9395	5731	5620
374973	8	13	8	10
100130197	432	329	306	332
9813	10462	9729	8717	9925
105378698	17	17	21	25
105378699	12	10	6	18
1580	117	90	67	91
163720	3	4	5	7
1579	0	0	0	0
260293	7	2	5	6
199974	8	2	10	5
284541	0	0	0	0
105378701	41	33	44	61
100874253	153	107	127	113
10158	414	401	337	355
6886	1	4	1	1
