GeneID	perturbed	perturbed	control	control
26869	2	2	3	2
107985759	0	0	0	0
284729	0	0	0	0
100189045	0	1	1	0
6060	2	4	4	5
11223	6	4	7	3
100500876	0	0	0	0
100189298	0	0	0	0
112267871	2	3	0	1
7193	0	0	0	0
100189183	0	0	0	0
105376805	14	19	9	14
791226	0	0	0	0
26870	3	3	4	5
9696	29	31	46	47
4237	8	7	9	13
105376806	0	0	0	0
23400	35	31	26	39
6390	268	261	354	290
11240	0	0	5	3
105376808	0	0	0	0
400743	1	2	0	1
29943	581	505	555	666
51702	344	258	232	272
100616188	0	0	0	0
23569	1	0	0	0
353238	0	0	0	0
55920	413	412	1056	1167
55160	34	31	22	36
107984028	0	0	0	0
81569	1	0	3	0
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	15	6	21	27
105376814	0	0	0	0
127707	14	19	25	21
5081	0	0	0	0
80834	0	0	0	0
8659	98	74	81	108
100616120	0	0	0	0
100302276	0	0	0	0
126917	51	69	71	60
105376815	0	0	0	0
23352	472	407	480	480
101927895	1	3	4	3
23065	124	125	182	172
51154	399	432	522	534
246181	7	7	3	8
22977	4	3	2	0
100506730	6	20	27	21
8574	296	267	263	317
54896	63	67	59	79
832	658	691	776	732
105376819	0	0	0	0
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	0	0	1
440574	409	455	522	522
100532736	138	134	144	165
644068	338	326	682	749
4681	93	92	93	116
3362	0	0	2	1
255104	41	41	43	51
54546	0	0	0	0
105376823	1	3	5	5
23252	83	82	113	95
30814	0	0	0	0
5320	0	0	0	0
5322	0	1	1	1
26279	0	0	0	0
64600	0	0	0	0
391013	2	1	0	2
127733	105	134	139	124
101928017	64	79	98	84
105376825	10	8	15	8
105376826	0	0	0	0
105376827	0	0	0	0
105376828	0	0	0	0
127731	0	0	0	0
339505	0	0	0	0
55450	99	116	144	149
79594	62	63	76	74
163933	11	6	9	11
978	90	116	104	102
65018	172	178	105	117
102464833	0	0	0	0
100861548	213	226	173	196
1650	172	152	197	202
57576	2	1	3	2
400745	27	22	14	20
112268222	214	227	250	250
50809	853	911	990	931
8672	903	1072	1065	1052
105376830	2	1	3	3
105376829	2	3	5	1
100302155	0	0	0	0
1889	411	425	470	572
100506801	0	3	0	0
105376832	0	0	0	0
84224	22	24	34	30
249	2	0	3	0
105376834	0	0	0	0
5909	7	20	14	13
84196	455	524	513	516
401944	18	22	29	36
3339	19	27	34	39
23436	0	0	0	0
10136	0	0	0	0
101928043	0	1	0	0
29092	5	11	5	5
112268223	2	3	1	3
998	585	564	672	722
54361	3	1	1	3
105376845	0	0	1	0
105376850	0	1	0	1
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	218	200	230	184
2046	0	1	1	1
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	91	106	105	121
100616391	0	0	0	0
100422914	0	0	0	0
646262	0	0	0	0
729059	0	0	0	0
23028	202	281	263	252
100422866	0	0	0	0
7798	423	439	402	396
3352	0	0	0	0
100996511	15	11	6	10
10236	1246	1321	1578	1460
80818	11	17	14	14
148898	26	28	27	24
6920	20	8	42	42
55616	12	9	8	10
1870	32	32	30	57
101928163	0	0	0	0
105376859	0	0	0	0
3399	3	10	8	9
107984928	0	0	0	0
259283	0	0	0	0
6135	2789	3103	4734	4452
6924	364	383	318	323
100506963	4	7	7	11
57095	80	99	91	89
105376860	0	1	0	0
11313	204	208	177	213
2582	223	225	289	309
3155	100	75	80	85
105376861	1	0	1	0
2517	733	694	750	711
1269	0	0	0	0
107984929	0	0	0	0
100616492	0	0	0	0
55629	497	510	622	559
10772	1437	1433	1968	1890
105378615	0	0	0	0
105376863	94	85	144	169
107984931	0	0	0	0
127294	2	10	6	9
107985737	0	1	2	2
105376864	1	0	0	0
58985	8	4	8	8
163702	20	16	19	23
284632	0	0	0	0
105376871	0	0	0	0
57822	0	0	0	0
90529	5	6	3	8
57185	117	121	102	160
100750325	0	2	1	5
11123	118	136	198	172
100506985	3	2	1	1
400746	13	8	16	4
10250	1962	2068	2213	2314
25932	298	325	392	323
105376876	0	0	0	0
864	168	210	312	324
102465437	0	0	0	0
107984932	4	9	22	8
105376878	2	1	2	2
100616365	0	0	0	0
105376879	1	1	1	0
25949	468	482	515	491
57035	619	648	717	658
105376882	0	0	0	0
6007	1	1	3	0
23585	205	214	255	222
6006	193	204	242	207
55219	234	258	240	264
26119	123	144	150	179
57134	8	8	7	16
57190	53	31	56	51
56181	49	47	31	33
646471	2	4	5	2
79000	42	52	47	63
164091	20	14	13	7
3925	2231	2268	2631	2559
100500808	4	6	6	2
105376885	0	0	0	1
5051	53	35	70	47
101928216	3	2	2	0
2134	2	3	2	0
7780	1	2	2	0
105376910	0	0	0	0
84676	0	1	0	0
149420	26	38	45	32
105376886	0	0	0	0
79927	5	2	3	7
110806296	0	0	0	0
51042	89	78	136	141
10256	33	25	32	32
378807	0	0	0	0
101928303	1	12	11	2
64793	102	114	123	141
83442	525	560	529	519
91544	8	4	4	5
1043	42	27	11	13
55057	26	27	26	23
257101	0	0	0	0
79727	2	1	0	1
79947	98	87	93	87
101928324	3	2	4	4
3151	935	983	1135	1102
6195	109	98	102	96
100302190	0	0	0	0
105376888	0	1	1	0
101928728	1	8	6	7
8289	260	276	387	336
55650	29	23	22	20
84243	42	72	64	64
2810	328	335	445	467
54707	96	80	120	94
63906	13	14	11	20
10726	295	306	326	386
8431	0	0	0	0
126695	3	6	3	12
388610	51	57	78	72
115572	25	24	39	52
101928391	0	0	0	0
6548	95	83	80	77
102723760	0	0	0	0
105376890	0	0	0	0
23038	64	65	62	100
84065	54	52	53	47
644961	16	11	13	14
84958	24	12	18	19
9064	31	29	36	28
8547	0	0	0	0
388611	1	0	1	3
2827	13	14	14	12
10163	446	481	691	775
105376892	0	2	5	2
27245	96	73	83	114
2268	0	1	1	0
111216282	1	0	0	0
2537	203	227	205	245
199870	83	91	73	82
23673	126	116	99	110
5511	152	148	183	194
677774	15	16	16	21
9473	13	16	10	8
6118	173	243	243	231
27293	43	37	30	33
55113	24	20	29	38
2140	148	146	162	148
5724	1	2	2	0
22826	1547	1603	1787	1636
93974	1350	1354	1324	1278
83667	62	66	61	66
54797	30	37	37	46
65979	595	629	630	642
1104	260	304	394	374
8420	271	313	584	555
6080	3	6	4	6
26768	8	5	9	3
54952	48	50	65	75
85028	126	150	160	154
692212	4	4	3	2
677838	8	7	7	8
677825	28	16	21	26
692073	1	3	1	1
115273	86	77	75	78
6883	104	73	85	104
105378616	2	2	2	1
26824	1	1	2	1
10691	124	110	167	173
51441	443	477	504	499
4985	0	0	3	2
2035	165	169	211	223
399474	46	35	51	65
6429	370	409	565	550
51102	58	64	46	66
10076	34	44	54	46
101928460	0	0	0	2
107984933	0	0	0	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	2	2	3	1
100129196	11	4	18	15
7805	25	16	23	15
100616164	0	0	0	0
105378620	2	2	1	0
105378621	0	1	0	0
105378622	1	2	2	0
400748	0	0	0	0
9672	108	129	147	151
9698	493	515	660	699
692234	0	0	0	0
692235	0	0	0	0
692200	0	0	0	0
107984935	6	6	7	2
79570	4	8	9	14
9410	45	31	53	61
51538	268	304	297	275
2170	155	184	109	112
105378623	0	0	0	0
107985470	0	0	0	0
347735	1062	976	896	1043
105378625	0	0	0	0
105379772	7	3	6	0
149086	0	1	0	1
284551	0	0	1	1
105378626	5	7	15	10
64129	1085	1064	1272	1417
3061	0	0	0	0
553115	176	148	168	171
107985471	0	0	1	0
105378628	1	0	1	1
1307	42	50	55	65
101929444	0	0	0	0
576	8	4	6	6
100423028	0	0	0	0
90853	1	1	1	0
8073	1313	1402	1751	1799
10657	1473	1512	1819	1674
55116	96	59	100	100
100847018	1	0	0	0
23633	682	667	720	714
200081	408	367	344	362
79140	31	22	19	24
56063	25	32	22	25
55721	11	16	12	9
149069	1	1	2	6
8668	357	351	411	378
339483	5	6	5	4
84734	2	0	2	1
3932	2	4	5	6
3065	473	405	550	656
65108	73	62	56	83
105378629	0	0	0	0
81629	20	16	36	26
100128071	8	7	7	14
55108	82	80	152	134
728116	0	3	2	3
653121	82	75	80	86
102723870	0	0	0	0
339487	157	165	164	133
5928	429	421	548	509
81493	151	125	203	186
57648	40	31	86	76
8565	244	258	336	313
64766	59	82	120	139
252995	0	1	3	6
105378631	0	0	0	0
3208	2	2	6	9
113452	10	12	18	30
105378632	0	0	0	0
127544	12	14	11	12
204	518	532	586	590
105378635	0	0	0	0
113451	8	13	9	11
112268224	4	0	0	2
55223	23	11	20	44
149076	91	103	85	85
127550	0	0	0	0
1912	269	273	348	345
100500853	0	0	1	1
101929464	1	1	1	2
7579	7	12	8	13
114784	1	1	2	1
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	0	1	3	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	0	0	0	0
2709	0	0	0	0
127534	0	2	0	1
2707	61	71	101	93
2701	0	0	0	0
113444	119	101	126	118
58512	2	1	2	1
653160	2	9	3	7
100506144	108	102	144	135
9204	85	91	89	98
79830	117	122	137	120
105378644	0	0	0	0
6421	2359	2673	3027	2847
9202	274	269	282	272
100861513	40	44	39	32
79932	201	225	228	243
23154	44	42	21	37
339488	3	4	5	3
105378645	0	0	5	0
5690	632	641	659	682
105378646	0	0	0	0
127703	42	45	43	71
63967	480	616	658	554
192670	71	56	42	55
26523	164	148	154	152
192669	128	121	131	131
105378647	0	0	0	0
27285	0	0	0	0
54936	109	94	95	95
1296	4	4	6	7
27095	495	432	534	513
55700	296	293	351	358
9967	1109	1206	1176	1128
79729	27	32	35	38
55194	11	20	15	13
83931	166	170	176	165
84967	117	85	100	127
127700	12	18	16	13
109616970	0	0	1	0
107984940	1	4	0	4
64960	343	315	391	383
1441	0	0	0	0
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	0	0
100422898	0	0	0	0
107984942	0	0	0	0
728431	5	1	5	1
80149	67	72	41	39
102465438	0	0	0	0
64769	236	233	226	251
100847010	0	0	0	0
105378649	0	1	6	4
79753	51	64	76	67
7802	42	38	64	79
29889	429	494	614	587
284654	0	0	0	0
54955	130	101	113	100
55143	533	594	577	578
284656	5	7	10	12
105378650	0	0	0	0
149175	53	33	35	44
79693	79	86	139	124
127687	205	201	211	172
4520	142	138	161	168
3633	46	37	51	48
105378651	1	0	0	0
10946	495	487	606	633
2275	52	41	50	61
51118	608	723	790	690
5453	3	3	10	7
107985103	0	0	0	1
105378653	2	0	0	1
100500801	0	0	0	0
105378655	0	0	0	0
105378654	0	0	0	0
339442	0	0	0	0
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	0	0	0
64121	543	521	414	478
100527950	49	68	62	60
26292	46	62	58	59
105378663	2	2	1	0
81025	3	6	3	1
54933	6	4	2	1
105378662	7	7	5	8
79647	258	181	272	283
4725	566	552	576	602
23499	1999	1886	2106	1975
643314	141	169	142	129
105378950	0	0	0	0
353500	26	29	44	33
192217	8	5	5	13
728448	3	1	3	3
8761	1207	1304	1520	1656
101929516	11	1	9	8
677834	1	0	0	0
26508	4	5	12	17
84618	0	0	0	0
51440	8	3	13	13
10450	130	92	161	162
656	48	84	95	76
64064	11	7	10	5
105378666	0	0	0	0
101929536	3	8	7	3
105378951	1	1	2	1
107985740	2	2	6	4
105378665	0	1	2	2
105378667	0	0	0	0
54802	135	157	151	173
4610	26	19	44	44
105378668	2	1	0	1
84879	53	51	82	77
105378669	2	3	2	3
10487	582	607	648	652
5538	726	751	854	819
105378671	2	1	0	1
6018	398	380	397	391
127391	0	0	0	0
10269	205	254	285	257
1298	0	0	1	0
107984945	0	0	0	0
64744	111	122	123	124
65243	16	14	10	10
339559	3	6	25	7
105378672	4	10	8	8
64789	22	18	28	25
127396	10	14	13	15
105378673	0	0	0	0
9783	15	10	17	28
105378675	0	0	0	1
105378674	0	0	1	0
100130557	41	24	22	19
4802	111	106	126	135
407034	0	0	0	0
407031	0	0	0	0
9132	2	2	4	4
105378676	0	0	0	0
163732	19	25	8	21
1503	180	189	214	212
100507178	2	4	4	3
200172	0	1	1	1
22955	65	45	76	57
100132074	28	16	30	26
101929901	0	2	2	2
105378678	57	41	74	56
1907	2	2	15	12
59269	76	103	150	133
2981	0	0	0	0
2980	0	0	0	0
22887	112	127	115	125
284716	62	62	61	73
84217	4	1	0	1
728621	6	12	9	14
79717	255	279	270	244
10465	157	199	259	223
4904	7649	8017	9100	8588
149461	0	0	0	1
64175	84	91	78	92
79078	41	33	49	60
105378683	0	0	0	0
100129924	2	1	1	2
107984946	0	0	0	0
374969	123	88	147	149
114625	24	29	29	38
51058	14	14	10	7
339539	0	0	0	0
6513	4022	4186	4369	4410
440584	16	19	30	24
440585	9	10	17	10
10969	716	788	1023	939
102465439	0	0	0	0
149465	3	3	0	2
105378685	2	0	2	1
128218	2	4	2	3
149466	0	0	1	1
7075	1	0	0	0
4352	1	10	7	4
105378687	2	3	6	3
991	298	285	408	475
64834	69	56	80	90
102466723	0	0	0	0
112268225	8	5	4	8
112950	125	121	115	114
107984947	4	9	6	6
23334	64	54	51	57
100873952	1	1	1	0
102465440	0	0	0	0
81888	55	47	42	50
5792	196	236	253	274
9682	180	186	170	202
100132774	37	43	30	43
6487	7	4	12	8
101929592	2	0	0	0
102464830	0	0	0	0
9048	8	9	16	25
105378688	5	9	4	4
101929609	1	2	1	2
9670	40	31	45	36
1802	100	98	143	159
533	491	501	542	492
8704	86	83	148	189
149473	19	16	30	30
6536	20	19	22	25
107984948	8	3	9	3
128209	0	0	0	0
105378952	0	0	0	0
55929	47	54	65	64
79033	21	18	33	29
100874278	0	0	0	0
106635545	0	0	0	0
55182	174	161	243	259
107984951	0	0	1	0
100847089	0	0	0	0
107984950	10	4	6	7
79639	25	15	24	22
109623472	0	0	0	0
339541	1	0	2	0
105378690	0	1	0	2
26828	8	10	11	13
26830	0	1	0	2
11004	320	336	422	392
109623476	1	0	0	0
6202	6886	6943	10396	9848
26811	3	0	4	2
94161	3	2	1	2
94162	3	2	14	8
94163	1	0	0	2
266675	2	2	2	8
1263	15	17	24	25
343521	8	9	13	11
149478	0	0	0	0
107984952	13	13	7	15
8643	4	2	4	7
8891	99	110	110	98
79654	62	75	68	69
7389	190	223	187	181
57643	17	16	17	14
105378691	2	2	3	1
400752	2	2	3	1
84842	59	43	60	58
4595	21	28	25	27
114034	56	59	71	62
10420	24	26	40	42
126661	8	10	6	2
25974	1145	1073	1373	1440
5052	1289	1196	1513	1503
10327	127	117	183	162
4678	1167	1260	1449	1425
149483	3	3	3	2
60313	204	206	205	218
728963	6	7	6	3
51249	106	94	158	162
3652	43	44	49	38
105378693	12	11	14	9
23139	145	131	161	145
105378694	1	0	1	1
110117499	35	42	29	25
8503	35	43	29	26
101929626	0	2	2	1
10103	25	32	25	33
110117498	0	0	0	0
55624	62	71	87	85
541468	3	4	8	7
8438	101	87	135	116
10489	87	85	117	105
7388	778	815	985	930
387338	64	67	65	59
2166	10	18	17	11
729041	0	0	1	1
101929651	0	0	0	0
127343	0	2	6	3
105378696	0	0	0	0
100507423	0	0	1	0
148930	0	0	0	0
8569	111	80	96	117
148932	10	5	3	11
105378697	0	0	1	0
64756	92	102	86	77
374973	0	0	0	0
100130197	1	6	4	5
9813	430	489	603	638
105378698	1	2	2	2
105378699	0	0	0	0
1580	0	0	0	0
163720	0	0	0	0
1579	1	0	0	0
260293	2	1	0	2
199974	0	0	0	0
284541	1	0	0	0
105378701	0	2	5	2
100874253	1	0	0	0
10158	0	0	0	0
6886	0	0	0	1
6491	175	227	265	231
51727	229	252	275	277
102724077	2	1	2	1
2301	0	0	0	0
84793	0	0	0	2
2306	3	6	6	8
107984953	0	0	0	0
388630	7	2	4	2
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	0	0
54558	7	10	8	17
84871	0	1	0	0
79656	0	0	2	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	0	3	4	4
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	0	2	5	3
105378714	0	0	0	1
11124	323	277	327	366
105378715	8	11	18	7
112268262	2	2	2	1
1031	80	79	67	95
100616189	0	0	0	0
102466656	0	0	0	0
284546	0	0	0	0
105378716	1	0	1	0
26994	163	156	174	140
22996	13	16	9	17
105378717	1	0	0	0
102724097	0	0	0	0
2060	147	159	162	121
105378720	0	1	1	1
441884	0	0	0	0
105378719	0	1	0	0
114883	316	341	360	359
4898	578	616	642	621
105378721	4	3	11	17
100313892	0	0	1	0
5865	251	262	301	293
51060	275	296	381	422
112970	24	21	25	29
104355143	0	0	1	0
91408	286	288	347	400
107984956	0	0	0	0
9372	119	119	145	110
200014	57	62	67	76
4998	53	49	75	91
84950	224	226	283	265
23318	340	367	336	328
105378723	6	3	6	6
2882	25	25	35	32
348378	0	0	0	0
65260	127	138	174	149
79699	198	197	186	210
440590	0	0	0	1
55268	57	60	67	79
6342	236	277	228	247
127435	0	0	0	0
6512	0	0	0	0
105378724	0	0	0	0
1376	99	103	91	97
54987	104	106	94	94
4116	272	231	339	415
100507564	45	48	74	76
7804	407	430	621	611
105378728	24	32	43	24
105378726	12	11	13	12
105378732	15	11	14	8
105378731	3	0	4	2
105378730	8	16	16	15
107984957	0	0	0	0
163742	0	0	0	0
105378733	0	1	0	0
63948	0	0	0	0
148979	0	0	1	3
55706	168	187	221	249
54432	86	74	67	69
1733	0	0	1	0
51668	337	364	445	432
115353	176	194	231	246
388633	1	0	0	0
9528	459	487	485	456
127428	66	77	80	65
100616315	0	0	0	0
200008	0	0	0	0
606495	54	65	50	57
51253	369	368	399	427
23648	62	68	75	84
619518	2	0	3	5
105378735	0	0	0	0
105378734	0	0	0	0
26027	12	14	10	14
338094	1	1	2	0
100527960	42	60	52	59
374977	0	0	0	0
7268	49	64	55	60
25973	20	19	33	30
55001	1	4	3	9
163747	2	2	0	3
1718	1350	1282	1501	1474
107984958	18	23	11	12
107985760	0	0	0	0
105378736	0	0	0	0
199964	0	0	2	1
7809	0	0	0	0
255738	82	77	123	139
23358	137	149	146	122
100507634	4	5	1	4
