GeneID	control	control	control	control	perturbed	perturbed	perturbed	perturbed
105376736	56	47	60	42	42	44	55	56
2475	2240	2108	2924	2185	2300	2231	2644	2754
100873935	43	33	50	46	33	38	40	53
10218	0	0	0	0	1	1	2	0
29914	392	355	538	413	620	714	772	896
105376737	0	0	0	0	0	0	0	0
105376739	0	0	0	0	0	0	0	0
105376740	0	0	0	0	0	0	0	0
57540	1	4	0	0	1	1	1	7
112268221	1	0	0	0	1	0	1	1
101929181	0	1	0	0	0	2	1	1
26232	5	11	12	10	4	10	12	9
93611	104	92	117	100	136	136	162	202
26270	55	47	72	57	41	44	66	66
10459	204	181	233	183	236	217	301	297
374946	21	26	33	29	9	12	13	10
57085	506	510	644	516	366	379	418	502
284498	119	125	148	118	110	110	132	152
102724659	0	2	0	0	0	0	2	0
4524	535	501	661	457	510	500	556	592
1185	521	461	684	455	451	336	457	409
100379251	115	107	126	110	82	61	81	76
4878	32	22	43	28	9	20	32	18
4879	0	1	0	0	0	0	2	0
26829	6	1	2	3	4	5	5	2
90231	954	952	1361	1055	1268	1315	1556	1785
5351	8028	7255	10061	7903	6031	6202	7216	7582
9927	2364	2177	3107	2401	2488	2424	2829	3190
60672	186	159	222	184	210	200	277	265
102466982	1	1	2	2	1	0	0	1
943	0	0	0	1	2	2	1	2
102465836	5	7	11	8	4	5	2	5
7133	497	458	548	537	328	277	344	360
100616438	0	0	0	0	0	0	0	1
107984917	1	1	0	0	1	3	1	0
55187	1456	1418	1833	1366	1630	1388	1600	1518
677885	1	3	1	3	4	1	3	1
105376744	1	0	1	0	1	2	2	2
9249	1071	987	1288	997	1161	1139	1295	1497
102466722	2	2	3	2	4	0	5	1
343066	0	0	0	0	0	0	0	1
126767	0	0	0	0	0	0	0	0
93190	0	0	0	0	0	0	0	0
390999	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0
343069	0	0	0	0	0	0	0	0
65122	0	0	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	0
441871	0	0	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0
649330	0	0	0	0	0	0	0	0
441873	0	0	0	0	0	0	0	0
649324	0	0	0	0	0	0	0	0
440563	0	0	0	0	0	0	0	0
645354	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0
101060301	0	0	0	0	0	0	0	0
343070	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0
391002	0	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0
645425	0	2	0	0	0	0	0	0
126755	25	22	35	27	40	30	44	31
102724856	3	0	1	0	1	0	0	0
107984918	3	2	4	3	4	2	4	2
10630	3975	3641	5188	3743	6175	5857	7074	7454
107984919	2	3	3	1	10	3	7	9
105378612	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0
7799	1037	1085	1444	952	1088	959	1207	1148
23254	32	28	38	26	35	22	38	39
107985467	0	0	0	0	0	0	0	0
107985468	0	0	0	0	0	0	0	0
105376762	0	0	0	0	0	0	0	0
105376759	0	0	0	0	0	0	0	0
107985469	0	0	0	0	0	0	0	0
200197	20	22	34	17	17	16	16	15
55092	697	659	863	642	623	717	835	801
727684	1	2	0	3	0	1	0	1
114827	12	9	20	18	7	5	10	12
101927417	2	7	3	4	2	1	0	10
101927441	8	4	6	4	12	4	15	8
79180	1304	1274	1780	1317	1308	1302	1678	1786
11330	13	10	13	9	19	6	10	6
63036	2	0	1	1	4	3	0	0
105376767	4	2	2	1	2	3	0	0
51032	8	4	5	9	7	9	7	7
842	142	148	196	148	184	200	199	229
23341	472	500	651	423	551	530	608	630
107397391	0	0	0	0	0	0	0	0
79814	18	13	20	9	22	12	10	17
84301	1021	1064	1440	931	1329	1010	1366	1141
6248	156	195	252	178	225	171	234	195
23207	1701	1602	2197	1585	1696	1656	2055	2308
284723	31	19	49	22	18	9	18	17
110806303	3	1	8	2	2	2	2	3
388595	1	1	3	0	1	0	2	0
54751	4603	4243	5798	4537	4931	4831	5621	6378
440567	22	20	28	26	32	36	35	35
729614	62	56	87	55	93	62	77	81
23013	3685	3556	4772	3559	3451	3037	3880	3402
7709	612	532	721	538	564	546	670	779
149563	1	4	4	2	6	4	3	10
27129	1	1	1	0	0	0	2	0
1187	0	0	0	0	0	0	0	0
1188	3	0	2	5	0	0	0	0
348487	10	7	6	9	2	6	6	7
1969	2135	1908	2505	2050	1925	1899	2093	2271
101927479	7	16	16	11	14	12	6	7
128272	28	31	37	32	58	49	43	52
101927546	21	10	28	11	23	16	12	11
79363	40	27	32	33	37	54	46	43
54455	388	377	550	405	377	340	408	445
26099	2067	1856	2532	1945	2416	2490	2837	3301
374955	1120	1072	1407	1086	1353	1393	1682	1904
55707	1916	1826	2483	1892	2421	2433	2845	3287
107984921	29	33	29	30	24	24	29	30
114819	44	40	49	28	35	27	36	32
26871	1	0	1	0	0	0	1	0
107985757	0	0	0	0	0	0	0	0
100132147	3	0	2	2	1	3	1	1
107985758	0	0	0	0	1	0	0	0
7195	3	0	0	0	0	0	0	0
55672	192	215	300	171	242	193	235	203
105376794	148	123	187	106	105	66	97	80
84809	83	76	104	80	51	32	51	53
11209	11	10	14	8	12	11	9	2
107985736	1	0	0	0	0	0	1	0
26869	0	1	1	0	0	0	0	0
107985759	0	0	0	0	0	0	0	0
284729	0	0	0	0	0	0	0	0
100189045	0	0	0	0	0	0	0	0
6060	0	1	1	0	0	1	3	0
11223	1	2	3	1	1	0	1	2
100500876	0	0	0	0	0	0	1	0
100189298	0	0	0	0	0	0	0	0
112267871	4	1	5	0	4	0	0	1
7193	1	0	0	0	0	0	0	0
100189183	0	0	0	0	0	0	0	0
105376805	21	22	33	15	17	28	38	60
791226	0	1	0	0	0	0	0	0
26870	0	0	1	0	0	0	1	0
9696	192	221	293	200	209	211	241	259
4237	1360	1133	1810	1289	1222	1339	1475	1644
105376806	442	419	594	433	412	434	500	576
23400	1356	1228	1710	1315	1988	2014	2302	2775
6390	722	705	999	841	827	895	989	1095
11240	9	1	7	3	0	0	0	5
105376808	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0
29943	2	7	5	4	0	0	0	0
51702	1	0	3	0	0	0	0	1
100616188	0	0	0	0	0	0	0	0
23569	0	1	0	3	4	2	2	1
353238	1	0	1	0	2	0	1	1
55920	2397	2248	3053	2259	2566	2198	2922	2975
55160	8	12	17	20	9	2	18	4
107984028	0	0	0	0	0	0	0	0
81569	0	0	0	0	0	0	0	0
105376809	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0
84966	0	0	0	0	0	0	0	0
105376814	0	0	0	0	0	0	0	0
127707	0	0	1	0	0	0	0	0
5081	0	0	0	0	0	0	0	0
80834	3	1	4	6	9	2	7	7
8659	463	387	591	453	505	550	579	759
100616120	0	0	1	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0
126917	1914	1850	2503	2024	2355	2068	2587	2567
105376815	0	0	0	0	0	0	0	0
23352	5441	5119	7076	4934	5152	4494	5524	5681
101927895	145	130	176	144	139	137	164	180
23065	2511	2464	3258	2453	2727	2459	2843	2953
51154	572	467	586	510	691	671	859	972
246181	11	2	7	4	12	4	5	6
22977	1	4	10	9	9	3	9	7
100506730	29	27	24	18	31	27	28	41
8574	432	379	521	433	503	592	648	791
54896	204	207	301	175	277	274	352	375
832	3640	3069	4473	3515	4377	4519	5333	6117
105376819	0	1	0	0	0	4	0	1
105376818	0	0	1	0	0	0	0	0
105376817	0	0	0	0	0	0	0	0
105378614	0	0	1	0	0	0	0	0
440574	270	254	336	247	423	393	433	467
100532736	575	554	697	546	807	899	927	1088
644068	2	13	7	4	11	5	11	9
4681	497	483	598	472	686	775	791	936
3362	0	0	1	1	1	1	2	0
255104	240	183	251	187	159	135	168	180
54546	0	0	0	0	0	0	0	0
105376823	0	2	1	0	1	0	0	0
23252	275	244	360	206	262	205	301	228
30814	0	0	0	0	0	0	0	0
5320	0	0	0	0	0	0	0	0
5322	2	3	5	4	1	3	3	4
26279	0	0	0	0	0	0	0	0
64600	0	0	0	0	0	0	0	0
391013	0	0	0	0	0	0	0	0
127733	1	1	1	0	5	2	3	0
101928017	0	0	0	1	3	0	0	0
105376825	0	0	0	0	0	0	0	0
105376826	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0
127731	0	0	0	0	0	0	0	0
339505	0	0	0	0	0	0	0	0
55450	32	21	51	24	4	14	31	18
79594	414	406	588	477	450	504	603	621
163933	0	0	0	0	0	0	0	0
978	5	2	3	3	1	1	3	1
65018	600	534	750	574	669	628	850	878
102464833	12	20	36	22	22	24	36	36
100861548	820	731	1041	802	988	951	1121	1095
1650	5950	5543	7742	5921	6470	6305	7426	7790
57576	279	239	340	254	275	261	384	340
400745	20	28	24	13	17	8	17	19
112268222	461	488	623	390	624	597	694	678
50809	2269	2196	3089	2035	2921	2697	3157	3159
8672	2435	2371	3338	2300	2287	2051	2526	2364
105376830	1	2	1	1	3	0	1	1
105376829	2	0	5	3	1	1	6	0
100302155	0	0	0	0	0	0	0	0
1889	17449	16220	22053	16897	16951	15992	19272	21096
100506801	7	5	7	10	4	3	12	6
105376832	0	0	0	0	0	0	0	0
84224	78	80	101	72	58	68	108	92
249	111	99	184	104	58	57	64	73
105376834	0	0	0	0	1	0	0	0
5909	6	9	15	11	13	1	5	4
84196	1993	2020	2861	1763	2613	2203	2820	2569
401944	5130	4711	6429	4906	6008	5326	7227	7343
3339	78715	74545	98057	75507	89380	79672	100636	105819
23436	0	0	0	2	0	5	1	0
10136	0	0	0	0	0	0	1	0
101928043	4	0	6	3	2	1	3	1
29092	86	90	110	90	96	101	147	116
112268223	1	3	7	4	6	5	1	5
998	6715	6440	8802	6494	6796	6570	7557	7901
54361	4	8	9	0	16	7	10	11
105376845	2	4	5	4	8	8	6	6
105376850	1	3	3	0	1	2	8	4
107985377	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0
105376856	0	0	1	0	0	0	0	0
9923	879	800	1144	729	753	537	826	747
2046	0	0	0	0	1	0	0	2
102466615	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0
714	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0
2048	2704	2487	3391	2496	2036	1902	2257	2347
100616391	0	0	0	0	0	0	0	0
100422914	57	69	82	72	54	56	65	87
646262	0	0	1	1	0	0	0	0
729059	3	2	2	10	0	4	0	3
23028	1627	1590	2166	1569	1764	1688	2052	2192
100422866	1	0	0	0	0	0	0	0
7798	6412	6212	8532	6003	5317	4729	5884	5675
3352	618	561	758	594	238	197	255	284
100996511	35	35	35	23	38	35	41	23
10236	2143	2022	2908	1911	2289	2006	2512	2463
80818	1456	1440	2071	1390	1205	1046	1339	1211
148898	77	80	89	69	51	45	63	65
6920	65	42	52	47	19	33	28	30
55616	223	191	233	171	153	139	158	164
1870	79	71	102	68	85	70	85	76
101928163	6	6	3	5	10	2	5	6
105376859	6	9	8	6	10	8	13	10
3399	3634	2980	4173	3690	5078	5337	5970	6782
107984928	2	1	1	2	1	1	0	2
259283	0	3	3	4	2	2	1	0
6135	7095	5728	8833	6379	7929	8360	8763	9593
6924	1294	1202	1604	1161	1174	1026	1299	1382
100506963	90	95	122	76	74	57	75	82
57095	379	374	515	350	492	573	586	560
105376860	196	204	274	198	293	297	380	383
11313	1316	1215	1831	1359	1796	1816	2285	2509
2582	287	248	366	301	425	407	560	628
3155	521	408	551	444	501	586	695	787
105376861	0	1	1	2	0	0	2	1
2517	280	238	357	272	166	156	153	179
1269	0	0	0	0	0	1	1	0
107984929	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0
55629	2178	2318	3125	1926	2443	2310	2781	2771
10772	1943	2097	2704	1756	2165	1946	2207	2020
105378615	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	0
107984931	1	0	3	1	0	0	1	0
127294	11	7	15	5	7	1	6	5
107985737	0	0	0	0	0	0	0	0
105376864	0	0	0	0	0	0	0	0
58985	0	0	0	0	0	0	0	0
163702	0	0	0	0	0	0	0	0
284632	0	0	0	0	0	0	0	0
105376871	0	0	0	0	0	0	0	0
57822	0	0	0	0	0	0	0	0
90529	108	101	134	99	110	94	102	105
57185	400	382	506	418	280	284	312	298
100750325	0	0	0	0	0	0	0	0
11123	82	74	103	50	65	47	76	79
100506985	3	6	6	6	5	4	5	6
400746	0	0	0	0	0	0	0	0
10250	1835	1878	2419	1634	1432	1187	1504	1486
25932	18718	19669	25637	15762	24134	23702	27418	27221
105376876	8	7	12	6	12	10	3	14
864	12	11	22	14	7	9	19	9
102465437	1	0	2	0	0	0	1	1
107984932	0	0	0	0	0	1	1	0
105376878	0	0	1	0	0	0	1	0
100616365	0	0	0	0	0	0	0	1
105376879	0	0	0	1	0	0	0	0
25949	718	686	1030	661	790	646	899	846
57035	689	643	916	525	714	515	830	669
105376882	1	0	1	1	1	0	0	0
6007	16	14	21	13	16	9	18	11
23585	1930	1659	2549	1819	2506	2278	2542	2654
6006	1141	1029	1561	1105	1506	1338	1577	1583
55219	879	766	1315	795	1019	964	1133	1056
26119	476	457	609	476	377	437	480	515
57134	29	26	52	28	31	41	35	50
57190	7659	7110	9616	7624	7655	7615	8948	10168
56181	355	337	500	368	444	430	519	619
646471	62	59	94	70	74	51	75	79
79000	85	78	123	89	79	109	124	153
164091	162	144	200	150	306	276	378	330
3925	4503	3994	5646	3867	4831	5025	5600	6054
100500808	134	149	189	148	158	169	241	249
105376885	0	0	0	0	0	0	0	0
5051	232	195	257	222	186	191	207	222
101928216	0	1	2	1	2	0	1	0
2134	0	2	1	3	1	0	0	0
7780	0	0	0	0	0	0	0	0
105376910	0	0	0	0	0	0	0	0
84676	0	1	0	1	0	2	0	1
149420	104	120	131	102	156	142	180	148
105376886	0	1	0	0	0	0	0	0
79927	34	34	51	36	13	14	9	13
110806296	0	0	0	0	0	0	0	0
51042	240	174	281	219	370	390	380	505
10256	0	3	2	1	0	1	0	2
378807	0	0	0	0	0	0	0	0
101928303	3	0	0	0	0	0	0	0
64793	166	135	198	129	98	109	145	117
83442	3042	2678	3842	2983	4353	4737	5387	6311
91544	92	65	101	74	75	66	76	80
1043	0	0	0	0	0	1	0	0
55057	2	2	1	1	0	0	0	0
257101	0	0	0	0	0	0	0	0
79727	0	0	0	0	0	0	0	0
79947	657	589	831	706	688	667	773	830
101928324	2	7	3	2	0	8	3	6
3151	3775	3394	4832	3775	2971	2934	3309	3746
6195	174	143	198	144	151	156	172	163
100302190	0	0	0	0	0	0	0	0
105376888	0	0	0	0	0	0	4	1
101928728	8	9	10	8	2	8	7	2
8289	1735	1575	2253	1675	1770	1617	1954	1957
55650	102	110	159	111	160	167	172	204
84243	544	404	584	525	650	686	709	895
2810	6	5	9	3	1	5	2	2
54707	351	371	496	337	482	457	520	596
63906	304	283	355	273	249	236	261	280
10726	1325	1164	1774	1289	1928	1841	2238	2377
8431	0	0	0	0	0	3	0	0
126695	0	3	1	0	3	1	0	1
388610	512	414	658	473	599	601	684	838
115572	18	24	37	28	26	27	36	36
101928391	5	1	4	3	1	1	1	1
6548	1854	1821	2473	1927	2309	2187	2587	2945
102723760	0	0	0	0	1	0	0	0
105376890	0	0	0	0	0	1	0	0
23038	776	698	995	763	725	680	835	1028
84065	416	336	547	374	428	485	560	587
644961	36	38	42	25	39	29	33	23
84958	0	1	0	3	0	1	6	0
9064	186	168	219	177	134	154	186	242
8547	3	6	6	3	4	3	0	6
388611	2	0	1	0	0	1	3	0
2827	14	7	22	19	37	45	51	52
10163	5554	5067	7490	5468	7353	7344	8475	8740
105376892	0	0	0	0	0	0	1	0
27245	426	440	563	412	409	366	419	442
2268	1	6	10	7	0	0	2	0
111216282	5	4	5	1	2	0	1	0
2537	12194	10967	15529	12446	4034	4537	5312	6224
199870	130	118	156	104	129	86	118	132
23673	2083	2027	2697	1852	2579	2472	2997	3048
5511	710	678	950	709	831	814	924	983
677774	1	2	2	1	0	0	0	2
9473	513	460	654	475	705	696	900	883
6118	610	540	702	567	672	759	807	866
27293	10	24	14	14	10	8	13	8
55113	189	205	232	180	350	320	361	420
2140	608	627	837	617	533	453	573	603
5724	15	16	20	27	19	18	28	22
