GeneID	control	control	perturbed	perturbed
26038	0	0	1	2
105376687	0	0	0	0
6146	2823	2747	3641	3744
107985733	12	11	3	2
102724450	4	4	1	0
388591	144	143	23	34
23463	1365	1354	1709	1645
148645	0	0	2	0
390992	0	0	0	0
387509	141	140	155	153
11332	172	171	249	251
54626	0	0	0	0
83715	3	3	5	3
100422975	0	0	0	0
8718	54	53	55	77
57449	253	248	341	342
79707	155	151	190	211
80835	0	0	0	1
107984912	0	0	0	0
3104	106	105	152	119
9903	484	482	592	657
107984913	18	18	32	21
148479	404	400	503	607
90326	201	199	261	254
55735	446	444	493	536
100505887	0	0	0	0
110841581	3	3	0	2
23261	283	278	284	311
105376692	0	0	0	0
102725193	0	0	0	0
101928836	0	0	0	0
105376691	0	0	0	0
105376689	0	0	0	1
9341	1607	1579	2001	1883
8863	169	167	257	258
10911	0	0	0	0
3604	1	1	9	8
11315	1391	1376	1969	1964
54206	359	357	689	675
107984915	0	0	0	0
102724539	0	0	0	0
105376695	0	0	0	0
50651	11	11	8	4
473	980	974	1025	1029
102724552	0	0	1	3
106632271	0	0	0	0
2023	8906	8830	12530	12587
102465436	0	0	0	0
100505975	1	1	4	2
112268261	7	7	5	8
765	0	0	0	0
155184	0	0	0	0
6518	58	57	12	17
80045	54	53	72	76
106614088	350	346	679	651
407040	0	0	1	1
102724571	34	34	56	45
9563	2204	2184	4356	4353
80176	571	567	458	457
100506022	16	16	12	15
84275	50	49	45	65
199953	96	96	118	149
107985734	1	1	2	1
105376712	0	0	0	0
5293	370	366	404	435
644997	0	0	0	0
101929074	20	20	19	29
22883	2846	2796	2940	2957
56998	251	247	307	305
105376717	5	5	6	8
84328	289	283	418	424
64802	164	164	211	208
113391335	0	0	0	1
100847055	0	0	0	0
116362	0	0	0	0
10277	756	749	862	830
23095	855	843	974	921
105376725	0	0	3	1
5226	688	679	1005	1032
100526739	30	29	43	41
378708	42	41	60	60
1325	1	1	5	7
1676	651	641	780	823
5195	188	186	196	221
54897	3	3	1	0
105376733	0	0	0	0
105376735	0	0	0	0
148345	0	0	0	0
23435	1780	1759	2390	2324
10747	28	26	29	33
6723	759	751	850	892
5394	745	743	740	810
105376736	9	9	5	9
2475	1268	1257	1473	1450
100873935	11	11	13	10
10218	0	0	0	1
29914	167	165	169	181
105376737	0	0	0	0
105376739	0	0	0	0
105376740	0	0	0	0
57540	0	0	0	0
112268221	0	0	0	0
101929181	0	0	0	0
26232	16	15	11	10
93611	167	167	137	159
26270	48	47	50	39
10459	247	247	362	300
374946	0	0	1	1
57085	557	546	539	591
284498	61	61	75	72
102724659	0	0	0	0
4524	280	278	453	437
1185	238	236	306	292
100379251	24	24	40	41
4878	2	2	3	1
4879	0	0	0	0
26829	0	0	0	0
90231	557	544	754	717
5351	4254	4204	4674	4592
9927	1390	1380	1471	1508
60672	152	152	173	190
102466982	1	1	0	1
943	11	11	4	10
102465836	0	0	0	0
7133	1038	1030	1774	1868
100616438	0	0	0	0
107984917	4	3	5	7
55187	1821	1808	1978	2048
677885	3	2	6	7
105376744	2	2	1	3
9249	608	602	458	458
102466722	1	1	0	1
343066	6	6	1	1
126767	2	2	0	0
93190	0	0	0	0
390999	0	0	0	0
65121	0	0	0	0
105376745	0	0	0	0
440560	0	0	0	0
343069	21	37	73	81
65122	0	0	0	0
400735	0	0	0	0
343071	0	0	0	0
441871	0	0	0	0
440561	0	0	0	0
101929983	0	0	0	0
649330	0	1	1	0
441873	0	0	0	0
649324	0	0	0	0
440563	4	19	56	62
645354	0	0	0	0
645359	0	0	0	0
101060301	0	1	0	0
343070	0	0	0	0
400736	0	0	0	0
391003	0	0	0	0
343068	0	0	0	0
391002	0	0	0	0
645382	0	0	0	0
653619	0	0	0	0
729528	0	0	0	0
645414	0	0	0	0
391004	0	0	0	0
645425	0	0	0	0
126755	0	0	0	0
102724856	0	0	0	0
107984918	0	0	0	0
10630	45	45	18	16
107984919	0	0	0	0
105378612	0	0	0	1
105376756	0	0	0	0
7799	447	445	448	409
23254	131	128	157	175
107985467	0	0	0	0
107985468	0	0	0	0
105376762	0	0	0	0
105376759	0	0	0	0
107985469	0	0	0	0
200197	13	13	34	29
55092	332	329	559	609
727684	1	1	1	1
114827	7	7	5	4
101927417	1	1	1	1
101927441	3	3	2	3
79180	366	359	610	638
11330	1	1	4	4
63036	0	0	1	1
105376767	0	0	0	1
51032	2	1	2	0
842	66	66	124	158
23341	352	345	402	410
107397391	0	0	0	0
79814	30	29	12	14
84301	510	510	521	524
6248	86	84	83	98
23207	998	985	1193	1166
284723	16	15	13	17
110806303	0	0	1	1
388595	0	0	0	0
54751	913	898	1261	1232
440567	181	186	229	221
729614	18	18	27	27
23013	836	832	940	941
7709	294	292	362	354
149563	0	0	0	0
27129	573	569	143	149
1187	10	10	5	5
1188	6	6	4	4
348487	4	4	1	5
1969	204	203	240	273
101927479	14	14	14	9
128272	242	242	279	305
101927546	12	12	32	33
79363	35	35	54	47
54455	257	255	300	307
26099	1021	1015	1323	1309
374955	536	532	715	713
55707	737	730	835	782
107984921	22	22	39	34
114819	85	82	140	148
26871	2	2	12	12
107985757	0	0	0	0
100132147	0	0	0	0
107985758	0	0	0	0
7195	0	0	0	0
55672	282	280	350	317
105376794	226	222	244	258
84809	68	67	91	81
11209	11	12	28	27
107985736	1	1	1	1
26869	2	2	14	11
107985759	0	0	0	0
284729	0	0	1	0
100189045	0	0	0	0
6060	2	1	10	12
11223	11	12	16	20
100500876	0	0	0	0
100189298	0	0	0	0
112267871	0	0	0	0
7193	0	0	0	0
100189183	0	0	0	0
105376805	21	22	7	11
791226	0	0	0	0
26870	2	2	14	12
9696	274	270	332	300
4237	820	814	580	644
105376806	106	104	78	91
23400	291	289	299	285
6390	540	536	719	707
11240	0	0	0	0
105376808	0	0	0	1
400743	4	4	4	3
29943	7	7	1	3
51702	0	0	0	0
100616188	0	0	0	0
23569	0	0	0	1
353238	0	0	0	0
55920	803	791	1067	1071
55160	122	120	169	197
107984028	0	0	0	0
81569	1	1	4	3
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	0	0	0	0
105376814	0	0	0	0
127707	0	0	0	0
5081	0	0	0	0
80834	0	0	0	0
8659	113	112	132	122
100616120	0	0	0	0
100302276	0	0	0	0
126917	223	222	268	260
105376815	0	0	0	0
23352	5630	5575	6869	6859
101927895	34	34	54	47
23065	1477	1463	2081	2010
51154	332	324	473	435
246181	21	22	20	30
22977	13	11	19	24
100506730	39	39	72	76
8574	445	440	673	724
54896	176	176	194	197
832	2961	2937	3408	3535
105376819	0	0	2	2
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	0	0	0
440574	411	408	529	562
100532736	1115	1098	1085	1090
644068	117	119	117	108
4681	1106	1091	1072	1080
3362	1	1	0	0
255104	205	204	298	294
54546	0	0	0	0
105376823	0	0	0	1
23252	114	113	127	139
30814	0	0	0	0
5320	0	0	0	0
5322	1	1	0	0
26279	0	0	1	0
64600	0	0	0	0
391013	0	0	0	0
127733	1	0	0	0
101928017	0	0	0	0
105376825	0	0	0	0
105376826	0	0	0	0
105376827	0	0	0	0
105376828	0	0	0	0
127731	0	0	0	1
339505	0	0	0	0
55450	458	454	454	439
79594	309	307	285	316
163933	1	1	0	1
978	133	131	240	208
65018	1171	1163	1306	1289
102464833	13	13	19	17
100861548	845	836	978	984
1650	3574	3527	4639	4783
57576	9	9	16	14
400745	32	32	37	26
112268222	525	523	616	621
50809	2785	2759	3040	3150
8672	3338	3309	3623	3614
105376830	0	0	1	0
105376829	0	0	1	0
100302155	0	0	0	0
1889	3228	3203	4042	3968
100506801	6	6	5	10
105376832	0	0	0	0
84224	394	386	520	484
249	3	3	4	2
105376834	0	0	0	0
5909	0	0	0	2
84196	1021	1016	1167	1230
401944	521	515	510	547
3339	8402	8336	8631	8948
23436	0	0	0	0
10136	0	0	0	0
101928043	1	1	0	2
29092	136	134	216	202
112268223	4	3	8	8
998	2132	2060	2677	2678
54361	6	6	6	10
105376845	0	0	1	2
105376850	0	0	1	1
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	557	546	653	680
2046	0	0	0	0
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	0	0	1	0
100616391	0	0	0	0
100422914	0	0	0	0
646262	0	0	0	0
729059	1	1	1	0
23028	1054	1042	1226	1245
100422866	0	0	0	0
7798	1427	1411	1371	1462
3352	25	25	5	5
100996511	94	94	131	106
10236	1755	1733	2230	2165
80818	304	302	505	455
148898	107	105	136	133
6920	139	135	97	108
55616	478	471	598	574
1870	14	14	8	21
101928163	0	0	1	0
105376859	2	2	3	2
3399	508	503	321	350
107984928	1	1	2	1
259283	1	1	2	1
6135	6461	6357	9221	9611
6924	698	694	719	695
100506963	63	62	90	83
57095	323	318	397	425
105376860	16	15	24	15
11313	337	333	407	421
2582	91	91	142	124
3155	371	369	470	438
105376861	0	0	0	0
2517	68	68	69	60
1269	0	0	0	0
107984929	0	0	0	0
100616492	0	0	0	0
55629	765	741	1101	1032
10772	1539	1520	1848	1983
105378615	0	0	0	0
105376863	0	0	0	2
107984931	0	0	0	0
127294	0	0	0	0
107985737	0	0	0	0
105376864	0	0	0	0
58985	0	0	0	0
163702	0	0	0	0
284632	0	0	0	0
105376871	0	0	0	0
57822	1	1	0	1
90529	99	98	110	128
57185	1125	1116	1675	1669
100750325	1	1	0	0
11123	102	102	146	160
100506985	5	5	8	12
400746	0	0	0	0
10250	1089	1077	1473	1454
25932	10690	10556	13387	13498
105376876	0	0	0	0
864	0	0	0	0
102465437	0	0	0	0
107984932	0	0	0	0
105376878	2	2	0	0
100616365	0	0	0	0
105376879	0	0	0	0
25949	429	426	655	642
57035	1387	1378	1866	1855
105376882	0	0	1	0
6007	5	5	8	4
23585	993	981	1081	1114
6006	489	484	564	563
55219	265	263	220	267
26119	199	195	169	205
57134	51	51	21	30
57190	1811	1789	2246	2128
56181	542	534	705	723
646471	116	115	156	158
79000	90	90	103	118
164091	298	297	457	507
3925	1738	1722	2153	2146
100500808	0	0	0	0
105376885	0	0	0	0
5051	116	114	175	152
101928216	9	9	22	28
2134	59	59	173	166
7780	0	0	2	0
105376910	0	0	0	0
84676	0	0	0	0
149420	41	40	66	54
105376886	0	0	0	0
79927	0	0	0	0
110806296	0	0	0	0
51042	100	100	119	155
10256	0	0	3	3
378807	0	0	0	1
101928303	0	0	0	0
64793	116	113	218	217
83442	1719	1704	2360	2264
91544	95	95	103	104
1043	1	1	0	0
55057	0	0	0	2
257101	0	0	0	0
79727	0	0	1	0
79947	526	520	507	555
101928324	4	4	4	3
3151	765	749	1284	1276
6195	18	18	12	11
100302190	0	0	0	0
105376888	0	0	0	0
101928728	11	10	5	3
8289	795	791	930	919
55650	233	230	318	348
84243	450	448	454	454
2810	0	0	0	1
54707	352	348	478	486
63906	89	89	112	104
10726	654	639	837	828
8431	0	0	0	0
126695	1	1	0	0
388610	211	209	221	242
115572	26	26	23	29
101928391	0	0	2	0
6548	839	835	924	956
102723760	0	0	0	0
105376890	0	0	0	0
23038	678	675	642	645
84065	227	224	296	248
644961	22	28	38	35
84958	74	74	103	114
9064	500	500	517	517
8547	0	0	0	0
388611	0	0	0	0
2827	21	21	35	30
10163	1544	1523	1679	1755
105376892	2	2	2	1
27245	234	233	330	371
2268	0	0	2	1
111216282	0	0	0	0
2537	546	533	845	834
199870	81	80	122	121
23673	749	742	892	843
5511	574	566	617	580
677774	0	0	0	1
9473	113	111	178	180
6118	289	284	385	389
27293	0	0	1	0
55113	98	96	112	124
2140	280	277	384	339
5724	3	3	1	6
22826	922	907	1221	1252
93974	676	667	795	837
83667	237	235	311	355
54797	133	131	161	167
65979	337	329	405	450
1104	636	626	842	797
8420	503	498	542	589
6080	21	21	21	23
26768	9	9	12	21
54952	156	156	196	189
85028	136	133	218	212
692212	2	2	3	4
677838	6	6	14	11
677825	2	2	8	11
692073	5	5	4	6
115273	8	8	19	16
6883	310	306	438	390
105378616	3	3	2	4
26824	1	1	1	1
10691	121	120	166	138
51441	726	719	814	832
4985	0	0	0	1
2035	161	161	106	126
399474	261	260	379	378
6429	875	866	1089	1042
51102	237	234	281	275
10076	429	423	238	209
101928460	0	0	0	0
107984933	0	0	0	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	3	3	2	1
100129196	7	7	7	2
7805	1	1	0	0
100616164	0	0	0	0
105378620	0	0	0	0
105378621	0	0	0	0
105378622	0	0	0	0
400748	0	0	0	0
9672	417	410	188	213
9698	1301	1294	1509	1591
692234	2	2	2	2
692235	2	2	2	2
692200	0	0	0	0
107984935	0	0	0	1
79570	0	0	0	0
9410	285	281	390	409
51538	339	340	404	406
2170	8	7	7	16
105378623	0	0	0	0
107985470	0	0	0	0
347735	1397	1384	774	793
105378625	0	0	0	0
105379772	0	0	0	0
149086	0	0	0	0
284551	0	0	0	0
105378626	0	0	0	1
64129	0	0	0	0
3061	10	10	5	6
553115	678	676	832	811
107985471	18	18	18	27
105378628	12	12	2	2
1307	9067	8974	8076	8102
101929444	91	91	101	88
576	449	442	442	463
100423028	0	0	0	0
90853	547	540	572	540
8073	3056	3017	3769	3943
10657	1367	1350	1713	1772
55116	159	157	211	180
100847018	0	0	0	0
23633	1226	1211	1411	1365
200081	1538	1516	1879	1902
79140	95	94	78	91
56063	138	138	225	210
55721	66	66	74	76
149069	23	23	32	31
8668	1710	1679	2348	2145
339483	210	204	246	287
84734	16	16	14	6
3932	0	0	0	0
3065	604	599	634	695
65108	191	189	176	211
105378629	3	3	0	5
81629	55	55	117	108
100128071	16	16	28	23
55108	1105	1094	1277	1313
728116	0	0	0	1
653121	106	104	74	95
102723870	2	2	0	0
339487	187	185	229	217
5928	871	857	1218	1237
81493	422	418	592	589
57648	56	54	191	155
8565	973	964	1236	1205
64766	459	455	585	624
252995	4	4	3	4
105378631	0	0	3	3
3208	5	5	12	12
113452	167	166	270	276
105378632	0	0	0	0
127544	78	77	153	132
204	1027	1015	1312	1391
105378635	0	0	1	0
113451	79	79	108	123
112268224	7	7	3	1
55223	277	274	183	165
149076	289	284	316	286
127550	1	1	3	0
1912	1491	1473	1755	1764
100500853	23	23	26	19
101929464	0	0	1	1
7579	161	157	194	175
114784	15	15	2	2
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	0	0	0	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	0	0	1	2
2709	2	2	2	2
127534	1	1	0	0
2707	1	1	0	0
2701	0	0	0	1
113444	286	285	325	283
58512	3	3	1	3
653160	70	70	74	106
100506144	359	359	515	492
9204	264	262	315	285
79830	232	228	270	257
105378644	0	0	0	0
6421	3936	3886	5254	5226
9202	1240	1228	1465	1499
100861513	26	25	32	31
79932	964	948	1290	1301
23154	544	541	633	610
339488	57	53	66	61
105378645	8	8	10	6
5690	1083	1074	1350	1414
105378646	0	0	0	0
127703	397	395	419	462
63967	119	117	230	211
192670	334	333	378	364
26523	409	404	514	520
192669	304	300	385	419
105378647	0	0	0	0
27285	1	1	1	1
54936	244	242	281	301
1296	69	69	52	71
27095	650	642	746	805
55700	1467	1450	1665	1675
9967	1962	1938	2661	2651
79729	106	106	134	122
55194	627	619	1033	1034
83931	362	356	607	606
84967	163	159	300	306
127700	77	75	87	82
109616970	0	0	0	0
107984940	0	0	0	0
64960	457	451	637	593
1441	43	43	192	207
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	0	0
100422898	0	0	0	0
107984942	0	0	1	0
728431	50	49	61	47
80149	445	439	671	665
102465438	0	0	1	2
64769	506	500	708	719
100847010	1	1	0	0
105378649	9	9	10	7
79753	217	216	242	249
7802	107	104	233	238
29889	1053	1045	1329	1313
284654	37	37	70	82
54955	227	226	277	258
55143	185	184	272	235
284656	1	1	0	0
105378650	0	0	0	0
149175	17	17	6	8
79693	141	141	163	177
127687	434	429	616	595
4520	322	318	363	332
3633	282	280	391	358
105378651	5	5	8	6
10946	741	729	899	966
2275	182	180	207	207
51118	323	315	438	463
5453	0	0	0	0
107985103	0	0	0	0
105378653	0	0	0	1
100500801	0	0	0	0
105378655	0	0	0	0
105378654	0	0	1	0
339442	0	0	1	0
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	0	0	0
64121	404	401	480	503
100527950	130	127	169	171
26292	130	126	165	170
105378663	0	0	0	2
81025	1	1	4	2
54933	25	26	18	23
105378662	6	6	1	6
79647	780	769	936	949
4725	787	779	970	989
23499	5555	5478	6024	6155
643314	424	420	706	706
105378950	0	0	0	0
353500	26	26	31	31
192217	32	31	23	20
728448	144	144	169	188
8761	1622	1606	1998	1999
101929516	122	119	154	164
677834	2	2	1	3
26508	15	15	4	4
84618	2	2	1	3
51440	1	1	0	2
10450	447	438	462	450
656	4	4	5	2
64064	31	29	22	23
105378666	0	0	0	0
101929536	0	0	0	0
105378951	0	0	0	0
107985740	0	0	0	0
105378665	0	0	0	0
105378667	0	0	0	0
54802	164	159	248	240
4610	1	1	0	1
105378668	1	1	0	1
84879	28	28	37	30
105378669	0	0	2	1
10487	3293	3255	3492	3448
5538	1793	1770	2198	2264
105378671	0	0	0	0
6018	304	301	375	392
127391	0	0	0	0
10269	905	893	1044	1092
1298	29	29	34	47
107984945	0	0	0	0
64744	298	295	418	427
65243	107	105	118	98
339559	42	42	56	48
105378672	3	3	3	8
64789	63	61	76	87
127396	43	42	56	53
105378673	0	0	1	0
9783	4	4	3	5
105378675	0	0	0	0
105378674	0	0	0	0
100130557	54	53	41	56
4802	207	207	306	295
407034	0	0	0	0
407031	0	0	0	0
9132	4	4	2	2
105378676	0	0	0	0
163732	46	46	35	29
1503	776	766	707	766
100507178	33	33	55	43
200172	16	16	20	21
22955	622	610	709	791
100132074	0	0	0	0
101929901	0	0	0	0
105378678	0	0	0	0
1907	0	0	0	0
59269	78	77	89	109
2981	0	0	0	0
2980	0	0	0	0
22887	559	554	759	729
284716	0	0	0	0
84217	0	0	0	0
728621	34	34	23	43
79717	320	316	429	428
10465	223	214	272	259
4904	3527	3478	4319	4443
149461	0	0	0	0
64175	2217	2204	2682	2856
79078	105	103	129	143
105378683	1	1	2	2
100129924	1	1	3	5
107984946	0	0	2	1
374969	66	65	91	111
114625	390	384	432	424
51058	79	78	143	120
339539	0	0	2	1
6513	369	362	499	501
440584	7	7	13	11
440585	1	1	2	1
10969	580	571	737	691
102465439	0	0	0	1
149465	4	4	9	1
105378685	1	1	0	0
128218	0	0	0	0
149466	0	0	2	0
7075	1	1	6	9
4352	1	1	0	1
105378687	1	1	8	8
991	503	500	542	531
64834	725	717	905	954
102466723	0	0	2	1
112268225	6	6	12	12
112950	459	456	620	602
107984947	31	30	35	31
23334	1492	1478	1078	1096
100873952	31	31	31	27
102465440	2	2	0	0
81888	570	564	231	254
5792	5488	5429	2144	2208
9682	615	609	744	755
100132774	19	19	23	35
6487	209	206	209	224
101929592	0	0	0	1
102464830	0	0	0	0
9048	3	3	6	0
105378688	0	0	0	1
101929609	26	26	30	42
9670	353	348	451	492
1802	212	210	261	252
533	575	570	659	647
8704	1097	1082	1150	1181
149473	53	51	58	63
6536	176	175	235	234
107984948	7	6	16	12
128209	6	6	23	22
105378952	0	0	0	0
55929	226	222	296	296
79033	525	518	565	626
100874278	14	14	23	14
106635545	0	0	0	0
55182	509	503	561	548
107984951	0	0	0	0
100847089	0	0	0	0
107984950	89	88	96	91
79639	37	37	52	47
109623472	0	0	0	0
339541	11	11	12	17
105378690	1	1	1	3
26828	0	0	0	1
26830	0	0	0	0
11004	249	244	348	351
109623476	1	1	0	1
6202	6675	6514	8490	8714
26811	3	3	9	9
94161	1	1	3	3
94162	8	8	9	10
94163	2	2	3	5
266675	17	17	17	15
1263	264	261	283	255
343521	125	125	121	120
149478	192	190	188	215
107984952	39	38	44	31
8643	19	19	16	26
8891	259	259	405	385
79654	458	456	653	628
7389	762	747	1136	1133
57643	68	66	45	56
105378691	1	1	4	3
400752	1	1	4	3
84842	11	11	3	8
4595	91	90	100	110
114034	99	99	104	129
10420	85	85	100	82
126661	13	13	13	18
25974	561	558	704	727
5052	2086	2061	2869	2803
10327	720	714	1006	1006
4678	820	808	1234	1225
149483	6	6	13	13
60313	988	980	1025	1021
728963	9	10	9	11
51249	242	240	310	320
3652	185	184	268	267
105378693	0	0	0	0
23139	1371	1358	1727	1735
105378694	0	0	0	1
110117499	83	82	153	140
8503	100	99	178	172
101929626	0	0	0	0
10103	5	5	8	10
110117498	0	0	0	0
55624	846	840	1142	1161
541468	28	28	33	36
8438	82	82	104	113
10489	1407	1399	1796	1859
7388	758	741	951	1008
387338	173	172	226	182
2166	6	6	9	12
729041	1	1	3	2
101929651	0	0	0	0
127343	0	0	0	0
105378696	0	0	0	0
100507423	19	19	15	17
148930	0	0	0	0
8569	383	380	428	454
148932	280	280	328	343
105378697	3	3	0	0
64756	329	322	429	411
374973	1	1	1	1
100130197	33	31	21	30
9813	1436	1421	1740	1754
105378698	5	5	4	8
105378699	0	0	0	0
1580	0	0	0	0
163720	0	0	0	0
1579	0	0	0	0
260293	0	0	1	0
199974	0	0	0	0
284541	0	0	0	0
105378701	0	0	1	2
100874253	1	1	0	0
10158	5	5	2	2
6886	0	0	0	0
6491	133	132	158	154
51727	1714	1696	2102	2154
102724077	3	3	7	5
2301	0	0	2	0
84793	22	22	39	52
2306	5	5	8	7
107984953	0	0	0	0
388630	1	1	0	0
105379778	0	0	0	0
391037	0	0	0	0
200010	1	1	1	0
54558	42	40	9	7
84871	0	0	0	0
79656	0	0	0	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	0	0	0	0
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	0	0	0	0
105378714	0	0	0	0
11124	407	402	500	523
105378715	2	2	5	1
112268262	0	0	1	0
1031	200	198	322	313
100616189	0	0	0	0
102466656	0	0	1	0
284546	0	0	0	0
105378716	0	0	0	0
26994	1374	1362	1455	1481
22996	0	0	2	8
105378717	0	0	0	0
102724097	0	0	0	0
2060	895	887	1039	1092
105378720	1	1	0	1
441884	1	1	0	0
105378719	0	0	0	0
114883	1631	1600	1538	1575
4898	2536	2519	3125	3071
105378721	108	107	119	130
100313892	3	3	8	5
5865	4845	4795	2991	2941
51060	952	945	1156	1160
112970	56	55	65	63
104355143	0	0	0	0
91408	564	556	706	695
107984956	0	0	1	0
9372	435	434	499	544
200014	541	534	621	636
4998	41	41	81	67
84950	309	306	398	422
23318	544	537	763	754
105378723	0	0	0	0
2882	743	735	835	782
348378	16	15	12	10
65260	209	205	275	221
79699	620	615	822	827
440590	0	0	0	1
55268	100	100	399	415
6342	1411	1388	2668	2707
127435	389	386	580	617
6512	17	17	57	52
105378724	0	0	0	0
1376	198	197	246	280
54987	495	484	664	669
4116	186	180	241	252
100507564	4	4	6	6
7804	136	135	104	121
105378728	0	0	2	3
105378726	2	2	2	4
105378732	0	0	0	0
105378731	1	1	0	0
105378730	0	0	0	0
107984957	1	1	1	2
163742	0	0	0	0
105378733	0	0	0	1
63948	0	0	0	0
148979	40	40	284	292
55706	344	342	452	467
54432	280	279	334	340
1733	3	2	0	2
51668	229	227	279	306
115353	423	417	463	452
388633	0	0	0	0
9528	3010	2979	3288	3361
127428	143	142	214	214
100616315	0	0	0	0
