GeneID	control	control	control	control	perturbed	perturbed	perturbed	perturbed
29101	1945	2466	1739	2236	743	674	572	476
643988	233	270	224	230	19	15	14	15
105378586	11	12	10	10	0	0	0	2
142678	1007	989	871	920	175	130	114	114
8510	45	53	39	32	16	11	9	11
984	1249	1387	1095	1334	566	461	402	382
728661	1293	1615	1385	1550	318	254	260	234
8511	7	10	8	3	1	1	1	0
728642	921	1003	768	921	331	285	245	229
9906	535	681	502	614	128	100	97	87
112268218	86	114	76	100	31	28	21	22
65220	1305	1485	1224	1511	451	332	357	273
2782	7821	9562	7499	9201	2891	2437	2238	1944
105378949	9	6	7	10	1	2	3	2
163688	5	6	8	7	0	1	2	1
339456	35	29	43	32	1	0	2	1
85452	0	0	0	0	0	0	0	0
107984872	0	0	0	0	0	0	0	0
105378589	0	1	0	0	0	0	0	0
2563	0	1	2	1	0	0	0	0
105378590	0	0	0	0	0	0	0	0
105378591	0	0	0	0	0	0	0	0
5590	294	305	243	273	28	23	29	18
100506504	33	37	35	29	4	2	6	4
199990	616	600	504	610	292	224	209	234
112268219	79	58	68	72	24	23	17	23
105378593	3	6	5	5	2	1	0	1
6497	1976	2099	1892	2100	766	646	622	527
79906	112	125	95	94	51	33	35	38
100129534	67	68	52	65	18	11	7	6
11079	2122	2627	2011	2410	1328	1013	933	855
5192	433	544	456	489	281	248	227	191
9651	12	14	9	9	41	37	34	46
55229	533	535	499	540	206	157	160	166
388585	0	0	0	0	0	0	0	0
115110	44	47	41	48	4	3	2	4
8764	353	414	299	368	45	36	10	29
100996583	0	2	1	0	0	0	0	0
127281	926	1075	809	971	375	322	288	253
79258	74	86	79	79	28	27	19	24
105378597	0	0	0	0	0	0	0	0
100287898	10	11	7	6	1	0	1	1
105378603	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0
107985732	0	0	0	0	0	0	0	0
105378600	0	0	0	0	0	0	0	0
105378598	0	0	0	0	0	0	0	0
107984904	0	0	0	0	0	0	0	0
105378599	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0
440556	1	2	0	1	0	0	0	0
63976	28	26	25	20	0	0	0	0
100422968	0	0	0	0	0	0	0	0
105378606	0	0	0	0	0	0	0	0
107984909	0	0	0	0	0	0	0	0
105378605	0	0	0	0	0	0	0	0
105378604	1	0	1	2	0	0	0	0
27237	31	46	32	36	23	16	11	15
1953	326	335	287	333	55	48	42	46
105378608	0	0	0	0	0	0	0	0
693135	0	0	0	0	0	0	0	0
105378607	0	0	0	0	0	0	0	0
127262	488	606	453	604	315	227	199	188
49856	422	472	387	480	454	330	291	265
7161	235	217	181	241	48	42	38	25
105378610	0	0	0	0	0	0	0	0
105378609	0	0	0	0	0	0	0	0
57212	392	472	327	465	73	36	47	35
148870	0	0	0	0	0	0	0	0
388588	4	6	5	9	0	0	1	0
57470	1070	1252	961	1197	711	625	551	510
9731	382	445	358	478	249	183	192	176
1677	72	86	56	91	48	42	51	35
107984910	5	5	4	8	8	6	4	3
339448	385	458	402	499	294	276	270	207
100133612	12	18	13	12	1	0	0	0
728716	0	0	0	0	0	0	0	0
105376672	0	0	0	0	0	0	0	0
105376673	0	0	0	0	0	0	0	0
284661	0	0	0	0	0	0	0	0
105376674	0	0	0	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0
107985376	0	0	0	0	0	0	0	0
55966	0	0	0	0	0	0	0	0
105376680	0	0	0	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0
105376686	0	0	0	0	0	0	0	0
100616421	0	0	0	0	0	0	0	0
261734	349	382	322	356	158	128	110	93
8514	78	111	83	114	1113	856	864	811
26038	8	12	9	8	1	2	1	2
105376687	0	0	0	0	0	0	0	0
6146	4312	5774	4058	4981	3950	3287	2797	2429
107985733	26	26	18	27	4	2	1	1
102724450	6	8	7	10	4	1	1	3
388591	524	542	453	519	37	30	24	19
23463	3477	4092	3316	3998	1903	1542	1574	1189
148645	11	15	11	14	16	9	10	5
390992	1	0	0	0	0	0	0	0
387509	411	422	382	431	35	43	43	37
11332	1999	2449	1837	2217	1245	970	856	703
54626	38	65	42	40	3	7	0	5
83715	66	72	74	75	0	2	3	2
100422975	0	0	0	0	0	0	0	0
8718	45	45	50	53	3	0	0	2
57449	163	135	145	160	14	6	12	4
79707	350	477	355	463	374	271	243	222
80835	1	0	0	0	0	0	0	0
107984912	0	0	0	0	0	0	0	0
3104	199	194	162	204	146	110	103	93
9903	1130	1209	1087	1291	824	608	578	553
107984913	7	4	2	2	3	0	0	1
148479	569	669	601	706	340	270	282	236
90326	544	637	486	559	341	298	268	226
55735	1115	1207	966	1246	829	760	659	566
100505887	0	0	0	0	0	0	0	0
110841581	4	9	7	0	1	3	4	1
23261	394	476	336	410	326	264	216	187
105376692	0	0	0	0	0	0	0	0
102725193	1	0	0	0	0	1	0	0
101928836	0	0	0	0	0	0	0	0
105376691	0	0	0	0	0	0	0	0
105376689	1	0	2	2	0	0	0	0
9341	2290	2922	2190	2686	905	813	676	613
8863	642	743	598	714	56	47	47	28
10911	1	0	1	0	0	0	0	0
3604	141	170	129	153	0	0	0	0
11315	2748	3516	2548	3137	2168	1862	1630	1317
54206	4446	5762	4475	5126	1151	1107	986	884
107984915	0	0	0	3	0	0	0	0
102724539	5	5	2	5	0	0	0	0
105376695	0	0	0	0	0	0	0	0
50651	28	31	27	30	7	4	2	6
473	781	931	805	919	540	436	378	374
102724552	2	5	2	2	0	0	1	0
106632271	0	0	0	0	0	0	0	0
2023	52354	63777	49370	58297	28174	23304	21373	18274
102465436	4	3	2	5	2	1	2	0
100505975	5	11	4	9	3	5	3	3
112268261	3	7	6	5	2	1	2	1
765	0	0	0	0	1	0	2	1
155184	0	0	0	0	0	0	0	0
6518	10	6	7	10	0	0	0	0
80045	353	453	336	410	38	28	29	27
106614088	55	38	57	40	0	0	0	1
407040	1	0	0	0	0	0	0	0
102724571	17	5	7	11	0	0	0	0
9563	1412	1919	1336	1676	259	183	192	157
80176	590	780	618	715	185	160	159	120
100506022	7	14	12	13	1	4	7	3
84275	167	244	172	211	251	216	164	128
199953	642	620	542	682	560	461	467	426
107985734	15	22	13	22	13	9	7	12
105376712	0	0	0	0	0	0	0	0
5293	554	682	509	593	377	285	268	259
644997	0	0	0	1	0	0	0	0
101929074	5	8	2	9	12	6	8	4
22883	4608	5130	4325	5172	1440	1194	1130	1020
56998	932	1079	785	1000	253	213	221	207
105376717	16	28	17	22	4	4	5	6
84328	688	847	578	815	494	388	366	313
64802	213	275	202	244	113	94	79	78
113391335	0	0	0	0	0	0	0	0
100847055	0	0	0	0	1	0	0	0
116362	3	4	5	1	0	0	0	1
10277	1212	1403	1160	1418	596	524	503	354
23095	825	986	871	992	480	382	447	277
105376725	1	0	0	0	0	0	0	0
5226	2510	3143	2392	2874	1942	1607	1488	1256
100526739	127	173	127	141	133	120	101	93
378708	173	234	170	189	172	165	131	120
1325	8	14	12	12	8	4	8	6
1676	760	1073	778	995	1221	1035	927	793
5195	550	622	476	563	301	234	218	180
54897	342	343	298	398	22	21	20	16
105376733	0	0	0	0	0	0	0	0
105376735	0	0	0	0	0	0	0	0
148345	0	0	1	3	0	0	0	1
23435	3029	3490	2901	3374	2654	2295	2002	1742
10747	40	44	26	35	4	4	4	5
6723	2953	3449	2661	3251	2325	1857	1659	1424
5394	2370	3092	2284	2820	1452	1203	1179	964
105376736	53	40	37	48	24	23	22	18
2475	1614	2090	1621	1909	959	722	805	602
100873935	10	12	14	17	6	7	5	4
10218	0	0	0	1	0	0	0	0
29914	442	564	414	533	532	457	413	335
105376737	0	0	0	0	0	0	0	0
105376739	0	0	0	0	0	0	0	0
105376740	0	0	0	0	0	0	0	0
57540	5	5	4	0	2	0	0	1
112268221	1	0	0	0	0	0	0	0
101929181	0	0	0	0	0	0	0	0
26232	96	97	77	89	0	3	2	4
93611	200	241	186	181	63	52	40	41
26270	71	83	82	86	18	11	10	5
10459	792	924	677	782	573	474	414	384
374946	2	1	0	0	0	0	0	0
57085	435	550	415	510	248	243	207	154
284498	47	46	35	58	8	10	13	11
102724659	0	0	0	0	0	0	0	0
4524	223	268	235	260	60	57	69	54
1185	287	326	274	326	269	229	211	200
100379251	48	49	42	53	43	36	25	28
4878	11	12	10	9	8	8	6	4
4879	1	1	2	2	0	0	0	0
26829	1	1	0	1	1	0	1	0
90231	1391	1508	1226	1471	833	651	701	549
5351	4202	4949	3853	4552	1080	928	944	716
9927	2393	2817	2405	2757	2514	2073	2000	1712
60672	351	361	337	361	338	273	236	200
102466982	1	0	1	1	0	0	0	1
943	0	1	1	1	1	0	0	0
102465836	0	0	0	0	0	0	0	0
7133	219	266	182	207	2	12	9	8
100616438	0	0	0	0	0	0	0	0
107984917	0	1	0	1	0	0	0	0
55187	372	584	437	484	276	227	280	196
677885	1	0	1	0	1	0	1	1
105376744	0	0	0	1	0	0	0	0
9249	160	188	165	164	0	1	0	0
102466722	0	0	0	0	0	0	0	0
343066	0	0	0	0	0	0	0	0
126767	0	0	0	0	0	0	0	0
93190	0	0	0	0	0	0	0	0
390999	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0
343069	9	14	7	5	8	13	9	8
65122	0	0	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	0
441871	0	0	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0
649330	0	0	1	0	0	0	0	0
441873	0	0	0	0	0	0	0	0
649324	0	0	0	0	0	0	0	0
440563	2	2	0	1	1	1	1	1
645354	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0
101060301	1	0	2	1	0	0	0	0
343070	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0
391002	0	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0
126755	0	0	0	0	0	0	0	0
102724856	0	0	0	0	0	0	0	0
107984918	0	0	0	0	0	0	0	0
10630	0	0	0	0	1	0	0	0
107984919	0	0	0	0	0	0	0	0
105378612	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0
7799	356	414	312	406	334	244	267	219
23254	202	263	216	280	215	169	147	105
107985467	0	2	0	0	0	0	0	1
107985468	0	0	0	0	0	0	0	0
105376762	2	1	0	3	1	1	1	4
105376759	0	0	0	0	0	0	0	0
107985469	1	0	1	1	0	2	0	2
200197	9	7	3	7	2	1	0	1
55092	367	365	278	370	95	75	87	54
727684	0	0	1	0	0	0	0	0
114827	7	10	8	9	3	5	2	7
101927417	9	15	6	12	1	2	2	3
101927441	36	49	36	58	4	2	0	5
79180	5140	5681	4527	5181	2554	2066	2036	1753
11330	5	2	2	0	0	0	0	0
63036	0	1	0	0	0	0	0	0
105376767	0	0	0	0	0	0	0	0
51032	1	4	0	1	0	1	1	0
842	144	196	161	197	126	97	129	91
23341	448	591	399	537	238	219	178	152
107397391	0	0	0	0	0	0	0	0
79814	59	108	72	97	183	145	148	133
84301	405	523	389	502	621	426	558	398
6248	73	88	57	84	106	82	91	85
23207	1323	1488	1230	1420	883	694	682	585
284723	11	17	6	13	10	11	5	4
110806303	0	1	1	1	6	5	2	4
388595	0	0	0	0	1	3	1	0
54751	161	182	139	150	314	317	246	227
440567	193	271	181	202	270	221	225	162
729614	49	52	39	48	54	45	45	36
23013	1209	1411	1184	1465	1246	961	1190	888
7709	710	688	587	699	441	313	304	244
149563	0	0	0	0	0	0	0	1
27129	0	0	0	0	0	0	0	0
1187	0	0	0	0	0	0	0	0
1188	1	1	1	0	0	0	0	0
348487	4	3	1	4	0	1	1	1
1969	6433	6905	5766	7027	5715	4865	4525	3974
101927479	50	59	27	52	33	33	21	29
128272	135	154	111	157	144	127	116	91
101927546	25	43	12	25	1	2	2	1
79363	18	36	23	26	8	4	2	10
54455	512	690	533	629	248	218	222	174
26099	1897	2236	1799	2146	2016	1763	1570	1381
374955	1044	1231	1001	1174	1063	939	796	681
55707	1153	1378	1063	1294	843	740	647	526
107984921	11	14	8	7	6	0	0	0
114819	49	55	28	49	16	10	15	7
26871	0	1	0	0	0	1	1	0
107985757	0	0	0	0	0	0	0	0
100132147	1	0	0	1	0	0	0	0
107985758	0	0	0	0	0	0	0	0
7195	0	0	0	0	0	0	0	0
55672	596	758	577	744	347	289	287	216
105376794	403	386	297	422	232	186	182	167
84809	178	174	122	186	128	104	111	84
11209	12	15	13	12	5	2	2	4
107985736	2	0	0	1	0	0	0	0
26869	1	1	0	1	1	0	0	0
107985759	0	0	0	0	0	0	0	0
284729	0	0	0	0	0	0	0	0
100189045	0	0	0	0	0	0	0	0
6060	1	1	0	1	0	0	1	0
11223	5	5	6	6	1	1	2	1
100500876	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0
112267871	0	0	0	0	0	0	0	0
7193	0	0	0	0	0	0	0	0
100189183	0	0	0	0	0	0	0	0
105376805	31	47	31	31	0	0	0	0
791226	0	0	0	0	0	0	0	0
26870	0	1	0	1	1	1	0	0
9696	321	317	285	326	192	161	147	148
4237	83	103	68	80	208	144	136	133
105376806	10	12	8	9	28	22	21	21
23400	1308	1441	1225	1412	1778	1482	1436	1096
6390	1257	1741	1229	1551	1798	1427	1321	1115
11240	0	0	1	0	0	0	0	0
105376808	0	0	0	0	0	0	0	0
400743	38	43	31	42	1	2	5	1
29943	69	90	48	80	8	10	10	9
51702	4	9	2	4	12	14	10	9
100616188	0	0	0	0	0	0	0	0
23569	0	0	0	2	18	9	12	15
353238	0	0	0	0	0	0	0	0
55920	2363	2801	2299	2770	2440	2023	1916	1653
55160	236	286	218	269	53	64	68	50
107984028	0	0	0	0	0	0	0	0
81569	0	1	0	0	0	0	0	0
105376809	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0
84966	0	0	1	0	0	0	0	0
105376814	0	0	0	0	0	0	0	0
127707	4	6	2	5	10	5	6	3
5081	0	0	0	0	0	0	0	0
80834	0	0	0	0	0	0	0	0
8659	213	253	186	244	199	181	161	160
100616120	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0
126917	947	1175	955	1112	907	746	728	655
105376815	1	0	0	0	0	0	1	0
23352	3592	5029	3511	4119	4852	3401	4333	3044
101927895	32	49	31	51	29	22	22	20
23065	1957	2327	1875	2358	1090	962	891	742
51154	1302	1551	1231	1478	1703	1440	1336	1121
246181	33	42	26	31	30	24	24	22
22977	27	20	29	23	13	11	12	16
100506730	66	79	55	59	30	25	15	13
8574	1036	1228	997	1254	1425	1154	1063	838
54896	607	659	540	629	191	163	166	151
832	3766	4765	3488	4285	2381	2007	1784	1507
105376819	0	1	0	0	0	0	0	0
105376818	0	0	0	0	0	0	0	0
105376817	0	0	0	0	0	0	0	0
105378614	0	1	0	0	0	0	0	0
440574	980	1376	951	1222	921	788	676	585
100532736	623	709	527	666	353	276	272	226
644068	3	7	3	10	18	16	7	4
4681	538	626	476	588	274	213	211	167
3362	0	0	1	0	0	0	1	0
255104	489	645	516	595	290	232	260	172
54546	1	0	0	0	0	0	0	0
105376823	0	2	0	0	0	0	0	0
23252	321	314	250	270	237	173	170	165
30814	0	0	0	0	0	0	0	0
5320	0	0	0	0	0	0	0	0
5322	0	0	0	0	0	0	0	0
26279	0	0	0	0	0	0	0	0
64600	0	0	0	0	0	0	0	0
391013	0	0	0	0	0	0	0	0
127733	1	3	0	1	0	0	0	0
101928017	0	0	0	0	0	0	0	0
105376825	0	0	0	0	0	0	0	0
105376826	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0
127731	0	1	0	0	0	0	0	0
339505	0	0	0	0	0	0	0	0
55450	210	264	208	208	142	103	109	95
79594	725	909	671	878	457	429	407	326
163933	0	0	0	0	0	0	0	0
978	1554	1856	1389	1695	40	31	29	24
65018	1563	1868	1482	1773	415	355	365	309
102464833	34	28	28	31	9	5	9	9
100861548	1132	1430	1060	1306	448	374	335	305
1650	5382	6599	5023	6124	3937	3412	3165	2562
57576	4	5	5	5	26	14	22	16
400745	238	258	165	269	265	229	227	204
112268222	840	883	664	834	529	380	381	289
50809	3724	4273	3396	4153	2697	2096	2036	1704
8672	1824	2319	1805	2361	1778	1523	1554	1224
105376830	0	1	0	0	2	0	0	0
105376829	1	0	0	0	0	0	1	0
100302155	0	0	0	0	0	0	0	0
1889	7535	8284	6943	8846	1755	1517	1507	1283
100506801	1	2	3	6	0	0	1	0
105376832	0	0	0	0	0	0	0	0
84224	161	177	169	202	234	180	168	150
249	1	3	0	1	0	0	0	0
105376834	0	0	0	0	0	0	0	0
5909	61	57	53	57	6	3	5	1
84196	1234	1531	1114	1443	1031	841	792	582
401944	413	487	338	370	100	60	79	60
3339	2922	3214	2693	3178	890	625	938	638
23436	0	0	0	0	0	0	0	0
10136	0	0	0	0	0	0	0	0
101928043	4	3	1	4	0	1	1	1
29092	164	247	180	252	220	179	134	130
112268223	7	7	6	5	5	4	4	2
998	5415	6859	5010	6269	2973	2581	2353	1952
54361	6	6	5	6	0	0	0	0
105376845	3	5	4	7	1	1	2	3
105376850	0	0	0	1	0	1	0	0
107985377	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0
9923	1060	1256	1050	1143	830	601	611	502
2046	0	1	0	0	0	0	0	0
102466615	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0
714	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0
2048	3008	3521	2882	3474	623	526	489	463
100616391	0	0	0	0	0	0	0	0
100422914	35	35	33	45	9	10	7	6
646262	0	0	0	0	0	0	0	0
729059	0	0	0	0	0	2	0	0
23028	1901	2390	1882	2312	1931	1711	1472	1354
100422866	0	0	0	0	0	0	0	0
7798	886	1217	945	1203	997	851	926	754
3352	37	58	29	40	52	33	54	43
100996511	14	39	19	20	17	5	6	4
10236	3816	4326	3575	4337	3300	2887	2676	2146
80818	164	231	172	238	104	97	83	77
148898	49	49	36	49	17	10	10	12
6920	379	473	318	400	218	202	155	140
55616	701	875	680	756	113	108	91	87
1870	224	270	253	276	176	93	107	87
101928163	4	1	3	3	1	2	2	1
105376859	1	2	2	2	2	2	3	1
3399	1012	1118	894	1079	691	529	456	393
107984928	0	1	0	0	1	0	0	0
259283	0	0	0	0	0	0	0	0
6135	10181	13500	9528	11270	10057	8277	7264	6267
6924	1165	1535	1127	1458	1825	1591	1435	1209
100506963	76	116	82	90	111	85	78	71
57095	625	731	625	703	847	640	563	519
105376860	47	59	41	60	29	33	26	24
11313	1149	1363	1020	1234	828	637	622	489
2582	1672	2090	1613	1835	1273	996	1050	877
3155	288	355	259	287	74	73	70	53
105376861	2	1	0	0	0	0	0	0
2517	2070	2767	2100	2485	171	122	113	106
1269	0	0	0	0	0	0	0	0
107984929	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0
55629	1213	1294	1089	1297	1000	790	707	596
10772	4116	4599	3638	4301	3482	2608	2271	2138
105378615	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	1	0	0
107984931	0	0	1	1	0	0	0	0
127294	15	9	6	18	3	0	1	0
107985737	0	0	0	0	0	0	0	0
105376864	0	0	0	0	0	0	0	0
58985	19	29	21	26	0	0	1	1
163702	47	70	32	48	2	1	2	2
284632	0	0	0	0	0	0	0	0
105376871	0	0	1	0	0	0	0	0
57822	3	3	2	5	0	0	1	0
90529	308	348	293	368	134	142	118	75
57185	1073	1454	1065	1454	532	496	484	360
100750325	0	1	0	1	1	0	1	0
11123	465	579	477	526	230	181	175	140
100506985	20	29	23	28	10	13	9	5
400746	2	3	2	2	0	0	0	0
10250	1751	1966	1594	1832	1770	1533	1391	1142
25932	3364	3541	3051	3343	4167	3269	3260	2656
105376876	0	0	0	0	0	0	0	0
864	0	0	1	2	1	2	1	4
102465437	0	0	0	0	0	0	0	0
107984932	0	0	0	0	0	0	0	0
105376878	8	6	3	7	19	12	12	8
100616365	0	0	0	0	0	0	0	1
105376879	0	0	0	0	2	2	0	0
25949	594	883	487	695	713	693	558	466
57035	385	434	327	383	264	175	166	171
105376882	0	1	0	0	0	0	0	0
6007	0	2	2	0	1	2	0	0
23585	1036	1292	931	1185	631	547	487	406
6006	537	662	474	582	359	304	280	215
55219	492	611	448	571	265	214	213	181
26119	936	1144	907	1106	459	415	341	290
57134	23	16	21	29	8	3	1	3
57190	1918	2181	1794	2138	1474	1151	1150	1009
56181	436	635	464	591	341	320	286	244
646471	62	67	69	76	27	21	26	13
79000	241	335	255	323	241	179	175	132
164091	384	379	324	436	289	238	242	190
3925	8702	12144	8257	10419	8451	6878	6244	5086
100500808	37	15	14	23	36	23	20	23
105376885	0	0	0	0	0	0	0	0
5051	185	234	166	244	76	50	70	41
101928216	0	1	0	1	0	0	0	0
2134	1	0	0	3	0	0	0	0
7780	0	0	0	0	0	0	1	0
105376910	0	0	0	0	0	0	0	0
84676	22	23	16	17	5	5	5	1
149420	175	211	169	242	122	97	76	81
105376886	0	0	0	0	0	0	0	0
79927	3	0	0	2	1	1	1	3
110806296	0	0	0	0	0	0	0	0
51042	258	351	281	263	328	260	213	204
10256	165	217	190	180	10	7	11	7
378807	0	0	2	0	0	0	0	0
101928303	1	1	0	0	0	0	1	0
64793	891	1078	835	1027	557	498	467	395
83442	8592	10713	7945	9480	2919	2410	1922	1693
91544	424	477	399	448	177	134	111	103
1043	0	2	2	0	1	0	0	0
55057	9	14	11	17	0	1	2	3
257101	0	0	0	0	0	0	0	0
79727	2	1	1	0	1	0	0	0
79947	519	627	511	616	402	360	349	295
101928324	4	4	2	3	2	2	0	0
3151	5390	7193	5157	6435	4582	3721	3146	2867
6195	789	924	838	952	422	370	376	273
100302190	0	0	0	0	0	0	0	0
105376888	1	1	0	0	0	0	0	1
101928728	9	15	13	13	11	12	9	8
8289	1400	1706	1415	1668	1452	1191	1371	1022
55650	309	346	282	355	182	160	139	117
84243	704	784	627	812	370	272	244	222
2810	1854	2026	1569	1868	1525	1259	1018	979
54707	559	733	537	680	543	447	395	337
63906	205	203	176	214	184	164	145	124
10726	2250	2760	2041	2646	4523	3623	3164	2686
8431	0	2	0	2	0	0	0	0
126695	0	0	0	0	0	0	0	0
388610	67	80	61	72	154	136	138	101
115572	182	189	146	161	72	69	60	57
101928391	0	0	0	0	0	0	0	0
6548	564	654	501	652	348	264	264	212
102723760	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0
23038	907	1016	787	1012	258	233	230	195
84065	506	609	443	525	339	296	299	225
644961	32	35	22	28	17	14	12	7
84958	245	304	228	282	19	11	15	18
9064	593	674	567	637	263	208	180	185
8547	0	0	0	0	0	0	0	0
388611	0	1	1	0	0	1	0	0
2827	134	138	109	123	200	187	125	101
10163	1967	2528	1964	2509	2122	1737	1730	1350
105376892	1	0	0	1	0	1	0	0
27245	969	901	820	960	495	444	437	370
2268	0	0	0	0	0	0	0	0
111216282	0	0	0	0	0	0	0	0
2537	153	187	122	180	52	31	22	36
199870	135	176	108	128	61	48	55	43
23673	405	478	359	434	183	140	142	106
5511	875	1164	866	1000	1069	985	844	695
677774	1	0	0	0	0	0	0	0
9473	116	138	91	131	31	22	21	18
6118	1234	1727	1250	1503	741	621	577	479
27293	23	34	26	28	1	1	1	1
55113	485	668	520	588	112	89	96	60
2140	235	317	239	278	258	235	210	177
5724	12	15	12	18	0	3	1	3
22826	1566	2117	1503	1851	1554	1356	1166	963
93974	1555	2025	1463	1777	854	743	650	527
83667	149	180	142	189	93	84	70	65
54797	224	277	196	211	208	153	153	121
65979	610	757	584	705	614	518	501	424
1104	1871	2206	1775	2157	2795	2186	2203	1763
