GeneID	control	control	control	control	perturbed	perturbed	perturbed	perturbed
105378602	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0
107985732	0	0	0	0	0	0	0	0
105378600	0	0	0	0	0	0	0	0
105378598	0	0	0	0	0	0	0	0
107984904	0	0	0	0	0	0	0	0
105378599	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0
440556	0	0	0	0	0	0	1	0
63976	1	5	7	4	5	0	1	5
100422968	0	0	0	0	0	0	0	0
105378606	0	0	0	0	0	0	0	0
107984909	0	0	0	0	1	0	0	0
105378605	0	0	0	0	0	0	0	0
105378604	12	14	20	17	10	7	4	8
27237	49	65	52	42	49	58	62	60
1953	3841	2563	3009	1700	2776	2606	2998	2216
105378608	3	2	1	0	0	0	1	0
693135	0	0	0	0	0	0	1	0
105378607	0	0	1	0	0	3	1	0
127262	9807	7101	7744	7015	10835	8687	9630	9864
49856	1510	1250	1584	1260	1371	1338	1445	1353
7161	11	18	15	10	15	16	10	17
105378610	2	6	0	1	2	0	1	0
105378609	0	0	0	0	0	0	0	0
57212	1991	2007	2175	1660	1963	2356	2095	1936
148870	0	0	0	2	0	0	0	0
388588	6	1	1	3	9	5	10	14
57470	3634	2802	3595	2881	3324	3085	3497	3339
9731	2541	2256	2717	2259	3456	3119	3433	3551
1677	686	639	787	586	790	902	960	832
107984910	15	20	17	13	14	21	25	16
339448	1848	1751	2148	1789	1654	1687	1909	1809
100133612	5	15	14	3	6	5	12	11
728716	0	0	0	0	0	0	0	0
105376672	0	0	0	0	0	0	0	0
105376673	0	0	0	0	0	0	0	0
284661	0	0	0	0	0	0	0	0
105376674	0	0	0	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0
107985376	2	13	5	6	1	5	5	3
55966	2	4	4	1	5	2	1	5
105376680	0	0	0	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0
105376686	0	0	0	0	0	0	0	0
100616421	0	0	0	0	0	0	0	0
261734	773	594	735	527	921	858	1028	869
8514	46	81	69	43	77	141	113	106
26038	7	10	17	4	13	11	11	9
105376687	0	0	0	0	0	0	0	0
6146	27620	25345	26309	23348	26625	28205	27550	25606
107985733	98	73	74	59	48	46	79	67
102724450	13	6	15	6	5	3	5	6
388591	271	213	295	179	209	179	231	192
23463	6902	5830	7033	5995	7667	6071	7541	7909
148645	8	2	3	3	4	4	2	2
390992	0	0	0	0	0	0	0	0
387509	457	224	234	192	732	474	545	507
11332	3590	1862	3254	2698	4298	2526	3625	4459
54626	3561	1629	2230	2100	1654	823	1124	1202
83715	186	82	127	85	186	122	193	131
100422975	0	0	0	0	0	0	0	0
8718	1699	1225	1359	693	2047	1838	2384	1669
57449	7304	4789	5949	3561	8098	6790	8376	6647
79707	1869	2096	2185	1623	1202	1215	1321	1284
80835	0	1	1	0	0	0	1	0
107984912	0	0	0	0	0	0	0	0
3104	872	870	863	595	835	891	963	778
9903	5300	3303	5250	4528	5023	3504	4400	5187
107984913	15	18	32	11	23	21	37	15
148479	2299	1976	2420	1894	2236	1995	2244	2113
90326	1786	1291	1793	1254	1493	1259	1558	1520
55735	5345	4389	5541	4449	4292	3919	4276	4290
100505887	0	0	0	0	0	0	0	0
110841581	9	6	9	6	6	6	7	5
23261	1939	1846	2171	1772	1802	1932	2055	1909
105376692	0	0	0	0	0	0	0	0
102725193	0	0	0	0	0	0	0	0
101928836	2	2	3	1	1	1	1	1
105376691	0	0	0	0	0	0	0	0
105376689	8	17	15	12	18	21	26	23
9341	13005	12574	12348	12015	9288	8252	8497	8809
8863	654	769	789	672	500	536	437	510
10911	0	0	0	1	0	2	1	0
3604	29	41	29	29	17	24	17	23
11315	7150	6070	7181	6593	9715	8908	9708	9875
54206	7513	4997	7040	6383	5943	3445	4189	5209
107984915	4	1	5	4	2	3	2	1
102724539	0	2	0	0	0	0	0	0
105376695	0	0	0	0	0	0	0	0
50651	72	41	58	33	55	73	91	56
473	10100	9485	10176	6609	9447	10462	10903	8613
102724552	1	5	2	4	0	5	0	2
106632271	0	0	1	0	0	0	0	0
2023	113056	87048	127964	114996	101789	81385	104641	121862
102465436	4	6	6	1	3	4	4	4
100505975	13	3	7	6	4	3	6	3
112268261	8	6	3	3	9	9	10	8
765	1	0	0	0	1	0	0	1
155184	0	0	0	0	0	0	0	0
6518	1	5	5	2	2	1	2	2
80045	862	782	1178	1035	894	828	1200	1307
106614088	2299	2820	3452	1853	2040	2933	2864	1980
407040	9	12	10	8	7	11	9	8
102724571	332	279	260	262	280	269	170	173
9563	5092	4600	4489	3636	5823	6615	6082	5700
80176	1809	1122	1212	984	4747	2909	4201	4104
100506022	89	92	56	59	79	97	60	68
84275	1328	1246	1716	1491	1287	1029	1229	1301
199953	1569	1114	1831	1223	1316	1100	1499	1669
107985734	26	25	34	22	36	29	20	27
105376712	0	0	0	0	0	0	0	0
5293	2073	1356	1699	1342	2790	1945	2721	2924
644997	0	0	0	0	0	0	0	0
101929074	31	17	9	15	18	23	14	16
22883	15590	10952	13085	10386	23639	18555	21556	21315
56998	2238	1751	1513	1295	3271	2516	2408	2384
105376717	89	50	50	41	111	86	90	89
84328	2895	2814	2766	2507	2314	1987	1938	2042
64802	1075	1029	941	935	897	860	739	757
113391335	0	0	0	0	0	2	0	0
100847055	1	0	0	0	0	0	0	0
116362	4	3	2	3	1	1	1	4
10277	7256	6932	7346	5930	6762	7166	7824	7000
23095	9322	8874	9325	7590	10153	9560	10360	9438
105376725	1	5	4	2	0	5	2	3
5226	37447	31983	40249	38760	31033	28267	32664	37324
100526739	184	187	208	228	171	173	211	219
378708	226	237	267	270	204	195	247	258
1325	10	17	17	19	12	15	22	14
1676	6063	5563	6506	5488	5311	4546	5168	5175
5195	1472	1021	1317	988	1329	1057	1312	1228
54897	189	147	191	145	269	171	205	217
105376733	0	0	0	0	0	0	0	0
105376735	0	0	0	0	0	0	0	0
148345	0	0	0	0	0	0	0	0
23435	14567	15006	18156	15997	13767	13865	15564	15678
10747	121	202	159	84	104	228	144	100
6723	7685	4763	8309	6491	6371	4609	6239	7287
5394	6760	6744	7617	6520	6274	6397	6806	6949
105376736	166	136	182	137	147	137	158	152
2475	10151	9166	10105	8106	7724	7190	7572	7006
100873935	116	114	119	103	97	92	95	81
10218	1	2	2	2	0	2	2	1
29914	1656	1383	1729	1454	2138	1738	1980	2139
105376737	0	0	0	0	0	0	0	0
105376739	0	1	0	0	0	0	0	0
105376740	0	0	1	1	1	0	0	0
57540	28	24	25	28	22	17	21	29
112268221	0	0	1	1	1	1	0	0
101929181	0	1	0	0	0	0	1	0
26232	26	20	12	7	31	35	34	12
93611	1137	746	814	604	1290	1270	1139	967
26270	219	143	168	130	298	115	107	136
10459	1286	1040	1288	1081	1178	1079	1162	1216
374946	254	130	70	68	238	123	72	42
57085	1726	1179	1613	1306	1891	1526	1713	1892
284498	352	399	358	233	406	576	524	426
102724659	0	0	0	0	0	0	0	0
4524	1936	2303	1947	1486	2162	3319	2823	2387
1185	3210	3950	4628	3093	3062	4300	4736	3635
100379251	417	602	655	408	484	694	783	618
4878	74	76	110	64	100	185	179	127
4879	0	0	0	0	0	0	0	0
26829	1	0	0	0	0	0	2	1
90231	4759	3165	4333	3348	5100	3713	4791	4837
5351	30302	18700	21936	19507	48721	35660	37933	39009
9927	12323	9577	12079	10343	11888	9348	10869	11490
60672	1351	773	1232	792	1270	818	1192	1133
102466982	2	0	2	0	1	0	1	2
943	4	1	5	2	0	1	3	0
102465836	1	0	1	0	0	1	0	0
7133	2743	3748	3543	2665	2154	3678	2810	2579
100616438	0	0	0	0	0	0	0	0
107984917	2	7	3	0	1	2	1	3
55187	5489	5647	5653	4033	5706	5975	5848	5046
677885	15	19	17	13	10	9	16	12
105376744	1	3	2	2	4	6	6	5
9249	1525	1201	1181	919	2096	1667	1940	1728
102466722	1	0	3	0	2	4	4	4
343066	0	0	0	0	0	0	0	0
126767	0	0	0	0	0	0	0	0
93190	0	0	0	0	1	0	0	0
390999	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0
343069	71	73	68	57	56	59	46	48
65122	0	0	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	0
441871	0	0	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0
649330	0	1	1	3	2	1	2	1
441873	0	0	0	0	0	0	0	0
649324	0	0	0	0	0	0	0	0
440563	37	39	29	33	22	35	22	25
645354	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0
101060301	12	5	9	12	7	11	6	7
343070	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0
391002	0	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0
126755	0	0	0	0	0	0	0	0
102724856	0	0	0	0	0	0	0	0
107984918	0	0	0	0	0	0	0	0
10630	0	0	0	0	0	0	0	0
107984919	0	0	0	0	0	0	0	0
105378612	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0
7799	3695	3584	3728	2814	4889	4590	4610	4414
23254	590	800	936	691	491	797	635	641
107985467	0	0	0	0	0	0	0	0
107985468	0	0	0	0	0	0	0	0
105376762	0	0	0	0	0	0	0	0
105376759	0	0	0	0	0	1	0	0
107985469	0	0	0	0	0	0	0	0
200197	9	17	9	13	12	32	12	13
55092	1544	1111	1234	1090	1495	1541	1433	1408
727684	0	0	1	0	0	0	0	0
114827	15	15	13	17	13	17	11	14
101927417	4	4	7	4	2	6	2	4
101927441	10	8	16	10	7	8	10	18
79180	6895	3897	7352	5436	5553	3799	5827	6571
11330	6	11	8	1	4	8	13	8
63036	0	0	2	0	3	1	2	2
105376767	1	3	3	3	2	3	2	2
51032	9	5	10	6	5	6	21	11
842	796	707	762	628	1093	1066	1135	1122
23341	3320	3257	3038	2435	3063	2789	2765	2534
107397391	0	0	1	0	0	0	0	0
79814	82	88	130	130	75	54	97	91
84301	5734	6259	6708	5287	7401	7848	9716	7438
6248	922	1010	1073	868	1167	1207	1431	1179
23207	7778	5200	6990	5160	7439	6077	7230	6904
284723	142	114	174	103	173	227	219	160
110806303	78	37	68	51	71	44	53	63
388595	5	14	29	4	3	12	22	10
54751	36584	23628	30729	23949	36579	25235	31677	33120
440567	774	554	683	571	958	713	856	815
729614	219	190	237	180	183	174	189	179
23013	7445	7156	8257	5653	7555	7481	7841	6510
7709	2669	1770	2411	1605	2092	1769	2259	2010
149563	0	0	0	0	0	0	0	0
27129	1	1	0	0	1	0	0	0
1187	2	1	2	0	0	0	0	1
1188	3	6	2	1	0	5	3	2
348487	62	35	53	45	39	24	26	39
1969	17667	10078	15407	11056	17800	11694	16409	16745
101927479	50	57	76	51	29	54	57	66
128272	428	417	447	303	373	392	343	338
101927546	39	25	26	11	57	35	21	27
79363	204	160	209	150	135	103	133	116
54455	2561	2364	2364	2019	2369	2273	2197	2241
26099	10786	7615	9753	8294	9849	7109	8418	8740
374955	5493	4570	5203	4719	5196	4124	4501	4650
55707	10195	8304	8794	7769	10501	9233	9754	9641
107984921	68	93	75	45	89	119	100	53
114819	218	227	250	112	183	284	275	165
26871	6	2	6	2	6	4	3	4
107985757	0	0	1	0	0	0	0	0
100132147	5	6	3	4	4	2	6	3
107985758	1	1	0	1	0	0	2	1
7195	1	0	0	0	0	0	0	0
55672	2391	2482	2300	1653	2498	3006	2794	2386
105376794	1327	1971	2143	1145	1134	1913	1858	1297
84809	565	551	676	394	478	598	651	505
11209	58	65	49	32	53	60	50	20
107985736	3	6	5	4	3	5	3	4
26869	4	2	4	2	4	3	3	3
107985759	0	0	0	1	0	0	0	0
284729	0	0	0	0	0	0	0	0
100189045	0	0	0	0	0	0	0	0
6060	1	1	1	0	1	1	1	1
11223	37	35	27	16	21	37	31	14
100500876	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0
112267871	5	7	2	1	0	2	4	6
7193	1	1	0	0	0	1	1	0
100189183	0	0	0	0	0	0	0	0
105376805	125	105	118	111	65	53	72	52
791226	0	0	0	1	1	0	0	0
26870	1	0	1	1	2	1	1	0
9696	1210	833	1322	693	886	847	1020	769
4237	4310	2335	2319	1933	4902	3162	3265	3241
105376806	859	498	456	428	982	687	657	659
23400	3744	2098	2919	1955	4886	3570	4790	4840
6390	4343	3577	4604	4040	4207	3699	4283	4657
11240	0	1	1	0	0	0	0	2
105376808	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0
29943	4	0	0	0	0	1	1	0
51702	0	0	0	0	0	0	0	0
100616188	0	0	0	0	0	0	0	0
23569	1	0	0	0	0	0	0	0
353238	0	0	0	0	0	0	0	0
55920	17339	15317	17303	13837	17495	15778	17784	16592
55160	592	375	599	471	676	591	738	674
107984028	0	0	0	0	0	0	0	0
81569	3	0	1	1	0	0	0	0
105376809	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0
84966	0	0	0	0	0	0	0	0
105376814	1	0	0	0	0	0	0	0
127707	0	0	1	0	1	2	0	0
5081	0	0	0	0	0	0	0	0
80834	0	0	0	0	0	0	0	0
8659	1801	1215	1332	1024	1966	1727	1544	1461
100616120	1	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0
126917	5413	3691	4627	3906	6293	3846	5319	5415
105376815	0	0	0	0	0	0	0	0
23352	18278	19429	20856	12144	19495	22006	22163	16632
101927895	395	328	415	381	514	454	501	525
23065	10530	7949	9685	8463	14914	11893	13063	13122
51154	4621	3820	5796	5107	3850	3219	3925	4327
246181	46	31	53	35	39	51	56	47
22977	34	22	31	21	29	37	40	33
100506730	103	134	95	89	125	177	188	131
8574	2309	1694	2103	1821	2036	1842	1971	2030
54896	1354	903	1192	923	1420	1168	1300	1284
832	18206	15139	17150	15878	23609	20108	22694	24268
105376819	3	2	2	1	1	2	0	1
105376818	0	0	0	0	0	0	0	0
105376817	0	0	0	0	0	0	0	0
105378614	1	0	0	0	0	0	0	0
440574	2922	2617	3462	3035	3111	2745	3436	3463
100532736	3092	1923	2696	2262	3382	2414	2906	3082
644068	177	167	160	137	176	165	170	145
4681	2442	1399	1909	1609	2687	1887	2191	2356
3362	1	2	1	5	1	1	1	1
255104	889	836	976	746	611	557	532	522
54546	0	0	0	0	0	0	0	0
105376823	0	3	2	1	0	5	5	1
23252	1587	1672	1938	1330	1250	1659	1720	1425
30814	0	0	0	0	0	0	0	0
5320	0	0	0	0	0	0	0	0
5322	1	0	2	2	1	0	1	2
26279	0	0	0	0	0	1	0	0
64600	0	0	0	0	0	0	0	0
391013	0	0	0	0	0	0	0	0
127733	1	7	1	1	3	4	4	2
101928017	0	0	0	0	1	0	0	0
105376825	0	0	0	0	0	0	0	0
105376826	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	1	0
105376828	0	0	0	0	0	0	0	0
127731	0	0	0	0	0	0	0	0
339505	0	0	0	0	0	0	0	0
55450	1181	1277	1072	987	1341	1322	1293	1283
79594	2501	2002	2410	2175	2546	2179	2318	2447
163933	0	0	0	0	1	0	0	0
978	19	37	21	23	30	74	59	51
65018	2111	1564	1684	1421	2696	2325	2676	2519
102464833	4	1	4	1	3	1	3	4
100861548	2714	2091	2340	2071	3622	3204	3552	3473
1650	23847	17651	20632	18782	28671	24965	25608	26174
57576	39	50	46	30	41	62	48	31
400745	180	128	251	212	280	102	208	289
112268222	2770	3145	3179	2418	2503	2866	2893	2481
50809	14238	17092	17697	12745	12437	14651	14459	12868
8672	12858	11872	12822	10433	11130	10842	11251	10668
105376830	0	0	2	0	0	1	1	1
105376829	0	2	1	1	2	0	0	1
100302155	0	0	0	0	0	0	0	0
1889	79232	56066	63809	53167	111592	94297	101128	106656
100506801	24	21	20	14	11	32	23	19
105376832	0	0	0	0	0	0	0	0
84224	525	534	533	429	619	618	669	632
249	6	8	5	4	14	8	16	13
105376834	0	0	0	0	0	0	0	0
5909	29	8	2	5	34	9	6	10
84196	9790	10285	10982	8887	8981	9684	10109	9250
401944	34187	23039	24478	10425	32356	32684	34528	18815
3339	413728	259229	286705	111242	357426	351413	387674	216900
23436	3	2	3	3	0	1	2	3
10136	3	6	3	2	2	1	3	1
101928043	13	20	16	14	11	14	10	12
29092	499	622	510	492	402	434	374	322
112268223	44	29	33	25	22	16	20	20
998	28047	23956	27619	26215	26922	22747	25457	27077
54361	32	32	36	29	13	19	13	13
105376845	2	5	4	1	3	7	2	4
105376850	0	1	0	1	1	2	0	1
107985377	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0
9923	6802	6258	6604	4715	6652	6360	6011	5333
2046	0	2	1	0	0	0	0	0
102466615	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0
714	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0
2048	11373	7335	8386	7454	9672	6737	7675	8784
100616391	0	0	0	0	0	0	0	0
100422914	223	122	170	134	170	113	135	174
646262	0	0	0	0	0	0	0	0
729059	1	1	1	3	1	1	0	1
23028	13116	11666	13360	11839	10670	10323	10862	10843
100422866	0	0	0	0	0	0	0	0
7798	17914	15539	16727	14157	21917	16680	19283	19381
3352	421	168	187	161	555	187	199	264
100996511	72	205	279	110	64	241	211	112
10236	17637	16540	20419	17955	14657	14007	15696	16064
80818	2210	2014	1611	1360	2897	2969	2558	1972
148898	164	192	223	154	188	226	239	175
6920	104	114	86	72	88	123	54	67
55616	1017	827	767	609	1079	973	819	728
1870	157	206	269	211	41	30	51	71
101928163	2	2	6	6	0	4	1	2
105376859	3	8	13	7	3	12	8	6
3399	8246	5329	7260	5345	7931	6417	7485	7107
107984928	2	0	0	2	0	0	0	0
259283	2	0	1	1	0	1	0	1
6135	55813	50188	54413	47574	57442	60633	57178	55193
6924	6683	5895	6870	6459	5560	4639	4951	5212
100506963	505	488	509	476	486	454	433	469
57095	2570	2419	2782	2675	1768	1700	1712	1792
105376860	685	513	578	495	805	725	779	690
11313	8533	5038	6853	5436	9671	7480	9164	8697
2582	1843	1614	1999	1766	1963	1993	2151	2245
3155	1286	1163	995	1062	1318	1298	1116	1177
105376861	0	1	0	0	0	0	0	0
2517	480	429	338	328	590	613	489	444
1269	0	1	2	0	0	1	1	0
107984929	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0
55629	8225	7980	8938	8177	6047	5593	5814	5679
10772	8885	10079	10891	8742	8236	9454	9552	9056
105378615	0	0	0	0	0	0	0	0
105376863	0	0	0	0	1	0	0	1
107984931	1	1	1	0	1	0	0	0
127294	24	9	13	7	28	11	12	16
107985737	1	0	1	2	0	0	1	0
105376864	1	0	0	0	0	1	3	0
58985	0	0	0	0	0	1	0	0
163702	1	0	2	1	1	1	0	0
284632	0	0	0	0	0	0	0	0
105376871	0	0	0	0	0	0	0	0
57822	0	5	0	0	0	5	0	4
90529	530	470	560	500	580	512	554	597
57185	2311	2119	2073	1918	1841	1866	1858	1783
100750325	0	0	2	0	0	0	0	0
11123	418	605	560	499	190	261	271	292
100506985	24	31	23	26	12	14	13	14
400746	1	0	2	0	0	0	2	0
10250	8480	9319	10554	8472	7561	8343	8702	8339
25932	26595	22532	24284	23207	65385	52206	63666	70248
105376876	1	0	1	1	0	0	2	0
864	14	8	16	17	15	3	8	10
102465437	0	0	0	0	0	0	0	0
107984932	0	0	0	1	0	0	0	0
105376878	0	1	1	0	0	0	0	0
100616365	0	0	0	0	0	0	0	0
105376879	0	0	1	0	0	1	0	0
25949	3013	2541	2635	2517	2685	2809	2600	2782
57035	3832	6274	7404	5219	3507	7190	7219	6064
105376882	2	3	0	0	1	3	3	2
6007	24	37	28	22	42	46	36	31
23585	6350	4900	5053	4825	9124	7283	7972	8319
6006	3182	2575	2486	2441	4724	3922	3994	4109
55219	3215	2697	2922	2548	3357	2878	3150	3167
26119	3230	3150	3689	2845	3389	3884	3982	4006
57134	318	719	358	309	219	562	347	319
57190	38818	29770	32098	26751	42373	39443	38295	38687
56181	2419	2343	2361	2029	2562	2739	2594	2594
646471	531	622	529	322	568	718	686	527
79000	494	539	628	588	430	473	445	467
164091	1049	1043	1027	866	933	1018	962	845
3925	15966	17703	16555	14849	12834	14136	13854	12638
100500808	424	443	420	400	299	356	349	341
105376885	0	0	0	0	0	0	0	0
5051	1055	943	1032	977	541	474	439	436
101928216	0	0	1	0	0	0	1	0
2134	0	1	2	1	4	0	1	0
7780	1	0	6	1	0	1	1	2
105376910	0	0	0	0	0	0	0	0
84676	0	1	1	1	2	1	0	0
149420	783	914	831	826	770	824	788	791
105376886	1	3	2	0	0	3	1	0
79927	77	65	42	32	96	77	71	48
110806296	0	0	0	0	0	0	0	0
51042	624	422	646	503	575	379	540	524
10256	20	17	21	14	23	30	29	23
378807	0	0	0	0	0	0	0	0
101928303	3	4	1	3	0	0	0	0
64793	1530	1542	1993	1743	1292	1248	1398	1523
83442	27446	15609	20993	20795	28877	19166	22700	28112
91544	439	349	463	315	485	495	517	458
1043	1	0	0	1	0	1	0	0
55057	1	1	3	1	0	0	1	0
257101	0	0	0	0	0	0	0	0
79727	0	0	1	0	0	0	0	0
79947	3737	3240	3767	3327	4362	3737	4061	4476
101928324	10	12	12	7	6	10	14	7
3151	6482	6314	7945	7839	4160	3878	4197	4913
6195	919	982	1297	1040	917	1010	1061	1071
100302190	0	0	0	0	0	1	0	0
105376888	2	1	0	0	2	0	0	1
101928728	34	31	39	27	25	20	26	30
8289	8565	7561	8747	5879	9536	9268	9845	8723
55650	445	448	476	412	550	494	543	454
84243	3185	2475	3224	2732	3594	3157	3840	4022
2810	3	5	4	1	0	5	0	1
54707	2285	2165	2598	1957	1739	1867	2169	1919
63906	1057	864	1060	827	885	889	892	834
