GeneID	control	control	perturbed	perturbed
23463	1365	1354	1706	1766
148645	0	0	0	1
390992	0	0	0	0
387509	141	140	187	186
11332	172	171	173	146
54626	0	0	0	1
83715	3	3	6	5
100422975	0	0	0	0
8718	54	53	69	68
57449	253	248	293	330
79707	155	151	171	154
80835	0	0	0	0
107984912	0	0	0	0
3104	106	105	121	116
9903	484	482	799	793
107984913	18	18	28	22
148479	404	400	418	446
90326	201	199	248	283
55735	446	444	500	465
100505887	0	0	0	0
110841581	3	3	0	0
23261	283	278	279	296
105376692	0	0	0	0
102725193	0	0	0	0
101928836	0	0	0	0
105376691	0	0	0	0
105376689	0	0	0	0
9341	1607	1579	1726	1780
8863	169	167	233	216
10911	0	0	0	0
3604	1	1	0	0
11315	1391	1376	1708	1733
54206	359	357	840	901
107984915	0	0	0	0
102724539	0	0	0	0
105376695	0	0	0	0
50651	11	11	8	6
473	980	974	1125	1099
102724552	0	0	1	2
106632271	0	0	0	0
2023	8906	8830	7655	7689
102465436	0	0	1	0
100505975	1	1	1	3
112268261	7	7	15	10
765	0	0	0	0
155184	0	0	0	0
6518	58	57	25	28
80045	54	53	60	72
106614088	350	346	420	467
407040	0	0	0	1
102724571	34	34	30	32
9563	2204	2184	2900	3037
80176	571	567	574	604
100506022	16	16	17	19
84275	50	49	51	51
199953	96	96	99	94
107985734	1	1	2	2
105376712	0	0	0	0
5293	370	366	259	248
644997	0	0	0	0
101929074	20	20	23	13
22883	2846	2796	3790	3898
56998	251	247	231	231
105376717	5	5	8	4
84328	289	283	396	398
64802	164	164	225	244
113391335	0	0	0	0
100847055	0	0	1	0
116362	0	0	0	0
10277	756	749	751	705
23095	855	843	993	1006
105376725	0	0	0	0
5226	688	679	692	699
100526739	30	29	42	48
378708	42	41	58	62
1325	1	1	3	1
1676	651	641	732	718
5195	188	186	261	221
54897	3	3	2	1
105376733	0	0	0	0
105376735	0	0	0	0
148345	0	0	0	0
23435	1780	1759	1968	1905
10747	28	26	31	39
6723	759	751	894	875
5394	745	743	682	738
105376736	9	9	7	10
2475	1268	1257	1456	1473
100873935	11	11	13	14
10218	0	0	0	0
29914	167	165	191	168
105376737	0	0	0	0
105376739	0	0	0	0
105376740	0	0	0	0
57540	0	0	0	0
112268221	0	0	0	0
101929181	0	0	0	0
26232	16	15	4	6
93611	167	167	157	140
26270	48	47	97	97
10459	247	247	255	270
374946	0	0	0	3
57085	557	546	421	512
284498	61	61	71	76
102724659	0	0	0	0
4524	280	278	423	411
1185	238	236	251	237
100379251	24	24	29	29
4878	2	2	2	0
4879	0	0	0	0
26829	0	0	0	0
90231	557	544	711	708
5351	4254	4204	5903	5936
9927	1390	1380	1476	1392
60672	152	152	170	130
102466982	1	1	0	0
943	11	11	7	6
102465836	0	0	1	1
7133	1038	1030	2001	1983
100616438	0	0	0	0
107984917	4	3	10	7
55187	1821	1808	2403	2283
677885	3	2	1	3
105376744	2	2	2	2
9249	608	602	813	865
102466722	1	1	0	1
343066	6	6	3	1
126767	2	2	0	0
93190	0	0	0	0
390999	0	0	0	0
65121	0	0	0	0
105376745	0	0	0	0
440560	0	0	0	0
343069	21	37	54	59
65122	0	0	0	0
400735	0	0	0	0
343071	0	0	0	0
441871	0	0	0	0
440561	0	0	0	0
101929983	0	0	0	0
649330	0	1	0	0
441873	0	0	0	0
649324	0	0	0	0
440563	4	19	40	40
645354	0	0	0	0
645359	0	0	0	0
101060301	0	1	0	0
343070	0	0	0	0
400736	0	0	0	0
391003	0	0	0	0
343068	0	0	0	0
391002	0	0	0	0
645382	0	0	0	0
653619	0	0	0	0
729528	0	0	0	0
645414	0	0	0	0
391004	0	0	0	0
645425	0	0	0	0
126755	0	0	0	0
102724856	0	0	0	0
107984918	0	0	0	0
10630	45	45	4	7
107984919	0	0	0	0
105378612	0	0	0	0
105376756	0	0	0	0
7799	447	445	511	493
23254	131	128	197	182
107985467	0	0	0	0
107985468	0	0	0	0
105376762	0	0	0	0
105376759	0	0	0	0
107985469	0	0	0	0
200197	13	13	39	48
55092	332	329	791	812
727684	1	1	0	0
114827	7	7	1	1
101927417	1	1	1	2
101927441	3	3	0	0
79180	366	359	449	465
11330	1	1	2	2
63036	0	0	0	0
105376767	0	0	0	0
51032	2	1	0	2
842	66	66	101	99
23341	352	345	403	398
107397391	0	0	0	0
79814	30	29	15	33
84301	510	510	499	480
6248	86	84	78	85
23207	998	985	1175	1166
284723	16	15	22	12
110806303	0	0	1	1
388595	0	0	0	0
54751	913	898	1262	1305
440567	181	186	167	185
729614	18	18	23	19
23013	836	832	844	840
7709	294	292	286	309
149563	0	0	0	0
27129	573	569	349	363
1187	10	10	6	6
1188	6	6	3	3
348487	4	4	3	4
1969	204	203	150	134
101927479	14	14	8	10
128272	242	242	265	298
101927546	12	12	18	24
79363	35	35	40	39
54455	257	255	327	356
26099	1021	1015	1244	1231
374955	536	532	613	619
55707	737	730	774	850
107984921	22	22	25	34
114819	85	82	118	109
26871	2	2	1	1
107985757	0	0	0	0
100132147	0	0	0	0
107985758	0	0	0	0
7195	0	0	0	0
55672	282	280	369	391
105376794	226	222	202	208
84809	68	67	76	71
11209	11	12	27	19
107985736	1	1	1	1
26869	2	2	1	0
107985759	0	0	0	0
284729	0	0	0	0
100189045	0	0	0	0
6060	2	1	1	1
11223	11	12	15	14
100500876	0	0	0	0
100189298	0	0	0	0
112267871	0	0	0	0
7193	0	0	0	0
100189183	0	0	0	0
105376805	21	22	11	10
791226	0	0	0	0
26870	2	2	1	2
9696	274	270	359	361
4237	820	814	926	962
105376806	106	104	118	117
23400	291	289	324	327
6390	540	536	624	556
11240	0	0	0	0
105376808	0	0	0	0
400743	4	4	2	2
29943	7	7	7	2
51702	0	0	0	0
100616188	0	0	0	0
23569	0	0	0	0
353238	0	0	0	0
55920	803	791	993	941
55160	122	120	220	202
107984028	0	0	0	0
81569	1	1	3	2
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	0	0	0	0
105376814	0	0	0	0
127707	0	0	0	0
5081	0	0	0	0
80834	0	0	0	0
8659	113	112	100	97
100616120	0	0	0	0
100302276	0	0	0	0
126917	223	222	263	283
105376815	0	0	0	0
23352	5630	5575	6509	6492
101927895	34	34	42	41
23065	1477	1463	1438	1497
51154	332	324	304	355
246181	21	22	18	21
22977	13	11	14	20
100506730	39	39	39	57
8574	445	440	518	489
54896	176	176	167	182
832	2961	2937	3443	3482
105376819	0	0	4	4
105376818	0	0	1	0
105376817	0	0	2	0
105378614	0	0	0	0
440574	411	408	464	511
100532736	1115	1098	1594	1605
644068	117	119	74	97
4681	1106	1091	1584	1598
3362	1	1	1	2
255104	205	204	276	323
54546	0	0	0	0
105376823	0	0	0	0
23252	114	113	120	126
30814	0	0	0	0
5320	0	0	0	0
5322	1	1	1	0
26279	0	0	0	0
64600	0	0	0	0
391013	0	0	0	0
127733	1	0	0	1
101928017	0	0	0	0
105376825	0	0	0	0
105376826	0	0	0	0
105376827	0	0	0	0
105376828	0	0	0	0
127731	0	0	0	0
339505	0	0	0	0
55450	458	454	709	647
79594	309	307	385	355
163933	1	1	1	0
978	133	131	61	72
65018	1171	1163	1094	1090
102464833	13	13	12	14
100861548	845	836	769	811
1650	3574	3527	3298	3273
57576	9	9	21	18
400745	32	32	24	20
112268222	525	523	698	693
50809	2785	2759	3513	3515
8672	3338	3309	3266	3324
105376830	0	0	2	0
105376829	0	0	1	0
100302155	0	0	0	0
1889	3228	3203	3246	3244
100506801	6	6	6	6
105376832	0	0	0	0
84224	394	386	604	601
249	3	3	0	1
105376834	0	0	0	0
5909	0	0	0	0
84196	1021	1016	1267	1261
401944	521	515	676	707
3339	8402	8336	11249	11487
23436	0	0	0	0
10136	0	0	0	0
101928043	1	1	1	2
29092	136	134	149	154
112268223	4	3	8	10
998	2132	2060	2439	2591
54361	6	6	22	22
105376845	0	0	0	0
105376850	0	0	0	0
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	557	546	618	603
2046	0	0	0	0
102466615	0	0	0	0
712	0	0	0	0
714	0	0	0	0
713	0	0	0	0
2048	0	0	0	0
100616391	0	0	0	0
100422914	0	0	0	0
646262	0	0	0	0
729059	1	1	0	0
23028	1054	1042	1131	1190
100422866	0	0	0	0
7798	1427	1411	1424	1552
3352	25	25	2	5
100996511	94	94	80	61
10236	1755	1733	1765	1729
80818	304	302	351	330
148898	107	105	107	109
6920	139	135	45	71
55616	478	471	235	240
1870	14	14	5	9
101928163	0	0	0	0
105376859	2	2	3	1
3399	508	503	441	470
107984928	1	1	0	0
259283	1	1	2	0
6135	6461	6357	5948	6022
6924	698	694	830	879
100506963	63	62	82	86
57095	323	318	389	388
105376860	16	15	19	18
11313	337	333	335	340
2582	91	91	87	87
3155	371	369	379	423
105376861	0	0	0	0
2517	68	68	18	16
1269	0	0	1	0
107984929	0	0	0	0
100616492	0	0	0	0
55629	765	741	833	800
10772	1539	1520	1590	1570
105378615	0	0	0	0
105376863	0	0	2	0
107984931	0	0	0	0
127294	0	0	0	0
107985737	0	0	0	0
105376864	0	0	0	0
58985	0	0	0	0
163702	0	0	0	0
284632	0	0	0	0
105376871	0	0	3	0
57822	1	1	0	0
90529	99	98	130	135
57185	1125	1116	2206	2195
100750325	1	1	0	0
11123	102	102	103	92
100506985	5	5	5	5
400746	0	0	0	0
10250	1089	1077	1083	1094
25932	10690	10556	13372	13234
105376876	0	0	0	0
864	0	0	0	0
102465437	0	0	0	0
107984932	0	0	0	0
105376878	2	2	3	2
100616365	0	0	0	0
105376879	0	0	0	0
25949	429	426	505	528
57035	1387	1378	1669	1690
105376882	0	0	0	1
6007	5	5	5	5
23585	993	981	1218	1213
6006	489	484	574	571
55219	265	263	337	308
26119	199	195	245	248
57134	51	51	21	27
57190	1811	1789	2022	1990
56181	542	534	648	694
646471	116	115	140	143
79000	90	90	93	108
164091	298	297	398	427
3925	1738	1722	1126	1173
100500808	0	0	0	0
105376885	0	0	0	0
5051	116	114	158	164
101928216	9	9	18	20
2134	59	59	90	92
7780	0	0	0	0
105376910	0	0	0	0
84676	0	0	0	0
149420	41	40	56	49
105376886	0	0	0	0
79927	0	0	0	0
110806296	0	0	0	0
51042	100	100	104	111
10256	0	0	0	0
378807	0	0	0	0
101928303	0	0	0	0
64793	116	113	154	161
83442	1719	1704	1708	1739
91544	95	95	70	74
1043	1	1	0	0
55057	0	0	0	0
257101	0	0	0	0
79727	0	0	1	0
79947	526	520	568	568
101928324	4	4	3	7
3151	765	749	863	802
6195	18	18	3	1
100302190	0	0	0	0
105376888	0	0	0	0
101928728	11	10	9	4
8289	795	791	914	908
55650	233	230	280	224
84243	450	448	508	534
2810	0	0	2	0
54707	352	348	469	405
63906	89	89	103	108
10726	654	639	705	674
8431	0	0	0	0
126695	1	1	0	0
388610	211	209	200	206
115572	26	26	21	22
101928391	0	0	0	1
6548	839	835	920	929
102723760	0	0	0	1
105376890	0	0	0	0
23038	678	675	643	591
84065	227	224	274	273
644961	22	28	35	35
84958	74	74	91	91
9064	500	500	456	460
8547	0	0	0	0
388611	0	0	0	0
2827	21	21	19	10
10163	1544	1523	1709	1731
105376892	2	2	1	4
27245	234	233	312	310
2268	0	0	1	0
111216282	0	0	0	0
2537	546	533	1097	1091
199870	81	80	102	120
23673	749	742	998	1036
5511	574	566	541	582
677774	0	0	1	2
9473	113	111	95	95
6118	289	284	317	327
27293	0	0	0	0
55113	98	96	111	93
2140	280	277	298	325
5724	3	3	0	3
22826	922	907	953	983
93974	676	667	770	813
83667	237	235	315	332
54797	133	131	143	164
65979	337	329	345	355
1104	636	626	685	645
8420	503	498	422	415
6080	21	21	6	8
26768	9	9	10	5
54952	156	156	179	157
85028	136	133	182	159
692212	2	2	3	2
677838	6	6	10	10
677825	2	2	11	7
692073	5	5	4	4
115273	8	8	30	26
6883	310	306	399	392
105378616	3	3	7	3
26824	1	1	1	0
10691	121	120	140	149
51441	726	719	779	845
4985	0	0	1	2
2035	161	161	85	102
399474	261	260	342	336
6429	875	866	994	1040
51102	237	234	171	181
10076	429	423	148	143
101928460	0	0	0	0
107984933	0	0	0	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	3	3	3	1
100129196	7	7	1	1
7805	1	1	0	0
100616164	0	0	0	0
105378620	0	0	0	0
105378621	0	0	0	0
105378622	0	0	0	0
400748	0	0	0	0
9672	417	410	34	49
9698	1301	1294	1479	1490
692234	2	2	2	2
692235	2	2	2	2
692200	0	0	0	0
107984935	0	0	0	1
79570	0	0	1	0
9410	285	281	307	297
51538	339	340	344	363
2170	8	7	5	6
105378623	0	0	0	0
107985470	0	0	1	0
347735	1397	1384	1719	1720
105378625	0	0	0	0
105379772	0	0	0	0
149086	0	0	0	0
284551	0	0	0	0
105378626	0	0	0	0
64129	0	0	0	0
3061	10	10	6	4
553115	678	676	691	692
107985471	18	18	17	17
105378628	12	12	9	14
1307	9067	8974	8679	9002
101929444	91	91	63	59
576	449	442	476	480
100423028	0	0	0	0
90853	547	540	439	447
8073	3056	3017	3395	3436
10657	1367	1350	1158	1216
55116	159	157	163	159
100847018	0	0	0	0
23633	1226	1211	1303	1321
200081	1538	1516	1973	2018
79140	95	94	96	82
56063	138	138	159	167
55721	66	66	58	49
149069	23	23	19	23
8668	1710	1679	1763	1875
339483	210	204	309	291
84734	16	16	13	10
3932	0	0	1	0
3065	604	599	733	711
65108	191	189	244	260
105378629	3	3	2	0
81629	55	55	88	69
100128071	16	16	20	12
55108	1105	1094	1293	1291
728116	0	0	0	0
653121	106	104	108	111
102723870	2	2	2	2
339487	187	185	208	198
5928	871	857	988	1002
81493	422	418	508	499
57648	56	54	32	43
8565	973	964	1170	1138
64766	459	455	487	461
252995	4	4	4	2
105378631	0	0	0	1
3208	5	5	11	10
113452	167	166	160	183
105378632	0	0	0	0
127544	78	77	111	137
204	1027	1015	1084	1080
105378635	0	0	0	0
113451	79	79	95	106
112268224	7	7	4	2
55223	277	274	181	174
149076	289	284	315	312
127550	1	1	1	0
1912	1491	1473	1515	1545
100500853	23	23	18	18
101929464	0	0	0	0
7579	161	157	179	194
114784	15	15	3	1
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	0	0	0	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	0	0	0	1
2709	2	2	1	3
127534	1	1	0	1
2707	1	1	0	0
2701	0	0	1	0
113444	286	285	313	311
58512	3	3	0	0
653160	70	70	80	83
100506144	359	359	552	541
9204	264	262	318	307
79830	232	228	225	250
105378644	0	0	0	0
6421	3936	3886	3676	3618
9202	1240	1228	1164	1154
100861513	26	25	25	20
79932	964	948	1095	1130
23154	544	541	713	697
339488	57	53	44	37
105378645	8	8	3	8
5690	1083	1074	1153	1151
105378646	0	0	0	0
127703	397	395	447	490
63967	119	117	82	109
192670	334	333	351	314
26523	409	404	418	465
192669	304	300	388	382
105378647	0	0	0	0
27285	1	1	3	0
54936	244	242	263	275
1296	69	69	20	34
27095	650	642	780	796
55700	1467	1450	1846	1812
9967	1962	1938	2263	2322
79729	106	106	112	119
55194	627	619	976	1034
83931	362	356	698	674
84967	163	159	269	285
127700	77	75	75	87
109616970	0	0	0	0
107984940	0	0	0	0
64960	457	451	478	471
1441	43	43	22	23
107984941	0	0	0	0
105378648	0	0	0	0
2899	0	0	0	0
100422898	0	0	0	0
107984942	0	0	1	0
728431	50	49	63	53
80149	445	439	512	477
102465438	0	0	3	2
64769	506	500	616	590
100847010	1	1	1	1
105378649	9	9	8	6
79753	217	216	266	258
7802	107	104	206	196
29889	1053	1045	1080	1186
284654	37	37	105	125
54955	227	226	268	269
55143	185	184	183	145
284656	1	1	0	0
105378650	0	0	0	0
149175	17	17	34	47
79693	141	141	199	173
127687	434	429	678	688
4520	322	318	365	347
3633	282	280	337	316
105378651	5	5	10	10
10946	741	729	796	783
2275	182	180	215	190
51118	323	315	349	370
5453	0	0	0	0
107985103	0	0	0	0
105378653	0	0	2	0
100500801	0	0	0	0
105378655	0	0	0	0
105378654	0	0	0	0
339442	0	0	0	0
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	0	0	0
64121	404	401	501	483
100527950	130	127	135	147
26292	130	126	133	146
105378663	0	0	2	1
81025	1	1	2	1
54933	25	26	17	15
105378662	6	6	1	5
79647	780	769	974	962
4725	787	779	787	797
23499	5555	5478	5486	5466
643314	424	420	515	541
105378950	0	0	0	0
353500	26	26	32	33
192217	32	31	42	35
728448	144	144	130	162
8761	1622	1606	1441	1432
101929516	122	119	105	111
677834	2	2	2	2
26508	15	15	6	8
84618	2	2	6	4
51440	1	1	3	1
10450	447	438	457	432
656	4	4	10	8
64064	31	29	32	32
105378666	0	0	0	0
101929536	0	0	0	0
105378951	0	0	0	0
107985740	0	0	0	1
105378665	0	0	0	0
105378667	0	0	0	0
54802	164	159	231	225
4610	1	1	0	1
105378668	1	1	1	1
84879	28	28	21	27
105378669	0	0	0	1
10487	3293	3255	3336	3450
5538	1793	1770	1766	1794
105378671	0	0	0	0
6018	304	301	285	307
127391	0	0	0	0
10269	905	893	1090	1097
1298	29	29	69	65
107984945	0	0	0	0
64744	298	295	466	458
65243	107	105	79	81
339559	42	42	55	56
105378672	3	3	4	3
64789	63	61	75	102
127396	43	42	45	58
105378673	0	0	0	0
9783	4	4	3	0
105378675	0	0	0	0
105378674	0	0	0	0
100130557	54	53	44	33
4802	207	207	270	261
407034	0	0	0	0
407031	0	0	0	0
9132	4	4	1	1
105378676	0	0	0	0
163732	46	46	23	25
1503	776	766	780	749
100507178	33	33	41	42
200172	16	16	12	17
22955	622	610	756	767
100132074	0	0	0	0
101929901	0	0	0	0
105378678	0	0	0	0
1907	0	0	1	1
59269	78	77	72	69
2981	0	0	0	0
2980	0	0	0	0
22887	559	554	596	631
284716	0	0	1	0
84217	0	0	2	0
728621	34	34	38	35
79717	320	316	430	409
10465	223	214	185	193
4904	3527	3478	3447	3472
149461	0	0	0	0
64175	2217	2204	3097	3222
79078	105	103	144	111
105378683	1	1	4	1
100129924	1	1	0	0
107984946	0	0	1	0
374969	66	65	90	86
114625	390	384	440	428
51058	79	78	125	114
339539	0	0	0	2
6513	369	362	586	574
440584	7	7	18	23
440585	1	1	0	0
10969	580	571	575	570
102465439	0	0	3	0
149465	4	4	3	1
105378685	1	1	0	0
128218	0	0	0	0
149466	0	0	0	0
7075	1	1	1	2
4352	1	1	1	3
105378687	1	1	2	3
991	503	500	383	372
64834	725	717	892	929
102466723	0	0	0	1
112268225	6	6	13	8
112950	459	456	570	613
107984947	31	30	26	35
23334	1492	1478	989	1034
100873952	31	31	23	30
102465440	2	2	0	0
81888	570	564	205	227
5792	5488	5429	1918	1965
9682	615	609	756	704
100132774	19	19	31	31
6487	209	206	162	192
101929592	0	0	0	1
102464830	0	0	0	0
9048	3	3	8	2
105378688	0	0	2	2
101929609	26	26	35	38
9670	353	348	501	510
1802	212	210	239	259
533	575	570	776	766
8704	1097	1082	1419	1456
149473	53	51	51	45
6536	176	175	250	235
107984948	7	6	12	5
128209	6	6	8	9
105378952	0	0	0	0
55929	226	222	229	227
79033	525	518	543	580
100874278	14	14	9	11
106635545	0	0	0	0
55182	509	503	558	533
107984951	0	0	0	0
100847089	0	0	0	0
107984950	89	88	91	77
79639	37	37	26	30
109623472	0	0	0	1
339541	11	11	10	6
105378690	1	1	3	0
26828	0	0	0	0
26830	0	0	0	0
11004	249	244	194	237
109623476	1	1	1	1
6202	6675	6514	6153	6099
26811	3	3	2	9
94161	1	1	2	2
94162	8	8	8	4
94163	2	2	1	2
266675	17	17	12	9
1263	264	261	200	222
343521	125	125	83	81
149478	192	190	224	198
107984952	39	38	35	32
8643	19	19	15	19
8891	259	259	323	323
79654	458	456	484	466
7389	762	747	839	807
57643	68	66	27	22
105378691	1	1	2	3
400752	1	1	2	3
84842	11	11	6	3
4595	91	90	86	84
114034	99	99	108	92
10420	85	85	54	60
126661	13	13	10	12
25974	561	558	633	612
5052	2086	2061	2472	2379
10327	720	714	866	862
4678	820	808	773	768
149483	6	6	12	15
60313	988	980	1075	1078
728963	9	10	8	6
51249	242	240	235	273
3652	185	184	237	234
105378693	0	0	0	0
23139	1371	1358	1513	1539
105378694	0	0	0	0
110117499	83	82	90	110
8503	100	99	108	135
101929626	0	0	0	0
10103	5	5	13	8
110117498	0	0	0	0
55624	846	840	997	975
541468	28	28	29	23
8438	82	82	69	77
10489	1407	1399	1806	1876
7388	758	741	752	724
387338	173	172	205	188
2166	6	6	6	6
729041	1	1	2	1
101929651	0	0	1	0
127343	0	0	0	0
105378696	0	0	0	0
100507423	19	19	20	19
148930	0	0	0	0
8569	383	380	415	426
148932	280	280	405	354
105378697	3	3	0	0
64756	329	322	451	463
374973	1	1	0	1
100130197	33	31	27	26
9813	1436	1421	1779	1731
105378698	5	5	5	9
105378699	0	0	0	0
1580	0	0	0	0
163720	0	0	0	0
1579	0	0	0	0
260293	0	0	0	0
199974	0	0	0	0
284541	0	0	0	0
105378701	0	0	1	1
100874253	1	1	0	1
10158	5	5	1	0
6886	0	0	0	0
6491	133	132	126	146
51727	1714	1696	2149	2190
102724077	3	3	4	4
2301	0	0	0	0
84793	22	22	29	28
2306	5	5	2	3
107984953	0	0	0	0
388630	1	1	1	0
105379778	0	0	0	0
391037	0	0	0	0
200010	1	1	0	0
54558	42	40	5	6
84871	0	0	0	0
79656	0	0	0	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	0	0	0	0
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	0	0	0	0
105378714	0	0	0	0
11124	407	402	408	407
105378715	2	2	3	2
112268262	0	0	0	0
1031	200	198	241	250
100616189	0	0	0	0
102466656	0	0	0	0
284546	0	0	0	0
105378716	0	0	3	1
26994	1374	1362	1554	1569
22996	0	0	5	6
105378717	0	0	0	0
102724097	0	0	0	0
2060	895	887	1097	1009
105378720	1	1	1	0
441884	1	1	0	0
105378719	0	0	0	0
114883	1631	1600	1287	1187
4898	2536	2519	2487	2469
105378721	108	107	111	101
100313892	3	3	3	4
5865	4845	4795	1947	1962
51060	952	945	1025	994
112970	56	55	67	77
104355143	0	0	0	1
91408	564	556	520	564
107984956	0	0	2	0
9372	435	434	493	441
200014	541	534	628	591
4998	41	41	29	38
84950	309	306	348	350
23318	544	537	624	620
105378723	0	0	0	1
2882	743	735	1066	1033
348378	16	15	11	12
65260	209	205	211	213
79699	620	615	898	844
440590	0	0	0	0
55268	100	100	201	167
6342	1411	1388	2311	2425
127435	389	386	1353	1364
6512	17	17	90	68
105378724	0	0	1	1
1376	198	197	291	324
54987	495	484	612	602
4116	186	180	183	202
100507564	4	4	4	2
7804	136	135	67	52
105378728	0	0	1	0
105378726	2	2	1	1
105378732	0	0	0	0
105378731	1	1	0	0
105378730	0	0	1	0
107984957	1	1	1	0
163742	0	0	0	0
105378733	0	0	0	0
63948	0	0	0	0
148979	40	40	335	340
55706	344	342	315	327
54432	280	279	280	291
1733	3	2	3	1
51668	229	227	247	261
115353	423	417	465	442
388633	0	0	0	0
9528	3010	2979	3987	3926
127428	143	142	173	170
100616315	0	0	0	0
200008	0	0	0	0
