GeneID	perturbed	perturbed	perturbed	control	control	control
339456	9	9	12	25	24	21
85452	0	0	0	1	0	0
107984872	2	0	0	1	0	0
105378589	1	0	1	0	2	0
2563	1	0	1	2	7	8
105378590	1	1	0	0	0	0
105378591	1	2	2	1	3	2
5590	422	342	335	189	187	187
100506504	12	20	12	13	9	10
199990	238	223	236	208	190	256
112268219	109	128	127	168	169	175
105378593	7	8	2	4	2	4
6497	457	594	501	337	265	299
79906	209	194	195	178	189	202
100129534	94	101	71	59	45	58
11079	1072	960	1090	1346	1251	1494
5192	280	218	280	209	204	242
9651	37	38	34	25	40	28
55229	298	244	267	274	230	287
388585	1	1	2	2	3	2
115110	1	1	1	2	1	2
8764	1	2	1	0	3	3
100996583	3	4	3	6	7	4
127281	68	81	78	115	103	125
79258	10	10	11	20	25	37
105378597	0	0	0	0	0	0
100287898	4	3	3	4	4	1
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	0	0
63976	5	2	5	3	4	0
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	0	0	0	1	1
105378605	0	0	0	0	0	0
105378604	0	0	0	0	0	0
27237	398	341	411	278	351	333
1953	316	298	304	148	123	129
105378608	1	6	8	4	7	0
693135	0	0	0	1	0	0
105378607	0	0	0	0	1	3
127262	151	144	151	194	173	203
49856	196	177	155	159	156	174
7161	33	35	39	26	19	34
105378610	2	3	3	1	3	3
105378609	0	0	0	0	1	0
57212	513	445	500	332	334	417
148870	5	5	1	6	4	3
388588	10	8	9	6	3	6
57470	605	498	627	551	568	693
9731	469	484	445	519	553	567
1677	167	173	173	207	226	235
107984910	6	6	4	10	5	4
339448	239	211	242	154	185	188
100133612	26	21	16	8	11	9
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	20	18	19	30	23	22
284661	0	0	0	0	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	0	0	0	0	0
55966	0	0	0	0	1	1
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	0	0
100616421	2	2	5	1	0	0
261734	234	255	202	189	146	154
8514	31	34	31	33	30	36
26038	102	138	138	86	114	110
105376687	2	2	0	1	1	1
6146	2053	1665	2038	2131	2132	2420
107985733	31	37	32	22	25	25
102724450	11	16	15	21	13	15
388591	335	387	340	256	237	263
23463	1083	820	919	700	545	743
148645	1	4	4	1	0	3
390992	1	0	0	0	0	0
387509	77	72	98	106	90	96
11332	131	136	142	173	128	158
54626	24	22	31	41	58	67
83715	21	24	40	24	27	33
100422975	0	1	0	0	0	0
8718	192	200	181	200	202	253
57449	464	467	500	513	536	620
79707	719	710	780	712	724	836
80835	3	0	6	1	0	1
107984912	1	0	1	0	0	0
3104	223	212	230	224	224	223
9903	289	271	264	337	356	434
107984913	4	4	6	1	6	1
148479	233	212	233	142	135	156
90326	278	215	244	228	256	299
55735	477	455	482	604	531	680
100505887	0	0	0	0	0	0
110841581	2	2	4	2	5	4
23261	230	261	215	244	229	245
105376692	0	0	0	1	0	0
102725193	0	0	1	0	0	0
101928836	1	1	0	0	0	0
105376691	0	0	0	0	0	0
105376689	27	18	22	32	31	31
9341	299	281	340	361	304	375
8863	13	21	17	19	14	18
10911	0	0	0	0	0	0
3604	0	0	0	0	0	0
11315	1357	1058	1354	2152	1953	2411
54206	471	750	665	2043	2877	2635
107984915	0	0	0	0	0	0
102724539	0	0	0	0	0	0
105376695	0	0	0	0	0	0
50651	31	32	33	83	115	93
473	393	611	402	264	188	205
102724552	17	12	7	5	3	3
106632271	3	3	2	4	0	2
2023	5056	4208	5138	7610	7225	8323
102465436	2	1	0	3	3	1
100505975	10	10	12	8	8	5
112268261	0	0	0	0	0	0
765	0	0	0	0	0	0
155184	1	0	0	0	0	0
6518	2	1	2	5	1	4
80045	97	96	101	118	116	138
106614088	27	23	16	25	32	15
407040	0	0	1	0	1	1
102724571	2	1	1	2	5	1
9563	607	666	634	523	433	494
80176	14	7	15	19	32	23
100506022	1	3	1	1	3	1
84275	274	232	273	351	345	448
199953	231	234	198	299	252	318
107985734	13	14	8	9	11	5
105376712	0	0	0	0	0	0
5293	56	53	42	35	30	38
644997	0	0	0	0	0	0
101929074	0	1	0	0	0	0
22883	1605	1785	1592	1354	1159	1215
56998	278	220	273	167	145	184
105376717	20	12	13	11	9	12
84328	312	274	299	316	258	335
64802	172	146	153	113	145	156
113391335	9	11	9	8	6	9
100847055	0	2	2	2	0	4
116362	22	16	32	31	30	47
10277	779	803	758	547	477	577
23095	1405	1609	1472	1054	891	1041
105376725	11	18	7	3	6	5
5226	1211	1046	1190	1032	945	1147
100526739	90	94	92	72	69	74
378708	113	101	102	89	79	87
1325	10	20	21	15	18	12
1676	781	681	841	710	680	874
5195	134	120	174	120	137	137
54897	255	258	230	162	133	165
105376733	0	0	1	0	0	0
105376735	0	0	0	0	0	0
148345	10	11	8	11	12	18
23435	840	870	810	655	643	721
10747	25	34	33	24	21	20
6723	230	268	254	425	306	421
5394	705	622	696	650	591	669
105376736	23	24	28	25	22	22
2475	1455	1324	1385	1053	908	1077
100873935	18	17	23	15	7	14
10218	23	43	28	14	17	16
29914	188	177	172	279	260	301
105376737	0	0	0	0	0	0
105376739	0	0	0	0	0	0
105376740	0	1	0	0	0	0
57540	2	1	2	1	0	2
112268221	0	0	1	0	0	1
101929181	0	0	0	0	1	0
26232	7	4	11	9	8	22
93611	171	164	202	204	210	266
26270	222	184	261	221	228	284
10459	391	297	406	594	536	706
374946	21	21	27	53	36	67
57085	302	269	320	436	429	518
284498	91	77	86	85	77	92
102724659	0	0	0	1	1	0
4524	492	446	463	473	382	509
1185	144	166	132	132	114	119
100379251	14	16	13	8	11	11
4878	2	5	1	0	3	1
4879	0	0	0	0	0	0
26829	10	15	21	8	7	12
90231	519	442	460	553	581	653
5351	656	681	575	642	563	604
9927	1372	1194	1326	1622	1423	1744
60672	238	200	217	249	244	294
102466982	1	2	1	1	2	0
943	3	2	2	6	2	4
102465836	0	0	0	0	0	0
7133	1	0	2	7	8	5
100616438	0	0	0	0	0	0
107984917	0	0	0	0	0	0
55187	2303	2292	2056	1803	1568	1716
677885	43	47	26	31	38	35
105376744	5	4	1	1	1	0
9249	508	361	519	499	463	582
102466722	4	3	2	3	2	1
343066	0	0	0	0	0	0
126767	0	0	0	0	0	0
93190	0	0	0	0	0	0
390999	0	0	0	0	0	1
65121	0	0	0	0	0	0
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	0	0	0	0	0	1
65122	0	0	0	0	0	0
400735	0	0	0	0	0	0
343071	0	0	0	0	0	0
441871	0	0	0	0	0	0
440561	0	0	0	0	1	0
101929983	0	0	0	0	0	0
649330	1	0	0	0	0	2
441873	0	0	0	0	0	0
649324	0	0	0	0	0	0
440563	0	0	0	0	1	0
645354	0	0	0	0	0	0
645359	0	0	0	0	0	0
101060301	1	0	0	0	1	2
343070	0	0	0	0	0	0
400736	0	0	0	0	0	0
391003	0	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	0	0	0	1
645382	0	0	0	0	0	0
653619	0	0	0	0	0	0
729528	0	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	0	0
126755	0	0	0	0	0	0
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	0	0	0	0	0	0
107984919	0	0	0	0	0	0
105378612	0	0	0	0	0	0
105376756	1	0	0	0	0	0
7799	220	279	229	206	161	193
23254	39	52	44	36	38	31
107985467	11	9	4	2	2	2
107985468	2	1	0	0	0	0
105376762	3	3	0	0	0	0
105376759	0	1	0	0	1	1
107985469	1	1	0	0	0	0
200197	9	15	10	5	7	3
55092	58	58	46	58	55	36
727684	14	12	9	7	4	5
114827	10	9	15	11	3	9
101927417	5	5	5	1	1	4
101927441	7	12	5	9	9	4
79180	113	143	135	153	112	166
11330	1	0	1	0	1	0
63036	0	0	0	0	0	0
105376767	0	0	0	0	0	0
51032	2	3	2	0	3	1
842	83	83	86	111	110	125
23341	546	560	524	513	517	560
107397391	5	1	2	3	4	0
79814	35	37	36	34	21	28
84301	1263	1277	1398	1060	899	1137
6248	207	213	219	177	142	190
23207	420	389	390	298	272	319
284723	34	13	36	21	23	18
110806303	1	0	2	1	1	1
388595	0	0	0	2	0	3
54751	46	40	49	13	19	19
440567	179	173	158	244	231	245
729614	94	90	99	68	69	69
23013	1210	1531	1142	1148	756	912
7709	369	287	326	248	245	243
149563	0	0	0	0	1	0
27129	15	12	6	5	4	0
1187	5	8	3	2	2	4
1188	2	1	2	0	1	1
348487	11	10	8	12	17	21
1969	282	224	275	324	412	389
101927479	20	14	13	10	9	6
128272	59	35	45	51	67	67
101927546	14	8	8	12	5	10
79363	77	67	84	95	63	79
54455	468	461	459	510	475	524
26099	574	516	584	523	460	610
374955	322	306	319	316	268	343
55707	269	241	238	188	163	235
107984921	47	51	37	19	21	19
114819	152	162	163	75	80	66
26871	4003	6721	4062	2697	3474	3113
107985757	0	0	0	0	0	0
100132147	4	7	5	9	16	11
107985758	1	1	2	3	7	4
7195	1	1	1	1	1	1
55672	1013	1047	948	718	693	737
105376794	461	525	463	401	409	431
84809	180	187	228	182	163	200
11209	143	139	147	114	118	139
107985736	12	21	13	16	15	12
26869	3506	5748	3511	2332	3000	2657
107985759	1	2	0	1	2	0
284729	4	7	7	4	6	13
100189045	1	0	1	1	1	1
6060	1539	2408	1472	1004	1247	1181
11223	61	77	55	51	52	54
100500876	0	0	0	0	0	1
100189298	0	2	0	0	0	0
112267871	3	5	4	4	2	1
7193	0	1	1	1	0	0
100189183	0	0	0	0	0	0
105376805	0	0	0	0	0	1
791226	0	0	0	0	0	0
26870	1245	1940	1156	805	997	915
9696	315	301	342	232	250	255
4237	81	54	64	38	26	34
105376806	23	19	14	13	7	6
23400	586	557	576	511	468	571
6390	669	592	623	957	918	1107
11240	3	1	4	1	3	3
105376808	0	0	0	0	0	0
400743	0	0	0	0	0	0
29943	2	0	1	1	1	1
51702	1	0	0	3	0	0
100616188	0	0	0	0	0	0
23569	1	0	0	0	1	0
353238	0	0	0	0	0	0
55920	1804	1495	1766	1104	973	1272
55160	132	124	132	72	78	77
107984028	0	0	0	0	0	0
81569	3	2	3	7	7	12
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	0	0	0	0	0	0
105376814	0	0	0	0	0	0
127707	0	0	0	0	3	0
5081	0	0	0	0	0	0
80834	0	0	0	0	0	2
8659	466	356	441	437	434	382
100616120	0	0	1	0	0	0
100302276	0	1	0	2	1	0
126917	143	164	153	180	187	187
105376815	0	0	0	0	0	0
23352	3709	3813	3430	3517	2730	3296
101927895	42	46	47	50	53	48
23065	899	886	900	1085	939	1031
51154	500	417	492	508	509	602
246181	47	63	64	51	56	50
22977	69	98	84	67	86	85
100506730	80	89	89	52	49	61
8574	520	473	516	376	396	395
54896	268	197	236	201	200	231
832	436	423	480	493	482	571
105376819	0	1	0	1	0	0
105376818	0	0	0	0	0	0
105376817	0	0	0	0	0	0
105378614	0	0	1	1	0	0
440574	341	308	339	422	417	517
100532736	135	114	125	164	150	194
644068	28	42	23	17	24	22
4681	85	79	77	113	91	127
3362	9	15	5	7	8	7
255104	457	435	404	292	301	311
54546	0	0	0	0	0	0
105376823	7	4	2	2	3	2
23252	415	403	404	298	330	353
30814	0	1	0	0	1	0
5320	0	0	0	0	0	0
5322	0	0	0	0	0	0
26279	0	0	0	0	0	0
64600	0	0	0	0	0	0
391013	0	0	0	0	0	0
127733	12	13	12	23	19	15
101928017	2	0	2	0	2	0
105376825	0	0	0	0	1	0
105376826	0	0	0	0	0	0
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	0	0	1	0	0	0
339505	0	0	0	0	0	0
55450	57	47	24	30	25	24
79594	202	188	191	232	198	273
163933	0	0	0	2	0	0
978	0	0	0	2	1	1
65018	212	173	199	223	248	243
102464833	6	4	10	5	12	9
100861548	332	274	298	343	342	372
1650	2712	2052	2379	3343	3068	3598
57576	4	6	7	10	12	16
400745	16	4	16	27	35	41
112268222	363	349	392	319	310	340
50809	1950	1876	1873	1428	1374	1613
8672	1244	1284	1264	1034	736	914
105376830	25	40	31	11	11	9
105376829	10	29	10	4	8	8
100302155	0	1	7	3	0	1
1889	327	315	315	194	180	188
100506801	8	19	11	5	3	6
105376832	0	0	0	0	0	0
84224	351	321	347	226	219	231
249	18	13	12	22	12	12
105376834	0	0	0	1	0	0
5909	103	136	93	120	200	140
84196	846	908	772	667	664	633
401944	8	14	7	4	5	3
3339	175	238	157	63	79	66
23436	0	1	0	0	0	0
10136	0	0	0	0	0	0
101928043	3	11	3	10	3	12
29092	128	82	111	98	75	103
112268223	10	8	10	9	10	14
998	1838	1368	1801	1808	1776	2103
54361	28	33	23	26	31	27
105376845	2	7	7	5	4	8
105376850	10	12	4	11	6	15
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	0	0	0	0	0	0
9923	962	826	805	597	514	569
2046	10	23	27	45	49	43
102466615	0	0	0	0	0	0
712	0	0	0	0	0	0
714	0	0	0	0	0	0
713	0	0	0	0	0	0
2048	150	160	224	85	94	127
100616391	0	2	2	0	0	0
100422914	2	4	4	4	6	4
646262	0	0	0	0	0	0
729059	2	0	0	2	0	2
23028	978	867	1010	968	893	1012
100422866	3	1	2	2	2	3
7798	496	464	466	378	310	385
3352	3	1	2	3	0	3
100996511	101	138	91	60	71	66
10236	1642	1631	1714	1518	1399	1559
80818	141	114	125	115	106	138
148898	45	44	35	44	46	38
6920	399	362	418	335	347	386
55616	176	210	179	202	210	223
1870	334	249	269	153	114	156
101928163	19	15	13	10	6	4
105376859	3	9	8	11	12	6
3399	59	30	43	105	118	89
107984928	0	0	0	0	0	0
259283	1	0	0	0	0	0
6135	4696	4024	4597	4490	4293	4844
6924	875	673	858	747	669	788
100506963	110	91	104	74	61	81
57095	393	369	390	271	265	278
105376860	34	29	33	32	31	35
11313	336	309	378	342	304	377
2582	497	396	506	445	424	476
3155	380	339	344	371	385	468
105376861	1	0	1	0	0	0
2517	197	167	168	278	235	277
1269	1	1	0	1	0	0
107984929	0	0	0	0	0	0
100616492	0	0	0	0	0	0
55629	1203	999	1206	773	822	830
10772	1895	1779	1870	1479	1551	1673
105378615	0	0	0	0	0	0
105376863	1	3	3	0	1	1
107984931	0	0	0	0	0	0
127294	0	0	0	0	0	0
107985737	0	0	0	0	0	0
105376864	0	0	0	0	0	0
58985	2	5	3	1	1	0
163702	218	197	199	84	98	103
284632	0	0	0	0	0	0
105376871	0	0	0	0	0	0
57822	7	6	10	6	1	5
90529	79	60	85	51	54	80
57185	920	811	915	755	643	893
100750325	2	6	6	1	3	2
11123	1072	1021	1200	473	395	557
100506985	56	56	65	31	22	31
400746	96	75	104	75	60	78
10250	454	603	428	441	364	441
25932	534	487	555	671	599	761
105376876	0	1	0	0	0	0
864	0	0	0	0	0	0
102465437	0	0	0	0	0	0
107984932	0	0	0	0	0	0
105376878	0	0	0	0	0	0
100616365	0	0	0	0	0	0
105376879	0	0	0	0	0	0
25949	284	162	276	282	281	366
57035	933	870	807	752	808	819
105376882	1	0	0	0	0	0
6007	8	12	5	3	6	5
23585	275	236	297	340	302	376
6006	159	139	171	190	168	202
55219	404	328	377	332	282	353
26119	273	253	271	201	205	225
57134	60	48	55	25	26	32
57190	636	752	637	566	435	449
56181	360	305	352	347	314	357
646471	109	112	108	102	118	104
79000	168	127	146	105	124	117
164091	74	83	75	70	80	87
3925	1586	1078	1333	732	751	731
100500808	31	21	22	10	19	18
105376885	0	0	1	0	0	1
5051	322	262	309	246	250	271
101928216	9	13	4	4	3	3
2134	15	14	21	6	9	7
7780	8	10	7	16	14	28
105376910	0	0	0	0	0	0
84676	0	0	5	0	0	1
149420	257	233	244	170	202	213
105376886	0	3	0	0	1	1
79927	1	2	0	4	2	1
110806296	0	0	0	0	1	0
51042	121	111	143	176	137	171
10256	126	138	118	118	111	141
378807	0	1	2	0	2	0
101928303	1	0	0	0	0	0
64793	427	361	399	296	270	308
83442	383	396	426	466	417	531
91544	200	196	188	154	136	147
1043	0	0	1	0	1	0
55057	20	22	16	7	11	9
257101	0	0	0	0	0	0
79727	3	4	1	4	6	5
79947	282	274	277	243	216	276
101928324	15	21	9	8	12	12
3151	2806	2097	2790	2249	2008	2303
6195	370	319	365	444	389	416
100302190	0	1	1	0	0	0
105376888	1	1	3	2	3	0
101928728	30	29	24	17	22	14
8289	1144	1519	1107	1144	897	1027
55650	270	230	255	244	222	260
84243	259	243	267	172	146	176
2810	383	234	328	657	672	742
54707	355	333	382	419	397	505
63906	103	71	103	98	83	96
10726	625	527	643	770	780	876
8431	1	2	0	2	2	2
126695	171	153	172	143	148	164
388610	171	168	188	216	253	214
115572	24	14	22	17	23	20
101928391	1	0	0	0	1	0
6548	206	256	232	139	122	127
102723760	0	0	0	0	0	0
105376890	0	0	0	0	0	0
23038	357	341	318	207	171	174
84065	160	144	149	169	155	174
644961	47	53	53	45	50	54
84958	437	395	439	316	393	374
9064	268	261	261	248	232	266
8547	0	0	0	0	0	1
388611	8	8	6	3	11	7
2827	15	21	31	31	21	37
10163	444	506	428	423	306	356
105376892	3	4	0	0	0	0
27245	210	240	208	189	131	146
2268	0	0	0	0	1	0
111216282	0	0	0	0	0	0
2537	8	7	8	4	4	4
199870	148	120	133	107	98	139
23673	353	277	338	233	220	262
5511	440	271	439	462	437	495
677774	20	35	24	23	17	18
9473	12	12	15	33	20	23
6118	372	258	342	295	304	359
27293	82	77	77	47	58	47
55113	43	43	59	60	50	54
2140	375	429	370	349	284	366
5724	7	3	10	2	3	3
22826	499	378	499	394	389	478
93974	829	682	869	761	693	808
83667	163	133	148	277	252	318
54797	150	117	121	147	155	176
65979	243	304	252	168	129	138
1104	741	617	738	567	522	630
8420	366	366	380	390	328	408
6080	3625	4876	2458	2739	2223	2066
26768	2727	4778	2007	1904	1748	1639
54952	251	225	270	173	160	193
85028	265	307	235	234	197	278
692212	9	13	10	11	14	14
677838	45	53	32	33	34	48
677825	25	14	24	16	12	18
692073	52	58	40	50	36	39
115273	2	7	4	3	5	3
6883	218	190	236	270	236	276
105378616	34	30	47	19	19	16
26824	16	20	26	8	6	12
10691	220	187	227	186	164	199
51441	1107	878	1099	911	827	1053
4985	92	93	77	23	11	37
2035	1332	1376	1323	836	768	970
399474	300	245	250	208	188	243
6429	475	413	557	354	388	431
51102	147	173	159	151	124	159
10076	236	222	218	275	265	304
101928460	0	6	1	1	3	0
107984933	0	0	0	0	0	0
107984934	0	0	0	0	0	0
101929406	0	0	0	0	0	0
105378617	0	0	0	0	0	0
105378618	0	0	0	0	0	0
4146	7	6	5	13	11	10
100129196	23	23	16	38	32	40
7805	0	1	0	0	0	0
100616164	0	0	0	0	0	0
105378620	0	0	0	0	0	0
105378621	0	0	0	0	0	0
105378622	0	0	1	1	1	1
400748	0	0	0	0	1	0
9672	269	253	268	214	187	198
9698	1431	1333	1420	1142	1155	1246
692234	9	10	7	8	9	11
692235	16	12	7	10	10	18
692200	1	4	8	1	7	2
107984935	1	1	0	0	1	4
79570	39	52	48	37	47	51
9410	572	458	558	491	468	573
51538	314	257	317	269	285	289
2170	39	46	38	46	39	28
105378623	0	0	0	0	0	0
107985470	0	0	0	0	0	1
347735	175	129	153	172	134	143
105378625	0	0	0	0	0	0
105379772	0	0	0	0	1	0
149086	0	0	0	0	0	1
284551	0	0	0	0	0	0
105378626	262	272	245	168	171	182
64129	70	57	56	76	102	110
3061	29	28	24	24	17	30
553115	351	310	366	367	335	394
107985471	10	10	11	8	7	12
105378628	0	0	2	0	0	1
1307	29	43	22	31	42	42
101929444	0	2	1	2	4	4
576	152	160	144	176	215	169
100423028	1	1	1	1	1	1
90853	4	3	5	17	12	24
8073	1506	1155	1444	2192	2271	2495
10657	979	1000	972	1003	805	977
55116	141	144	129	121	135	130
100847018	0	0	1	1	0	1
23633	2138	2107	1970	1972	1827	2076
200081	1362	1092	1309	1255	1123	1357
79140	253	206	254	253	233	315
56063	249	199	230	183	208	212
55721	168	165	177	132	122	161
149069	75	95	92	58	51	55
8668	1917	1456	2070	2547	2475	3035
339483	17	20	16	9	11	15
84734	5	14	6	10	2	7
3932	4	2	3	7	6	5
3065	2186	1769	2112	1947	1775	1997
65108	1747	1446	1855	1228	1192	1423
105378629	11	9	10	14	8	9
81629	65	59	58	57	54	55
100128071	39	32	52	26	20	23
55108	1007	849	1020	887	859	935
728116	35	61	50	20	28	19
653121	184	213	205	143	141	164
102723870	4	4	2	6	3	4
339487	213	182	231	224	222	248
5928	1913	1774	1795	1338	1038	1327
81493	554	537	489	364	289	368
57648	293	368	268	167	118	169
8565	691	589	600	1163	1077	1367
64766	402	433	416	370	378	367
252995	39	33	39	56	41	46
105378631	1	1	2	0	0	1
3208	23	16	21	21	19	23
113452	332	264	298	224	229	234
105378632	1	3	0	0	1	0
127544	114	112	107	98	105	116
204	1412	1356	1420	1697	1698	1848
105378635	3	1	1	2	1	2
113451	31	35	34	34	30	28
112268224	16	23	19	5	4	9
55223	130	134	118	90	63	85
149076	199	200	193	78	78	83
127550	0	1	0	0	1	0
1912	394	337	337	247	268	277
100500853	17	14	16	15	8	13
101929464	8	13	9	0	4	2
7579	143	137	153	99	71	97
114784	1	0	0	0	0	1
105378638	0	0	0	0	0	0
127540	0	0	0	0	0	0
402779	0	0	0	0	0	0
84970	0	0	0	0	0	0
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	0
105378641	0	0	0	0	0	0
693137	0	0	0	0	0	0
105378642	0	3	1	0	2	0
2709	0	0	0	0	0	0
127534	0	0	0	0	0	0
2707	2	1	4	2	2	6
2701	1	0	0	1	1	1
113444	273	270	281	301	331	374
58512	13	12	8	9	18	13
653160	14	27	17	19	20	15
100506144	77	60	63	74	87	80
9204	285	283	267	246	224	297
79830	387	482	420	272	279	338
105378644	0	0	0	0	0	0
6421	4965	4472	5101	3687	3787	4105
9202	1183	1139	1202	803	755	825
100861513	42	42	46	31	25	23
79932	833	811	850	645	712	650
23154	442	392	432	506	383	493
339488	58	99	58	35	48	48
105378645	13	20	11	5	6	10
5690	719	639	760	899	772	933
105378646	0	0	0	0	0	0
127703	274	229	277	203	210	235
63967	288	241	251	143	99	86
192670	427	479	471	233	246	280
26523	740	800	730	387	334	364
192669	1052	1247	1059	1117	1020	1079
105378647	9	8	5	3	4	4
27285	3	2	3	4	1	1
54936	162	138	162	132	123	130
1296	15	16	8	11	13	16
27095	407	358	441	407	416	455
55700	200	205	208	172	183	217
9967	1498	1374	1548	1305	1237	1407
79729	305	289	295	221	210	211
55194	257	205	252	314	324	357
83931	373	364	394	346	332	393
84967	88	72	103	93	105	120
127700	125	115	113	155	162	160
109616970	7	3	4	2	3	4
107984940	4	0	0	0	1	0
64960	503	402	506	587	567	684
1441	1	1	1	0	0	3
107984941	0	0	0	0	0	0
105378648	0	0	0	0	0	0
2899	1	1	2	0	0	1
100422898	0	0	0	0	0	0
107984942	0	0	0	0	0	0
728431	28	37	35	16	13	21
80149	81	55	61	34	45	38
102465438	3	2	2	1	1	0
64769	535	463	565	339	316	338
100847010	11	9	8	3	4	1
105378649	9	10	5	8	6	7
79753	129	103	138	144	119	173
7802	365	355	382	160	160	194
29889	751	644	717	947	953	1098
284654	0	0	0	0	0	0
54955	413	307	392	382	367	417
55143	267	229	238	163	160	171
284656	78	88	104	49	68	84
105378650	0	0	0	0	0	0
149175	422	410	443	466	520	567
79693	391	345	422	499	443	592
127687	689	511	628	742	672	794
4520	205	214	192	216	162	201
3633	187	181	167	111	103	110
105378651	1	1	2	0	1	0
10946	795	660	784	744	722	883
2275	16	20	21	16	20	23
51118	281	229	286	345	329	411
5453	0	0	0	1	0	0
107985103	0	2	2	8	2	2
105378653	1	0	0	2	2	2
100500801	0	0	0	0	0	0
105378655	0	0	0	0	0	0
105378654	0	0	0	0	0	0
339442	0	0	0	0	0	0
105378657	0	0	0	0	0	0
107984943	0	0	0	0	0	0
105378656	0	0	0	0	0	0
105378658	0	0	0	0	0	0
105378660	0	0	0	0	0	0
64121	155	121	128	144	103	125
