GeneID	control	control	control	perturbed	perturbed
107984868	0	3	1	1	0
441869	0	0	0	0	0
105378585	1	0	0	0	2
643965	0	0	0	0	0
102724312	0	0	0	0	0
107985729	0	0	0	0	0
64856	16	13	14	15	13
219293	48	51	75	74	80
83858	1605	1622	1856	1985	2061
55210	1473	1455	1635	1736	1802
339453	30	48	29	19	25
29101	1879	1921	1962	1710	1796
643988	0	0	0	0	0
105378586	0	0	0	0	0
142678	277	305	433	369	386
8510	33	36	30	18	21
984	1268	1352	930	567	566
728661	1672	1667	1647	1124	1191
8511	5	5	5	2	3
728642	948	969	657	409	450
9906	755	768	773	525	519
112268218	126	100	102	101	95
65220	1419	1431	1538	1421	1423
2782	12961	12723	11455	10665	11307
105378949	4	6	9	2	2
163688	0	0	0	1	0
339456	0	0	0	0	0
85452	0	0	0	0	0
107984872	0	0	0	0	0
105378589	1	0	1	1	0
2563	0	0	0	0	0
105378590	0	0	0	0	0
105378591	0	0	0	0	0
5590	150	112	154	145	146
100506504	3	2	10	3	8
199990	632	705	664	532	527
112268219	132	145	115	91	103
105378593	1	2	4	1	1
6497	869	1144	668	250	257
79906	93	103	117	76	82
100129534	19	20	26	11	13
11079	4106	3916	4493	4621	4643
5192	463	435	519	513	525
9651	6	2	14	5	6
55229	600	587	567	539	554
388585	0	0	0	0	0
115110	14	17	23	10	13
8764	104	90	112	80	82
100996583	0	3	1	3	2
127281	266	330	279	232	229
79258	26	35	31	22	22
105378597	3	0	0	0	0
100287898	6	14	6	1	1
105378603	0	0	0	0	0
105378602	0	0	0	0	0
105378601	0	0	0	0	0
112268220	0	0	0	0	0
107985732	0	0	0	0	0
105378600	0	0	0	0	0
105378598	0	0	0	0	0
107984904	0	0	0	0	0
105378599	0	0	0	0	0
140625	0	0	0	0	0
440556	0	0	0	0	0
63976	0	0	0	0	0
100422968	0	0	0	0	0
105378606	0	0	0	0	0
107984909	0	0	1	1	0
105378605	0	0	0	0	0
105378604	4	6	3	6	8
27237	5	11	3	12	5
1953	23	29	23	47	42
105378608	0	0	0	0	0
693135	0	0	0	0	0
105378607	0	0	0	0	0
127262	1305	1272	1144	1075	1126
49856	1013	931	1033	1101	1174
7161	77	87	78	45	39
105378610	1	1	0	0	0
105378609	0	0	2	0	0
57212	3	3	0	1	1
148870	0	0	0	0	0
388588	1	0	1	1	0
57470	2058	2020	2057	2177	2156
9731	1169	1179	935	524	565
1677	345	256	289	376	418
107984910	17	15	14	19	15
339448	1319	1327	1296	1324	1408
100133612	2	7	2	12	7
728716	0	0	0	0	0
105376672	0	0	0	0	0
105376673	37	40	35	21	29
284661	4	0	0	2	0
105376674	0	0	0	0	0
105376679	0	0	0	0	0
107985376	2	1	2	2	0
55966	0	0	0	0	0
105376680	0	0	0	0	0
102724429	0	0	0	0	0
105376681	0	0	0	0	0
105376682	0	0	0	0	0
107984911	0	0	0	0	0
105376686	0	0	0	0	0
100616421	1	0	0	1	0
261734	425	455	417	320	306
8514	243	270	222	123	153
26038	2	0	1	1	2
105376687	0	0	0	0	0
6146	13646	12367	13167	13600	15378
107985733	64	57	72	66	58
102724450	21	18	22	21	13
388591	179	227	232	191	210
23463	5579	5192	5513	5730	6011
148645	9	7	9	8	4
390992	0	0	0	0	0
387509	56	71	70	20	25
11332	3128	3348	2870	2508	2600
54626	8	12	14	5	5
83715	9	17	15	7	10
100422975	0	0	0	0	0
8718	132	133	154	98	97
57449	864	830	854	560	607
79707	3112	2994	3029	3081	3194
80835	4	4	2	2	0
107984912	1	0	0	0	0
3104	381	347	425	344	369
9903	3904	3740	4406	4326	4368
107984913	19	24	23	14	20
148479	1220	1097	1188	998	998
90326	822	751	841	849	854
55735	1721	1554	1721	1539	1560
100505887	0	0	0	0	0
110841581	4	2	3	5	2
23261	958	880	788	775	881
105376692	0	0	0	0	0
102725193	0	1	0	0	0
101928836	0	0	0	0	1
105376691	0	0	0	0	0
105376689	17	15	23	11	15
9341	4054	3634	3740	3814	3979
8863	587	612	421	351	341
10911	2	1	1	0	3
3604	93	111	96	174	167
11315	5651	5070	5938	6034	6408
54206	6011	5230	4878	4454	4670
107984915	2	1	0	0	1
102724539	1	0	0	0	0
105376695	0	1	0	0	0
50651	12	10	11	8	10
473	355	419	231	185	206
102724552	2	3	0	2	2
106632271	0	0	0	1	0
2023	85465	77444	90361	88099	91670
102465436	12	12	7	5	5
100505975	13	10	21	7	4
112268261	0	2	2	2	2
765	0	0	0	0	0
155184	0	0	0	0	0
6518	0	0	0	0	2
80045	177	195	149	153	147
106614088	53	39	39	29	51
407040	2	1	0	0	1
102724571	6	6	11	20	14
9563	971	832	736	501	571
80176	889	837	637	454	538
100506022	18	14	17	10	12
84275	559	488	575	690	699
199953	764	816	736	541	496
107985734	15	15	7	8	10
105376712	0	0	0	0	0
5293	3295	3251	2772	2015	2037
644997	0	0	0	0	0
101929074	19	32	30	22	28
22883	4490	4521	4352	3314	3208
56998	556	490	479	396	447
105376717	28	29	34	22	18
84328	1751	1603	1546	1542	1774
64802	260	233	287	240	314
113391335	2	5	1	2	0
100847055	2	0	0	0	0
116362	0	0	0	1	0
10277	1678	1593	1437	843	766
23095	3318	3274	2457	1947	2024
105376725	4	7	3	2	4
5226	3498	3465	2487	2816	3098
100526739	231	205	262	269	318
378708	307	275	313	340	401
1325	22	16	14	22	18
1676	4799	4380	4371	4620	5046
5195	608	602	600	613	638
54897	10	17	7	17	9
105376733	0	0	0	0	0
105376735	0	0	0	0	0
148345	0	0	0	4	2
23435	5445	4894	4226	3888	3959
10747	28	24	28	28	19
6723	1650	1821	1462	867	910
5394	2525	2519	2707	2426	2628
105376736	84	86	94	78	75
2475	4067	3987	4119	3704	3897
100873935	52	60	58	48	53
10218	1	5	4	1	0
29914	734	697	649	540	588
105376737	0	0	0	0	0
105376739	0	0	0	0	0
105376740	0	0	0	0	0
57540	6	7	3	4	1
112268221	0	1	0	0	0
101929181	0	0	0	1	0
26232	4	2	2	1	7
93611	144	163	150	124	161
26270	95	94	71	56	58
10459	1101	1118	1272	1145	1190
374946	1	1	2	3	2
57085	461	458	536	337	391
284498	54	44	59	55	61
102724659	0	0	0	0	0
4524	288	281	309	314	286
1185	339	381	330	158	166
100379251	34	44	30	15	14
4878	1	1	1	2	2
4879	1	0	0	1	1
26829	77	97	75	100	139
90231	1973	1924	1961	1802	1800
5351	5229	5056	5392	5173	5372
9927	3972	3753	4082	3795	3990
60672	389	359	491	434	427
102466982	1	0	0	3	1
943	6	4	6	6	0
102465836	0	0	0	0	0
7133	7	13	7	7	7
100616438	0	0	0	0	0
107984917	0	0	0	0	0
55187	2404	2424	2068	1070	1079
677885	25	22	22	18	20
105376744	1	1	0	1	2
9249	2713	2666	2685	2217	2256
102466722	1	2	2	2	2
343066	0	0	0	0	0
126767	0	0	0	0	0
93190	0	0	0	0	0
390999	0	0	0	0	0
65121	0	0	0	0	0
105376745	0	0	0	0	0
440560	0	0	0	0	0
343069	11	5	8	8	14
65122	0	0	0	0	0
400735	0	0	0	0	0
343071	0	0	0	0	0
441871	0	0	0	0	0
440561	0	0	0	0	0
101929983	0	0	0	0	0
649330	0	0	0	1	0
441873	0	0	0	0	0
649324	0	0	0	0	0
440563	1	0	0	0	2
645354	0	0	0	0	0
645359	0	0	0	0	0
101060301	0	0	0	1	0
343070	0	0	0	0	0
400736	0	0	0	0	0
391003	0	0	0	0	0
343068	0	0	0	0	0
391002	0	0	0	0	0
645382	0	0	0	0	0
653619	0	0	0	0	0
729528	0	0	0	0	0
645414	0	0	0	0	0
391004	0	0	0	0	0
645425	0	0	0	0	0
126755	0	0	0	0	0
102724856	0	0	0	0	0
107984918	0	0	0	0	0
10630	0	0	0	0	0
107984919	0	0	0	0	0
105378612	0	0	0	0	0
105376756	0	0	0	0	0
7799	613	747	482	246	212
23254	70	60	51	41	44
107985467	17	17	21	19	15
107985468	2	1	2	1	1
105376762	0	4	1	1	2
105376759	0	2	1	2	1
107985469	0	0	0	0	0
200197	0	0	1	0	0
55092	168	176	163	119	114
727684	2	1	0	2	0
114827	14	8	11	8	9
101927417	2	3	0	5	2
101927441	7	12	7	3	4
79180	2053	2043	1821	1768	1821
11330	1	2	0	0	0
63036	0	0	2	0	1
105376767	1	0	1	0	3
51032	0	4	1	2	3
842	258	218	237	270	260
23341	1316	1265	1066	919	912
107397391	1	0	0	0	3
79814	9	14	6	10	12
84301	1460	1369	1253	984	1027
6248	252	242	218	208	214
23207	2878	2865	2973	2347	2505
284723	16	28	26	15	16
110806303	1	2	2	1	0
388595	0	0	1	0	0
54751	1516	1571	1567	1207	1213
440567	765	667	943	958	1091
729614	106	110	124	119	131
23013	1585	1709	1054	546	547
7709	1190	1201	1352	1164	1274
149563	0	0	0	0	0
27129	1	0	0	0	0
1187	0	0	1	0	0
1188	1	3	0	0	0
348487	88	121	61	44	29
1969	8753	8450	8818	6730	6956
101927479	39	40	41	21	25
128272	282	281	271	279	239
101927546	1	1	0	0	0
79363	48	56	69	62	75
54455	808	805	741	627	729
26099	3367	3604	2701	1317	1360
374955	1931	2023	1576	760	791
55707	2068	1897	2289	1862	1968
107984921	100	102	76	44	58
114819	102	100	113	80	68
26871	2647	2417	2781	2560	6813
107985757	0	0	0	0	0
100132147	0	1	0	1	2
107985758	0	1	0	1	0
7195	4	0	5	4	8
55672	392	346	444	398	397
105376794	335	334	348	261	288
84809	251	251	272	204	256
11209	8	7	8	8	9
107985736	0	0	1	0	0
26869	2681	2416	2815	2576	6812
107985759	3	4	4	12	7
284729	16	23	23	16	8
100189045	0	0	0	0	0
6060	2778	2531	2952	2653	7075
11223	3	2	4	2	1
100500876	0	0	0	0	0
100189298	1	2	4	5	4
112267871	2	0	1	2	1
7193	0	0	0	0	1
100189183	0	0	0	0	0
105376805	50	45	43	47	50
791226	1	3	0	1	0
26870	2646	2377	2815	2546	6824
9696	323	379	354	232	208
4237	29	29	21	21	26
105376806	4	3	3	2	3
23400	1930	2055	1789	1128	1094
6390	2991	2707	3422	3688	3981
11240	3	2	3	0	3
105376808	0	0	0	0	0
400743	2	1	1	2	3
29943	1	2	1	2	6
51702	27	27	25	18	26
100616188	0	0	0	0	0
23569	0	1	3	2	1
353238	0	0	0	0	0
55920	7101	6701	7111	5504	5618
55160	329	299	267	291	337
107984028	0	0	0	0	0
81569	2	2	2	2	10
105376809	0	0	0	0	0
105376812	0	0	0	0	0
101927876	0	0	0	0	0
84966	0	0	0	0	0
105376814	0	0	0	0	0
127707	0	2	0	0	3
5081	0	0	0	0	0
80834	0	0	0	0	0
8659	392	341	388	399	402
100616120	0	0	0	0	0
100302276	0	0	0	0	0
126917	4374	4361	4004	3541	3774
105376815	3	0	0	1	0
23352	7468	8278	6488	2966	2961
101927895	164	158	170	155	146
23065	4137	3781	4118	3728	3733
51154	3367	3015	3692	4360	4612
246181	27	30	24	20	26
22977	11	18	17	13	13
100506730	82	76	71	51	71
8574	1216	1107	1294	1251	1241
54896	325	310	376	284	284
832	5319	5177	4887	4720	4935
105376819	0	0	0	0	0
105376818	0	0	1	0	0
105376817	0	0	0	0	0
105378614	0	0	1	0	1
440574	1474	1367	1196	1042	1001
100532736	1192	1137	1149	962	996
644068	18	22	18	25	13
4681	965	917	964	824	853
3362	0	1	1	0	1
255104	351	336	406	338	362
54546	0	0	0	0	0
105376823	1	0	2	0	0
23252	827	831	670	817	855
30814	0	0	2	1	0
5320	0	0	0	0	0
5322	0	0	0	0	0
26279	3	1	0	2	1
64600	0	0	0	0	0
391013	0	0	0	0	0
127733	0	0	0	0	0
101928017	0	0	0	0	0
105376825	0	0	0	0	0
105376826	2	1	2	0	0
105376827	0	0	0	0	0
105376828	0	0	0	0	0
127731	0	0	0	0	0
339505	0	0	2	1	0
55450	672	560	637	591	636
79594	1590	1493	1658	1159	1110
163933	0	0	1	0	0
978	13	14	13	9	4
65018	1764	1667	1723	1605	1657
102464833	8	10	14	10	14
100861548	2035	1975	2056	2004	2130
1650	12240	11230	13441	13720	14247
57576	6	7	8	11	11
400745	329	325	316	388	385
112268222	1220	1087	1012	937	1059
50809	6152	5649	5987	5435	5850
8672	3049	2811	2937	2011	2115
105376830	7	9	3	0	2
105376829	5	1	2	1	3
100302155	1	0	0	1	1
1889	4915	5212	3713	2553	2583
100506801	6	5	4	1	1
105376832	0	0	0	0	0
84224	63	66	54	42	59
249	3	3	1	0	2
105376834	0	1	0	0	3
5909	3	8	2	3	3
84196	1815	1728	1406	1214	1331
401944	312	391	248	111	88
3339	5220	6561	3946	1486	1312
23436	0	0	0	0	0
10136	0	0	0	0	0
101928043	9	5	10	2	14
29092	220	201	229	228	227
112268223	9	14	15	7	11
998	12130	10652	11542	12927	14327
54361	12	18	13	12	6
105376845	6	3	2	6	6
105376850	3	5	2	1	6
107985377	0	0	0	0	0
100616433	0	0	0	0	0
105376856	0	0	0	0	0
9923	1715	1784	1674	1218	1275
2046	0	0	0	1	0
102466615	0	0	0	0	0
712	0	0	0	0	0
714	0	0	0	0	0
713	0	0	0	0	0
2048	1700	1547	1507	1295	1409
100616391	0	0	0	0	0
100422914	42	38	31	35	32
646262	0	0	0	0	0
729059	1	0	0	0	1
23028	5970	5572	6001	6687	6831
100422866	1	2	0	1	0
7798	2718	2585	2374	2290	2389
3352	4	5	3	5	1
100996511	64	47	35	46	48
10236	8333	7173	7411	7897	8748
80818	453	395	456	429	478
148898	25	13	23	26	27
6920	8	6	8	5	8
55616	36	39	40	41	45
1870	486	424	468	398	389
101928163	14	14	12	10	13
105376859	5	2	4	2	2
3399	449	455	803	738	712
107984928	0	0	0	0	0
259283	0	0	0	0	0
6135	31131	27391	33561	37622	40541
6924	3460	3172	3328	1948	1767
100506963	305	293	288	191	185
57095	1293	1162	1331	1529	1589
105376860	188	182	226	178	203
11313	2183	2214	2401	2355	2363
2582	1655	1479	1758	1411	1483
3155	282	261	269	255	288
105376861	1	0	1	1	1
2517	237	222	263	212	207
1269	0	0	0	0	0
107984929	0	0	0	0	0
100616492	0	0	0	0	0
55629	3255	2769	2935	3090	3425
10772	6688	5768	5892	6663	7488
105378615	0	0	0	0	0
105376863	0	0	1	0	1
107984931	0	0	0	0	0
127294	1	8	5	2	2
107985737	0	1	0	0	0
105376864	0	0	0	1	0
58985	6	6	3	2	1
163702	9	12	17	15	9
284632	0	0	0	0	0
105376871	0	0	0	0	0
57822	1	2	3	2	4
90529	157	156	172	158	144
57185	2196	2169	1905	1460	1485
100750325	0	2	0	1	2
11123	882	836	673	476	508
100506985	53	41	23	25	17
400746	1	0	0	0	0
10250	1888	1978	1194	643	664
25932	13792	12068	10907	10870	12722
105376876	0	1	0	0	0
864	458	513	356	109	146
102465437	1	1	1	1	0
107984932	4	14	8	3	5
105376878	36	25	32	13	27
100616365	0	1	1	0	0
105376879	0	0	0	0	0
25949	1606	1434	1714	1768	1986
57035	747	737	859	604	631
105376882	0	1	0	0	0
6007	7	4	2	4	2
23585	1413	1365	1265	1211	1326
6006	725	670	580	600	647
55219	1086	963	1076	1067	1137
26119	1027	1019	1074	857	872
57134	4	7	1	3	3
57190	1536	1682	1056	424	432
56181	935	896	978	753	770
646471	113	92	122	91	86
79000	547	480	541	572	628
164091	763	721	730	717	715
3925	14141	12782	13411	4768	4176
100500808	386	380	378	131	118
105376885	1	0	2	0	1
5051	335	348	380	469	500
101928216	12	12	10	13	14
2134	16	12	6	8	10
7780	3	1	0	2	2
105376910	0	0	0	0	0
84676	0	0	0	0	1
149420	428	441	369	453	489
105376886	0	0	1	0	0
79927	4	2	0	2	3
110806296	0	0	0	0	0
51042	433	476	559	540	595
10256	2	1	2	4	6
378807	0	0	0	0	0
101928303	0	0	0	0	0
64793	1237	1184	1256	1290	1308
83442	5707	5887	5086	2922	3076
91544	186	169	218	159	167
1043	0	0	0	0	0
55057	2	3	2	6	6
257101	0	0	0	0	0
79727	0	0	0	1	0
79947	779	751	863	784	782
101928324	4	3	5	1	2
3151	9739	8858	10140	9637	9671
6195	1993	1934	1925	1645	1760
100302190	1	3	0	0	0
105376888	0	0	0	0	0
101928728	25	19	30	17	16
8289	1485	1653	957	346	334
55650	327	290	363	268	228
84243	922	908	892	716	794
2810	3	9	4	3	2
54707	1130	980	1242	1087	1125
63906	315	324	306	347	410
10726	3929	3946	2963	1710	1755
8431	0	0	0	0	0
126695	2	1	4	3	2
388610	7	5	7	4	7
115572	50	32	40	76	67
101928391	0	0	0	0	0
6548	137	179	92	33	33
102723760	0	0	0	0	0
105376890	1	1	0	0	0
23038	726	724	671	303	338
84065	852	887	1072	894	931
644961	66	53	85	70	61
84958	13	17	22	14	19
9064	634	677	751	509	580
8547	3	0	0	0	0
388611	0	0	0	0	0
2827	151	163	125	93	87
10163	2979	2938	2265	1286	1244
105376892	0	0	0	0	0
27245	413	636	298	122	107
2268	0	0	0	0	0
111216282	2	0	0	0	2
2537	183	175	196	221	229
199870	318	273	337	295	327
23673	1480	1269	1338	1373	1461
5511	2212	1940	2382	2524	2766
677774	12	20	27	27	52
9473	69	75	66	37	56
6118	2312	2065	2482	2622	2613
27293	5	3	8	6	4
55113	231	273	278	285	279
2140	1571	1411	1419	1101	1097
5724	5	10	15	10	9
22826	3068	2728	3314	3505	3709
93974	1280	1123	1409	1141	1278
83667	844	841	883	544	554
54797	546	564	596	600	640
65979	779	763	497	258	263
1104	5459	5021	5294	5825	6264
8420	2005	1835	2159	2389	2428
6080	13913	16779	16926	18332	18117
26768	12081	13440	12175	13429	15388
54952	577	490	599	543	574
85028	537	553	723	755	795
692212	50	31	43	44	43
677838	85	72	105	121	124
677825	62	39	73	57	79
692073	151	169	190	216	246
115273	1	3	1	1	5
6883	535	474	543	539	624
105378616	67	61	78	76	107
26824	34	44	53	47	62
10691	1102	1025	1009	905	952
51441	4582	4223	4284	4162	4394
4985	1013	1031	924	757	843
2035	1153	1036	1008	1040	1064
399474	46	42	40	32	40
6429	2747	2650	2295	1590	1542
51102	388	371	402	301	304
10076	1161	1230	1096	606	591
101928460	3	4	1	3	0
107984933	0	0	0	0	0
107984934	0	2	2	0	1
101929406	0	0	0	0	0
105378617	0	0	0	0	0
105378618	0	0	0	0	0
4146	3	9	6	3	1
100129196	15	10	11	3	8
7805	2809	2738	2461	1174	1215
100616164	1	3	3	1	2
105378620	18	15	20	9	9
105378621	0	0	0	0	0
105378622	7	2	3	8	2
400748	0	0	0	0	0
9672	1128	1304	968	500	512
9698	4149	4067	3894	3517	3843
692234	11	10	9	5	12
692235	15	16	16	11	23
692200	8	8	4	10	12
107984935	5	4	3	3	3
79570	2	3	8	4	4
9410	2223	1906	2298	2555	2691
51538	1737	1503	1824	1886	2058
2170	23	31	33	26	29
105378623	0	0	0	0	0
107985470	2	2	0	0	1
347735	16	17	14	4	4
105378625	0	0	0	0	0
105379772	0	0	0	0	0
149086	0	0	0	0	0
284551	0	0	0	0	0
105378626	9	4	6	5	3
64129	1158	1136	1345	969	987
3061	92	83	104	97	83
553115	1688	1655	1749	1594	1672
107985471	44	37	49	34	35
105378628	0	0	1	0	2
1307	256	256	356	281	289
101929444	1	5	4	1	1
576	131	122	109	105	82
100423028	0	0	0	1	0
90853	409	405	435	417	428
8073	8899	7918	8022	8414	9225
10657	7093	6783	5646	6717	7597
55116	407	400	413	289	330
100847018	0	1	0	0	0
23633	4947	4789	4367	3626	3687
200081	5782	5565	6086	4395	4561
79140	277	251	319	286	322
56063	248	245	268	232	243
55721	201	179	199	183	192
149069	32	40	37	22	25
8668	10488	9565	11601	12520	13047
339483	199	205	258	190	204
84734	5	4	6	4	4
3932	1	0	0	0	0
3065	3430	3217	3848	4446	4812
65108	2377	2544	2305	1818	1850
105378629	5	8	4	6	5
81629	92	88	88	77	77
100128071	4	2	7	7	1
55108	2165	1946	2255	2113	2193
728116	4	4	1	9	3
653121	638	559	535	466	488
102723870	6	7	4	6	6
339487	732	625	751	903	957
5928	4100	4007	3384	3308	3463
81493	1057	998	787	847	925
57648	165	178	133	62	58
8565	8933	8274	7960	3511	3604
64766	1503	1343	1500	1596	1727
252995	16	11	16	7	8
105378631	1	0	1	1	0
3208	45	51	44	48	42
113452	458	477	493	435	436
105378632	1	0	0	0	2
127544	430	357	382	262	283
204	6255	5639	6268	6687	7005
105378635	0	0	0	1	0
113451	89	107	90	55	70
112268224	0	3	0	1	3
55223	59	53	69	27	21
149076	155	190	137	55	55
127550	2	1	1	1	0
1912	5205	5055	5326	3225	3166
100500853	203	185	178	120	105
101929464	3	5	5	8	6
7579	407	420	396	448	461
114784	10	5	0	5	1
105378638	0	0	0	0	0
127540	0	0	0	0	0
402779	0	0	0	0	0
84970	4	2	2	1	3
105378639	0	0	0	0	0
105378640	0	0	0	0	0
105378641	0	0	0	0	0
693137	0	0	0	0	0
105378642	0	0	0	1	1
2709	0	0	1	0	0
127534	1	0	0	0	0
2707	19	19	12	15	22
2701	1	0	0	0	0
113444	1464	1276	1485	1567	1674
58512	3	3	4	0	4
653160	7	6	8	7	3
100506144	369	339	301	316	373
9204	518	429	505	529	519
79830	1293	1132	946	1165	1298
105378644	0	1	0	0	0
6421	14150	12856	14722	14303	14863
9202	2609	2435	2481	2388	2274
100861513	86	75	75	80	90
79932	2065	1860	1821	1766	1800
23154	1356	1392	1514	1191	1223
339488	16	28	23	20	25
105378645	3	5	4	5	7
5690	3600	3825	3249	3077	3383
105378646	0	0	0	0	0
127703	1038	986	1103	957	961
63967	3225	2917	2623	3346	3471
192670	651	596	534	424	427
26523	2490	2549	2047	1302	1285
192669	2153	1949	1603	1515	1769
105378647	0	6	6	1	3
27285	2	0	3	1	1
54936	763	786	902	845	866
1296	5	8	5	6	2
27095	1393	1327	1502	1691	1728
55700	3805	3947	4100	3228	3279
9967	9868	9270	9266	8575	9209
79729	114	111	84	52	33
55194	216	222	271	247	239
83931	2724	2842	2511	1434	1368
84967	518	643	339	174	214
127700	52	41	46	43	59
109616970	0	1	0	0	1
107984940	0	0	0	0	1
64960	1955	1780	2320	1998	2198
1441	0	1	0	1	0
107984941	0	0	0	0	0
105378648	0	0	0	0	0
2899	0	0	0	0	0
100422898	0	0	0	0	0
107984942	0	0	0	1	0
728431	45	56	80	54	48
80149	682	648	524	472	505
102465438	2	2	1	3	3
64769	1291	1179	1176	1279	1366
100847010	8	7	3	3	2
105378649	50	53	51	57	67
79753	1113	931	990	1083	1103
7802	52	43	46	61	61
29889	2957	2619	3004	3733	4092
284654	0	0	0	0	0
54955	681	655	722	734	666
55143	2358	2239	2231	1502	1476
284656	1	0	0	1	0
105378650	0	0	0	0	0
149175	1007	984	974	898	898
79693	1915	1649	1996	1817	1832
127687	648	597	701	717	623
4520	1254	1223	1181	912	922
3633	1183	1107	1140	1131	1153
105378651	66	62	61	53	51
10946	6314	5513	6370	7705	8168
2275	162	195	145	63	48
51118	2251	1965	2279	2591	2713
5453	0	0	2	0	0
107985103	0	0	0	1	2
105378653	0	1	3	0	0
100500801	0	0	0	0	0
105378655	0	1	0	1	1
105378654	0	0	0	0	0
339442	0	0	0	0	0
105378657	0	0	0	0	0
107984943	0	0	0	0	0
105378656	0	0	0	0	0
105378658	0	0	0	0	0
105378660	0	0	0	0	0
64121	1015	821	801	958	981
100527950	563	516	595	651	721
26292	558	511	587	648	716
105378663	1	1	1	3	1
81025	5	6	8	4	5
54933	0	1	1	1	1
105378662	1	2	1	3	3
79647	2131	1967	1958	1950	1906
4725	3659	3279	4253	4603	5017
23499	14065	13978	11430	8351	9236
643314	2502	2483	1900	1159	1234
105378950	1	1	0	0	3
353500	34	30	36	21	25
192217	38	33	39	34	30
728448	23	18	15	18	24
8761	3994	4125	3549	2690	2666
101929516	569	593	488	355	367
677834	12	25	18	17	19
26508	0	0	0	0	0
84618	0	0	0	0	1
51440	3	3	1	4	3
10450	1284	1124	1313	1178	1273
656	78	74	59	48	50
64064	29	23	31	21	27
105378666	2	0	0	2	4
101929536	2	0	2	0	0
105378951	5	6	5	4	6
107985740	3	2	1	2	2
105378665	1	1	1	1	1
105378667	0	0	3	0	1
54802	693	639	801	890	879
4610	22	9	15	10	12
105378668	1	0	1	1	0
84879	311	267	340	328	279
105378669	2	7	5	7	5
10487	15115	13229	15869	15676	16813
5538	9476	8554	9388	9844	10346
105378671	2	5	4	4	4
6018	2478	2170	2287	2495	2498
127391	2	1	3	1	2
10269	3395	3025	3161	3717	4002
1298	15	13	9	9	4
107984945	0	0	0	0	1
64744	676	682	617	439	430
65243	374	368	368	285	284
339559	279	251	311	315	315
105378672	7	4	11	8	8
64789	491	428	456	490	551
127396	162	116	162	196	217
105378673	0	1	0	1	2
9783	34	40	37	34	30
105378675	5	2	1	0	1
105378674	0	0	0	0	0
100130557	136	140	156	130	110
4802	1611	1537	1515	1006	992
407034	1	2	0	0	1
407031	2	1	1	2	0
9132	2	0	0	1	0
105378676	1	2	0	0	0
163732	76	60	63	30	30
1503	4228	4091	3645	3602	3905
100507178	109	120	119	66	57
200172	60	84	46	52	47
22955	1221	1271	1286	761	777
100132074	2	1	1	1	2
101929901	2	1	0	1	1
105378678	2	1	3	0	2
1907	0	0	0	0	1
59269	457	468	336	238	224
2981	0	0	0	0	0
2980	0	0	0	0	0
22887	3523	3235	2870	1468	1291
284716	10	18	18	14	22
84217	6	5	8	8	7
728621	117	122	128	109	128
79717	772	682	856	811	805
10465	2083	1904	2460	2423	2576
4904	39031	34987	39892	42353	45971
149461	1	1	0	1	0
64175	1850	1658	2036	1685	1742
79078	324	300	356	340	384
105378683	4	5	7	2	5
100129924	6	4	4	3	5
107984946	0	2	3	0	1
374969	359	324	465	491	490
114625	329	273	318	375	353
51058	441	393	487	423	413
339539	0	0	0	0	0
