GeneID	perturbed	perturbed	control	control
100996583	2	0	0	1
127281	134	98	179	173
79258	21	16	22	23
105378597	0	1	1	1
100287898	0	1	1	1
105378603	0	0	0	0
105378602	0	0	0	0
105378601	0	0	0	0
112268220	0	0	0	0
107985732	0	0	0	0
105378600	0	0	0	0
105378598	0	0	1	0
107984904	0	0	0	0
105378599	0	0	0	0
140625	0	0	0	0
440556	0	0	0	0
63976	0	0	0	0
100422968	0	0	0	0
105378606	0	0	0	0
107984909	0	0	0	0
105378605	0	0	0	0
105378604	0	0	0	0
27237	1	0	0	0
1953	2	0	4	2
105378608	0	0	0	0
693135	0	0	0	0
105378607	0	0	0	1
127262	131	96	244	255
49856	117	89	189	160
7161	1	2	1	2
105378610	0	1	2	1
105378609	0	0	0	0
57212	1	0	2	2
148870	0	0	0	0
388588	0	0	0	0
57470	144	102	293	272
9731	53	44	140	154
1677	30	22	57	64
107984910	1	0	3	1
339448	49	39	76	98
100133612	0	0	2	0
728716	0	0	0	0
105376672	0	0	0	0
105376673	0	0	0	0
284661	0	0	0	0
105376674	0	0	0	0
105376679	0	0	0	0
107985376	0	0	0	0
55966	0	0	0	0
105376680	0	0	0	0
102724429	0	0	0	0
105376681	0	0	0	0
105376682	0	0	0	0
107984911	0	0	0	0
105376686	0	0	0	0
100616421	0	0	0	0
261734	29	43	60	90
8514	1709	1253	2914	2711
26038	2	2	1	1
105376687	0	0	0	0
6146	1000	725	1785	1638
107985733	6	3	9	7
102724450	0	0	0	0
388591	8	5	5	2
23463	317	231	316	321
148645	5	6	3	3
390992	0	0	0	0
387509	65	41	167	172
11332	179	135	144	149
54626	0	0	0	0
83715	0	0	1	0
100422975	0	0	0	0
8718	1	0	2	3
57449	4	1	5	7
79707	109	99	204	180
80835	0	0	0	0
107984912	0	0	0	0
3104	73	50	111	111
9903	123	91	239	218
107984913	2	0	2	1
148479	66	54	99	112
90326	118	85	139	157
55735	158	134	237	265
100505887	0	0	0	0
110841581	1	0	2	6
23261	105	77	124	115
105376692	0	0	1	0
102725193	0	0	0	0
101928836	0	0	0	0
105376691	0	0	0	0
105376689	1	0	2	2
9341	154	136	279	248
8863	70	53	156	132
10911	0	0	0	0
3604	0	0	0	2
11315	745	547	679	607
54206	11	9	22	23
107984915	0	0	0	0
102724539	0	0	0	0
105376695	0	0	0	0
50651	0	0	0	0
473	170	130	381	342
102724552	1	0	1	3
106632271	0	0	0	0
2023	5550	4289	7253	6898
102465436	0	1	0	0
100505975	1	0	3	3
112268261	1	0	0	0
765	1	3	0	0
155184	0	0	0	0
6518	172	150	421	361
80045	44	37	130	126
106614088	2	0	0	0
407040	0	0	0	0
102724571	0	0	0	0
9563	226	184	494	536
80176	33	22	22	16
100506022	3	0	5	6
84275	67	72	103	88
199953	128	120	180	170
107985734	13	17	4	9
105376712	0	0	0	0
5293	623	481	1078	982
644997	3	3	12	6
101929074	0	0	0	1
22883	416	335	765	795
56998	92	82	203	214
105376717	4	4	5	7
84328	105	106	246	233
64802	31	27	64	64
113391335	0	0	0	1
100847055	0	0	0	0
116362	0	0	0	0
10277	85	66	305	272
23095	96	53	172	168
105376725	1	1	1	0
5226	960	775	692	633
100526739	23	12	21	24
378708	23	15	25	28
1325	4	1	2	3
1676	256	219	436	373
5195	88	65	103	116
54897	31	21	39	35
105376733	0	0	0	0
105376735	0	0	0	0
148345	1	4	8	7
23435	476	374	421	411
10747	3	5	15	23
6723	857	613	840	892
5394	350	258	559	621
105376736	4	5	9	11
2475	221	174	335	313
100873935	1	1	3	3
10218	1	0	0	0
29914	121	90	145	144
105376737	0	0	0	0
105376739	0	0	0	0
105376740	0	0	0	0
57540	10	1	16	14
112268221	0	0	1	2
101929181	0	0	0	0
26232	0	0	0	0
93611	12	13	47	41
26270	162	111	95	78
10459	303	229	285	300
374946	10	4	6	5
57085	390	290	462	370
284498	13	10	45	43
102724659	0	0	0	0
4524	102	77	247	255
1185	59	32	116	127
100379251	4	3	14	17
4878	2	0	1	0
4879	0	0	0	0
26829	0	0	0	1
90231	352	248	393	385
5351	455	344	445	421
9927	221	191	425	387
60672	181	129	175	189
102466982	0	1	1	1
943	1	2	1	0
102465836	1	1	6	3
7133	442	343	371	372
100616438	0	0	0	0
107984917	0	0	0	0
55187	78	45	203	179
677885	1	0	1	2
105376744	0	1	0	0
9249	16	11	34	31
102466722	0	0	0	0
343066	0	0	0	0
126767	0	0	0	0
93190	0	0	0	0
390999	0	0	0	0
65121	0	0	0	0
105376745	0	0	0	0
440560	0	0	0	0
343069	7	3	2	2
65122	0	0	0	0
400735	0	0	0	0
343071	0	0	0	0
441871	0	0	0	0
440561	0	0	0	0
101929983	0	0	0	0
649330	1	0	0	0
441873	0	0	0	0
649324	0	0	0	0
440563	1	1	0	1
645354	0	0	0	0
645359	0	0	0	0
101060301	1	1	1	1
343070	0	0	0	0
400736	0	0	0	0
391003	0	0	0	0
343068	0	0	0	0
391002	0	0	0	0
645382	0	0	0	0
653619	0	0	0	0
729528	0	0	0	0
645414	0	0	0	0
391004	0	0	0	0
645425	0	0	0	0
126755	0	0	0	0
102724856	0	0	0	0
107984918	0	0	0	0
10630	0	0	0	0
107984919	0	0	0	1
105378612	0	0	0	0
105376756	0	0	0	0
7799	66	60	151	142
23254	32	27	89	80
107985467	0	0	0	0
107985468	0	0	0	0
105376762	0	0	0	0
105376759	0	0	0	0
107985469	0	0	0	0
200197	1	1	2	2
55092	12	15	12	18
727684	0	0	0	0
114827	1	0	6	3
101927417	1	0	3	1
101927441	1	0	6	4
79180	814	604	769	693
11330	1	0	2	0
63036	0	0	0	0
105376767	0	0	0	0
51032	0	0	3	0
842	11	20	40	41
23341	42	28	66	52
107397391	0	0	0	0
79814	1	0	1	1
84301	83	84	126	136
6248	6	8	6	14
23207	285	218	412	428
284723	0	3	1	4
110806303	0	0	0	0
388595	0	0	0	0
54751	0	0	0	0
440567	68	54	81	84
729614	14	12	26	22
23013	153	106	305	306
7709	99	70	129	127
149563	0	0	0	0
27129	0	0	0	0
1187	0	0	0	0
1188	0	0	0	0
348487	0	0	0	0
1969	2	0	3	3
101927479	0	0	0	0
128272	30	31	54	54
101927546	2	1	2	5
79363	2	2	14	14
54455	60	52	167	143
26099	281	180	410	379
374955	188	131	254	245
55707	146	122	237	242
107984921	2	4	9	10
114819	6	4	13	19
26871	1	0	1	0
107985757	0	0	0	0
100132147	0	0	0	0
107985758	0	0	0	0
7195	0	0	0	0
55672	33	31	174	163
105376794	70	53	179	149
84809	56	35	103	92
11209	20	20	78	64
107985736	1	0	1	1
26869	1	0	1	0
107985759	0	0	0	0
284729	0	0	0	0
100189045	0	0	0	0
6060	0	0	1	0
11223	18	19	48	38
100500876	0	0	0	0
100189298	0	0	0	0
112267871	0	0	0	0
7193	0	0	0	0
100189183	0	0	0	0
105376805	1	1	1	1
791226	0	0	0	0
26870	0	0	1	0
9696	26	38	90	85
4237	0	0	0	0
105376806	1	0	0	0
23400	147	117	301	301
6390	339	297	562	545
11240	11	11	36	26
105376808	0	0	0	0
400743	0	0	1	0
29943	0	0	0	0
51702	3	0	1	5
100616188	0	0	0	0
23569	0	1	0	2
353238	0	0	0	0
55920	1357	1048	1511	1494
55160	146	104	217	220
107984028	0	0	0	0
81569	25	18	55	68
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	0	0	0	0
105376814	0	0	0	0
127707	0	0	0	0
5081	0	0	0	0
80834	0	0	0	0
8659	121	76	143	110
100616120	0	0	0	0
100302276	0	0	0	0
126917	25	20	43	50
105376815	0	0	0	0
23352	567	464	1082	1010
101927895	4	4	15	17
23065	269	228	415	460
51154	408	309	279	260
246181	8	5	13	7
22977	15	8	17	15
100506730	5	7	30	23
8574	113	89	227	200
54896	84	36	78	69
832	933	671	603	571
105376819	0	0	0	0
105376818	0	0	0	0
105376817	0	0	0	0
105378614	0	0	0	0
440574	258	202	221	188
100532736	54	45	47	36
644068	7	9	11	14
4681	0	1	3	0
3362	0	0	2	0
255104	149	114	217	200
54546	0	0	0	0
105376823	0	0	0	0
23252	38	52	75	66
30814	0	0	0	0
5320	0	0	1	0
5322	0	0	0	0
26279	0	0	1	0
64600	0	1	4	0
391013	8	8	14	10
127733	2	0	0	2
101928017	0	0	0	0
105376825	0	0	0	0
105376826	0	0	0	0
105376827	0	0	0	0
105376828	0	0	0	0
127731	1	0	2	0
339505	0	0	0	0
55450	47	38	86	78
79594	54	42	146	117
163933	0	0	0	0
978	251	208	178	146
65018	55	37	102	99
102464833	1	1	8	4
100861548	187	132	189	144
1650	1333	1024	1887	1773
57576	6	4	25	32
400745	0	0	0	0
112268222	139	96	195	210
50809	449	304	891	853
8672	246	164	283	289
105376830	3	3	1	3
105376829	0	1	1	2
100302155	0	0	0	0
1889	109	84	149	119
100506801	0	0	0	0
105376832	0	0	0	0
84224	32	27	162	151
249	0	0	0	0
105376834	0	0	0	0
5909	1	0	1	1
84196	245	189	533	505
401944	26	23	51	47
3339	40	40	226	209
23436	0	0	0	0
10136	0	0	0	0
101928043	0	0	2	2
29092	22	16	48	70
112268223	0	0	1	1
998	568	450	746	767
54361	0	0	1	1
105376845	0	0	0	0
105376850	0	0	0	1
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	99	80	204	219
2046	0	1	1	0
102466615	0	0	0	0
712	10	5	1	0
714	8	5	0	0
713	0	0	1	1
2048	6	7	2	0
100616391	0	0	0	0
100422914	0	0	0	0
646262	0	0	0	0
729059	0	0	0	0
23028	253	203	603	606
100422866	0	0	0	0
7798	89	64	116	120
3352	0	0	0	0
100996511	3	7	12	9
10236	394	276	489	481
80818	24	17	70	65
148898	8	4	8	12
6920	30	27	34	25
55616	4	4	17	13
1870	77	48	67	52
101928163	1	1	2	1
105376859	1	0	2	1
3399	2	1	2	3
107984928	0	0	0	0
259283	0	0	0	0
6135	3364	2570	5815	5570
6924	103	79	120	109
100506963	12	9	19	20
57095	137	116	242	230
105376860	10	11	12	11
11313	220	190	160	138
2582	362	279	277	229
3155	134	106	193	175
105376861	0	0	1	1
2517	300	245	181	160
1269	3	1	0	3
107984929	0	1	0	0
100616492	0	0	0	0
55629	374	258	375	342
10772	268	206	341	323
105378615	0	0	0	0
105376863	0	0	0	0
107984931	0	1	0	0
127294	0	0	0	0
107985737	0	0	0	0
105376864	1	0	0	0
58985	0	0	0	0
163702	1	0	0	0
284632	0	0	0	0
105376871	0	0	3	1
57822	2	1	3	1
90529	0	0	0	0
57185	35	33	118	135
100750325	0	1	3	3
11123	30	19	123	119
100506985	1	0	6	8
400746	0	0	0	0
10250	582	426	820	799
25932	106	90	405	390
105376876	0	0	0	0
864	406	304	559	540
102465437	0	0	0	0
107984932	2	2	0	0
105376878	6	3	19	16
100616365	0	0	0	0
105376879	0	0	0	0
25949	225	164	351	303
57035	147	113	148	198
105376882	0	0	0	0
6007	0	0	1	2
23585	184	138	179	170
6006	87	71	89	74
55219	64	70	115	144
26119	93	76	115	108
57134	46	34	53	56
57190	174	101	445	403
56181	114	99	219	239
646471	14	12	38	34
79000	122	96	112	112
164091	4	3	7	7
3925	1857	1397	1367	1372
100500808	23	19	25	26
105376885	0	0	0	0
5051	67	53	67	83
101928216	0	0	0	0
2134	0	0	1	4
7780	0	0	0	0
105376910	0	0	0	0
84676	0	0	0	0
149420	36	27	55	57
105376886	1	0	0	0
79927	4	2	2	1
110806296	0	0	0	0
51042	121	94	85	85
10256	1	0	3	0
378807	0	0	0	0
101928303	0	0	0	0
64793	109	103	233	223
83442	1366	989	483	423
91544	89	72	86	85
1043	32	28	1	1
55057	0	0	1	1
257101	0	0	0	0
79727	0	0	2	0
79947	115	89	157	124
101928324	0	2	2	4
3151	2186	1617	1626	1517
6195	516	431	581	579
100302190	0	0	0	0
105376888	1	0	0	0
101928728	4	2	6	2
8289	300	260	536	554
55650	34	21	40	43
84243	120	79	198	188
2810	8	5	6	3
54707	67	59	148	151
63906	28	25	44	46
10726	542	399	556	555
8431	0	0	0	0
126695	1	0	1	0
388610	5	5	3	3
115572	0	0	0	0
101928391	0	0	0	0
6548	71	48	85	102
102723760	0	0	0	0
105376890	0	0	0	0
23038	128	89	337	282
84065	75	66	139	162
644961	4	8	4	4
84958	183	136	359	345
9064	34	38	20	18
8547	0	0	0	0
388611	0	0	0	0
2827	1	1	0	0
10163	331	284	969	994
105376892	2	2	2	4
27245	29	19	65	45
2268	206	164	128	126
111216282	0	2	2	0
2537	4343	3204	126	114
199870	29	20	54	32
23673	45	41	79	90
5511	156	96	225	236
677774	0	0	0	1
9473	229	176	162	137
6118	190	158	303	295
27293	2	0	1	1
55113	23	16	38	52
2140	84	57	142	155
5724	333	229	263	237
22826	587	433	561	492
93974	436	331	351	314
83667	95	100	210	175
54797	88	49	92	74
65979	112	90	234	191
1104	367	277	457	473
8420	256	175	270	247
6080	4	1	4	8
26768	3	0	2	2
54952	91	75	114	78
85028	84	63	119	129
692212	0	0	0	2
677838	5	4	7	7
677825	3	2	2	1
692073	0	0	3	7
115273	1	0	0	1
6883	104	74	94	103
105378616	0	0	1	1
26824	0	0	0	0
10691	59	40	64	78
51441	246	174	258	267
4985	8	6	6	4
2035	138	84	396	369
399474	23	19	36	37
6429	355	281	427	444
51102	82	93	119	123
10076	30	18	58	57
101928460	0	0	0	0
107984933	0	0	0	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	3	0	2	5
100129196	5	4	7	10
7805	1606	1187	2087	1972
100616164	0	0	0	0
105378620	1	3	2	2
105378621	0	0	0	0
105378622	0	0	0	0
400748	0	0	0	0
9672	3	0	4	2
9698	121	111	207	189
692234	0	0	1	0
692235	0	0	1	0
692200	0	0	0	0
107984935	0	0	0	0
79570	0	0	0	0
9410	204	175	237	213
51538	128	112	111	126
2170	2	1	2	1
105378623	0	0	0	0
107985470	0	0	0	0
347735	56	50	55	50
105378625	0	0	2	0
105379772	1	0	1	0
149086	0	2	14	3
284551	1	6	31	30
105378626	4	1	1	8
64129	14	8	13	12
3061	5	3	9	8
553115	154	126	251	245
107985471	1	1	3	2
105378628	0	0	0	0
1307	1	0	0	1
101929444	0	0	0	0
576	1	2	1	4
100423028	0	0	0	0
90853	5	2	1	6
8073	556	447	923	889
10657	550	442	653	558
55116	88	75	130	124
100847018	0	0	0	0
23633	268	208	356	363
200081	266	209	454	455
79140	39	34	60	47
56063	15	10	13	19
55721	8	5	9	14
149069	1	0	0	2
8668	692	644	819	768
339483	0	0	0	0
84734	0	1	0	0
3932	0	0	1	0
3065	389	298	607	583
65108	220	175	149	126
105378629	0	1	2	2
81629	16	10	52	48
100128071	13	15	28	30
55108	84	66	223	226
728116	0	0	0	0
653121	11	9	26	33
102723870	0	0	1	3
339487	123	97	110	95
5928	731	563	939	857
81493	201	135	193	170
57648	31	16	70	65
8565	1049	855	1837	1622
64766	106	70	155	169
252995	0	0	1	0
105378631	0	0	2	0
3208	1	5	1	2
113452	37	27	32	26
105378632	0	0	0	0
127544	45	35	106	105
204	2076	1589	2372	2358
105378635	0	0	0	0
113451	0	0	0	1
112268224	0	0	0	0
55223	18	15	20	24
149076	74	49	125	116
127550	0	0	0	0
1912	189	139	328	302
100500853	3	1	9	3
101929464	0	0	0	0
7579	7	5	12	14
114784	0	0	0	1
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	0	0	0	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	0	0	1	1
2709	0	1	0	0
127534	0	0	1	0
2707	0	0	1	2
2701	0	0	0	0
113444	94	53	107	105
58512	0	0	2	2
653160	4	5	18	12
100506144	50	49	41	28
9204	45	35	122	122
79830	33	26	75	61
105378644	0	0	0	0
6421	1126	905	1096	987
9202	148	121	325	319
100861513	1	2	3	5
79932	216	209	361	312
23154	58	43	90	90
339488	69	45	82	88
105378645	81	63	123	98
5690	533	396	439	408
105378646	0	0	0	0
127703	73	52	117	90
63967	212	198	82	88
192670	87	79	297	281
26523	97	85	202	190
192669	59	36	167	160
105378647	0	0	0	0
27285	0	0	0	0
54936	102	71	144	134
1296	0	0	0	0
27095	188	146	196	158
55700	349	283	485	467
9967	615	427	603	643
79729	6	5	16	10
55194	15	6	27	20
83931	87	62	244	266
84967	117	88	131	113
127700	4	4	7	4
109616970	0	0	1	0
107984940	1	1	0	2
64960	247	183	238	225
1441	373	322	740	731
107984941	0	0	0	0
105378648	0	0	0	0
2899	11	6	71	90
100422898	0	0	0	0
107984942	0	0	0	0
728431	10	10	19	27
80149	180	134	48	48
102465438	0	1	0	0
64769	174	116	250	238
100847010	0	0	0	1
105378649	0	0	3	2
79753	27	25	62	47
7802	4	3	3	3
29889	319	252	378	381
284654	0	0	0	0
54955	22	30	58	45
55143	251	176	424	400
284656	0	0	0	0
105378650	0	0	0	0
149175	58	43	125	112
79693	76	51	78	78
127687	89	60	117	127
4520	56	47	60	72
3633	131	76	302	249
105378651	2	3	5	11
10946	652	480	724	661
2275	226	150	273	245
51118	220	169	235	211
5453	0	0	0	0
107985103	0	0	0	0
105378653	0	0	0	0
100500801	0	0	0	0
105378655	0	0	0	0
105378654	0	1	0	3
339442	0	1	0	0
105378657	10	11	3	0
107984943	1	4	3	1
105378656	1	1	0	0
105378658	0	0	0	0
105378660	0	0	0	0
64121	108	80	206	223
100527950	41	38	48	49
26292	41	36	47	49
105378663	0	1	0	1
81025	0	1	1	0
54933	3	1	3	4
105378662	1	1	2	3
79647	194	137	264	231
4725	749	584	442	435
23499	315	224	617	648
643314	1	1	6	1
105378950	0	0	0	0
353500	10	8	9	12
192217	0	0	1	1
728448	13	12	20	21
8761	636	482	1013	1016
101929516	42	37	109	97
677834	0	0	0	2
26508	0	0	0	0
84618	0	0	0	0
51440	0	0	0	1
10450	70	53	81	76
656	18	16	30	24
64064	0	0	2	2
105378666	0	0	0	0
101929536	1	2	1	0
105378951	8	8	4	0
107985740	4	6	2	3
105378665	1	2	1	1
105378667	0	0	1	0
54802	72	58	135	135
4610	8	5	8	10
105378668	0	0	1	1
84879	96	91	89	72
105378669	2	0	1	0
10487	550	414	799	725
5538	1613	1191	1706	1602
105378671	0	0	0	0
6018	48	37	107	107
127391	0	0	0	0
10269	78	54	76	86
1298	366	264	338	300
107984945	0	0	0	0
64744	212	152	421	411
65243	4	6	16	20
339559	15	10	24	16
105378672	0	0	1	2
64789	26	14	20	13
127396	15	9	11	9
105378673	0	0	0	0
9783	14	15	119	118
105378675	0	0	0	1
105378674	0	0	0	0
100130557	5	4	8	5
4802	184	136	146	148
407034	0	0	0	0
407031	0	0	0	0
9132	0	1	0	1
105378676	0	0	0	0
163732	521	401	461	416
1503	214	164	329	289
100507178	8	9	32	19
200172	1	2	5	11
22955	136	138	390	340
100132074	44	46	41	30
101929901	3	0	0	0
105378678	0	0	1	1
1907	0	1	0	0
59269	0	4	10	11
2981	0	0	0	0
2980	0	0	0	0
22887	99	61	187	191
284716	0	1	0	2
84217	6	6	13	15
728621	26	21	42	29
79717	126	91	134	119
10465	288	217	236	234
4904	3795	2877	4281	4085
149461	0	0	0	0
64175	340	245	423	439
79078	24	29	53	68
105378683	0	0	1	1
100129924	0	0	4	2
107984946	1	1	0	2
374969	22	17	38	34
114625	28	21	44	38
51058	31	24	39	52
339539	0	0	0	1
6513	82	74	110	77
440584	1	0	0	0
440585	0	0	0	0
10969	266	205	301	261
102465439	0	1	0	0
149465	0	0	1	0
105378685	1	0	0	0
128218	0	0	0	0
149466	0	0	2	1
7075	0	0	0	0
4352	0	1	0	1
105378687	1	0	1	7
991	372	311	595	543
64834	174	165	243	252
102466723	0	0	1	1
112268225	1	1	4	1
112950	169	127	253	250
107984947	15	13	16	23
23334	123	110	292	238
100873952	3	5	9	6
102465440	0	0	0	0
81888	67	47	126	108
5792	11	7	49	55
9682	122	107	284	295
100132774	16	13	33	23
6487	39	34	81	93
101929592	1	0	0	1
102464830	0	0	0	0
9048	2	1	3	0
105378688	2	3	3	3
101929609	5	1	9	13
9670	108	87	169	192
1802	102	102	168	169
533	779	535	450	444
8704	102	74	116	112
149473	24	14	33	24
6536	3	1	2	4
107984948	1	2	5	5
128209	0	0	0	0
105378952	0	0	0	0
55929	53	36	59	49
79033	137	91	244	216
100874278	0	1	1	3
106635545	0	0	0	0
55182	311	220	589	545
107984951	5	5	9	6
100847089	0	0	2	0
107984950	45	36	71	68
79639	23	12	24	26
109623472	1	0	0	0
339541	676	521	1182	1140
105378690	43	30	81	85
26828	0	0	0	0
26830	2	0	0	0
11004	312	252	570	551
109623476	2	0	1	1
6202	3793	3046	7624	7222
26811	2	1	5	4
94161	0	1	1	0
94162	4	1	2	1
94163	3	0	0	2
266675	0	0	0	0
1263	38	34	30	26
343521	2	4	2	1
149478	1	3	3	7
107984952	1	1	1	4
8643	13	6	13	11
8891	114	86	98	75
79654	138	124	152	145
7389	199	138	245	276
57643	0	0	0	0
105378691	1	0	3	3
400752	1	0	3	3
84842	1	1	0	1
4595	86	49	102	106
114034	51	35	64	64
10420	13	7	32	20
126661	8	5	31	39
25974	313	228	133	128
5052	820	613	351	309
10327	588	489	608	607
4678	980	844	621	626
149483	4	1	4	6
60313	208	164	413	370
728963	2	3	2	4
51249	114	82	121	109
3652	8	2	14	19
105378693	0	0	0	0
23139	185	143	293	284
105378694	1	2	2	0
110117499	14	14	19	14
8503	14	14	20	15
101929626	1	0	0	1
10103	0	0	1	2
110117498	0	0	0	0
55624	103	85	146	145
541468	0	0	0	0
8438	113	92	147	123
10489	150	121	405	362
7388	513	367	647	663
387338	74	61	150	178
2166	62	52	112	102
729041	4	2	4	8
101929651	0	0	0	1
127343	0	0	1	2
105378696	0	0	0	0
100507423	8	3	13	13
148930	0	0	0	0
8569	87	55	155	160
148932	33	20	41	36
105378697	0	0	0	0
64756	63	42	76	70
374973	0	0	0	0
100130197	3	1	10	5
9813	119	96	258	259
105378698	0	0	1	1
105378699	0	0	0	0
1580	0	1	1	0
163720	0	0	0	0
1579	0	0	0	0
260293	0	0	0	0
199974	0	0	0	1
284541	0	0	0	1
105378701	1	1	0	0
100874253	1	0	2	2
10158	1	2	1	1
6886	0	0	0	0
6491	74	62	123	141
51727	232	184	297	294
102724077	5	3	4	4
2301	0	0	0	1
84793	21	27	51	50
2306	7	4	12	9
107984953	0	0	0	0
388630	0	0	0	0
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	0	0
54558	0	0	0	0
84871	0	0	0	0
79656	0	0	0	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	1	4	1	3
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	0	0	0	0
105378714	0	0	0	0
11124	153	118	416	364
105378715	0	0	1	0
112268262	0	1	0	0
1031	162	112	170	178
100616189	0	0	0	0
102466656	0	0	0	0
284546	0	0	0	0
105378716	0	0	0	0
26994	39	34	63	61
22996	3	2	1	0
105378717	0	0	0	0
102724097	0	0	0	0
2060	134	107	285	253
105378720	0	0	0	1
441884	0	1	0	0
105378719	0	0	0	0
114883	159	137	280	287
4898	348	273	785	717
105378721	22	10	38	45
100313892	1	2	1	2
5865	0	2	5	2
51060	276	188	372	360
112970	55	38	56	51
104355143	0	0	0	0
91408	165	127	251	255
107984956	0	0	0	0
9372	22	11	67	50
200014	169	116	149	168
4998	53	49	219	166
84950	212	187	301	250
23318	110	67	219	211
105378723	0	0	0	1
2882	0	1	0	1
348378	0	0	0	0
65260	173	123	179	190
79699	45	22	115	100
440590	14	5	12	24
55268	1	2	2	3
6342	177	148	255	246
127435	0	0	0	0
6512	0	0	0	0
105378724	0	0	0	0
1376	84	68	170	147
54987	135	98	179	166
4116	161	137	145	131
100507564	11	5	3	3
7804	212	169	192	156
105378728	6	4	2	5
105378726	2	2	5	2
105378732	2	0	6	3
105378731	4	3	4	4
105378730	14	9	3	8
107984957	0	0	0	0
163742	0	0	0	0
105378733	0	0	0	0
63948	0	0	0	0
148979	0	0	1	0
55706	117	107	276	261
54432	35	41	53	54
1733	0	0	1	0
51668	69	45	79	69
115353	41	38	128	129
388633	0	0	0	0
9528	256	191	496	474
127428	36	37	122	112
100616315	0	0	0	0
200008	1	0	3	1
606495	50	46	124	136
51253	344	257	654	616
23648	474	316	534	484
619518	5	1	6	7
105378735	0	0	0	0
105378734	0	0	0	0
26027	31	23	44	47
338094	9	8	11	9
100527960	52	40	102	93
374977	4	1	16	12
7268	49	39	89	84
25973	23	24	55	49
55001	0	1	0	0
163747	0	0	0	0
1718	441	328	726	723
107984958	1	0	0	1
107985760	0	0	0	0
105378736	1	0	0	0
199964	0	0	1	0
7809	0	0	0	0
255738	0	0	0	0
23358	135	142	352	289
100507634	2	0	3	1
109729135	0	0	0	0
100616272	0	0	0	0
105378740	0	0	0	0
105378739	0	0	0	0
